time;BESS_BESS_injector_PInjPu;BESS_BESS_injector_PInjPuSn;BESS_BESS_injector_QInjPu;BESS_BESS_injector_QInjPuSn;BESS_BESS_injector_terminal_V_re;BESS_BESS_injector_terminal_i_re;BESS_BESS_injector_terminal_V_im;BESS_BESS_injector_terminal_i_im;BESS_BESS_injector_UPu;BESS_BESS_pll_omegaPLLPu;BESS_BESS_reecC_idCmdPu;BESS_BESS_reecC_iqCmdPu;
1.6380975;0.0289016;0.4816937;0.0000331;0.0005524;1.0000048;-0.0289015;0.0000054;0.0000330;1.0000048;1.0000000;0.4775797;0.0000003;
1.6381375;0.0289010;0.4816840;0.0000331;0.0005511;1.0000048;-0.0289009;0.0000054;0.0000329;1.0000048;1.0000000;0.4775772;0.0000003;
1.6381575;0.0289008;0.4816792;0.0000330;0.0005505;1.0000048;-0.0289006;0.0000054;0.0000329;1.0000048;1.0000000;0.4775760;0.0000003;
1.6381975;0.0289002;0.4816696;0.0000330;0.0005492;1.0000048;-0.0289000;0.0000054;0.0000328;1.0000048;1.0000000;0.4775735;0.0000003;
1.6382175;0.0288999;0.4816648;0.0000329;0.0005485;1.0000048;-0.0288997;0.0000054;0.0000328;1.0000048;1.0000000;0.4775723;0.0000003;
1.6382575;0.0288993;0.4816552;0.0000328;0.0005473;1.0000048;-0.0288992;0.0000054;0.0000327;1.0000048;1.0000000;0.4775698;0.0000003;
1.6382775;0.0288990;0.4816504;0.0000328;0.0005466;1.0000048;-0.0288989;0.0000054;0.0000326;1.0000048;1.0000000;0.4775686;0.0000003;
1.6383175;0.0288984;0.4816408;0.0000327;0.0005453;1.0000048;-0.0288983;0.0000054;0.0000326;1.0000048;1.0000000;0.4775662;0.0000003;
1.6383375;0.0288982;0.4816360;0.0000327;0.0005447;1.0000048;-0.0288980;0.0000054;0.0000325;1.0000048;1.0000000;0.4775650;0.0000003;
1.6383775;0.0288976;0.4816264;0.0000326;0.0005434;1.0000048;-0.0288974;0.0000054;0.0000325;1.0000048;1.0000000;0.4775626;0.0000003;
1.6383975;0.0288973;0.4816217;0.0000326;0.0005428;1.0000048;-0.0288972;0.0000054;0.0000324;1.0000048;1.0000000;0.4775614;0.0000003;
1.6384375;0.0288967;0.4816121;0.0000325;0.0005415;1.0000048;-0.0288966;0.0000054;0.0000323;1.0000048;1.0000000;0.4775590;0.0000003;
1.6384575;0.0288964;0.4816074;0.0000325;0.0005409;1.0000048;-0.0288963;0.0000054;0.0000323;1.0000048;1.0000000;0.4775578;0.0000003;
1.6384975;0.0288959;0.4815979;0.0000324;0.0005396;1.0000048;-0.0288957;0.0000054;0.0000322;1.0000048;1.0000000;0.4775555;0.0000003;
1.6385175;0.0288956;0.4815931;0.0000323;0.0005390;1.0000048;-0.0288954;0.0000054;0.0000322;1.0000048;1.0000000;0.4775543;0.0000003;
1.6385575;0.0288950;0.4815836;0.0000323;0.0005377;1.0000048;-0.0288949;0.0000054;0.0000321;1.0000048;1.0000000;0.4775520;0.0000003;
1.6385775;0.0288947;0.4815789;0.0000322;0.0005371;1.0000048;-0.0288946;0.0000054;0.0000321;1.0000048;1.0000000;0.4775508;0.0000003;
1.6386175;0.0288942;0.4815695;0.0000322;0.0005359;1.0000048;-0.0288940;0.0000054;0.0000320;1.0000048;1.0000000;0.4775485;0.0000003;
1.6386375;0.0288939;0.4815647;0.0000321;0.0005352;1.0000048;-0.0288937;0.0000054;0.0000320;1.0000048;1.0000000;0.4775473;0.0000003;
1.6386775;0.0288933;0.4815553;0.0000320;0.0005340;1.0000048;-0.0288932;0.0000054;0.0000319;1.0000048;1.0000000;0.4775450;0.0000003;
1.6386975;0.0288930;0.4815506;0.0000320;0.0005334;1.0000048;-0.0288929;0.0000054;0.0000318;1.0000048;1.0000000;0.4775439;0.0000003;
1.6387375;0.0288925;0.4815412;0.0000319;0.0005321;1.0000048;-0.0288923;0.0000054;0.0000318;1.0000048;1.0000000;0.4775416;0.0000003;
1.6387575;0.0288922;0.4815365;0.0000319;0.0005315;1.0000048;-0.0288920;0.0000054;0.0000317;1.0000048;1.0000000;0.4775405;0.0000003;
1.6387975;0.0288916;0.4815271;0.0000318;0.0005302;1.0000048;-0.0288915;0.0000054;0.0000317;1.0000048;1.0000000;0.4775382;0.0000003;
1.6388175;0.0288913;0.4815224;0.0000318;0.0005296;1.0000048;-0.0288912;0.0000054;0.0000316;1.0000048;1.0000000;0.4775371;0.0000003;
1.6388575;0.0288908;0.4815131;0.0000317;0.0005284;1.0000048;-0.0288906;0.0000054;0.0000315;1.0000048;1.0000000;0.4775348;0.0000003;
1.6388775;0.0288905;0.4815084;0.0000317;0.0005278;1.0000048;-0.0288904;0.0000054;0.0000315;1.0000048;1.0000000;0.4775337;0.0000003;
1.6389175;0.0288899;0.4814991;0.0000316;0.0005265;1.0000048;-0.0288898;0.0000054;0.0000314;1.0000048;1.0000000;0.4775315;0.0000003;
1.6389375;0.0288897;0.4814944;0.0000316;0.0005259;1.0000048;-0.0288895;0.0000054;0.0000314;1.0000048;1.0000000;0.4775304;0.0000003;
1.6389775;0.0288891;0.4814851;0.0000315;0.0005247;1.0000048;-0.0288890;0.0000054;0.0000313;1.0000048;1.0000000;0.4775282;0.0000003;
1.6389975;0.0288888;0.4814804;0.0000314;0.0005241;1.0000048;-0.0288887;0.0000054;0.0000313;1.0000048;1.0000000;0.4775271;0.0000003;
1.6390375;0.0288883;0.4814712;0.0000314;0.0005229;1.0000048;-0.0288881;0.0000054;0.0000312;1.0000048;1.0000000;0.4775249;0.0000003;
1.6390575;0.0288880;0.4814665;0.0000313;0.0005222;1.0000048;-0.0288879;0.0000054;0.0000312;1.0000048;1.0000000;0.4775238;0.0000003;
1.6390975;0.0288874;0.4814573;0.0000313;0.0005210;1.0000048;-0.0288873;0.0000054;0.0000311;1.0000048;1.0000000;0.4775216;0.0000003;
1.6391175;0.0288872;0.4814526;0.0000312;0.0005204;1.0000048;-0.0288870;0.0000054;0.0000311;1.0000048;1.0000000;0.4775206;0.0000003;
1.6391575;0.0288866;0.4814434;0.0000312;0.0005192;1.0000048;-0.0288865;0.0000054;0.0000310;1.0000048;1.0000000;0.4775184;0.0000003;
1.6391775;0.0288863;0.4814388;0.0000311;0.0005186;1.0000048;-0.0288862;0.0000054;0.0000310;1.0000048;1.0000000;0.4775174;0.0000003;
1.6392175;0.0288858;0.4814296;0.0000310;0.0005174;1.0000048;-0.0288856;0.0000054;0.0000309;1.0000048;1.0000000;0.4775152;0.0000003;
1.6392375;0.0288855;0.4814250;0.0000310;0.0005168;1.0000048;-0.0288854;0.0000054;0.0000309;1.0000048;1.0000000;0.4775142;0.0000003;
1.6392775;0.0288849;0.4814158;0.0000309;0.0005156;1.0000048;-0.0288848;0.0000054;0.0000308;1.0000048;1.0000000;0.4775121;0.0000003;
1.6392975;0.0288847;0.4814112;0.0000309;0.0005150;1.0000048;-0.0288845;0.0000054;0.0000307;1.0000048;1.0000000;0.4775110;0.0000003;
1.6393375;0.0288841;0.4814021;0.0000308;0.0005138;1.0000048;-0.0288840;0.0000053;0.0000307;1.0000048;1.0000000;0.4775089;0.0000003;
1.6393575;0.0288839;0.4813975;0.0000308;0.0005132;1.0000048;-0.0288837;0.0000053;0.0000306;1.0000048;1.0000000;0.4775079;0.0000003;
1.6393975;0.0288833;0.4813884;0.0000307;0.0005120;1.0000048;-0.0288832;0.0000053;0.0000306;1.0000048;1.0000000;0.4775058;0.0000003;
1.6394175;0.0288830;0.4813838;0.0000307;0.0005114;1.0000048;-0.0288829;0.0000053;0.0000305;1.0000048;1.0000000;0.4775048;0.0000003;
1.6394575;0.0288825;0.4813747;0.0000306;0.0005102;1.0000048;-0.0288823;0.0000053;0.0000305;1.0000048;1.0000000;0.4775028;0.0000003;
1.6394775;0.0288822;0.4813702;0.0000306;0.0005096;1.0000048;-0.0288821;0.0000053;0.0000304;1.0000048;1.0000000;0.4775017;0.0000003;
1.6395175;0.0288817;0.4813611;0.0000305;0.0005084;1.0000048;-0.0288815;0.0000053;0.0000303;1.0000048;1.0000000;0.4774997;0.0000003;
1.6395375;0.0288814;0.4813565;0.0000305;0.0005078;1.0000048;-0.0288813;0.0000053;0.0000303;1.0000048;1.0000000;0.4774987;0.0000003;
1.6395775;0.0288808;0.4813475;0.0000304;0.0005066;1.0000048;-0.0288807;0.0000053;0.0000302;1.0000048;1.0000000;0.4774967;0.0000003;
1.6395975;0.0288806;0.4813430;0.0000304;0.0005060;1.0000048;-0.0288804;0.0000053;0.0000302;1.0000048;1.0000000;0.4774957;0.0000003;
1.6396375;0.0288800;0.4813339;0.0000303;0.0005048;1.0000048;-0.0288799;0.0000053;0.0000301;1.0000048;1.0000000;0.4774937;0.0000003;
1.6396575;0.0288798;0.4813294;0.0000303;0.0005042;1.0000048;-0.0288796;0.0000053;0.0000301;1.0000048;1.0000000;0.4774927;0.0000003;
1.6396975;0.0288792;0.4813204;0.0000302;0.0005031;1.0000048;-0.0288791;0.0000053;0.0000300;1.0000048;1.0000000;0.4774908;0.0000003;
1.6397175;0.0288790;0.4813159;0.0000301;0.0005025;1.0000048;-0.0288788;0.0000053;0.0000300;1.0000048;1.0000000;0.4774898;0.0000003;
1.6397575;0.0288784;0.4813069;0.0000301;0.0005013;1.0000048;-0.0288783;0.0000053;0.0000299;1.0000048;1.0000000;0.4774878;0.0000003;
1.6397775;0.0288781;0.4813025;0.0000300;0.0005007;1.0000048;-0.0288780;0.0000053;0.0000299;1.0000048;1.0000000;0.4774869;0.0000003;
1.6398175;0.0288776;0.4812935;0.0000300;0.0004995;1.0000048;-0.0288775;0.0000053;0.0000298;1.0000048;1.0000000;0.4774849;0.0000003;
1.6398375;0.0288773;0.4812890;0.0000299;0.0004990;1.0000048;-0.0288772;0.0000053;0.0000298;1.0000048;1.0000000;0.4774840;0.0000003;
1.6398775;0.0288768;0.4812801;0.0000299;0.0004978;1.0000048;-0.0288767;0.0000053;0.0000297;1.0000048;1.0000000;0.4774821;0.0000003;
1.6398975;0.0288765;0.4812756;0.0000298;0.0004972;1.0000048;-0.0288764;0.0000053;0.0000297;1.0000048;1.0000000;0.4774811;0.0000003;
1.6399375;0.0288760;0.4812667;0.0000298;0.0004961;1.0000048;-0.0288759;0.0000053;0.0000296;1.0000048;1.0000000;0.4774792;0.0000003;
1.6399575;0.0288757;0.4812623;0.0000297;0.0004955;1.0000048;-0.0288756;0.0000053;0.0000296;1.0000048;1.0000000;0.4774783;0.0000003;
1.6399975;0.0288752;0.4812534;0.0000297;0.0004943;1.0000048;-0.0288751;0.0000053;0.0000295;1.0000048;1.0000000;0.4774764;0.0000003;
1.6400175;0.0288749;0.4812490;0.0000296;0.0004937;1.0000048;-0.0288748;0.0000053;0.0000295;1.0000048;1.0000000;0.4774755;0.0000003;
1.6400575;0.0288744;0.4812401;0.0000296;0.0004926;1.0000048;-0.0288743;0.0000053;0.0000294;1.0000048;1.0000000;0.4774736;0.0000003;
1.6400775;0.0288741;0.4812357;0.0000295;0.0004920;1.0000048;-0.0288740;0.0000053;0.0000294;1.0000048;1.0000000;0.4774727;0.0000003;
1.6401175;0.0288736;0.4812268;0.0000295;0.0004909;1.0000048;-0.0288735;0.0000053;0.0000293;1.0000048;1.0000000;0.4774709;0.0000003;
1.6401375;0.0288733;0.4812224;0.0000294;0.0004903;1.0000048;-0.0288732;0.0000053;0.0000293;1.0000048;1.0000000;0.4774700;0.0000003;
1.6401775;0.0288728;0.4812136;0.0000293;0.0004891;1.0000048;-0.0288727;0.0000053;0.0000292;1.0000048;1.0000000;0.4774681;0.0000003;
1.6401975;0.0288726;0.4812092;0.0000293;0.0004886;1.0000048;-0.0288724;0.0000053;0.0000292;1.0000048;1.0000000;0.4774672;0.0000003;
1.6402375;0.0288720;0.4812004;0.0000292;0.0004874;1.0000048;-0.0288719;0.0000053;0.0000291;1.0000048;1.0000000;0.4774655;0.0000003;
1.6402575;0.0288718;0.4811961;0.0000292;0.0004869;1.0000048;-0.0288716;0.0000053;0.0000291;1.0000048;1.0000000;0.4774646;0.0000003;
1.6402975;0.0288712;0.4811873;0.0000291;0.0004857;1.0000048;-0.0288711;0.0000053;0.0000290;1.0000048;1.0000000;0.4774628;0.0000003;
1.6403175;0.0288710;0.4811829;0.0000291;0.0004852;1.0000048;-0.0288708;0.0000053;0.0000290;1.0000048;1.0000000;0.4774619;0.0000003;
1.6403575;0.0288705;0.4811742;0.0000290;0.0004840;1.0000048;-0.0288703;0.0000053;0.0000289;1.0000048;1.0000000;0.4774601;0.0000003;
1.6403775;0.0288702;0.4811698;0.0000290;0.0004835;1.0000048;-0.0288701;0.0000053;0.0000289;1.0000048;1.0000000;0.4774593;0.0000003;
1.6404175;0.0288697;0.4811611;0.0000289;0.0004823;1.0000048;-0.0288695;0.0000053;0.0000288;1.0000048;1.0000000;0.4774575;0.0000003;
1.6404375;0.0288694;0.4811568;0.0000289;0.0004818;1.0000048;-0.0288693;0.0000053;0.0000288;1.0000048;1.0000000;0.4774567;0.0000003;
1.6404775;0.0288689;0.4811481;0.0000288;0.0004806;1.0000048;-0.0288687;0.0000053;0.0000287;1.0000048;1.0000000;0.4774550;0.0000003;
1.6404975;0.0288686;0.4811437;0.0000288;0.0004801;1.0000048;-0.0288685;0.0000053;0.0000287;1.0000048;1.0000000;0.4774541;0.0000003;
1.6405375;0.0288681;0.4811351;0.0000287;0.0004790;1.0000048;-0.0288680;0.0000053;0.0000286;1.0000048;1.0000000;0.4774524;0.0000003;
1.6405575;0.0288678;0.4811308;0.0000287;0.0004784;1.0000048;-0.0288677;0.0000053;0.0000285;1.0000048;1.0000000;0.4774516;0.0000003;
1.6405975;0.0288673;0.4811221;0.0000286;0.0004773;1.0000048;-0.0288672;0.0000053;0.0000285;1.0000048;1.0000000;0.4774499;0.0000003;
1.6406175;0.0288671;0.4811178;0.0000286;0.0004767;1.0000048;-0.0288669;0.0000053;0.0000284;1.0000048;1.0000000;0.4774490;0.0000003;
1.6406575;0.0288666;0.4811092;0.0000285;0.0004756;1.0000048;-0.0288664;0.0000053;0.0000284;1.0000048;1.0000000;0.4774474;0.0000003;
1.6406775;0.0288663;0.4811049;0.0000285;0.0004751;1.0000048;-0.0288662;0.0000053;0.0000283;1.0000048;1.0000000;0.4774466;0.0000003;
1.6407175;0.0288658;0.4810963;0.0000284;0.0004739;1.0000048;-0.0288656;0.0000053;0.0000283;1.0000048;1.0000000;0.4774449;0.0000003;
1.6407375;0.0288655;0.4810920;0.0000284;0.0004734;1.0000048;-0.0288654;0.0000053;0.0000282;1.0000048;1.0000000;0.4774441;0.0000003;
1.6407775;0.0288650;0.4810835;0.0000283;0.0004723;1.0000048;-0.0288649;0.0000053;0.0000282;1.0000048;1.0000000;0.4774425;0.0000003;
1.6407975;0.0288648;0.4810792;0.0000283;0.0004717;1.0000048;-0.0288646;0.0000053;0.0000281;1.0000048;1.0000000;0.4774417;0.0000003;
1.6408375;0.0288642;0.4810707;0.0000282;0.0004706;1.0000048;-0.0288641;0.0000053;0.0000281;1.0000048;1.0000000;0.4774401;0.0000003;
1.6408575;0.0288640;0.4810664;0.0000282;0.0004701;1.0000048;-0.0288638;0.0000053;0.0000281;1.0000048;1.0000000;0.4774393;0.0000003;
1.6408975;0.0288635;0.4810579;0.0000281;0.0004690;1.0000048;-0.0288633;0.0000053;0.0000280;1.0000048;1.0000000;0.4774377;0.0000003;
1.6409175;0.0288632;0.4810536;0.0000281;0.0004684;1.0000048;-0.0288631;0.0000053;0.0000280;1.0000048;1.0000000;0.4774369;0.0000003;
1.6409575;0.0288627;0.4810451;0.0000280;0.0004673;1.0000048;-0.0288626;0.0000053;0.0000279;1.0000048;1.0000000;0.4774353;0.0000003;
1.6409775;0.0288625;0.4810409;0.0000280;0.0004668;1.0000048;-0.0288623;0.0000053;0.0000279;1.0000048;1.0000000;0.4774346;0.0000003;
1.6410175;0.0288619;0.4810324;0.0000279;0.0004657;1.0000048;-0.0288618;0.0000053;0.0000278;1.0000048;1.0000000;0.4774330;0.0000003;
1.6410375;0.0288617;0.4810282;0.0000279;0.0004652;1.0000048;-0.0288616;0.0000053;0.0000278;1.0000048;1.0000000;0.4774322;0.0000003;
1.6410775;0.0288612;0.4810198;0.0000278;0.0004641;1.0000048;-0.0288610;0.0000053;0.0000277;1.0000048;1.0000000;0.4774307;0.0000003;
1.6410975;0.0288609;0.4810155;0.0000278;0.0004635;1.0000048;-0.0288608;0.0000053;0.0000277;1.0000048;1.0000000;0.4774300;0.0000003;
1.6411375;0.0288604;0.4810071;0.0000277;0.0004625;1.0000048;-0.0288603;0.0000053;0.0000276;1.0000048;1.0000000;0.4774285;0.0000003;
1.6411575;0.0288602;0.4810029;0.0000277;0.0004619;1.0000048;-0.0288600;0.0000053;0.0000276;1.0000048;1.0000000;0.4774277;0.0000003;
1.6411975;0.0288597;0.4809945;0.0000277;0.0004608;1.0000048;-0.0288595;0.0000053;0.0000275;1.0000048;1.0000000;0.4774262;0.0000003;
1.6412175;0.0288594;0.4809903;0.0000276;0.0004603;1.0000048;-0.0288593;0.0000053;0.0000275;1.0000048;1.0000000;0.4774255;0.0000003;
1.6412575;0.0288589;0.4809820;0.0000276;0.0004592;1.0000048;-0.0288588;0.0000053;0.0000274;1.0000048;1.0000000;0.4774240;0.0000003;
1.6412775;0.0288587;0.4809778;0.0000275;0.0004587;1.0000048;-0.0288585;0.0000053;0.0000274;1.0000048;1.0000000;0.4774233;0.0000003;
1.6413175;0.0288582;0.4809695;0.0000275;0.0004576;1.0000048;-0.0288580;0.0000053;0.0000273;1.0000048;1.0000000;0.4774218;0.0000003;
1.6413375;0.0288579;0.4809653;0.0000274;0.0004571;1.0000048;-0.0288578;0.0000053;0.0000273;1.0000048;1.0000000;0.4774211;0.0000003;
1.6413775;0.0288574;0.4809570;0.0000274;0.0004560;1.0000048;-0.0288573;0.0000053;0.0000272;1.0000048;1.0000000;0.4774197;0.0000003;
1.6413975;0.0288572;0.4809528;0.0000273;0.0004555;1.0000048;-0.0288570;0.0000053;0.0000272;1.0000048;1.0000000;0.4774190;0.0000003;
1.6414375;0.0288567;0.4809445;0.0000273;0.0004544;1.0000048;-0.0288565;0.0000053;0.0000271;1.0000048;1.0000000;0.4774176;0.0000003;
1.6414575;0.0288564;0.4809404;0.0000272;0.0004539;1.0000048;-0.0288563;0.0000053;0.0000271;1.0000048;1.0000000;0.4774168;0.0000003;
1.6414975;0.0288559;0.4809321;0.0000272;0.0004528;1.0000048;-0.0288558;0.0000053;0.0000270;1.0000048;1.0000000;0.4774155;0.0000003;
1.6415175;0.0288557;0.4809280;0.0000271;0.0004523;1.0000048;-0.0288555;0.0000053;0.0000270;1.0000048;1.0000000;0.4774148;0.0000003;
1.6415575;0.0288552;0.4809197;0.0000271;0.0004512;1.0000048;-0.0288550;0.0000053;0.0000269;1.0000048;1.0000000;0.4774134;0.0000003;
1.6415775;0.0288549;0.4809156;0.0000270;0.0004507;1.0000048;-0.0288548;0.0000053;0.0000269;1.0000048;1.0000000;0.4774127;0.0000003;
1.6416175;0.0288544;0.4809074;0.0000270;0.0004497;1.0000048;-0.0288543;0.0000053;0.0000268;1.0000048;1.0000000;0.4774113;0.0000003;
1.6416375;0.0288542;0.4809033;0.0000269;0.0004491;1.0000048;-0.0288541;0.0000053;0.0000268;1.0000048;1.0000000;0.4774107;0.0000003;
1.6416775;0.0288537;0.4808951;0.0000269;0.0004481;1.0000048;-0.0288536;0.0000053;0.0000267;1.0000048;1.0000000;0.4774093;0.0000003;
1.6416975;0.0288535;0.4808910;0.0000269;0.0004476;1.0000048;-0.0288533;0.0000053;0.0000267;1.0000048;1.0000000;0.4774087;0.0000003;
1.6417375;0.0288530;0.4808828;0.0000268;0.0004465;1.0000048;-0.0288528;0.0000053;0.0000266;1.0000048;1.0000000;0.4774074;0.0000003;
1.6417575;0.0288527;0.4808787;0.0000268;0.0004460;1.0000048;-0.0288526;0.0000053;0.0000266;1.0000048;1.0000000;0.4774067;0.0000003;
1.6417975;0.0288522;0.4808706;0.0000267;0.0004450;1.0000048;-0.0288521;0.0000053;0.0000265;1.0000048;1.0000000;0.4774054;0.0000003;
1.6418175;0.0288520;0.4808665;0.0000267;0.0004444;1.0000048;-0.0288519;0.0000053;0.0000265;1.0000048;1.0000000;0.4774047;0.0000003;
1.6418575;0.0288515;0.4808584;0.0000266;0.0004434;1.0000048;-0.0288514;0.0000053;0.0000265;1.0000048;1.0000000;0.4774035;0.0000003;
1.6418775;0.0288513;0.4808543;0.0000266;0.0004429;1.0000048;-0.0288511;0.0000053;0.0000264;1.0000048;1.0000000;0.4774028;0.0000003;
1.6419175;0.0288508;0.4808462;0.0000265;0.0004419;1.0000048;-0.0288506;0.0000053;0.0000264;1.0000048;1.0000000;0.4774016;0.0000003;
1.6419375;0.0288505;0.4808422;0.0000265;0.0004413;1.0000048;-0.0288504;0.0000053;0.0000263;1.0000048;1.0000000;0.4774009;0.0000003;
1.6419775;0.0288500;0.4808341;0.0000264;0.0004403;1.0000048;-0.0288499;0.0000053;0.0000263;1.0000048;1.0000000;0.4773997;0.0000003;
1.6419975;0.0288498;0.4808301;0.0000264;0.0004398;1.0000048;-0.0288497;0.0000053;0.0000262;1.0000048;1.0000000;0.4773991;0.0000003;
1.6420375;0.0288493;0.4808220;0.0000263;0.0004388;1.0000048;-0.0288492;0.0000053;0.0000262;1.0000048;1.0000000;0.4773979;0.0000003;
1.6420575;0.0288491;0.4808180;0.0000263;0.0004383;1.0000048;-0.0288489;0.0000053;0.0000261;1.0000048;1.0000000;0.4773972;0.0000003;
1.6420975;0.0288486;0.4808100;0.0000262;0.0004372;1.0000048;-0.0288485;0.0000053;0.0000261;1.0000048;1.0000000;0.4773960;0.0000003;
1.6421175;0.0288484;0.4808060;0.0000262;0.0004367;1.0000048;-0.0288482;0.0000053;0.0000260;1.0000048;1.0000000;0.4773954;0.0000003;
1.6421575;0.0288479;0.4807980;0.0000261;0.0004357;1.0000048;-0.0288477;0.0000053;0.0000260;1.0000048;1.0000000;0.4773942;0.0000003;
1.6421775;0.0288476;0.4807940;0.0000261;0.0004352;1.0000048;-0.0288475;0.0000053;0.0000260;1.0000048;1.0000000;0.4773937;0.0000003;
1.6422175;0.0288472;0.4807860;0.0000261;0.0004342;1.0000048;-0.0288470;0.0000053;0.0000259;1.0000048;1.0000000;0.4773925;0.0000003;
1.6422375;0.0288469;0.4807820;0.0000260;0.0004337;1.0000048;-0.0288468;0.0000053;0.0000259;1.0000048;1.0000000;0.4773919;0.0000003;
1.6422775;0.0288464;0.4807741;0.0000260;0.0004327;1.0000048;-0.0288463;0.0000053;0.0000258;1.0000048;1.0000000;0.4773908;0.0000003;
1.6422975;0.0288462;0.4807701;0.0000259;0.0004322;1.0000048;-0.0288461;0.0000053;0.0000258;1.0000048;1.0000000;0.4773902;0.0000003;
1.6423375;0.0288457;0.4807622;0.0000259;0.0004311;1.0000048;-0.0288456;0.0000053;0.0000257;1.0000048;1.0000000;0.4773891;0.0000003;
1.6423575;0.0288455;0.4807582;0.0000258;0.0004306;1.0000048;-0.0288454;0.0000053;0.0000257;1.0000048;1.0000000;0.4773885;0.0000003;
1.6423975;0.0288450;0.4807503;0.0000258;0.0004296;1.0000048;-0.0288449;0.0000053;0.0000256;1.0000048;1.0000000;0.4773874;0.0000003;
1.6424175;0.0288448;0.4807463;0.0000257;0.0004291;1.0000048;-0.0288446;0.0000053;0.0000256;1.0000048;1.0000000;0.4773868;0.0000003;
1.6424575;0.0288443;0.4807385;0.0000257;0.0004281;1.0000048;-0.0288442;0.0000053;0.0000255;1.0000048;1.0000000;0.4773857;0.0000003;
1.6424775;0.0288441;0.4807345;0.0000257;0.0004276;1.0000048;-0.0288439;0.0000053;0.0000255;1.0000048;1.0000000;0.4773852;0.0000003;
1.6425175;0.0288436;0.4807267;0.0000256;0.0004266;1.0000048;-0.0288435;0.0000053;0.0000254;1.0000048;1.0000000;0.4773841;0.0000003;
1.6425375;0.0288434;0.4807227;0.0000256;0.0004261;1.0000048;-0.0288432;0.0000053;0.0000254;1.0000048;1.0000000;0.4773836;0.0000003;
1.6425775;0.0288429;0.4807149;0.0000255;0.0004251;1.0000048;-0.0288428;0.0000053;0.0000254;1.0000048;1.0000000;0.4773825;0.0000003;
1.6425975;0.0288427;0.4807110;0.0000255;0.0004246;1.0000048;-0.0288425;0.0000053;0.0000253;1.0000048;1.0000000;0.4773820;0.0000003;
1.6426375;0.0288422;0.4807032;0.0000254;0.0004237;1.0000048;-0.0288421;0.0000053;0.0000253;1.0000048;1.0000000;0.4773809;0.0000003;
1.6426575;0.0288420;0.4806993;0.0000254;0.0004232;1.0000048;-0.0288418;0.0000053;0.0000252;1.0000048;1.0000000;0.4773804;0.0000003;
1.6426975;0.0288415;0.4806915;0.0000253;0.0004222;1.0000048;-0.0288414;0.0000053;0.0000252;1.0000048;1.0000000;0.4773794;0.0000003;
1.6427175;0.0288413;0.4806876;0.0000253;0.0004217;1.0000048;-0.0288411;0.0000053;0.0000251;1.0000048;1.0000000;0.4773789;0.0000003;
1.6427575;0.0288408;0.4806798;0.0000252;0.0004207;1.0000048;-0.0288407;0.0000053;0.0000251;1.0000048;1.0000000;0.4773779;0.0000003;
1.6427775;0.0288406;0.4806759;0.0000252;0.0004202;1.0000048;-0.0288404;0.0000053;0.0000251;1.0000048;1.0000000;0.4773774;0.0000003;
1.6428175;0.0288401;0.4806682;0.0000252;0.0004192;1.0000048;-0.0288400;0.0000053;0.0000250;1.0000048;1.0000000;0.4773764;0.0000003;
1.6428375;0.0288399;0.4806643;0.0000251;0.0004187;1.0000048;-0.0288397;0.0000053;0.0000250;1.0000048;1.0000000;0.4773759;0.0000003;
1.6428775;0.0288394;0.4806566;0.0000251;0.0004178;1.0000048;-0.0288393;0.0000053;0.0000249;1.0000048;1.0000000;0.4773750;0.0000003;
1.6428975;0.0288392;0.4806528;0.0000250;0.0004173;1.0000048;-0.0288390;0.0000053;0.0000249;1.0000048;1.0000000;0.4773745;0.0000003;
1.6429375;0.0288387;0.4806451;0.0000250;0.0004163;1.0000048;-0.0288386;0.0000053;0.0000248;1.0000048;1.0000000;0.4773735;0.0000003;
1.6429575;0.0288385;0.4806412;0.0000249;0.0004158;1.0000048;-0.0288383;0.0000053;0.0000248;1.0000048;1.0000000;0.4773731;0.0000003;
1.6429975;0.0288380;0.4806336;0.0000249;0.0004148;1.0000048;-0.0288379;0.0000053;0.0000247;1.0000048;1.0000000;0.4773721;0.0000003;
1.6430175;0.0288378;0.4806297;0.0000249;0.0004144;1.0000048;-0.0288376;0.0000053;0.0000247;1.0000048;1.0000000;0.4773717;0.0000003;
1.6430575;0.0288373;0.4806221;0.0000248;0.0004134;1.0000048;-0.0288372;0.0000053;0.0000246;1.0000048;1.0000000;0.4773708;0.0000003;
1.6430775;0.0288371;0.4806183;0.0000248;0.0004129;1.0000048;-0.0288370;0.0000053;0.0000246;1.0000048;1.0000000;0.4773703;0.0000003;
1.6431175;0.0288366;0.4806107;0.0000247;0.0004119;1.0000048;-0.0288365;0.0000053;0.0000246;1.0000048;1.0000000;0.4773694;0.0000003;
1.6431375;0.0288364;0.4806068;0.0000247;0.0004115;1.0000048;-0.0288363;0.0000053;0.0000245;1.0000048;1.0000000;0.4773690;0.0000003;
1.6431775;0.0288360;0.4805992;0.0000246;0.0004105;1.0000048;-0.0288358;0.0000053;0.0000245;1.0000048;1.0000000;0.4773681;0.0000003;
1.6431975;0.0288357;0.4805955;0.0000246;0.0004100;1.0000048;-0.0288356;0.0000053;0.0000244;1.0000048;1.0000000;0.4773677;0.0000003;
1.6432375;0.0288353;0.4805879;0.0000245;0.0004091;1.0000048;-0.0288351;0.0000053;0.0000244;1.0000048;1.0000000;0.4773668;0.0000003;
