time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
13.000000;1.421062;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205458;0.105516;1.000741;1.001467;1.000741;1.001467;-0.535318;0.097761;0.594542;0.494484;1.421062;50.099883;
13.100000;1.421062;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205463;0.105521;1.000766;1.001515;1.000766;1.001515;-0.535314;0.097755;0.594537;0.494479;1.421062;50.099340;
13.200000;1.421062;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205468;0.105526;1.000790;1.001563;1.000790;1.001563;-0.535310;0.097750;0.594532;0.494474;1.421062;50.098797;
13.300000;1.421061;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205473;0.105531;1.000814;1.001611;1.000814;1.001611;-0.535306;0.097744;0.594527;0.494469;1.421061;50.098255;
13.400000;1.421061;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205478;0.105536;1.000839;1.001659;1.000839;1.001659;-0.535302;0.097739;0.594522;0.494464;1.421061;50.097714;
13.500000;1.421061;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205482;0.105541;1.000863;1.001707;1.000863;1.001707;-0.535298;0.097733;0.594518;0.494459;1.421061;50.097173;
13.600000;1.421060;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205487;0.105546;1.000887;1.001755;1.000887;1.001755;-0.535294;0.097728;0.594513;0.494454;1.421060;50.096633;
13.700000;1.421060;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205492;0.105551;1.000911;1.001802;1.000911;1.001802;-0.535291;0.097723;0.594508;0.494449;1.421060;50.096093;
13.800000;1.421060;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205497;0.105556;1.000935;1.001850;1.000935;1.001850;-0.535287;0.097717;0.594503;0.494444;1.421060;50.095554;
13.900000;1.421059;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205502;0.105561;1.000959;1.001898;1.000959;1.001898;-0.535283;0.097712;0.594498;0.494439;1.421059;50.095016;
14.000000;1.421059;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205507;0.105566;1.000983;1.001945;1.000983;1.001945;-0.535279;0.097706;0.594493;0.494434;1.421059;50.094478;
14.100000;1.421059;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205512;0.105571;1.001007;1.001993;1.001007;1.001993;-0.535275;0.097701;0.594488;0.494429;1.421059;50.093941;
14.200000;1.421059;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205517;0.105576;1.001031;1.002041;1.001031;1.002041;-0.535271;0.097696;0.594483;0.494424;1.421059;50.093404;
14.300000;1.421058;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205522;0.105581;1.001055;1.002088;1.001055;1.002088;-0.535267;0.097690;0.594478;0.494419;1.421058;50.092868;
14.400000;1.421058;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205527;0.105586;1.001079;1.002136;1.001079;1.002136;-0.535264;0.097685;0.594473;0.494414;1.421058;50.092333;
14.500000;1.421058;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205531;0.105591;1.001103;1.002183;1.001103;1.002183;-0.535260;0.097680;0.594469;0.494409;1.421058;50.091798;
14.600000;1.421057;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205536;0.105596;1.001127;1.002230;1.001127;1.002230;-0.535256;0.097674;0.594464;0.494404;1.421057;50.091264;
14.700000;1.421057;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205541;0.105601;1.001151;1.002278;1.001151;1.002278;-0.535252;0.097669;0.594459;0.494399;1.421057;50.090730;
14.800000;1.421057;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205546;0.105606;1.001175;1.002325;1.001175;1.002325;-0.535248;0.097663;0.594454;0.494394;1.421057;50.090198;
14.900000;1.421056;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205551;0.105611;1.001199;1.002372;1.001199;1.002372;-0.535244;0.097658;0.594449;0.494389;1.421056;50.089665;
15.000000;1.421056;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205556;0.105616;1.001223;1.002419;1.001223;1.002419;-0.535241;0.097653;0.594444;0.494384;1.421056;50.089133;
15.100000;1.421056;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205561;0.105621;1.001246;1.002466;1.001246;1.002466;-0.535237;0.097647;0.594439;0.494379;1.421056;50.088602;
15.200000;1.421055;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205565;0.105626;1.001270;1.002513;1.001270;1.002513;-0.535233;0.097642;0.594435;0.494375;1.421055;50.088072;
15.300000;1.421055;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205570;0.105630;1.001294;1.002560;1.001294;1.002560;-0.535229;0.097637;0.594430;0.494370;1.421055;50.087542;
15.400000;1.421055;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205575;0.105635;1.001318;1.002607;1.001318;1.002607;-0.535225;0.097631;0.594425;0.494365;1.421055;50.087013;
15.500000;1.421054;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205580;0.105640;1.001341;1.002654;1.001341;1.002654;-0.535222;0.097626;0.594420;0.494360;1.421054;50.086484;
15.600000;1.421054;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205585;0.105645;1.001365;1.002701;1.001365;1.002701;-0.535218;0.097621;0.594415;0.494355;1.421054;50.085956;
15.700000;1.421054;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205589;0.105650;1.001389;1.002748;1.001389;1.002748;-0.535214;0.097616;0.594411;0.494350;1.421054;50.085428;
15.800000;1.421053;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205594;0.105655;1.001412;1.002795;1.001412;1.002795;-0.535210;0.097610;0.594406;0.494345;1.421053;50.084901;
15.900000;1.421053;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205599;0.105660;1.001436;1.002841;1.001436;1.002841;-0.535206;0.097605;0.594401;0.494340;1.421053;50.084375;
16.000000;1.421053;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205604;0.105665;1.001459;1.002888;1.001459;1.002888;-0.535203;0.097600;0.594396;0.494335;1.421053;50.083849;
16.100000;1.421053;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205609;0.105669;1.001483;1.002935;1.001483;1.002935;-0.535199;0.097594;0.594391;0.494331;1.421053;50.083324;
16.200000;1.421052;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205613;0.105674;1.001506;1.002981;1.001506;1.002981;-0.535195;0.097589;0.594387;0.494326;1.421052;50.082799;
16.300000;1.421052;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205618;0.105679;1.001530;1.003028;1.001530;1.003028;-0.535191;0.097584;0.594382;0.494321;1.421052;50.082275;
16.400000;1.421052;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205623;0.105684;1.001553;1.003074;1.001553;1.003074;-0.535188;0.097579;0.594377;0.494316;1.421052;50.081752;
16.500000;1.421051;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205628;0.105689;1.001577;1.003121;1.001577;1.003121;-0.535184;0.097573;0.594372;0.494311;1.421051;50.081229;
16.600000;1.421051;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205632;0.105694;1.001600;1.003167;1.001600;1.003167;-0.535180;0.097568;0.594368;0.494306;1.421051;50.080707;
16.700000;1.421051;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205637;0.105699;1.001624;1.003213;1.001624;1.003213;-0.535176;0.097563;0.594363;0.494301;1.421051;50.080186;
16.800000;1.421050;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205642;0.105703;1.001647;1.003259;1.001647;1.003259;-0.535173;0.097558;0.594358;0.494297;1.421050;50.079665;
16.900000;1.421050;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205647;0.105708;1.001670;1.003306;1.001670;1.003306;-0.535169;0.097553;0.594353;0.494292;1.421050;50.079144;
17.000000;1.421050;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205651;0.105713;1.001694;1.003352;1.001694;1.003352;-0.535165;0.097547;0.594349;0.494287;1.421050;50.078624;
17.100000;1.421049;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205656;0.105718;1.001717;1.003398;1.001717;1.003398;-0.535161;0.097542;0.594344;0.494282;1.421049;50.078105;
17.200000;1.421049;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205661;0.105723;1.001740;1.003444;1.001740;1.003444;-0.535158;0.097537;0.594339;0.494277;1.421049;50.077586;
17.300000;1.421049;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205666;0.105727;1.001763;1.003490;1.001763;1.003490;-0.535154;0.097532;0.594334;0.494273;1.421049;50.077068;
17.400000;1.421048;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205670;0.105732;1.001787;1.003536;1.001787;1.003536;-0.535150;0.097526;0.594330;0.494268;1.421048;50.076551;
17.500000;1.421048;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205675;0.105737;1.001810;1.003582;1.001810;1.003582;-0.535146;0.097521;0.594325;0.494263;1.421048;50.076034;
17.600000;1.421048;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205680;0.105742;1.001833;1.003628;1.001833;1.003628;-0.535143;0.097516;0.594320;0.494258;1.421048;50.075518;
17.700000;1.421047;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205685;0.105747;1.001856;1.003674;1.001856;1.003674;-0.535139;0.097511;0.594315;0.494253;1.421047;50.075002;
17.800000;1.421047;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205689;0.105751;1.001879;1.003719;1.001879;1.003719;-0.535135;0.097506;0.594311;0.494249;1.421047;50.074487;
17.900000;1.421047;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205694;0.105756;1.001902;1.003765;1.001902;1.003765;-0.535132;0.097501;0.594306;0.494244;1.421047;50.073972;
18.000000;1.421047;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205699;0.105761;1.001925;1.003811;1.001925;1.003811;-0.535128;0.097495;0.594301;0.494239;1.421047;50.073458;
18.100000;1.421046;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205703;0.105766;1.001948;1.003857;1.001948;1.003857;-0.535124;0.097490;0.594297;0.494234;1.421046;50.072945;
18.200000;1.421046;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205708;0.105770;1.001971;1.003902;1.001971;1.003902;-0.535121;0.097485;0.594292;0.494230;1.421046;50.072432;
18.300000;1.421046;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205713;0.105775;1.001994;1.003948;1.001994;1.003948;-0.535117;0.097480;0.594287;0.494225;1.421046;50.071920;
18.400000;1.421045;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205717;0.105780;1.002017;1.003993;1.002017;1.003993;-0.535113;0.097475;0.594283;0.494220;1.421045;50.071408;
18.500000;1.421045;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205722;0.105785;1.002040;1.004039;1.002040;1.004039;-0.535110;0.097470;0.594278;0.494215;1.421045;50.070897;
18.600000;1.421045;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205727;0.105789;1.002063;1.004084;1.002063;1.004084;-0.535106;0.097465;0.594273;0.494211;1.421045;50.070386;
18.700000;1.421044;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205731;0.105794;1.002086;1.004129;1.002086;1.004129;-0.535102;0.097460;0.594269;0.494206;1.421044;50.069877;
18.800000;1.421044;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205736;0.105799;1.002109;1.004175;1.002109;1.004175;-0.535099;0.097454;0.594264;0.494201;1.421044;50.069367;
18.900000;1.421044;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205741;0.105804;1.002132;1.004220;1.002132;1.004220;-0.535095;0.097449;0.594259;0.494196;1.421044;50.068858;
19.000000;1.421043;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205745;0.105808;1.002155;1.004265;1.002155;1.004265;-0.535091;0.097444;0.594255;0.494192;1.421043;50.068350;
19.100000;1.421043;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205750;0.105813;1.002177;1.004310;1.002177;1.004310;-0.535088;0.097439;0.594250;0.494187;1.421043;50.067843;
19.200000;1.421043;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205754;0.105818;1.002200;1.004355;1.002200;1.004355;-0.535084;0.097434;0.594246;0.494182;1.421043;50.067336;
19.300000;1.421042;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205759;0.105822;1.002223;1.004400;1.002223;1.004400;-0.535080;0.097429;0.594241;0.494178;1.421042;50.066829;
19.400000;1.421042;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205764;0.105827;1.002246;1.004445;1.002246;1.004445;-0.535077;0.097424;0.594236;0.494173;1.421042;50.066323;
19.500000;1.421042;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205768;0.105832;1.002268;1.004490;1.002268;1.004490;-0.535073;0.097419;0.594232;0.494168;1.421042;50.065818;
19.600000;1.421041;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205773;0.105836;1.002291;1.004535;1.002291;1.004535;-0.535069;0.097414;0.594227;0.494164;1.421041;50.065313;
19.700000;1.421041;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205778;0.105841;1.002314;1.004580;1.002314;1.004580;-0.535066;0.097409;0.594222;0.494159;1.421041;50.064809;
19.800000;1.421041;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205782;0.105846;1.002336;1.004625;1.002336;1.004625;-0.535062;0.097404;0.594218;0.494154;1.421041;50.064305;
19.900000;1.421041;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205787;0.105851;1.002359;1.004670;1.002359;1.004670;-0.535058;0.097399;0.594213;0.494150;1.421041;50.063802;
20.000000;1.421040;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205791;0.105855;1.002381;1.004715;1.002381;1.004715;-0.535055;0.097394;0.594209;0.494145;1.421040;50.063300;
20.100000;1.421040;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205796;0.105860;1.002404;1.004759;1.002404;1.004759;-0.535051;0.097389;0.594204;0.494140;1.421040;50.062798;
20.200000;1.421040;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205800;0.105864;1.002426;1.004804;1.002426;1.004804;-0.535048;0.097384;0.594200;0.494136;1.421040;50.062296;
20.300000;1.421039;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205805;0.105869;1.002449;1.004849;1.002449;1.004849;-0.535044;0.097378;0.594195;0.494131;1.421039;50.061796;
20.400000;1.421039;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205810;0.105874;1.002471;1.004893;1.002471;1.004893;-0.535040;0.097373;0.594190;0.494126;1.421039;50.061295;
20.500000;1.421039;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205814;0.105878;1.002494;1.004938;1.002494;1.004938;-0.535037;0.097368;0.594186;0.494122;1.421039;50.060796;
20.600000;1.421038;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205819;0.105883;1.002516;1.004982;1.002516;1.004982;-0.535033;0.097363;0.594181;0.494117;1.421038;50.060297;
20.700000;1.421038;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205823;0.105888;1.002539;1.005026;1.002539;1.005026;-0.535030;0.097358;0.594177;0.494112;1.421038;50.059798;
20.800000;1.421038;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205828;0.105892;1.002561;1.005071;1.002561;1.005071;-0.535026;0.097353;0.594172;0.494108;1.421038;50.059300;
20.900000;1.421037;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205832;0.105897;1.002583;1.005115;1.002583;1.005115;-0.535022;0.097348;0.594168;0.494103;1.421037;50.058803;
21.000000;1.421037;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205837;0.105902;1.002606;1.005159;1.002606;1.005159;-0.535019;0.097344;0.594163;0.494098;1.421037;50.058306;
21.100000;1.421037;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205841;0.105906;1.002628;1.005204;1.002628;1.005204;-0.535015;0.097339;0.594159;0.494094;1.421037;50.057809;
21.200000;1.421036;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205846;0.105911;1.002650;1.005248;1.002650;1.005248;-0.535012;0.097334;0.594154;0.494089;1.421036;50.057314;
21.300000;1.421036;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205850;0.105915;1.002673;1.005292;1.002673;1.005292;-0.535008;0.097329;0.594150;0.494085;1.421036;50.056819;
21.400000;1.421036;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205855;0.105920;1.002695;1.005336;1.002695;1.005336;-0.535005;0.097324;0.594145;0.494080;1.421036;50.056324;
21.500000;1.421035;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205860;0.105925;1.002717;1.005380;1.002717;1.005380;-0.535001;0.097319;0.594140;0.494075;1.421035;50.055830;
21.600000;1.421035;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205864;0.105929;1.002739;1.005424;1.002739;1.005424;-0.534998;0.097314;0.594136;0.494071;1.421035;50.055336;
21.700000;1.421035;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205869;0.105934;1.002761;1.005468;1.002761;1.005468;-0.534994;0.097309;0.594131;0.494066;1.421035;50.054843;
21.800000;1.421035;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205873;0.105938;1.002784;1.005512;1.002784;1.005512;-0.534990;0.097304;0.594127;0.494062;1.421035;50.054351;
21.900000;1.421034;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205878;0.105943;1.002806;1.005556;1.002806;1.005556;-0.534987;0.097299;0.594122;0.494057;1.421034;50.053859;
22.000000;1.421034;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205882;0.105947;1.002828;1.005600;1.002828;1.005600;-0.534983;0.097294;0.594118;0.494053;1.421034;50.053368;
22.100000;1.421034;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205887;0.105952;1.002850;1.005643;1.002850;1.005643;-0.534980;0.097289;0.594113;0.494048;1.421034;50.052877;
22.200000;1.421033;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205891;0.105957;1.002872;1.005687;1.002872;1.005687;-0.534976;0.097284;0.594109;0.494043;1.421033;50.052387;
22.300000;1.421033;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205895;0.105961;1.002894;1.005731;1.002894;1.005731;-0.534973;0.097279;0.594105;0.494039;1.421033;50.051897;
22.400000;1.421033;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205900;0.105966;1.002916;1.005774;1.002916;1.005774;-0.534969;0.097274;0.594100;0.494034;1.421033;50.051408;
22.500000;1.421032;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205904;0.105970;1.002938;1.005818;1.002938;1.005818;-0.534966;0.097269;0.594096;0.494030;1.421032;50.050920;
22.600000;1.421032;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205909;0.105975;1.002960;1.005861;1.002960;1.005861;-0.534962;0.097265;0.594091;0.494025;1.421032;50.050432;
22.700000;1.421032;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205913;0.105979;1.002982;1.005905;1.002982;1.005905;-0.534959;0.097260;0.594087;0.494021;1.421032;50.049945;
22.800000;1.421031;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205918;0.105984;1.003004;1.005948;1.003004;1.005948;-0.534955;0.097255;0.594082;0.494016;1.421031;50.049458;
22.900000;1.421031;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205922;0.105988;1.003025;1.005992;1.003025;1.005992;-0.534952;0.097250;0.594078;0.494012;1.421031;50.048971;
23.000000;1.421031;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205927;0.105993;1.003047;1.006035;1.003047;1.006035;-0.534948;0.097245;0.594073;0.494007;1.421031;50.048486;
23.100000;1.421030;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205931;0.105997;1.003069;1.006078;1.003069;1.006078;-0.534945;0.097240;0.594069;0.494003;1.421030;50.048000;
23.200000;1.421030;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205936;0.106002;1.003091;1.006122;1.003091;1.006122;-0.534941;0.097235;0.594064;0.493998;1.421030;50.047516;
23.300000;1.421030;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205940;0.106006;1.003113;1.006165;1.003113;1.006165;-0.534938;0.097231;0.594060;0.493994;1.421030;50.047032;
23.400000;1.421029;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205944;0.106011;1.003134;1.006208;1.003134;1.006208;-0.534934;0.097226;0.594056;0.493989;1.421029;50.046548;
23.500000;1.421029;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205949;0.106015;1.003156;1.006251;1.003156;1.006251;-0.534931;0.097221;0.594051;0.493985;1.421029;50.046065;
23.600000;1.421029;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205953;0.106020;1.003178;1.006294;1.003178;1.006294;-0.534927;0.097216;0.594047;0.493980;1.421029;50.045583;
23.700000;1.421029;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205958;0.106024;1.003200;1.006337;1.003200;1.006337;-0.534924;0.097211;0.594042;0.493976;1.421029;50.045101;
23.800000;1.421028;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205962;0.106029;1.003221;1.006380;1.003221;1.006380;-0.534920;0.097206;0.594038;0.493971;1.421028;50.044619;
23.900000;1.421028;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205966;0.106033;1.003243;1.006423;1.003243;1.006423;-0.534917;0.097202;0.594034;0.493967;1.421028;50.044138;
24.000000;1.421028;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205971;0.106038;1.003265;1.006466;1.003265;1.006466;-0.534913;0.097197;0.594029;0.493962;1.421028;50.043658;
24.100000;1.421027;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205975;0.106042;1.003286;1.006509;1.003286;1.006509;-0.534910;0.097192;0.594025;0.493958;1.421027;50.043178;
24.200000;1.421027;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.205980;0.106047;1.003308;1.006552;1.003308;1.006552;-0.534906;0.097187;0.594020;0.493953;1.421027;50.042699;
