time;NETWORK_NGEN_Upu_value;NETWORK_NLOAD_Upu_value;GEN_generator_omegaPu;GEN_generator_PGen;GEN_generator_QGen;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;LOAD_load_PPu;LOAD_load_QPu;LOAD_load_motors_0__PPu;LOAD_load_motors_0__QPu;LOAD_load_motors_0__cePu;LOAD_load_motors_0__clPu;LOAD_load_motors_0__omegaRPu;LOAD_load_motors_0__s;LOAD_load_motors_0__EdPPu;LOAD_load_motors_0__EqPPu;LOAD_load_motors_0__EdPPPu;LOAD_load_motors_0__EqPPPu;LOAD_load_motors_0__idPu;LOAD_load_motors_0__iqPu;LOAD_load_motors_1__PPu;LOAD_load_motors_1__QPu;LOAD_load_motors_1__cePu;LOAD_load_motors_1__clPu;LOAD_load_motors_1__omegaRPu;LOAD_load_motors_1__s;LOAD_load_motors_1__EdPPu;LOAD_load_motors_1__EqPPu;LOAD_load_motors_1__EdPPPu;LOAD_load_motors_1__EqPPPu;LOAD_load_motors_1__idPu;LOAD_load_motors_1__iqPu;
1.150064;0.972680;0.937188;1.000028;515.767059;199.656597;0.990274;3.432972;5.112478;1.903476;0.106374;0.058245;1.586836;0.942561;0.812285;0.187738;0.712442;-0.232562;0.743842;-0.197550;1.830326;-1.140792;1.739491;1.501904;1.324300;0.817130;0.893347;0.106678;0.593095;-0.296822;0.692753;-0.215871;1.468992;-1.420534;
1.150128;0.972593;0.936996;1.000028;516.143321;199.998548;0.990217;3.434106;5.116157;1.904404;0.106597;0.058162;1.590004;0.942561;0.812492;0.187531;0.712375;-0.233019;0.743510;-0.198294;1.834362;-1.140419;1.744285;1.503055;1.327765;0.817190;0.893380;0.106646;0.593001;-0.297241;0.692135;-0.216680;1.473005;-1.422592;
1.150256;0.972427;0.936628;1.000029;516.873648;200.660949;0.990111;3.436227;5.123298;1.906206;0.107027;0.058009;1.596086;0.942561;0.812908;0.187115;0.712237;-0.233910;0.742861;-0.199725;1.842121;-1.139798;1.753559;1.505280;1.334465;0.817310;0.893446;0.106580;0.592813;-0.298070;0.690941;-0.218246;1.480764;-1.426577;
1.150512;0.972131;0.935952;1.000029;518.252871;201.905705;0.989926;3.439928;5.136784;1.909609;0.107823;0.057743;1.607302;0.942561;0.813752;0.186272;0.711953;-0.235598;0.741628;-0.202372;1.856455;-1.139005;1.770953;1.509444;1.347021;0.817555;0.893580;0.106446;0.592442;-0.299699;0.688716;-0.221180;1.495298;-1.434058;
1.151024;0.971658;0.934810;1.000029;520.735022;204.116789;0.989649;3.445459;5.161058;1.915698;0.109186;0.057341;1.626386;0.942561;0.815476;0.184547;0.711363;-0.238632;0.739405;-0.206917;1.880892;-1.138835;1.801809;1.516769;1.369263;0.818061;0.893856;0.106170;0.591711;-0.302838;0.684826;-0.226379;1.521003;-1.447310;
1.151536;0.971322;0.933911;1.000029;522.902739;206.005099;0.989481;3.448831;5.182264;1.920961;0.110278;0.057084;1.641529;0.942561;0.817244;0.182780;0.710766;-0.241238;0.737487;-0.210590;1.900269;-1.140145;1.828177;1.522946;1.388248;0.818585;0.894143;0.105884;0.590994;-0.305834;0.681589;-0.230811;1.542859;-1.458557;
1.152560;0.970941;0.932627;1.000030;526.593031;209.090640;0.989370;3.451035;5.218385;1.929628;0.111829;0.056833;1.662798;0.942561;0.820866;0.179158;0.709666;-0.245356;0.734433;-0.216029;1.927261;-1.145004;1.871659;1.532801;1.419534;0.819679;0.894740;0.105287;0.589582;-0.311455;0.676504;-0.238096;1.578602;-1.476730;
1.153481;0.970859;0.931937;1.000031;529.332094;211.240812;0.989475;3.448945;5.245218;1.935796;0.112611;0.056821;1.673311;0.942561;0.824200;0.175825;0.708843;-0.247943;0.732485;-0.219143;1.940125;-1.150839;1.902495;1.539484;1.441739;0.820708;0.895301;0.104726;0.588326;-0.316124;0.673188;-0.243233;1.603605;-1.489150;
1.154403;0.970940;0.931538;1.000031;531.702150;212.993357;0.989705;3.444349;5.268453;1.940956;0.112946;0.056904;1.677628;0.942561;0.827568;0.172458;0.708248;-0.249646;0.731169;-0.221055;1.944705;-1.156778;1.928165;1.544852;1.460258;0.821770;0.895880;0.104148;0.587076;-0.320467;0.670664;-0.247483;1.624135;-1.499096;
1.155324;0.971130;0.931337;1.000032;533.806048;214.469430;0.990018;3.438074;5.289095;1.945416;0.112918;0.057022;1.676988;0.942561;0.830945;0.169081;0.707921;-0.250596;0.730392;-0.222066;1.942672;-1.162119;1.950224;1.549340;1.476189;0.822861;0.896474;0.103554;0.585828;-0.324509;0.668682;-0.251107;1.641543;-1.507366;
1.156246;0.971392;0.931269;1.000032;535.710452;215.755882;0.990387;3.430704;5.307792;1.949457;0.112597;0.057133;1.672369;0.942561;0.834312;0.165714;0.707881;-0.250910;0.730077;-0.222396;1.935350;-1.166426;1.969713;1.553319;1.490274;0.823976;0.897082;0.102947;0.584584;-0.328271;0.667061;-0.254283;1.656737;-1.514543;
1.157168;0.971702;0.931289;1.000032;537.455977;216.910951;0.990791;3.422626;5.324936;1.953281;0.112036;0.057213;1.664520;0.942561;0.837652;0.162375;0.708137;-0.250691;0.730162;-0.222203;1.923766;-1.169455;1.987281;1.557049;1.502971;0.825113;0.897701;0.102328;0.583348;-0.331768;0.665684;-0.257119;1.670286;-1.521023;
1.159011;0.972398;0.931471;1.000033;540.575432;218.986623;0.991653;3.405390;5.355586;1.960822;0.110397;0.057224;1.641936;0.942561;0.844184;0.155844;0.709498;-0.249080;0.731291;-0.220772;1.891658;-1.171266;2.018307;1.564447;1.525341;0.827443;0.898967;0.101063;0.580928;-0.338020;0.663335;-0.262048;1.693907;-1.532982;
1.160854;0.973168;0.931790;1.000034;543.248779;220.820665;0.992564;3.387163;5.381860;1.968500;0.108223;0.057026;1.612207;0.942561;0.850476;0.149553;0.711898;-0.246248;0.733512;-0.218285;1.850479;-1.167600;2.044545;1.572091;1.544182;0.829838;0.900267;0.099764;0.578616;-0.343330;0.661389;-0.266109;1.713508;-1.544056;
1.162697;0.973983;0.932197;1.000035;545.534568;222.477828;0.993504;3.368360;5.404332;1.976472;0.105703;0.056619;1.577845;0.942561;0.856477;0.143553;0.715184;-0.242606;0.736588;-0.215133;1.803657;-1.158931;2.066711;1.580172;1.559998;0.832287;0.901595;0.098437;0.576467;-0.347760;0.659725;-0.269431;1.729713;-1.554618;
1.164540;0.974833;0.932676;1.000036;547.476727;223.983141;0.994465;3.349145;5.423433;1.984727;0.102988;0.056027;1.540858;0.942561;0.862153;0.137878;0.719184;-0.238475;0.740314;-0.211597;1.753855;-1.146007;2.085207;1.588670;1.573094;0.834781;0.902944;0.097088;0.574528;-0.351372;0.658303;-0.272096;1.742866;-1.564742;
1.166384;0.975717;0.933224;1.000037;549.112383;225.341213;0.995444;3.329559;5.439529;1.993165;0.100191;0.055287;1.502756;0.942561;0.867487;0.132545;0.723725;-0.234093;0.744516;-0.207874;1.703062;-1.129711;2.100300;1.597450;1.583683;0.837310;0.904311;0.095722;0.572846;-0.354226;0.657124;-0.274160;1.753185;-1.574352;
1.168227;0.976633;0.933844;1.000037;550.475530;226.548489;0.996443;3.309590;5.452955;2.001641;0.097399;0.054436;1.464666;0.942561;0.872472;0.127560;0.728645;-0.229628;0.749045;-0.204099;1.652718;-1.110949;2.112212;1.606323;1.591953;0.839867;0.905691;0.094343;0.571456;-0.356383;0.656203;-0.275674;1.760850;-1.583313;
1.170070;0.977585;0.934541;1.000038;551.598113;227.599584;0.997461;3.289213;5.464025;2.010005;0.094673;0.053514;1.427395;0.942561;0.877113;0.122920;0.733804;-0.225196;0.753776;-0.200361;1.603819;-1.090572;2.121160;1.615099;1.598083;0.842445;0.907080;0.092955;0.570387;-0.357903;0.655559;-0.276687;1.766034;-1.591486;
1.173756;0.979596;0.936190;1.000040;553.274948;229.215397;0.999564;3.247166;5.480617;2.025707;0.089590;0.051630;1.357618;0.942561;0.885422;0.114613;0.744300;-0.216732;0.763382;-0.193225;1.513023;-1.048536;2.131368;1.631480;1.604889;0.847623;0.909863;0.090173;0.569305;-0.359334;0.655167;-0.277456;1.769932;-1.604898;
1.177443;0.981751;0.938180;1.000041;554.321049;230.182111;1.001752;3.203408;5.491054;2.039555;0.085059;0.049798;1.294996;0.942561;0.892523;0.107514;0.754704;-0.208905;0.772901;-0.186616;1.432342;-1.007138;2.132459;1.645703;1.605310;0.852806;0.912641;0.087397;0.569658;-0.358900;0.655980;-0.276778;1.766165;-1.614086;
1.181129;0.984042;0.940512;1.000042;554.902177;230.510886;1.004021;3.158016;5.496969;2.050960;0.081121;0.048134;1.240234;0.942561;0.898547;0.101491;0.764683;-0.201795;0.782056;-0.180587;1.362170;-0.968809;2.126019;1.657059;1.600555;0.857955;0.915392;0.084647;0.571446;-0.356975;0.657988;-0.274959;1.756060;-1.618782;
1.184816;0.986460;0.943171;1.000044;555.159078;230.229131;1.006365;3.111141;5.499750;2.059519;0.077760;0.046699;1.193238;0.942561;0.903636;0.096404;0.774070;-0.195403;0.790709;-0.175134;1.302006;-0.934838;2.113531;1.665095;1.591725;0.863038;0.918099;0.081941;0.574618;-0.353899;0.661134;-0.272271;1.740863;-1.618952;
1.188502;0.988989;0.946134;1.000045;555.205384;229.377222;1.008773;3.062991;5.500510;2.065010;0.074928;0.045511;1.153413;0.942561;0.907923;0.092118;0.782821;-0.189683;0.798826;-0.170221;1.250867;-0.905644;2.096304;1.669585;1.579768;0.868031;0.920751;0.079291;0.579077;-0.349962;0.665331;-0.268950;1.721692;-1.614754;
1.192188;0.991612;0.949368;1.000047;555.129421;228.004609;1.011232;3.013809;5.500111;2.067364;0.072560;0.044561;1.119978;0.942561;0.911532;0.088510;0.790958;-0.184577;0.806428;-0.165801;1.207607;-0.881082;2.075468;1.670493;1.565478;0.872913;0.923337;0.076706;0.584701;-0.345411;0.670472;-0.265190;1.699509;-1.606486;
1.195875;0.994310;0.952839;1.000048;554.997285;226.166284;1.013729;2.963853;5.499197;2.066635;0.070594;0.043823;1.092113;0.942561;0.914573;0.085471;0.798544;-0.180026;0.813568;-0.161833;1.171103;-0.860700;2.051962;1.667921;1.549506;0.877671;0.925850;0.074194;0.591350;-0.340445;0.676436;-0.261148;1.675128;-1.594535;
1.199561;0.997065;0.956509;1.000049;554.856204;223.919808;1.016253;2.913389;5.498227;2.062971;0.068970;0.043265;1.069045;0.942561;0.917141;0.082905;0.805647;-0.175974;0.820305;-0.158274;1.140336;-0.843918;2.026557;1.662076;1.532365;0.882295;0.928285;0.071760;0.598876;-0.335223;0.683102;-0.256946;1.649216;-1.579339;
1.200000;0.997396;0.956956;1.000049;554.840941;223.629397;1.016554;2.907371;5.498128;2.062355;0.068797;0.043209;1.066574;0.942561;0.917420;0.082625;0.806465;-0.175522;0.821083;-0.157876;1.137000;-0.842122;2.023450;1.661181;1.530276;0.882835;0.928570;0.071476;0.599820;-0.334593;0.683933;-0.256442;1.646069;-1.577346;
1.200000;0.980346;0.926309;1.000049;578.226341;263.999283;1.003154;3.175371;5.723601;2.194117;0.789333;0.492727;0.778433;0.942561;0.917420;0.082625;0.806465;-0.175522;0.821083;-0.157876;0.824059;-0.644888;1.743064;1.365988;1.333482;0.882835;0.928570;0.071476;0.599820;-0.334593;0.683933;-0.256442;1.429347;-1.387858;
1.200001;0.980344;0.926304;1.000050;578.228796;264.005575;1.003152;3.175404;5.723624;2.194104;0.789363;0.492721;0.778454;0.942561;0.917419;0.082626;0.806463;-0.175526;0.821079;-0.157883;0.824088;-0.644862;1.743075;1.365984;1.333487;0.882836;0.928570;0.071476;0.599820;-0.334593;0.683930;-0.256446;1.429357;-1.387846;
1.200002;0.980343;0.926303;1.000050;578.233079;264.007646;1.003151;3.175414;5.723666;2.194099;0.789396;0.492716;0.778486;0.942561;0.917418;0.082627;0.806462;-0.175531;0.821076;-0.157890;0.824124;-0.644864;1.743092;1.365985;1.333500;0.882836;0.928571;0.071475;0.599821;-0.334594;0.683926;-0.256451;1.429368;-1.387855;
1.200004;0.980342;0.926301;1.000050;578.241752;264.011526;1.003150;3.175433;5.723751;2.194089;0.789462;0.492706;0.778550;0.942561;0.917417;0.082629;0.806458;-0.175540;0.821070;-0.157904;0.824197;-0.644870;1.743127;1.365986;1.333525;0.882838;0.928571;0.071475;0.599822;-0.334594;0.683920;-0.256461;1.429393;-1.387875;
1.200008;0.980339;0.926296;1.000050;578.258746;264.020054;1.003148;3.175474;5.723917;2.194068;0.789593;0.492685;0.778677;0.942561;0.917413;0.082632;0.806452;-0.175558;0.821057;-0.157932;0.824340;-0.644878;1.743196;1.365989;1.333575;0.882842;0.928573;0.071473;0.599825;-0.334595;0.683907;-0.256480;1.429440;-1.387912;
1.200016;0.980333;0.926286;1.000050;578.292889;264.036563;1.003144;3.175554;5.724251;2.194026;0.789856;0.492645;0.778931;0.942561;0.917407;0.082639;0.806439;-0.175594;0.821031;-0.157988;0.824628;-0.644895;1.743333;1.365994;1.333675;0.882848;0.928577;0.071469;0.599830;-0.334598;0.683881;-0.256517;1.429535;-1.387987;
1.200032;0.980322;0.926267;1.000050;578.360898;264.069454;1.003136;3.175713;5.724916;2.193943;0.790380;0.492565;0.779437;0.942561;0.917394;0.082652;0.806412;-0.175666;0.820980;-0.158099;0.825202;-0.644931;1.743605;1.366005;1.333873;0.882862;0.928584;0.071462;0.599841;-0.334602;0.683830;-0.256593;1.429723;-1.388137;
1.200064;0.980300;0.926230;1.000050;578.495820;264.134736;1.003121;3.176026;5.726237;2.193779;0.791424;0.492410;0.780445;0.942561;0.917368;0.082678;0.806360;-0.175810;0.820877;-0.158321;0.826344;-0.645006;1.744140;1.366023;1.334263;0.882890;0.928598;0.071447;0.599862;-0.334611;0.683728;-0.256741;1.430093;-1.388431;
1.200128;0.980257;0.926156;1.000050;578.761369;264.263334;1.003090;3.176634;5.728836;2.193458;0.793492;0.492111;0.782441;0.942561;0.917316;0.082729;0.806254;-0.176095;0.820674;-0.158758;0.828607;-0.645164;1.745178;1.366054;1.335019;0.882945;0.928627;0.071419;0.599905;-0.334629;0.683531;-0.257032;1.430807;-1.389003;
1.200256;0.980175;0.926015;1.000050;579.275962;264.512932;1.003033;3.177787;5.733872;2.192843;0.797553;0.491564;0.786358;0.942561;0.917215;0.082831;0.806041;-0.176661;0.820275;-0.159609;0.833048;-0.645514;1.747126;1.366089;1.336438;0.883055;0.928685;0.071361;0.599992;-0.334662;0.683154;-0.257589;1.432134;-1.390083;
1.200512;0.980026;0.925755;1.000050;580.244171;264.983742;1.002930;3.179848;5.743347;2.191716;0.805393;0.490655;0.793909;0.942561;0.917020;0.083026;0.805612;-0.177767;0.819503;-0.161225;0.841611;-0.646340;1.750554;1.366059;1.338938;0.883276;0.928802;0.071244;0.600171;-0.334721;0.682474;-0.258610;1.434418;-1.392002;
1.201024;0.979780;0.925311;1.000050;581.970885;265.825935;1.002766;3.183126;5.760247;2.189801;0.820080;0.489477;0.808013;0.942561;0.916657;0.083389;0.804742;-0.179889;0.818053;-0.164160;0.857608;-0.648417;1.755818;1.365643;1.342789;0.883721;0.929036;0.071010;0.600547;-0.334815;0.681361;-0.260338;1.437736;-1.394999;
1.202048;0.979451;0.924664;1.000050;584.787413;267.200694;1.002568;3.187079;5.787818;2.186985;0.846237;0.489060;0.833003;0.942561;0.916029;0.084017;0.802978;-0.183798;0.815463;-0.169098;0.885931;-0.653815;1.761684;1.363712;1.347134;0.884618;0.929507;0.070539;0.601355;-0.334926;0.679900;-0.262863;1.440723;-1.398399;
1.203072;0.979290;0.924266;1.000050;586.948263;268.252944;1.002505;3.188344;5.808977;2.185234;0.868843;0.490650;0.854462;0.942561;0.915519;0.084527;0.801210;-0.187292;0.813212;-0.173049;0.910181;-0.660437;1.762981;1.360659;1.348202;0.885518;0.929980;0.070067;0.602224;-0.334956;0.679222;-0.264457;1.440169;-1.399122;
1.204096;0.979243;0.924039;1.000050;588.656908;269.079761;1.002534;3.187763;5.825717;2.184207;0.888661;0.493598;0.873164;0.942561;0.915112;0.084934;0.799470;-0.190409;0.811221;-0.176282;0.931231;-0.667813;1.761462;1.356847;1.347260;0.886418;0.930452;0.069595;0.603138;-0.334925;0.679074;-0.265452;1.437475;-1.398031;
1.205120;0.979276;0.923930;1.000050;590.051264;269.750607;1.002625;3.185933;5.839386;2.183683;0.906214;0.497442;0.889640;0.942561;0.914795;0.085251;0.797781;-0.193182;0.809434;-0.178983;0.949689;-0.675616;1.758328;1.352559;1.345172;0.887314;0.930922;0.069125;0.604087;-0.334850;0.679271;-0.266071;1.433601;-1.395758;
1.206144;0.979362;0.923902;1.000050;591.218818;270.311965;1.002760;3.183245;5.850838;2.183541;0.921849;0.501875;0.904244;0.942561;0.914559;0.085487;0.796162;-0.195637;0.807814;-0.181272;0.965962;-0.683619;1.754339;1.348004;1.342483;0.888204;0.931389;0.068658;0.605063;-0.334738;0.679691;-0.266456;1.429152;-1.392739;
1.208192;0.979632;0.923991;1.000051;593.103574;271.229878;1.003105;3.176333;5.869339;2.184067;0.948409;0.511575;0.928895;0.942561;0.914282;0.085765;0.793203;-0.199710;0.804983;-0.184958;0.993202;-0.699529;1.745666;1.338766;1.336625;0.889963;0.932311;0.067736;0.607073;-0.334425;0.680863;-0.266873;1.419987;-1.385709;
1.210240;0.980007;0.924235;1.000051;594.491483;271.924506;1.003532;3.167797;5.882979;2.185523;0.969338;0.521917;0.948146;0.942561;0.914227;0.085819;0.790650;-0.202773;0.802659;-0.187630;1.014137;-0.714908;1.736695;1.329704;1.330563;0.891695;0.933217;0.066830;0.609155;-0.333996;0.682337;-0.266948;1.410928;-1.377931;
1.212288;0.980460;0.924600;1.000051;595.501107;272.442226;1.004019;3.158053;5.892920;2.187630;0.985464;0.532310;0.962836;0.942561;0.914348;0.085699;0.788540;-0.204972;0.800806;-0.189498;1.029755;-0.729294;1.728005;1.321154;1.324699;0.893398;0.934109;0.065939;0.611301;-0.333453;0.683974;-0.266806;1.402362;-1.369986;
1.214336;0.980979;0.925070;1.000051;596.211481;272.801316;1.004557;3.147297;5.899940;2.190141;0.997507;0.542358;0.973687;0.942561;0.914600;0.085447;0.786886;-0.206447;0.799401;-0.190719;1.040902;-0.742393;1.719744;1.313277;1.319131;0.895075;0.934985;0.065063;0.613512;-0.332798;0.685715;-0.266503;1.394332;-1.362151;
1.218432;0.982190;0.926309;1.000051;597.015327;273.071629;1.005762;3.123201;5.907968;2.195306;1.012639;0.560376;0.987078;0.942561;0.915332;0.084715;0.784866;-0.207865;0.797798;-0.191823;1.053516;-0.764170;1.704112;1.299527;1.308582;0.898350;0.936694;0.063354;0.618137;-0.331156;0.689438;-0.265507;1.379257;-1.347114;
1.222528;0.983608;0.927925;1.000052;597.197454;272.771912;1.007121;3.096021;5.909947;2.199917;1.018509;0.575331;0.991972;0.942561;0.916251;0.083796;0.784388;-0.207750;0.797631;-0.191592;1.056243;-0.780224;1.689078;1.288012;1.298397;0.901525;0.938347;0.061701;0.623049;-0.329095;0.693494;-0.264042;1.364813;-1.332758;
1.226624;0.985198;0.929875;1.000052;597.007137;271.960748;1.008605;3.066341;5.908321;2.203162;1.018491;0.587072;0.991558;0.942561;0.917226;0.082821;0.785173;-0.206718;0.798629;-0.190570;1.052819;-0.791111;1.673993;1.278099;1.288120;0.904599;0.939946;0.060103;0.628255;-0.326661;0.697875;-0.262196;1.350277;-1.318820;
1.230720;0.986919;0.932104;1.000052;596.631383;270.714934;1.010183;3.034784;5.904925;2.204612;1.015235;0.595867;0.988308;0.942561;0.918176;0.081872;0.786921;-0.205230;0.800508;-0.189165;1.046118;-0.797733;1.658418;1.269132;1.277444;0.907571;0.941488;0.058561;0.633749;-0.323916;0.702561;-0.260057;1.335206;-1.304993;
1.234816;0.988734;0.934548;1.000053;596.197159;269.118733;1.011825;3.001946;5.900993;2.204145;1.010606;0.602216;0.983935;0.942561;0.919057;0.080991;0.789353;-0.203596;0.803005;-0.187647;1.038137;-0.801107;1.642143;1.260533;1.266227;0.910438;0.942974;0.057075;0.639514;-0.320931;0.707521;-0.257712;1.319413;-1.291016;
1.238912;0.990607;0.937149;1.000053;595.782014;267.253664;1.013504;2.968352;5.897277;2.201852;1.005795;0.606691;0.979518;0.942561;0.919856;0.080193;0.792230;-0.202003;0.805904;-0.186179;1.030127;-0.802186;1.625133;1.251862;1.254452;0.913195;0.944401;0.055649;0.645514;-0.317774;0.712710;-0.255238;1.302898;-1.276707;
1.243008;0.992513;0.939853;1.000053;595.426896;265.192021;1.015200;2.934432;5.894170;2.197943;1.001466;0.609832;0.975640;0.942561;0.920574;0.079475;0.795370;-0.200549;0.809035;-0.184843;1.022760;-0.801770;1.607476;1.242828;1.242188;0.915841;0.945768;0.054282;0.651710;-0.314513;0.718079;-0.252697;1.285785;-1.261974;
1.251200;0.996317;0.945371;1.000054;594.940850;260.759526;1.018566;2.867118;5.890180;2.186654;0.995099;0.614131;0.970156;0.942561;0.921832;0.078217;0.801864;-0.198144;0.815473;-0.182631;1.010718;-0.799112;1.571173;1.223174;1.216890;0.920783;0.948317;0.051734;0.664431;-0.307955;0.729097;-0.247651;1.250787;-1.231349;
1.259392;1.000055;0.950907;1.000055;594.713442;256.092915;1.021854;2.801360;5.888723;2.171859;0.991267;0.616820;0.967142;0.942561;0.922923;0.077127;0.808386;-0.196300;0.821916;-0.180932;1.001623;-0.795265;1.534499;1.201585;1.191227;0.925259;0.950619;0.049433;0.677341;-0.301536;0.740260;-0.242788;1.215749;-1.199685;
1.267584;1.003665;0.956323;1.000055;594.683601;251.391361;1.025019;2.738064;5.889187;2.155027;0.989108;0.618915;0.965713;0.942561;0.923919;0.076132;0.814698;-0.194861;0.828147;-0.179601;0.994482;-0.791337;1.498694;1.178620;1.166091;0.929275;0.952679;0.047373;0.690121;-0.295464;0.751283;-0.238254;1.181840;-1.167765;
1.275776;1.007110;0.961533;1.000056;594.789072;246.785112;1.028034;2.677765;5.890949;2.137256;0.987684;0.620811;0.964952;0.942561;0.924863;0.075189;0.820710;-0.193679;0.834083;-0.178509;0.988301;-0.787686;1.464722;1.155048;1.142182;0.932848;0.954510;0.045544;0.702506;-0.289866;0.761942;-0.234127;1.149893;-1.136400;
1.283968;1.010369;0.966483;1.000057;594.983467;242.356485;1.030884;2.620766;5.893541;2.119270;0.986334;0.622540;0.964222;0.942561;0.925768;0.074284;0.826398;-0.192661;0.839703;-0.177574;0.982414;-0.784302;1.433173;1.131603;1.119928;0.936007;0.956124;0.043930;0.714297;-0.284807;0.772077;-0.230440;1.120385;-1.106276;
1.300352;1.016279;0.975473;1.000058;595.511188;234.253284;1.036054;2.517362;5.899941;2.084779;0.982893;0.625167;0.961954;0.942561;0.927444;0.072610;0.836765;-0.190979;0.849942;-0.176059;0.970648;-0.777919;1.378092;1.087661;1.080929;0.941249;0.958798;0.041258;0.735552;-0.276302;0.790339;-0.224346;1.069097;-1.051853;
1.316736;1.021373;0.983221;1.000059;596.198994;227.247441;1.040517;2.428095;5.907728;2.053322;0.978867;0.626658;0.959002;0.942561;0.928900;0.071155;0.845752;-0.189809;0.858812;-0.175053;0.959308;-0.772005;1.333461;1.048780;1.049194;0.945233;0.960825;0.039232;0.753587;-0.269839;0.805841;-0.219855;1.027590;-1.005739;
1.349504;1.029299;0.995201;1.000062;597.757080;216.526558;1.047490;2.288647;5.924586;2.002832;0.971427;0.627389;0.953300;0.942561;0.931117;0.068940;0.859646;-0.188971;0.872513;-0.174498;0.940114;-0.762407;1.269612;0.988295;1.003559;0.950600;0.963549;0.036511;0.780660;-0.261701;0.829157;-0.214591;0.967764;-0.937272;
1.376443;1.033798;1.001926;1.000063;599.179982;210.687385;1.051475;2.208941;5.939414;1.973544;0.966685;0.626703;0.949578;0.942561;0.932332;0.067727;0.867344;-0.189629;0.880103;-0.175337;0.928107;-0.757126;1.239226;0.954443;0.981908;0.953012;0.964770;0.035291;0.795106;-0.259064;0.841633;-0.213398;0.938142;-0.901366;
1.403383;1.036861;1.006445;1.000065;600.543063;206.923424;1.054208;2.154280;5.953382;1.953649;0.963471;0.625748;0.947062;0.942561;0.933141;0.066919;0.872343;-0.191144;0.885039;-0.176988;0.919264;-0.754184;1.222651;0.931955;0.970264;0.954378;0.965462;0.034601;0.804246;-0.258865;0.849550;-0.214061;0.920589;-0.879115;
1.427629;1.038675;1.009087;1.000066;601.584204;204.826979;1.055839;2.121672;5.963950;1.942003;0.961610;0.624963;0.945613;0.942561;0.933623;0.066438;0.875092;-0.192940;0.887761;-0.178874;0.913415;-0.753160;1.215282;0.919013;0.965238;0.955094;0.965824;0.034240;0.809174;-0.259939;0.853836;-0.215584;0.911446;-0.867479;
1.451875;1.039852;1.010788;1.000066;602.362090;203.519078;1.056902;2.100405;5.971814;1.934473;0.960372;0.624343;0.944647;0.942561;0.933952;0.066110;0.876701;-0.194893;0.889362;-0.180897;0.908962;-0.753191;1.211605;0.910760;0.962825;0.955563;0.966061;0.034004;0.812047;-0.261536;0.856344;-0.217461;0.905699;-0.860983;
1.476121;1.040600;1.011874;1.000067;602.878422;202.672048;1.057576;2.086917;5.977083;1.929523;0.959523;0.623871;0.943979;0.942561;0.934180;0.065883;0.877580;-0.196853;0.890246;-0.182912;0.905448;-0.753847;1.209579;0.905427;0.961555;0.955906;0.966234;0.033831;0.813668;-0.263273;0.857766;-0.219396;0.901583;-0.857502;
1.500366;1.041028;1.012517;1.000068;603.147273;202.120453;1.057958;2.079289;5.979807;1.926220;0.958908;0.623494;0.943480;0.942561;0.934332;0.065732;0.877947;-0.198748;0.890627;-0.184852;0.902643;-0.754884;1.208076;0.901991;0.960560;0.956161;0.966363;0.033702;0.814451;-0.264964;0.858457;-0.221248;0.898246;-0.855973;
1.524612;1.041233;1.012861;1.000069;603.225947;201.738287;1.058131;2.075825;5.980593;1.923849;0.958460;0.623168;0.943103;0.942561;0.934428;0.065636;0.877982;-0.200551;0.890678;-0.186692;0.900359;-0.756117;1.206706;0.899672;0.959589;0.956352;0.966459;0.033607;0.814721;-0.266549;0.858694;-0.222976;0.895303;-0.855538;
1.548858;1.041279;1.013000;1.000069;603.173197;201.454832;1.058154;2.075364;5.980077;1.921987;0.958150;0.622866;0.942835;0.942561;0.934484;0.065581;0.877794;-0.202261;0.890510;-0.188433;0.898477;-0.757433;1.205454;0.898003;0.958674;0.956486;0.966527;0.033539;0.814671;-0.268032;0.858644;-0.224590;0.892662;-0.855698;
1.597350;1.041076;1.012911;1.000071;602.874511;201.038097;1.057923;2.079983;5.977127;1.918763;0.957766;0.622240;0.942489;0.942561;0.934524;0.065542;0.877052;-0.205427;0.889807;-0.191649;0.895504;-0.760060;1.203540;0.895474;0.957254;0.956634;0.966602;0.033466;0.814063;-0.270810;0.858078;-0.227586;0.888351;-0.856752;
1.645841;1.040581;1.012457;1.000072;602.412967;200.782370;1.057413;2.090190;5.972560;1.916009;0.957624;0.621556;0.942340;0.942561;0.934495;0.065572;0.875957;-0.208281;0.888751;-0.194540;0.893353;-0.762615;1.202574;0.893766;0.956519;0.956662;0.966616;0.033453;0.812947;-0.273393;0.857045;-0.230325;0.885318;-0.858521;
1.694333;1.039919;1.011792;1.000074;601.861618;200.623415;1.056750;2.103451;5.967083;1.913550;0.957550;0.620861;0.942232;0.942561;0.934430;0.065639;0.874686;-0.210835;0.887519;-0.197122;0.891733;-0.764999;1.202151;0.892526;0.956176;0.956632;0.966601;0.033470;0.811564;-0.275764;0.855764;-0.232808;0.883182;-0.860628;
1.742825;1.039181;1.011030;1.000075;601.261224;200.512600;1.056012;2.118203;5.961102;1.911297;0.957559;0.620151;0.942195;0.942561;0.934344;0.065727;0.873363;-0.213110;0.886230;-0.199419;0.890504;-0.767187;1.201922;0.891588;0.955960;0.956577;0.966573;0.033500;0.810098;-0.277887;0.854404;-0.235020;0.881498;-0.862776;
