time;WT4A_WT_controlMeasurements_PPu;WT4A_WT_controlMeasurements_QPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;
20.617991;0.493663;-0.209649;1.018316;-0.285452;-0.977489;-0.061731;0.523058;
20.618245;0.493663;-0.209649;1.018316;-0.286232;-0.977261;-0.061313;0.523107;
20.618753;0.493663;-0.209648;1.018316;-0.287791;-0.976803;-0.060477;0.523204;
20.619007;0.493663;-0.209648;1.018317;-0.288571;-0.976573;-0.060059;0.523252;
20.619515;0.493663;-0.209647;1.018317;-0.290130;-0.976112;-0.059223;0.523347;
20.619770;0.493663;-0.209647;1.018317;-0.290909;-0.975880;-0.058805;0.523394;
20.620278;0.493663;-0.209646;1.018317;-0.292466;-0.975414;-0.057969;0.523487;
20.620532;0.493663;-0.209646;1.018317;-0.293244;-0.975181;-0.057551;0.523533;
20.621040;0.493663;-0.209645;1.018317;-0.294801;-0.974712;-0.056714;0.523624;
20.621294;0.493663;-0.209644;1.018318;-0.295579;-0.974476;-0.056296;0.523669;
20.621802;0.493663;-0.209644;1.018318;-0.297134;-0.974003;-0.055459;0.523758;
20.622056;0.493663;-0.209643;1.018318;-0.297911;-0.973766;-0.055041;0.523802;
20.622564;0.493663;-0.209643;1.018318;-0.299465;-0.973289;-0.054204;0.523888;
20.622818;0.493663;-0.209642;1.018318;-0.300242;-0.973050;-0.053786;0.523931;
20.623326;0.493663;-0.209642;1.018318;-0.301795;-0.972570;-0.052949;0.524016;
20.623580;0.493663;-0.209641;1.018318;-0.302571;-0.972329;-0.052530;0.524058;
20.624088;0.493663;-0.209641;1.018319;-0.304123;-0.971845;-0.051693;0.524141;
20.624342;0.493663;-0.209640;1.018319;-0.304898;-0.971602;-0.051274;0.524182;
20.624850;0.493663;-0.209639;1.018319;-0.306449;-0.971114;-0.050437;0.524263;
20.625104;0.493663;-0.209639;1.018319;-0.307224;-0.970869;-0.050018;0.524303;
20.625613;0.493663;-0.209638;1.018319;-0.308773;-0.970378;-0.049180;0.524382;
20.625867;0.493663;-0.209638;1.018319;-0.309548;-0.970131;-0.048761;0.524421;
20.626375;0.493663;-0.209637;1.018320;-0.311096;-0.969636;-0.047923;0.524497;
20.626629;0.493663;-0.209637;1.018320;-0.311870;-0.969388;-0.047504;0.524535;
20.627137;0.493663;-0.209636;1.018320;-0.313417;-0.968889;-0.046666;0.524610;
20.627391;0.493663;-0.209636;1.018320;-0.314190;-0.968638;-0.046247;0.524647;
20.627899;0.493663;-0.209635;1.018320;-0.315736;-0.968136;-0.045409;0.524720;
20.628153;0.493663;-0.209635;1.018320;-0.316509;-0.967884;-0.044990;0.524756;
20.628661;0.493663;-0.209634;1.018320;-0.318053;-0.967377;-0.044152;0.524827;
20.628915;0.493663;-0.209634;1.018321;-0.318825;-0.967123;-0.043732;0.524862;
20.629423;0.493663;-0.209633;1.018321;-0.320369;-0.966613;-0.042894;0.524931;
20.629677;0.493663;-0.209633;1.018321;-0.321140;-0.966357;-0.042475;0.524964;
20.630185;0.493663;-0.209632;1.018321;-0.322682;-0.965844;-0.041636;0.525031;
20.630439;0.493663;-0.209632;1.018321;-0.323453;-0.965586;-0.041217;0.525064;
20.630948;0.493663;-0.209631;1.018321;-0.324994;-0.965069;-0.040378;0.525129;
20.631202;0.493663;-0.209631;1.018321;-0.325764;-0.964809;-0.039958;0.525161;
20.631710;0.493663;-0.209630;1.018322;-0.327304;-0.964288;-0.039119;0.525224;
20.631964;0.493663;-0.209630;1.018322;-0.328073;-0.964026;-0.038700;0.525255;
20.632472;0.493663;-0.209629;1.018322;-0.329612;-0.963502;-0.037861;0.525315;
20.632726;0.493663;-0.209629;1.018322;-0.330381;-0.963238;-0.037441;0.525345;
20.633234;0.493663;-0.209628;1.018322;-0.331918;-0.962710;-0.036602;0.525404;
20.633488;0.493663;-0.209628;1.018322;-0.332686;-0.962445;-0.036182;0.525433;
20.633996;0.493663;-0.209627;1.018323;-0.334222;-0.961913;-0.035343;0.525490;
20.634250;0.493663;-0.209627;1.018323;-0.334990;-0.961646;-0.034923;0.525518;
20.634758;0.493663;-0.209626;1.018323;-0.336525;-0.961110;-0.034083;0.525572;
20.635012;0.493663;-0.209626;1.018323;-0.337292;-0.960841;-0.033664;0.525599;
20.635520;0.493663;-0.209625;1.018323;-0.338825;-0.960302;-0.032824;0.525652;
20.635774;0.493663;-0.209625;1.018323;-0.339591;-0.960031;-0.032404;0.525678;
20.636282;0.493663;-0.209624;1.018323;-0.341123;-0.959488;-0.031564;0.525729;
20.636537;0.493663;-0.209624;1.018323;-0.341889;-0.959216;-0.031144;0.525754;
20.637045;0.493663;-0.209623;1.018324;-0.343420;-0.958669;-0.030305;0.525802;
20.637299;0.493663;-0.209623;1.018324;-0.344185;-0.958394;-0.029885;0.525826;
20.637807;0.493663;-0.209622;1.018324;-0.345714;-0.957844;-0.029045;0.525873;
20.638061;0.493663;-0.209622;1.018324;-0.346479;-0.957568;-0.028625;0.525896;
20.638569;0.493663;-0.209621;1.018324;-0.348007;-0.957014;-0.027784;0.525940;
20.638823;0.493663;-0.209621;1.018324;-0.348771;-0.956736;-0.027364;0.525962;
20.639331;0.493663;-0.209620;1.018325;-0.350298;-0.956178;-0.026524;0.526005;
20.639585;0.493663;-0.209620;1.018325;-0.351061;-0.955898;-0.026104;0.526026;
20.640093;0.493663;-0.209619;1.018325;-0.352586;-0.955337;-0.025264;0.526067;
20.640347;0.493663;-0.209619;1.018325;-0.353348;-0.955055;-0.024844;0.526086;
20.640855;0.493663;-0.209618;1.018325;-0.354873;-0.954490;-0.024003;0.526125;
20.641109;0.493663;-0.209618;1.018325;-0.355634;-0.954207;-0.023583;0.526144;
20.641617;0.493663;-0.209617;1.018325;-0.357157;-0.953638;-0.022742;0.526181;
20.641871;0.493663;-0.209617;1.018325;-0.357918;-0.953353;-0.022322;0.526198;
20.642380;0.493663;-0.209616;1.018326;-0.359440;-0.952780;-0.021482;0.526233;
20.642634;0.493663;-0.209616;1.018326;-0.360200;-0.952493;-0.021061;0.526250;
20.643142;0.493663;-0.209615;1.018326;-0.361720;-0.951917;-0.020221;0.526283;
20.643396;0.493663;-0.209615;1.018326;-0.362480;-0.951628;-0.019800;0.526298;
20.643904;0.493663;-0.209614;1.018326;-0.363998;-0.951049;-0.018960;0.526329;
20.644158;0.493663;-0.209614;1.018326;-0.364757;-0.950758;-0.018539;0.526344;
20.644666;0.493663;-0.209613;1.018326;-0.366274;-0.950175;-0.017699;0.526372;
20.644920;0.493663;-0.209613;1.018327;-0.367033;-0.949882;-0.017278;0.526386;
20.645428;0.493663;-0.209613;1.018327;-0.368549;-0.949295;-0.016437;0.526413;
20.645682;0.493663;-0.209612;1.018327;-0.369306;-0.949001;-0.016017;0.526426;
20.646190;0.493663;-0.209612;1.018327;-0.370821;-0.948410;-0.015176;0.526450;
20.646444;0.493663;-0.209611;1.018327;-0.371577;-0.948114;-0.014756;0.526462;
20.646952;0.493663;-0.209611;1.018327;-0.373090;-0.947520;-0.013915;0.526485;
20.647206;0.493663;-0.209610;1.018327;-0.373847;-0.947222;-0.013494;0.526495;
20.647715;0.493663;-0.209610;1.018327;-0.375358;-0.946624;-0.012653;0.526516;
20.647969;0.493663;-0.209609;1.018328;-0.376114;-0.946324;-0.012233;0.526526;
20.648477;0.493663;-0.209609;1.018328;-0.377624;-0.945723;-0.011392;0.526544;
20.648731;0.493663;-0.209609;1.018328;-0.378378;-0.945421;-0.010971;0.526553;
20.649239;0.493663;-0.209608;1.018328;-0.379887;-0.944816;-0.010130;0.526570;
20.649493;0.493663;-0.209608;1.018328;-0.380641;-0.944513;-0.009709;0.526577;
20.650001;0.493663;-0.209607;1.018328;-0.382148;-0.943904;-0.008868;0.526592;
20.650255;0.493663;-0.209607;1.018328;-0.382902;-0.943599;-0.008448;0.526599;
20.650763;0.493663;-0.209606;1.018329;-0.384407;-0.942987;-0.007607;0.526611;
20.651017;0.493663;-0.209606;1.018329;-0.385160;-0.942680;-0.007186;0.526617;
20.651525;0.493663;-0.209605;1.018329;-0.386664;-0.942064;-0.006345;0.526627;
20.651779;0.493663;-0.209605;1.018329;-0.387416;-0.941755;-0.005924;0.526632;
20.652287;0.493663;-0.209604;1.018329;-0.388919;-0.941136;-0.005083;0.526641;
20.652541;0.493663;-0.209604;1.018329;-0.389670;-0.940825;-0.004662;0.526644;
20.653049;0.493663;-0.209603;1.018329;-0.391171;-0.940202;-0.003821;0.526651;
20.653304;0.493663;-0.209603;1.018329;-0.391922;-0.939889;-0.003401;0.526654;
20.653812;0.493663;-0.209603;1.018330;-0.393422;-0.939263;-0.002559;0.526658;
20.654066;0.493663;-0.209602;1.018330;-0.394171;-0.938949;-0.002139;0.526660;
20.654574;0.493663;-0.209602;1.018330;-0.395669;-0.938318;-0.001298;0.526662;
20.654828;0.493663;-0.209601;1.018330;-0.396418;-0.938002;-0.000877;0.526663;
20.655336;0.493663;-0.209601;1.018330;-0.397915;-0.937368;-0.000036;0.526663;
20.655590;0.493663;-0.209601;1.018330;-0.398663;-0.937051;0.000385;0.526663;
20.656098;0.493663;-0.209600;1.018330;-0.400158;-0.936413;0.001226;0.526661;
20.656352;0.493663;-0.209600;1.018330;-0.400906;-0.936094;0.001647;0.526660;
20.656860;0.493663;-0.209599;1.018331;-0.402399;-0.935453;0.002488;0.526657;
20.657114;0.493663;-0.209599;1.018331;-0.403146;-0.935131;0.002908;0.526654;
20.657622;0.493663;-0.209598;1.018331;-0.404638;-0.934487;0.003750;0.526649;
20.657876;0.493663;-0.209598;1.018331;-0.405384;-0.934164;0.004170;0.526645;
20.658384;0.493663;-0.209597;1.018331;-0.406875;-0.933515;0.005011;0.526638;
20.658638;0.493663;-0.209597;1.018331;-0.407620;-0.933190;0.005432;0.526633;
20.659147;0.493663;-0.209597;1.018331;-0.409109;-0.932539;0.006273;0.526624;
20.659401;0.493663;-0.209596;1.018331;-0.409853;-0.932212;0.006694;0.526618;
20.659909;0.493663;-0.209596;1.018332;-0.411341;-0.931557;0.007535;0.526607;
20.660163;0.493663;-0.209595;1.018332;-0.412084;-0.931228;0.007955;0.526600;
20.660671;0.493663;-0.209595;1.018332;-0.413570;-0.930569;0.008796;0.526587;
20.660925;0.493663;-0.209595;1.018332;-0.414313;-0.930239;0.009217;0.526579;
20.661433;0.493663;-0.209594;1.018332;-0.415797;-0.929577;0.010058;0.526564;
20.661687;0.493663;-0.209594;1.018332;-0.416539;-0.929245;0.010478;0.526555;
20.662195;0.493663;-0.209593;1.018332;-0.418022;-0.928579;0.011319;0.526538;
20.662449;0.493663;-0.209593;1.018332;-0.418763;-0.928245;0.011740;0.526528;
20.662957;0.493663;-0.209592;1.018332;-0.420244;-0.927575;0.012581;0.526509;
20.663211;0.493663;-0.209592;1.018333;-0.420984;-0.927240;0.013001;0.526498;
20.663719;0.493663;-0.209592;1.018333;-0.422464;-0.926567;0.013842;0.526477;
20.663973;0.493663;-0.209591;1.018333;-0.423203;-0.926229;0.014263;0.526465;
20.664482;0.493663;-0.209591;1.018333;-0.424681;-0.925553;0.015103;0.526441;
20.664736;0.493663;-0.209590;1.018333;-0.425420;-0.925214;0.015524;0.526429;
20.665244;0.493663;-0.209590;1.018333;-0.426896;-0.924533;0.016365;0.526403;
20.665498;0.493663;-0.209590;1.018333;-0.427634;-0.924193;0.016785;0.526390;
20.666006;0.493663;-0.209589;1.018333;-0.429109;-0.923509;0.017626;0.526362;
20.666260;0.493663;-0.209589;1.018333;-0.429846;-0.923166;0.018046;0.526348;
20.666768;0.493663;-0.209588;1.018334;-0.431319;-0.922479;0.018887;0.526318;
20.667022;0.493663;-0.209588;1.018334;-0.432055;-0.922135;0.019307;0.526303;
20.667530;0.493663;-0.209588;1.018334;-0.433526;-0.921444;0.020147;0.526271;
20.667784;0.493663;-0.209587;1.018334;-0.434262;-0.921098;0.020568;0.526254;
20.668292;0.493663;-0.209587;1.018334;-0.435732;-0.920403;0.021408;0.526221;
20.668546;0.493663;-0.209586;1.018334;-0.436466;-0.920055;0.021828;0.526203;
20.669054;0.493663;-0.209586;1.018334;-0.437934;-0.919358;0.022669;0.526167;
20.669308;0.493663;-0.209586;1.018334;-0.438668;-0.919008;0.023089;0.526149;
20.669816;0.493663;-0.209585;1.018335;-0.440134;-0.918307;0.023929;0.526111;
20.670071;0.493663;-0.209585;1.018335;-0.440867;-0.917955;0.024349;0.526092;
20.670579;0.493663;-0.209584;1.018335;-0.442332;-0.917250;0.025190;0.526052;
20.670833;0.493663;-0.209584;1.018335;-0.443064;-0.916897;0.025610;0.526032;
20.671341;0.493663;-0.209584;1.018335;-0.444527;-0.916189;0.026450;0.525990;
20.671595;0.493664;-0.209583;1.018335;-0.445258;-0.915834;0.026870;0.525968;
20.672103;0.493664;-0.209583;1.018335;-0.446719;-0.915122;0.027710;0.525924;
20.672357;0.493664;-0.209583;1.018335;-0.447450;-0.914765;0.028130;0.525902;
20.672865;0.493664;-0.209582;1.018335;-0.448909;-0.914050;0.028970;0.525856;
20.673119;0.493664;-0.209582;1.018335;-0.449639;-0.913691;0.029390;0.525833;
20.673627;0.493664;-0.209581;1.018336;-0.451097;-0.912973;0.030229;0.525785;
20.673881;0.493664;-0.209581;1.018336;-0.451825;-0.912612;0.030649;0.525760;
20.674389;0.493664;-0.209581;1.018336;-0.453282;-0.911890;0.031489;0.525710;
20.674643;0.493664;-0.209580;1.018336;-0.454009;-0.911528;0.031909;0.525685;
20.675151;0.493664;-0.209580;1.018336;-0.455464;-0.910802;0.032748;0.525633;
20.675405;0.493664;-0.209580;1.018336;-0.456191;-0.910439;0.033168;0.525607;
20.675914;0.493664;-0.209579;1.018336;-0.457643;-0.909710;0.034007;0.525553;
20.676168;0.493664;-0.209579;1.018336;-0.458369;-0.909344;0.034427;0.525525;
20.676676;0.493664;-0.209578;1.018337;-0.459820;-0.908611;0.035266;0.525469;
20.676930;0.493664;-0.209578;1.018337;-0.460545;-0.908244;0.035686;0.525441;
20.677438;0.493664;-0.209578;1.018337;-0.461995;-0.907508;0.036525;0.525383;
20.677692;0.493664;-0.209577;1.018337;-0.462719;-0.907139;0.036944;0.525354;
20.678200;0.493664;-0.209577;1.018337;-0.464166;-0.906399;0.037783;0.525294;
20.678454;0.493664;-0.209577;1.018337;-0.464890;-0.906029;0.038203;0.525263;
20.678962;0.493664;-0.209576;1.018337;-0.466335;-0.905286;0.039042;0.525201;
20.679216;0.493664;-0.209576;1.018337;-0.467058;-0.904913;0.039461;0.525170;
20.679724;0.493664;-0.209575;1.018337;-0.468502;-0.904167;0.040300;0.525106;
20.679978;0.493664;-0.209575;1.018337;-0.469223;-0.903792;0.040719;0.525073;
20.680486;0.493664;-0.209575;1.018338;-0.470665;-0.903042;0.041557;0.525007;
20.680740;0.493664;-0.209574;1.018338;-0.471386;-0.902667;0.041977;0.524974;
20.681249;0.493664;-0.209574;1.018338;-0.472826;-0.901913;0.042815;0.524906;
20.681503;0.493664;-0.209574;1.018338;-0.473546;-0.901535;0.043234;0.524871;
20.682011;0.493664;-0.209573;1.018338;-0.474984;-0.900779;0.044072;0.524802;
20.682265;0.493664;-0.209573;1.018338;-0.475703;-0.900399;0.044491;0.524766;
20.682773;0.493664;-0.209573;1.018338;-0.477140;-0.899639;0.045329;0.524694;
20.683027;0.493664;-0.209572;1.018338;-0.477858;-0.899258;0.045748;0.524658;
20.683535;0.493664;-0.209572;1.018338;-0.479293;-0.898494;0.046586;0.524584;
20.683789;0.493664;-0.209572;1.018338;-0.480010;-0.898111;0.047005;0.524546;
20.684297;0.493664;-0.209571;1.018339;-0.481443;-0.897344;0.047843;0.524470;
20.684551;0.493664;-0.209571;1.018339;-0.482159;-0.896960;0.048261;0.524432;
20.685059;0.493664;-0.209570;1.018339;-0.483590;-0.896189;0.049099;0.524354;
20.685313;0.493664;-0.209570;1.018339;-0.484305;-0.895803;0.049518;0.524314;
20.685821;0.493664;-0.209570;1.018339;-0.485735;-0.895029;0.050355;0.524234;
20.686075;0.493664;-0.209569;1.018339;-0.486449;-0.894641;0.050773;0.524194;
20.686583;0.493664;-0.209569;1.018339;-0.487876;-0.893863;0.051610;0.524112;
20.686838;0.493664;-0.209569;1.018339;-0.488590;-0.893474;0.052029;0.524070;
20.687346;0.493664;-0.209568;1.018339;-0.490015;-0.892693;0.052866;0.523986;
20.687600;0.493664;-0.209568;1.018339;-0.490728;-0.892301;0.053284;0.523944;
20.688108;0.493664;-0.209568;1.018340;-0.492151;-0.891517;0.054121;0.523858;
20.688362;0.493664;-0.209567;1.018340;-0.492863;-0.891124;0.054539;0.523814;
20.688870;0.493664;-0.209567;1.018340;-0.494285;-0.890336;0.055376;0.523726;
20.689124;0.493664;-0.209567;1.018340;-0.494995;-0.889941;0.055794;0.523682;
20.689632;0.493664;-0.209566;1.018340;-0.496415;-0.889150;0.056630;0.523592;
20.689886;0.493664;-0.209566;1.018340;-0.497125;-0.888754;0.057048;0.523546;
20.690394;0.493664;-0.209566;1.018340;-0.498543;-0.887959;0.057884;0.523454;
20.690648;0.493664;-0.209565;1.018340;-0.499251;-0.887561;0.058302;0.523408;
20.691156;0.493664;-0.209565;1.018340;-0.500667;-0.886763;0.059138;0.523314;
20.691410;0.493664;-0.209565;1.018340;-0.501375;-0.886363;0.059556;0.523266;
20.691918;0.493664;-0.209564;1.018341;-0.502789;-0.885562;0.060391;0.523170;
20.692172;0.493664;-0.209564;1.018341;-0.503496;-0.885161;0.060809;0.523122;
20.692681;0.493664;-0.209564;1.018341;-0.504908;-0.884356;0.061644;0.523024;
20.692935;0.493664;-0.209563;1.018341;-0.505614;-0.883953;0.062062;0.522974;
20.693443;0.493664;-0.209563;1.018341;-0.507024;-0.883145;0.062897;0.522874;
20.693697;0.493664;-0.209563;1.018341;-0.507729;-0.882740;0.063314;0.522824;
20.694205;0.493664;-0.209562;1.018341;-0.509138;-0.881928;0.064149;0.522722;
20.694459;0.493664;-0.209562;1.018341;-0.509841;-0.881522;0.064566;0.522670;
20.694967;0.493664;-0.209562;1.018341;-0.511248;-0.880707;0.065401;0.522566;
20.695221;0.493664;-0.209561;1.018341;-0.511951;-0.880299;0.065818;0.522514;
20.695729;0.493664;-0.209561;1.018341;-0.513355;-0.879480;0.066653;0.522408;
20.695983;0.493664;-0.209561;1.018342;-0.514057;-0.879070;0.067070;0.522354;
20.696491;0.493664;-0.209560;1.018342;-0.515460;-0.878249;0.067904;0.522246;
20.696745;0.493664;-0.209560;1.018342;-0.516161;-0.877837;0.068321;0.522192;
20.697253;0.493664;-0.209560;1.018342;-0.517561;-0.877012;0.069155;0.522082;
20.697507;0.493664;-0.209560;1.018342;-0.518261;-0.876599;0.069571;0.522026;
20.698016;0.493664;-0.209559;1.018342;-0.519660;-0.875771;0.070405;0.521914;
20.698270;0.493664;-0.209559;1.018342;-0.520358;-0.875356;0.070822;0.521858;
20.698778;0.493664;-0.209559;1.018342;-0.521755;-0.874524;0.071655;0.521744;
20.699032;0.493664;-0.209558;1.018342;-0.522453;-0.874107;0.072071;0.521686;
20.699540;0.493664;-0.209558;1.018342;-0.523848;-0.873272;0.072904;0.521570;
20.699794;0.493664;-0.209558;1.018342;-0.524544;-0.872854;0.073321;0.521512;
20.700302;0.493664;-0.209557;1.018343;-0.525937;-0.872016;0.074154;0.521394;
20.700556;0.493664;-0.209557;1.018343;-0.526633;-0.871596;0.074570;0.521334;
20.701064;0.493664;-0.209557;1.018343;-0.528024;-0.870754;0.075402;0.521214;
20.701318;0.493664;-0.209556;1.018343;-0.528718;-0.870333;0.075818;0.521154;
20.701826;0.493664;-0.209556;1.018343;-0.530107;-0.869488;0.076651;0.521032;
20.702080;0.493664;-0.209556;1.018343;-0.530801;-0.869064;0.077067;0.520970;
20.702588;0.493664;-0.209555;1.018343;-0.532188;-0.868216;0.077898;0.520846;
20.702842;0.493664;-0.209555;1.018343;-0.532880;-0.867791;0.078314;0.520784;
20.703351;0.493664;-0.209555;1.018343;-0.534265;-0.866939;0.079146;0.520658;
20.703605;0.493664;-0.209555;1.018343;-0.534957;-0.866513;0.079561;0.520595;
20.704113;0.493664;-0.209554;1.018343;-0.536339;-0.865658;0.080393;0.520467;
20.704367;0.493664;-0.209554;1.018343;-0.537030;-0.865230;0.080808;0.520402;
20.704875;0.493664;-0.209554;1.018344;-0.538411;-0.864371;0.081639;0.520272;
20.705129;0.493664;-0.209553;1.018344;-0.539100;-0.863941;0.082054;0.520207;
20.705637;0.493664;-0.209553;1.018344;-0.540479;-0.863080;0.082885;0.520075;
20.705891;0.493664;-0.209553;1.018344;-0.541167;-0.862648;0.083300;0.520008;
20.706399;0.493664;-0.209552;1.018344;-0.542544;-0.861783;0.084130;0.519875;
20.706653;0.493664;-0.209552;1.018344;-0.543231;-0.861350;0.084546;0.519807;
20.707161;0.493664;-0.209552;1.018344;-0.544606;-0.860482;0.085375;0.519671;
20.707415;0.493664;-0.209552;1.018344;-0.545292;-0.860047;0.085790;0.519603;
20.707923;0.493664;-0.209551;1.018344;-0.546664;-0.859176;0.086620;0.519465;
20.708177;0.493664;-0.209551;1.018344;-0.547350;-0.858739;0.087035;0.519396;
20.708685;0.493664;-0.209551;1.018344;-0.548720;-0.857864;0.087864;0.519256;
20.708940;0.493664;-0.209551;1.018344;-0.549405;-0.857426;0.088279;0.519185;
20.709448;0.493664;-0.209550;1.018345;-0.550773;-0.856548;0.089107;0.519043;
20.709702;0.493664;-0.209550;1.018345;-0.551456;-0.856109;0.089522;0.518972;
20.710210;0.493664;-0.209550;1.018345;-0.552822;-0.855227;0.090350;0.518828;
20.710464;0.493664;-0.209549;1.018345;-0.553505;-0.854786;0.090765;0.518756;
20.710972;0.493664;-0.209549;1.018345;-0.554868;-0.853901;0.091593;0.518610;
20.711226;0.493664;-0.209549;1.018345;-0.555550;-0.853458;0.092007;0.518537;
20.711734;0.493664;-0.209548;1.018345;-0.556911;-0.852570;0.092835;0.518389;
20.711988;0.493664;-0.209548;1.018345;-0.557592;-0.852126;0.093249;0.518314;
20.712496;0.493664;-0.209548;1.018345;-0.558951;-0.851235;0.094076;0.518165;
20.712750;0.493664;-0.209548;1.018345;-0.559630;-0.850788;0.094490;0.518089;
20.713258;0.493664;-0.209547;1.018345;-0.560988;-0.849894;0.095317;0.517938;
20.713512;0.493664;-0.209547;1.018345;-0.561666;-0.849446;0.095731;0.517861;
20.714020;0.493664;-0.209547;1.018346;-0.563021;-0.848549;0.096557;0.517708;
20.714274;0.493664;-0.209547;1.018346;-0.563698;-0.848099;0.096971;0.517630;
20.714783;0.493664;-0.209546;1.018346;-0.565051;-0.847198;0.097797;0.517474;
20.715037;0.493664;-0.209546;1.018346;-0.565727;-0.846747;0.098210;0.517396;
20.715545;0.493664;-0.209546;1.018346;-0.567078;-0.845843;0.099036;0.517238;
20.715799;0.493664;-0.209546;1.018346;-0.567753;-0.845390;0.099449;0.517159;
20.716307;0.493664;-0.209545;1.018346;-0.569102;-0.844483;0.100275;0.516999;
20.716561;0.493664;-0.209545;1.018346;-0.569776;-0.844028;0.100688;0.516919;
20.717069;0.493664;-0.209545;1.018346;-0.571123;-0.843118;0.101513;0.516758;
20.717323;0.493664;-0.209544;1.018346;-0.571795;-0.842662;0.101925;0.516676;
20.717831;0.493664;-0.209544;1.018346;-0.573140;-0.841748;0.102750;0.516513;
20.718085;0.493664;-0.209544;1.018346;-0.573811;-0.841291;0.103163;0.516430;
20.718593;0.493664;-0.209544;1.018346;-0.575154;-0.840374;0.103987;0.516265;
20.718847;0.493664;-0.209543;1.018347;-0.575824;-0.839914;0.104399;0.516181;
20.719355;0.493664;-0.209543;1.018347;-0.577164;-0.838994;0.105223;0.516014;
20.719609;0.493664;-0.209543;1.018347;-0.577834;-0.838533;0.105635;0.515930;
20.720118;0.493664;-0.209543;1.018347;-0.579171;-0.837610;0.106459;0.515760;
20.720372;0.493664;-0.209542;1.018347;-0.579840;-0.837148;0.106871;0.515675;
20.720880;0.493664;-0.209542;1.018347;-0.581175;-0.836221;0.107694;0.515503;
20.721134;0.493664;-0.209542;1.018347;-0.581843;-0.835757;0.108105;0.515417;
20.721642;0.493664;-0.209541;1.018347;-0.583176;-0.834827;0.108928;0.515244;
20.722658;0.493664;-0.209541;1.018347;-0.585838;-0.832961;0.110573;0.514893;
20.723166;0.493664;-0.209540;1.018347;-0.587167;-0.832025;0.111395;0.514715;
20.724182;0.493664;-0.209540;1.018348;-0.589821;-0.830147;0.113038;0.514357;
20.724690;0.493664;-0.209540;1.018348;-0.591145;-0.829204;0.113859;0.514175;
20.724944;0.493664;-0.209539;1.018348;-0.591807;-0.828732;0.114270;0.514084;
20.725452;0.493664;-0.209539;1.018348;-0.593129;-0.827786;0.115091;0.513901;
20.725707;0.493664;-0.209539;1.018348;-0.593789;-0.827313;0.115501;0.513809;
20.726215;0.493664;-0.209539;1.018348;-0.595109;-0.826364;0.116321;0.513624;
20.726469;0.493664;-0.209538;1.018348;-0.595769;-0.825889;0.116731;0.513531;
20.726977;0.493664;-0.209538;1.018348;-0.597086;-0.824937;0.117551;0.513343;
20.727231;0.493664;-0.209538;1.018348;-0.597744;-0.824460;0.117961;0.513249;
20.727739;0.493664;-0.209538;1.018348;-0.599060;-0.823505;0.118780;0.513060;
20.727993;0.493664;-0.209537;1.018348;-0.599717;-0.823027;0.119190;0.512965;
20.728501;0.493664;-0.209537;1.018348;-0.601030;-0.822068;0.120008;0.512774;
20.728755;0.493664;-0.209537;1.018348;-0.601686;-0.821588;0.120418;0.512678;
20.729263;0.493664;-0.209537;1.018348;-0.602996;-0.820627;0.121236;0.512485;
20.730279;0.493664;-0.209536;1.018349;-0.605613;-0.818698;0.122872;0.512095;
20.730787;0.493664;-0.209536;1.018349;-0.606919;-0.817730;0.123690;0.511898;
20.731804;0.493664;-0.209535;1.018349;-0.609527;-0.815789;0.125324;0.511500;
20.732312;0.493664;-0.209535;1.018349;-0.610828;-0.814815;0.126140;0.511299;
20.732566;0.493664;-0.209535;1.018349;-0.611479;-0.814327;0.126548;0.511198;
20.733074;0.493664;-0.209534;1.018349;-0.612778;-0.813350;0.127364;0.510995;
20.733328;0.493664;-0.209534;1.018349;-0.613427;-0.812861;0.127772;0.510893;
20.733836;0.493664;-0.209534;1.018349;-0.614724;-0.811881;0.128588;0.510688;
20.734090;0.493664;-0.209534;1.018349;-0.615371;-0.811390;0.128996;0.510585;
20.734598;0.493664;-0.209534;1.018349;-0.616666;-0.810407;0.129811;0.510378;
20.734852;0.493664;-0.209533;1.018349;-0.617312;-0.809914;0.130218;0.510275;
20.735360;0.493664;-0.209533;1.018349;-0.618604;-0.808928;0.131033;0.510066;
20.735614;0.493664;-0.209533;1.018350;-0.619250;-0.808434;0.131440;0.509961;
20.736122;0.493664;-0.209533;1.018350;-0.620540;-0.807444;0.132254;0.509750;
20.737139;0.493664;-0.209532;1.018350;-0.623114;-0.805459;0.133881;0.509325;
20.737647;0.493664;-0.209532;1.018350;-0.624399;-0.804464;0.134694;0.509111;
20.738663;0.493664;-0.209531;1.018350;-0.626964;-0.802466;0.136319;0.508678;
20.739171;0.493664;-0.209531;1.018350;-0.628245;-0.801465;0.137131;0.508459;
20.740187;0.493664;-0.209530;1.018350;-0.630800;-0.799455;0.138754;0.508018;
20.740695;0.493664;-0.209530;1.018350;-0.632075;-0.798447;0.139565;0.507796;
20.740949;0.493664;-0.209530;1.018350;-0.632713;-0.797943;0.139970;0.507684;
20.741457;0.493664;-0.209530;1.018350;-0.633985;-0.796932;0.140781;0.507460;
20.741711;0.493664;-0.209530;1.018350;-0.634621;-0.796425;0.141186;0.507347;
20.742219;0.493664;-0.209529;1.018351;-0.635892;-0.795411;0.141996;0.507121;
