time;IG1_inertialGrid_reducedOrderSFR_frequency;IG2_inertialGrid_reducedOrderSFR_frequency;
33.088525;49.941064;49.941222;
33.248724;49.940981;49.941124;
33.408923;49.940896;49.941007;
33.553102;49.940815;49.940891;
33.697282;49.940727;49.940769;
33.827043;49.940642;49.940656;
33.956804;49.940551;49.940542;
34.086565;49.940452;49.940429;
34.216326;49.940348;49.940318;
34.346088;49.940238;49.940209;
34.475849;49.940124;49.940101;
34.605610;49.940007;49.939996;
34.735371;49.939889;49.939891;
34.865132;49.939771;49.939788;
34.994894;49.939654;49.939684;
35.124655;49.939540;49.939580;
35.254416;49.939429;49.939477;
35.384177;49.939323;49.939373;
35.513938;49.939220;49.939270;
35.643700;49.939121;49.939169;
35.773461;49.939027;49.939069;
35.903222;49.938936;49.938972;
36.032983;49.938849;49.938878;
36.162744;49.938766;49.938788;
36.292506;49.938686;49.938703;
36.422267;49.938609;49.938622;
36.552028;49.938535;49.938547;
36.681789;49.938465;49.938476;
36.811550;49.938399;49.938411;
36.941312;49.938336;49.938350;
37.071073;49.938278;49.938294;
37.200834;49.938223;49.938242;
37.330595;49.938173;49.938195;
37.460356;49.938128;49.938152;
37.590118;49.938086;49.938112;
37.719879;49.938050;49.938077;
37.849640;49.938018;49.938045;
38.109162;49.937970;49.937995;
38.342733;49.937939;49.937961;
38.576303;49.937919;49.937939;
38.809873;49.937908;49.937927;
39.277013;49.937918;49.937936;
39.744153;49.937953;49.937971;
40.211294;49.938006;49.938025;
40.603552;49.938060;49.938078;
40.956584;49.938113;49.938130;
41.309615;49.938168;49.938185;
41.627344;49.938218;49.938234;
41.945073;49.938267;49.938283;
42.262802;49.938314;49.938330;
42.580531;49.938358;49.938374;
42.898259;49.938399;49.938414;
43.215988;49.938436;49.938451;
43.533717;49.938468;49.938483;
43.851446;49.938497;49.938511;
44.169174;49.938520;49.938535;
44.486903;49.938540;49.938554;
44.804632;49.938555;49.938569;
45.440090;49.938571;49.938584;
45.598954;49.938574;49.938587;
45.916683;49.938577;49.938590;
46.552140;49.938574;49.938586;
46.869869;49.938570;49.938582;
47.505327;49.938558;49.938570;
47.664191;49.938555;49.938567;
47.981920;49.938548;49.938559;
48.617377;49.938532;49.938543;
48.776242;49.938528;49.938539;
49.093971;49.938521;49.938531;
49.729428;49.938507;49.938517;
50.000000;49.938501;49.938511;
