time;sm_generator_cePu;sm_generator_PePu;sm_generator_cmPu;sm_generator_PmPu;sm_generator_ufPu;sm_generator_efdPu;sm_generator_omegaPu;sm_generator_theta;sm_generator_PGenPu;sm_generator_QGenPu;sm_generator_PGen;sm_generator_QGen;sm_generator_UPu;sm_generator_IStatorPu;sm_generator_IRotorPu;sm_generator_UStatorPu;sm_generator_QStatorPu;sm_generator_thetaInternal;sm_governor_PmRefPu;line1_line_P1Pu;line1_line_P2Pu;line1_line_Q1Pu;line1_line_Q2Pu;line2_line_P1Pu;line2_line_P2Pu;line2_line_Q1Pu;line2_line_Q2Pu;tfo_transformer_terminal1_V_re;tfo_transformer_terminal1_V_im;tfo_transformer_terminal2_V_re;tfo_transformer_terminal2_V_im;tfo_transformer_terminal1_i_re;tfo_transformer_terminal1_i_im;tfo_transformer_terminal2_i_re;tfo_transformer_terminal2_i_im;
5.185838;0.924644;0.924688;0.922724;0.922767;0.001136;2.598015;1.000047;1.208285;20.458114;9.850341;2045.811369;985.034124;0.998001;22.751504;2.595478;0.998001;9.850341;0.699728;0.923000;-13.304825;13.304825;0.796959;4.133807;-7.153289;7.153289;0.428482;2.222526;0.880884;0.332646;0.871702;0.485944;-22.710798;-1.360376;22.710798;1.360376;
5.216212;0.925026;0.925061;0.922777;0.922812;0.001137;2.598955;1.000038;1.208683;20.466349;9.852815;2046.634895;985.281500;0.997954;22.761086;2.596180;0.997954;9.852815;0.699875;0.923000;-13.310181;13.310181;0.801419;4.133501;-7.156168;7.156168;0.430880;2.222361;0.880773;0.332780;0.871539;0.486140;-22.719940;-1.367989;22.719940;1.367989;
5.246586;0.925319;0.925344;0.922837;0.922863;0.001137;2.599640;1.000027;1.208990;20.472591;9.854754;2047.259133;985.475405;0.997920;22.768347;2.596748;0.997920;9.854754;0.699993;0.923000;-13.314240;13.314240;0.804757;4.133311;-7.158351;7.158351;0.432675;2.222259;0.880690;0.332882;0.871417;0.486288;-22.726870;-1.373688;22.726870;1.373688;
5.276960;0.925513;0.925529;0.922902;0.922917;0.001137;2.600050;1.000017;1.209198;20.476656;9.856098;2047.665577;985.609752;0.997899;22.773069;2.597162;0.997899;9.856098;0.700078;0.923000;-13.316884;13.316884;0.806876;4.133241;-7.159772;7.159772;0.433814;2.222221;0.880637;0.332948;0.871340;0.486385;-22.731382;-1.377305;22.731382;1.377305;
5.307334;0.925605;0.925610;0.922969;0.922974;0.001137;2.600178;1.000005;1.209301;20.478446;9.856809;2047.844648;985.680948;0.997893;22.775141;2.597411;0.997893;9.856809;0.700129;0.923000;-13.318048;13.318048;0.807727;4.133289;-7.160398;7.160398;0.434271;2.222247;0.880615;0.332977;0.871309;0.486427;-22.733369;-1.378757;22.733369;1.378757;
5.337709;0.925593;0.925588;0.923035;0.923029;0.001137;2.600026;0.999994;1.209297;20.477958;9.856880;2047.795796;985.687956;0.997901;22.774557;2.597491;0.997901;9.856880;0.700143;0.923000;-13.317731;13.317731;0.807311;4.133452;-7.160227;7.160227;0.434048;2.222335;0.880626;0.332969;0.871324;0.486416;-22.732827;-1.378047;22.732827;1.378047;
5.380675;0.925410;0.925391;0.923122;0.923103;0.001137;2.599371;0.999979;1.209122;20.473616;9.855932;2047.361551;985.593164;0.997933;22.769477;2.597320;0.997933;9.855932;0.700104;0.923000;-13.314906;13.314906;0.804707;4.133851;-7.158709;7.158709;0.432648;2.222549;0.880691;0.332899;0.871419;0.486313;-22.728006;-1.373603;22.728006;1.373603;
5.423642;0.925052;0.925022;0.923195;0.923165;0.001137;2.598268;0.999967;1.208766;20.465476;9.853878;2046.547594;985.387758;0.997988;22.759976;2.596846;0.997988;9.853878;0.700001;0.923000;-13.309613;13.309613;0.800024;4.134414;-7.155863;7.155863;0.430130;2.222852;0.880808;0.332766;0.871590;0.486119;-22.718971;-1.365609;22.718971;1.365609;
5.466609;0.924554;0.924515;0.923252;0.923212;0.001136;2.596818;0.999958;1.208265;20.454309;9.850919;2045.430901;985.091879;0.998061;22.746957;2.596117;0.998061;9.850919;0.699845;0.923000;-13.302351;13.302351;0.793704;4.135091;-7.151958;7.151958;0.426732;2.223216;0.880966;0.332585;0.871821;0.485854;-22.706574;-1.354820;22.706574;1.354820;
5.505279;0.924020;0.923975;0.923284;0.923240;0.001135;2.595315;0.999952;1.207724;20.442415;9.847683;2044.241537;984.768319;0.998136;22.733102;2.595294;0.998136;9.847683;0.699669;0.923000;-13.294616;13.294616;0.787040;4.135753;-7.147800;7.147800;0.423149;2.223572;0.881132;0.332391;0.872064;0.485571;-22.693371;-1.343445;22.693371;1.343445;
5.543949;0.923441;0.923395;0.923298;0.923252;0.001135;2.593730;0.999950;1.207135;20.429617;9.844136;2042.961661;984.413611;0.998215;22.718204;2.594371;0.998215;9.844136;0.699474;0.923000;-13.286292;13.286292;0.779924;4.136418;-7.143325;7.143325;0.419323;2.223930;0.881310;0.332183;0.872324;0.485267;-22.679163;-1.331298;22.679163;1.331298;
5.578752;0.922912;0.922866;0.923295;0.923249;0.001134;2.592313;0.999950;1.206596;20.417969;9.840857;2041.796904;984.085747;0.998286;22.704655;2.593504;0.998286;9.840857;0.699291;0.923000;-13.278717;13.278717;0.773492;4.136988;-7.139252;7.139252;0.415865;2.224236;0.881471;0.331994;0.872559;0.484991;-22.666233;-1.320319;22.666233;1.320319;
5.613555;0.922404;0.922361;0.923276;0.923233;0.001133;2.590982;0.999953;1.206076;20.406836;9.837676;2040.683607;983.767643;0.998353;22.691713;2.592649;0.998353;9.837676;0.699111;0.923000;-13.271477;13.271477;0.767385;4.137498;-7.135359;7.135359;0.412582;2.224510;0.881624;0.331813;0.872782;0.484726;-22.653874;-1.309895;22.653874;1.309895;
5.648359;0.921943;0.921904;0.923245;0.923207;0.001133;2.589802;0.999959;1.205601;20.396768;9.834751;2039.676764;983.475135;0.998412;22.680016;2.591850;0.998412;9.834751;0.698943;0.923000;-13.264929;13.264929;0.761902;4.137925;-7.131839;7.131839;0.409634;2.224740;0.881761;0.331649;0.872982;0.484487;-22.642697;-1.300536;22.642697;1.300536;
5.683162;0.921549;0.921518;0.923202;0.923170;0.001132;2.588828;0.999966;1.205195;20.388240;9.832221;2038.823975;983.222113;0.998460;22.670115;2.591145;0.998460;9.832221;0.698796;0.923000;-13.259383;13.259383;0.757300;4.138251;-7.128857;7.128857;0.407159;2.224915;0.881876;0.331510;0.873150;0.484285;-22.633230;-1.292680;22.633230;1.292680;
5.717965;0.921241;0.921218;0.923150;0.923127;0.001132;2.588101;0.999975;1.204875;20.381635;9.830200;2038.163468;983.020017;0.998497;22.662453;2.590566;0.998497;9.830200;0.698676;0.923000;-13.255087;13.255087;0.753781;4.138461;-7.126547;7.126547;0.405267;2.225028;0.881964;0.331403;0.873279;0.484128;-22.625897;-1.286673;22.625897;1.286673;
5.752768;0.921032;0.921018;0.923092;0.923078;0.001132;2.587651;0.999984;1.204655;20.377225;9.828773;2037.722490;982.877337;0.998519;22.657343;2.590139;0.998519;9.828773;0.698588;0.923000;-13.252219;13.252219;0.751486;4.138550;-7.125006;7.125006;0.404034;2.225076;0.882021;0.331331;0.873363;0.484023;-22.621002;-1.282756;22.621002;1.282756;
5.787571;0.920929;0.920924;0.923032;0.923027;0.001132;2.587491;0.999995;1.204542;20.375163;9.827993;2037.516282;982.799298;0.998527;22.654962;2.589881;0.998527;9.827993;0.698536;0.923000;-13.250878;13.250878;0.750492;4.138516;-7.124285;7.124285;0.403499;2.225058;0.882046;0.331298;0.873399;0.483974;-22.618713;-1.281060;22.618713;1.281060;
5.822374;0.920934;0.920939;0.922971;0.922976;0.001132;2.587619;1.000005;1.204540;20.375477;9.827877;2037.547686;982.787704;0.998521;22.655340;2.589798;0.998521;9.827877;0.698522;0.923000;-13.251082;13.251082;0.750806;4.138366;-7.124394;7.124394;0.403668;2.224977;0.882038;0.331303;0.873388;0.483981;-22.619062;-1.281596;22.619062;1.281596;
5.857177;0.921043;0.921056;0.922915;0.922928;0.001132;2.588020;1.000014;1.204644;20.378074;9.828410;2037.807410;982.840959;0.998501;22.658370;2.589890;0.998501;9.828410;0.698544;0.923000;-13.252772;13.252772;0.752370;4.138109;-7.125303;7.125303;0.404509;2.224839;0.881999;0.331345;0.873330;0.484043;-22.621945;-1.284265;22.621945;1.284265;
5.891980;0.921247;0.921269;0.922864;0.922885;0.001132;2.588666;1.000023;1.204846;20.382749;9.829543;2038.274899;982.954261;0.998469;22.663812;2.590145;0.998469;9.829543;0.698601;0.923000;-13.255812;13.255812;0.755066;4.137763;-7.126937;7.126937;0.405958;2.224653;0.881932;0.331421;0.873232;0.484154;-22.627134;-1.288867;22.627134;1.288867;
5.926784;0.921533;0.921561;0.922822;0.922850;0.001133;2.589515;1.000030;1.205133;20.389198;9.831199;2038.919759;983.119942;0.998426;22.671315;2.590547;0.998426;9.831199;0.698689;0.923000;-13.260006;13.260006;0.758721;4.137348;-7.129192;7.129192;0.407924;2.224429;0.881840;0.331526;0.873099;0.484307;-22.634293;-1.295107;22.634293;1.295107;
5.961587;0.921884;0.921917;0.922790;0.922823;0.001133;2.590520;1.000035;1.205487;20.397036;9.833280;2039.703635;983.327951;0.998376;22.680433;2.591069;0.998376;9.833280;0.698801;0.923000;-13.265104;13.265104;0.763123;4.136885;-7.131933;7.131933;0.410290;2.224181;0.881730;0.331653;0.872938;0.484494;-22.642995;-1.302620;22.642995;1.302620;
5.996390;0.922279;0.922315;0.922770;0.922806;0.001134;2.591625;1.000039;1.205888;20.405824;9.835664;2040.582428;983.566428;0.998321;22.690654;2.591682;0.998321;9.835664;0.698933;0.923000;-13.270819;13.270819;0.768025;4.136400;-7.135006;7.135006;0.412926;2.223920;0.881608;0.331796;0.872759;0.484702;-22.652751;-1.310988;22.652751;1.310988;
6.031193;0.922698;0.922736;0.922762;0.922799;0.001134;2.592770;1.000040;1.206315;20.415087;9.838224;2041.508719;983.822359;0.998263;22.701429;2.592352;0.998263;9.838224;0.699076;0.923000;-13.276843;13.276843;0.773167;4.135918;-7.138244;7.138244;0.415690;2.223661;0.881479;0.331947;0.872571;0.484922;-22.663033;-1.319764;22.663033;1.319764;
6.065996;0.923119;0.923155;0.922766;0.922802;0.001135;2.593898;1.000040;1.206745;20.424343;9.840823;2042.434281;984.082267;0.998207;22.712195;2.593043;0.998207;9.840823;0.699223;0.923000;-13.282862;13.282862;0.778280;4.135462;-7.141481;7.141481;0.418439;2.223415;0.881351;0.332097;0.872384;0.485142;-22.673308;-1.328492;22.673308;1.328492;
6.100799;0.923520;0.923554;0.922782;0.922816;0.001135;2.594953;1.000037;1.207157;20.433125;9.843329;2043.312531;984.332904;0.998154;22.722411;2.593720;0.998154;9.843329;0.699366;0.923000;-13.288574;13.288574;0.783109;4.135054;-7.144551;7.144551;0.421036;2.223196;0.881231;0.332240;0.872208;0.485351;-22.683058;-1.336736;22.683058;1.336736;
6.135602;0.923882;0.923912;0.922808;0.922838;0.001135;2.595883;1.000032;1.207530;20.441008;9.845619;2044.100812;984.561908;0.998108;22.731581;2.594349;0.998108;9.845619;0.699499;0.923000;-13.293700;13.293700;0.787420;4.134714;-7.147308;7.147308;0.423353;2.223013;0.881123;0.332368;0.872050;0.485538;-22.691809;-1.344094;22.691809;1.344094;
6.170405;0.924187;0.924212;0.922843;0.922868;0.001136;2.596645;1.000026;1.207847;20.447624;9.847584;2044.762398;984.758405;0.998070;22.739275;2.594900;0.998070;9.847584;0.699614;0.923000;-13.298003;13.298003;0.791011;4.134456;-7.149621;7.149621;0.425284;2.222874;0.881033;0.332476;0.871919;0.485695;-22.699153;-1.350223;22.699153;1.350223;
6.205209;0.924423;0.924441;0.922885;0.922903;0.001136;2.597207;1.000019;1.208094;20.452681;9.849135;2045.268133;984.913504;0.998041;22.745155;2.595347;0.998042;9.849135;0.699707;0.923000;-13.301292;13.301292;0.793723;4.134290;-7.151389;7.151389;0.426742;2.222786;0.880965;0.332558;0.871820;0.485815;-22.704767;-1.354854;22.704767;1.354854;
6.240012;0.924580;0.924591;0.922932;0.922942;0.001136;2.597546;1.000012;1.208260;20.455976;9.850207;2045.597632;985.020685;0.998025;22.748982;2.595672;0.998025;9.850207;0.699774;0.923000;-13.303435;13.303435;0.795449;4.134223;-7.152541;7.152541;0.427670;2.222749;0.880922;0.332612;0.871757;0.485894;-22.708425;-1.357799;22.708425;1.357799;
6.274815;0.924652;0.924655;0.922980;0.922983;0.001136;2.597653;1.000003;1.208340;20.457400;9.850761;2045.740015;985.076059;0.998019;22.750629;2.595862;0.998019;9.850761;0.699813;0.923000;-13.304361;13.304361;0.796132;4.134254;-7.153039;7.153039;0.428037;2.222766;0.880905;0.332635;0.871732;0.485927;-22.710006;-1.358965;22.710006;1.358965;
6.309618;0.924639;0.924634;0.923028;0.923023;0.001136;2.597529;0.999995;1.208333;20.456941;9.850785;2045.694138;985.078476;0.998025;22.750084;2.595911;0.998025;9.850785;0.699821;0.923000;-13.304063;13.304063;0.795771;4.134379;-7.152879;7.152879;0.427843;2.222833;0.880914;0.332627;0.871745;0.485917;-22.709496;-1.358349;22.709496;1.358349;
6.358549;0.924485;0.924472;0.923089;0.923075;0.001136;2.597001;0.999985;1.208184;20.453354;9.849974;2045.335370;984.997354;0.998052;22.745892;2.595753;0.998052;9.849974;0.699785;0.923000;-13.301729;13.301729;0.793645;4.134689;-7.151624;7.151624;0.426700;2.223000;0.880967;0.332569;0.871823;0.485831;-22.705514;-1.354719;22.705514;1.354719;
6.407480;0.924196;0.924175;0.923138;0.923117;0.001136;2.596129;0.999977;1.207896;20.446814;9.848298;2044.681429;984.829819;0.998095;22.738266;2.595355;0.998095;9.848298;0.699699;0.923000;-13.297476;13.297476;0.789908;4.135122;-7.149338;7.149338;0.424691;2.223232;0.881061;0.332463;0.871959;0.485676;-22.698254;-1.348340;22.698254;1.348340;
6.456412;0.923806;0.923779;0.923172;0.923145;0.001135;2.595011;0.999971;1.207502;20.438092;9.845962;2043.809208;984.596171;0.998151;22.728105;2.594769;0.998151;9.845962;0.699573;0.923000;-13.291804;13.291804;0.784998;4.135630;-7.146288;7.146288;0.422051;2.223506;0.881184;0.332321;0.872139;0.485469;-22.688571;-1.339960;22.688571;1.339960;
6.500450;0.923401;0.923371;0.923187;0.923158;0.001135;2.593889;0.999968;1.207090;20.429105;9.843492;2042.910468;984.349162;0.998207;22.717643;2.594131;0.998207;9.843492;0.699438;0.923000;-13.285959;13.285959;0.779988;4.136111;-7.143146;7.143146;0.419358;2.223764;0.881309;0.332175;0.872322;0.485255;-22.678594;-1.331408;22.678594;1.331408;
6.544488;0.922980;0.922951;0.923187;0.923158;0.001134;2.592757;0.999968;1.206661;20.419836;9.840894;2041.983641;984.089430;0.998264;22.706860;2.593446;0.998264;9.840894;0.699293;0.923000;-13.279931;13.279931;0.774862;4.136572;-7.139905;7.139905;0.416601;2.224012;0.881437;0.332024;0.872509;0.485035;-22.668306;-1.322658;22.668306;1.322658;
6.584122;0.922615;0.922588;0.923175;0.923147;0.001134;2.591798;0.999971;1.206287;20.411839;9.838613;2041.183930;983.861278;0.998312;22.697562;2.592833;0.998312;9.838613;0.699163;0.923000;-13.274731;13.274731;0.770471;4.136941;-7.137109;7.137109;0.414241;2.224211;0.881547;0.331894;0.872669;0.484845;-22.659428;-1.315162;22.659428;1.315162;
6.623757;0.922289;0.922265;0.923151;0.923128;0.001133;2.590963;0.999974;1.205951;20.404715;9.836541;2040.471475;983.654064;0.998354;22.689283;2.592265;0.998354;9.836541;0.699044;0.923000;-13.270097;13.270097;0.766590;4.137243;-7.134618;7.134618;0.412154;2.224373;0.881644;0.331778;0.872811;0.484676;-22.651519;-1.308537;22.651519;1.308537;
6.663391;0.922019;0.922001;0.923119;0.923100;0.001133;2.590301;0.999980;1.205672;20.398895;9.834805;2039.889528;983.480500;0.998387;22.682525;2.591778;0.998387;9.834805;0.698942;0.923000;-13.266313;13.266313;0.763452;4.137461;-7.132583;7.132583;0.410467;2.224490;0.881722;0.331684;0.872926;0.484538;-22.645059;-1.303181;22.645059;1.303181;
6.703025;0.921824;0.921811;0.923080;0.923067;0.001133;2.589848;0.999987;1.205468;20.394710;9.833505;2039.471049;983.350545;0.998409;22.677670;2.591401;0.998409;9.833505;0.698864;0.923000;-13.263591;13.263591;0.761232;4.137582;-7.131120;7.131120;0.409274;2.224555;0.881778;0.331616;0.873007;0.484438;-22.640413;-1.299392;22.640413;1.299392;
6.742660;0.921711;0.921705;0.923037;0.923031;0.001133;2.589626;0.999994;1.205347;20.392371;9.832710;2039.237138;983.270962;0.998421;22.674961;2.591154;0.998421;9.832710;0.698814;0.923000;-13.262070;13.262070;0.760040;4.137604;-7.130302;7.130302;0.408633;2.224567;0.881808;0.331578;0.873050;0.484383;-22.637816;-1.297358;22.637816;1.297358;
6.782294;0.921685;0.921686;0.922994;0.922995;0.001133;2.589640;1.000001;1.205316;20.391961;9.832450;2039.196142;983.245008;0.998420;22.674495;2.591047;0.998420;9.832450;0.698793;0.923000;-13.261803;13.261803;0.759914;4.137528;-7.130158;7.130158;0.408565;2.224526;0.881811;0.331571;0.873055;0.484373;-22.637361;-1.297143;22.637361;1.297143;
6.821928;0.921746;0.921753;0.922952;0.922960;0.001133;2.589881;1.000008;1.205373;20.393436;9.832724;2039.343606;983.272365;0.998408;22.676218;2.591083;0.998408;9.832724;0.698803;0.923000;-13.262762;13.262762;0.760824;4.137363;-7.130674;7.130674;0.409054;2.224437;0.881788;0.331595;0.873022;0.484408;-22.638998;-1.298696;22.638998;1.298696;
6.869128;0.921918;0.921932;0.922909;0.922923;0.001133;2.590426;1.000015;1.205543;20.397381;9.833682;2039.738102;983.368214;0.998381;22.680813;2.591299;0.998381;9.833682;0.698851;0.923000;-13.265328;13.265328;0.763101;4.137071;-7.132053;7.132053;0.410278;2.224281;0.881731;0.331659;0.872939;0.484502;-22.643378;-1.302582;22.643378;1.302582;
6.916328;0.922180;0.922199;0.922876;0.922896;0.001133;2.591193;1.000021;1.205806;20.403262;9.835215;2040.326228;983.521526;0.998342;22.687657;2.591675;0.998342;9.835215;0.698933;0.923000;-13.269153;13.269153;0.766425;4.136705;-7.134110;7.134110;0.412065;2.224084;0.881648;0.331755;0.872817;0.484641;-22.649907;-1.308256;22.649907;1.308256;
6.963529;0.922503;0.922526;0.922856;0.922879;0.001134;2.592104;1.000024;1.206134;20.410464;9.837159;2041.046433;983.715939;0.998297;22.696037;2.592171;0.998297;9.837159;0.699039;0.923000;-13.273836;13.273836;0.770452;4.136300;-7.136628;7.136628;0.414231;2.223866;0.881547;0.331872;0.872670;0.484813;-22.657902;-1.315131;22.657902;1.315131;
7.010729;0.922857;0.922881;0.922850;0.922873;0.001134;2.593070;1.000025;1.206494;20.418283;9.839322;2041.828307;983.932217;0.998248;22.705132;2.592737;0.998248;9.839322;0.699160;0.923000;-13.278921;13.278921;0.774792;4.135894;-7.139362;7.139362;0.416564;2.223648;0.881439;0.331999;0.872512;0.484998;-22.666581;-1.322539;22.666581;1.322539;
7.053209;0.923175;0.923198;0.922855;0.922878;0.001135;2.593918;1.000024;1.206820;20.425277;9.841298;2042.527743;984.129801;0.998206;22.713268;2.593264;0.998206;9.841298;0.699271;0.923000;-13.283470;13.283470;0.778649;4.135557;-7.141807;7.141807;0.418638;2.223467;0.881342;0.332113;0.872371;0.485164;-22.674346;-1.329122;22.674346;1.329122;
7.095689;0.923468;0.923488;0.922872;0.922892;0.001135;2.594679;1.000022;1.207121;20.431678;9.843141;2043.167813;984.314150;0.998168;22.720712;2.593766;0.998168;9.843141;0.699377;0.923000;-13.287633;13.287633;0.782157;4.135271;-7.144045;7.144045;0.420524;2.223313;0.881255;0.332217;0.872243;0.485316;-22.681451;-1.335110;22.681451;1.335110;
7.138169;0.923715;0.923731;0.922897;0.922913;0.001135;2.595300;1.000017;1.207377;20.437036;9.844722;2043.703562;984.472220;0.998137;22.726942;2.594206;0.998137;9.844722;0.699469;0.923000;-13.291117;13.291117;0.785068;4.135056;-7.145919;7.145919;0.422089;2.223197;0.881182;0.332304;0.872136;0.485444;-22.687399;-1.340080;22.687399;1.340080;
7.180649;0.923900;0.923911;0.922928;0.922940;0.001135;2.595741;1.000012;1.207570;20.440997;9.845934;2044.099694;984.593381;0.998115;22.731546;2.594554;0.998115;9.845934;0.699542;0.923000;-13.293693;13.293693;0.787193;4.134925;-7.147304;7.147304;0.423231;2.223127;0.881129;0.332368;0.872059;0.485538;-22.691796;-1.343706;22.691796;1.343706;
7.223130;0.924011;0.924017;0.922964;0.922970;0.001136;2.595975;1.000006;1.207688;20.443326;9.846702;2044.332627;984.670153;0.998103;22.734249;2.594789;0.998103;9.846702;0.699590;0.923000;-13.295208;13.295208;0.788404;4.134885;-7.148118;7.148118;0.423882;2.223105;0.881098;0.332406;0.872014;0.485593;-22.694382;-1.345774;22.694382;1.345774;
7.265610;0.924044;0.924044;0.923001;0.923001;0.001136;2.595996;1.000000;1.207726;20.443922;9.846987;2044.392235;984.698693;0.998102;22.734935;2.594897;0.998102;9.846987;0.699612;0.923000;-13.295596;13.295596;0.788652;4.134934;-7.148327;7.148327;0.424016;2.223132;0.881092;0.332416;0.872005;0.485607;-22.695044;-1.346197;22.695044;1.346197;
7.308090;0.923999;0.923994;0.923036;0.923030;0.001135;2.595810;0.999994;1.207685;20.442818;9.846792;2044.281815;984.679170;0.998111;22.733641;2.594877;0.998111;9.846792;0.699606;0.923000;-13.294878;13.294878;0.787961;4.135065;-7.147941;7.147941;0.423644;2.223202;0.881109;0.332398;0.872031;0.485581;-22.693818;-1.345017;22.693818;1.345017;
7.360415;0.923849;0.923837;0.923073;0.923062;0.001135;2.595334;0.999988;1.207536;20.439373;9.845947;2043.937317;984.594729;0.998135;22.729623;2.594688;0.998135;9.845947;0.699564;0.923000;-13.292637;13.292637;0.785967;4.135318;-7.146736;7.146736;0.422572;2.223338;0.881159;0.332342;0.872103;0.485499;-22.689994;-1.341615;22.689994;1.341615;
7.412740;0.923614;0.923598;0.923101;0.923085;0.001135;2.594648;0.999983;1.207300;20.434098;9.844559;2043.409850;984.455878;0.998169;22.723477;2.594346;0.998169;9.844559;0.699491;0.923000;-13.289207;13.289207;0.782983;4.135641;-7.144892;7.144892;0.420968;2.223512;0.881234;0.332256;0.872212;0.485374;-22.684138;-1.336521;22.684138;1.336521;
7.465065;0.923324;0.923306;0.923116;0.923098;0.001135;2.593837;0.999980;1.207006;20.427657;9.842804;2042.765741;984.280418;0.998210;22.715978;2.593897;0.998210;9.842804;0.699395;0.923000;-13.285018;13.285018;0.779383;4.135996;-7.142640;7.142640;0.419032;2.223703;0.881324;0.332151;0.872344;0.485221;-22.676988;-1.330375;22.676988;1.330375;
7.517390;0.923013;0.922995;0.923118;0.923100;0.001134;2.592996;0.999980;1.206689;20.420800;9.840890;2042.079951;984.089032;0.998252;22.707999;2.593393;0.998252;9.840890;0.699288;0.923000;-13.280558;13.280558;0.775584;4.136342;-7.140242;7.140242;0.416990;2.223889;0.881419;0.332040;0.872483;0.485058;-22.669375;-1.323891;22.669375;1.323891;
7.564483;0.922743;0.922726;0.923109;0.923092;0.001134;2.592285;0.999982;1.206412;20.414874;9.839201;2041.487377;983.920092;0.998288;22.701109;2.592939;0.998288;9.839201;0.699192;0.923000;-13.276704;13.276704;0.772329;4.136617;-7.138170;7.138170;0.415240;2.224036;0.881500;0.331943;0.872602;0.484917;-22.662797;-1.318334;22.662797;1.318334;
7.611575;0.922507;0.922493;0.923090;0.923076;0.001134;2.591685;0.999985;1.206169;20.409741;9.837703;2040.974051;983.770305;0.998318;22.695144;2.592527;0.998318;9.837703;0.699106;0.923000;-13.273366;13.273366;0.769535;4.136832;-7.136375;7.136375;0.413737;2.224152;0.881570;0.331860;0.872704;0.484795;-22.657098;-1.313565;22.657098;1.313565;
7.658668;0.922325;0.922315;0.923065;0.923055;0.001133;2.591245;0.999989;1.205981;20.405826;9.836523;2040.582624;983.652276;0.998340;22.690598;2.592193;0.998340;9.836523;0.699036;0.923000;-13.270820;13.270820;0.767431;4.136970;-7.135006;7.135006;0.412607;2.224226;0.881623;0.331796;0.872780;0.484702;-22.652753;-1.309975;22.652753;1.309975;
7.705760;0.922212;0.922207;0.923034;0.923029;0.001133;2.590996;0.999994;1.205861;20.403428;9.835751;2040.342760;983.575128;0.998352;22.687816;2.591962;0.998352;9.835751;0.698988;0.923000;-13.269260;13.269260;0.766177;4.137022;-7.134167;7.134167;0.411932;2.224254;0.881654;0.331757;0.872826;0.484645;-22.650090;-1.307832;22.650090;1.307832;
7.752853;0.922174;0.922173;0.923002;0.923002;0.001133;2.590954;1.000000;1.205818;20.402692;9.835439;2040.269225;983.543926;0.998354;22.686969;2.591852;0.998354;9.835439;0.698966;0.923000;-13.268782;13.268782;0.765844;4.136988;-7.133910;7.133910;0.411753;2.224236;0.881662;0.331745;0.872838;0.484628;-22.649274;-1.307265;22.649274;1.307265;
7.799946;0.922211;0.922215;0.922971;0.922976;0.001133;2.591112;1.000005;1.205852;20.403613;9.835594;2040.361270;983.559418;0.998346;22.688046;2.591865;0.998346;9.835594;0.698971;0.923000;-13.269380;13.269380;0.766424;4.136874;-7.134232;7.134232;0.412065;2.224175;0.881648;0.331760;0.872817;0.484650;-22.650296;-1.308254;22.650296;1.308254;
7.856000;0.922342;0.922351;0.922940;0.922949;0.001134;2.591523;1.000010;1.205981;20.406608;9.836328;2040.660815;983.632794;0.998326;22.691536;2.592032;0.998326;9.836328;0.699008;0.923000;-13.271329;13.271329;0.768150;4.136656;-7.135280;7.135280;0.412993;2.224058;0.881605;0.331809;0.872754;0.484721;-22.653621;-1.311201;22.653621;1.311201;
7.912054;0.922547;0.922559;0.922918;0.922931;0.001134;2.592117;1.000014;1.206188;20.411203;9.837539;2041.120258;983.753877;0.998296;22.696883;2.592332;0.998296;9.837539;0.699072;0.923000;-13.274317;13.274317;0.770740;4.136378;-7.136886;7.136886;0.414386;2.223908;0.881540;0.331884;0.872660;0.484830;-22.658721;-1.315623;22.658721;1.315623;
7.968108;0.922796;0.922811;0.922907;0.922921;0.001134;2.592811;1.000016;1.206441;20.416744;9.839052;2041.674394;983.905175;0.998261;22.703331;2.592722;0.998261;9.839052;0.699156;0.923000;-13.277920;13.277920;0.773830;4.136077;-7.138824;7.138824;0.416047;2.223746;0.881463;0.331974;0.872547;0.484962;-22.664873;-1.320896;22.664873;1.320896;
8.024162;0.923058;0.923072;0.922908;0.922922;0.001134;2.593514;1.000016;1.206708;20.422502;9.840665;2042.250196;984.066525;0.998226;22.710028;2.593150;0.998226;9.840665;0.699247;0.923000;-13.281665;13.281665;0.777013;4.135791;-7.140837;7.140837;0.417758;2.223593;0.881383;0.332067;0.872430;0.485098;-22.671265;-1.326330;22.671265;1.326330;
8.074611;0.923277;0.923290;0.922919;0.922931;0.001135;2.594087;1.000014;1.206934;20.427304;9.842044;2042.730387;984.204447;0.998198;22.715613;2.593523;0.998198;9.842044;0.699325;0.923000;-13.284788;13.284788;0.779646;4.135575;-7.142516;7.142516;0.419174;2.223476;0.881317;0.332146;0.872334;0.485213;-22.676595;-1.330824;22.676595;1.330824;
8.125060;0.923458;0.923468;0.922937;0.922947;0.001135;2.594542;1.000011;1.207121;20.431237;9.843205;2043.123667;984.320519;0.998175;22.720185;2.593846;0.998175;9.843205;0.699393;0.923000;-13.287346;13.287346;0.781782;4.135418;-7.143891;7.143891;0.420322;2.223392;0.881264;0.332209;0.872256;0.485306;-22.680961;-1.334470;22.680961;1.334470;
