time;WT4A_WT_controlMeasurements_PGenNomPu;WT4A_WT_controlMeasurements_QGenNomPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;WT4A_WT_control4A_ipMaxPu;WT4A_WT_control4A_iqMaxPu;
20.646011;0.493663;-0.209615;1.018326;-0.370285;-0.948618;-0.015476;0.526443;1.000062;0.330000;
20.646264;0.493663;-0.209615;1.018326;-0.371041;-0.948323;-0.015057;0.526455;1.000062;0.330000;
20.646771;0.493663;-0.209614;1.018326;-0.372551;-0.947731;-0.014217;0.526478;1.000062;0.330000;
20.647025;0.493663;-0.209614;1.018326;-0.373306;-0.947434;-0.013798;0.526489;1.000062;0.330000;
20.647532;0.493663;-0.209613;1.018326;-0.374815;-0.946838;-0.012958;0.526510;1.000062;0.330000;
20.647786;0.493663;-0.209613;1.018327;-0.375569;-0.946539;-0.012538;0.526520;1.000062;0.330000;
20.648293;0.493663;-0.209612;1.018327;-0.377077;-0.945940;-0.011699;0.526539;1.000062;0.330000;
20.648546;0.493663;-0.209612;1.018327;-0.377831;-0.945639;-0.011279;0.526548;1.000062;0.330000;
20.649054;0.493663;-0.209612;1.018327;-0.379337;-0.945036;-0.010440;0.526565;1.000062;0.330000;
20.649307;0.493663;-0.209611;1.018327;-0.380090;-0.944734;-0.010020;0.526573;1.000062;0.330000;
20.649814;0.493663;-0.209611;1.018327;-0.381594;-0.944127;-0.009180;0.526588;1.000062;0.330000;
20.650068;0.493663;-0.209610;1.018327;-0.382347;-0.943823;-0.008761;0.526595;1.000062;0.330000;
20.650575;0.493663;-0.209610;1.018327;-0.383850;-0.943213;-0.007921;0.526608;1.000062;0.330000;
20.650829;0.493663;-0.209609;1.018328;-0.384601;-0.942907;-0.007501;0.526614;1.000062;0.330000;
20.651336;0.493663;-0.209609;1.018328;-0.386103;-0.942293;-0.006662;0.526625;1.000062;0.330000;
20.651589;0.493663;-0.209609;1.018328;-0.386854;-0.941985;-0.006242;0.526630;1.000062;0.330000;
20.652097;0.493663;-0.209608;1.018328;-0.388354;-0.941368;-0.005402;0.526639;1.000062;0.330000;
20.652350;0.493663;-0.209608;1.018328;-0.389104;-0.941058;-0.004982;0.526643;1.000062;0.330000;
20.652857;0.493663;-0.209607;1.018328;-0.390603;-0.940437;-0.004143;0.526650;1.000062;0.330000;
20.653111;0.493663;-0.209607;1.018328;-0.391352;-0.940126;-0.003723;0.526653;1.000062;0.330000;
20.653618;0.493663;-0.209606;1.018329;-0.392850;-0.939501;-0.002883;0.526658;1.000062;0.330000;
20.653872;0.493663;-0.209606;1.018329;-0.393598;-0.939188;-0.002463;0.526660;1.000062;0.330000;
20.654379;0.493663;-0.209605;1.018329;-0.395094;-0.938560;-0.001624;0.526663;1.000062;0.330000;
20.654632;0.493663;-0.209605;1.018329;-0.395842;-0.938245;-0.001204;0.526664;1.000062;0.330000;
20.655140;0.493663;-0.209604;1.018329;-0.397336;-0.937613;-0.000364;0.526665;1.000062;0.330000;
20.655393;0.493663;-0.209604;1.018329;-0.398083;-0.937296;0.000056;0.526665;1.000062;0.330000;
20.655900;0.493663;-0.209604;1.018329;-0.399576;-0.936661;0.000895;0.526664;1.000062;0.330000;
20.656154;0.493663;-0.209603;1.018329;-0.400322;-0.936342;0.001315;0.526663;1.000062;0.330000;
20.656661;0.493663;-0.209603;1.018330;-0.401813;-0.935703;0.002155;0.526660;1.000062;0.330000;
20.656915;0.493663;-0.209602;1.018330;-0.402559;-0.935383;0.002575;0.526658;1.000062;0.330000;
20.657422;0.493663;-0.209602;1.018330;-0.404049;-0.934741;0.003414;0.526653;1.000062;0.330000;
20.657675;0.493663;-0.209602;1.018330;-0.404793;-0.934419;0.003834;0.526650;1.000062;0.330000;
20.658182;0.493663;-0.209601;1.018330;-0.406282;-0.933773;0.004674;0.526643;1.000062;0.330000;
20.658436;0.493663;-0.209601;1.018330;-0.407025;-0.933449;0.005094;0.526639;1.000062;0.330000;
20.658943;0.493663;-0.209600;1.018330;-0.408512;-0.932799;0.005933;0.526629;1.000062;0.330000;
20.659197;0.493663;-0.209600;1.018330;-0.409255;-0.932473;0.006353;0.526624;1.000062;0.330000;
20.659704;0.493663;-0.209599;1.018330;-0.410741;-0.931820;0.007193;0.526613;1.000062;0.330000;
20.659958;0.493663;-0.209599;1.018331;-0.411483;-0.931493;0.007612;0.526607;1.000062;0.330000;
20.660465;0.493663;-0.209598;1.018331;-0.412967;-0.930836;0.008452;0.526594;1.000062;0.330000;
20.660718;0.493663;-0.209598;1.018331;-0.413708;-0.930507;0.008872;0.526587;1.000062;0.330000;
20.661225;0.493663;-0.209598;1.018331;-0.415190;-0.929847;0.009711;0.526572;1.000062;0.330000;
20.661479;0.493663;-0.209597;1.018331;-0.415931;-0.929516;0.010131;0.526564;1.000062;0.330000;
20.661986;0.493663;-0.209597;1.018331;-0.417411;-0.928852;0.010970;0.526547;1.000062;0.330000;
20.662240;0.493663;-0.209596;1.018331;-0.418151;-0.928519;0.011390;0.526538;1.000062;0.330000;
20.662747;0.493663;-0.209596;1.018331;-0.419630;-0.927852;0.012230;0.526519;1.000062;0.330000;
20.663000;0.493663;-0.209596;1.018332;-0.420369;-0.927518;0.012649;0.526509;1.000062;0.330000;
20.663508;0.493663;-0.209595;1.018332;-0.421847;-0.926847;0.013489;0.526487;1.000062;0.330000;
20.663761;0.493663;-0.209595;1.018332;-0.422585;-0.926510;0.013908;0.526476;1.000062;0.330000;
20.664268;0.493663;-0.209594;1.018332;-0.424061;-0.925836;0.014748;0.526453;1.000062;0.330000;
20.664522;0.493663;-0.209594;1.018332;-0.424798;-0.925498;0.015167;0.526441;1.000062;0.330000;
20.665029;0.493663;-0.209593;1.018332;-0.426272;-0.924820;0.016006;0.526416;1.000062;0.330000;
20.665283;0.493663;-0.209593;1.018332;-0.427009;-0.924480;0.016426;0.526403;1.000062;0.330000;
20.665790;0.493663;-0.209593;1.018332;-0.428481;-0.923799;0.017265;0.526376;1.000062;0.330000;
20.666043;0.493663;-0.209592;1.018332;-0.429217;-0.923457;0.017685;0.526362;1.000062;0.330000;
20.666551;0.493663;-0.209592;1.018333;-0.430688;-0.922773;0.018524;0.526333;1.000062;0.330000;
20.666804;0.493663;-0.209592;1.018333;-0.431423;-0.922429;0.018943;0.526318;1.000062;0.330000;
20.667311;0.493663;-0.209591;1.018333;-0.432892;-0.921741;0.019783;0.526286;1.000062;0.330000;
20.667565;0.493663;-0.209591;1.018333;-0.433627;-0.921396;0.020202;0.526270;1.000062;0.330000;
20.668072;0.493663;-0.209590;1.018333;-0.435094;-0.920704;0.021041;0.526237;1.000062;0.330000;
20.668326;0.493663;-0.209590;1.018333;-0.435828;-0.920357;0.021460;0.526220;1.000062;0.330000;
20.668833;0.493663;-0.209589;1.018333;-0.437293;-0.919661;0.022299;0.526185;1.000062;0.330000;
20.669086;0.493663;-0.209589;1.018333;-0.438026;-0.919313;0.022719;0.526167;1.000062;0.330000;
20.669593;0.493663;-0.209589;1.018334;-0.439490;-0.918614;0.023558;0.526130;1.000062;0.330000;
20.669847;0.493663;-0.209588;1.018334;-0.440222;-0.918264;0.023977;0.526111;1.000062;0.330000;
20.670354;0.493663;-0.209588;1.018334;-0.441685;-0.917561;0.024816;0.526072;1.000062;0.330000;
20.670608;0.493663;-0.209588;1.018334;-0.442415;-0.917209;0.025235;0.526051;1.000062;0.330000;
20.671115;0.493663;-0.209587;1.018334;-0.443876;-0.916503;0.026073;0.526010;1.000062;0.330000;
20.671369;0.493663;-0.209587;1.018334;-0.444606;-0.916149;0.026493;0.525989;1.000062;0.330000;
20.671876;0.493663;-0.209586;1.018334;-0.446066;-0.915440;0.027331;0.525946;1.000062;0.330000;
20.672129;0.493663;-0.209586;1.018334;-0.446795;-0.915084;0.027750;0.525924;1.000062;0.330000;
20.672636;0.493663;-0.209586;1.018334;-0.448252;-0.914371;0.028589;0.525879;1.000062;0.330000;
20.672890;0.493663;-0.209585;1.018335;-0.448981;-0.914014;0.029008;0.525856;1.000062;0.330000;
20.673397;0.493663;-0.209585;1.018335;-0.450436;-0.913298;0.029846;0.525808;1.000062;0.330000;
20.673651;0.493663;-0.209584;1.018335;-0.451164;-0.912939;0.030265;0.525784;1.000062;0.330000;
20.674158;0.493663;-0.209584;1.018335;-0.452618;-0.912219;0.031103;0.525735;1.000062;0.330000;
20.674411;0.493663;-0.209584;1.018335;-0.453345;-0.911858;0.031523;0.525710;1.000062;0.330000;
20.674919;0.493663;-0.209583;1.018335;-0.454797;-0.911135;0.032361;0.525659;1.000062;0.330000;
20.675172;0.493663;-0.209583;1.018335;-0.455523;-0.910772;0.032780;0.525633;1.000062;0.330000;
20.675679;0.493663;-0.209582;1.018335;-0.456973;-0.910045;0.033617;0.525580;1.000062;0.330000;
20.675933;0.493663;-0.209582;1.018335;-0.457698;-0.909681;0.034036;0.525553;1.000062;0.330000;
20.676440;0.493663;-0.209582;1.018336;-0.459147;-0.908951;0.034874;0.525497;1.000062;0.330000;
20.676694;0.493663;-0.209581;1.018336;-0.459871;-0.908585;0.035293;0.525469;1.000062;0.330000;
20.677201;0.493663;-0.209581;1.018336;-0.461318;-0.907851;0.036131;0.525412;1.000062;0.330000;
20.677454;0.493663;-0.209581;1.018336;-0.462041;-0.907483;0.036549;0.525383;1.000062;0.330000;
20.677962;0.493663;-0.209580;1.018336;-0.463487;-0.906746;0.037387;0.525324;1.000062;0.330000;
20.678215;0.493663;-0.209580;1.018336;-0.464209;-0.906376;0.037806;0.525294;1.000062;0.330000;
20.678722;0.493663;-0.209579;1.018336;-0.465653;-0.905636;0.038643;0.525232;1.000062;0.330000;
20.678976;0.493663;-0.209579;1.018336;-0.466374;-0.905265;0.039061;0.525201;1.000062;0.330000;
20.679483;0.493664;-0.209579;1.018336;-0.467816;-0.904521;0.039899;0.525138;1.000062;0.330000;
20.679737;0.493664;-0.209579;1.018336;-0.468536;-0.904148;0.040317;0.525106;1.000062;0.330000;
20.680244;0.493664;-0.209578;1.018337;-0.469976;-0.903400;0.041154;0.525041;1.000062;0.330000;
20.680497;0.493664;-0.209578;1.018337;-0.470696;-0.903025;0.041573;0.525008;1.000062;0.330000;
20.681005;0.493664;-0.209577;1.018337;-0.472134;-0.902274;0.042410;0.524941;1.000062;0.330000;
20.681258;0.493664;-0.209577;1.018337;-0.472853;-0.901898;0.042828;0.524907;1.000062;0.330000;
20.681765;0.493664;-0.209577;1.018337;-0.474289;-0.901144;0.043665;0.524837;1.000062;0.330000;
20.682019;0.493664;-0.209576;1.018337;-0.475007;-0.900766;0.044083;0.524802;1.000062;0.330000;
20.682526;0.493664;-0.209576;1.018337;-0.476442;-0.900008;0.044919;0.524731;1.000062;0.330000;
20.682780;0.493664;-0.209576;1.018337;-0.477159;-0.899628;0.045338;0.524695;1.000062;0.330000;
20.683287;0.493664;-0.209575;1.018337;-0.478591;-0.898867;0.046174;0.524622;1.000062;0.330000;
20.683540;0.493664;-0.209575;1.018337;-0.479307;-0.898485;0.046592;0.524585;1.000062;0.330000;
20.684047;0.493664;-0.209574;1.018338;-0.480738;-0.897721;0.047428;0.524509;1.000062;0.330000;
20.684301;0.493664;-0.209574;1.018338;-0.481453;-0.897337;0.047846;0.524471;1.000062;0.330000;
20.684808;0.493664;-0.209574;1.018338;-0.482883;-0.896569;0.048682;0.524394;1.000062;0.330000;
20.685062;0.493664;-0.209573;1.018338;-0.483597;-0.896184;0.049100;0.524355;1.000062;0.330000;
20.685569;0.493664;-0.209573;1.018338;-0.485024;-0.895413;0.049936;0.524276;1.000062;0.330000;
20.685823;0.493664;-0.209573;1.018338;-0.485737;-0.895026;0.050354;0.524236;1.000062;0.330000;
20.686330;0.493664;-0.209572;1.018338;-0.487163;-0.894251;0.051190;0.524155;1.000062;0.330000;
20.686583;0.493664;-0.209572;1.018338;-0.487875;-0.893863;0.051607;0.524114;1.000062;0.330000;
20.687090;0.493664;-0.209572;1.018338;-0.489299;-0.893084;0.052443;0.524030;1.000062;0.330000;
20.687344;0.493664;-0.209571;1.018338;-0.490010;-0.892694;0.052860;0.523988;1.000062;0.330000;
20.687851;0.493664;-0.209571;1.018339;-0.491432;-0.891913;0.053696;0.523903;1.000062;0.330000;
20.688105;0.493664;-0.209571;1.018339;-0.492142;-0.891521;0.054113;0.523860;1.000062;0.330000;
20.688612;0.493664;-0.209570;1.018339;-0.493562;-0.890736;0.054948;0.523773;1.000062;0.330000;
20.688865;0.493664;-0.209570;1.018339;-0.494272;-0.890342;0.055366;0.523729;1.000062;0.330000;
20.689373;0.493664;-0.209570;1.018339;-0.495690;-0.889554;0.056200;0.523640;1.000062;0.330000;
20.689626;0.493664;-0.209569;1.018339;-0.496398;-0.889159;0.056618;0.523595;1.000062;0.330000;
20.690133;0.493664;-0.209569;1.018339;-0.497814;-0.888367;0.057452;0.523503;1.000062;0.330000;
20.690387;0.493664;-0.209569;1.018339;-0.498522;-0.887970;0.057869;0.523457;1.000062;0.330000;
20.690894;0.493664;-0.209568;1.018339;-0.499936;-0.887175;0.058704;0.523364;1.000062;0.330000;
20.691148;0.493664;-0.209568;1.018339;-0.500643;-0.886776;0.059121;0.523317;1.000062;0.330000;
20.691655;0.493664;-0.209568;1.018340;-0.502055;-0.885977;0.059955;0.523222;1.000062;0.330000;
20.691908;0.493664;-0.209567;1.018340;-0.502761;-0.885577;0.060372;0.523174;1.000062;0.330000;
20.692416;0.493664;-0.209567;1.018340;-0.504171;-0.884775;0.061206;0.523077;1.000062;0.330000;
20.692669;0.493664;-0.209567;1.018340;-0.504876;-0.884373;0.061623;0.523028;1.000062;0.330000;
20.693176;0.493664;-0.209566;1.018340;-0.506284;-0.883568;0.062456;0.522929;1.000062;0.330000;
20.693430;0.493664;-0.209566;1.018340;-0.506988;-0.883164;0.062873;0.522879;1.000062;0.330000;
20.693937;0.493664;-0.209566;1.018340;-0.508395;-0.882356;0.063706;0.522777;1.000062;0.330000;
20.694191;0.493664;-0.209565;1.018340;-0.509098;-0.881950;0.064123;0.522726;1.000062;0.330000;
20.694698;0.493664;-0.209565;1.018340;-0.510502;-0.881138;0.064956;0.522623;1.000062;0.330000;
20.694951;0.493664;-0.209565;1.018340;-0.511204;-0.880731;0.065373;0.522571;1.000062;0.330000;
20.695459;0.493664;-0.209564;1.018341;-0.512607;-0.879916;0.066206;0.522466;1.000062;0.330000;
20.695712;0.493664;-0.209564;1.018341;-0.513308;-0.879507;0.066622;0.522413;1.000062;0.330000;
20.696219;0.493664;-0.209564;1.018341;-0.514708;-0.878688;0.067455;0.522306;1.000062;0.330000;
20.696473;0.493664;-0.209563;1.018341;-0.515408;-0.878278;0.067871;0.522252;1.000062;0.330000;
20.696980;0.493664;-0.209563;1.018341;-0.516807;-0.877456;0.068703;0.522143;1.000062;0.330000;
20.697234;0.493664;-0.209563;1.018341;-0.517506;-0.877044;0.069119;0.522088;1.000062;0.330000;
20.697741;0.493664;-0.209562;1.018341;-0.518903;-0.876218;0.069952;0.521977;1.000062;0.330000;
20.697994;0.493664;-0.209562;1.018341;-0.519601;-0.875805;0.070368;0.521921;1.000062;0.330000;
20.698501;0.493664;-0.209562;1.018341;-0.520995;-0.874976;0.071199;0.521808;1.000062;0.330000;
20.698755;0.493664;-0.209562;1.018341;-0.521692;-0.874561;0.071615;0.521751;1.000062;0.330000;
20.699262;0.493664;-0.209561;1.018341;-0.523085;-0.873728;0.072447;0.521636;1.000062;0.330000;
20.699516;0.493664;-0.209561;1.018341;-0.523781;-0.873311;0.072862;0.521578;1.000062;0.330000;
20.700023;0.493664;-0.209560;1.018342;-0.525172;-0.872476;0.073694;0.521461;1.000062;0.330000;
20.700277;0.493664;-0.209560;1.018342;-0.525867;-0.872057;0.074109;0.521402;1.000062;0.330000;
20.700784;0.493664;-0.209560;1.018342;-0.527256;-0.871218;0.074940;0.521283;1.000062;0.330000;
20.701037;0.493664;-0.209560;1.018342;-0.527950;-0.870798;0.075356;0.521223;1.000062;0.330000;
20.701544;0.493664;-0.209559;1.018342;-0.529336;-0.869956;0.076186;0.521102;1.000062;0.330000;
20.701798;0.493664;-0.209559;1.018342;-0.530029;-0.869534;0.076602;0.521041;1.000062;0.330000;
20.702305;0.493664;-0.209559;1.018342;-0.531414;-0.868688;0.077432;0.520918;1.000062;0.330000;
20.702559;0.493664;-0.209558;1.018342;-0.532106;-0.868265;0.077847;0.520856;1.000062;0.330000;
20.703066;0.493664;-0.209558;1.018342;-0.533489;-0.867416;0.078677;0.520731;1.000062;0.330000;
20.703319;0.493664;-0.209558;1.018342;-0.534180;-0.866991;0.079092;0.520668;1.000062;0.330000;
20.703827;0.493664;-0.209557;1.018342;-0.535561;-0.866139;0.079922;0.520541;1.000062;0.330000;
20.704080;0.493664;-0.209557;1.018343;-0.536250;-0.865712;0.080337;0.520477;1.000062;0.330000;
20.704587;0.493664;-0.209557;1.018343;-0.537629;-0.864856;0.081167;0.520348;1.000062;0.330000;
20.704841;0.493664;-0.209557;1.018343;-0.538318;-0.864428;0.081581;0.520283;1.000062;0.330000;
20.705348;0.493664;-0.209556;1.018343;-0.539695;-0.863569;0.082410;0.520152;1.000062;0.330000;
20.705602;0.493664;-0.209556;1.018343;-0.540383;-0.863139;0.082825;0.520086;1.000062;0.330000;
20.706109;0.493664;-0.209556;1.018343;-0.541757;-0.862277;0.083654;0.519953;1.000062;0.330000;
20.706362;0.493664;-0.209555;1.018343;-0.542444;-0.861845;0.084068;0.519886;1.000062;0.330000;
20.706870;0.493664;-0.209555;1.018343;-0.543816;-0.860980;0.084897;0.519751;1.000062;0.330000;
20.707123;0.493664;-0.209555;1.018343;-0.544502;-0.860546;0.085311;0.519683;1.000062;0.330000;
20.707630;0.493664;-0.209554;1.018343;-0.545873;-0.859678;0.086139;0.519547;1.000062;0.330000;
20.707884;0.493664;-0.209554;1.018343;-0.546557;-0.859243;0.086553;0.519478;1.000062;0.330000;
20.708391;0.493664;-0.209554;1.018344;-0.547926;-0.858371;0.087381;0.519339;1.000062;0.330000;
20.708645;0.493664;-0.209554;1.018344;-0.548610;-0.857934;0.087795;0.519269;1.000062;0.330000;
20.709152;0.493664;-0.209553;1.018344;-0.549976;-0.857059;0.088622;0.519128;1.000062;0.330000;
20.709405;0.493664;-0.209553;1.018344;-0.550658;-0.856621;0.089036;0.519057;1.000062;0.330000;
20.709913;0.493664;-0.209553;1.018344;-0.552023;-0.855742;0.089863;0.518914;1.000062;0.330000;
20.710166;0.493664;-0.209553;1.018344;-0.552704;-0.855302;0.090277;0.518843;1.000062;0.330000;
20.710673;0.493664;-0.209552;1.018344;-0.554066;-0.854421;0.091104;0.518698;1.000062;0.330000;
20.710927;0.493664;-0.209552;1.018344;-0.554747;-0.853979;0.091517;0.518625;1.000062;0.330000;
20.711434;0.493664;-0.209552;1.018344;-0.556107;-0.853094;0.092344;0.518478;1.000062;0.330000;
20.711688;0.493664;-0.209551;1.018344;-0.556786;-0.852651;0.092757;0.518404;1.000062;0.330000;
20.712195;0.493664;-0.209551;1.018344;-0.558144;-0.851763;0.093583;0.518256;1.000062;0.330000;
20.712448;0.493664;-0.209551;1.018344;-0.558823;-0.851318;0.093996;0.518181;1.000062;0.330000;
20.712955;0.493664;-0.209550;1.018344;-0.560178;-0.850427;0.094822;0.518030;1.000062;0.330000;
20.713209;0.493664;-0.209550;1.018345;-0.560856;-0.849980;0.095234;0.517954;1.000062;0.330000;
20.713716;0.493664;-0.209550;1.018345;-0.562209;-0.849086;0.096060;0.517802;1.000062;0.330000;
20.713970;0.493664;-0.209550;1.018345;-0.562886;-0.848638;0.096473;0.517725;1.000062;0.330000;
20.714477;0.493664;-0.209549;1.018345;-0.564237;-0.847740;0.097298;0.517570;1.000062;0.330000;
20.714730;0.493664;-0.209549;1.018345;-0.564912;-0.847290;0.097710;0.517492;1.000062;0.330000;
20.715238;0.493664;-0.209549;1.018345;-0.566262;-0.846389;0.098535;0.517336;1.000062;0.330000;
20.715491;0.493664;-0.209549;1.018345;-0.566936;-0.845938;0.098947;0.517257;1.000062;0.330000;
20.715998;0.493664;-0.209548;1.018345;-0.568283;-0.845033;0.099771;0.517098;1.000062;0.330000;
20.716252;0.493664;-0.209548;1.018345;-0.568956;-0.844580;0.100183;0.517019;1.000062;0.330000;
20.716759;0.493664;-0.209548;1.018345;-0.570301;-0.843673;0.101007;0.516858;1.000062;0.330000;
20.717013;0.493664;-0.209548;1.018345;-0.570973;-0.843218;0.101419;0.516777;1.000062;0.330000;
20.717520;0.493664;-0.209547;1.018345;-0.572316;-0.842308;0.102243;0.516615;1.000062;0.330000;
20.718534;0.493664;-0.209546;1.018346;-0.574997;-0.840480;0.103889;0.516286;1.000062;0.330000;
20.719041;0.493664;-0.209546;1.018346;-0.576336;-0.839563;0.104712;0.516120;1.000062;0.330000;
20.720056;0.493664;-0.209545;1.018346;-0.579008;-0.837722;0.106356;0.515783;1.000062;0.330000;
20.720563;0.493664;-0.209545;1.018346;-0.580342;-0.836798;0.107178;0.515612;1.000062;0.330000;
20.720816;0.493664;-0.209545;1.018346;-0.581009;-0.836336;0.107589;0.515527;1.000062;0.330000;
20.721324;0.493664;-0.209545;1.018346;-0.582340;-0.835409;0.108411;0.515355;1.000062;0.330000;
20.721577;0.493664;-0.209544;1.018346;-0.583006;-0.834945;0.108821;0.515268;1.000062;0.330000;
20.722084;0.493664;-0.209544;1.018346;-0.584335;-0.834015;0.109642;0.515094;1.000062;0.330000;
20.722338;0.493664;-0.209544;1.018346;-0.585000;-0.833549;0.110053;0.515006;1.000062;0.330000;
20.722845;0.493664;-0.209544;1.018346;-0.586327;-0.832616;0.110873;0.514830;1.000062;0.330000;
20.723099;0.493664;-0.209543;1.018346;-0.586990;-0.832149;0.111284;0.514741;1.000062;0.330000;
20.723606;0.493664;-0.209543;1.018347;-0.588315;-0.831213;0.112104;0.514563;1.000062;0.330000;
20.723859;0.493664;-0.209543;1.018347;-0.588978;-0.830744;0.112514;0.514473;1.000062;0.330000;
20.724366;0.493664;-0.209543;1.018347;-0.590300;-0.829804;0.113334;0.514293;1.000062;0.330000;
20.724620;0.493664;-0.209542;1.018347;-0.590961;-0.829334;0.113744;0.514203;1.000062;0.330000;
20.725127;0.493664;-0.209542;1.018347;-0.592282;-0.828391;0.114563;0.514020;1.000062;0.330000;
20.726142;0.493664;-0.209541;1.018347;-0.594919;-0.826500;0.116201;0.513652;1.000062;0.330000;
20.726649;0.493664;-0.209541;1.018347;-0.596235;-0.825551;0.117019;0.513466;1.000062;0.330000;
20.727663;0.493664;-0.209541;1.018347;-0.598863;-0.823647;0.118655;0.513090;1.000062;0.330000;
20.728170;0.493664;-0.209540;1.018347;-0.600174;-0.822692;0.119473;0.512900;1.000062;0.330000;
20.728424;0.493664;-0.209540;1.018347;-0.600830;-0.822214;0.119882;0.512805;1.000062;0.330000;
20.728931;0.493664;-0.209540;1.018348;-0.602139;-0.821255;0.120699;0.512613;1.000062;0.330000;
20.729184;0.493664;-0.209540;1.018348;-0.602793;-0.820775;0.121107;0.512517;1.000062;0.330000;
20.729692;0.493664;-0.209539;1.018348;-0.604100;-0.819814;0.121924;0.512323;1.000062;0.330000;
20.729945;0.493664;-0.209539;1.018348;-0.604753;-0.819333;0.122332;0.512225;1.000062;0.330000;
20.730452;0.493664;-0.209539;1.018348;-0.606058;-0.818368;0.123148;0.512030;1.000062;0.330000;
20.730706;0.493664;-0.209539;1.018348;-0.606710;-0.817885;0.123556;0.511931;1.000062;0.330000;
20.731213;0.493664;-0.209538;1.018348;-0.608012;-0.816917;0.124372;0.511733;1.000062;0.330000;
20.731467;0.493664;-0.209538;1.018348;-0.608663;-0.816433;0.124780;0.511634;1.000062;0.330000;
20.731974;0.493664;-0.209538;1.018348;-0.609963;-0.815462;0.125595;0.511434;1.000062;0.330000;
20.732988;0.493664;-0.209537;1.018348;-0.612558;-0.813514;0.127225;0.511031;1.000062;0.330000;
20.733495;0.493664;-0.209537;1.018348;-0.613854;-0.812537;0.128039;0.510828;1.000062;0.330000;
20.734510;0.493664;-0.209536;1.018349;-0.616440;-0.810577;0.129667;0.510417;1.000062;0.330000;
20.735017;0.493664;-0.209536;1.018349;-0.617731;-0.809594;0.130480;0.510209;1.000062;0.330000;
20.736031;0.493664;-0.209535;1.018349;-0.620307;-0.807622;0.132106;0.509790;1.000062;0.330000;
20.736538;0.493664;-0.209535;1.018349;-0.621594;-0.806632;0.132918;0.509579;1.000062;0.330000;
20.736792;0.493664;-0.209535;1.018349;-0.622236;-0.806137;0.133324;0.509473;1.000062;0.330000;
20.737299;0.493664;-0.209535;1.018349;-0.623520;-0.805145;0.134136;0.509259;1.000062;0.330000;
20.737553;0.493664;-0.209535;1.018349;-0.624161;-0.804648;0.134541;0.509152;1.000062;0.330000;
20.738060;0.493664;-0.209534;1.018349;-0.625442;-0.803652;0.135353;0.508937;1.000062;0.330000;
20.738313;0.493664;-0.209534;1.018349;-0.626082;-0.803154;0.135758;0.508829;1.000062;0.330000;
20.738820;0.493664;-0.209534;1.018349;-0.627361;-0.802155;0.136569;0.508612;1.000062;0.330000;
20.739074;0.493664;-0.209534;1.018349;-0.628000;-0.801655;0.136974;0.508503;1.000062;0.330000;
20.739581;0.493664;-0.209533;1.018349;-0.629277;-0.800654;0.137784;0.508284;1.000062;0.330000;
20.740596;0.493664;-0.209533;1.018350;-0.631825;-0.798645;0.139404;0.507842;1.000062;0.330000;
20.741103;0.493664;-0.209533;1.018350;-0.633097;-0.797637;0.140213;0.507619;1.000062;0.330000;
20.742117;0.493664;-0.209532;1.018350;-0.635635;-0.795616;0.141830;0.507169;1.000062;0.330000;
20.742624;0.493664;-0.209532;1.018350;-0.636902;-0.794602;0.142638;0.506942;1.000062;0.330000;
20.743638;0.493664;-0.209531;1.018350;-0.639431;-0.792568;0.144253;0.506485;1.000062;0.330000;
20.744146;0.493664;-0.209531;1.018350;-0.640693;-0.791549;0.145060;0.506254;1.000062;0.330000;
20.744399;0.493664;-0.209531;1.018350;-0.641323;-0.791038;0.145464;0.506138;1.000062;0.330000;
20.744906;0.493664;-0.209530;1.018350;-0.642583;-0.790015;0.146270;0.505905;1.000062;0.330000;
20.745160;0.493664;-0.209530;1.018350;-0.643212;-0.789503;0.146673;0.505789;1.000062;0.330000;
20.745667;0.493664;-0.209530;1.018350;-0.644469;-0.788477;0.147479;0.505554;1.000062;0.330000;
20.745921;0.493664;-0.209530;1.018350;-0.645097;-0.787964;0.147882;0.505436;1.000062;0.330000;
20.746428;0.493664;-0.209530;1.018350;-0.646352;-0.786935;0.148687;0.505200;1.000062;0.330000;
20.746681;0.493664;-0.209530;1.018350;-0.646979;-0.786420;0.149090;0.505081;1.000062;0.330000;
20.747189;0.493664;-0.209529;1.018351;-0.648231;-0.785388;0.149895;0.504843;1.000062;0.330000;
20.748203;0.493664;-0.209529;1.018351;-0.650730;-0.783319;0.151503;0.504362;1.000062;0.330000;
20.748710;0.493664;-0.209528;1.018351;-0.651978;-0.782281;0.152307;0.504120;1.000062;0.330000;
20.749724;0.493664;-0.209528;1.018351;-0.654467;-0.780199;0.153913;0.503632;1.000062;0.330000;
20.750232;0.493664;-0.209528;1.018351;-0.655710;-0.779156;0.154715;0.503385;1.000062;0.330000;
20.751246;0.493664;-0.209527;1.018351;-0.658189;-0.777062;0.156319;0.502890;1.000062;0.330000;
20.751753;0.493664;-0.209527;1.018351;-0.659427;-0.776013;0.157120;0.502640;1.000062;0.330000;
20.752767;0.493664;-0.209526;1.018351;-0.661896;-0.773908;0.158721;0.502136;1.000062;0.330000;
20.753274;0.493664;-0.209526;1.018351;-0.663128;-0.772852;0.159521;0.501882;1.000062;0.330000;
