time;WECCPVVSource_photovoltaics_wecc_reec_PInjPu;WECCPVVSource_photovoltaics_wecc_reec_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
15.999999;0.700110;0.328927;1.056945;-0.700110;0.385057;0.103537;1.000000;
16.000001;0.700097;0.328924;1.056945;-0.700098;0.385057;0.103537;1.000004;
16.000005;0.700074;0.328919;1.056945;-0.700076;0.385057;0.103537;1.000010;
16.000013;0.700026;0.328908;1.056945;-0.700030;0.385057;0.103536;1.000023;
16.000029;0.699930;0.328885;1.056945;-0.699939;0.385057;0.103536;1.000050;
16.000061;0.699738;0.328841;1.056945;-0.699758;0.385058;0.103536;1.000102;
16.000125;0.699359;0.328753;1.056943;-0.699400;0.385062;0.103533;1.000207;
16.000253;0.698615;0.328582;1.056938;-0.698697;0.385078;0.103524;1.000417;
16.000509;0.697185;0.328257;1.056918;-0.697351;0.385142;0.103489;1.000837;
16.001021;0.694552;0.327677;1.056838;-0.694887;0.385395;0.103352;1.001672;
16.002045;0.690160;0.326770;1.056527;-0.690835;0.386383;0.102814;1.003300;
16.002503;0.688553;0.326465;1.056324;-0.689380;0.387022;0.102463;1.004000;
16.002504;0.688550;0.326465;1.056323;-0.689377;0.387023;0.102462;1.004002;
16.002505;0.688547;0.326464;1.056323;-0.689374;0.387025;0.102462;1.004003;
16.002507;0.688540;0.326463;1.056322;-0.689369;0.387028;0.102460;1.004006;
16.002511;0.688528;0.326460;1.056320;-0.689357;0.387034;0.102456;1.004012;
16.002519;0.688502;0.326456;1.056316;-0.689334;0.387047;0.102450;1.004025;
16.002535;0.688450;0.326447;1.056308;-0.689288;0.387071;0.102436;1.004049;
16.002567;0.688348;0.326428;1.056292;-0.689197;0.387122;0.102408;1.004098;
16.002631;0.688148;0.326392;1.056260;-0.689017;0.387224;0.102352;1.004195;
16.002634;0.688137;0.326391;1.056258;-0.689007;0.387230;0.102349;1.004200;
16.002635;0.688134;0.326390;1.056257;-0.689004;0.387231;0.102348;1.004202;
16.002636;0.688130;0.326389;1.056257;-0.689002;0.387233;0.102347;1.004203;
16.002638;0.688124;0.326388;1.056256;-0.688996;0.387236;0.102346;1.004206;
16.002642;0.688112;0.326386;1.056254;-0.688985;0.387243;0.102342;1.004212;
16.002650;0.688087;0.326382;1.056249;-0.688963;0.387256;0.102335;1.004224;
16.002666;0.688038;0.326373;1.056241;-0.688919;0.387282;0.102320;1.004248;
16.002698;0.687940;0.326356;1.056224;-0.688832;0.387335;0.102292;1.004297;
16.002762;0.687748;0.326322;1.056190;-0.688661;0.387442;0.102233;1.004393;
16.002890;0.687376;0.326259;1.056120;-0.688331;0.387662;0.102111;1.004584;
16.003146;0.686680;0.326145;1.055970;-0.687720;0.388130;0.101852;1.004960;
16.003658;0.685474;0.325965;1.055635;-0.686683;0.389168;0.101275;1.005690;
16.004682;0.683745;0.325782;1.054833;-0.685289;0.391618;0.099892;1.007044;
16.005706;0.682846;0.325803;1.053864;-0.684717;0.394520;0.098226;1.008249;
16.006730;0.682659;0.325993;1.052743;-0.684848;0.397809;0.096303;1.009296;
16.007754;0.683067;0.326315;1.051488;-0.685563;0.401418;0.094155;1.010181;
16.008778;0.683950;0.326737;1.050117;-0.686742;0.405283;0.091813;1.010906;
16.009802;0.685198;0.327227;1.048647;-0.688274;0.409341;0.089311;1.011477;
16.011850;0.688280;0.328279;1.045503;-0.691886;0.417757;0.083993;1.012216;
16.013693;0.691413;0.329234;1.042497;-0.695452;0.425505;0.078949;1.012480;
16.015537;0.694502;0.330104;1.039404;-0.698935;0.433205;0.073809;1.012453;
16.017380;0.697283;0.330834;1.036288;-0.702078;0.440716;0.068687;1.012221;
16.019223;0.699596;0.331393;1.033193;-0.704723;0.447952;0.063666;1.011861;
16.021066;0.701365;0.331774;1.030150;-0.706801;0.454874;0.058799;1.011442;
16.022909;0.702586;0.331990;1.027172;-0.708311;0.461481;0.054110;1.011018;
16.024753;0.703304;0.332062;1.024260;-0.709301;0.467800;0.049604;1.010628;
16.026596;0.703595;0.332019;1.021407;-0.709849;0.473873;0.045265;1.010297;
16.030282;0.703386;0.331746;1.015791;-0.710105;0.485549;0.036933;1.009847;
16.033600;0.702626;0.331382;1.010778;-0.709707;0.495701;0.029716;1.009663;
16.036918;0.701728;0.331015;1.005714;-0.709108;0.505730;0.022603;1.009641;
16.040236;0.700944;0.330707;1.000535;-0.708548;0.515769;0.015479;1.009717;
16.043553;0.700392;0.330478;0.995206;-0.708139;0.525877;0.008277;1.009834;
16.046871;0.700090;0.330323;0.989713;-0.707893;0.536059;0.000972;1.009948;
16.053507;0.699933;0.330127;0.978290;-0.707589;0.556480;-0.013846;1.010081;
16.060142;0.700041;0.329989;0.966361;-0.707216;0.576788;-0.028804;1.010107;
16.066778;0.700116;0.329835;0.954018;-0.706492;0.596824;-0.043740;1.010073;
16.073413;0.700042;0.329644;0.941312;-0.705326;0.616524;-0.058562;1.010025;
16.086684;0.699589;0.329221;0.914801;-0.701809;0.654968;-0.087904;1.009975;
16.099955;0.698991;0.328831;0.886808;-0.696964;0.692213;-0.116895;1.009967;
16.113226;0.698340;0.328500;0.857348;-0.690896;0.728250;-0.145548;1.009962;
16.126497;0.697643;0.328225;0.826471;-0.683636;0.763025;-0.173815;1.009955;
16.139768;0.696853;0.327987;0.794250;-0.675172;0.796466;-0.201611;1.009939;
16.166310;0.694839;0.327487;0.726035;-0.654656;0.859091;-0.255545;1.009904;
16.190198;0.692681;0.327119;0.660655;-0.632373;0.910404;-0.301956;1.009880;
16.214086;0.690192;0.326816;0.591879;-0.606715;0.956693;-0.346078;1.009857;
16.237974;0.687459;0.326711;0.520117;-0.578012;0.997800;-0.387624;1.009834;
16.261862;0.684447;0.326713;0.445709;-0.546512;1.033542;-0.426476;1.009815;
16.285750;0.681163;0.326813;0.369056;-0.512427;1.063736;-0.462449;1.009797;
16.309638;0.677664;0.326852;0.290488;-0.476006;1.088243;-0.495521;1.009786;
16.333526;0.673744;0.326944;0.210568;-0.437345;1.106867;-0.525289;1.009753;
16.357413;0.670712;0.326775;0.128998;-0.397500;1.119962;-0.552945;1.009847;
16.381301;0.665059;0.325546;0.047728;-0.354072;1.126013;-0.575623;1.009635;
16.400665;0.661099;0.324745;-0.018506;-0.318542;1.126899;-0.591882;1.009732;
16.420029;0.657417;0.324216;-0.084820;-0.282507;1.123985;-0.606221;1.009746;
16.439393;0.653754;0.323848;-0.150848;-0.246017;1.117237;-0.618369;1.009736;
16.458756;0.650038;0.323619;-0.216330;-0.209225;1.106691;-0.628252;1.009725;
16.497484;0.642491;0.323128;-0.344890;-0.134864;1.074144;-0.641445;1.009723;
16.499997;0.642002;0.323097;-0.353075;-0.130031;1.071517;-0.642002;1.009723;
16.499997;0.641970;0.323120;-0.353075;-0.130011;1.071517;-0.641973;1.009732;
16.499998;0.641988;0.323094;-0.353093;-0.130020;1.071511;-0.641988;1.009727;
16.499999;0.641994;0.323095;-0.353097;-0.130018;1.071510;-0.641994;1.009725;
16.500001;0.642006;0.323097;-0.353103;-0.130014;1.071508;-0.642006;1.009722;
16.500005;0.642029;0.323103;-0.353116;-0.130006;1.071503;-0.642029;1.009716;
16.500013;0.642077;0.323113;-0.353142;-0.129991;1.071495;-0.642077;1.009702;
16.500029;0.642171;0.323133;-0.353194;-0.129960;1.071478;-0.642171;1.009676;
16.500061;0.642359;0.323173;-0.353297;-0.129899;1.071444;-0.642359;1.009623;
16.500125;0.642731;0.323253;-0.353502;-0.129778;1.071378;-0.642731;1.009517;
16.500253;0.643460;0.323408;-0.353903;-0.129539;1.071246;-0.643460;1.009306;
16.500509;0.644858;0.323703;-0.354672;-0.129077;1.070992;-0.644858;1.008883;
16.501021;0.647421;0.324232;-0.356082;-0.128215;1.070518;-0.647421;1.008043;
16.502045;0.651656;0.325064;-0.358411;-0.126740;1.069707;-0.651656;1.006410;
16.503069;0.654768;0.325612;-0.360123;-0.125590;1.069074;-0.654768;1.004864;
16.503533;0.655843;0.325777;-0.360713;-0.125169;1.068843;-0.655843;1.004200;
16.503534;0.655844;0.325777;-0.360714;-0.125168;1.068842;-0.655844;1.004199;
16.503535;0.655847;0.325778;-0.360716;-0.125167;1.068842;-0.655847;1.004197;
16.503537;0.655851;0.325778;-0.360718;-0.125165;1.068841;-0.655851;1.004194;
16.503541;0.655859;0.325779;-0.360722;-0.125162;1.068839;-0.655859;1.004189;
16.503549;0.655875;0.325782;-0.360731;-0.125155;1.068835;-0.655875;1.004177;
16.503565;0.655907;0.325786;-0.360749;-0.125142;1.068828;-0.655907;1.004155;
16.503597;0.655971;0.325795;-0.360784;-0.125116;1.068814;-0.655971;1.004110;
16.503661;0.656097;0.325812;-0.360853;-0.125065;1.068786;-0.656097;1.004020;
16.503675;0.656124;0.325815;-0.360868;-0.125054;1.068780;-0.656124;1.004000;
16.503676;0.656126;0.325816;-0.360869;-0.125053;1.068779;-0.656126;1.003999;
16.503677;0.656128;0.325816;-0.360870;-0.125052;1.068779;-0.656128;1.003997;
16.503679;0.656132;0.325816;-0.360872;-0.125050;1.068778;-0.656132;1.003995;
16.503683;0.656139;0.325817;-0.360877;-0.125047;1.068776;-0.656139;1.003989;
16.503691;0.656154;0.325819;-0.360885;-0.125041;1.068773;-0.656154;1.003978;
16.503707;0.656185;0.325823;-0.360902;-0.125029;1.068766;-0.656185;1.003956;
16.503739;0.656245;0.325831;-0.360935;-0.125004;1.068752;-0.656245;1.003911;
16.503803;0.656361;0.325846;-0.360999;-0.124955;1.068725;-0.656361;1.003823;
16.503931;0.656584;0.325873;-0.361121;-0.124861;1.068674;-0.656584;1.003647;
16.504187;0.656986;0.325917;-0.361342;-0.124687;1.068578;-0.656986;1.003303;
16.504699;0.657624;0.325965;-0.361693;-0.124391;1.068415;-0.657624;1.002643;
16.505723;0.658303;0.325924;-0.362067;-0.123992;1.068196;-0.658303;1.001439;
16.506747;0.658272;0.325723;-0.362050;-0.123828;1.068105;-0.658272;1.000396;
16.508795;0.656693;0.325014;-0.361181;-0.124031;1.068217;-0.656693;0.998788;
16.510843;0.653654;0.324045;-0.359510;-0.124770;1.068623;-0.653654;0.997776;
16.512891;0.649873;0.322999;-0.357430;-0.125820;1.069201;-0.649873;0.997280;
16.514939;0.645937;0.322013;-0.355265;-0.126994;1.069847;-0.645937;0.997193;
16.516987;0.642272;0.321175;-0.353249;-0.128149;1.070482;-0.642272;0.997398;
16.519035;0.639145;0.320532;-0.351530;-0.129189;1.071054;-0.639145;0.997784;
16.521083;0.636687;0.320093;-0.350178;-0.130061;1.071534;-0.636687;0.998254;
16.523131;0.634915;0.319843;-0.349203;-0.130748;1.071911;-0.634915;0.998733;
16.525179;0.633769;0.319754;-0.348573;-0.131255;1.072190;-0.633769;0.999167;
16.527227;0.633140;0.319787;-0.348227;-0.131606;1.072383;-0.633140;0.999523;
16.529275;0.632898;0.319904;-0.348094;-0.131834;1.072509;-0.632898;0.999788;
16.531323;0.632910;0.320069;-0.348101;-0.131975;1.072586;-0.632910;0.999960;
16.535419;0.633151;0.320410;-0.348233;-0.132155;1.072685;-0.633151;1.000096;
16.539515;0.633367;0.320700;-0.348352;-0.132304;1.072767;-0.633367;1.000041;
16.543611;0.633282;0.320891;-0.348305;-0.132517;1.072885;-0.633282;0.999904;
16.547707;0.632841;0.320984;-0.348062;-0.132825;1.073054;-0.632841;0.999767;
16.551803;0.632121;0.321009;-0.347667;-0.133214;1.073268;-0.632121;0.999673;
16.555899;0.631253;0.321004;-0.347189;-0.133650;1.073507;-0.631253;0.999632;
16.559995;0.630355;0.320997;-0.346695;-0.134098;1.073754;-0.630355;0.999633;
16.568187;0.628735;0.321024;-0.345804;-0.134942;1.074218;-0.628735;0.999678;
16.576379;0.627334;0.321090;-0.345034;-0.135706;1.074638;-0.627334;0.999728;
16.584571;0.626077;0.321163;-0.344342;-0.136403;1.075022;-0.626077;0.999753;
16.592763;0.624871;0.321219;-0.343679;-0.137057;1.075382;-0.624871;0.999759;
16.609147;0.622509;0.321260;-0.342380;-0.138274;1.076050;-0.622509;0.999769;
16.625531;0.620289;0.321228;-0.341159;-0.139348;1.076642;-0.620289;0.999786;
16.641915;0.618272;0.321139;-0.340050;-0.140268;1.077147;-0.618272;0.999810;
16.658299;0.616483;0.321003;-0.339065;-0.141030;1.077566;-0.616483;0.999835;
16.674683;0.614919;0.320825;-0.338205;-0.141641;1.077903;-0.614919;0.999857;
16.691067;0.613580;0.320613;-0.337469;-0.142109;1.078160;-0.613580;0.999880;
16.707451;0.612469;0.320373;-0.336858;-0.142440;1.078342;-0.612469;0.999902;
16.723835;0.611586;0.320114;-0.336372;-0.142642;1.078453;-0.611586;0.999924;
16.740219;0.610930;0.319842;-0.336012;-0.142720;1.078496;-0.610930;0.999945;
16.756603;0.610498;0.319561;-0.335774;-0.142682;1.078475;-0.610498;0.999966;
16.772987;0.610284;0.319276;-0.335656;-0.142533;1.078393;-0.610284;0.999986;
16.805755;0.610477;0.318708;-0.335762;-0.141935;1.078064;-0.610477;1.000023;
16.835247;0.611329;0.318206;-0.336231;-0.141075;1.077591;-0.611329;1.000055;
16.864738;0.612771;0.317722;-0.337024;-0.139940;1.076967;-0.612771;1.000083;
16.894229;0.614754;0.317260;-0.338115;-0.138556;1.076206;-0.614754;1.000109;
16.923720;0.617226;0.316825;-0.339474;-0.136949;1.075322;-0.617226;1.000132;
16.953211;0.620133;0.316415;-0.341073;-0.135142;1.074328;-0.620133;1.000153;
16.982703;0.623420;0.316033;-0.342881;-0.133160;1.073238;-0.623420;1.000170;
17.012194;0.627035;0.315677;-0.344869;-0.131024;1.072063;-0.627035;1.000186;
17.041685;0.630925;0.315348;-0.347009;-0.128757;1.070816;-0.630925;1.000198;
17.071176;0.635039;0.315045;-0.349272;-0.126382;1.069510;-0.635039;1.000208;
17.100667;0.639331;0.314766;-0.351632;-0.123919;1.068156;-0.639331;1.000216;
17.130159;0.643752;0.314511;-0.354064;-0.121390;1.066765;-0.643752;1.000222;
17.189141;0.652771;0.314068;-0.359024;-0.116238;1.063931;-0.652771;1.000227;
17.242225;0.660936;0.313742;-0.363515;-0.111565;1.061361;-0.660936;1.000226;
17.295309;0.668944;0.313479;-0.367919;-0.106962;1.058829;-0.668944;1.000220;
17.348394;0.676631;0.313270;-0.372147;-0.102518;1.056385;-0.676631;1.000209;
17.401478;0.683860;0.313111;-0.376123;-0.098312;1.054072;-0.683860;1.000195;
17.454562;0.690525;0.312993;-0.379789;-0.094411;1.051926;-0.690525;1.000178;
17.507646;0.696546;0.312910;-0.383100;-0.090866;1.049976;-0.696546;1.000160;
17.560730;0.701867;0.312855;-0.386027;-0.087715;1.048243;-0.701867;1.000140;
17.613814;0.706457;0.312821;-0.388551;-0.084982;1.046740;-0.706457;1.000119;
17.659708;0.709829;0.312802;-0.390406;-0.082967;1.045632;-0.709829;1.000101;
17.659709;0.709829;0.312802;-0.390406;-0.082968;1.045632;-0.709829;1.000100;
17.659710;0.709829;0.312802;-0.390406;-0.082968;1.045632;-0.709829;1.000100;
17.659712;0.709829;0.312802;-0.390406;-0.082968;1.045632;-0.709829;1.000100;
17.659716;0.709830;0.312802;-0.390406;-0.082968;1.045632;-0.709830;1.000100;
17.659724;0.709830;0.312802;-0.390407;-0.082967;1.045632;-0.709830;1.000100;
17.659740;0.709831;0.312802;-0.390407;-0.082967;1.045632;-0.709831;1.000100;
17.659772;0.709834;0.312802;-0.390408;-0.082965;1.045631;-0.709834;1.000100;
17.659836;0.709838;0.312802;-0.390411;-0.082963;1.045630;-0.709838;1.000100;
17.659964;0.709846;0.312802;-0.390416;-0.082958;1.045627;-0.709846;1.000100;
17.660220;0.709864;0.312801;-0.390425;-0.082947;1.045621;-0.709864;1.000100;
17.660732;0.709898;0.312801;-0.390444;-0.082927;1.045610;-0.709898;1.000100;
17.661756;0.709966;0.312801;-0.390481;-0.082886;1.045587;-0.709966;1.000100;
17.663804;0.710102;0.312800;-0.390556;-0.082804;1.045542;-0.710102;1.000099;
17.667900;0.710371;0.312799;-0.390704;-0.082643;1.045454;-0.710371;1.000097;
17.676092;0.710897;0.312798;-0.390993;-0.082329;1.045281;-0.710897;1.000094;
17.692476;0.711896;0.312795;-0.391543;-0.081730;1.044952;-0.711896;1.000088;
17.725244;0.713686;0.312789;-0.392527;-0.080655;1.044360;-0.713686;1.000075;
17.790780;0.716466;0.312768;-0.394056;-0.078966;1.043432;-0.716466;1.000051;
17.856316;0.718242;0.312728;-0.395033;-0.077858;1.042822;-0.718242;1.000029;
17.921852;0.719109;0.312660;-0.395510;-0.077270;1.042499;-0.719109;1.000010;
17.987388;0.719178;0.312561;-0.395548;-0.077136;1.042425;-0.719178;0.999993;
18.052924;0.718571;0.312429;-0.395214;-0.077380;1.042559;-0.718571;0.999979;
18.118460;0.717414;0.312267;-0.394578;-0.077927;1.042860;-0.717414;0.999968;
18.183996;0.715833;0.312078;-0.393708;-0.078703;1.043287;-0.715833;0.999960;
18.249532;0.713947;0.311866;-0.392671;-0.079638;1.043801;-0.713947;0.999955;
18.315068;0.711870;0.311636;-0.391528;-0.080666;1.044366;-0.711870;0.999952;
18.380604;0.709703;0.311392;-0.390337;-0.081730;1.044951;-0.709703;0.999951;
18.446140;0.707537;0.311139;-0.389145;-0.082781;1.045529;-0.707537;0.999952;
18.511676;0.705446;0.310882;-0.387995;-0.083779;1.046078;-0.705446;0.999955;
18.577212;0.703492;0.310626;-0.386921;-0.084692;1.046580;-0.703492;0.999959;
18.708284;0.700197;0.310131;-0.385108;-0.086166;1.047391;-0.700197;0.999968;
18.754440;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754441;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754442;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754444;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754448;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754456;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754472;0.699249;0.309965;-0.384587;-0.086566;1.047611;-0.699249;0.999972;
18.754504;0.699248;0.309965;-0.384586;-0.086566;1.047611;-0.699248;0.999972;
18.754568;0.699247;0.309965;-0.384586;-0.086567;1.047612;-0.699247;0.999972;
18.754696;0.699244;0.309964;-0.384584;-0.086568;1.047612;-0.699244;0.999972;
18.754952;0.699239;0.309963;-0.384582;-0.086570;1.047613;-0.699239;0.999972;
18.755464;0.699229;0.309961;-0.384576;-0.086574;1.047616;-0.699229;0.999972;
18.756488;0.699209;0.309958;-0.384565;-0.086582;1.047620;-0.699209;0.999972;
18.758536;0.699169;0.309950;-0.384543;-0.086599;1.047629;-0.699169;0.999972;
18.762632;0.699089;0.309936;-0.384499;-0.086632;1.047647;-0.699089;0.999973;
18.770824;0.698933;0.309906;-0.384413;-0.086696;1.047683;-0.698933;0.999973;
18.787208;0.698633;0.309848;-0.384248;-0.086817;1.047749;-0.698633;0.999975;
18.819976;0.698082;0.309735;-0.383945;-0.087033;1.047868;-0.698082;0.999978;
18.885512;0.697167;0.309516;-0.383442;-0.087362;1.048049;-0.697167;0.999983;
19.016584;0.696029;0.309115;-0.382816;-0.087652;1.048209;-0.696029;0.999993;
19.147656;0.695695;0.308764;-0.382632;-0.087521;1.048137;-0.695695;1.000002;
19.278728;0.695980;0.308465;-0.382789;-0.087079;1.047893;-0.695980;1.000007;
19.333330;0.696220;0.308356;-0.382921;-0.086837;1.047760;-0.696220;1.000009;
19.333331;0.696221;0.308356;-0.382921;-0.086837;1.047761;-0.696221;1.000009;
19.333332;0.696221;0.308356;-0.382921;-0.086837;1.047761;-0.696221;1.000009;
19.333334;0.696221;0.308356;-0.382921;-0.086837;1.047761;-0.696221;1.000009;
19.333338;0.696221;0.308356;-0.382921;-0.086837;1.047760;-0.696221;1.000009;
19.333346;0.696221;0.308356;-0.382921;-0.086837;1.047760;-0.696221;1.000009;
19.333362;0.696221;0.308356;-0.382921;-0.086837;1.047760;-0.696221;1.000009;
19.333394;0.696221;0.308356;-0.382922;-0.086837;1.047760;-0.696221;1.000009;
19.333458;0.696221;0.308356;-0.382922;-0.086837;1.047760;-0.696221;1.000009;
19.333586;0.696222;0.308356;-0.382922;-0.086836;1.047760;-0.696222;1.000009;
19.333842;0.696224;0.308355;-0.382923;-0.086835;1.047759;-0.696224;1.000009;
19.334354;0.696226;0.308354;-0.382925;-0.086832;1.047758;-0.696226;1.000009;
19.335378;0.696232;0.308352;-0.382928;-0.086827;1.047755;-0.696232;1.000009;
19.337426;0.696244;0.308348;-0.382934;-0.086816;1.047749;-0.696244;1.000009;
19.341522;0.696268;0.308340;-0.382947;-0.086795;1.047737;-0.696268;1.000009;
19.349714;0.696317;0.308325;-0.382974;-0.086753;1.047714;-0.696317;1.000010;
19.366098;0.696418;0.308295;-0.383030;-0.086666;1.047666;-0.696418;1.000010;
19.398866;0.696631;0.308237;-0.383147;-0.086488;1.047568;-0.696631;1.000011;
19.464402;0.697092;0.308129;-0.383400;-0.086120;1.047366;-0.697092;1.000012;
19.595474;0.698058;0.307938;-0.383932;-0.085380;1.046959;-0.698058;1.000012;
19.726546;0.698991;0.307774;-0.384445;-0.084682;1.046575;-0.698991;1.000011;
19.857618;0.699794;0.307628;-0.384887;-0.084077;1.046242;-0.699794;1.000009;
19.988690;0.700405;0.307493;-0.385223;-0.083593;1.045976;-0.700405;1.000006;
20.000000;0.700449;0.307482;-0.385247;-0.083557;1.045957;-0.700449;1.000006;
