time;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_energyConversion_storageSys_sOCcontrol_soc;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_PInjPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_QInjPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
10.136546;0.000000;0.970000;-0.800000;-0.026267;1.002309;-0.838437;50.165431;-0.789633;0.006866;0.995742;
10.136562;0.000000;0.970000;-0.800000;-0.026377;1.002310;-0.838389;50.165431;-0.789579;0.006813;0.995716;
10.136571;0.000000;0.970000;-0.800000;-0.026432;1.002310;-0.838365;50.165431;-0.789551;0.006786;0.995702;
10.136587;0.000000;0.970000;-0.800000;-0.026542;1.002311;-0.838316;50.165431;-0.789497;0.006733;0.995676;
10.136596;0.000000;0.970000;-0.800000;-0.026597;1.002312;-0.838292;50.165431;-0.789470;0.006707;0.995662;
10.136612;0.000000;0.970000;-0.800000;-0.026706;1.002312;-0.838243;50.165432;-0.789416;0.006653;0.995636;
10.136621;0.000000;0.970000;-0.800000;-0.026761;1.002313;-0.838219;50.165432;-0.789389;0.006627;0.995622;
10.136637;0.000000;0.970000;-0.800000;-0.026871;1.002314;-0.838171;50.165432;-0.789336;0.006574;0.995596;
10.136646;0.000000;0.970000;-0.800000;-0.026925;1.002314;-0.838146;50.165432;-0.789309;0.006548;0.995583;
10.136662;0.000000;0.970000;-0.800000;-0.027035;1.002315;-0.838098;50.165433;-0.789255;0.006495;0.995556;
10.136671;0.000000;0.970000;-0.800000;-0.027089;1.002315;-0.838074;50.165433;-0.789228;0.006468;0.995543;
10.136688;0.000000;0.970000;-0.800000;-0.027198;1.002316;-0.838025;50.165433;-0.789175;0.006416;0.995516;
10.136696;0.000000;0.970000;-0.800000;-0.027253;1.002316;-0.838001;50.165433;-0.789148;0.006390;0.995503;
10.136713;0.000000;0.970000;-0.800000;-0.027362;1.002317;-0.837952;50.165433;-0.789095;0.006337;0.995477;
10.136721;0.000000;0.970000;-0.800000;-0.027416;1.002318;-0.837928;50.165433;-0.789068;0.006311;0.995464;
10.136738;0.000000;0.970000;-0.800000;-0.027525;1.002318;-0.837879;50.165434;-0.789015;0.006258;0.995437;
10.136746;0.000000;0.970000;-0.800000;-0.027579;1.002319;-0.837855;50.165434;-0.788988;0.006232;0.995424;
10.136763;0.000000;0.970000;-0.800000;-0.027688;1.002320;-0.837806;50.165434;-0.788936;0.006180;0.995398;
10.136771;0.000000;0.970000;-0.800000;-0.027742;1.002320;-0.837782;50.165434;-0.788909;0.006154;0.995385;
10.136788;0.000000;0.970000;-0.800000;-0.027850;1.002321;-0.837733;50.165435;-0.788856;0.006102;0.995358;
10.136796;0.000000;0.970000;-0.800000;-0.027904;1.002321;-0.837709;50.165435;-0.788830;0.006076;0.995345;
10.136813;0.000000;0.970000;-0.800000;-0.028012;1.002322;-0.837660;50.165435;-0.788777;0.006024;0.995319;
10.136821;0.000000;0.970000;-0.800000;-0.028067;1.002322;-0.837636;50.165435;-0.788751;0.005998;0.995306;
10.136838;0.000000;0.970000;-0.800000;-0.028175;1.002323;-0.837587;50.165435;-0.788698;0.005946;0.995280;
10.136846;0.000000;0.970000;-0.800000;-0.028229;1.002324;-0.837563;50.165436;-0.788672;0.005920;0.995266;
10.136863;0.000000;0.970000;-0.800000;-0.028336;1.002324;-0.837514;50.165436;-0.788620;0.005868;0.995240;
10.136871;0.000000;0.970000;-0.800000;-0.028390;1.002325;-0.837490;50.165436;-0.788594;0.005843;0.995227;
10.136888;0.000000;0.970000;-0.800000;-0.028498;1.002326;-0.837441;50.165436;-0.788541;0.005791;0.995201;
10.136896;0.000000;0.970000;-0.800000;-0.028552;1.002326;-0.837417;50.165436;-0.788515;0.005765;0.995188;
10.136913;0.000000;0.970000;-0.800000;-0.028659;1.002327;-0.837368;50.165437;-0.788463;0.005714;0.995162;
10.136921;0.000000;0.970000;-0.800000;-0.028713;1.002327;-0.837344;50.165437;-0.788437;0.005688;0.995149;
10.136938;0.000000;0.970000;-0.800000;-0.028820;1.002328;-0.837295;50.165437;-0.788385;0.005637;0.995123;
10.136946;0.000000;0.970000;-0.800000;-0.028874;1.002328;-0.837271;50.165437;-0.788359;0.005611;0.995110;
10.136963;0.000000;0.970000;-0.800000;-0.028981;1.002329;-0.837222;50.165438;-0.788308;0.005560;0.995084;
10.136972;0.000000;0.970000;-0.800000;-0.029035;1.002329;-0.837198;50.165438;-0.788282;0.005535;0.995071;
10.136988;0.000000;0.970000;-0.800000;-0.029142;1.002330;-0.837149;50.165438;-0.788230;0.005484;0.995045;
10.136997;0.000000;0.970000;-0.800000;-0.029195;1.002331;-0.837124;50.165438;-0.788205;0.005458;0.995032;
10.137013;0.000000;0.970000;-0.800000;-0.029302;1.002331;-0.837076;50.165438;-0.788153;0.005407;0.995006;
10.137022;0.000000;0.970000;-0.800000;-0.029356;1.002332;-0.837051;50.165439;-0.788127;0.005382;0.994993;
10.137038;0.000000;0.970000;-0.800000;-0.029462;1.002332;-0.837002;50.165439;-0.788076;0.005331;0.994967;
10.137047;0.000000;0.970000;-0.800000;-0.029515;1.002333;-0.836978;50.165439;-0.788051;0.005306;0.994954;
10.137063;0.000000;0.970000;-0.800000;-0.029622;1.002334;-0.836929;50.165439;-0.788000;0.005255;0.994928;
10.137072;0.000000;0.970000;-0.800000;-0.029675;1.002334;-0.836905;50.165439;-0.787974;0.005230;0.994915;
10.137088;0.000000;0.970000;-0.800000;-0.029782;1.002335;-0.836856;50.165440;-0.787923;0.005179;0.994889;
10.137097;0.000000;0.970000;-0.800000;-0.029835;1.002335;-0.836832;50.165440;-0.787898;0.005154;0.994876;
10.137114;0.000000;0.970000;-0.800000;-0.029941;1.002336;-0.836783;50.165440;-0.787847;0.005104;0.994851;
10.137122;0.000000;0.970000;-0.800000;-0.029994;1.002336;-0.836758;50.165440;-0.787821;0.005079;0.994838;
10.137139;0.000000;0.970000;-0.800000;-0.030100;1.002337;-0.836710;50.165440;-0.787771;0.005028;0.994812;
10.137147;0.000000;0.970000;-0.800000;-0.030153;1.002337;-0.836685;50.165441;-0.787746;0.005003;0.994799;
10.137164;0.000000;0.970000;-0.800000;-0.030259;1.002338;-0.836636;50.165441;-0.787695;0.004953;0.994773;
10.137172;0.000000;0.970000;-0.800000;-0.030312;1.002338;-0.836612;50.165441;-0.787670;0.004928;0.994760;
10.137189;0.000000;0.970000;-0.800000;-0.030417;1.002339;-0.836563;50.165441;-0.787620;0.004878;0.994735;
10.137197;0.000000;0.970000;-0.800000;-0.030470;1.002339;-0.836539;50.165441;-0.787594;0.004853;0.994722;
10.137214;0.000000;0.970000;-0.800000;-0.030575;1.002340;-0.836490;50.165442;-0.787544;0.004803;0.994696;
10.137222;0.000000;0.970000;-0.800000;-0.030628;1.002341;-0.836465;50.165442;-0.787519;0.004778;0.994684;
10.137239;0.000000;0.970000;-0.800000;-0.030734;1.002341;-0.836417;50.165442;-0.787469;0.004729;0.994658;
10.137247;0.000000;0.970000;-0.800000;-0.030786;1.002342;-0.836392;50.165442;-0.787444;0.004704;0.994645;
10.137264;0.000000;0.970000;-0.800000;-0.030891;1.002342;-0.836343;50.165443;-0.787395;0.004654;0.994620;
10.137272;0.000000;0.970000;-0.800000;-0.030944;1.002343;-0.836319;50.165443;-0.787370;0.004630;0.994607;
10.137289;0.000000;0.970000;-0.800000;-0.031049;1.002343;-0.836270;50.165443;-0.787320;0.004580;0.994581;
10.137297;0.000000;0.970000;-0.800000;-0.031101;1.002344;-0.836245;50.165443;-0.787295;0.004555;0.994568;
10.137314;0.000000;0.970000;-0.800000;-0.031206;1.002344;-0.836197;50.165443;-0.787246;0.004506;0.994543;
10.137322;0.000000;0.970000;-0.800000;-0.031258;1.002345;-0.836172;50.165444;-0.787221;0.004482;0.994530;
10.137339;0.000000;0.970000;-0.800000;-0.031363;1.002346;-0.836123;50.165444;-0.787172;0.004432;0.994505;
10.137347;0.000000;0.970000;-0.800000;-0.031415;1.002346;-0.836099;50.165444;-0.787147;0.004408;0.994492;
10.137364;0.000000;0.970000;-0.800000;-0.031520;1.002347;-0.836050;50.165444;-0.787098;0.004359;0.994467;
10.137373;0.000000;0.970000;-0.800000;-0.031572;1.002347;-0.836025;50.165444;-0.787073;0.004334;0.994454;
10.137389;0.000000;0.970000;-0.800000;-0.031676;1.002348;-0.835977;50.165445;-0.787024;0.004285;0.994429;
10.137398;0.000000;0.970000;-0.800000;-0.031729;1.002348;-0.835952;50.165445;-0.787000;0.004261;0.994416;
10.137414;0.000000;0.970000;-0.800000;-0.031833;1.002349;-0.835903;50.165445;-0.786951;0.004212;0.994390;
10.137423;0.000000;0.970000;-0.800000;-0.031885;1.002349;-0.835879;50.165445;-0.786926;0.004188;0.994378;
10.137439;0.000000;0.970000;-0.800000;-0.031989;1.002350;-0.835830;50.165445;-0.786878;0.004139;0.994352;
10.137448;0.000000;0.970000;-0.800000;-0.032041;1.002350;-0.835805;50.165446;-0.786853;0.004115;0.994340;
10.137464;0.000000;0.970000;-0.800000;-0.032145;1.002351;-0.835756;50.165446;-0.786805;0.004066;0.994315;
10.137473;0.000000;0.970000;-0.800000;-0.032196;1.002351;-0.835732;50.165446;-0.786780;0.004042;0.994302;
10.137489;0.000000;0.970000;-0.800000;-0.032300;1.002352;-0.835683;50.165446;-0.786732;0.003994;0.994277;
10.137498;0.000000;0.970000;-0.800000;-0.032352;1.002352;-0.835659;50.165446;-0.786708;0.003969;0.994264;
10.137515;0.000000;0.970000;-0.800000;-0.032455;1.002353;-0.835610;50.165447;-0.786660;0.003921;0.994239;
10.137523;0.000000;0.970000;-0.800000;-0.032507;1.002353;-0.835585;50.165447;-0.786636;0.003897;0.994226;
10.137540;0.000000;0.970000;-0.800000;-0.032610;1.002354;-0.835536;50.165447;-0.786587;0.003849;0.994201;
10.137548;0.000000;0.970000;-0.800000;-0.032662;1.002354;-0.835512;50.165447;-0.786563;0.003825;0.994189;
10.137565;0.000000;0.970000;-0.800000;-0.032765;1.002355;-0.835463;50.165448;-0.786516;0.003777;0.994163;
10.137573;0.000000;0.970000;-0.800000;-0.032817;1.002355;-0.835438;50.165448;-0.786492;0.003753;0.994151;
10.137590;0.000000;0.970000;-0.800000;-0.032920;1.002356;-0.835389;50.165448;-0.786444;0.003705;0.994126;
10.137598;0.000000;0.970000;-0.800000;-0.032971;1.002356;-0.835365;50.165448;-0.786420;0.003681;0.994113;
10.137615;0.000000;0.970000;-0.800000;-0.033074;1.002357;-0.835316;50.165448;-0.786372;0.003633;0.994088;
10.137623;0.000000;0.970000;-0.800000;-0.033125;1.002357;-0.835292;50.165449;-0.786349;0.003609;0.994076;
10.137640;0.000000;0.970000;-0.800000;-0.033228;1.002358;-0.835243;50.165449;-0.786301;0.003562;0.994051;
10.137648;0.000000;0.970000;-0.800000;-0.033279;1.002358;-0.835218;50.165449;-0.786277;0.003538;0.994038;
10.137665;0.000000;0.970000;-0.800000;-0.033382;1.002359;-0.835169;50.165449;-0.786230;0.003491;0.994013;
10.137673;0.000000;0.970000;-0.800000;-0.033433;1.002359;-0.835145;50.165449;-0.786206;0.003467;0.994001;
10.137690;0.000000;0.970000;-0.800000;-0.033535;1.002360;-0.835096;50.165450;-0.786159;0.003419;0.993976;
10.137698;0.000000;0.970000;-0.800000;-0.033587;1.002360;-0.835071;50.165450;-0.786136;0.003396;0.993963;
10.137715;0.000000;0.970000;-0.800000;-0.033689;1.002361;-0.835022;50.165450;-0.786089;0.003349;0.993938;
10.137723;0.000000;0.970000;-0.800000;-0.033740;1.002361;-0.834998;50.165450;-0.786065;0.003325;0.993926;
10.137740;0.000000;0.970000;-0.800000;-0.033842;1.002362;-0.834949;50.165450;-0.786018;0.003278;0.993901;
10.137748;0.000000;0.970000;-0.800000;-0.033893;1.002362;-0.834924;50.165451;-0.785995;0.003254;0.993889;
10.137765;0.000000;0.970000;-0.800000;-0.033995;1.002363;-0.834876;50.165451;-0.785948;0.003207;0.993864;
10.137773;0.000000;0.970000;-0.800000;-0.034045;1.002363;-0.834851;50.165451;-0.785925;0.003184;0.993852;
10.137790;0.000000;0.970000;-0.800000;-0.034147;1.002364;-0.834802;50.165451;-0.785879;0.003137;0.993827;
10.137799;0.000000;0.970000;-0.800000;-0.034198;1.002364;-0.834778;50.165451;-0.785855;0.003114;0.993814;
10.137815;0.000000;0.970000;-0.800000;-0.034299;1.002364;-0.834729;50.165452;-0.785809;0.003067;0.993790;
10.137824;0.000000;0.970000;-0.800000;-0.034350;1.002365;-0.834704;50.165452;-0.785786;0.003043;0.993777;
10.137840;0.000000;0.970000;-0.800000;-0.034452;1.002365;-0.834655;50.165452;-0.785740;0.002997;0.993752;
10.137849;0.000000;0.970000;-0.800000;-0.034502;1.002366;-0.834631;50.165452;-0.785717;0.002974;0.993740;
10.137865;0.000000;0.970000;-0.800000;-0.034603;1.002366;-0.834582;50.165453;-0.785671;0.002927;0.993715;
10.137874;0.000000;0.970000;-0.800000;-0.034654;1.002367;-0.834557;50.165453;-0.785648;0.002904;0.993703;
10.137890;0.000000;0.970000;-0.800000;-0.034755;1.002367;-0.834508;50.165453;-0.785602;0.002857;0.993679;
10.137899;0.000000;0.970000;-0.800000;-0.034805;1.002368;-0.834484;50.165453;-0.785579;0.002834;0.993666;
10.137915;0.000000;0.970000;-0.800000;-0.034906;1.002368;-0.834435;50.165453;-0.785533;0.002788;0.993642;
10.137924;0.000000;0.970000;-0.800000;-0.034957;1.002368;-0.834411;50.165454;-0.785510;0.002765;0.993629;
10.137941;0.000000;0.970000;-0.800000;-0.035057;1.002369;-0.834362;50.165454;-0.785465;0.002719;0.993605;
10.137949;0.000000;0.970000;-0.800000;-0.035108;1.002369;-0.834337;50.165454;-0.785442;0.002696;0.993592;
10.137966;0.000000;0.970000;-0.800000;-0.035208;1.002370;-0.834288;50.165454;-0.785396;0.002650;0.993568;
10.137974;0.000000;0.970000;-0.800000;-0.035259;1.002370;-0.834264;50.165454;-0.785374;0.002627;0.993556;
10.137991;0.000000;0.970000;-0.800000;-0.035359;1.002371;-0.834215;50.165455;-0.785328;0.002581;0.993531;
10.137999;0.000000;0.970000;-0.800000;-0.035409;1.002371;-0.834190;50.165455;-0.785306;0.002558;0.993519;
10.138016;0.000000;0.970000;-0.800000;-0.035509;1.002372;-0.834142;50.165455;-0.785261;0.002512;0.993494;
10.138024;0.000000;0.970000;-0.800000;-0.035559;1.002372;-0.834117;50.165455;-0.785238;0.002489;0.993482;
10.138041;0.000000;0.970000;-0.800000;-0.035659;1.002373;-0.834068;50.165455;-0.785193;0.002444;0.993458;
10.138049;0.000000;0.970000;-0.800000;-0.035709;1.002373;-0.834044;50.165456;-0.785171;0.002421;0.993446;
10.138066;0.000000;0.970000;-0.800000;-0.035809;1.002374;-0.833995;50.165456;-0.785126;0.002376;0.993421;
10.138074;0.000000;0.970000;-0.800000;-0.035859;1.002374;-0.833970;50.165456;-0.785104;0.002353;0.993409;
10.138091;0.000000;0.970000;-0.800000;-0.035959;1.002374;-0.833921;50.165456;-0.785059;0.002307;0.993385;
10.138099;0.000000;0.970000;-0.800000;-0.036009;1.002375;-0.833897;50.165456;-0.785037;0.002285;0.993373;
10.138116;0.000000;0.970000;-0.800000;-0.036108;1.002375;-0.833848;50.165457;-0.784992;0.002240;0.993348;
10.138124;0.000000;0.970000;-0.800000;-0.036158;1.002376;-0.833824;50.165457;-0.784970;0.002217;0.993336;
10.138141;0.000000;0.970000;-0.800000;-0.036257;1.002376;-0.833775;50.165457;-0.784926;0.002172;0.993312;
10.138149;0.000000;0.970000;-0.800000;-0.036307;1.002376;-0.833750;50.165457;-0.784904;0.002149;0.993300;
10.138166;0.000000;0.970000;-0.800000;-0.036406;1.002377;-0.833701;50.165458;-0.784859;0.002104;0.993275;
10.138174;0.000000;0.970000;-0.800000;-0.036456;1.002377;-0.833677;50.165458;-0.784837;0.002082;0.993263;
10.138191;0.000000;0.970000;-0.800000;-0.036555;1.002378;-0.833628;50.165458;-0.784793;0.002037;0.993239;
10.138200;0.000000;0.970000;-0.800000;-0.036605;1.002378;-0.833604;50.165458;-0.784771;0.002015;0.993227;
10.138216;0.000000;0.970000;-0.800000;-0.036703;1.002379;-0.833555;50.165458;-0.784728;0.001970;0.993203;
10.138225;0.000000;0.970000;-0.800000;-0.036753;1.002379;-0.833530;50.165459;-0.784706;0.001947;0.993191;
10.138241;0.000000;0.970000;-0.800000;-0.036852;1.002380;-0.833481;50.165459;-0.784662;0.001903;0.993167;
10.138250;0.000000;0.970000;-0.800000;-0.036901;1.002380;-0.833457;50.165459;-0.784640;0.001881;0.993155;
10.138266;0.000000;0.970000;-0.800000;-0.037000;1.002380;-0.833408;50.165459;-0.784597;0.001836;0.993131;
10.138275;0.000000;0.970000;-0.800000;-0.037049;1.002381;-0.833384;50.165459;-0.784575;0.001814;0.993119;
10.138291;0.000000;0.970000;-0.800000;-0.037147;1.002381;-0.833335;50.165460;-0.784531;0.001769;0.993094;
10.138300;0.000000;0.970000;-0.800000;-0.037197;1.002382;-0.833311;50.165460;-0.784510;0.001747;0.993082;
10.138316;0.000000;0.970000;-0.800000;-0.037295;1.002382;-0.833262;50.165460;-0.784467;0.001703;0.993058;
10.138325;0.000000;0.970000;-0.800000;-0.037344;1.002382;-0.833237;50.165460;-0.784445;0.001681;0.993046;
10.138342;0.000000;0.970000;-0.800000;-0.037442;1.002383;-0.833188;50.165460;-0.784402;0.001637;0.993022;
10.138350;0.000000;0.970000;-0.800000;-0.037491;1.002383;-0.833164;50.165461;-0.784380;0.001615;0.993010;
10.138367;0.000000;0.970000;-0.800000;-0.037589;1.002384;-0.833115;50.165461;-0.784337;0.001571;0.992987;
10.138375;0.000000;0.970000;-0.800000;-0.037638;1.002384;-0.833091;50.165461;-0.784316;0.001549;0.992975;
10.138392;0.000000;0.970000;-0.800000;-0.037736;1.002385;-0.833042;50.165461;-0.784273;0.001505;0.992951;
10.138400;0.000000;0.970000;-0.800000;-0.037785;1.002385;-0.833018;50.165461;-0.784252;0.001483;0.992939;
10.138417;0.000000;0.970000;-0.800000;-0.037882;1.002385;-0.832969;50.165462;-0.784209;0.001439;0.992915;
10.138425;0.000000;0.970000;-0.800000;-0.037931;1.002386;-0.832944;50.165462;-0.784188;0.001417;0.992903;
10.138442;0.000000;0.970000;-0.800000;-0.038029;1.002386;-0.832896;50.165462;-0.784145;0.001373;0.992879;
10.138450;0.000000;0.970000;-0.800000;-0.038077;1.002387;-0.832871;50.165462;-0.784124;0.001352;0.992867;
10.138467;0.000000;0.970000;-0.800000;-0.038175;1.002387;-0.832822;50.165463;-0.784082;0.001308;0.992843;
10.138475;0.000000;0.970000;-0.800000;-0.038223;1.002387;-0.832798;50.165463;-0.784061;0.001286;0.992831;
10.138492;0.000000;0.970000;-0.800000;-0.038320;1.002388;-0.832749;50.165463;-0.784019;0.001243;0.992808;
10.138500;0.000000;0.970000;-0.800000;-0.038369;1.002388;-0.832725;50.165463;-0.783998;0.001221;0.992796;
10.138517;0.000000;0.970000;-0.800000;-0.038466;1.002389;-0.832676;50.165463;-0.783956;0.001178;0.992772;
10.138525;0.000000;0.970000;-0.800000;-0.038515;1.002389;-0.832652;50.165464;-0.783935;0.001156;0.992760;
10.138542;0.000000;0.970000;-0.800000;-0.038611;1.002389;-0.832603;50.165464;-0.783893;0.001113;0.992737;
10.138550;0.000000;0.970000;-0.800000;-0.038660;1.002390;-0.832579;50.165464;-0.783872;0.001092;0.992725;
10.138567;0.000000;0.970000;-0.800000;-0.038756;1.002390;-0.832530;50.165464;-0.783830;0.001049;0.992701;
10.138575;0.000000;0.970000;-0.800000;-0.038805;1.002390;-0.832506;50.165464;-0.783809;0.001027;0.992689;
10.138592;0.000000;0.970000;-0.800000;-0.038901;1.002391;-0.832457;50.165465;-0.783768;0.000984;0.992666;
10.138600;0.000000;0.970000;-0.800000;-0.038950;1.002391;-0.832433;50.165465;-0.783747;0.000963;0.992654;
10.138617;0.000000;0.970000;-0.800000;-0.039046;1.002392;-0.832384;50.165465;-0.783706;0.000920;0.992630;
10.138626;0.000000;0.970000;-0.800000;-0.039094;1.002392;-0.832360;50.165465;-0.783685;0.000898;0.992618;
10.138642;0.000000;0.970000;-0.800000;-0.039190;1.002393;-0.832311;50.165465;-0.783644;0.000856;0.992595;
10.138651;0.000000;0.970000;-0.800000;-0.039238;1.002393;-0.832286;50.165466;-0.783623;0.000834;0.992583;
10.138667;0.000000;0.970000;-0.800000;-0.039335;1.002393;-0.832238;50.165466;-0.783582;0.000792;0.992560;
10.138676;0.000000;0.970000;-0.800000;-0.039383;1.002394;-0.832213;50.165466;-0.783562;0.000770;0.992548;
10.138692;0.000000;0.970000;-0.800000;-0.039478;1.002394;-0.832165;50.165466;-0.783521;0.000728;0.992524;
10.138701;0.000000;0.970000;-0.800000;-0.039526;1.002394;-0.832141;50.165466;-0.783500;0.000707;0.992513;
10.138717;0.000000;0.970000;-0.800000;-0.039622;1.002395;-0.832092;50.165467;-0.783460;0.000664;0.992489;
10.138726;0.000000;0.970000;-0.800000;-0.039670;1.002395;-0.832068;50.165467;-0.783439;0.000643;0.992478;
10.138743;0.000000;0.970000;-0.800000;-0.039766;1.002396;-0.832019;50.165467;-0.783399;0.000601;0.992454;
10.138751;0.000000;0.970000;-0.800000;-0.039813;1.002396;-0.831995;50.165467;-0.783378;0.000580;0.992442;
10.138768;0.000000;0.970000;-0.800000;-0.039909;1.002396;-0.831946;50.165468;-0.783338;0.000538;0.992419;
10.138776;0.000000;0.970000;-0.800000;-0.039956;1.002397;-0.831922;50.165468;-0.783318;0.000517;0.992407;
10.138793;0.000000;0.970000;-0.800000;-0.040052;1.002397;-0.831873;50.165468;-0.783277;0.000475;0.992384;
10.138801;0.000000;0.970000;-0.800000;-0.040099;1.002397;-0.831849;50.165468;-0.783257;0.000454;0.992372;
10.138818;0.000000;0.970000;-0.800000;-0.040194;1.002398;-0.831800;50.165468;-0.783217;0.000412;0.992349;
10.138826;0.000000;0.970000;-0.800000;-0.040242;1.002398;-0.831776;50.165469;-0.783197;0.000391;0.992337;
10.138843;0.000000;0.970000;-0.800000;-0.040337;1.002398;-0.831727;50.165469;-0.783157;0.000349;0.992314;
10.138851;0.000000;0.970000;-0.800000;-0.040384;1.002399;-0.831703;50.165469;-0.783137;0.000328;0.992303;
10.138868;0.000000;0.970000;-0.800000;-0.040479;1.002399;-0.831655;50.165469;-0.783097;0.000287;0.992279;
10.138876;0.000000;0.970000;-0.800000;-0.040527;1.002399;-0.831630;50.165469;-0.783077;0.000266;0.992268;
10.138893;0.000000;0.970000;-0.800000;-0.040621;1.002400;-0.831582;50.165470;-0.783038;0.000224;0.992245;
10.138901;0.000000;0.970000;-0.800000;-0.040669;1.002400;-0.831558;50.165470;-0.783018;0.000204;0.992233;
10.138918;0.000000;0.970000;-0.800000;-0.040763;1.002401;-0.831509;50.165470;-0.782978;0.000162;0.992210;
10.138926;0.000000;0.970000;-0.800000;-0.040810;1.002401;-0.831485;50.165470;-0.782959;0.000142;0.992198;
10.138943;0.000000;0.970000;-0.800000;-0.040905;1.002401;-0.831436;50.165470;-0.782919;0.000100;0.992175;
10.138951;0.000000;0.970000;-0.800000;-0.040952;1.002402;-0.831412;50.165471;-0.782900;0.000080;0.992164;
10.138968;0.000000;0.970000;-0.800000;-0.041046;1.002402;-0.831364;50.165471;-0.782860;0.000038;0.992141;
10.138976;0.000000;0.970000;-0.800000;-0.041093;1.002402;-0.831339;50.165471;-0.782841;0.000018;0.992129;
10.138993;0.000000;0.970000;-0.800000;-0.041187;1.002403;-0.831291;50.165471;-0.782802;-0.000023;0.992106;
10.139001;0.000000;0.970000;-0.800000;-0.041234;1.002403;-0.831267;50.165471;-0.782782;-0.000044;0.992094;
10.139018;0.000000;0.970000;-0.800000;-0.041328;1.002403;-0.831218;50.165472;-0.782743;-0.000085;0.992071;
10.139027;0.000000;0.970000;-0.800000;-0.041375;1.002404;-0.831194;50.165472;-0.782724;-0.000105;0.992060;
10.139043;0.000000;0.970000;-0.800000;-0.041469;1.002404;-0.831146;50.165472;-0.782685;-0.000146;0.992037;
10.139052;0.000000;0.970000;-0.800000;-0.041516;1.002404;-0.831121;50.165472;-0.782666;-0.000166;0.992025;
10.139068;0.000000;0.970000;-0.800000;-0.041609;1.002405;-0.831073;50.165473;-0.782627;-0.000207;0.992003;
10.139077;0.000000;0.970000;-0.800000;-0.041656;1.002405;-0.831049;50.165473;-0.782608;-0.000227;0.991991;
10.139093;0.000000;0.970000;-0.800000;-0.041749;1.002406;-0.831001;50.165473;-0.782569;-0.000268;0.991968;
10.139102;0.000000;0.970000;-0.800000;-0.041796;1.002406;-0.830976;50.165473;-0.782550;-0.000288;0.991957;
10.139118;0.000000;0.970000;-0.800000;-0.041889;1.002406;-0.830928;50.165473;-0.782512;-0.000329;0.991934;
10.139127;0.000000;0.970000;-0.800000;-0.041936;1.002406;-0.830904;50.165474;-0.782493;-0.000349;0.991922;
10.139143;0.000000;0.970000;-0.800000;-0.042029;1.002407;-0.830855;50.165474;-0.782455;-0.000389;0.991900;
10.139152;0.000000;0.970000;-0.800000;-0.042076;1.002407;-0.830831;50.165474;-0.782436;-0.000410;0.991888;
10.139169;0.000000;0.970000;-0.800000;-0.042169;1.002408;-0.830783;50.165474;-0.782398;-0.000450;0.991865;
10.139177;0.000000;0.970000;-0.800000;-0.042215;1.002408;-0.830759;50.165474;-0.782379;-0.000470;0.991854;
10.139194;0.000000;0.970000;-0.800000;-0.042308;1.002408;-0.830711;50.165475;-0.782341;-0.000510;0.991831;
10.139202;0.000000;0.970000;-0.800000;-0.042354;1.002408;-0.830686;50.165475;-0.782322;-0.000530;0.991820;
10.139219;0.000000;0.970000;-0.800000;-0.042447;1.002409;-0.830638;50.165475;-0.782284;-0.000570;0.991797;
10.139227;0.000000;0.970000;-0.800000;-0.042493;1.002409;-0.830614;50.165475;-0.782265;-0.000590;0.991786;
10.139244;0.000000;0.970000;-0.800000;-0.042586;1.002409;-0.830566;50.165475;-0.782228;-0.000630;0.991763;
10.139252;0.000000;0.970000;-0.800000;-0.042632;1.002410;-0.830542;50.165476;-0.782209;-0.000650;0.991752;
10.139269;0.000000;0.970000;-0.800000;-0.042724;1.002410;-0.830493;50.165476;-0.782172;-0.000690;0.991729;
10.139277;0.000000;0.970000;-0.800000;-0.042770;1.002410;-0.830469;50.165476;-0.782153;-0.000710;0.991718;
10.139294;0.000000;0.970000;-0.800000;-0.042863;1.002411;-0.830421;50.165476;-0.782116;-0.000750;0.991695;
10.139302;0.000000;0.970000;-0.800000;-0.042909;1.002411;-0.830397;50.165476;-0.782097;-0.000769;0.991684;
10.139319;0.000000;0.970000;-0.800000;-0.043001;1.002411;-0.830349;50.165477;-0.782060;-0.000809;0.991661;
10.139327;0.000000;0.970000;-0.800000;-0.043047;1.002412;-0.830325;50.165477;-0.782041;-0.000829;0.991650;
10.139344;0.000000;0.970000;-0.800000;-0.043139;1.002412;-0.830277;50.165477;-0.782004;-0.000868;0.991627;
10.139352;0.000000;0.970000;-0.800000;-0.043185;1.002412;-0.830253;50.165477;-0.781986;-0.000888;0.991616;
10.139369;0.000000;0.970000;-0.800000;-0.043276;1.002413;-0.830205;50.165478;-0.781949;-0.000927;0.991594;
10.139377;0.000000;0.970000;-0.800000;-0.043322;1.002413;-0.830180;50.165478;-0.781931;-0.000947;0.991582;
10.139394;0.000000;0.970000;-0.800000;-0.043414;1.002413;-0.830132;50.165478;-0.781894;-0.000986;0.991560;
