time;WECCPVVSource_photovoltaics_wecc_reec_PInjPu;WECCPVVSource_photovoltaics_wecc_reec_QInjPu;WECCPVVSource_photovoltaics_injector_terminal_V_re;WECCPVVSource_photovoltaics_injector_terminal_i_re;WECCPVVSource_photovoltaics_injector_terminal_V_im;WECCPVVSource_photovoltaics_injector_terminal_i_im;WECCPVVSource_photovoltaics_pll_omegaPLLPu;
6.753118;0.627829;0.404446;-0.156959;-0.329073;1.082269;-0.627829;1.000000;
6.794078;0.634708;0.404495;-0.158678;-0.327932;1.081984;-0.634708;1.000000;
6.835038;0.641734;0.404543;-0.160435;-0.326750;1.081688;-0.641734;1.000000;
6.875998;0.648650;0.404588;-0.162164;-0.325572;1.081394;-0.648650;1.000000;
6.916958;0.655274;0.404630;-0.163820;-0.324430;1.081108;-0.655274;1.000000;
6.957918;0.661480;0.404668;-0.165371;-0.323349;1.080838;-0.661480;1.000000;
7.039838;0.672336;0.404735;-0.168085;-0.321431;1.080358;-0.672336;1.000000;
7.121758;0.681089;0.404786;-0.170274;-0.319857;1.079965;-0.681089;1.000000;
7.203678;0.687818;0.404823;-0.171956;-0.318629;1.079658;-0.687818;1.000000;
7.285598;0.692750;0.404845;-0.173189;-0.317718;1.079430;-0.692750;1.000000;
7.367518;0.696190;0.404853;-0.174049;-0.317072;1.079269;-0.696190;1.000000;
7.449438;0.698456;0.404849;-0.174616;-0.316635;1.079159;-0.698456;1.000000;
7.531358;0.699847;0.404834;-0.174963;-0.316355;1.079089;-0.699847;1.000000;
7.613278;0.700615;0.404808;-0.175155;-0.316184;1.079047;-0.700615;1.000000;
7.695198;0.700964;0.404774;-0.175242;-0.316086;1.079022;-0.700964;1.000000;
7.777118;0.701049;0.404732;-0.175264;-0.316030;1.079008;-0.701049;1.000000;
7.859038;0.700982;0.404683;-0.175247;-0.315998;1.079000;-0.700982;1.000000;
8.022878;0.700718;0.404566;-0.175181;-0.315941;1.078986;-0.700718;1.000000;
8.350558;0.700297;0.404249;-0.175076;-0.315733;1.078934;-0.700297;1.000000;
8.678238;0.700108;0.403894;-0.175028;-0.315445;1.078862;-0.700108;1.000000;
9.005918;0.700033;0.403517;-0.175010;-0.315114;1.078779;-0.700033;1.000000;
9.661278;0.700003;0.402755;-0.175002;-0.314423;1.078607;-0.700003;1.000000;
10.316638;0.699999;0.402038;-0.175001;-0.313770;1.078443;-0.699999;1.000000;
11.627358;0.700000;0.400925;-0.175001;-0.312752;1.078189;-0.700000;1.000000;
12.938078;0.700000;0.400130;-0.175001;-0.312025;1.078007;-0.700000;1.000000;
14.248798;0.700000;0.399600;-0.175001;-0.311540;1.077886;-0.700000;1.000000;
16.870238;0.700000;0.398957;-0.175001;-0.310953;1.077739;-0.700000;1.000000;
19.491678;0.700000;0.398779;-0.175001;-0.310790;1.077698;-0.700000;1.000000;
20.000000;0.700000;0.398787;-0.175001;-0.310796;1.077700;-0.700000;1.000000;
