time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_transformerVariableTap_U1Pu;_LOAD___2_EC_transformer_transformerVariableTap_U2Pu;_LOAD___2_EC_transformer_transformerVariableTap_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_transformerVariableTap_U1Pu;_LOAD___3_EC_transformer_transformerVariableTap_U2Pu;_LOAD___3_EC_transformer_transformerVariableTap_tap;_LOAD___2_EC_transformer_tapChanger_valueMin;_LOAD___2_EC_transformer_tapChanger_valueMax;_LOAD___3_EC_transformer_tapChanger_valueMin;_LOAD___3_EC_transformer_tapChanger_valueMax;_LOAD___2_EC_transformer_tapChanger_tap_value;_LOAD___3_EC_transformer_tapChanger_tap_value;TAP_CHANGER_LOCK_tapChangerBlocking_blockedD;TAP_CHANGER_LOCK_tapChangerBlocking_blockedT;TAP_CHANGER_LOCK_tapChangerBlocking_UMin;TAP_CHANGER_LOCK_tapChangerBlocking_state;
27.082773;1.055208;1.024849;68.304114;0.989915;1.004283;1.007500;1.067675;1.054493;1.088025;1.049269;1.045141;1.052812;1.052577;1.047511;1.030637;1.001856;1.001856;1.001862;1.001859;1.001859;220.728440;28.907406;-2.237611;-0.109550;-0.168190;15.788823;147.061322;164.327949;18.728987;20.712087;0.166818;1.290236;0.840375;1.024849;0.840375;7.000000;0.771217;1.432979;0.874319;0.989915;0.874319;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
28.970210;1.055237;1.024866;68.306047;0.989943;1.004325;1.007545;1.067696;1.054518;1.088025;1.049299;1.045169;1.052837;1.052598;1.047533;1.030664;1.002038;1.002039;1.002043;1.002040;1.002041;220.241642;28.535577;-1.527993;-0.078897;-0.115377;15.896469;146.986779;164.058187;18.716282;20.696619;0.166822;1.290284;0.840387;1.024866;0.840387;7.000000;0.771248;1.433075;0.874343;0.989943;0.874343;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
30.857646;1.055254;1.024875;68.307350;0.989962;1.004353;1.007576;1.067710;1.054534;1.088025;1.049319;1.045189;1.052855;1.052613;1.047549;1.030682;1.002166;1.002166;1.002169;1.002167;1.002168;219.899520;28.273938;-1.028711;-0.057474;-0.078421;15.970393;146.933533;163.869675;18.708329;20.686261;0.166824;1.290310;0.840394;1.024875;0.840394;7.000000;0.771269;1.433139;0.874359;0.989962;0.874359;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
34.632520;1.055273;1.024885;68.308882;0.989984;1.004386;1.007612;1.067728;1.054554;1.088025;1.049344;1.045212;1.052876;1.052631;1.047567;1.030703;1.002321;1.002321;1.002322;1.002321;1.002321;219.486578;27.958146;-0.426264;-0.031485;-0.033629;16.057540;146.871001;163.642527;18.699118;20.673914;0.166826;1.290340;0.840402;1.024885;0.840402;7.000000;0.771294;1.433216;0.874377;0.989984;0.874377;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
38.407394;1.055280;1.024889;68.309543;0.989993;1.004399;1.007627;1.067736;1.054563;1.088025;1.049354;1.045222;1.052885;1.052638;1.047575;1.030713;1.002388;1.002388;1.002388;1.002388;1.002388;219.307642;27.821289;-0.165187;-0.020211;-0.014193;16.093454;146.845068;163.544632;18.695373;20.668675;0.166827;1.290352;0.840405;1.024889;0.840405;7.000000;0.771304;1.433248;0.874385;0.989993;0.874385;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
42.182267;1.055282;1.024890;68.309785;0.989997;1.004404;1.007632;1.067739;1.054566;1.088025;1.049358;1.045226;1.052888;1.052641;1.047578;1.030716;1.002412;1.002412;1.002412;1.002412;1.002412;219.241811;27.770965;-0.069161;-0.016060;-0.007038;16.106108;146.836043;163.508670;18.694026;20.666757;0.166827;1.290356;0.840406;1.024890;0.840406;7.000000;0.771308;1.433260;0.874388;0.989997;0.874388;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
45.957141;1.055283;1.024891;68.309850;0.989998;1.004406;1.007634;1.067739;1.054567;1.088025;1.049359;1.045227;1.052889;1.052642;1.047579;1.030717;1.002419;1.002419;1.002419;1.002419;1.002419;219.223447;27.756951;-0.042402;-0.014903;-0.005043;16.109503;146.833677;163.498613;18.693657;20.666224;0.166828;1.290357;0.840406;1.024891;0.840406;7.000000;0.771309;1.433264;0.874389;0.989998;0.874389;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
53.506888;1.055283;1.024891;68.309884;0.989998;1.004407;1.007634;1.067740;1.054567;1.088025;1.049359;1.045227;1.052889;1.052642;1.047580;1.030717;1.002423;1.002423;1.002423;1.002423;1.002423;219.213321;27.749241;-0.027667;-0.014265;-0.003944;16.111407;146.832351;163.493042;18.693457;20.665933;0.166828;1.290358;0.840406;1.024891;0.840406;7.000000;0.771310;1.433265;0.874389;0.989998;0.874389;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
63.506888;1.055283;1.024891;68.309841;0.989998;1.004406;1.007633;1.067739;1.054567;1.088025;1.049359;1.045227;1.052889;1.052642;1.047579;1.030717;1.002419;1.002419;1.002419;1.002419;1.002419;219.224760;27.757983;-0.044356;-0.014986;-0.005186;16.109151;146.833950;163.499295;18.693699;20.666270;0.166828;1.290357;0.840406;1.024891;0.840406;7.000000;0.771309;1.433263;0.874389;0.989998;0.874389;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
73.506888;1.055283;1.024891;68.309828;0.989998;1.004405;1.007633;1.067739;1.054567;1.088025;1.049359;1.045226;1.052889;1.052642;1.047579;1.030717;1.002417;1.002417;1.002417;1.002417;1.002417;219.228429;27.760788;-0.049709;-0.015217;-0.005584;16.108415;146.834471;163.501304;18.693778;20.666378;0.166827;1.290357;0.840406;1.024891;0.840406;7.000000;0.771309;1.433263;0.874389;0.989998;0.874389;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
79.999984;1.055283;1.024891;68.309825;0.989997;1.004405;1.007633;1.067739;1.054567;1.088025;1.049359;1.045226;1.052889;1.052642;1.047579;1.030717;1.002417;1.002417;1.002417;1.002417;1.002417;219.229194;27.761372;-0.050824;-0.015265;-0.005667;16.108260;146.834581;163.501722;18.693795;20.666401;0.166827;1.290357;0.840406;1.024891;0.840406;7.000000;0.771309;1.433262;0.874389;0.989997;0.874389;10.000000;0.990000;1.010000;0.990000;1.010000;7.000000;10.000000;-1.000000;-1.000000;68.240000;1.000000;
79.999984;1.054975;1.024022;68.241204;0.989003;1.003750;1.007032;1.067439;1.054153;1.087835;1.048939;1.044831;1.052541;1.052338;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336156;27.817811;0.835774;0.036893;0.023001;17.184575;149.207493;166.915978;18.860020;20.800325;0.169027;1.318850;0.847777;1.024022;0.847777;8.000000;0.781176;1.463964;0.881829;0.989003;0.881829;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
79.999985;1.054975;1.024022;68.241220;0.989003;1.003750;1.007032;1.067440;1.054153;1.087835;1.048939;1.044831;1.052541;1.052338;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336177;27.817875;0.836178;0.036894;0.023005;17.184424;149.207180;166.915081;18.859990;20.800298;0.169028;1.318843;0.847779;1.024022;0.847779;8.000000;0.781177;1.463953;0.881831;0.989003;0.881831;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
79.999986;1.054975;1.024022;68.241220;0.989003;1.003750;1.007032;1.067440;1.054153;1.087835;1.048939;1.044831;1.052541;1.052338;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336177;27.817875;0.836177;0.036893;0.023005;17.184426;149.207177;166.915078;18.859990;20.800299;0.169028;1.318843;0.847779;1.024022;0.847779;8.000000;0.781177;1.463953;0.881831;0.989003;0.881831;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
79.999988;1.054975;1.024022;68.241218;0.989003;1.003750;1.007032;1.067440;1.054153;1.087835;1.048939;1.044831;1.052541;1.052338;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336175;27.817872;0.836151;0.036892;0.023005;17.184440;149.207192;166.915128;18.859992;20.800302;0.169028;1.318844;0.847779;1.024022;0.847779;8.000000;0.781177;1.463954;0.881830;0.989003;0.881830;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
79.999992;1.054975;1.024022;68.241218;0.989003;1.003750;1.007032;1.067440;1.054153;1.087835;1.048939;1.044831;1.052541;1.052338;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336177;27.817877;0.836172;0.036890;0.023007;17.184439;149.207163;166.915062;18.859991;20.800302;0.169028;1.318843;0.847779;1.024022;0.847779;8.000000;0.781177;1.463953;0.881831;0.989003;0.881831;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.000000;1.054975;1.024022;68.241216;0.989003;1.003750;1.007032;1.067439;1.054153;1.087835;1.048939;1.044831;1.052541;1.052338;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336177;27.817879;0.836165;0.036886;0.023008;17.184457;149.207145;166.915040;18.859991;20.800307;0.169028;1.318843;0.847779;1.024022;0.847779;8.000000;0.781177;1.463953;0.881830;0.989003;0.881830;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.000016;1.054975;1.024022;68.241212;0.989003;1.003750;1.007032;1.067439;1.054153;1.087835;1.048939;1.044831;1.052541;1.052337;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336177;27.817883;0.836151;0.036879;0.023011;17.184492;149.207108;166.914996;18.859992;20.800317;0.169028;1.318843;0.847779;1.024022;0.847779;8.000000;0.781176;1.463953;0.881830;0.989003;0.881830;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.000048;1.054975;1.024022;68.241203;0.989003;1.003750;1.007032;1.067439;1.054153;1.087835;1.048939;1.044831;1.052541;1.052337;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336177;27.817892;0.836122;0.036863;0.023018;17.184562;149.207034;166.914909;18.859994;20.800335;0.169028;1.318843;0.847779;1.024022;0.847779;8.000000;0.781176;1.463952;0.881830;0.989003;0.881830;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.000112;1.054974;1.024022;68.241186;0.989003;1.003750;1.007032;1.067439;1.054153;1.087835;1.048939;1.044831;1.052541;1.052337;1.047267;1.030350;1.002417;1.002417;1.002417;1.002417;1.002417;219.336178;27.817909;0.836065;0.036833;0.023031;17.184703;149.206886;166.914734;18.859998;20.800373;0.169028;1.318842;0.847779;1.024022;0.847779;8.000000;0.781176;1.463952;0.881830;0.989003;0.881830;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.000240;1.054974;1.024021;68.241151;0.989002;1.003750;1.007032;1.067439;1.054153;1.087835;1.048939;1.044830;1.052540;1.052337;1.047266;1.030349;1.002417;1.002417;1.002417;1.002417;1.002417;219.336180;27.817943;0.835951;0.036771;0.023056;17.184983;149.206591;166.914385;18.860005;20.800447;0.169027;1.318841;0.847778;1.024021;0.847778;8.000000;0.781175;1.463950;0.881830;0.989002;0.881830;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.000496;1.054974;1.024021;68.241082;0.989001;1.003749;1.007031;1.067438;1.054152;1.087834;1.048939;1.044830;1.052540;1.052336;1.047266;1.030349;1.002417;1.002417;1.002417;1.002417;1.002417;219.336183;27.818012;0.835723;0.036650;0.023108;17.185541;149.206005;166.913690;18.860021;20.800596;0.169027;1.318839;0.847778;1.024021;0.847778;8.000000;0.781174;1.463946;0.881829;0.989001;0.881829;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.001008;1.054973;1.024019;68.240944;0.988999;1.003748;1.007030;1.067437;1.054152;1.087834;1.048938;1.044829;1.052539;1.052335;1.047265;1.030348;1.002417;1.002417;1.002417;1.002417;1.002417;219.336191;27.818151;0.835266;0.036412;0.023209;17.186644;149.204844;166.912312;18.860055;20.800890;0.169027;1.318835;0.847777;1.024019;0.847777;8.000000;0.781172;1.463939;0.881827;0.988999;0.881827;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.002032;1.054971;1.024017;68.240674;0.988995;1.003745;1.007027;1.067435;1.054150;1.087833;1.048936;1.044827;1.052537;1.052333;1.047263;1.030346;1.002417;1.002417;1.002417;1.002417;1.002417;219.336208;27.818433;0.834350;0.035953;0.023407;17.188802;149.202568;166.909599;18.860132;20.801466;0.169026;1.318827;0.847775;1.024017;0.847775;8.000000;0.781168;1.463926;0.881824;0.988995;0.881824;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.004080;1.054968;1.024011;68.240151;0.988988;1.003740;1.007023;1.067431;1.054146;1.087832;1.048932;1.044823;1.052533;1.052329;1.047259;1.030342;1.002417;1.002417;1.002417;1.002417;1.002417;219.336254;27.819020;0.832511;0.035099;0.023787;17.192932;149.198198;166.904347;18.860324;20.802573;0.169025;1.318812;0.847771;1.024011;0.847771;8.000000;0.781159;1.463899;0.881817;0.988988;0.881817;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.004743;1.054967;1.024010;68.239986;0.988985;1.003739;1.007021;1.067430;1.054145;1.087831;1.048931;1.044822;1.052532;1.052328;1.047257;1.030341;1.002417;1.002417;1.002417;1.002417;1.002417;219.336273;27.819215;0.831914;0.034838;0.023906;17.194219;149.196833;166.902695;18.860396;20.802919;0.169025;1.318807;0.847770;1.024010;0.847770;8.000000;0.781157;1.463891;0.881815;0.988985;0.881815;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.004743;1.054967;1.024010;68.239986;0.988985;1.003739;1.007021;1.067430;1.054145;1.087831;1.048931;1.044822;1.052532;1.052328;1.047257;1.030341;1.002417;1.002417;1.002417;1.002417;1.002417;219.336273;27.819215;0.831914;0.034838;0.023906;17.194219;149.196833;166.902695;18.860396;20.802919;0.169025;1.318807;0.847770;1.024010;0.847770;8.000000;0.781157;1.463891;0.881815;0.988985;0.881815;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.008176;1.054963;1.024002;68.239171;0.988973;1.003731;1.007014;1.067423;1.054140;1.087829;1.048925;1.044817;1.052526;1.052322;1.047251;1.030335;1.002417;1.002417;1.002417;1.002417;1.002417;219.336399;27.820278;0.828806;0.033608;0.024489;17.200497;149.190143;166.894508;18.860840;20.804618;0.169023;1.318784;0.847763;1.024002;0.847763;8.000000;0.781143;1.463849;0.881805;0.988973;0.881805;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.016368;1.054953;1.023986;68.237452;0.988949;1.003715;1.006999;1.067412;1.054130;1.087824;1.048914;1.044805;1.052514;1.052310;1.047240;1.030324;1.002417;1.002417;1.002416;1.002416;1.002417;219.336928;27.823153;0.821310;0.031286;0.025698;17.213155;149.176497;166.877290;18.862294;20.808110;0.169019;1.318735;0.847751;1.023986;0.847751;8.000000;0.781115;1.463762;0.881784;0.988949;0.881784;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.032752;1.054937;1.023962;68.234821;0.988910;1.003693;1.006978;1.067397;1.054115;1.087818;1.048899;1.044791;1.052500;1.052296;1.047226;1.030310;1.002417;1.002417;1.002416;1.002415;1.002416;219.339078;27.830334;0.806049;0.028136;0.027557;17.230630;149.157196;166.851296;18.866277;20.813188;0.169014;1.318663;0.847733;1.023962;0.847733;8.000000;0.781073;1.463628;0.881752;0.988910;0.881752;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.065520;1.054922;1.023938;68.231854;0.988867;1.003670;1.006957;1.067391;1.054103;1.087814;1.048887;1.044780;1.052491;1.052289;1.047219;1.030300;1.002417;1.002417;1.002414;1.002413;1.002416;219.347822;27.849777;0.774383;0.023607;0.029946;17.245093;149.140114;166.824445;18.875831;20.818318;0.169008;1.318591;0.847714;1.023938;0.847714;8.000000;0.781024;1.463477;0.881716;0.988867;0.881716;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.131056;1.054921;1.023939;68.230862;0.988853;1.003670;1.006958;1.067416;1.054111;1.087823;1.048899;1.044794;1.052511;1.052313;1.047242;1.030316;1.002416;1.002416;1.002411;1.002411;1.002414;219.379808;27.902932;0.704823;0.013084;0.032042;17.235622;149.147820;166.829151;18.893770;20.818924;0.169009;1.318595;0.847715;1.023939;0.847715;8.000000;0.781008;1.463427;0.881704;0.988853;0.881704;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.262128;1.054962;1.024002;68.235349;0.988918;1.003724;1.007010;1.067494;1.054161;1.087856;1.048956;1.044854;1.052580;1.052388;1.047315;1.030380;1.002414;1.002414;1.002407;1.002408;1.002410;219.474689;28.030884;0.543342;-0.009533;0.030683;17.176487;149.208704;166.926710;18.916683;20.809608;0.169023;1.318783;0.847763;1.024002;0.847763;8.000000;0.781081;1.463655;0.881759;0.988918;0.881759;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.374273;1.054996;1.024053;68.239986;0.988985;1.003769;1.007053;1.067533;1.054195;1.087877;1.048992;1.044890;1.052617;1.052426;1.047353;1.030416;1.002411;1.002411;1.002404;1.002407;1.002408;219.540537;28.097293;0.439949;-0.008678;0.027875;17.131271;149.255030;167.015932;18.915453;20.801862;0.169035;1.318936;0.847803;1.024053;0.847803;8.000000;0.781157;1.463891;0.881815;0.988985;0.881815;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;2.000000;
80.374273;1.054996;1.024053;68.239986;0.988985;1.003769;1.007053;1.067533;1.054195;1.087877;1.048992;1.044890;1.052617;1.052426;1.047353;1.030416;1.002411;1.002411;1.002404;1.002407;1.002408;219.540537;28.097293;0.439949;-0.008678;0.027875;17.131271;149.255030;167.015932;18.915453;20.801862;0.169035;1.318936;0.847803;1.024053;0.847803;8.000000;0.781157;1.463891;0.881815;0.988985;0.881815;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.374273;1.054996;1.024053;68.239986;0.988985;1.003769;1.007053;1.067533;1.054195;1.087877;1.048992;1.044890;1.052617;1.052426;1.047353;1.030416;1.002411;1.002411;1.002404;1.002407;1.002408;219.540537;28.097293;0.439949;-0.008678;0.027875;17.131271;149.255030;167.015932;18.915453;20.801862;0.169035;1.318936;0.847803;1.024053;0.847803;8.000000;0.781157;1.463891;0.881815;0.988985;0.881815;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
80.524272;1.055041;1.024121;68.246189;0.989075;1.003830;1.007110;1.067585;1.054240;1.087905;1.049039;1.044938;1.052666;1.052478;1.047404;1.030464;1.002407;1.002407;1.002401;1.002405;1.002405;219.628629;28.186125;0.301655;-0.007534;0.024120;17.070798;149.317006;167.135322;18.913808;20.791500;0.169050;1.319140;0.847855;1.024121;0.847855;8.000000;0.781257;1.464206;0.881891;0.989075;0.881891;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
81.048560;1.055101;1.024226;68.257199;0.989235;1.003927;1.007199;1.067637;1.054304;1.087940;1.049103;1.045000;1.052723;1.052531;1.047457;1.030523;1.002394;1.002394;1.002393;1.002394;1.002394;219.680730;28.224531;0.243661;0.001535;0.023384;16.971056;149.421039;167.289149;18.892040;20.774172;0.169075;1.319454;0.847936;1.024226;0.847936;8.000000;0.781437;1.464765;0.882026;0.989235;0.882026;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
81.572848;1.055124;1.024277;68.262973;0.989318;1.003971;1.007238;1.067651;1.054331;1.087952;1.049129;1.045023;1.052742;1.052545;1.047472;1.030543;1.002383;1.002384;1.002384;1.002383;1.002383;219.674551;28.213450;0.278208;0.000352;0.021143;16.918255;149.478610;167.350130;18.876302;20.765461;0.169086;1.319605;0.847975;1.024277;0.847975;8.000000;0.781530;1.465059;0.882097;0.989318;0.882097;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
82.621424;1.055134;1.024308;68.266534;0.989370;1.003995;1.007258;1.067652;1.054343;1.087957;1.049140;1.045032;1.052747;1.052547;1.047475;1.030551;1.002367;1.002367;1.002367;1.002367;1.002367;219.705976;28.234130;0.247480;-0.002964;0.016022;16.871122;149.528458;167.409977;18.864204;20.760513;0.169093;1.319699;0.847999;1.024308;0.847999;8.000000;0.781588;1.465240;0.882140;0.989370;0.882140;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
84.718576;1.055135;1.024319;68.267714;0.989387;1.004000;1.007261;1.067649;1.054345;1.087957;1.049140;1.045032;1.052745;1.052544;1.047472;1.030549;1.002344;1.002344;1.002343;1.002343;1.002343;219.772767;28.284752;0.152803;-0.006766;0.009420;16.838676;149.559041;167.464297;18.859798;20.759782;0.169096;1.319733;0.848007;1.024319;0.848007;8.000000;0.781608;1.465300;0.882155;0.989387;0.882155;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
88.912880;1.055132;1.024321;68.267793;0.989388;1.003997;1.007257;1.067645;1.054342;1.087956;1.049137;1.045028;1.052742;1.052541;1.047468;1.030546;1.002319;1.002319;1.002319;1.002319;1.002319;219.840455;28.336509;0.054485;-0.010898;0.002287;16.819593;149.574559;167.505744;18.859888;20.761117;0.169096;1.319737;0.848008;1.024321;0.848008;8.000000;0.781609;1.465304;0.882156;0.989388;0.882156;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
89.999982;1.055132;1.024321;68.267775;0.989388;1.003997;1.007257;1.067645;1.054342;1.087956;1.049137;1.045028;1.052742;1.052540;1.047468;1.030546;1.002317;1.002317;1.002316;1.002316;1.002316;219.846681;28.341269;0.045411;-0.011288;0.001615;16.818219;149.575574;167.509235;18.860003;20.761291;0.169096;1.319736;0.848008;1.024321;0.848008;8.000000;0.781609;1.465303;0.882156;0.989388;0.882156;11.000000;0.990000;1.010000;0.990000;1.010000;8.000000;11.000000;-1.000000;-1.000000;68.240000;1.000000;
89.999982;1.054820;1.023441;68.198361;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953187;28.394915;0.934520;0.041250;0.030427;17.907501;151.973750;170.956977;19.028211;20.896809;0.171298;1.348520;0.855349;1.023441;0.855349;9.000000;0.791480;1.496306;0.889563;0.988382;0.889564;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999983;1.054821;1.023441;68.198388;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953226;28.395047;0.935090;0.041250;0.030433;17.907195;151.973109;170.955526;19.028156;20.896763;0.171298;1.348504;0.855355;1.023441;0.855355;9.000000;0.791482;1.496282;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999984;1.054821;1.023441;68.198388;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953226;28.395048;0.935089;0.041250;0.030434;17.907197;151.973107;170.955524;19.028156;20.896763;0.171298;1.348504;0.855355;1.023441;0.855355;9.000000;0.791482;1.496282;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999986;1.054821;1.023441;68.198386;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953224;28.395040;0.935052;0.041249;0.030434;17.907220;151.973141;170.955607;19.028160;20.896767;0.171298;1.348505;0.855354;1.023441;0.855354;9.000000;0.791482;1.496284;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
