time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_USclOelPu;SM_voltageRegulator_USclUelPu;
1.359204;6.077029;17.088494;1.018806;9.126556;-8.198937;2.148440;0.717940;2.450933;0.892857;10.000000;5.717308;
1.359217;6.077318;17.088427;1.018804;9.126846;-8.198724;2.148516;0.717948;2.456896;0.892857;10.000000;5.717285;
1.359243;6.077895;17.088294;1.018802;9.127425;-8.198298;2.148669;0.717962;2.468808;0.892857;10.000000;5.717239;
1.359294;6.079051;17.088033;1.018798;9.128583;-8.197448;2.148974;0.717990;2.492577;0.892857;10.000000;5.717145;
1.359398;6.081367;17.087525;1.018788;9.130900;-8.195754;2.149585;0.718046;2.539889;0.892857;10.000000;5.716946;
1.359605;6.086017;17.086570;1.018770;9.135537;-8.192390;2.150806;0.718156;2.633614;0.892857;10.000000;5.716505;
1.360019;6.095385;17.084901;1.018734;9.144826;-8.185754;2.153243;0.718372;2.817491;0.892857;10.000000;5.715457;
1.360846;6.114382;17.082505;1.018661;9.163442;-8.172853;2.158105;0.718783;3.171198;0.892857;10.000000;5.712759;
1.361307;6.125091;17.081692;1.018620;9.173816;-8.165885;2.160803;0.718999;3.360395;0.892857;10.000000;5.710972;
1.361307;6.125091;17.081695;1.018620;9.173821;-8.165883;2.160803;0.718999;3.360395;0.892857;10.000000;5.710972;
1.361316;6.125308;17.081683;1.018619;9.174029;-8.165744;2.160858;0.719003;3.364127;0.892857;10.000000;5.710933;
1.361326;6.125524;17.081671;1.018618;9.174238;-8.165606;2.160912;0.719007;3.367850;0.892857;10.000000;5.710893;
1.361344;6.125958;17.081647;1.018617;9.174656;-8.165329;2.161020;0.719016;3.375277;0.892857;10.000000;5.710814;
1.361381;6.126825;17.081602;1.018613;9.175491;-8.164777;2.161237;0.719033;3.390028;0.892857;10.000000;5.710656;
1.361455;6.128562;17.081518;1.018607;9.177161;-8.163675;2.161670;0.719066;3.419131;0.892857;10.000000;5.710334;
1.361603;6.132041;17.081379;1.018594;9.180501;-8.161484;2.162536;0.719133;3.475758;0.892857;10.000000;5.709675;
1.361900;6.139025;17.081212;1.018567;9.187180;-8.157149;2.164266;0.719264;3.583006;0.892857;10.000000;5.708298;
1.361938;6.139935;17.081201;1.018564;9.188047;-8.156591;2.164491;0.719281;3.596404;0.892857;10.000000;5.708114;
1.361938;6.139935;17.081201;1.018564;9.188047;-8.156591;2.164491;0.719281;3.596404;0.892857;10.000000;5.708114;
1.361950;6.140202;17.081198;1.018563;9.188301;-8.156427;2.164557;0.719286;3.596428;0.892857;10.000000;5.708059;
1.361961;6.140470;17.081196;1.018562;9.188556;-8.156263;2.164623;0.719290;3.596452;0.892857;10.000000;5.708004;
1.361984;6.141005;17.081191;1.018560;9.189066;-8.155936;2.164755;0.719300;3.596501;0.892857;10.000000;5.707894;
1.362029;6.142074;17.081183;1.018556;9.190084;-8.155282;2.165019;0.719320;3.596599;0.892857;10.000000;5.707674;
1.362120;6.144211;17.081174;1.018548;9.192118;-8.153980;2.165547;0.719359;3.596793;0.892857;10.000000;5.707227;
1.362301;6.148480;17.081185;1.018532;9.196172;-8.151395;2.166602;0.719435;3.597177;0.892857;10.000000;5.706313;
1.362663;6.156991;17.081314;1.018499;9.204229;-8.146304;2.168710;0.719585;3.597927;0.892857;10.000000;5.704409;
1.363388;6.173914;17.082004;1.018435;9.220137;-8.136431;2.172913;0.719871;3.599357;0.892857;10.000000;5.700323;
1.364112;6.190705;17.083250;1.018370;9.235764;-8.126970;2.177102;0.720139;3.600695;0.892857;10.000000;5.695905;
1.364837;6.207362;17.085036;1.018304;9.251105;-8.117918;2.181276;0.720389;3.601943;0.892857;10.000000;5.691205;
1.365561;6.223888;17.087343;1.018239;9.266158;-8.109271;2.185436;0.720620;3.603102;0.892857;10.000000;5.686273;
1.366286;6.240281;17.090153;1.018174;9.280918;-8.101025;2.189580;0.720835;3.604173;0.892857;10.000000;5.681153;
1.367011;6.256543;17.093448;1.018108;9.295381;-8.093178;2.193710;0.721032;3.605159;0.892857;10.000000;5.675887;
1.367735;6.272674;17.097212;1.018042;9.309544;-8.085725;2.197824;0.721212;3.606060;0.892857;10.000000;5.670516;
1.368460;6.288674;17.101427;1.017976;9.323404;-8.078661;2.201924;0.721376;3.606879;0.892857;10.000000;5.665074;
1.369184;6.304544;17.106078;1.017910;9.336958;-8.071984;2.206008;0.721523;3.607617;0.892857;10.000000;5.659594;
1.370633;6.335894;17.116614;1.017777;9.363146;-8.059763;2.214132;0.721771;3.608857;0.892857;10.000000;5.648673;
1.372083;6.366726;17.128699;1.017643;9.388082;-8.049033;2.222195;0.721958;3.609791;0.892857;10.000000;5.637933;
1.373532;6.397045;17.142218;1.017509;9.411746;-8.039763;2.230197;0.722086;3.610430;0.892857;10.000000;5.627542;
1.374981;6.426852;17.157059;1.017374;9.434123;-8.031918;2.238137;0.722157;3.610786;0.892857;10.000000;5.617645;
1.376430;6.456152;17.173112;1.017239;9.455201;-8.025461;2.246016;0.722174;3.610869;0.892857;10.000000;5.608366;
1.377879;6.484947;17.190276;1.017103;9.474971;-8.020358;2.253834;0.722138;3.610690;0.892857;10.000000;5.599804;
1.379329;6.513241;17.208453;1.016966;9.493425;-8.016570;2.261589;0.722052;3.610260;0.892857;10.000000;5.592042;
1.382227;6.568342;17.247450;1.016692;9.526437;-8.012733;2.276913;0.721740;3.608698;0.892857;10.000000;5.579214;
1.385125;6.621478;17.289426;1.016417;9.554162;-8.013695;2.291986;0.721251;3.606255;0.892857;10.000000;5.570157;
1.388024;6.672679;17.333775;1.016139;9.576603;-8.019171;2.306807;0.720601;3.603005;0.892857;10.000000;5.565047;
1.390922;6.721973;17.379947;1.015861;9.593802;-8.028865;2.321376;0.719803;3.599017;0.892857;10.000000;5.563956;
1.393820;6.769392;17.427441;1.015582;9.605821;-8.042483;2.335692;0.718872;3.594361;0.892857;10.000000;5.566868;
1.399617;6.858746;17.524564;1.015024;9.615149;-8.079995;2.363559;0.716672;3.583358;0.892857;10.000000;5.584113;
1.400788;6.875934;17.544234;1.014911;9.614674;-8.089060;2.369066;0.716180;3.580900;0.892857;10.000000;5.589334;
1.400788;6.875934;17.544308;1.014911;9.614727;-8.089064;2.369066;0.716179;3.580900;0.892857;10.000000;5.589334;
1.400855;6.876900;17.545437;1.014904;9.614665;-8.089610;2.369379;0.716150;3.580752;0.892857;10.000000;5.589657;
1.400922;6.877868;17.546567;1.014898;9.614600;-8.090154;2.369691;0.716121;3.580607;0.892857;10.000000;5.589981;
1.401055;6.879803;17.548825;1.014885;9.614463;-8.091248;2.370316;0.716063;3.580317;0.892857;10.000000;5.590635;
1.401322;6.883662;17.553343;1.014859;9.614161;-8.093452;2.371563;0.715947;3.579735;0.892857;10.000000;5.591964;
1.401856;6.891336;17.562375;1.014808;9.613437;-8.097934;2.374051;0.715712;3.578558;0.892857;10.000000;5.594710;
1.402924;6.906504;17.580424;1.014704;9.611508;-8.107183;2.379001;0.715232;3.576160;0.892857;10.000000;5.600557;
1.405060;6.936135;17.616404;1.014498;9.605766;-8.126775;2.388798;0.714240;3.571199;0.892857;10.000000;5.613622;
1.409331;6.992620;17.687519;1.014087;9.587014;-8.169931;2.407979;0.712139;3.560696;0.892857;10.000000;5.644878;
1.413603;7.045486;17.756926;1.013677;9.558838;-8.217847;2.426608;0.709905;3.549525;0.892857;10.000000;5.682493;
1.422146;7.140884;17.888295;1.012866;9.477315;-8.324538;2.462232;0.705164;3.525818;0.892857;10.000000;5.773345;
1.429835;7.215507;17.995949;1.012147;9.377116;-8.430286;2.492448;0.700687;3.503433;0.892857;10.000000;5.870326;
1.437524;7.280174;18.091713;1.011443;9.255059;-8.541654;2.520948;0.696139;3.480695;0.892857;10.000000;5.977917;
1.445213;7.335607;18.175113;1.010755;9.114636;-8.656122;2.547770;0.691610;3.458052;0.892857;10.000000;6.093076;
1.452859;7.382231;18.245420;1.010091;8.960002;-8.770692;2.572822;0.687203;3.436018;0.892857;10.000000;6.212298;
1.452859;7.382265;18.245831;1.010091;8.960259;-8.770850;2.572822;0.687198;3.435991;0.892857;10.000000;6.212298;
1.452871;7.382332;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382324;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382324;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382327;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382327;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382331;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382331;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452871;7.382332;18.245932;1.010090;8.960002;-8.771032;2.572860;0.687191;3.435957;0.892857;10.000000;6.212490;
1.452988;7.382978;18.246909;1.010080;8.957514;-8.772793;2.573231;0.687125;3.435623;0.892857;10.000000;6.214355;
1.453105;7.383624;18.247884;1.010070;8.955024;-8.774553;2.573601;0.687058;3.435290;0.892857;10.000000;6.216221;
1.453339;7.384911;18.249826;1.010049;8.950037;-8.778073;2.574341;0.686925;3.434623;0.892857;10.000000;6.219953;
1.453807;7.387453;18.253661;1.010009;8.940016;-8.785111;2.575813;0.686659;3.433294;0.892857;10.000000;6.227424;
1.454744;7.392427;18.261159;1.009930;8.919820;-8.799174;2.578734;0.686129;3.430645;0.892857;10.000000;6.242387;
1.456616;7.401945;18.275472;1.009772;8.878854;-8.827225;2.584483;0.685079;3.425395;0.892857;10.000000;6.272372;
1.458489;7.411017;18.289034;1.009615;8.837317;-8.855124;2.590140;0.684041;3.420206;0.892857;10.000000;6.302386;
1.460362;7.419653;18.301854;1.009460;8.795249;-8.882853;2.595706;0.683016;3.415080;0.892857;10.000000;6.332400;
1.464107;7.435880;18.325606;1.009153;8.709906;-8.937712;2.606625;0.681003;3.405014;0.892857;10.000000;6.392323;
1.467853;7.450553;18.346620;1.008850;8.622897;-8.991734;2.617215;0.679044;3.395218;0.892857;10.000000;6.451991;
1.475344;7.475223;18.380331;1.008263;8.444923;-9.096725;2.637348;0.675308;3.376538;0.892857;10.000000;6.569588;
1.482835;7.494087;18.403509;1.007698;8.263106;-9.197191;2.656136;0.671826;3.359131;0.892857;10.000000;6.684104;
1.486264;7.500945;18.410842;1.007447;8.179174;-9.241508;2.664305;0.670321;3.351607;0.892857;10.000000;6.735171;
1.486264;7.500927;18.410830;1.007447;8.179169;-9.241517;2.664305;0.670321;3.351606;0.892857;10.000000;6.735171;
1.486386;7.501153;18.411049;1.007438;8.176182;-9.243070;2.664589;0.670269;3.351344;0.892857;10.000000;6.736969;
1.486507;7.501371;18.411266;1.007430;8.173194;-9.244622;2.664872;0.670217;3.351083;0.892857;10.000000;6.738765;
1.486750;7.501804;18.411693;1.007412;8.167219;-9.247721;2.665438;0.670112;3.350561;0.892857;10.000000;6.742354;
1.487235;7.502655;18.412518;1.007377;8.155264;-9.253903;2.666566;0.669904;3.349522;0.892857;10.000000;6.749517;
1.488206;7.504294;18.414050;1.007307;8.131345;-9.266198;2.668805;0.669492;3.347462;0.892857;10.000000;6.763785;
1.490148;7.507323;18.416644;1.007169;8.083479;-9.290513;2.673221;0.668682;3.343410;0.892857;10.000000;6.792070;
1.492090;7.510026;18.418624;1.007032;8.035596;-9.314458;2.677553;0.667890;3.339452;0.892857;10.000000;6.820015;
1.494032;7.512410;18.420001;1.006897;7.987721;-9.338027;2.681802;0.667118;3.335588;0.892857;10.000000;6.847607;
1.495974;7.514483;18.420788;1.006764;7.939881;-9.361217;2.685970;0.666363;3.331817;0.892857;10.000000;6.874835;
1.497916;7.516252;18.420999;1.006632;7.892100;-9.384024;2.690056;0.665628;3.328140;0.892857;10.000000;6.901688;
1.499858;7.517726;18.420646;1.006502;7.844402;-9.406445;2.694063;0.664911;3.324556;0.892857;10.000000;6.928155;
1.501800;7.518911;18.419742;1.006373;7.796808;-9.428477;2.697990;0.664213;3.321067;0.892857;10.000000;6.954228;
1.505684;7.520451;18.416337;1.006120;7.702045;-9.471359;2.705613;0.662874;3.314369;0.892857;10.000000;7.005147;
1.509567;7.520925;18.410882;1.005874;7.607957;-9.512667;2.712932;0.661609;3.308043;0.892857;10.000000;7.054394;
1.513451;7.520385;18.403474;1.005634;7.514688;-9.552399;2.719955;0.660417;3.302085;0.892857;10.000000;7.101925;
1.517335;7.518884;18.394209;1.005400;7.422372;-9.590559;2.726688;0.659298;3.296489;0.892857;10.000000;7.147702;
1.521219;7.516471;18.383181;1.005172;7.331133;-9.627155;2.733140;0.658250;3.291250;0.892857;10.000000;7.191699;
1.525103;7.513194;18.370480;1.004951;7.241081;-9.662200;2.739317;0.657272;3.286363;0.892857;10.000000;7.233895;
1.528986;7.509100;18.356194;1.004735;7.152316;-9.695711;2.745228;0.656364;3.281819;0.892857;10.000000;7.274279;
1.536754;7.498670;18.323244;1.004321;6.979060;-9.758201;2.756287;0.654746;3.273731;0.892857;10.000000;7.349601;
1.544522;7.485478;18.284944;1.003930;6.811871;-9.814846;2.766366;0.653384;3.266919;0.892857;10.000000;7.417720;
1.552289;7.469814;18.241871;1.003560;6.651176;-9.865887;2.775518;0.652262;3.261312;0.892857;10.000000;7.478771;
1.560057;7.451944;18.194557;1.003212;6.497293;-9.911584;2.783795;0.651368;3.256839;0.892857;10.000000;7.532951;
1.567825;7.432113;18.143486;1.002884;6.350440;-9.952203;2.791246;0.650685;3.253427;0.892857;10.000000;7.580508;
1.575592;7.410542;18.089098;1.002576;6.210744;-9.988018;2.797920;0.650201;3.251004;0.892857;10.000000;7.621726;
1.583360;7.387431;18.031789;1.002285;6.078254;-10.019304;2.803863;0.649900;3.249500;0.892857;10.000000;7.656915;
1.591127;7.362958;17.971914;1.002012;5.952952;-10.046330;2.809118;0.649769;3.248848;0.892857;10.000000;7.686397;
1.598895;7.337284;17.909790;1.001756;5.834771;-10.069360;2.813726;0.649797;3.248983;0.892857;10.000000;7.710503;
1.606663;7.310553;17.845701;1.001515;5.723594;-10.088647;2.817727;0.649969;3.249844;0.892857;10.000000;7.729567;
1.614430;7.282893;17.779898;1.001288;5.619275;-10.104432;2.821156;0.650275;3.251373;0.892857;10.000000;7.743914;
1.617430;7.271995;17.754096;1.001204;5.580781;-10.109651;2.822336;0.650426;3.252129;0.892857;10.000000;7.748277;
1.617430;7.271986;17.754038;1.001204;5.580790;-10.109619;2.822336;0.650427;3.252137;0.892857;10.000000;7.748277;
1.617618;7.271296;17.752404;1.001199;5.578406;-10.109929;2.822407;0.650438;3.252188;0.892857;10.000000;7.748525;
1.617807;7.270604;17.750769;1.001194;5.576023;-10.110237;2.822478;0.650448;3.252239;0.892857;10.000000;7.748770;
1.618185;7.269220;17.747498;1.001184;5.571268;-10.110849;2.822619;0.650469;3.252343;0.892857;10.000000;7.749254;
1.618940;7.266446;17.740947;1.001163;5.561804;-10.112051;2.822897;0.650511;3.252554;0.892857;10.000000;7.750194;
1.620450;7.260877;17.727807;1.001122;5.543059;-10.114367;2.823439;0.650599;3.252993;0.892857;10.000000;7.751957;
1.623470;7.249659;17.701379;1.001042;5.506308;-10.118650;2.824466;0.650787;3.253936;0.892857;10.000000;7.755024;
1.629511;7.226922;17.647972;1.000887;5.435707;-10.125863;2.826298;0.651214;3.256070;0.892857;10.000000;7.759378;
1.641593;7.180401;17.539262;1.000597;5.305708;-10.135224;2.829130;0.652250;3.261251;0.892857;10.000000;7.761447;
1.653674;7.132674;17.428412;1.000334;5.190017;-10.138358;2.830918;0.653507;3.267533;0.892857;10.000000;7.755336;
1.665755;7.083972;17.315854;1.000093;5.087802;-10.135859;2.831749;0.654957;3.274783;0.892857;10.000000;7.741930;
1.677837;7.034494;17.201945;0.999872;4.998216;-10.128255;2.831703;0.656577;3.282886;0.892857;10.000000;7.722055;
1.681815;7.018067;17.164211;0.999803;4.971297;-10.124737;2.831511;0.657144;3.285719;0.892857;10.000000;7.714256;
1.681815;7.018067;17.164187;0.999803;4.971332;-10.124713;2.831511;0.657145;3.285725;0.892857;10.000000;7.714256;
1.681815;7.018066;17.164185;0.999803;4.971330;-10.124713;2.831511;0.657145;3.285725;0.892857;10.000000;7.714255;
1.681815;7.018066;17.164185;0.999803;4.971330;-10.124713;2.831511;0.657145;3.285725;0.892857;10.000000;7.714255;
1.681818;7.018056;17.164160;0.999803;4.971313;-10.124710;2.831511;0.657145;3.285727;0.892857;10.000000;7.714250;
1.681818;7.018055;17.164160;0.999803;4.971313;-10.124710;2.831511;0.657145;3.285727;0.892857;10.000000;7.714250;
1.682098;7.016895;17.161496;0.999799;4.969477;-10.124439;2.831493;0.657186;3.285930;0.892857;10.000000;7.713667;
1.682378;7.015734;17.158832;0.999794;4.967646;-10.124166;2.831475;0.657227;3.286134;0.892857;10.000000;7.713082;
1.682938;7.013412;17.153502;0.999784;4.964000;-10.123614;2.831438;0.657308;3.286542;0.892857;10.000000;7.711905;
1.684058;7.008762;17.142833;0.999766;4.956825;-10.122465;2.831356;0.657473;3.287366;0.892857;10.000000;7.709498;
1.686298;6.999446;17.121462;0.999729;4.942864;-10.120024;2.831165;0.657808;3.289038;0.892857;10.000000;7.704509;
1.690779;6.980752;17.078608;0.999657;4.916454;-10.114581;2.830682;0.658494;3.292472;0.892857;10.000000;7.693857;
1.695259;6.962003;17.035657;0.999587;4.891516;-10.108574;2.830102;0.659199;3.295993;0.892857;10.000000;7.682552;
1.699739;6.943203;16.992619;0.999520;4.868005;-10.102022;2.829425;0.659919;3.299597;0.892857;10.000000;7.670618;
1.708700;6.905498;16.906379;0.999388;4.824155;-10.087664;2.827857;0.661397;3.306987;0.892857;10.000000;7.645351;
1.717660;6.867643;16.819877;0.999262;4.785323;-10.071387;2.825949;0.662932;3.314660;0.892857;10.000000;7.617922;
1.726621;6.829652;16.733124;0.999141;4.751459;-10.053225;2.823702;0.664521;3.322606;0.892857;10.000000;7.588386;
1.744542;6.753395;16.559074;0.998914;4.697788;-10.011582;2.818240;0.667850;3.339250;0.892857;10.000000;7.523662;
1.762463;6.676822;16.384285;0.998699;4.661430;-9.963261;2.811537;0.671363;3.356813;0.892857;10.000000;7.452058;
1.780384;6.599991;16.208745;0.998494;4.640786;-9.908669;2.803651;0.675043;3.375215;0.892857;10.000000;7.374355;
1.798305;6.522908;16.032334;0.998293;4.634414;-9.848087;2.794617;0.678881;3.394406;0.892857;10.000000;7.291148;
1.816227;6.445522;15.854809;0.998092;4.641040;-9.781651;2.784445;0.682873;3.414362;0.892857;10.000000;7.202841;
1.834148;6.367727;15.675805;0.997888;4.659567;-9.709366;2.773126;0.687017;3.435085;0.892857;10.000000;7.109668;
1.852069;6.289361;15.494835;0.997675;4.689046;-9.631104;2.760627;0.691321;3.456605;0.892857;10.000000;7.011711;
1.869990;6.210206;15.311284;0.997452;4.728648;-9.546610;2.746897;0.695795;3.478972;0.892857;10.000000;6.908913;
1.887911;6.129989;15.124403;0.997215;4.777623;-9.455503;2.731867;0.700452;3.502262;0.892857;10.000000;6.801095;
1.905832;6.048370;14.933296;0.996961;4.835264;-9.357274;2.715451;0.705314;3.526571;0.892857;10.000000;6.687964;
1.923753;5.964948;14.736907;0.996688;4.900858;-9.251288;2.697549;0.710403;3.552015;0.892857;10.000000;6.569124;
1.941674;5.879248;14.534009;0.996393;4.973639;-9.136776;2.678044;0.715747;3.578733;0.892857;10.000000;6.444087;
1.959596;5.790718;14.323189;0.996075;5.052734;-9.012842;2.656809;0.721376;3.606881;0.892857;10.000000;6.312283;
1.977517;5.698723;14.102829;0.995730;5.137097;-8.878459;2.633704;0.727326;3.636632;0.892857;10.000000;6.173074;
1.995438;5.602539;13.871095;0.995359;5.225443;-8.732478;2.608581;0.733635;3.668175;0.892857;10.000000;6.025772;
2.007134;5.537069;13.712586;0.995101;5.284383;-8.630276;2.591014;0.737967;3.689833;0.892857;10.000000;5.924893;
2.007134;5.537059;13.712313;0.995101;5.284112;-8.630051;2.591014;0.737970;3.689848;0.892857;10.000000;5.924893;
2.007259;5.536368;13.710577;0.995098;5.284749;-8.628922;2.590820;0.738017;3.690085;0.892857;10.000000;5.923789;
2.007385;5.535652;13.708840;0.995095;5.285386;-8.627793;2.590627;0.738065;3.690323;0.892857;10.000000;5.922684;
2.007637;5.534221;13.705365;0.995090;5.286660;-8.625532;2.590239;0.738160;3.690798;0.892857;10.000000;5.920474;
2.008140;5.531354;13.698403;0.995078;5.289213;-8.621000;2.589461;0.738350;3.691751;0.892857;10.000000;5.916045;
2.009146;5.525604;13.684438;0.995055;5.294332;-8.611895;2.587898;0.738732;3.693662;0.892857;10.000000;5.907157;
2.011159;5.514038;13.656344;0.995009;5.304625;-8.593524;2.584742;0.739502;3.697511;0.892857;10.000000;5.889263;
2.013171;5.502398;13.628055;0.994963;5.314928;-8.574976;2.581557;0.740277;3.701387;0.892857;10.000000;5.871247;
2.017196;5.478846;13.570781;0.994868;5.335726;-8.537212;2.575069;0.741849;3.709245;0.892857;10.000000;5.834732;
2.021221;5.454982;13.512686;0.994773;5.356531;-8.498711;2.568459;0.743443;3.717217;0.892857;10.000000;5.797722;
2.025246;5.430794;13.453730;0.994675;5.377306;-8.459451;2.561726;0.745061;3.725306;0.892857;10.000000;5.760210;
2.033296;5.381529;13.333342;0.994477;5.418138;-8.378921;2.547967;0.748357;3.741786;0.892857;10.000000;5.683975;
2.041346;5.330889;13.209328;0.994274;5.458357;-8.295332;2.533727;0.751746;3.758732;0.892857;10.000000;5.605762;
2.049396;5.278745;13.081361;0.994065;5.497781;-8.208471;2.518974;0.755235;3.776176;0.892857;10.000000;5.525451;
2.057446;5.224989;12.949181;0.993851;5.536158;-8.118190;2.503688;0.758827;3.794137;0.892857;10.000000;5.442972;
2.065496;5.169513;12.812521;0.993631;5.573182;-8.024355;2.487854;0.762526;3.812631;0.892857;10.000000;5.358278;
2.081596;5.052932;12.524703;0.993176;5.641813;-7.825527;2.454471;0.770256;3.851278;0.892857;10.000000;5.182073;
2.097696;4.928172;12.215783;0.992704;5.700597;-7.611125;2.418741;0.778440;3.892199;0.892857;10.000000;4.996690;
2.113796;4.794377;11.883611;0.992216;5.745985;-7.380428;2.380584;0.787087;3.935436;0.892857;10.000000;4.802126;
2.129896;4.650714;11.526106;0.991719;5.773978;-7.132964;2.339942;0.796196;3.980977;0.892857;10.000000;4.598597;
2.145996;4.496406;11.141403;0.991216;5.780218;-6.868627;2.296776;0.805748;4.028739;0.892857;10.000000;4.386596;
2.146255;4.493834;11.134985;0.991208;5.780103;-6.864244;2.296062;0.805905;4.029524;0.892857;10.000000;4.383126;
2.146255;4.493965;11.135102;0.991208;5.780305;-6.864246;2.296062;0.805905;4.029527;0.892857;10.000000;4.383126;
2.146364;4.492881;11.132386;0.991205;5.780262;-6.862388;2.295760;0.805972;4.029860;0.892857;10.000000;4.381655;
2.146474;4.491794;11.129669;0.991202;5.780217;-6.860530;2.295457;0.806038;4.030192;0.892857;10.000000;4.380184;
2.146692;4.489618;11.124231;0.991195;5.780122;-6.856813;2.294852;0.806171;4.030857;0.892857;10.000000;4.377242;
2.147130;4.485257;11.113335;0.991181;5.779920;-6.849366;2.293640;0.806438;4.032189;0.892857;10.000000;4.371350;
2.148005;4.476505;11.091473;0.991154;5.779458;-6.834429;2.291208;0.806972;4.034859;0.892857;10.000000;4.359543;
2.149755;4.458879;11.047465;0.991099;5.778305;-6.804384;2.286314;0.808044;4.040221;0.892857;10.000000;4.335840;
2.153255;4.423134;10.958300;0.990989;5.775058;-6.743605;2.276406;0.810207;4.051033;0.892857;10.000000;4.288088;
2.156755;4.386840;10.867736;0.990880;5.770454;-6.682052;2.266378;0.812388;4.061938;0.892857;10.000000;4.239997;
2.163756;4.312261;10.681944;0.990663;5.757120;-6.556261;2.245844;0.816817;4.084085;0.892857;10.000000;4.142530;
2.170056;4.243284;10.509917;0.990470;5.739942;-6.440573;2.226982;0.820859;4.104296;0.892857;10.000000;4.053839;
2.176356;4.172474;10.333237;0.990279;5.717586;-6.322577;2.207742;0.824952;4.124758;0.892857;10.000000;3.964264;
2.182657;4.099822;10.151900;0.990092;5.689776;-6.202383;2.188130;0.829090;4.145448;0.892857;10.000000;3.873902;
2.195257;3.949692;9.776205;0.989726;5.616683;-5.956685;2.148065;0.837456;4.187278;0.892857;10.000000;3.691798;
2.201298;3.875204;9.589802;0.989557;5.572888;-5.836498;2.128392;0.841502;4.207513;0.892857;10.000000;3.603921;
2.201298;3.875202;9.589833;0.989557;5.572992;-5.836495;2.128392;0.841503;4.207513;0.892857;10.000000;3.603921;
2.201384;3.874138;9.587147;0.989555;5.572325;-5.834771;2.128110;0.841561;4.207805;0.892857;10.000000;3.602665;
2.201470;3.873066;9.584460;0.989552;5.571661;-5.833045;2.127827;0.841619;4.208095;0.892857;10.000000;3.601410;
2.201642;3.870920;9.579082;0.989548;5.570328;-5.829594;2.127263;0.841735;4.208674;0.892857;10.000000;3.598897;
2.201986;3.866623;9.568317;0.989538;5.567647;-5.822686;2.126132;0.841966;4.209832;0.892857;10.000000;3.593872;
2.202674;3.858009;9.546743;0.989519;5.562227;-5.808856;2.123867;0.842430;4.212149;0.892857;10.000000;3.583817;
2.204050;3.840703;9.503430;0.989482;5.551155;-5.781136;2.119319;0.843358;4.216788;0.892857;10.000000;3.563693;
2.205426;3.823310;9.459904;0.989444;5.539773;-5.753343;2.114756;0.844286;4.221431;0.892857;10.000000;3.543557;
2.206802;3.805830;9.416167;0.989407;5.528080;-5.725481;2.110177;0.845216;4.226078;0.892857;10.000000;3.523409;
2.209554;3.770646;9.328078;0.989334;5.503752;-5.669561;2.100981;0.847076;4.235382;0.892857;10.000000;3.483093;
2.212306;3.735129;9.239162;0.989261;5.478157;-5.613388;2.091726;0.848939;4.244697;0.892857;10.000000;3.442751;
2.217810;3.663087;9.058904;0.989120;5.423102;-5.500364;2.073033;0.852669;4.263347;0.892857;10.000000;3.362045;
2.223315;3.589722;8.875465;0.988985;5.362811;-5.386537;2.054104;0.856401;4.282004;0.892857;10.000000;3.281381;
2.228819;3.515069;8.688957;0.988856;5.297205;-5.272056;2.034948;0.860129;4.300643;0.892857;10.000000;3.200857;
2.234323;3.439174;8.499515;0.988734;5.226229;-5.157089;2.015574;0.863847;4.319236;0.892857;10.000000;3.120580;
2.239828;3.362088;8.307297;0.988618;5.149845;-5.041810;1.995996;0.867551;4.337753;0.892857;10.000000;3.040657;
2.245332;3.283873;8.112481;0.988511;5.068045;-4.926406;1.976224;0.871233;4.356165;0.892857;10.000000;2.961199;
2.250836;3.204594;7.915271;0.988411;4.980842;-4.811070;1.956274;0.874888;4.374442;0.892857;10.000000;2.882320;
2.261845;3.043260;7.514927;0.988240;4.790595;-4.581640;1.915918;0.882087;4.410434;0.892857;10.000000;2.726901;
2.272853;2.878696;7.108075;0.988107;4.579657;-4.355011;1.875046;0.889099;4.445497;0.892857;10.000000;2.575217;
2.283862;2.711748;6.697239;0.988018;4.349488;-4.132913;1.833796;0.895880;4.479398;0.892857;10.000000;2.428137;
2.294870;2.543257;6.285070;0.987975;4.101600;-3.917016;1.792321;0.902380;4.511899;0.892857;10.000000;2.286530;
2.301007;2.449115;6.056133;0.987972;3.956739;-3.800097;1.769176;0.905862;4.529314;0.892857;10.000000;2.210327;
