"time","WT4B.injector.PInjPu","WT4B.injector.QInjPu","WT4B.pll.omegaPLLPu"
15.768,1.173416491329314,0.7719552952770313,1
15.769,1.173416491329314,0.7719552952770314,1
15.77,1.173416491329315,0.7719552952770317,1
15.771,1.173416491329315,0.7719552952770318,1
15.772,1.173416491329316,0.771955295277032,1
15.773,1.173416491329317,0.7719552952770321,1
15.774,1.173416491329317,0.7719552952770323,1
15.775,1.173416491329318,0.7719552952770322,1
15.776,1.173416491329319,0.7719552952770325,1
15.777,1.17341649132932,0.7719552952770325,1
15.778,1.173416491329321,0.7719552952770325,1
15.779,1.173416491329321,0.7719552952770328,1
15.78,1.173416491329321,0.7719552952770328,1
15.781,1.173416491329322,0.7719552952770328,1
15.782,1.173416491329323,0.771955295277033,1
15.783,1.173416491329324,0.7719552952770331,1
15.784,1.173416491329325,0.7719552952770332,1
15.785,1.173416491329326,0.7719552952770333,1
15.786,1.173416491329326,0.7719552952770335,1
15.787,1.173416491329327,0.7719552952770334,1
15.788,1.173416491329328,0.7719552952770335,1
15.789,1.173416491329329,0.7719552952770338,1
15.79,1.17341649132933,0.7719552952770339,1
15.791,1.17341649132933,0.7719552952770341,1
15.792,1.173416491329331,0.7719552952770341,1
15.793,1.173416491329332,0.7719552952770342,1
15.794,1.173416491329333,0.7719552952770344,1
15.795,1.173416491329335,0.7719552952770347,1
15.796,1.173416491329335,0.7719552952770347,1
15.797,1.173416491329335,0.7719552952770344,1
15.798,1.173416491329335,0.7719552952770345,1
15.799,1.173416491329336,0.7719552952770347,1
15.8,1.173416491329336,0.7719552952770348,1
15.801,1.173416491329336,0.7719552952770348,1
15.802,1.173416491329336,0.7719552952770348,1
15.803,1.173416491329336,0.7719552952770347,1
15.804,1.173416491329337,0.7719552952770348,1
15.805,1.173416491329337,0.7719552952770348,1
15.806,1.173416491329337,0.7719552952770349,1
15.807,1.173416491329337,0.7719552952770348,1
15.808,1.173416491329338,0.7719552952770349,1
15.809,1.173416491329338,0.7719552952770349,1
15.81,1.173416491329338,0.771955295277035,1
15.811,1.173416491329338,0.771955295277035,1
15.812,1.173416491329339,0.771955295277035,1
15.813,1.173416491329339,0.7719552952770352,1
15.814,1.173416491329339,0.7719552952770352,1
15.815,1.173416491329339,0.7719552952770351,1
15.816,1.17341649132934,0.7719552952770352,1
15.817,1.17341649132934,0.7719552952770352,1
15.818,1.17341649132934,0.7719552952770353,1
15.819,1.17341649132934,0.7719552952770354,1
15.82,1.173416491329341,0.7719552952770353,1
15.821,1.173416491329341,0.7719552952770353,1
15.822,1.173416491329341,0.7719552952770354,1
15.823,1.173416491329341,0.7719552952770354,1
15.824,1.173416491329341,0.7719552952770355,1
15.825,1.173416491329342,0.7719552952770354,1
15.826,1.173416491329342,0.7719552952770354,1
15.827,1.173416491329342,0.7719552952770354,1
15.828,1.173416491329342,0.7719552952770354,1
15.829,1.173416491329342,0.7719552952770355,1
15.83,1.173416491329343,0.7719552952770355,1
15.831,1.173416491329343,0.7719552952770357,1
15.832,1.173416491329343,0.7719552952770358,1
15.833,1.173416491329344,0.7719552952770359,1
15.834,1.173416491329344,0.7719552952770358,1
15.835,1.173416491329344,0.7719552952770358,1
15.836,1.173416491329344,0.7719552952770359,1
15.837,1.173416491329345,0.7719552952770359,1
15.838,1.173416491329345,0.771955295277036,1
15.839,1.173416491329345,0.7719552952770361,1
15.84,1.173416491329345,0.7719552952770358,1
15.841,1.173416491329345,0.7719552952770359,1
15.842,1.173416491329345,0.771955295277036,1
15.843,1.173416491329345,0.7719552952770361,1
15.844,1.173416491329346,0.7719552952770361,1
15.845,1.173416491329346,0.7719552952770361,1
15.846,1.173416491329346,0.7719552952770361,1
15.847,1.173416491329347,0.7719552952770361,1
15.848,1.173416491329347,0.7719552952770362,1
15.849,1.173416491329347,0.7719552952770363,1
15.85,1.173416491329347,0.7719552952770363,1
15.851,1.173416491329347,0.7719552952770363,1
15.852,1.173416491329348,0.7719552952770363,1
15.853,1.173416491329348,0.7719552952770363,1
15.854,1.173416491329348,0.7719552952770364,1
15.855,1.173416491329348,0.7719552952770364,1
15.856,1.173416491329348,0.7719552952770364,1
15.857,1.173416491329349,0.7719552952770365,1
15.858,1.173416491329349,0.7719552952770363,1
15.859,1.173416491329349,0.7719552952770364,1
15.86,1.173416491329349,0.7719552952770365,1
15.861,1.17341649132935,0.7719552952770365,1
15.862,1.17341649132935,0.7719552952770365,1
15.863,1.17341649132935,0.7719552952770367,1
15.864,1.17341649132935,0.7719552952770367,1
15.865,1.17341649132935,0.7719552952770367,1
15.866,1.173416491329351,0.7719552952770367,1
15.867,1.173416491329351,0.7719552952770368,1
15.868,1.173416491329351,0.7719552952770368,1
15.869,1.173416491329351,0.7719552952770369,1
15.87,1.173416491329351,0.7719552952770369,1
15.871,1.173416491329351,0.7719552952770368,1
15.872,1.173416491329352,0.7719552952770369,1
15.873,1.173416491329352,0.7719552952770369,1
15.874,1.173416491329353,0.7719552952770371,1
15.875,1.173416491329352,0.7719552952770369,1
15.876,1.173416491329353,0.7719552952770369,1
15.877,1.173416491329353,0.7719552952770369,1
15.878,1.173416491329353,0.7719552952770369,1
15.879,1.173416491329353,0.771955295277037,1
15.88,1.173416491329353,0.771955295277037,1
15.881,1.173416491329354,0.7719552952770371,1
15.882,1.173416491329354,0.7719552952770371,1
15.883,1.173416491329354,0.7719552952770372,1
15.884,1.173416491329354,0.7719552952770372,1
15.885,1.173416491329354,0.7719552952770372,1
15.886,1.173416491329354,0.7719552952770374,1
15.887,1.173416491329354,0.7719552952770374,1
15.888,1.173416491329355,0.7719552952770372,1
15.889,1.173416491329355,0.7719552952770373,1
15.89,1.173416491329355,0.7719552952770374,1
15.891,1.173416491329355,0.7719552952770374,1
15.892,1.173416491329356,0.7719552952770374,1
15.893,1.173416491329356,0.7719552952770374,1
15.894,1.173416491329356,0.7719552952770375,1
15.895,1.173416491329356,0.7719552952770374,1
15.896,1.173416491329356,0.7719552952770374,1
15.897,1.173416491329357,0.7719552952770375,1
15.898,1.173416491329357,0.7719552952770375,1
15.899,1.173416491329357,0.7719552952770377,1
15.9,1.173416491329357,0.7719552952770377,1
15.901,1.173416491329357,0.7719552952770377,1
15.902,1.173416491329358,0.7719552952770378,1
15.903,1.173416491329358,0.7719552952770377,1
15.904,1.173416491329358,0.7719552952770378,1
15.905,1.173416491329358,0.7719552952770378,1
15.906,1.173416491329359,0.7719552952770379,1
15.907,1.173416491329359,0.7719552952770378,1
15.908,1.173416491329359,0.7719552952770379,1
15.909,1.173416491329359,0.7719552952770379,1
15.91,1.173416491329359,0.7719552952770379,1
15.911,1.173416491329359,0.7719552952770379,1
15.912,1.173416491329359,0.7719552952770379,1
15.913,1.173416491329359,0.771955295277038,1
15.914,1.173416491329359,0.771955295277038,1
15.915,1.17341649132936,0.7719552952770382,1
15.916,1.17341649132936,0.7719552952770381,1
15.917,1.17341649132936,0.7719552952770381,1
15.918,1.17341649132936,0.771955295277038,1
15.919,1.17341649132936,0.771955295277038,1
15.92,1.17341649132936,0.7719552952770381,1
15.921,1.17341649132936,0.7719552952770381,1
15.922,1.17341649132936,0.7719552952770381,1
15.923,1.173416491329361,0.7719552952770382,1
15.924,1.173416491329361,0.7719552952770382,1
15.925,1.173416491329361,0.7719552952770382,1
15.926,1.173416491329361,0.7719552952770382,1
15.927,1.173416491329361,0.7719552952770382,1
15.928,1.173416491329361,0.7719552952770382,1
15.929,1.173416491329361,0.7719552952770381,1
15.93,1.173416491329361,0.7719552952770381,1
15.931,1.173416491329361,0.7719552952770381,1
15.932,1.173416491329361,0.7719552952770382,1
15.933,1.173416491329361,0.7719552952770381,1
15.934,1.173416491329361,0.7719552952770381,1
15.935,1.173416491329361,0.7719552952770381,1
15.936,1.173416491329361,0.7719552952770381,1
15.937,1.173416491329361,0.7719552952770381,1
15.938,1.173416491329361,0.7719552952770381,1
15.939,1.173416491329361,0.7719552952770381,1
15.94,1.173416491329362,0.7719552952770382,1
15.941,1.173416491329362,0.7719552952770382,1
15.942,1.173416491329362,0.7719552952770382,1
15.943,1.173416491329362,0.7719552952770382,1
15.944,1.173416491329362,0.7719552952770382,1
15.945,1.173416491329362,0.7719552952770383,1
15.946,1.173416491329362,0.7719552952770383,1
15.947,1.173416491329362,0.7719552952770383,1
15.948,1.173416491329362,0.7719552952770383,1
15.949,1.173416491329362,0.7719552952770383,1
15.95,1.173416491329362,0.7719552952770383,1
15.951,1.173416491329362,0.7719552952770383,1
15.952,1.173416491329362,0.7719552952770383,1
15.953,1.173416491329362,0.7719552952770383,1
15.954,1.173416491329362,0.7719552952770383,1
15.955,1.173416491329362,0.7719552952770383,1
15.956,1.173416491329362,0.7719552952770383,1
15.957,1.173416491329362,0.7719552952770383,1
15.958,1.173416491329362,0.7719552952770383,1
15.959,1.173416491329362,0.7719552952770383,1
15.96,1.173416491329362,0.7719552952770383,1
15.961,1.173416491329362,0.7719552952770383,1
15.962,1.173416491329362,0.7719552952770383,1
15.963,1.173416491329362,0.7719552952770383,1
15.964,1.173416491329362,0.7719552952770383,1
15.965,1.173416491329362,0.7719552952770383,1
15.966,1.173416491329362,0.7719552952770383,1
15.967,1.173416491329362,0.7719552952770383,1
15.968,1.173416491329362,0.7719552952770383,1
15.969,1.173416491329362,0.7719552952770383,1
15.97,1.173416491329362,0.7719552952770383,1
15.971,1.173416491329362,0.7719552952770383,1
15.972,1.173416491329362,0.7719552952770383,1
15.973,1.173416491329362,0.7719552952770383,1
15.974,1.173416491329362,0.7719552952770383,1
15.975,1.173416491329362,0.7719552952770383,1
15.976,1.173416491329362,0.7719552952770383,1
15.977,1.173416491329362,0.7719552952770383,1
15.978,1.173416491329362,0.7719552952770383,1
15.979,1.173416491329362,0.7719552952770383,1
15.98,1.173416491329362,0.7719552952770383,1
15.981,1.173416491329362,0.7719552952770383,1
15.982,1.173416491329362,0.7719552952770383,1
15.983,1.173416491329362,0.7719552952770383,1
15.984,1.173416491329362,0.7719552952770383,1
15.985,1.173416491329362,0.7719552952770383,1
15.986,1.173416491329362,0.7719552952770383,1
15.987,1.173416491329362,0.7719552952770383,1
15.988,1.173416491329362,0.7719552952770383,1
15.989,1.173416491329362,0.7719552952770383,1
15.99,1.173416491329362,0.7719552952770383,1
15.991,1.173416491329362,0.7719552952770383,1
15.992,1.173416491329362,0.7719552952770383,1
15.993,1.173416491329362,0.7719552952770382,1
15.994,1.173416491329362,0.7719552952770382,1
15.995,1.173416491329362,0.7719552952770382,1
15.996,1.173416491329362,0.7719552952770382,1
15.997,1.173416491329361,0.7719552952770381,1
15.998,1.173416491329361,0.7719552952770381,1
15.999,1.173416491329361,0.7719552952770383,1
16,1.173416491329361,0.7719552952770383,1
16.001,1.173416491329361,0.7719552952770382,1
16.002,1.173416491329361,0.7719552952770382,1
16.003,1.173416491329361,0.7719552952770382,1
16.004,1.173416491329361,0.7719552952770381,1
16.005,1.173416491329361,0.7719552952770381,1
16.006,1.173416491329361,0.7719552952770381,1
16.007,1.173416491329361,0.7719552952770382,1
16.008,1.173416491329361,0.7719552952770382,1
16.009,1.173416491329361,0.7719552952770382,1
16.01,1.173416491329361,0.7719552952770382,1
16.011,1.173416491329361,0.7719552952770382,1
16.012,1.173416491329361,0.7719552952770382,1
16.013,1.17341649132936,0.7719552952770381,1
16.014,1.17341649132936,0.7719552952770381,1
16.015,1.17341649132936,0.771955295277038,1
16.016,1.17341649132936,0.7719552952770381,1
16.017,1.17341649132936,0.7719552952770381,1
16.018,1.17341649132936,0.7719552952770382,1
16.019,1.17341649132936,0.7719552952770382,1
16.02,1.17341649132936,0.7719552952770381,1
16.021,1.17341649132936,0.7719552952770381,1
16.022,1.173416491329359,0.771955295277038,1
16.023,1.173416491329359,0.771955295277038,1
16.024,1.173416491329359,0.771955295277038,1
16.025,1.173416491329359,0.7719552952770379,1
16.026,1.173416491329359,0.7719552952770379,1
16.027,1.173416491329359,0.7719552952770379,1
16.028,1.173416491329359,0.7719552952770379,1
16.029,1.173416491329359,0.7719552952770379,1
16.03,1.173416491329359,0.7719552952770379,1
16.031,1.173416491329359,0.771955295277038,1
16.032,1.173416491329359,0.7719552952770379,1
16.033,1.173416491329359,0.7719552952770379,1
16.034,1.173416491329359,0.7719552952770379,1
16.035,1.173416491329359,0.7719552952770379,1
16.036,1.173416491329359,0.7719552952770379,1
16.037,1.173416491329359,0.7719552952770379,1
16.038,1.173416491329359,0.7719552952770379,1
16.039,1.173416491329359,0.7719552952770379,1
16.04,1.173416491329359,0.7719552952770379,1
16.041,1.173416491329359,0.7719552952770379,1
16.042,1.173416491329359,0.7719552952770379,1
16.043,1.173416491329359,0.7719552952770379,1
16.044,1.173416491329359,0.7719552952770379,1
16.045,1.173416491329359,0.7719552952770379,1
16.046,1.173416491329359,0.7719552952770379,1
16.047,1.173416491329359,0.7719552952770379,1
16.048,1.173416491329359,0.7719552952770379,1
16.049,1.173416491329359,0.7719552952770379,1
16.05,1.173416491329359,0.7719552952770379,1
16.051,1.173416491329359,0.7719552952770379,1
16.052,1.173416491329359,0.7719552952770379,1
16.053,1.173416491329359,0.7719552952770379,1
16.054,1.173416491329359,0.7719552952770379,1
16.055,1.173416491329359,0.7719552952770379,1
16.056,1.173416491329359,0.7719552952770379,1
16.057,1.173416491329359,0.7719552952770379,1
16.058,1.173416491329359,0.7719552952770379,1
16.059,1.173416491329359,0.7719552952770379,1
16.06,1.173416491329359,0.7719552952770379,1
16.061,1.173416491329359,0.7719552952770379,1
16.062,1.173416491329359,0.7719552952770379,1
16.063,1.173416491329359,0.7719552952770378,1
16.064,1.173416491329359,0.7719552952770378,1
16.065,1.173416491329359,0.7719552952770378,1
16.066,1.173416491329359,0.7719552952770378,1
16.067,1.173416491329359,0.7719552952770378,1
16.068,1.173416491329359,0.7719552952770378,1
16.069,1.173416491329359,0.7719552952770378,1
16.07,1.173416491329359,0.7719552952770378,1
16.071,1.173416491329359,0.7719552952770377,1
16.072,1.173416491329359,0.7719552952770377,1
16.073,1.173416491329359,0.7719552952770377,1
16.074,1.173416491329359,0.7719552952770377,1
16.075,1.173416491329359,0.7719552952770377,1
16.076,1.173416491329359,0.7719552952770377,1
16.077,1.173416491329359,0.7719552952770377,1
16.078,1.173416491329359,0.7719552952770377,1
16.079,1.173416491329358,0.7719552952770377,1
16.08,1.173416491329358,0.7719552952770377,1
16.081,1.173416491329358,0.7719552952770377,1
16.082,1.173416491329358,0.7719552952770377,1
16.083,1.173416491329358,0.7719552952770377,1
16.084,1.173416491329358,0.7719552952770377,1
16.085,1.173416491329358,0.7719552952770377,1
16.086,1.173416491329358,0.7719552952770375,1
16.087,1.173416491329358,0.7719552952770375,1
16.088,1.173416491329358,0.7719552952770375,1
16.089,1.173416491329358,0.7719552952770375,1
16.09,1.173416491329358,0.7719552952770375,1
16.091,1.173416491329358,0.7719552952770375,1
16.092,1.173416491329358,0.7719552952770375,1
16.093,1.173416491329358,0.7719552952770377,1
16.094,1.173416491329358,0.7719552952770378,1
16.095,1.173416491329358,0.7719552952770378,1
16.096,1.173416491329358,0.7719552952770378,1
16.097,1.173416491329358,0.7719552952770378,1
16.098,1.173416491329358,0.7719552952770378,1
16.099,1.173416491329358,0.7719552952770378,1
16.1,1.173416491329358,0.7719552952770378,1
16.101,1.173416491329358,0.7719552952770378,1
16.102,1.173416491329357,0.7719552952770377,1
16.103,1.173416491329357,0.7719552952770377,1
16.104,1.173416491329357,0.7719552952770377,1
16.105,1.173416491329357,0.7719552952770377,1
16.106,1.173416491329357,0.7719552952770377,1
16.107,1.173416491329357,0.7719552952770377,1
16.108,1.173416491329357,0.7719552952770377,1
16.109,1.173416491329357,0.7719552952770374,1
16.11,1.173416491329357,0.7719552952770374,1
16.111,1.173416491329357,0.7719552952770374,1
16.112,1.173416491329357,0.7719552952770374,1
16.113,1.173416491329357,0.7719552952770374,1
16.114,1.173416491329357,0.7719552952770374,1
16.115,1.173416491329357,0.7719552952770374,1
16.116,1.173416491329357,0.7719552952770374,1
16.117,1.173416491329357,0.7719552952770374,1
16.118,1.173416491329357,0.7719552952770374,1
16.119,1.173416491329357,0.7719552952770374,1
16.12,1.173416491329357,0.7719552952770374,1
16.121,1.173416491329357,0.7719552952770374,1
16.122,1.173416491329357,0.7719552952770374,1
16.123,1.173416491329357,0.7719552952770374,1
16.124,1.173416491329357,0.7719552952770374,1
16.125,1.173416491329357,0.7719552952770374,1
16.126,1.173416491329357,0.7719552952770374,1
16.127,1.173416491329357,0.7719552952770374,1
16.128,1.173416491329357,0.7719552952770374,1
16.129,1.173416491329356,0.7719552952770373,1
16.13,1.173416491329356,0.7719552952770373,1
16.131,1.173416491329356,0.7719552952770373,1
16.132,1.173416491329356,0.7719552952770372,1
16.133,1.173416491329356,0.7719552952770372,1
16.134,1.173416491329356,0.7719552952770372,1
16.135,1.173416491329356,0.7719552952770372,1
16.136,1.173416491329356,0.7719552952770372,1
16.137,1.173416491329356,0.7719552952770372,1
16.138,1.173416491329356,0.7719552952770372,1
16.139,1.173416491329356,0.7719552952770372,1
16.14,1.173416491329356,0.7719552952770372,1
16.141,1.173416491329356,0.7719552952770372,1
16.142,1.173416491329356,0.7719552952770372,1
16.143,1.173416491329356,0.7719552952770372,1
16.144,1.173416491329356,0.7719552952770372,1
16.145,1.173416491329356,0.7719552952770372,1
16.146,1.173416491329356,0.7719552952770372,1
16.147,1.173416491329356,0.7719552952770371,1
16.148,1.173416491329356,0.7719552952770371,1
16.149,1.173416491329356,0.7719552952770371,1
16.15,1.173416491329356,0.7719552952770371,1
16.151,1.173416491329356,0.7719552952770371,1
16.152,1.173416491329356,0.7719552952770371,1
16.153,1.173416491329356,0.7719552952770371,1
16.154,1.173416491329356,0.7719552952770371,1
16.155,1.173416491329356,0.7719552952770371,1
16.156,1.173416491329356,0.7719552952770371,1
16.157,1.173416491329356,0.7719552952770371,1
16.158,1.173416491329356,0.7719552952770371,1
16.159,1.173416491329356,0.7719552952770371,1
16.16,1.173416491329356,0.7719552952770371,1
16.161,1.173416491329356,0.7719552952770371,1
16.162,1.173416491329356,0.7719552952770371,1
16.163,1.173416491329356,0.7719552952770371,1
16.164,1.173416491329356,0.7719552952770371,1
16.165,1.173416491329356,0.7719552952770371,1
16.166,1.173416491329356,0.7719552952770371,1
16.167,1.173416491329356,0.7719552952770371,1
16.168,1.173416491329356,0.7719552952770371,1
16.169,1.173416491329356,0.7719552952770371,1
16.17,1.173416491329356,0.7719552952770371,1
16.171,1.173416491329356,0.7719552952770371,1
16.172,1.173416491329356,0.7719552952770371,1
16.173,1.173416491329356,0.7719552952770371,1
16.174,1.173416491329356,0.7719552952770371,1
16.175,1.173416491329356,0.7719552952770371,1
16.176,1.173416491329356,0.7719552952770371,1
16.177,1.173416491329355,0.7719552952770372,1
16.178,1.173416491329355,0.7719552952770372,1
16.179,1.173416491329355,0.7719552952770372,1
16.18,1.173416491329355,0.7719552952770372,1
16.181,1.173416491329355,0.7719552952770372,1
16.182,1.173416491329355,0.7719552952770372,1
16.183,1.173416491329355,0.7719552952770372,1
16.184,1.173416491329355,0.7719552952770372,1
16.185,1.173416491329355,0.7719552952770372,1
16.186,1.173416491329355,0.7719552952770374,1
16.187,1.173416491329355,0.7719552952770374,1
16.188,1.173416491329355,0.7719552952770374,1
16.189,1.173416491329355,0.7719552952770374,1
16.19,1.173416491329355,0.7719552952770374,1
16.191,1.173416491329355,0.7719552952770374,1
16.192,1.173416491329355,0.7719552952770374,1
16.193,1.173416491329355,0.7719552952770374,1
16.194,1.173416491329355,0.7719552952770374,1
16.195,1.173416491329355,0.7719552952770374,1
16.196,1.173416491329355,0.7719552952770374,1
16.197,1.173416491329355,0.7719552952770374,1
16.198,1.173416491329355,0.7719552952770374,1
16.199,1.173416491329355,0.7719552952770374,1
16.2,1.173416491329355,0.7719552952770374,1
16.201,1.173416491329355,0.7719552952770374,1
16.202,1.173416491329355,0.7719552952770374,1
16.203,1.173416491329355,0.7719552952770374,1
16.204,1.173416491329355,0.7719552952770374,1
16.205,1.173416491329355,0.7719552952770374,1
16.206,1.173416491329355,0.7719552952770374,1
16.207,1.173416491329355,0.7719552952770374,1
16.208,1.173416491329355,0.7719552952770374,1
16.209,1.173416491329356,0.7719552952770372,1
16.21,1.173416491329356,0.7719552952770372,1
16.211,1.173416491329356,0.7719552952770372,1
16.212,1.173416491329356,0.7719552952770372,1
16.213,1.173416491329356,0.7719552952770372,1
16.214,1.173416491329356,0.7719552952770372,1
16.215,1.173416491329355,0.7719552952770374,1
16.216,1.173416491329355,0.7719552952770374,1
16.217,1.173416491329355,0.7719552952770374,1
16.218,1.173416491329355,0.7719552952770374,1
16.219,1.173416491329355,0.7719552952770374,1
16.22,1.173416491329355,0.7719552952770374,1
16.221,1.173416491329355,0.7719552952770374,1
16.222,1.173416491329355,0.7719552952770374,1
16.223,1.173416491329355,0.7719552952770374,1
16.224,1.173416491329355,0.7719552952770374,1
16.225,1.173416491329355,0.7719552952770374,1
16.226,1.173416491329355,0.7719552952770374,1
16.227,1.173416491329355,0.7719552952770374,1
16.228,1.173416491329355,0.7719552952770374,1
16.229,1.173416491329355,0.7719552952770374,1
16.23,1.173416491329355,0.7719552952770374,1
16.231,1.173416491329355,0.7719552952770374,1
16.232,1.173416491329355,0.7719552952770374,1
16.233,1.173416491329355,0.7719552952770374,1
16.234,1.173416491329355,0.7719552952770374,1
16.235,1.173416491329355,0.7719552952770374,1
16.236,1.173416491329355,0.7719552952770374,1
16.237,1.173416491329355,0.7719552952770374,1
16.238,1.173416491329355,0.7719552952770374,1
16.239,1.173416491329355,0.7719552952770374,1
16.24,1.173416491329356,0.7719552952770372,1
16.241,1.173416491329356,0.7719552952770372,1
16.242,1.173416491329356,0.7719552952770372,1
16.243,1.173416491329356,0.7719552952770372,1
16.244,1.173416491329356,0.7719552952770372,1
16.245,1.173416491329356,0.7719552952770372,1
16.246,1.173416491329356,0.7719552952770372,1
16.247,1.173416491329356,0.7719552952770372,1
16.248,1.173416491329356,0.7719552952770372,1
16.249,1.173416491329356,0.7719552952770372,1
16.25,1.173416491329356,0.7719552952770372,1
16.251,1.173416491329356,0.7719552952770372,1
16.252,1.173416491329356,0.7719552952770372,1
16.253,1.173416491329356,0.7719552952770372,1
16.254,1.173416491329356,0.7719552952770372,1
16.255,1.173416491329356,0.7719552952770372,1
16.256,1.173416491329356,0.7719552952770372,1
16.257,1.173416491329356,0.7719552952770372,1
16.258,1.173416491329356,0.7719552952770372,1
16.259,1.173416491329356,0.7719552952770372,1
16.26,1.173416491329356,0.7719552952770372,1
16.261,1.173416491329356,0.7719552952770372,1
16.262,1.173416491329356,0.7719552952770372,1
16.263,1.173416491329356,0.7719552952770372,1
16.264,1.173416491329356,0.7719552952770372,1
16.265,1.173416491329356,0.7719552952770372,1
16.266,1.173416491329356,0.7719552952770372,1
16.267,1.173416491329356,0.7719552952770372,1
16.268,1.173416491329356,0.7719552952770372,1
16.269,1.173416491329356,0.7719552952770373,1
16.27,1.173416491329356,0.7719552952770373,1
16.271,1.173416491329356,0.7719552952770373,1
16.272,1.173416491329356,0.7719552952770373,1
16.273,1.173416491329356,0.7719552952770373,1
16.274,1.173416491329356,0.7719552952770373,1
16.275,1.173416491329356,0.7719552952770375,1
16.276,1.173416491329356,0.7719552952770375,1
16.277,1.173416491329356,0.7719552952770375,1
16.278,1.173416491329356,0.7719552952770375,1
16.279,1.173416491329356,0.7719552952770375,1
16.28,1.173416491329356,0.7719552952770375,1
16.281,1.173416491329356,0.7719552952770375,1
16.282,1.173416491329356,0.7719552952770375,1
16.283,1.173416491329356,0.7719552952770375,1
16.284,1.173416491329356,0.7719552952770375,1
16.285,1.173416491329356,0.7719552952770374,1
16.286,1.173416491329356,0.7719552952770374,1
16.287,1.173416491329356,0.7719552952770374,1
16.288,1.173416491329356,0.7719552952770374,1
16.289,1.173416491329356,0.7719552952770374,1
16.29,1.173416491329356,0.7719552952770374,1
16.291,1.173416491329356,0.7719552952770374,1
16.292,1.173416491329356,0.7719552952770374,1
16.293,1.173416491329356,0.7719552952770374,1
16.294,1.173416491329356,0.7719552952770374,1
16.295,1.173416491329356,0.7719552952770374,1
16.296,1.173416491329356,0.7719552952770374,1
16.297,1.173416491329356,0.7719552952770374,1
16.298,1.173416491329356,0.7719552952770374,1
16.299,1.173416491329356,0.7719552952770374,1
16.3,1.173416491329356,0.7719552952770374,1
16.301,1.173416491329356,0.7719552952770374,1
16.302,1.173416491329356,0.7719552952770374,1
16.303,1.173416491329356,0.7719552952770374,1
16.304,1.173416491329356,0.7719552952770374,1
16.305,1.173416491329356,0.7719552952770374,1
16.306,1.173416491329356,0.7719552952770375,1
16.307,1.173416491329356,0.7719552952770375,1
16.308,1.173416491329356,0.7719552952770375,1
16.309,1.173416491329356,0.7719552952770375,1
16.31,1.173416491329356,0.7719552952770375,1
16.311,1.173416491329356,0.7719552952770375,1
16.312,1.173416491329356,0.7719552952770375,1
16.313,1.173416491329356,0.7719552952770375,1
16.314,1.173416491329356,0.7719552952770375,1
16.315,1.173416491329356,0.7719552952770375,1
16.316,1.173416491329356,0.7719552952770375,1
16.317,1.173416491329356,0.7719552952770375,1
16.318,1.173416491329356,0.7719552952770375,1
16.319,1.173416491329356,0.7719552952770375,1
16.32,1.173416491329356,0.7719552952770375,1
16.321,1.173416491329356,0.7719552952770375,1
16.322,1.173416491329356,0.7719552952770375,1
16.323,1.173416491329356,0.7719552952770375,1
16.324,1.173416491329356,0.7719552952770375,1
16.325,1.173416491329356,0.7719552952770375,1
16.326,1.173416491329356,0.7719552952770375,1
16.327,1.173416491329356,0.7719552952770375,1
16.328,1.173416491329356,0.7719552952770377,1
16.329,1.173416491329356,0.7719552952770377,1
16.33,1.173416491329356,0.7719552952770377,1
16.331,1.173416491329356,0.7719552952770377,1
16.332,1.173416491329356,0.7719552952770377,1
16.333,1.173416491329356,0.7719552952770377,1
16.334,1.173416491329356,0.7719552952770377,1
16.335,1.173416491329356,0.7719552952770377,1
16.336,1.173416491329356,0.7719552952770377,1
16.337,1.173416491329356,0.7719552952770377,1
16.338,1.173416491329356,0.7719552952770377,1
16.339,1.173416491329356,0.7719552952770377,1
16.34,1.173416491329356,0.7719552952770377,1
16.341,1.173416491329356,0.7719552952770377,1
16.342,1.173416491329356,0.7719552952770377,1
16.343,1.173416491329356,0.7719552952770377,1
16.344,1.173416491329356,0.7719552952770377,1
16.345,1.173416491329356,0.7719552952770377,1
16.346,1.173416491329356,0.7719552952770377,1
16.347,1.173416491329356,0.7719552952770377,1
16.348,1.173416491329356,0.7719552952770377,1
16.349,1.173416491329356,0.7719552952770377,1
16.35,1.173416491329356,0.7719552952770377,1
16.351,1.173416491329356,0.7719552952770377,1
16.352,1.173416491329356,0.7719552952770377,1
16.353,1.173416491329356,0.7719552952770377,1
16.354,1.173416491329356,0.7719552952770377,1
16.355,1.173416491329356,0.7719552952770377,1
16.356,1.173416491329356,0.7719552952770377,1
16.357,1.173416491329356,0.7719552952770377,1
16.358,1.173416491329356,0.7719552952770377,1
16.359,1.173416491329356,0.7719552952770377,1
16.36,1.173416491329356,0.7719552952770377,1
16.361,1.173416491329356,0.7719552952770377,1
16.362,1.173416491329356,0.7719552952770377,1
16.363,1.173416491329356,0.7719552952770377,1
16.364,1.173416491329356,0.7719552952770377,1
16.365,1.173416491329356,0.7719552952770377,1
16.366,1.173416491329356,0.7719552952770377,1
16.367,1.173416491329356,0.7719552952770377,1
16.368,1.173416491329356,0.7719552952770377,1
16.369,1.173416491329356,0.7719552952770377,1
16.37,1.173416491329356,0.7719552952770377,1
16.371,1.173416491329356,0.7719552952770377,1
16.372,1.173416491329356,0.7719552952770377,1
16.373,1.173416491329356,0.7719552952770377,1
16.374,1.173416491329356,0.7719552952770377,1
