time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_energyConversion_storageSys_sOCcontrol_soc;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_PInjPu;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_QInjPu;
1.432717;-0.000002;1.000104;0.821295;0.000000;1.000000;0.800000;48.617858;0.840349;0.100879;
1.432841;-0.000002;1.000104;0.821281;0.000000;1.000000;0.800000;48.617757;0.840335;0.100876;
1.433088;-0.000002;1.000104;0.821253;0.000000;1.000000;0.800000;48.617553;0.840308;0.100869;
1.433212;-0.000002;1.000104;0.821240;0.000000;1.000000;0.800000;48.617452;0.840294;0.100866;
1.433459;-0.000002;1.000104;0.821212;0.000000;1.000000;0.800000;48.617249;0.840266;0.100860;
1.433583;-0.000002;1.000104;0.821198;0.000000;1.000000;0.800000;48.617147;0.840253;0.100857;
1.433830;-0.000002;1.000104;0.821170;0.000000;1.000000;0.800000;48.616944;0.840225;0.100850;
1.433954;-0.000002;1.000104;0.821157;0.000000;1.000000;0.800000;48.616843;0.840212;0.100847;
1.434201;-0.000002;1.000104;0.821129;0.000000;1.000000;0.800000;48.616640;0.840184;0.100840;
1.434324;-0.000002;1.000104;0.821115;0.000000;1.000000;0.800000;48.616538;0.840171;0.100837;
1.434572;-0.000002;1.000104;0.821088;0.000000;1.000000;0.800000;48.616335;0.840143;0.100831;
1.434695;-0.000002;1.000104;0.821074;0.000000;1.000000;0.800000;48.616234;0.840130;0.100828;
1.434942;-0.000002;1.000104;0.821047;0.000000;1.000000;0.800000;48.616031;0.840102;0.100821;
1.435066;-0.000002;1.000104;0.821033;0.000000;1.000000;0.800000;48.615929;0.840089;0.100818;
1.435313;-0.000002;1.000104;0.821006;0.000000;1.000000;0.800000;48.615726;0.840062;0.100812;
1.435437;-0.000002;1.000104;0.820992;0.000000;1.000000;0.800000;48.615625;0.840048;0.100808;
1.435684;-0.000002;1.000104;0.820965;0.000000;1.000000;0.800000;48.615422;0.840021;0.100802;
1.435808;-0.000002;1.000104;0.820951;0.000000;1.000000;0.800000;48.615320;0.840007;0.100799;
1.436055;-0.000002;1.000104;0.820924;0.000000;1.000000;0.800000;48.615117;0.839980;0.100793;
1.436179;-0.000002;1.000104;0.820910;0.000000;1.000000;0.800000;48.615016;0.839967;0.100789;
1.436426;-0.000002;1.000104;0.820883;0.000000;1.000000;0.800000;48.614813;0.839940;0.100783;
1.436550;-0.000002;1.000104;0.820869;0.000000;1.000000;0.800000;48.614711;0.839926;0.100780;
1.436797;-0.000002;1.000104;0.820842;0.000000;1.000000;0.800000;48.614509;0.839899;0.100773;
1.436920;-0.000002;1.000104;0.820829;0.000000;1.000000;0.800000;48.614407;0.839886;0.100770;
1.437168;-0.000002;1.000104;0.820802;0.000000;1.000000;0.800000;48.614204;0.839859;0.100764;
1.437291;-0.000002;1.000105;0.820788;0.000000;1.000000;0.800000;48.614103;0.839845;0.100761;
1.437539;-0.000002;1.000105;0.820761;0.000000;1.000000;0.800000;48.613900;0.839818;0.100755;
1.437662;-0.000002;1.000105;0.820747;0.000000;1.000000;0.800000;48.613798;0.839805;0.100751;
1.437909;-0.000002;1.000105;0.820720;0.000000;1.000000;0.800000;48.613595;0.839778;0.100745;
1.438033;-0.000002;1.000105;0.820707;0.000000;1.000000;0.800000;48.613494;0.839765;0.100742;
1.438280;-0.000002;1.000105;0.820680;0.000000;1.000000;0.800000;48.613291;0.839738;0.100736;
1.438404;-0.000002;1.000105;0.820667;0.000000;1.000000;0.800000;48.613189;0.839725;0.100733;
1.438651;-0.000002;1.000105;0.820640;0.000000;1.000000;0.800000;48.612987;0.839698;0.100726;
1.438775;-0.000002;1.000105;0.820626;0.000000;1.000000;0.800000;48.612885;0.839684;0.100723;
1.439022;-0.000002;1.000105;0.820599;0.000000;1.000000;0.800000;48.612682;0.839658;0.100717;
1.439146;-0.000002;1.000105;0.820586;0.000000;1.000000;0.800000;48.612581;0.839644;0.100714;
1.439393;-0.000002;1.000105;0.820559;0.000000;1.000000;0.800000;48.612378;0.839618;0.100707;
1.439517;-0.000002;1.000105;0.820546;0.000000;1.000000;0.800000;48.612277;0.839604;0.100704;
1.439764;-0.000002;1.000105;0.820519;0.000000;1.000000;0.800000;48.612074;0.839578;0.100698;
1.439887;-0.000002;1.000105;0.820506;0.000000;1.000000;0.800000;48.611972;0.839565;0.100695;
1.440135;-0.000002;1.000105;0.820479;0.000000;1.000000;0.800000;48.611769;0.839538;0.100689;
1.440258;-0.000002;1.000105;0.820466;0.000000;1.000000;0.800000;48.611668;0.839525;0.100686;
1.440506;-0.000002;1.000105;0.820439;0.000000;1.000000;0.800000;48.611465;0.839498;0.100679;
1.440629;-0.000002;1.000105;0.820426;0.000000;1.000000;0.800000;48.611364;0.839485;0.100676;
1.440876;-0.000002;1.000105;0.820399;0.000000;1.000000;0.800000;48.611161;0.839459;0.100670;
1.441000;-0.000002;1.000105;0.820386;0.000000;1.000000;0.800000;48.611059;0.839446;0.100667;
1.441247;-0.000002;1.000105;0.820359;0.000000;1.000000;0.800000;48.610857;0.839419;0.100661;
1.441371;-0.000002;1.000105;0.820346;0.000000;1.000000;0.800000;48.610755;0.839406;0.100658;
1.441618;-0.000002;1.000105;0.820320;0.000000;1.000000;0.800000;48.610552;0.839380;0.100652;
1.441742;-0.000002;1.000105;0.820306;0.000000;1.000000;0.800000;48.610451;0.839367;0.100649;
1.441989;-0.000002;1.000105;0.820280;0.000000;1.000000;0.800000;48.610248;0.839340;0.100642;
1.442113;-0.000002;1.000105;0.820267;0.000000;1.000000;0.800000;48.610147;0.839327;0.100639;
1.442360;-0.000002;1.000105;0.820240;0.000000;1.000000;0.800000;48.609944;0.839301;0.100633;
1.442483;-0.000002;1.000105;0.820227;0.000000;1.000000;0.800000;48.609842;0.839288;0.100630;
1.442731;-0.000002;1.000105;0.820201;0.000000;1.000000;0.800000;48.609640;0.839262;0.100624;
1.442854;-0.000002;1.000105;0.820188;0.000000;1.000000;0.800000;48.609538;0.839249;0.100621;
1.443102;-0.000002;1.000105;0.820162;0.000000;1.000000;0.800000;48.609336;0.839223;0.100615;
1.443225;-0.000002;1.000105;0.820148;0.000000;1.000000;0.800000;48.609234;0.839210;0.100612;
1.443472;-0.000002;1.000105;0.820122;0.000000;1.000000;0.800000;48.609031;0.839183;0.100606;
1.443596;-0.000002;1.000105;0.820109;0.000000;1.000000;0.800000;48.608930;0.839170;0.100603;
1.443843;-0.000002;1.000105;0.820083;0.000000;1.000000;0.800000;48.608727;0.839144;0.100596;
1.443967;-0.000002;1.000105;0.820070;0.000000;1.000000;0.800000;48.608626;0.839131;0.100593;
1.444214;-0.000002;1.000105;0.820044;0.000000;1.000000;0.800000;48.608423;0.839105;0.100587;
1.444338;-0.000002;1.000105;0.820031;0.000000;1.000000;0.800000;48.608322;0.839093;0.100584;
1.444585;-0.000002;1.000105;0.820005;0.000000;1.000000;0.800000;48.608119;0.839067;0.100578;
1.444709;-0.000002;1.000105;0.819992;0.000000;1.000000;0.800000;48.608018;0.839054;0.100575;
1.444956;-0.000002;1.000105;0.819966;0.000000;1.000000;0.800000;48.607815;0.839028;0.100569;
1.445080;-0.000002;1.000105;0.819953;0.000000;1.000000;0.800000;48.607714;0.839015;0.100566;
1.445327;-0.000002;1.000105;0.819927;0.000000;1.000000;0.800000;48.607511;0.838989;0.100560;
1.445450;-0.000002;1.000105;0.819914;0.000000;1.000000;0.800000;48.607409;0.838976;0.100557;
1.445698;-0.000002;1.000105;0.819888;0.000000;1.000000;0.800000;48.607207;0.838950;0.100551;
1.445821;-0.000002;1.000105;0.819875;0.000000;1.000000;0.800000;48.607105;0.838938;0.100548;
1.446069;-0.000002;1.000105;0.819849;0.000000;1.000000;0.800000;48.606903;0.838912;0.100542;
1.446192;-0.000002;1.000105;0.819836;0.000000;1.000000;0.800000;48.606801;0.838899;0.100539;
1.446439;-0.000002;1.000105;0.819810;0.000000;1.000000;0.800000;48.606599;0.838873;0.100533;
1.446563;-0.000002;1.000105;0.819797;0.000000;1.000000;0.800000;48.606497;0.838861;0.100530;
1.446810;-0.000002;1.000105;0.819772;0.000000;1.000000;0.800000;48.606295;0.838835;0.100524;
1.446934;-0.000002;1.000105;0.819759;0.000000;1.000000;0.800000;48.606193;0.838822;0.100521;
1.447181;-0.000002;1.000105;0.819733;0.000000;1.000000;0.800000;48.605991;0.838797;0.100515;
1.447305;-0.000002;1.000105;0.819720;0.000000;1.000000;0.800000;48.605889;0.838784;0.100512;
1.447552;-0.000002;1.000105;0.819694;0.000000;1.000000;0.800000;48.605687;0.838758;0.100506;
1.447676;-0.000002;1.000105;0.819682;0.000000;1.000000;0.800000;48.605585;0.838746;0.100503;
1.447923;-0.000002;1.000105;0.819656;0.000000;1.000000;0.800000;48.605383;0.838720;0.100497;
1.448046;-0.000002;1.000105;0.819643;0.000000;1.000000;0.800000;48.605281;0.838707;0.100494;
1.448294;-0.000002;1.000105;0.819618;0.000000;1.000000;0.800000;48.605079;0.838682;0.100488;
1.448417;-0.000002;1.000105;0.819605;0.000000;1.000000;0.800000;48.604977;0.838669;0.100485;
1.448665;-0.000002;1.000105;0.819579;0.000000;1.000000;0.800000;48.604775;0.838644;0.100479;
1.448788;-0.000002;1.000105;0.819567;0.000000;1.000000;0.800000;48.604673;0.838631;0.100476;
1.449035;-0.000002;1.000105;0.819541;0.000000;1.000000;0.800000;48.604471;0.838606;0.100470;
1.449159;-0.000002;1.000105;0.819528;0.000000;1.000000;0.800000;48.604369;0.838593;0.100467;
1.449406;-0.000002;1.000105;0.819503;0.000000;1.000000;0.800000;48.604167;0.838568;0.100461;
1.449530;-0.000002;1.000105;0.819490;0.000000;1.000000;0.800000;48.604065;0.838555;0.100458;
1.449777;-0.000002;1.000105;0.819465;0.000000;1.000000;0.800000;48.603863;0.838530;0.100452;
1.449901;-0.000002;1.000105;0.819452;0.000000;1.000000;0.800000;48.603762;0.838518;0.100450;
1.450148;-0.000002;1.000105;0.819427;0.000000;1.000000;0.800000;48.603559;0.838493;0.100444;
1.450272;-0.000002;1.000105;0.819414;0.000000;1.000000;0.800000;48.603458;0.838480;0.100441;
1.450519;-0.000002;1.000105;0.819389;0.000000;1.000000;0.800000;48.603255;0.838455;0.100435;
1.450643;-0.000002;1.000105;0.819376;0.000000;1.000000;0.800000;48.603154;0.838442;0.100432;
1.450890;-0.000002;1.000105;0.819351;0.000000;1.000000;0.800000;48.602951;0.838417;0.100426;
1.451013;-0.000002;1.000105;0.819339;0.000000;1.000000;0.800000;48.602850;0.838405;0.100423;
1.451261;-0.000002;1.000105;0.819314;0.000000;1.000000;0.800000;48.602647;0.838380;0.100417;
1.451384;-0.000002;1.000105;0.819301;0.000000;1.000000;0.800000;48.602546;0.838367;0.100414;
1.451632;-0.000002;1.000105;0.819276;0.000000;1.000000;0.800000;48.602343;0.838342;0.100408;
1.451755;-0.000002;1.000105;0.819263;0.000000;1.000000;0.800000;48.602242;0.838330;0.100406;
1.452002;-0.000002;1.000105;0.819238;0.000000;1.000000;0.800000;48.602040;0.838305;0.100400;
1.452126;-0.000002;1.000105;0.819226;0.000000;1.000000;0.800000;48.601938;0.838292;0.100397;
1.452373;-0.000003;1.000105;0.819201;0.000000;1.000000;0.800000;48.601736;0.838268;0.100391;
1.452497;-0.000003;1.000105;0.819188;0.000000;1.000000;0.800000;48.601635;0.838255;0.100388;
1.452744;-0.000003;1.000105;0.819163;0.000000;1.000000;0.800000;48.601432;0.838230;0.100382;
1.452868;-0.000003;1.000105;0.819151;0.000000;1.000000;0.800000;48.601331;0.838218;0.100379;
1.453115;-0.000003;1.000105;0.819126;0.000000;1.000000;0.800000;48.601128;0.838193;0.100373;
1.453239;-0.000003;1.000105;0.819113;0.000000;1.000000;0.800000;48.601027;0.838181;0.100371;
1.453486;-0.000003;1.000105;0.819088;0.000000;1.000000;0.800000;48.600824;0.838156;0.100365;
1.453609;-0.000003;1.000105;0.819076;0.000000;1.000000;0.800000;48.600723;0.838144;0.100362;
1.453857;-0.000003;1.000105;0.819051;0.000000;1.000000;0.800000;48.600521;0.838119;0.100356;
1.453980;-0.000003;1.000105;0.819039;0.000000;1.000000;0.800000;48.600419;0.838107;0.100353;
1.454228;-0.000003;1.000105;0.819014;0.000000;1.000000;0.800000;48.600217;0.838082;0.100347;
1.454351;-0.000003;1.000105;0.819002;0.000000;1.000000;0.800000;48.600116;0.838070;0.100345;
1.454598;-0.000003;1.000105;0.818977;0.000000;1.000000;0.800000;48.599913;0.838045;0.100339;
1.454722;-0.000003;1.000105;0.818965;0.000000;1.000000;0.800000;48.599812;0.838033;0.100336;
1.454969;-0.000003;1.000105;0.818940;0.000000;1.000000;0.800000;48.599610;0.838008;0.100330;
1.455093;-0.000003;1.000105;0.818928;0.000000;1.000000;0.800000;48.599508;0.837996;0.100327;
1.455340;-0.000003;1.000105;0.818903;0.000000;1.000000;0.800000;48.599306;0.837972;0.100322;
1.455464;-0.000003;1.000105;0.818891;0.000000;1.000000;0.800000;48.599205;0.837960;0.100319;
1.455711;-0.000003;1.000105;0.818866;0.000000;1.000000;0.800000;48.599002;0.837935;0.100313;
1.455835;-0.000003;1.000105;0.818854;0.000000;1.000000;0.800000;48.598901;0.837923;0.100310;
1.456082;-0.000003;1.000105;0.818829;0.000000;1.000000;0.800000;48.598698;0.837898;0.100304;
1.456206;-0.000003;1.000106;0.818817;0.000000;1.000000;0.800000;48.598597;0.837886;0.100302;
1.456453;-0.000003;1.000106;0.818793;0.000000;1.000000;0.800000;48.598395;0.837862;0.100296;
1.456576;-0.000003;1.000106;0.818780;0.000000;1.000000;0.800000;48.598294;0.837850;0.100293;
1.456824;-0.000003;1.000106;0.818756;0.000000;1.000000;0.800000;48.598091;0.837826;0.100287;
1.456947;-0.000003;1.000106;0.818744;0.000000;1.000000;0.800000;48.597990;0.837813;0.100285;
1.457195;-0.000003;1.000106;0.818719;0.000000;1.000000;0.800000;48.597787;0.837789;0.100279;
1.457318;-0.000003;1.000106;0.818707;0.000000;1.000000;0.800000;48.597686;0.837777;0.100276;
1.457565;-0.000003;1.000106;0.818683;0.000000;1.000000;0.800000;48.597484;0.837753;0.100270;
1.457689;-0.000003;1.000106;0.818671;0.000000;1.000000;0.800000;48.597383;0.837741;0.100268;
1.457936;-0.000003;1.000106;0.818646;0.000000;1.000000;0.800000;48.597180;0.837717;0.100262;
1.458060;-0.000003;1.000106;0.818634;0.000000;1.000000;0.800000;48.597079;0.837705;0.100259;
1.458307;-0.000003;1.000106;0.818610;0.000000;1.000000;0.800000;48.596877;0.837680;0.100253;
1.458431;-0.000003;1.000106;0.818598;0.000000;1.000000;0.800000;48.596775;0.837668;0.100251;
1.458678;-0.000003;1.000106;0.818574;0.000000;1.000000;0.800000;48.596573;0.837644;0.100245;
1.458802;-0.000003;1.000106;0.818561;0.000000;1.000000;0.800000;48.596472;0.837632;0.100242;
1.459049;-0.000003;1.000106;0.818537;0.000000;1.000000;0.800000;48.596269;0.837608;0.100237;
1.459172;-0.000003;1.000106;0.818525;0.000000;1.000000;0.800000;48.596168;0.837596;0.100234;
1.459420;-0.000003;1.000106;0.818501;0.000000;1.000000;0.800000;48.595966;0.837572;0.100228;
1.459543;-0.000003;1.000106;0.818489;0.000000;1.000000;0.800000;48.595865;0.837560;0.100225;
1.459791;-0.000003;1.000106;0.818465;0.000000;1.000000;0.800000;48.595662;0.837537;0.100220;
1.459914;-0.000003;1.000106;0.818453;0.000000;1.000000;0.800000;48.595561;0.837525;0.100217;
1.460161;-0.000003;1.000106;0.818429;0.000000;1.000000;0.800000;48.595359;0.837501;0.100211;
1.460285;-0.000003;1.000106;0.818417;0.000000;1.000000;0.800000;48.595258;0.837489;0.100209;
1.460532;-0.000003;1.000106;0.818393;0.000000;1.000000;0.800000;48.595055;0.837465;0.100203;
1.460656;-0.000003;1.000106;0.818381;0.000000;1.000000;0.800000;48.594954;0.837453;0.100200;
1.460903;-0.000003;1.000106;0.818357;0.000000;1.000000;0.800000;48.594752;0.837429;0.100195;
1.461027;-0.000003;1.000106;0.818345;0.000000;1.000000;0.800000;48.594651;0.837417;0.100192;
1.461274;-0.000003;1.000106;0.818321;0.000000;1.000000;0.800000;48.594448;0.837394;0.100186;
1.461398;-0.000003;1.000106;0.818309;0.000000;1.000000;0.800000;48.594347;0.837382;0.100184;
1.461645;-0.000003;1.000106;0.818286;0.000000;1.000000;0.800000;48.594145;0.837358;0.100178;
1.461769;-0.000003;1.000106;0.818274;0.000000;1.000000;0.800000;48.594044;0.837346;0.100175;
1.462016;-0.000003;1.000106;0.818250;0.000000;1.000000;0.800000;48.593841;0.837323;0.100170;
1.462139;-0.000003;1.000106;0.818238;0.000000;1.000000;0.800000;48.593740;0.837311;0.100167;
1.462387;-0.000003;1.000106;0.818214;0.000000;1.000000;0.800000;48.593538;0.837287;0.100161;
1.462510;-0.000003;1.000106;0.818202;0.000000;1.000000;0.800000;48.593437;0.837276;0.100159;
1.462758;-0.000003;1.000106;0.818179;0.000000;1.000000;0.800000;48.593234;0.837252;0.100153;
1.462881;-0.000003;1.000106;0.818167;0.000000;1.000000;0.800000;48.593133;0.837240;0.100150;
1.463128;-0.000003;1.000106;0.818143;0.000000;1.000000;0.800000;48.592931;0.837217;0.100145;
1.463252;-0.000003;1.000106;0.818131;0.000000;1.000000;0.800000;48.592830;0.837205;0.100142;
1.463499;-0.000003;1.000106;0.818108;0.000000;1.000000;0.800000;48.592628;0.837182;0.100137;
1.463623;-0.000003;1.000106;0.818096;0.000000;1.000000;0.800000;48.592527;0.837170;0.100134;
1.463870;-0.000003;1.000106;0.818073;0.000000;1.000000;0.800000;48.592324;0.837146;0.100128;
1.463994;-0.000003;1.000106;0.818061;0.000000;1.000000;0.800000;48.592223;0.837135;0.100126;
1.464241;-0.000003;1.000106;0.818037;0.000000;1.000000;0.800000;48.592021;0.837111;0.100120;
1.464365;-0.000003;1.000106;0.818026;0.000000;1.000000;0.800000;48.591920;0.837100;0.100118;
1.464612;-0.000003;1.000106;0.818002;0.000000;1.000000;0.800000;48.591717;0.837076;0.100112;
1.464736;-0.000003;1.000106;0.817990;0.000000;1.000000;0.800000;48.591616;0.837065;0.100109;
1.464983;-0.000003;1.000106;0.817967;0.000000;1.000000;0.800000;48.591414;0.837042;0.100104;
1.465106;-0.000003;1.000106;0.817955;0.000000;1.000000;0.800000;48.591313;0.837030;0.100101;
1.465354;-0.000003;1.000106;0.817932;0.000000;1.000000;0.800000;48.591111;0.837007;0.100096;
1.465477;-0.000003;1.000106;0.817920;0.000000;1.000000;0.800000;48.591010;0.836995;0.100093;
1.465724;-0.000003;1.000106;0.817897;0.000000;1.000000;0.800000;48.590807;0.836972;0.100088;
1.465848;-0.000003;1.000106;0.817885;0.000000;1.000000;0.800000;48.590706;0.836960;0.100085;
1.466095;-0.000003;1.000106;0.817862;0.000000;1.000000;0.800000;48.590504;0.836937;0.100079;
1.466219;-0.000003;1.000106;0.817850;0.000000;1.000000;0.800000;48.590403;0.836926;0.100077;
1.466466;-0.000003;1.000106;0.817827;0.000000;1.000000;0.800000;48.590201;0.836903;0.100071;
1.466590;-0.000003;1.000106;0.817815;0.000000;1.000000;0.800000;48.590100;0.836891;0.100069;
1.466837;-0.000003;1.000106;0.817792;0.000000;1.000000;0.800000;48.589898;0.836868;0.100063;
1.466961;-0.000003;1.000106;0.817781;0.000000;1.000000;0.800000;48.589796;0.836856;0.100061;
1.467208;-0.000003;1.000106;0.817758;0.000000;1.000000;0.800000;48.589594;0.836834;0.100055;
1.467702;-0.000003;1.000106;0.817711;0.000000;1.000000;0.800000;48.589190;0.836788;0.100044;
1.467950;-0.000003;1.000106;0.817688;0.000000;1.000000;0.800000;48.588988;0.836765;0.100039;
1.468444;-0.000003;1.000106;0.817642;0.000000;1.000000;0.800000;48.588583;0.836719;0.100028;
1.468506;-0.000003;1.000106;0.817637;0.000000;1.000000;0.800000;48.588533;0.836713;0.100027;
1.468630;-0.000003;1.000106;0.817625;0.000000;1.000000;0.800000;48.588432;0.836702;0.100024;
1.468877;-0.000003;1.000106;0.817602;0.000000;1.000000;0.800000;48.588230;0.836679;0.100019;
1.469371;-0.000003;1.000106;0.817557;0.000000;1.000000;0.800000;48.587825;0.836634;0.100008;
1.469619;-0.000003;1.000106;0.817534;0.000000;1.000000;0.800000;48.587623;0.836611;0.100003;
1.470113;-0.000003;1.000106;0.817488;0.000000;1.000000;0.800000;48.587219;0.836566;0.099993;
1.470175;-0.000003;1.000106;0.817482;0.000000;1.000000;0.800000;48.587168;0.836560;0.099991;
1.470299;-0.000003;1.000106;0.817471;0.000000;1.000000;0.800000;48.587067;0.836549;0.099989;
1.470546;-0.000003;1.000106;0.817448;0.000000;1.000000;0.800000;48.586865;0.836526;0.099983;
1.471040;-0.000003;1.000106;0.817403;0.000000;1.000000;0.800000;48.586461;0.836481;0.099973;
1.471287;-0.000003;1.000106;0.817380;0.000000;1.000000;0.800000;48.586259;0.836459;0.099968;
1.471782;-0.000003;1.000106;0.817335;0.000000;1.000000;0.800000;48.585855;0.836414;0.099957;
1.471844;-0.000003;1.000106;0.817329;0.000000;1.000000;0.800000;48.585804;0.836408;0.099956;
1.471967;-0.000003;1.000106;0.817318;0.000000;1.000000;0.800000;48.585703;0.836397;0.099953;
1.472215;-0.000003;1.000106;0.817296;0.000000;1.000000;0.800000;48.585501;0.836374;0.099948;
1.472709;-0.000003;1.000106;0.817251;0.000000;1.000000;0.800000;48.585097;0.836330;0.099937;
1.472956;-0.000003;1.000106;0.817228;0.000000;1.000000;0.800000;48.584895;0.836307;0.099932;
1.473451;-0.000003;1.000106;0.817183;0.000000;1.000000;0.800000;48.584491;0.836263;0.099922;
1.473513;-0.000003;1.000106;0.817178;0.000000;1.000000;0.800000;48.584440;0.836257;0.099921;
1.473636;-0.000003;1.000106;0.817167;0.000000;1.000000;0.800000;48.584339;0.836246;0.099918;
1.473884;-0.000003;1.000106;0.817144;0.000000;1.000000;0.800000;48.584137;0.836224;0.099913;
1.474378;-0.000003;1.000106;0.817100;0.000000;1.000000;0.800000;48.583733;0.836180;0.099902;
1.474625;-0.000003;1.000106;0.817078;0.000000;1.000000;0.800000;48.583531;0.836158;0.099897;
1.475120;-0.000003;1.000106;0.817033;0.000000;1.000000;0.800000;48.583127;0.836114;0.099887;
1.475182;-0.000003;1.000106;0.817028;0.000000;1.000000;0.800000;48.583077;0.836108;0.099886;
1.475305;-0.000003;1.000106;0.817017;0.000000;1.000000;0.800000;48.582976;0.836097;0.099883;
1.475552;-0.000003;1.000106;0.816994;0.000000;1.000000;0.800000;48.582774;0.836075;0.099878;
1.476047;-0.000003;1.000106;0.816950;0.000000;1.000000;0.800000;48.582370;0.836031;0.099868;
1.476294;-0.000003;1.000106;0.816928;0.000000;1.000000;0.800000;48.582168;0.836009;0.099863;
1.476789;-0.000003;1.000106;0.816884;0.000000;1.000000;0.800000;48.581764;0.835966;0.099852;
1.476851;-0.000003;1.000106;0.816879;0.000000;1.000000;0.800000;48.581713;0.835960;0.099851;
1.476974;-0.000003;1.000106;0.816868;0.000000;1.000000;0.800000;48.581612;0.835949;0.099849;
1.477221;-0.000003;1.000106;0.816846;0.000000;1.000000;0.800000;48.581410;0.835927;0.099843;
1.477716;-0.000003;1.000107;0.816802;0.000000;1.000000;0.800000;48.581007;0.835884;0.099833;
1.477963;-0.000003;1.000107;0.816780;0.000000;1.000000;0.800000;48.580805;0.835862;0.099828;
1.478458;-0.000003;1.000107;0.816736;0.000000;1.000000;0.800000;48.580401;0.835819;0.099818;
1.478519;-0.000003;1.000107;0.816731;0.000000;1.000000;0.800000;48.580350;0.835813;0.099817;
1.478643;-0.000003;1.000107;0.816720;0.000000;1.000000;0.800000;48.580249;0.835803;0.099814;
1.478890;-0.000003;1.000107;0.816698;0.000000;1.000000;0.800000;48.580047;0.835781;0.099809;
1.479385;-0.000003;1.000107;0.816655;0.000000;1.000000;0.800000;48.579644;0.835738;0.099799;
1.479632;-0.000003;1.000107;0.816633;0.000000;1.000000;0.800000;48.579442;0.835716;0.099794;
1.480127;-0.000003;1.000107;0.816590;0.000000;1.000000;0.800000;48.579038;0.835673;0.099784;
1.480188;-0.000003;1.000107;0.816585;0.000000;1.000000;0.800000;48.578987;0.835668;0.099783;
1.480312;-0.000003;1.000107;0.816574;0.000000;1.000000;0.800000;48.578886;0.835657;0.099780;
1.480559;-0.000003;1.000107;0.816552;0.000000;1.000000;0.800000;48.578685;0.835636;0.099775;
1.481054;-0.000003;1.000107;0.816509;0.000000;1.000000;0.800000;48.578281;0.835593;0.099765;
1.481301;-0.000003;1.000107;0.816488;0.000000;1.000000;0.800000;48.578079;0.835572;0.099760;
1.481795;-0.000003;1.000107;0.816445;0.000000;1.000000;0.800000;48.577675;0.835529;0.099750;
1.481857;-0.000003;1.000107;0.816440;0.000000;1.000000;0.800000;48.577625;0.835524;0.099749;
1.481981;-0.000003;1.000107;0.816429;0.000000;1.000000;0.800000;48.577524;0.835513;0.099747;
1.482228;-0.000003;1.000107;0.816408;0.000000;1.000000;0.800000;48.577322;0.835492;0.099742;
1.482723;-0.000003;1.000107;0.816365;0.000000;1.000000;0.800000;48.576918;0.835450;0.099732;
1.482970;-0.000003;1.000107;0.816344;0.000000;1.000000;0.800000;48.576716;0.835428;0.099727;
1.483464;-0.000003;1.000107;0.816301;0.000000;1.000000;0.800000;48.576313;0.835386;0.099717;
1.483526;-0.000003;1.000107;0.816296;0.000000;1.000000;0.800000;48.576262;0.835381;0.099716;
1.483650;-0.000003;1.000107;0.816285;0.000000;1.000000;0.800000;48.576161;0.835370;0.099713;
1.483897;-0.000003;1.000107;0.816264;0.000000;1.000000;0.800000;48.575960;0.835349;0.099708;
1.484391;-0.000003;1.000107;0.816222;0.000000;1.000000;0.800000;48.575556;0.835307;0.099699;
1.484639;-0.000003;1.000107;0.816201;0.000000;1.000000;0.800000;48.575354;0.835286;0.099694;
1.485133;-0.000003;1.000107;0.816159;0.000000;1.000000;0.800000;48.574951;0.835245;0.099684;
1.485195;-0.000003;1.000107;0.816153;0.000000;1.000000;0.800000;48.574900;0.835239;0.099683;
1.485319;-0.000003;1.000107;0.816143;0.000000;1.000000;0.800000;48.574799;0.835229;0.099680;
1.485566;-0.000003;1.000107;0.816122;0.000000;1.000000;0.800000;48.574597;0.835208;0.099675;
1.486060;-0.000003;1.000107;0.816080;0.000000;1.000000;0.800000;48.574194;0.835166;0.099666;
1.486308;-0.000003;1.000107;0.816059;0.000000;1.000000;0.800000;48.573992;0.835146;0.099661;
1.486802;-0.000003;1.000107;0.816017;0.000000;1.000000;0.800000;48.573589;0.835104;0.099651;
1.486864;-0.000003;1.000107;0.816012;0.000000;1.000000;0.800000;48.573538;0.835099;0.099650;
1.486988;-0.000003;1.000107;0.816002;0.000000;1.000000;0.800000;48.573437;0.835089;0.099648;
1.487235;-0.000003;1.000107;0.815981;0.000000;1.000000;0.800000;48.573236;0.835068;0.099643;
1.487729;-0.000003;1.000107;0.815939;0.000000;1.000000;0.800000;48.572832;0.835027;0.099633;
1.487977;-0.000003;1.000107;0.815918;0.000000;1.000000;0.800000;48.572630;0.835006;0.099628;
1.488471;-0.000003;1.000107;0.815877;0.000000;1.000000;0.800000;48.572227;0.834965;0.099619;
1.488533;-0.000003;1.000107;0.815872;0.000000;1.000000;0.800000;48.572177;0.834960;0.099617;
1.488656;-0.000003;1.000107;0.815862;0.000000;1.000000;0.800000;48.572076;0.834949;0.099615;
1.488904;-0.000003;1.000107;0.815841;0.000000;1.000000;0.800000;48.571874;0.834929;0.099610;
