time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;VariableImpedantFault_variableImpedantFault_ZvPu_re;VariableImpedantFault_variableImpedantFault_ZvPu_im;
11.739581;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.745134;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.750688;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.756242;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.761795;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.772902;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.784010;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.795117;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.817331;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.839546;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.861760;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.906189;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.950618;0.000000;-0.000000;0.902254;0.000000;1.170000;
11.995047;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.083905;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.172763;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.261620;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.350478;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.439336;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.528194;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.617052;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.705909;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.794767;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.883625;0.000000;-0.000000;0.902254;0.000000;1.170000;
12.972483;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.061341;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.150198;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.239056;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.327914;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.416772;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.505630;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.594488;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.772203;0.000000;-0.000000;0.902254;0.000000;1.170000;
13.932147;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.092091;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.252035;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.411979;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.571923;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.731867;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.891812;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.999997;0.000000;-0.000000;0.902254;0.000000;1.170000;
14.999997;0.000000;-0.000000;1.073040;0.000000;10000.000000;
14.999998;0.000000;-0.000000;1.073040;0.000000;10000.000000;
14.999999;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000000;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000001;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000002;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000006;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000011;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000012;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000013;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000015;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000018;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000025;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000039;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000058;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000059;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000060;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000062;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000065;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000073;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000088;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000114;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000115;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000116;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000117;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000118;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000119;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000121;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000125;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000134;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000135;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000136;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000138;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000142;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000151;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000168;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000203;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000230;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000231;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000232;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000235;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000238;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000239;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000240;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000243;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000248;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000258;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000279;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000320;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000361;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000402;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000443;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000484;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000525;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000566;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000607;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000648;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000690;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000772;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000846;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000919;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.000993;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001067;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001113;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001114;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001115;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001118;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001123;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001133;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001146;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001147;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001148;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001149;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001152;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001157;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001167;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001187;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001228;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001310;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001391;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001473;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001554;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001636;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001717;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001742;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001743;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001744;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001745;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001748;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001753;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001764;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001785;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001827;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001911;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.001996;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002080;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002164;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002249;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002333;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002418;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002502;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002587;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002755;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.002924;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003093;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003262;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003340;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003419;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003497;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003576;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003733;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.003890;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004047;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004204;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004362;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004519;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004676;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004833;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.004990;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.005147;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.005304;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.005461;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.005618;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.005775;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.005933;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.006090;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.006247;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.006404;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.006561;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.006718;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.006875;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007032;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007189;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007347;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007504;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007661;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007818;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.007975;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008132;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008289;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008446;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008491;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008492;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008494;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008497;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008504;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008518;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008546;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008578;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008579;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008580;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008582;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008585;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008592;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008606;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008633;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008688;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.008797;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.009015;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.009234;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.009452;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.009670;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.009889;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.010107;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.010326;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.010544;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.010762;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.010981;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.011199;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.011418;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.011636;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.011854;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.012073;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.012291;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.012510;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.012728;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.012947;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.013165;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.013383;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.013602;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.013820;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.014039;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.014257;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.014475;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.014694;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.014912;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.015131;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.015349;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.015567;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.015786;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.016004;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.016223;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.016441;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.016659;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.016878;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.017315;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.017708;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.018101;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.018494;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.018887;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.019280;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.019673;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.020067;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.020237;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.020407;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.020577;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.020747;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.021087;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.021427;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.021767;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.022107;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.022448;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.022788;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.023128;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.023468;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.023808;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.024148;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.024488;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.024829;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.025169;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.025509;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.025849;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.026189;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.026529;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.026869;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.027209;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.027550;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.027890;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.028230;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.028570;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.028910;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.029250;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.029590;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.029931;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.030271;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.030611;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.030951;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.031291;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.031631;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.031971;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.032311;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.032652;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.032992;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.033332;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.033672;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.034012;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.034692;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.035305;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.035917;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.036529;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.037141;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.037754;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.038366;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.038978;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.039590;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.040203;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.040815;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.041427;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.042039;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.042652;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.043264;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.043876;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.044488;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.045101;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.045713;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.046325;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.046937;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.047550;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.048162;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.048774;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.049386;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.049999;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.050611;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.051223;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.052448;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.053550;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.054652;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.055754;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.056856;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.057958;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.059060;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.060162;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.061264;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.062366;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.063468;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.064570;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.065672;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.066774;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.067876;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.068978;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.070080;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.072284;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.074268;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.076252;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.078235;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.080219;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.082203;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.084186;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.086170;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.088154;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.090137;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.094105;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.098072;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.102039;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.106007;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108136;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108150;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108164;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108192;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108248;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108360;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.108585;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.109035;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.109934;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.111732;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.115328;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.122520;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.129712;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.136904;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.144096;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.151288;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.158480;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.165672;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.172864;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.180057;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181487;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181501;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181516;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181544;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181602;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181717;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.181947;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.182407;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.183326;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.185165;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.188844;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.196201;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.203559;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.218273;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.231516;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.244759;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.258002;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.271245;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.284488;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.297731;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.310974;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.324217;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.337460;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.350703;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.363946;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.377189;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.390432;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.403675;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.430161;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.456647;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.483133;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.509619;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.536105;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557417;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557429;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557441;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557464;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557511;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557605;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.557792;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.558166;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.558916;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.560414;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.563411;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.569405;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.581393;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.605368;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.653319;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.701270;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.749221;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.797172;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.845122;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.893073;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.941024;0.000000;-0.000000;1.073040;0.000000;10000.000000;
15.988975;0.000000;-0.000000;1.073040;0.000000;10000.000000;
