time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
6.486308;0.491862;-0.213544;1.017225;1.013438;0.087691;-0.463636;-0.250830;
6.506971;0.491740;-0.212672;1.017478;1.013697;0.087633;-0.463495;-0.249867;
6.527633;0.491770;-0.212006;1.017668;1.013889;0.087621;-0.463500;-0.249157;
6.548296;0.491891;-0.211501;1.017812;1.014032;0.087636;-0.463596;-0.248640;
6.568958;0.492064;-0.211120;1.017918;1.014136;0.087669;-0.463744;-0.248267;
6.589620;0.492265;-0.210834;1.017997;1.014212;0.087711;-0.463920;-0.248001;
6.630945;0.492694;-0.210442;1.018104;1.014310;0.087808;-0.464303;-0.247667;
6.672270;0.493138;-0.210223;1.018159;1.014357;0.087915;-0.464705;-0.247524;
6.713595;0.493574;-0.210108;1.018186;1.014374;0.088022;-0.465104;-0.247490;
6.754919;0.493991;-0.210050;1.018196;1.014375;0.088127;-0.465487;-0.247514;
6.796244;0.494385;-0.210022;1.018198;1.014369;0.088226;-0.465850;-0.247565;
6.815497;0.494561;-0.210013;1.018198;1.014365;0.088271;-0.466012;-0.247591;
6.821344;0.494613;-0.210012;1.018198;1.014363;0.088284;-0.466060;-0.247601;
6.827192;0.494664;-0.210011;1.018197;1.014361;0.088297;-0.466107;-0.247611;
6.838887;0.494766;-0.210010;1.018196;1.014358;0.088323;-0.466201;-0.247630;
6.862277;0.494964;-0.210007;1.018194;1.014351;0.088373;-0.466384;-0.247669;
6.909058;0.495339;-0.210004;1.018189;1.014338;0.088468;-0.466729;-0.247743;
7.002618;0.496010;-0.210001;1.018179;1.014314;0.088639;-0.467348;-0.247879;
7.081407;0.496508;-0.210000;1.018172;1.014295;0.088766;-0.467808;-0.247981;
7.088010;0.496545;-0.210000;1.018171;1.014294;0.088775;-0.467843;-0.247989;
7.094613;0.496583;-0.210000;1.018171;1.014292;0.088785;-0.467877;-0.247996;
7.107819;0.496656;-0.210001;1.018170;1.014289;0.088804;-0.467945;-0.248012;
7.134230;0.496799;-0.210001;1.018167;1.014284;0.088840;-0.468077;-0.248042;
7.187053;0.497067;-0.210001;1.018163;1.014274;0.088908;-0.468324;-0.248098;
7.292699;0.497540;-0.210001;1.018156;1.014256;0.089029;-0.468761;-0.248196;
7.503991;0.498283;-0.210001;1.018144;1.014228;0.089218;-0.469447;-0.248351;
7.715283;0.498809;-0.210001;1.018136;1.014208;0.089352;-0.469932;-0.248460;
7.926574;0.499176;-0.210000;1.018130;1.014194;0.089445;-0.470270;-0.248536;
8.137866;0.499431;-0.210000;1.018127;1.014184;0.089510;-0.470506;-0.248589;
8.349158;0.499607;-0.210000;1.018124;1.014177;0.089555;-0.470669;-0.248626;
8.771742;0.499830;-0.210000;1.018120;1.014169;0.089612;-0.470874;-0.248673;
9.194325;0.499935;-0.210000;1.018119;1.014165;0.089638;-0.470971;-0.248694;
9.315337;0.499954;-0.210000;1.018118;1.014164;0.089643;-0.470988;-0.248698;
9.324916;0.499954;-0.210000;1.018118;1.014164;0.089643;-0.470989;-0.248698;
9.334495;0.499955;-0.210000;1.018118;1.014164;0.089644;-0.470990;-0.248699;
9.353653;0.499957;-0.210000;1.018118;1.014164;0.089644;-0.470991;-0.248699;
9.391969;0.499959;-0.210000;1.018118;1.014164;0.089645;-0.470993;-0.248699;
9.468602;0.499964;-0.210000;1.018118;1.014164;0.089646;-0.470998;-0.248701;
9.621867;0.499972;-0.210000;1.018118;1.014164;0.089648;-0.471005;-0.248702;
9.928396;0.499984;-0.210000;1.018118;1.014163;0.089651;-0.471016;-0.248705;
10.541455;0.499996;-0.210000;1.018118;1.014163;0.089654;-0.471028;-0.248707;
10.820406;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
10.831594;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
10.842782;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
10.865158;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
10.909910;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
10.999413;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
11.178421;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
11.536436;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
11.999998;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
11.999998;0.295195;-0.113417;0.593689;0.589491;0.070471;-0.471031;-0.248708;
11.999999;0.295194;-0.113419;0.593688;0.589491;0.070470;-0.471030;-0.248711;
12.000001;0.295194;-0.113421;0.593688;0.589490;0.070470;-0.471028;-0.248713;
12.000005;0.295192;-0.113424;0.593687;0.589490;0.070470;-0.471025;-0.248719;
12.000012;0.295188;-0.113431;0.593685;0.589488;0.070469;-0.471020;-0.248729;
12.000027;0.295182;-0.113444;0.593681;0.589484;0.070467;-0.471009;-0.248751;
12.000057;0.295169;-0.113470;0.593674;0.589477;0.070465;-0.470989;-0.248794;
12.000116;0.295147;-0.113522;0.593660;0.589464;0.070460;-0.470955;-0.248880;
12.000175;0.295130;-0.113574;0.593645;0.589450;0.070456;-0.470928;-0.248967;
12.000294;0.295109;-0.113675;0.593617;0.589422;0.070452;-0.470895;-0.249143;
12.000412;0.295105;-0.113773;0.593589;0.589393;0.070453;-0.470891;-0.249322;
12.000501;0.295114;-0.113846;0.593568;0.589372;0.070456;-0.470906;-0.249459;
12.000506;0.295115;-0.113850;0.593567;0.589370;0.070456;-0.470907;-0.249466;
12.000510;0.295116;-0.113854;0.593566;0.589369;0.070456;-0.470909;-0.249474;
12.000520;0.295118;-0.113862;0.593563;0.589367;0.070457;-0.470911;-0.249490;
12.000540;0.295121;-0.113878;0.593558;0.589362;0.070458;-0.470916;-0.249521;
12.000580;0.295127;-0.113911;0.593549;0.589352;0.070460;-0.470926;-0.249583;
12.000659;0.295140;-0.113977;0.593530;0.589332;0.070464;-0.470947;-0.249709;
12.000818;0.295166;-0.114112;0.593490;0.589292;0.070473;-0.470989;-0.249967;
12.000977;0.295192;-0.114251;0.593450;0.589250;0.070481;-0.471032;-0.250233;
12.001136;0.295218;-0.114395;0.593408;0.589206;0.070490;-0.471074;-0.250508;
12.001295;0.295245;-0.114545;0.593364;0.589161;0.070499;-0.471117;-0.250794;
12.001454;0.295271;-0.114701;0.593319;0.589114;0.070507;-0.471161;-0.251092;
12.001613;0.295298;-0.114864;0.593271;0.589066;0.070516;-0.471204;-0.251401;
12.001772;0.295325;-0.115033;0.593222;0.589015;0.070525;-0.471247;-0.251723;
12.002063;0.295373;-0.115363;0.593126;0.588917;0.070542;-0.471326;-0.252346;
12.002072;0.295374;-0.115374;0.593123;0.588913;0.070543;-0.471329;-0.252367;
12.002082;0.295376;-0.115385;0.593120;0.588910;0.070543;-0.471331;-0.252388;
12.002101;0.295379;-0.115407;0.593114;0.588903;0.070544;-0.471336;-0.252430;
12.002138;0.295385;-0.115452;0.593101;0.588890;0.070547;-0.471346;-0.252515;
12.002213;0.295398;-0.115542;0.593074;0.588863;0.070551;-0.471367;-0.252686;
12.002364;0.295422;-0.115728;0.593020;0.588807;0.070560;-0.471407;-0.253038;
12.002514;0.295447;-0.115921;0.592964;0.588750;0.070569;-0.471447;-0.253402;
12.002665;0.295471;-0.116121;0.592906;0.588691;0.070577;-0.471487;-0.253779;
12.002690;0.295475;-0.116154;0.592897;0.588681;0.070579;-0.471493;-0.253842;
12.002699;0.295476;-0.116167;0.592893;0.588677;0.070579;-0.471496;-0.253867;
12.002709;0.295478;-0.116181;0.592889;0.588673;0.070580;-0.471498;-0.253892;
12.002729;0.295481;-0.116208;0.592881;0.588665;0.070581;-0.471503;-0.253942;
12.002768;0.295487;-0.116261;0.592866;0.588649;0.070584;-0.471513;-0.254043;
12.002846;0.295500;-0.116370;0.592834;0.588617;0.070588;-0.471534;-0.254248;
12.003003;0.295524;-0.116593;0.592769;0.588550;0.070597;-0.471574;-0.254668;
12.003254;0.295563;-0.116967;0.592661;0.588439;0.070612;-0.471638;-0.255371;
12.003264;0.295567;-0.116958;0.592663;0.588442;0.070613;-0.471645;-0.255356;
12.003274;0.295572;-0.116948;0.592666;0.588444;0.070614;-0.471652;-0.255341;
12.003295;0.295581;-0.116929;0.592671;0.588449;0.070616;-0.471666;-0.255308;
12.003335;0.295599;-0.116886;0.592683;0.588461;0.070620;-0.471694;-0.255237;
12.003415;0.295636;-0.116786;0.592711;0.588488;0.070629;-0.471754;-0.255070;
12.003575;0.295719;-0.116535;0.592781;0.588556;0.070646;-0.471882;-0.254643;
12.003896;0.295910;-0.115830;0.592979;0.588751;0.070685;-0.472180;-0.253428;
12.004538;0.296410;-0.113507;0.593633;0.589398;0.070780;-0.472955;-0.249379;
12.005179;0.297047;-0.110166;0.594573;0.590331;0.070896;-0.473940;-0.243536;
12.005821;0.297814;-0.105887;0.595774;0.591524;0.071033;-0.475122;-0.236062;
12.006462;0.298695;-0.100807;0.597193;0.592935;0.071187;-0.476477;-0.227220;
12.007104;0.299678;-0.095023;0.598801;0.594534;0.071358;-0.477987;-0.217198;
12.007229;0.299879;-0.093830;0.599131;0.594862;0.071393;-0.478296;-0.215137;
12.007229;0.299879;-0.093830;0.599131;0.594862;0.071393;-0.478295;-0.215137;
12.007238;0.299894;-0.093738;0.599157;0.594888;0.071396;-0.478319;-0.214979;
12.007248;0.299910;-0.093646;0.599182;0.594913;0.071398;-0.478342;-0.214820;
12.007266;0.299941;-0.093462;0.599233;0.594964;0.071404;-0.478390;-0.214501;
12.007304;0.300003;-0.093091;0.599336;0.595066;0.071414;-0.478485;-0.213862;
12.007380;0.300129;-0.092345;0.599542;0.595271;0.071436;-0.478678;-0.212575;
12.007530;0.300383;-0.090830;0.599961;0.595688;0.071480;-0.479067;-0.209966;
12.007832;0.300904;-0.087714;0.600820;0.596542;0.071570;-0.479866;-0.204610;
12.008436;0.301994;-0.081180;0.602613;0.598326;0.071758;-0.481534;-0.193429;
12.008944;0.302956;-0.075392;0.604193;0.599896;0.071924;-0.483004;-0.183584;
12.009451;0.303954;-0.069382;0.605823;0.601518;0.072096;-0.484526;-0.173419;
12.009959;0.304983;-0.063184;0.607496;0.603181;0.072273;-0.486094;-0.162995;
12.010467;0.306037;-0.056832;0.609200;0.604875;0.072455;-0.487698;-0.152376;
12.010975;0.307113;-0.050356;0.610927;0.606593;0.072641;-0.489334;-0.141613;
12.011483;0.308206;-0.043785;0.612669;0.608325;0.072830;-0.490993;-0.130759;
12.011991;0.309313;-0.037144;0.614419;0.610064;0.073021;-0.492671;-0.119856;
12.012499;0.310429;-0.030461;0.616170;0.611805;0.073215;-0.494361;-0.108948;
12.013007;0.311552;-0.023754;0.617917;0.613541;0.073410;-0.496059;-0.098070;
12.013515;0.312678;-0.017049;0.619654;0.615267;0.073606;-0.497760;-0.087258;
12.014023;0.313805;-0.010361;0.621376;0.616977;0.073802;-0.499461;-0.076539;
12.014423;0.314692;-0.005113;0.622720;0.618313;0.073957;-0.500798;-0.068170;
12.014428;0.314703;-0.005048;0.622737;0.618330;0.073959;-0.500815;-0.068066;
12.014433;0.314714;-0.004982;0.622754;0.618346;0.073961;-0.500832;-0.067962;
12.014443;0.314736;-0.004852;0.622787;0.618379;0.073965;-0.500865;-0.067755;
12.014463;0.314780;-0.004590;0.622854;0.618446;0.073973;-0.500932;-0.067339;
12.014503;0.314869;-0.004068;0.622987;0.618578;0.073988;-0.501065;-0.066509;
12.014583;0.315046;-0.003024;0.623254;0.618843;0.074019;-0.501331;-0.064851;
12.014743;0.315399;-0.000941;0.623785;0.619370;0.074081;-0.501864;-0.061546;
12.015063;0.316104;0.003206;0.624840;0.620418;0.074204;-0.502925;-0.054983;
12.015703;0.317504;0.011412;0.626916;0.622479;0.074450;-0.505032;-0.042070;
12.016342;0.318890;0.019481;0.628944;0.624493;0.074694;-0.507115;-0.029459;
12.016982;0.320258;0.027393;0.630919;0.626453;0.074936;-0.509169;-0.017180;
12.017302;0.320934;0.031285;0.631886;0.627413;0.075056;-0.510184;-0.011169;
12.017941;0.322271;0.038923;0.633776;0.629287;0.075293;-0.512188;0.000570;
12.018581;0.323583;0.046359;0.635604;0.631101;0.075528;-0.514155;0.011925;
12.019861;0.326127;0.060566;0.639068;0.634535;0.075985;-0.517966;0.033424;
12.021140;0.328559;0.073839;0.642270;0.637707;0.076426;-0.521604;0.053277;
12.022419;0.330871;0.086133;0.645207;0.640613;0.076850;-0.525063;0.071465;
12.023699;0.333060;0.097425;0.647880;0.643257;0.077257;-0.528341;0.088000;
12.024978;0.335128;0.107715;0.650296;0.645643;0.077646;-0.531438;0.102922;
12.026257;0.337076;0.117020;0.652464;0.647782;0.078018;-0.534359;0.116290;
12.027537;0.338908;0.125373;0.654396;0.649686;0.078373;-0.537112;0.128181;
12.028816;0.340631;0.132815;0.656107;0.651368;0.078713;-0.539706;0.138682;
12.030095;0.342251;0.139398;0.657611;0.652844;0.079037;-0.542150;0.147888;
12.031375;0.343774;0.145177;0.658924;0.654129;0.079348;-0.544455;0.155894;
12.032654;0.345208;0.150211;0.660062;0.655239;0.079646;-0.546632;0.162801;
12.033933;0.346561;0.154561;0.661040;0.656189;0.079932;-0.548692;0.168706;
12.035213;0.347839;0.158288;0.661872;0.656994;0.080208;-0.550646;0.173703;
12.036492;0.349051;0.161450;0.662575;0.657670;0.080474;-0.552505;0.177882;
12.037771;0.350202;0.164104;0.663161;0.658228;0.080732;-0.554278;0.181330;
12.039051;0.351300;0.166305;0.663643;0.658683;0.080981;-0.555974;0.184126;
12.041609;0.353366;0.169603;0.664355;0.659342;0.081463;-0.559183;0.188143;
12.043912;0.355096;0.171482;0.664749;0.659687;0.081877;-0.561887;0.190205;
12.046215;0.356732;0.172557;0.664961;0.659851;0.082278;-0.564457;0.191125;
12.048518;0.358294;0.173015;0.665033;0.659874;0.082669;-0.566923;0.191170;
12.050821;0.359801;0.173012;0.665000;0.659794;0.083052;-0.569310;0.190559;
12.053123;0.361268;0.172671;0.664892;0.659637;0.083428;-0.571641;0.189468;
12.055426;0.362706;0.172091;0.664729;0.659425;0.083801;-0.573930;0.188036;
12.057729;0.364124;0.171349;0.664529;0.659177;0.084171;-0.576190;0.186369;
12.059385;0.365136;0.170749;0.664370;0.658983;0.084435;-0.577804;0.185076;
12.059469;0.365187;0.170717;0.664362;0.658972;0.084449;-0.577886;0.185008;
12.059554;0.365238;0.170684;0.664353;0.658962;0.084462;-0.577968;0.184939;
12.059723;0.365341;0.170619;0.664336;0.658941;0.084489;-0.578131;0.184801;
12.060061;0.365546;0.170487;0.664301;0.658900;0.084543;-0.578459;0.184523;
12.060736;0.365956;0.170221;0.664231;0.658815;0.084651;-0.579113;0.183964;
12.062088;0.366775;0.169678;0.664090;0.658645;0.084865;-0.580420;0.182831;
12.064791;0.368409;0.168572;0.663800;0.658298;0.085295;-0.583029;0.180530;
12.067494;0.370040;0.167454;0.663508;0.657947;0.085724;-0.585634;0.178207;
12.069974;0.371536;0.166434;0.663241;0.657627;0.086117;-0.588023;0.176081;
12.070135;0.371634;0.166368;0.663224;0.657606;0.086142;-0.588179;0.175943;
12.070297;0.371731;0.166302;0.663206;0.657585;0.086168;-0.588334;0.175804;
12.070620;0.371926;0.166170;0.663172;0.657543;0.086219;-0.588646;0.175528;
12.071266;0.372316;0.165907;0.663103;0.657460;0.086322;-0.589268;0.174977;
12.072558;0.373096;0.165385;0.662965;0.657295;0.086526;-0.590513;0.173880;
12.075142;0.374658;0.164361;0.662695;0.656968;0.086936;-0.593006;0.171709;
12.077727;0.376221;0.163361;0.662429;0.656645;0.087346;-0.595500;0.169569;
12.082895;0.379352;0.161430;0.661912;0.656014;0.088167;-0.600494;0.165372;
12.087547;0.382174;0.159759;0.661461;0.655459;0.088905;-0.604993;0.161677;
12.092199;0.384998;0.158139;0.661020;0.654913;0.089643;-0.609493;0.158040;
12.096850;0.387822;0.156556;0.660586;0.654374;0.090381;-0.613993;0.154442;
12.101502;0.390645;0.154999;0.660157;0.653838;0.091118;-0.618489;0.150869;
12.106154;0.393465;0.153462;0.659730;0.653305;0.091855;-0.622981;0.147310;
12.115458;0.399096;0.150422;0.658882;0.652239;0.093324;-0.631947;0.140203;
12.124761;0.404714;0.147419;0.658037;0.651174;0.094790;-0.640889;0.133097;
12.134065;0.410317;0.144446;0.657193;0.650106;0.096252;-0.649805;0.125981;
12.143368;0.415904;0.141501;0.656351;0.649037;0.097710;-0.658695;0.118853;
12.149998;0.419877;0.139420;0.655752;0.648274;0.098746;-0.665013;0.113768;
12.149998;0.727070;0.216800;1.124550;1.116415;0.135017;-0.665013;0.113768;
12.150000;0.727072;0.216804;1.124551;1.116416;0.135018;-0.665015;0.113771;
12.150002;0.727074;0.216808;1.124552;1.116417;0.135018;-0.665016;0.113774;
12.150007;0.727077;0.216815;1.124553;1.116418;0.135018;-0.665019;0.113779;
12.150016;0.727084;0.216829;1.124556;1.116422;0.135020;-0.665024;0.113790;
12.150035;0.727096;0.216854;1.124562;1.116427;0.135022;-0.665035;0.113809;
12.150073;0.727119;0.216893;1.124571;1.116435;0.135027;-0.665055;0.113838;
12.150148;0.727158;0.216923;1.124577;1.116440;0.135036;-0.665089;0.113855;
12.150224;0.727185;0.216891;1.124569;1.116431;0.135044;-0.665116;0.113819;
12.150299;0.727202;0.216799;1.124547;1.116408;0.135051;-0.665135;0.113732;
12.150375;0.727209;0.216647;1.124511;1.116371;0.135057;-0.665147;0.113595;
12.150450;0.727206;0.216436;1.124461;1.116320;0.135062;-0.665152;0.113408;
12.150526;0.727193;0.216167;1.124398;1.116256;0.135066;-0.665151;0.113171;
12.150677;0.727138;0.215460;1.124232;1.116088;0.135073;-0.665127;0.112554;
12.150828;0.727046;0.214533;1.124014;1.115869;0.135075;-0.665079;0.111749;
12.150978;0.726918;0.213392;1.123747;1.115600;0.135075;-0.665005;0.110762;
12.151129;0.726756;0.212045;1.123431;1.115282;0.135072;-0.664908;0.109599;
12.151280;0.726561;0.210497;1.123069;1.114918;0.135066;-0.664788;0.108265;
12.151431;0.726334;0.208757;1.122661;1.114508;0.135058;-0.664646;0.106766;
12.151582;0.726076;0.206831;1.122210;1.114054;0.135047;-0.664484;0.105106;
12.151733;0.725790;0.204725;1.121716;1.113558;0.135034;-0.664301;0.103292;
12.152000;0.725217;0.200585;1.120744;1.112582;0.135006;-0.663933;0.099723;
12.152007;0.725201;0.200476;1.120718;1.112557;0.135005;-0.663923;0.099629;
12.152013;0.725186;0.200368;1.120693;1.112531;0.135004;-0.663913;0.099536;
12.152026;0.725156;0.200149;1.120641;1.112480;0.135003;-0.663893;0.099347;
12.152053;0.725094;0.199709;1.120538;1.112376;0.134999;-0.663853;0.098968;
12.152085;0.725015;0.199151;1.120407;1.112244;0.134995;-0.663803;0.098486;
12.152092;0.725000;0.199038;1.120380;1.112218;0.134995;-0.663792;0.098389;
12.152099;0.724984;0.198924;1.120353;1.112191;0.134994;-0.663782;0.098291;
12.152112;0.724952;0.198697;1.120300;1.112137;0.134992;-0.663761;0.098094;
12.152138;0.724887;0.198238;1.120192;1.112029;0.134989;-0.663719;0.097698;
12.152191;0.724755;0.197306;1.119973;1.111809;0.134982;-0.663634;0.096894;
12.152297;0.724484;0.195386;1.119521;1.111355;0.134967;-0.663458;0.095236;
12.152503;0.723919;0.191420;1.118586;1.110418;0.134936;-0.663090;0.091808;
12.152510;0.723900;0.191288;1.118555;1.110386;0.134935;-0.663078;0.091694;
12.152517;0.723881;0.191155;1.118524;1.110355;0.134934;-0.663065;0.091579;
12.152530;0.723843;0.190890;1.118461;1.110292;0.134932;-0.663040;0.091349;
12.152557;0.723766;0.190355;1.118335;1.110166;0.134928;-0.662990;0.090887;
12.152610;0.723611;0.189273;1.118080;1.109910;0.134919;-0.662889;0.089951;
12.152716;0.723293;0.187060;1.117557;1.109385;0.134901;-0.662682;0.088034;
12.152782;0.723092;0.185657;1.117226;1.109053;0.134890;-0.662550;0.086818;
12.152789;0.723071;0.185513;1.117192;1.109019;0.134888;-0.662536;0.086693;
12.152795;0.723050;0.185369;1.117158;1.108984;0.134887;-0.662522;0.086568;
12.152809;0.723009;0.185080;1.117089;1.108916;0.134885;-0.662495;0.086318;
12.152835;0.722925;0.184499;1.116952;1.108778;0.134880;-0.662440;0.085814;
12.152889;0.722756;0.183326;1.116675;1.108500;0.134870;-0.662330;0.084797;
12.152996;0.722410;0.180933;1.116108;1.107932;0.134851;-0.662103;0.082720;
12.153209;0.721692;0.175968;1.114931;1.106751;0.134809;-0.661632;0.078404;
12.153637;0.720156;0.165382;1.112414;1.104226;0.134720;-0.660621;0.069173;
12.153700;0.719919;0.163757;1.112027;1.103838;0.134707;-0.660465;0.067753;
12.153706;0.719896;0.163596;1.111988;1.103799;0.134705;-0.660450;0.067612;
12.153712;0.719873;0.163435;1.111950;1.103760;0.134704;-0.660434;0.067471;
12.153724;0.719826;0.163112;1.111873;1.103683;0.134701;-0.660403;0.067189;
12.153749;0.719731;0.162464;1.111718;1.103528;0.134696;-0.660341;0.066622;
12.153798;0.719542;0.161162;1.111407;1.103216;0.134685;-0.660216;0.065482;
12.153897;0.719158;0.158527;1.110778;1.102585;0.134662;-0.659963;0.063174;
12.154020;0.718673;0.155197;1.109982;1.101786;0.134634;-0.659643;0.060254;
12.154026;0.718649;0.155030;1.109942;1.101746;0.134633;-0.659627;0.060107;
12.154032;0.718625;0.154863;1.109902;1.101706;0.134631;-0.659611;0.059961;
12.154044;0.718576;0.154529;1.109822;1.101626;0.134628;-0.659579;0.059667;
12.154069;0.718478;0.153859;1.109661;1.101465;0.134623;-0.659514;0.059079;
12.154117;0.718282;0.152513;1.109339;1.101141;0.134611;-0.659385;0.057896;
12.154215;0.717886;0.149794;1.108687;1.100487;0.134588;-0.659123;0.055506;
12.154410;0.717080;0.144258;1.107357;1.099154;0.134541;-0.658590;0.050630;
12.154799;0.715415;0.132831;1.104603;1.096390;0.134445;-0.657488;0.040529;
12.155189;0.713690;0.120983;1.101732;1.093510;0.134346;-0.656345;0.030000;
12.155968;0.710111;0.096351;1.095717;1.087474;0.134145;-0.653969;0.007931;
12.156293;0.708577;0.085780;1.093115;1.084863;0.134060;-0.652949;-0.001617;
12.156293;0.708578;0.085780;1.093115;1.084863;0.134060;-0.652950;-0.001617;
12.156298;0.708554;0.085619;1.093075;1.084823;0.134058;-0.652934;-0.001763;
12.156303;0.708531;0.085458;1.093035;1.084783;0.134057;-0.652919;-0.001909;
12.156313;0.708484;0.085136;1.092956;1.084704;0.134055;-0.652888;-0.002200;
12.156333;0.708391;0.084495;1.092797;1.084545;0.134049;-0.652826;-0.002781;
12.156372;0.708206;0.083215;1.092481;1.084227;0.134039;-0.652702;-0.003941;
12.156450;0.707839;0.080673;1.091853;1.083597;0.134019;-0.652458;-0.006246;
12.156607;0.707117;0.075657;1.090611;1.082350;0.133981;-0.651978;-0.010805;
12.156920;0.705721;0.065888;1.088184;1.079913;0.133908;-0.651053;-0.019718;
12.157546;0.703116;0.047347;1.083546;1.075255;0.133784;-0.649333;-0.036757;
12.157817;0.702060;0.039718;1.081625;1.073326;0.133737;-0.648639;-0.043816;
12.157817;0.702061;0.039718;1.081625;1.073326;0.133737;-0.648639;-0.043816;
12.157817;0.702061;0.039718;1.081625;1.073325;0.133737;-0.648639;-0.043816;
12.157821;0.702043;0.039591;1.081593;1.073293;0.133736;-0.648627;-0.043934;
12.157825;0.702025;0.039464;1.081561;1.073261;0.133735;-0.648616;-0.044051;
12.157834;0.701990;0.039211;1.081497;1.073197;0.133734;-0.648592;-0.044286;
12.157851;0.701919;0.038705;1.081370;1.073069;0.133730;-0.648545;-0.044755;
12.157885;0.701778;0.037698;1.081116;1.072814;0.133724;-0.648452;-0.045689;
12.157953;0.701499;0.035696;1.080610;1.072306;0.133711;-0.648268;-0.047547;
12.158090;0.700951;0.031745;1.079611;1.071302;0.133687;-0.647906;-0.051220;
12.158364;0.699890;0.024047;1.077659;1.069340;0.133641;-0.647208;-0.058397;
12.158911;0.697905;0.009406;1.073925;1.065587;0.133564;-0.645907;-0.072133;
12.159458;0.696086;-0.004302;1.070404;1.062046;0.133503;-0.644723;-0.085094;
12.160006;0.694417;-0.017164;1.067078;1.058699;0.133456;-0.643644;-0.097348;
12.160018;0.694382;-0.017444;1.067005;1.058626;0.133455;-0.643621;-0.097615;
12.160018;0.694382;-0.017444;1.067005;1.058626;0.133455;-0.643621;-0.097616;
12.160018;0.694381;-0.017447;1.067004;1.058625;0.133455;-0.643621;-0.097619;
12.160022;0.694369;-0.017540;1.066980;1.058601;0.133455;-0.643613;-0.097707;
12.160026;0.694358;-0.017632;1.066956;1.058577;0.133455;-0.643606;-0.097796;
12.160034;0.694334;-0.017817;1.066908;1.058529;0.133454;-0.643590;-0.097973;
12.160051;0.694286;-0.018187;1.066812;1.058432;0.133453;-0.643559;-0.098327;
12.160083;0.694190;-0.018925;1.066621;1.058239;0.133450;-0.643497;-0.099032;
12.160149;0.693995;-0.020393;1.066239;1.057856;0.133444;-0.643369;-0.100436;
12.160279;0.693595;-0.023300;1.065484;1.057096;0.133427;-0.643104;-0.103215;
12.160541;0.692758;-0.029000;1.064001;1.055607;0.133382;-0.642535;-0.108661;
12.161063;0.690949;-0.039963;1.061141;1.052742;0.133245;-0.641255;-0.119124;
12.161586;0.688973;-0.050369;1.058418;1.050023;0.133049;-0.639800;-0.129039;
12.162108;0.686852;-0.060254;1.055825;1.047440;0.132801;-0.638192;-0.138439;
12.162631;0.684606;-0.069648;1.053353;1.044986;0.132507;-0.636449;-0.147353;
12.163153;0.682251;-0.078580;1.050998;1.042654;0.132173;-0.634590;-0.155810;
12.163676;0.679804;-0.087079;1.048752;1.040436;0.131802;-0.632629;-0.163836;
12.164198;0.677278;-0.095169;1.046609;1.038328;0.131399;-0.630581;-0.171455;
12.164721;0.674688;-0.102873;1.044565;1.036322;0.130968;-0.628458;-0.178690;
12.165243;0.672042;-0.110213;1.042614;1.034413;0.130513;-0.626272;-0.185564;
12.165766;0.669353;-0.117209;1.040752;1.032596;0.130036;-0.624033;-0.192094;
12.166288;0.666629;-0.123879;1.038973;1.030866;0.129541;-0.621750;-0.198301;
12.166811;0.663877;-0.130242;1.037275;1.029218;0.129030;-0.619430;-0.204201;
12.167333;0.661105;-0.136314;1.035652;1.027649;0.128506;-0.617081;-0.209811;
12.167856;0.658318;-0.142110;1.034102;1.026153;0.127969;-0.614710;-0.215147;
12.168378;0.655524;-0.147644;1.032620;1.024728;0.127423;-0.612321;-0.220222;
12.168901;0.652726;-0.152931;1.031204;1.023370;0.126868;-0.609920;-0.225051;
12.169423;0.649929;-0.157983;1.029849;1.022074;0.126307;-0.607513;-0.229647;
12.169946;0.647137;-0.162811;1.028554;1.020839;0.125741;-0.605102;-0.234020;
12.170991;0.641587;-0.171854;1.026126;1.018533;0.124598;-0.600289;-0.242161;
12.171931;0.636641;-0.179335;1.024117;1.016636;0.123563;-0.595980;-0.248837;
12.172872;0.631755;-0.186247;1.022260;1.014891;0.122526;-0.591706;-0.254950;
12.173812;0.626943;-0.192640;1.020543;1.013286;0.121492;-0.587482;-0.260553;
12.174753;0.622213;-0.198556;1.018955;1.011809;0.120465;-0.583318;-0.265688;
12.175693;0.617574;-0.204033;1.017485;1.010449;0.119449;-0.579223;-0.270395;
12.176634;0.613032;-0.209106;1.016125;1.009198;0.118444;-0.575203;-0.274709;
