time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;
1.794432;1.014502;4.000000;3.956145;1.776167;0.999908;
1.794439;1.014502;4.000000;3.956177;1.776196;0.999908;
1.794439;1.014502;4.000000;3.956177;1.776196;0.999908;
1.794444;1.014502;4.000000;3.956199;1.776216;0.999908;
1.794444;1.014502;4.000000;3.956199;1.776216;0.999908;
1.794462;1.014502;4.000000;3.956279;1.776290;0.999908;
1.794462;1.014502;4.000000;3.956279;1.776290;0.999908;
1.794468;1.014502;4.000000;3.956306;1.776314;0.999908;
1.794468;1.014502;4.000000;3.956306;1.776314;0.999908;
1.794508;1.014502;4.000000;3.956483;1.776476;0.999909;
1.794508;1.014513;4.000000;3.956288;1.776316;0.999909;
1.794514;1.014513;4.000000;3.956309;1.776342;0.999909;
1.794514;1.014513;4.000000;3.956309;1.776342;0.999909;
1.794601;1.014514;4.000000;3.956696;1.776694;0.999911;
1.794601;1.014525;4.000000;3.956490;1.776526;0.999911;
1.794608;1.014525;4.000000;3.956508;1.776557;0.999911;
1.794608;1.014525;4.000000;3.956508;1.776557;0.999911;
1.794787;1.014526;4.000000;3.957294;1.777272;0.999915;
1.794787;1.014548;4.000000;3.956898;1.776955;0.999915;
1.794795;1.014548;4.000000;3.956911;1.776990;0.999915;
1.794795;1.014548;4.000000;3.956911;1.776990;0.999915;
1.795158;1.014554;4.000000;3.958452;1.778399;0.999922;
1.795158;1.014594;4.000000;3.957711;1.777814;0.999922;
1.795169;1.014594;4.000000;3.957730;1.777863;0.999922;
1.795169;1.014594;4.000000;3.957730;1.777863;0.999922;
1.795900;1.014621;4.000000;3.960538;1.780482;0.999936;
1.795900;1.014685;4.000000;3.959309;1.779555;0.999936;
1.795918;1.014685;4.000000;3.959341;1.779632;0.999936;
1.795918;1.014685;4.000000;3.959341;1.779632;0.999936;
1.796642;1.014720;4.000000;3.962017;1.782124;0.999950;
1.796642;1.014776;4.000000;3.960914;1.781303;0.999950;
1.796666;1.014776;4.000000;3.960957;1.781403;0.999951;
1.796666;1.014776;4.000000;3.960957;1.781403;0.999951;
1.797385;1.014810;4.000000;3.963692;1.783890;0.999965;
1.797385;1.014866;4.000000;3.962541;1.783064;0.999965;
1.797415;1.014867;4.000000;3.962596;1.783187;0.999965;
1.797415;1.014867;4.000000;3.962596;1.783187;0.999965;
1.798869;1.014998;4.000000;3.966932;1.787292;0.999993;
1.798869;1.015047;4.000000;3.965854;1.786596;0.999993;
1.798912;1.015048;4.000000;3.965935;1.786772;0.999994;
1.798912;1.015048;4.000000;3.965935;1.786772;0.999994;
1.799233;1.015068;4.000000;3.967122;1.787783;1.000000;
1.799233;1.015091;4.000000;3.966702;1.787451;1.000000;
1.799233;1.015091;4.000000;3.966702;1.787451;1.000000;
1.799233;1.015091;4.000000;3.966702;1.787451;1.000000;
1.799466;1.015119;4.000000;3.967204;1.788013;1.000004;
1.799699;1.015147;4.000000;3.967711;1.788574;1.000009;
1.800164;1.015204;4.000000;3.968749;1.789693;1.000018;
1.800354;1.015210;4.000000;3.969586;1.790380;1.000022;
1.800354;1.015226;4.000000;3.969186;1.790141;1.000022;
1.800408;1.015227;4.000000;3.969293;1.790374;1.000023;
1.800408;1.015227;4.000000;3.969293;1.790374;1.000023;
1.801838;1.015313;4.000000;3.974875;1.794897;1.000050;
1.801838;1.015405;4.000000;3.972782;1.793590;1.000050;
1.801905;1.015408;4.000000;3.972917;1.793833;1.000051;
1.801905;1.015408;4.000000;3.972917;1.793833;1.000051;
1.804257;1.015693;4.000000;3.978608;1.799358;1.000095;
1.804807;1.015711;4.000000;3.981254;1.801285;1.000106;
1.804807;1.015759;4.000000;3.980042;1.800617;1.000106;
1.804899;1.015762;4.000000;3.980229;1.800970;1.000107;
1.804899;1.015762;4.000000;3.980229;1.800970;1.000107;
1.807995;1.016131;4.000000;3.988047;1.808229;1.000165;
1.810746;1.016281;4.000000;4.001188;1.816598;1.000215;
1.810746;1.016453;4.000000;3.996355;1.814257;1.000215;
1.810824;1.016462;4.000000;3.996531;1.814458;1.000216;
1.810887;1.016468;4.000000;3.996681;1.814632;1.000217;
1.810887;1.016468;4.000000;3.996681;1.814632;1.000217;
1.812990;1.016708;4.000000;4.002249;1.819641;1.000256;
1.815093;1.016947;4.000000;4.008248;1.824594;1.000294;
1.816684;1.017024;4.000000;4.016790;1.829473;1.000322;
1.816684;1.017129;4.000000;4.013294;1.828105;1.000322;
1.816792;1.017141;4.000000;4.013566;1.828375;1.000324;
1.816874;1.017148;4.000000;4.013779;1.828607;1.000326;
1.816874;1.017148;4.000000;4.013779;1.828607;1.000326;
1.819630;1.017455;4.000000;4.021857;1.835095;1.000375;
1.822387;1.017759;4.000000;4.030644;1.841484;1.000424;
1.822622;1.017762;4.000000;4.032343;1.842274;1.000428;
1.822622;1.017786;4.000000;4.031470;1.841971;1.000428;
1.822862;1.017800;4.000000;4.032139;1.842741;1.000432;
1.822862;1.017812;4.000000;4.032164;1.842536;1.000432;
1.823868;1.017920;4.000000;4.035169;1.844930;1.000449;
1.824874;1.018029;4.000000;4.038269;1.847304;1.000467;
1.826886;1.018245;4.000000;4.044845;1.851977;1.000502;
1.828561;1.018333;4.000000;4.054947;1.856729;1.000530;
1.828561;1.018427;4.000000;4.050795;1.855629;1.000530;
1.828651;1.018436;4.000000;4.051043;1.855868;1.000531;
1.828742;1.018445;4.000000;4.051324;1.856079;1.000533;
1.828850;1.018452;4.000000;4.051650;1.856410;1.000535;
1.828850;1.018452;4.000000;4.051650;1.856410;1.000535;
1.831821;1.018768;4.000000;4.061690;1.863246;1.000585;
1.834499;1.018910;4.000000;4.078510;1.870537;1.000627;
1.834499;1.019050;4.000000;4.071778;1.868951;1.000627;
1.834554;1.019053;4.000000;4.071895;1.869138;1.000628;
1.834609;1.019059;4.000000;4.072078;1.869267;1.000629;
1.834720;1.019071;4.000000;4.072445;1.869524;1.000631;
1.834837;1.019077;4.000000;4.072819;1.869891;1.000633;
1.834837;1.019077;4.000000;4.072819;1.869891;1.000633;
1.837780;1.019382;4.000000;4.083344;1.876608;1.000681;
1.840437;1.019521;4.000000;4.100940;1.883645;1.000722;
1.840437;1.019655;4.000000;4.093802;1.882229;1.000722;
1.840489;1.019657;4.000000;4.093903;1.882423;1.000723;
1.840541;1.019662;4.000000;4.094085;1.882543;1.000723;
1.840645;1.019673;4.000000;4.094449;1.882783;1.000725;
1.840825;1.019689;4.000000;4.095077;1.883239;1.000728;
1.840825;1.019689;4.000000;4.095077;1.883239;1.000728;
1.843757;1.019980;4.000000;4.106091;1.889947;1.000774;
1.846376;1.020114;4.000000;4.124365;1.896707;1.000813;
1.846376;1.020242;4.000000;4.116818;1.895444;1.000813;
1.846425;1.020243;4.000000;4.116901;1.895646;1.000813;
1.846474;1.020248;4.000000;4.117081;1.895758;1.000814;
1.846572;1.020257;4.000000;4.117443;1.895983;1.000816;
1.846767;1.020277;4.000000;4.118169;1.896432;1.000819;
1.846813;1.020277;4.000000;4.118329;1.896602;1.000819;
1.846813;1.020277;4.000000;4.118329;1.896602;1.000819;
1.849711;1.020557;4.000000;4.129738;1.903177;1.000863;
1.852314;1.020690;4.000000;4.148685;1.909705;1.000900;
1.852314;1.020810;4.000000;4.140794;1.908603;1.000900;
1.852360;1.020810;4.000000;4.140860;1.908816;1.000901;
1.852407;1.020815;4.000000;4.141040;1.908923;1.000901;
1.852500;1.020823;4.000000;4.141401;1.909135;1.000903;
1.852687;1.020841;4.000000;4.142126;1.909561;1.000905;
1.852800;1.020844;4.000000;4.142551;1.909944;1.000907;
1.852800;1.020844;4.000000;4.142551;1.909944;1.000907;
1.855671;1.021118;4.000000;4.154353;1.916348;1.000949;
1.858252;1.021247;4.000000;4.173911;1.922635;1.000983;
1.858252;1.021356;4.000000;4.165572;1.921803;1.000983;
1.858296;1.021360;4.000000;4.165746;1.921902;1.000984;
1.858339;1.021364;4.000000;4.165923;1.922002;1.000985;
1.858427;1.021373;4.000000;4.166277;1.922201;1.000986;
1.858603;1.021389;4.000000;4.166989;1.922598;1.000988;
1.858788;1.021398;4.000000;4.167723;1.923152;1.000991;
1.858788;1.021398;4.000000;4.167723;1.923152;1.000991;
1.861649;1.021663;4.000000;4.179943;1.929476;1.001031;
1.864190;1.021787;4.000000;4.199998;1.935493;1.001063;
1.864190;1.021890;4.000000;4.191311;1.934810;1.001063;
1.864232;1.021894;4.000000;4.191487;1.934904;1.001063;
1.864273;1.021898;4.000000;4.191667;1.934998;1.001064;
1.864357;1.021905;4.000000;4.192029;1.935185;1.001065;
1.864525;1.021920;4.000000;4.192754;1.935560;1.001067;
1.864776;1.021937;4.000000;4.193830;1.936213;1.001071;
1.864776;1.021937;4.000000;4.193830;1.936213;1.001071;
1.865018;1.021940;4.000000;4.196276;1.936884;1.001074;
1.865018;1.021965;4.000000;4.194925;1.936622;1.001074;
1.865025;1.021965;4.000000;4.194997;1.936643;1.001074;
1.865025;1.021965;4.000000;4.194997;1.936643;1.001074;
1.865032;1.021965;4.000000;4.195071;1.936663;1.001074;
1.865032;1.021965;4.000000;4.195071;1.936663;1.001074;
1.865040;1.021965;4.000000;4.195156;1.936686;1.001074;
1.865040;1.021965;4.000000;4.195156;1.936686;1.001074;
1.865046;1.021965;4.000000;4.195219;1.936704;1.001074;
1.865046;1.021965;4.000000;4.195219;1.936704;1.001074;
1.865047;1.021965;4.000000;4.195229;1.936706;1.001074;
1.865047;1.021965;4.000000;4.195229;1.936706;1.001074;
1.865061;1.021965;4.000000;4.195376;1.936747;1.001075;
1.865061;1.021968;4.000000;4.195084;1.936726;1.001075;
1.865075;1.021968;4.000000;4.195227;1.936765;1.001075;
1.865075;1.021968;4.000000;4.195227;1.936765;1.001075;
1.865090;1.021968;4.000000;4.195384;1.936808;1.001075;
1.865090;1.021968;4.000000;4.195384;1.936808;1.001075;
1.865133;1.021969;4.000000;4.195833;1.936931;1.001075;
1.865133;1.021975;4.000000;4.195401;1.936873;1.001075;
1.865148;1.021975;4.000000;4.195503;1.936923;1.001076;
1.865148;1.021975;4.000000;4.195503;1.936923;1.001076;
1.865248;1.021975;4.000000;4.196547;1.937206;1.001077;
1.865248;1.021985;4.000000;4.195914;1.937119;1.001077;
1.865264;1.021985;4.000000;4.195978;1.937178;1.001077;
1.865264;1.021985;4.000000;4.195978;1.937178;1.001077;
1.865477;1.021987;4.000000;4.198128;1.937775;1.001080;
1.865477;1.022005;4.000000;4.196916;1.937613;1.001080;
1.865496;1.022005;4.000000;4.196991;1.937683;1.001080;
1.865496;1.022005;4.000000;4.196991;1.937683;1.001080;
1.865937;1.022017;4.000000;4.200904;1.938868;1.001086;
1.865937;1.022047;4.000000;4.198943;1.938610;1.001086;
1.865959;1.022047;4.000000;4.199027;1.938693;1.001086;
1.865959;1.022047;4.000000;4.199027;1.938693;1.001086;
1.866857;1.022117;4.000000;4.203757;1.940755;1.001098;
1.866857;1.022126;4.000000;4.202975;1.940692;1.001098;
1.866887;1.022126;4.000000;4.203099;1.940800;1.001098;
1.866887;1.022126;4.000000;4.203099;1.940800;1.001098;
1.867776;1.022150;4.000000;4.211052;1.943125;1.001110;
1.867776;1.022208;4.000000;4.207101;1.942626;1.001110;
1.867814;1.022208;4.000000;4.207228;1.942774;1.001110;
1.867814;1.022208;4.000000;4.207228;1.942774;1.001110;
1.867840;1.022210;4.000000;4.207344;1.942834;1.001111;
1.867840;1.022210;4.000000;4.207315;1.942841;1.001111;
1.867840;1.022210;4.000000;4.207315;1.942841;1.001111;
1.867840;1.022210;4.000001;4.207314;1.942841;1.001111;
1.867982;1.022222;3.999991;4.207932;1.943161;1.001112;
1.868123;1.022235;3.999970;4.208552;1.943481;1.001114;
1.868406;1.022259;3.999890;4.209796;1.944120;1.001118;
1.868971;1.022307;3.999570;4.212306;1.945391;1.001125;
1.869615;1.022341;3.998814;4.216981;1.946957;1.001134;
1.869615;1.022362;3.998814;4.215191;1.946816;1.001134;
1.869668;1.022364;3.998760;4.215417;1.946992;1.001134;
1.869668;1.022364;3.998760;4.215417;1.946992;1.001134;
1.871270;1.022444;3.994311;4.227319;1.950829;1.001154;
1.871270;1.022503;3.994311;4.222658;1.950400;1.001154;
1.871337;1.022509;3.994173;4.222957;1.950551;1.001155;
1.871337;1.022509;3.994173;4.222957;1.950551;1.001155;
1.871910;1.022557;3.992828;4.225538;1.951837;1.001162;
1.872484;1.022605;3.991325;4.228138;1.953118;1.001170;
1.872925;1.022621;3.989899;4.231934;1.954204;1.001175;
1.872925;1.022641;3.989899;4.230148;1.954084;1.001175;
1.873005;1.022644;3.989661;4.230499;1.954331;1.001176;
1.873005;1.022644;3.989661;4.230499;1.954331;1.001176;
1.874580;1.022723;3.982382;4.242332;1.957998;1.001195;
1.874580;1.022778;3.982382;4.237723;1.957639;1.001195;
1.874651;1.022784;3.982100;4.238047;1.957796;1.001196;
1.874674;1.022785;3.982009;4.238148;1.957868;1.001196;
1.874674;1.022786;3.982009;4.238152;1.957847;1.001196;
1.875530;1.022855;3.978265;4.242090;1.959745;1.001207;
1.876236;1.022909;3.974886;4.246205;1.961240;1.001215;
1.876236;1.022912;3.974886;4.245363;1.961294;1.001215;
1.876343;1.022914;3.974363;4.245838;1.961640;1.001217;
1.876343;1.022914;3.974363;4.245838;1.961640;1.001217;
1.877891;1.022994;3.964558;4.257497;1.965112;1.001235;
1.877891;1.023044;3.964558;4.253038;1.964821;1.001235;
1.877967;1.023050;3.964117;4.253392;1.964989;1.001236;
1.878012;1.023053;3.963860;4.253593;1.965111;1.001236;
1.878012;1.023054;3.963860;4.253597;1.965086;1.001236;
1.879431;1.023165;3.954768;4.260245;1.968178;1.001253;
1.879546;1.023166;3.953940;4.261501;1.968457;1.001254;
1.879546;1.023174;3.953940;4.260782;1.968420;1.001254;
1.879680;1.023176;3.953045;4.261387;1.968842;1.001256;
1.879680;1.023176;3.953045;4.261387;1.968842;1.001256;
1.881201;1.023259;3.941014;4.272642;1.972110;1.001273;
1.881201;1.023301;3.941014;4.268549;1.971911;1.001273;
1.881285;1.023307;3.940388;4.268943;1.972092;1.001274;
1.881349;1.023311;3.939909;4.269240;1.972249;1.001275;
1.881349;1.023312;3.939909;4.269243;1.972230;1.001275;
1.882856;1.023403;3.927101;4.279252;1.975432;1.001292;
1.882856;1.023425;3.927101;4.276391;1.975407;1.001292;
1.882981;1.023434;3.926060;4.276978;1.975679;1.001293;
1.883018;1.023435;3.925755;4.277145;1.975790;1.001294;
1.883018;1.023435;3.925755;4.277145;1.975790;1.001294;
1.884511;1.023530;3.911982;4.286675;1.978865;1.001310;
1.884511;1.023546;3.911982;4.284252;1.978891;1.001310;
1.884659;1.023557;3.910636;4.284951;1.979210;1.001312;
1.884687;1.023557;3.910381;4.285080;1.979297;1.001312;
1.884687;1.023557;3.910381;4.285080;1.979297;1.001312;
1.886166;1.023644;3.895478;4.295070;1.982318;1.001328;
1.886166;1.023665;3.895478;4.292163;1.982328;1.001328;
1.886289;1.023673;3.894262;4.292743;1.982594;1.001329;
1.886355;1.023676;3.893609;4.293052;1.982769;1.001330;
1.886355;1.023676;3.893609;4.293052;1.982769;1.001330;
1.887821;1.023760;3.877684;4.303101;1.985707;1.001346;
1.887821;1.023780;3.877684;4.300091;1.985730;1.001346;
1.887939;1.023788;3.876418;4.300652;1.985987;1.001347;
1.888024;1.023792;3.875518;4.301050;1.986190;1.001348;
1.888024;1.023794;3.875518;4.301057;1.986159;1.001348;
1.889476;1.023871;3.858602;4.311250;1.989055;1.001363;
1.889476;1.023892;3.858602;4.308032;1.989103;1.001363;
1.889587;1.023899;3.857332;4.308560;1.989345;1.001364;
1.889693;1.023906;3.856121;4.309068;1.989568;1.001365;
1.889693;1.023906;3.856121;4.309072;1.989559;1.001365;
1.891132;1.023983;3.838351;4.319057;1.992361;1.001380;
1.891132;1.024000;3.838351;4.316036;1.992438;1.001380;
1.891251;1.024008;3.836905;4.316601;1.992694;1.001381;
1.891362;1.024015;3.835552;4.317136;1.992928;1.001383;
1.891362;1.024015;3.835552;4.317142;1.992916;1.001383;
1.892787;1.024092;3.817009;4.326851;1.995622;1.001397;
1.892787;1.024106;3.817009;4.324052;1.995730;1.001397;
1.892915;1.024114;3.815360;4.324663;1.996002;1.001398;
1.893030;1.024120;3.813883;4.325217;1.996244;1.001399;
1.893030;1.024121;3.813883;4.325224;1.996228;1.001399;
1.894442;1.024197;3.794608;4.334685;1.998852;1.001413;
1.894442;1.024208;3.794608;4.332083;1.998991;1.001413;
1.894580;1.024216;3.792742;4.332744;1.999279;1.001415;
1.894699;1.024222;3.791129;4.333320;1.999531;1.001416;
1.894699;1.024223;3.791129;4.333328;1.999511;1.001416;
1.896097;1.024298;3.771190;4.342544;2.002051;1.001429;
1.896097;1.024306;3.771190;4.340142;2.002216;1.001429;
1.896246;1.024314;3.769074;4.340860;2.002523;1.001431;
1.896368;1.024320;3.767349;4.341450;2.002783;1.001432;
1.896368;1.024321;3.767349;4.341458;2.002757;1.001432;
1.897752;1.024394;3.746794;4.350441;2.005214;1.001445;
1.897752;1.024400;3.746794;4.348223;2.005401;1.001445;
1.897913;1.024408;3.744404;4.349004;2.005727;1.001447;
1.898037;1.024413;3.742581;4.349602;2.005993;1.001448;
1.898037;1.024415;3.742581;4.349611;2.005962;1.001448;
1.899407;1.024487;3.721458;4.358360;2.008336;1.001461;
1.899407;1.024490;3.721458;4.356320;2.008542;1.001461;
1.899583;1.024498;3.718758;4.357171;2.008890;1.001462;
1.899705;1.024503;3.716878;4.357764;2.009155;1.001463;
1.899705;1.024505;3.716878;4.357775;2.009119;1.001463;
1.901062;1.024576;3.695216;4.366294;2.011401;1.001476;
1.901062;1.024576;3.695216;4.364427;2.011623;1.001476;
1.901254;1.024586;3.692161;4.365361;2.011993;1.001477;
1.901374;1.024590;3.690246;4.365944;2.012255;1.001479;
1.901374;1.024592;3.690246;4.365956;2.012214;1.001479;
1.902717;1.024658;3.668110;4.374250;2.014460;1.001490;
1.902717;1.024659;3.668110;4.372556;2.014662;1.001490;
1.902928;1.024668;3.664628;4.373585;2.015063;1.001492;
1.903043;1.024671;3.662740;4.374140;2.015316;1.001493;
1.903043;1.024674;3.662740;4.374153;2.015270;1.001493;
1.904372;1.024735;3.640172;4.382212;2.017481;1.001505;
1.904372;1.024736;3.640172;4.380676;2.017664;1.001505;
1.904605;1.024746;3.636214;4.381815;2.018098;1.001507;
1.904712;1.024748;3.634397;4.382334;2.018335;1.001508;
1.904712;1.024751;3.634397;4.382346;2.018288;1.001508;
1.906028;1.024809;3.611417;4.390197;2.020433;1.001519;
1.906028;1.024810;3.611417;4.388821;2.020596;1.001519;
1.906288;1.024821;3.606872;4.390093;2.021066;1.001521;
1.906380;1.024822;3.605264;4.390538;2.021271;1.001522;
1.906380;1.024825;3.605264;4.390550;2.021225;1.001522;
1.907683;1.024878;3.581913;4.398177;2.023344;1.001533;
1.907683;1.024879;3.581913;4.396951;2.023489;1.001533;
1.907974;1.024890;3.576686;4.398376;2.024007;1.001535;
1.908049;1.024891;3.575343;4.398737;2.024175;1.001536;
1.908049;1.024893;3.575343;4.398747;2.024135;1.001536;
1.909338;1.024943;3.551675;4.406170;2.026182;1.001546;
1.909338;1.024944;3.551675;4.405079;2.026312;1.001546;
1.909665;1.024956;3.545660;4.406683;2.026873;1.001549;
1.909718;1.024956;3.544680;4.406940;2.026991;1.001549;
1.909718;1.024958;3.544680;4.406948;2.026960;1.001549;
1.910993;1.025004;3.520732;4.414177;2.028959;1.001560;
1.910993;1.025004;3.520732;4.413216;2.029073;1.001560;
1.911362;1.025017;3.513769;4.415032;2.029693;1.001562;
1.911387;1.025017;3.513310;4.415150;2.029747;1.001563;
1.911387;1.025018;3.513310;4.415156;2.029731;1.001563;
1.912648;1.025060;3.489115;4.422200;2.031678;1.001572;
1.912648;1.025060;3.489115;4.421357;2.031778;1.001572;
1.913055;1.025073;3.481280;4.423350;2.032450;1.001576;
1.913055;1.025073;3.481280;4.423350;2.032450;1.001576;
1.914303;1.025110;3.456856;4.430212;2.034339;1.001585;
1.914303;1.025111;3.456856;4.429469;2.034427;1.001585;
1.914724;1.025122;3.448585;4.431528;2.035119;1.001588;
1.914724;1.025122;3.448585;4.431528;2.035119;1.001588;
1.915958;1.025156;3.423985;4.438200;2.036941;1.001597;
1.915958;1.025157;3.423985;4.437570;2.037014;1.001597;
1.916393;1.025166;3.415275;4.439698;2.037725;1.001600;
1.916393;1.025166;3.415275;4.439698;2.037725;1.001600;
1.917613;1.025198;3.390532;4.446199;2.039463;1.001609;
1.917613;1.025198;3.390532;4.445677;2.039522;1.001609;
1.918062;1.025206;3.381379;4.447866;2.040244;1.001612;
1.918062;1.025206;3.381379;4.447866;2.040244;1.001612;
1.919268;1.025238;3.356520;4.454198;2.041850;1.001620;
1.919268;1.025239;3.356520;4.453771;2.041898;1.001620;
1.920001;1.025257;3.341309;4.457357;2.042917;1.001625;
1.920734;1.025275;3.325996;4.460942;2.043901;1.001630;
1.920924;1.025279;3.321939;4.463072;2.043978;1.001632;
1.920924;1.025280;3.321939;4.461858;2.044122;1.001632;
1.921213;1.025286;3.315866;4.463265;2.044517;1.001633;
1.921502;1.025294;3.309777;4.464679;2.044892;1.001635;
1.922080;1.025308;3.297539;4.467505;2.045625;1.001639;
1.922579;1.025320;3.286829;4.472014;2.045948;1.001642;
1.922579;1.025321;3.286829;4.469929;2.046195;1.001642;
1.922747;1.025324;3.283237;4.470737;2.046427;1.001643;
1.922915;1.025328;3.279640;4.471561;2.046633;1.001644;
1.923252;1.025337;3.272427;4.473208;2.047037;1.001647;
1.923926;1.025353;3.257924;4.476495;2.047821;1.001651;
1.924234;1.025361;3.251159;4.479727;2.047924;1.001653;
1.924234;1.025362;3.251159;4.477985;2.048129;1.001653;
1.924435;1.025366;3.246805;4.478953;2.048380;1.001654;
1.924636;1.025370;3.242444;4.479935;2.048605;1.001655;
1.925038;1.025380;3.233696;4.481896;2.049048;1.001658;
1.925842;1.025400;3.216099;4.485809;2.049897;1.001663;
1.925889;1.025401;3.215039;4.486369;2.049897;1.001663;
1.925889;1.025402;3.215039;4.486035;2.049937;1.001663;
1.926730;1.025422;3.196500;4.490129;2.050787;1.001668;
1.927544;1.025442;3.178463;4.494272;2.051541;1.001673;
1.927544;1.025442;3.178463;4.494083;2.051558;1.001673;
1.928587;1.025468;3.155190;4.499138;2.052504;1.001679;
1.929199;1.025483;3.141394;4.503936;2.052774;1.001682;
1.929199;1.025484;3.141394;4.502099;2.052978;1.001682;
1.929388;1.025487;3.137129;4.503002;2.053178;1.001683;
1.929578;1.025492;3.132858;4.503925;2.053338;1.001684;
1.929958;1.025501;3.124297;4.505767;2.053649;1.001686;
1.930717;1.025520;3.107096;4.509440;2.054239;1.001691;
1.930854;1.025523;3.103932;4.510994;2.054212;1.001691;
1.930854;1.025524;3.103932;4.510092;2.054318;1.001691;
1.931232;1.025533;3.095332;4.511914;2.054614;1.001693;
1.931610;1.025542;3.086713;4.513742;2.054888;1.001695;
1.932366;1.025560;3.069403;4.517383;2.055405;1.001699;
1.932509;1.025564;3.066057;4.519001;2.055363;1.001700;
1.932509;1.025565;3.066057;4.518063;2.055474;1.001700;
1.932872;1.025573;3.057709;4.519810;2.055725;1.001702;
1.933235;1.025582;3.049344;4.521562;2.055954;1.001704;
1.933961;1.025600;3.032552;4.525053;2.056383;1.001708;
1.934164;1.025605;3.027783;4.527271;2.056316;1.001709;
1.934164;1.025606;3.027783;4.526014;2.056463;1.001709;
1.934437;1.025611;3.021432;4.527323;2.056636;1.001710;
1.934711;1.025618;3.015072;4.528642;2.056785;1.001711;
1.935258;1.025631;3.002319;4.531271;2.057067;1.001714;
1.935820;1.025645;2.989116;4.535916;2.057055;1.001717;
1.935820;1.025647;2.989116;4.533952;2.057286;1.001717;
1.935996;1.025650;2.984990;4.534781;2.057400;1.001718;
1.936172;1.025654;2.980861;4.535627;2.057481;1.001718;
1.936524;1.025663;2.972591;4.537316;2.057636;1.001720;
1.937228;1.025680;2.956000;4.540678;2.057918;1.001723;
1.937475;1.025686;2.950105;4.543295;2.057799;1.001725;
1.937475;1.025687;2.950105;4.541840;2.057970;1.001725;
1.937711;1.025692;2.944526;4.542957;2.058081;1.001726;
1.937947;1.025697;2.938942;4.544086;2.058165;1.001727;
1.938418;1.025709;2.927754;4.546337;2.058321;1.001729;
1.939130;1.025727;2.910808;4.550958;2.058348;1.001732;
1.939130;1.025728;2.910808;4.549710;2.058495;1.001732;
1.939404;1.025733;2.904277;4.551005;2.058590;1.001733;
1.939678;1.025740;2.897739;4.552310;2.058660;1.001734;
1.940226;1.025753;2.884639;4.554909;2.058784;1.001737;
1.940785;1.025767;2.871199;4.559483;2.058609;1.001739;
1.940785;1.025769;2.871199;4.557537;2.058837;1.001739;
1.940961;1.025772;2.866962;4.558356;2.058903;1.001740;
1.941138;1.025776;2.862723;4.559193;2.058933;1.001741;
1.941491;1.025785;2.854236;4.560862;2.058986;1.001742;
1.942197;1.025802;2.837225;4.564185;2.059064;1.001745;
1.942440;1.025808;2.831297;4.566732;2.058877;1.001746;
1.942440;1.025809;2.831297;4.565311;2.059043;1.001746;
1.942679;1.025814;2.825508;4.566430;2.059087;1.001747;
1.942919;1.025820;2.819715;4.567561;2.059103;1.001748;
1.943398;1.025831;2.808114;4.569815;2.059121;1.001750;
1.944095;1.025849;2.791179;4.574407;2.058927;1.001752;
1.944095;1.025850;2.791179;4.573071;2.059083;1.001752;
1.944349;1.025855;2.784995;4.574253;2.059103;1.001753;
1.944604;1.025861;2.778808;4.575445;2.059095;1.001754;
1.945113;1.025874;2.766419;4.577822;2.059063;1.001756;
1.945750;1.025889;2.750837;4.582444;2.058758;1.001759;
1.945750;1.025891;2.750837;4.580774;2.058953;1.001759;
1.945954;1.025894;2.745848;4.581714;2.058961;1.001759;
1.946158;1.025899;2.740857;4.582668;2.058936;1.001760;
1.946567;1.025909;2.730866;4.584571;2.058875;1.001762;
1.947384;1.025929;2.710852;4.588350;2.058716;1.001764;
1.947405;1.025930;2.710332;4.588588;2.058690;1.001764;
1.947405;1.025930;2.710332;4.588588;2.058690;1.001764;
1.948292;1.025952;2.688565;4.592539;2.058489;1.001768;
1.949060;1.025970;2.669472;4.599037;2.057800;1.001770;
1.949060;1.025974;2.669472;4.596016;2.058152;1.001770;
1.949172;1.025973;2.666701;4.596505;2.058179;1.001770;
1.949284;1.025976;2.663930;4.597025;2.058144;1.001771;
1.949509;1.025982;2.658387;4.598063;2.058071;1.001771;
1.949958;1.025993;2.647294;4.600129;2.057914;1.001773;
1.950715;1.026011;2.628562;4.604404;2.057499;1.001775;
1.950715;1.026012;2.628562;4.603587;2.057595;1.001775;
1.951111;1.026021;2.618753;4.605397;2.057445;1.001776;
1.951507;1.026031;2.608940;4.607208;2.057271;1.001777;
1.952300;1.026050;2.589302;4.610803;2.056888;1.001780;
1.952371;1.026052;2.587526;4.611580;2.056783;1.001780;
1.952371;1.026052;2.587526;4.611118;2.056837;1.001780;
1.952975;1.026067;2.572543;4.613857;2.056528;1.001782;
1.953579;1.026081;2.557553;4.616585;2.056190;1.001783;
1.954026;1.026092;2.546402;4.620498;2.055642;1.001785;
1.954026;1.026095;2.546402;4.618578;2.055866;1.001785;
1.954201;1.026097;2.542030;4.619357;2.055801;1.001785;
1.954377;1.026101;2.537658;4.620154;2.055693;1.001785;
1.954729;1.026110;2.528912;4.621743;2.055471;1.001786;
1.955432;1.026127;2.511417;4.624898;2.055001;1.001788;
1.955681;1.026133;2.505175;4.627379;2.054621;1.001789;
1.955681;1.026135;2.505175;4.625995;2.054782;1.001789;
