time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
10.084065;0.715458;0.624851;0.122086;0.000000;0.970000;0.800000;0.803716;
10.084149;0.718292;0.628225;0.124948;0.000000;0.970000;0.800000;0.807798;
10.084156;0.718547;0.628531;0.125210;0.000000;0.970000;0.800000;0.808168;
10.084164;0.718801;0.628836;0.125473;0.000000;0.970000;0.800000;0.808537;
10.084179;0.719309;0.629447;0.125998;0.000000;0.970000;0.800000;0.809274;
10.084210;0.720319;0.630665;0.127050;0.000000;0.970000;0.800000;0.810744;
10.084270;0.722315;0.633089;0.129163;0.000000;0.970000;0.800000;0.813668;
10.084392;0.726217;0.637892;0.133425;0.000000;0.970000;0.800000;0.819446;
10.084635;0.733657;0.647321;0.142075;0.000000;0.970000;0.800000;0.830735;
10.085121;0.747118;0.665490;0.159792;0.000000;0.970000;0.800000;0.852270;
10.085608;0.758729;0.682771;0.177959;0.000000;0.970000;0.800000;0.872454;
10.086094;0.768554;0.699202;0.196442;0.000000;0.970000;0.800000;0.891341;
10.086137;0.769339;0.700615;0.198084;0.000000;0.970000;0.800000;0.892949;
10.086137;0.769343;0.700623;0.198093;0.000000;0.970000;0.800000;0.892959;
10.086146;0.769505;0.700917;0.198438;0.000000;0.970000;0.800000;0.893293;
10.086155;0.769666;0.701211;0.198783;0.000000;0.970000;0.800000;0.893627;
10.086173;0.769987;0.701798;0.199473;0.000000;0.970000;0.800000;0.894295;
10.086209;0.770622;0.702969;0.200853;0.000000;0.970000;0.800000;0.895625;
10.086281;0.771863;0.705299;0.203617;0.000000;0.970000;0.800000;0.898265;
10.086425;0.774236;0.709906;0.209151;0.000000;0.970000;0.800000;0.903465;
10.086497;0.775368;0.712184;0.211922;0.000000;0.970000;0.800000;0.906026;
10.086640;0.777522;0.716690;0.217469;0.000000;0.970000;0.800000;0.911070;
10.086712;0.778545;0.718917;0.220245;0.000000;0.970000;0.800000;0.913553;
10.086748;0.779043;0.720024;0.221633;0.000000;0.970000;0.800000;0.914785;
10.086820;0.780013;0.722227;0.224410;0.000000;0.970000;0.800000;0.917230;
10.086856;0.780484;0.723322;0.225799;0.000000;0.970000;0.800000;0.918443;
10.086928;0.781400;0.725499;0.228576;0.000000;0.970000;0.800000;0.920850;
10.086964;0.781845;0.726582;0.229965;0.000000;0.970000;0.800000;0.922044;
10.087036;0.782709;0.728736;0.232742;0.000000;0.970000;0.800000;0.924413;
10.087180;0.784334;0.732994;0.238295;0.000000;0.970000;0.800000;0.929078;
10.087467;0.787175;0.741323;0.249383;0.000000;0.970000;0.800000;0.938117;
10.088042;0.791293;0.757255;0.271428;0.000000;0.970000;0.800000;0.955079;
10.088525;0.793197;0.769900;0.289721;0.000000;0.970000;0.800000;0.968199;
10.088536;0.793225;0.770200;0.290165;0.000000;0.970000;0.800000;0.968506;
10.088548;0.793252;0.770499;0.290609;0.000000;0.970000;0.800000;0.968812;
10.088572;0.793305;0.771097;0.291497;0.000000;0.970000;0.800000;0.969424;
10.088619;0.793401;0.772289;0.293271;0.000000;0.970000;0.800000;0.970639;
10.088713;0.793555;0.774655;0.296811;0.000000;0.970000;0.800000;0.973044;
10.088901;0.793714;0.779319;0.303860;0.000000;0.970000;0.800000;0.977747;
10.089278;0.793450;0.788374;0.317826;0.000000;0.970000;0.800000;0.986737;
10.089783;0.791942;0.800000;0.336269;0.000000;0.970000;0.800000;0.997986;
10.089796;0.791884;0.800292;0.336742;0.000000;0.970000;0.800000;0.998263;
10.089809;0.791825;0.800584;0.337215;0.000000;0.970000;0.800000;0.998540;
10.089836;0.791706;0.801166;0.338160;0.000000;0.970000;0.800000;0.999093;
10.089888;0.791456;0.802327;0.340046;0.000000;0.970000;0.800000;1.000190;
10.089993;0.790916;0.804628;0.343806;0.000000;0.970000;0.800000;1.002357;
10.090202;0.789677;0.809155;0.351274;0.000000;0.970000;0.800000;1.006574;
10.090621;0.786580;0.817915;0.365987;0.000000;0.970000;0.800000;1.014560;
10.090897;0.784124;0.823478;0.375496;0.000000;0.970000;0.800000;1.019509;
10.090911;0.783989;0.823755;0.375975;0.000000;0.970000;0.800000;1.019752;
10.090925;0.783853;0.824032;0.376454;0.000000;0.970000;0.800000;1.019995;
10.090953;0.783578;0.824585;0.377412;0.000000;0.970000;0.800000;1.020479;
10.091009;0.783019;0.825686;0.379323;0.000000;0.970000;0.800000;1.021441;
10.091121;0.781860;0.827869;0.383127;0.000000;0.970000;0.800000;1.023334;
10.091286;0.780051;0.831048;0.388706;0.000000;0.970000;0.800000;1.026061;
10.091286;0.780051;0.831048;0.388707;0.000000;0.970000;0.800000;1.026061;
10.091300;0.779889;0.831319;0.389185;0.000000;0.970000;0.800000;1.026292;
10.091315;0.779726;0.831590;0.389664;0.000000;0.970000;0.800000;1.026522;
10.091343;0.779399;0.832131;0.390620;0.000000;0.970000;0.800000;1.026981;
10.091400;0.778734;0.833208;0.392527;0.000000;0.970000;0.800000;1.027892;
10.091514;0.777364;0.835343;0.396322;0.000000;0.970000;0.800000;1.029684;
10.091743;0.774470;0.839536;0.403838;0.000000;0.970000;0.800000;1.033153;
10.092199;0.768082;0.847623;0.418563;0.000000;0.970000;0.800000;1.039643;
10.092338;0.766003;0.850000;0.422943;0.000000;0.970000;0.800000;1.041501;
10.092353;0.765772;0.850254;0.423414;0.000000;0.970000;0.800000;1.041697;
10.092368;0.765540;0.850508;0.423885;0.000000;0.970000;0.800000;1.041893;
10.092398;0.765075;0.851015;0.424825;0.000000;0.970000;0.800000;1.042283;
10.092458;0.764136;0.852023;0.426701;0.000000;0.970000;0.800000;1.043057;
10.092577;0.762219;0.854021;0.430430;0.000000;0.970000;0.800000;1.044575;
10.092817;0.758240;0.857940;0.437801;0.000000;0.970000;0.800000;1.047500;
10.093295;0.749721;0.865486;0.452191;0.000000;0.970000;0.800000;1.052916;
10.094253;0.730665;0.879479;0.479548;0.000000;0.970000;0.800000;1.062145;
10.095210;0.709197;0.892101;0.505012;0.000000;0.970000;0.800000;1.069400;
10.095864;0.693366;0.900000;0.521320;0.000000;0.970000;0.800000;1.073341;
10.095864;0.693365;0.900000;0.521320;0.000000;0.970000;0.800000;1.073341;
10.095864;0.693365;0.900000;0.521321;0.000000;0.970000;0.800000;1.073341;
10.095864;0.693364;0.900000;0.521321;0.000000;0.970000;0.800000;1.073341;
10.095864;0.693364;0.900001;0.521322;0.000000;0.970000;0.800000;1.073342;
10.095864;0.693363;0.900001;0.521322;0.000000;0.970000;0.800000;1.073342;
10.095864;0.693362;0.900002;0.521324;0.000000;0.970000;0.800000;1.073342;
10.095864;0.693359;0.900003;0.521327;0.000000;0.970000;0.800000;1.073343;
10.095865;0.693353;0.900006;0.521332;0.000000;0.970000;0.800000;1.073344;
10.095865;0.693342;0.900011;0.521343;0.000000;0.970000;0.800000;1.073346;
10.095866;0.693319;0.900022;0.521366;0.000000;0.970000;0.800000;1.073351;
10.095868;0.693273;0.900043;0.521410;0.000000;0.970000;0.800000;1.073361;
10.095872;0.693180;0.900086;0.521500;0.000000;0.970000;0.800000;1.073381;
10.095879;0.692996;0.900171;0.521678;0.000000;0.970000;0.800000;1.073420;
10.095894;0.692625;0.900341;0.522036;0.000000;0.970000;0.800000;1.073497;
10.095923;0.691883;0.900680;0.522752;0.000000;0.970000;0.800000;1.073651;
10.095982;0.690387;0.901355;0.524186;0.000000;0.970000;0.800000;1.073952;
10.096100;0.687357;0.902686;0.527063;0.000000;0.970000;0.800000;1.074525;
10.096335;0.681149;0.905280;0.532844;0.000000;0.970000;0.800000;1.075568;
10.096571;0.674802;0.907808;0.538644;0.000000;0.970000;0.800000;1.076508;
10.096806;0.668322;0.910270;0.544457;0.000000;0.970000;0.800000;1.077351;
10.097210;0.657014;0.914371;0.554415;0.000000;0.970000;0.800000;1.078624;
10.097210;0.657013;0.914371;0.554415;0.000000;0.970000;0.800000;1.078624;
10.097210;0.657013;0.914371;0.554416;0.000000;0.970000;0.800000;1.078625;
10.097210;0.657012;0.914372;0.554416;0.000000;0.970000;0.800000;1.078625;
10.097210;0.657010;0.914372;0.554418;0.000000;0.970000;0.800000;1.078625;
10.097210;0.657007;0.914373;0.554421;0.000000;0.970000;0.800000;1.078625;
10.097210;0.657001;0.914376;0.554426;0.000000;0.970000;0.800000;1.078626;
10.097210;0.656987;0.914380;0.554438;0.000000;0.970000;0.800000;1.078627;
10.097211;0.656961;0.914389;0.554461;0.000000;0.970000;0.800000;1.078630;
10.097213;0.656909;0.914408;0.554506;0.000000;0.970000;0.800000;1.078635;
10.097217;0.656804;0.914445;0.554598;0.000000;0.970000;0.800000;1.078646;
10.097224;0.656594;0.914519;0.554780;0.000000;0.970000;0.800000;1.078667;
10.097225;0.656566;0.914528;0.554805;0.000000;0.970000;0.800000;1.078670;
10.097225;0.656565;0.914528;0.554805;0.000000;0.970000;0.800000;1.078670;
10.097225;0.656565;0.914529;0.554805;0.000000;0.970000;0.800000;1.078670;
10.097225;0.656564;0.914529;0.554806;0.000000;0.970000;0.800000;1.078670;
10.097225;0.656562;0.914529;0.554807;0.000000;0.970000;0.800000;1.078670;
10.097226;0.656559;0.914531;0.554810;0.000000;0.970000;0.800000;1.078670;
10.097226;0.656553;0.914533;0.554816;0.000000;0.970000;0.800000;1.078671;
10.097226;0.656539;0.914538;0.554827;0.000000;0.970000;0.800000;1.078672;
10.097227;0.656513;0.914547;0.554850;0.000000;0.970000;0.800000;1.078675;
10.097229;0.656461;0.914565;0.554896;0.000000;0.970000;0.800000;1.078680;
10.097233;0.656355;0.914602;0.554987;0.000000;0.970000;0.800000;1.078691;
10.097240;0.656145;0.914676;0.555170;0.000000;0.970000;0.800000;1.078712;
10.097244;0.656040;0.914712;0.555261;0.000000;0.970000;0.800000;1.078722;
10.097251;0.655829;0.914786;0.555444;0.000000;0.970000;0.800000;1.078743;
10.097255;0.655724;0.914823;0.555536;0.000000;0.970000;0.800000;1.078754;
10.097262;0.655513;0.914896;0.555718;0.000000;0.970000;0.800000;1.078774;
10.097266;0.655407;0.914933;0.555810;0.000000;0.970000;0.800000;1.078785;
10.097273;0.655196;0.915006;0.555993;0.000000;0.970000;0.800000;1.078805;
10.097277;0.655091;0.915043;0.556084;0.000000;0.970000;0.800000;1.078816;
10.097284;0.654880;0.915116;0.556267;0.000000;0.970000;0.800000;1.078836;
10.097288;0.654774;0.915153;0.556358;0.000000;0.970000;0.800000;1.078846;
10.097296;0.654563;0.915226;0.556541;0.000000;0.970000;0.800000;1.078867;
10.097299;0.654457;0.915263;0.556632;0.000000;0.970000;0.800000;1.078877;
10.097307;0.654246;0.915336;0.556815;0.000000;0.970000;0.800000;1.078897;
10.097310;0.654140;0.915372;0.556907;0.000000;0.970000;0.800000;1.078907;
10.097318;0.653928;0.915445;0.557089;0.000000;0.970000;0.800000;1.078927;
10.097321;0.653822;0.915482;0.557181;0.000000;0.970000;0.800000;1.078937;
10.097329;0.653610;0.915555;0.557364;0.000000;0.970000;0.800000;1.078957;
10.097332;0.653504;0.915591;0.557455;0.000000;0.970000;0.800000;1.078967;
10.097340;0.653292;0.915664;0.557638;0.000000;0.970000;0.800000;1.078987;
10.097344;0.653186;0.915700;0.557729;0.000000;0.970000;0.800000;1.078997;
10.097351;0.652974;0.915773;0.557912;0.000000;0.970000;0.800000;1.079016;
10.097355;0.652868;0.915809;0.558003;0.000000;0.970000;0.800000;1.079026;
10.097362;0.652656;0.915882;0.558186;0.000000;0.970000;0.800000;1.079046;
10.097366;0.652550;0.915918;0.558277;0.000000;0.970000;0.800000;1.079056;
10.097373;0.652337;0.915991;0.558460;0.000000;0.970000;0.800000;1.079075;
10.097377;0.652231;0.916027;0.558552;0.000000;0.970000;0.800000;1.079085;
10.097384;0.652018;0.916099;0.558734;0.000000;0.970000;0.800000;1.079104;
10.097388;0.651912;0.916136;0.558826;0.000000;0.970000;0.800000;1.079114;
10.097395;0.651699;0.916208;0.559009;0.000000;0.970000;0.800000;1.079133;
10.097399;0.651592;0.916244;0.559100;0.000000;0.970000;0.800000;1.079142;
10.097406;0.651379;0.916316;0.559283;0.000000;0.970000;0.800000;1.079161;
10.097410;0.651273;0.916353;0.559374;0.000000;0.970000;0.800000;1.079171;
10.097418;0.651060;0.916425;0.559557;0.000000;0.970000;0.800000;1.079190;
10.097421;0.650953;0.916461;0.559648;0.000000;0.970000;0.800000;1.079199;
10.097429;0.650740;0.916533;0.559831;0.000000;0.970000;0.800000;1.079218;
10.097432;0.650633;0.916569;0.559922;0.000000;0.970000;0.800000;1.079227;
10.097440;0.650420;0.916641;0.560105;0.000000;0.970000;0.800000;1.079246;
10.097443;0.650313;0.916677;0.560197;0.000000;0.970000;0.800000;1.079255;
10.097451;0.650099;0.916749;0.560379;0.000000;0.970000;0.800000;1.079274;
10.097454;0.649992;0.916785;0.560471;0.000000;0.970000;0.800000;1.079283;
10.097462;0.649778;0.916857;0.560653;0.000000;0.970000;0.800000;1.079301;
10.097466;0.649671;0.916892;0.560745;0.000000;0.970000;0.800000;1.079310;
10.097473;0.649457;0.916964;0.560927;0.000000;0.970000;0.800000;1.079329;
10.097477;0.649350;0.917000;0.561019;0.000000;0.970000;0.800000;1.079338;
10.097484;0.649136;0.917072;0.561202;0.000000;0.970000;0.800000;1.079356;
10.097488;0.649029;0.917107;0.561293;0.000000;0.970000;0.800000;1.079365;
10.097495;0.648815;0.917179;0.561476;0.000000;0.970000;0.800000;1.079383;
10.097499;0.648708;0.917215;0.561567;0.000000;0.970000;0.800000;1.079392;
10.097506;0.648493;0.917286;0.561750;0.000000;0.970000;0.800000;1.079410;
10.097510;0.648386;0.917322;0.561841;0.000000;0.970000;0.800000;1.079418;
10.097517;0.648171;0.917393;0.562024;0.000000;0.970000;0.800000;1.079436;
10.097521;0.648064;0.917429;0.562115;0.000000;0.970000;0.800000;1.079445;
10.097528;0.647849;0.917500;0.562298;0.000000;0.970000;0.800000;1.079463;
10.097532;0.647742;0.917536;0.562389;0.000000;0.970000;0.800000;1.079471;
10.097540;0.647527;0.917607;0.562572;0.000000;0.970000;0.800000;1.079489;
10.097543;0.647419;0.917643;0.562663;0.000000;0.970000;0.800000;1.079498;
10.097551;0.647204;0.917714;0.562846;0.000000;0.970000;0.800000;1.079515;
10.097554;0.647097;0.917749;0.562937;0.000000;0.970000;0.800000;1.079524;
10.097562;0.646881;0.917820;0.563120;0.000000;0.970000;0.800000;1.079541;
10.097565;0.646774;0.917856;0.563211;0.000000;0.970000;0.800000;1.079549;
10.097573;0.646558;0.917927;0.563394;0.000000;0.970000;0.800000;1.079566;
10.097588;0.646127;0.918068;0.563759;0.000000;0.970000;0.800000;1.079600;
10.097595;0.645911;0.918139;0.563942;0.000000;0.970000;0.800000;1.079617;
10.097610;0.645479;0.918280;0.564307;0.000000;0.970000;0.800000;1.079650;
10.097617;0.645263;0.918351;0.564489;0.000000;0.970000;0.800000;1.079667;
10.097621;0.645155;0.918386;0.564581;0.000000;0.970000;0.800000;1.079675;
10.097628;0.644939;0.918457;0.564763;0.000000;0.970000;0.800000;1.079692;
10.097643;0.644506;0.918598;0.565128;0.000000;0.970000;0.800000;1.079724;
10.097650;0.644290;0.918668;0.565311;0.000000;0.970000;0.800000;1.079740;
10.097665;0.643856;0.918808;0.565676;0.000000;0.970000;0.800000;1.079772;
10.097673;0.643639;0.918878;0.565859;0.000000;0.970000;0.800000;1.079788;
10.097676;0.643531;0.918913;0.565950;0.000000;0.970000;0.800000;1.079796;
10.097684;0.643314;0.918984;0.566132;0.000000;0.970000;0.800000;1.079812;
10.097698;0.642880;0.919123;0.566497;0.000000;0.970000;0.800000;1.079843;
10.097706;0.642662;0.919193;0.566680;0.000000;0.970000;0.800000;1.079859;
10.097721;0.642227;0.919333;0.567045;0.000000;0.970000;0.800000;1.079890;
10.097728;0.642010;0.919402;0.567227;0.000000;0.970000;0.800000;1.079905;
10.097732;0.641901;0.919437;0.567318;0.000000;0.970000;0.800000;1.079913;
10.097739;0.641683;0.919507;0.567501;0.000000;0.970000;0.800000;1.079928;
10.097754;0.641247;0.919646;0.567866;0.000000;0.970000;0.800000;1.079958;
10.097761;0.641029;0.919715;0.568048;0.000000;0.970000;0.800000;1.079973;
10.097776;0.640593;0.919854;0.568413;0.000000;0.970000;0.800000;1.080002;
10.097806;0.639718;0.920130;0.569142;0.000000;0.970000;0.800000;1.080060;
10.097820;0.639281;0.920268;0.569507;0.000000;0.970000;0.800000;1.080089;
10.097850;0.638404;0.920543;0.570236;0.000000;0.970000;0.800000;1.080144;
10.097865;0.637965;0.920681;0.570600;0.000000;0.970000;0.800000;1.080172;
10.097872;0.637746;0.920749;0.570782;0.000000;0.970000;0.800000;1.080186;
10.097887;0.637306;0.920886;0.571147;0.000000;0.970000;0.800000;1.080213;
10.097894;0.637086;0.920955;0.571329;0.000000;0.970000;0.800000;1.080226;
10.097898;0.636976;0.920989;0.571420;0.000000;0.970000;0.800000;1.080233;
10.097905;0.636757;0.921057;0.571602;0.000000;0.970000;0.800000;1.080246;
10.097920;0.636316;0.921194;0.571966;0.000000;0.970000;0.800000;1.080273;
10.097928;0.636096;0.921262;0.572148;0.000000;0.970000;0.800000;1.080286;
10.097942;0.635655;0.921398;0.572512;0.000000;0.970000;0.800000;1.080312;
10.097950;0.635435;0.921466;0.572694;0.000000;0.970000;0.800000;1.080324;
10.097954;0.635325;0.921500;0.572785;0.000000;0.970000;0.800000;1.080331;
10.097961;0.635104;0.921568;0.572967;0.000000;0.970000;0.800000;1.080344;
10.097976;0.634662;0.921703;0.573331;0.000000;0.970000;0.800000;1.080369;
10.097983;0.634441;0.921771;0.573513;0.000000;0.970000;0.800000;1.080381;
10.097998;0.633999;0.921906;0.573877;0.000000;0.970000;0.800000;1.080406;
10.098005;0.633778;0.921974;0.574059;0.000000;0.970000;0.800000;1.080418;
10.098009;0.633667;0.922008;0.574150;0.000000;0.970000;0.800000;1.080424;
10.098016;0.633446;0.922075;0.574332;0.000000;0.970000;0.800000;1.080437;
10.098031;0.633003;0.922210;0.574695;0.000000;0.970000;0.800000;1.080461;
10.098039;0.632781;0.922277;0.574877;0.000000;0.970000;0.800000;1.080472;
10.098053;0.632338;0.922411;0.575241;0.000000;0.970000;0.800000;1.080496;
10.098061;0.632116;0.922479;0.575423;0.000000;0.970000;0.800000;1.080508;
10.098064;0.632005;0.922512;0.575513;0.000000;0.970000;0.800000;1.080513;
10.098072;0.631783;0.922579;0.575695;0.000000;0.970000;0.800000;1.080525;
10.098087;0.631339;0.922713;0.576059;0.000000;0.970000;0.800000;1.080548;
10.098094;0.631116;0.922780;0.576240;0.000000;0.970000;0.800000;1.080559;
10.098109;0.630672;0.922914;0.576604;0.000000;0.970000;0.800000;1.080581;
10.098116;0.630449;0.922980;0.576785;0.000000;0.970000;0.800000;1.080593;
10.098120;0.630338;0.923014;0.576876;0.000000;0.970000;0.800000;1.080598;
10.098127;0.630115;0.923080;0.577058;0.000000;0.970000;0.800000;1.080609;
10.098142;0.629669;0.923213;0.577421;0.000000;0.970000;0.800000;1.080631;
10.098149;0.629446;0.923280;0.577602;0.000000;0.970000;0.800000;1.080641;
10.098164;0.629000;0.923413;0.577965;0.000000;0.970000;0.800000;1.080663;
10.098172;0.628777;0.923479;0.578147;0.000000;0.970000;0.800000;1.080673;
10.098175;0.628665;0.923512;0.578237;0.000000;0.970000;0.800000;1.080678;
10.098183;0.628442;0.923578;0.578419;0.000000;0.970000;0.800000;1.080689;
10.098186;0.628330;0.923611;0.578509;0.000000;0.970000;0.800000;1.080694;
10.098194;0.628107;0.923677;0.578691;0.000000;0.970000;0.800000;1.080704;
10.098209;0.627660;0.923810;0.579054;0.000000;0.970000;0.800000;1.080724;
10.098216;0.627436;0.923876;0.579235;0.000000;0.970000;0.800000;1.080734;
10.098231;0.626988;0.924007;0.579598;0.000000;0.970000;0.800000;1.080754;
10.098238;0.626764;0.924073;0.579779;0.000000;0.970000;0.800000;1.080764;
10.098242;0.626652;0.924106;0.579869;0.000000;0.970000;0.800000;1.080769;
10.098249;0.626428;0.924172;0.580051;0.000000;0.970000;0.800000;1.080779;
10.098253;0.626316;0.924205;0.580141;0.000000;0.970000;0.800000;1.080784;
10.098260;0.626092;0.924270;0.580322;0.000000;0.970000;0.800000;1.080793;
10.098275;0.625643;0.924401;0.580685;0.000000;0.970000;0.800000;1.080812;
10.098282;0.625418;0.924467;0.580866;0.000000;0.970000;0.800000;1.080821;
10.098297;0.624969;0.924598;0.581228;0.000000;0.970000;0.800000;1.080840;
10.098305;0.624744;0.924663;0.581409;0.000000;0.970000;0.800000;1.080849;
10.098308;0.624632;0.924695;0.581500;0.000000;0.970000;0.800000;1.080853;
10.098316;0.624407;0.924761;0.581681;0.000000;0.970000;0.800000;1.080862;
10.098319;0.624295;0.924793;0.581771;0.000000;0.970000;0.800000;1.080867;
10.098327;0.624070;0.924858;0.581952;0.000000;0.970000;0.800000;1.080876;
10.098342;0.623619;0.924989;0.582314;0.000000;0.970000;0.800000;1.080893;
10.098349;0.623394;0.925054;0.582495;0.000000;0.970000;0.800000;1.080902;
10.098364;0.622943;0.925183;0.582857;0.000000;0.970000;0.800000;1.080919;
10.098371;0.622718;0.925248;0.583037;0.000000;0.970000;0.800000;1.080928;
10.098386;0.622266;0.925378;0.583399;0.000000;0.970000;0.800000;1.080944;
10.098393;0.622041;0.925442;0.583580;0.000000;0.970000;0.800000;1.080953;
10.098408;0.621589;0.925571;0.583941;0.000000;0.970000;0.800000;1.080969;
10.098416;0.621363;0.925636;0.584122;0.000000;0.970000;0.800000;1.080977;
10.098430;0.620911;0.925765;0.584483;0.000000;0.970000;0.800000;1.080992;
10.098438;0.620685;0.925829;0.584664;0.000000;0.970000;0.800000;1.081000;
10.098453;0.620232;0.925958;0.585025;0.000000;0.970000;0.800000;1.081016;
10.098460;0.620005;0.926022;0.585205;0.000000;0.970000;0.800000;1.081023;
10.098475;0.619552;0.926150;0.585566;0.000000;0.970000;0.800000;1.081038;
10.098482;0.619325;0.926214;0.585747;0.000000;0.970000;0.800000;1.081045;
10.098497;0.618872;0.926342;0.586107;0.000000;0.970000;0.800000;1.081060;
10.098504;0.618645;0.926406;0.586288;0.000000;0.970000;0.800000;1.081067;
10.098519;0.618191;0.926533;0.586648;0.000000;0.970000;0.800000;1.081081;
10.098526;0.617963;0.926597;0.586829;0.000000;0.970000;0.800000;1.081088;
10.098541;0.617509;0.926724;0.587189;0.000000;0.970000;0.800000;1.081101;
10.098549;0.617281;0.926788;0.587369;0.000000;0.970000;0.800000;1.081108;
10.098563;0.616826;0.926915;0.587729;0.000000;0.970000;0.800000;1.081121;
10.098571;0.616599;0.926978;0.587910;0.000000;0.970000;0.800000;1.081128;
10.098586;0.616143;0.927105;0.588270;0.000000;0.970000;0.800000;1.081140;
10.098593;0.615915;0.927168;0.588450;0.000000;0.970000;0.800000;1.081147;
10.098608;0.615459;0.927294;0.588810;0.000000;0.970000;0.800000;1.081159;
10.098615;0.615231;0.927357;0.588989;0.000000;0.970000;0.800000;1.081165;
10.098630;0.614775;0.927483;0.589349;0.000000;0.970000;0.800000;1.081177;
10.098637;0.614547;0.927546;0.589529;0.000000;0.970000;0.800000;1.081183;
10.098652;0.614090;0.927672;0.589888;0.000000;0.970000;0.800000;1.081194;
10.098660;0.613861;0.927734;0.590068;0.000000;0.970000;0.800000;1.081200;
10.098674;0.613404;0.927860;0.590428;0.000000;0.970000;0.800000;1.081211;
10.098682;0.613175;0.927922;0.590607;0.000000;0.970000;0.800000;1.081216;
10.098697;0.612717;0.928047;0.590966;0.000000;0.970000;0.800000;1.081227;
10.098704;0.612488;0.928110;0.591146;0.000000;0.970000;0.800000;1.081232;
10.098719;0.612030;0.928234;0.591505;0.000000;0.970000;0.800000;1.081242;
10.098726;0.611801;0.928297;0.591684;0.000000;0.970000;0.800000;1.081247;
10.098741;0.611342;0.928421;0.592043;0.000000;0.970000;0.800000;1.081257;
10.098748;0.611113;0.928483;0.592222;0.000000;0.970000;0.800000;1.081261;
10.098763;0.610654;0.928607;0.592581;0.000000;0.970000;0.800000;1.081271;
10.098770;0.610424;0.928669;0.592760;0.000000;0.970000;0.800000;1.081275;
10.098785;0.609965;0.928793;0.593118;0.000000;0.970000;0.800000;1.081284;
10.098793;0.609735;0.928855;0.593298;0.000000;0.970000;0.800000;1.081288;
10.098807;0.609275;0.928978;0.593656;0.000000;0.970000;0.800000;1.081297;
10.098815;0.609045;0.929040;0.593835;0.000000;0.970000;0.800000;1.081301;
10.098830;0.608585;0.929163;0.594193;0.000000;0.970000;0.800000;1.081309;
10.098837;0.608354;0.929225;0.594372;0.000000;0.970000;0.800000;1.081313;
10.098852;0.607894;0.929347;0.594729;0.000000;0.970000;0.800000;1.081321;
10.098859;0.607663;0.929409;0.594908;0.000000;0.970000;0.800000;1.081324;
10.098874;0.607202;0.929531;0.595266;0.000000;0.970000;0.800000;1.081332;
10.098881;0.606971;0.929592;0.595444;0.000000;0.970000;0.800000;1.081335;
10.098896;0.606510;0.929715;0.595802;0.000000;0.970000;0.800000;1.081342;
10.098904;0.606279;0.929776;0.595980;0.000000;0.970000;0.800000;1.081345;
10.098918;0.605817;0.929898;0.596337;0.000000;0.970000;0.800000;1.081352;
10.098926;0.605586;0.929958;0.596516;0.000000;0.970000;0.800000;1.081355;
10.098940;0.605123;0.930080;0.596873;0.000000;0.970000;0.800000;1.081361;
10.098948;0.604892;0.930141;0.597051;0.000000;0.970000;0.800000;1.081364;
10.098963;0.604429;0.930262;0.597408;0.000000;0.970000;0.800000;1.081369;
10.098970;0.604198;0.930323;0.597586;0.000000;0.970000;0.800000;1.081372;
10.098985;0.603735;0.930444;0.597943;0.000000;0.970000;0.800000;1.081377;
10.098992;0.603503;0.930504;0.598121;0.000000;0.970000;0.800000;1.081380;
10.099007;0.603040;0.930625;0.598477;0.000000;0.970000;0.800000;1.081385;
10.099014;0.602808;0.930685;0.598655;0.000000;0.970000;0.800000;1.081387;
10.099029;0.602344;0.930806;0.599011;0.000000;0.970000;0.800000;1.081391;
10.099037;0.602112;0.930866;0.599189;0.000000;0.970000;0.800000;1.081394;
10.099051;0.601647;0.930986;0.599545;0.000000;0.970000;0.800000;1.081398;
10.099059;0.601415;0.931046;0.599723;0.000000;0.970000;0.800000;1.081400;
10.099074;0.600950;0.931166;0.600078;0.000000;0.970000;0.800000;1.081403;
10.099081;0.600718;0.931225;0.600256;0.000000;0.970000;0.800000;1.081405;
10.099096;0.600253;0.931345;0.600611;0.000000;0.970000;0.800000;1.081408;
10.099103;0.600020;0.931405;0.600789;0.000000;0.970000;0.800000;1.081410;
10.099118;0.599555;0.931524;0.601144;0.000000;0.970000;0.800000;1.081412;
10.099125;0.599322;0.931583;0.601321;0.000000;0.970000;0.800000;1.081414;
10.099140;0.598856;0.931702;0.601676;0.000000;0.970000;0.800000;1.081416;
10.099147;0.598623;0.931762;0.601853;0.000000;0.970000;0.800000;1.081417;
10.099162;0.598157;0.931880;0.602208;0.000000;0.970000;0.800000;1.081419;
10.099170;0.597924;0.931939;0.602385;0.000000;0.970000;0.800000;1.081420;
10.099184;0.597457;0.932058;0.602740;0.000000;0.970000;0.800000;1.081422;
10.099192;0.597224;0.932117;0.602917;0.000000;0.970000;0.800000;1.081423;
10.099207;0.596757;0.932235;0.603271;0.000000;0.970000;0.800000;1.081424;
10.099214;0.596523;0.932294;0.603448;0.000000;0.970000;0.800000;1.081425;
10.099229;0.596056;0.932411;0.603802;0.000000;0.970000;0.800000;1.081425;
