time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;WT3A_WT_mechanical_omegaGenPu;WT3A_WT_mechanical_omegaWTRPu;PRefPu_step_step;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
24.767110;0.364632;0.100000;1.000000;0.909576;0.918153;0.400000;1.000000;0.000000;-0.364632;0.100000;
24.785695;0.364781;0.100000;1.000000;0.909710;0.918260;0.400000;1.000000;0.000000;-0.364781;0.100000;
24.804280;0.364931;0.100000;1.000000;0.909845;0.918366;0.400000;1.000000;0.000000;-0.364931;0.100000;
24.822865;0.365080;0.100000;1.000000;0.909980;0.918473;0.400000;1.000000;0.000000;-0.365080;0.100000;
24.841451;0.365230;0.100000;1.000000;0.910115;0.918580;0.400000;1.000000;0.000000;-0.365230;0.100000;
24.860036;0.365380;0.100000;1.000000;0.910251;0.918687;0.400000;1.000000;0.000000;-0.365380;0.100000;
24.878621;0.365530;0.100000;1.000000;0.910386;0.918794;0.400000;1.000000;0.000000;-0.365530;0.100000;
24.897206;0.365680;0.100000;1.000000;0.910521;0.918901;0.400000;1.000000;0.000000;-0.365680;0.100000;
24.915792;0.365830;0.100000;1.000000;0.910657;0.919008;0.400000;1.000000;0.000000;-0.365830;0.100000;
24.934377;0.365981;0.100000;1.000000;0.910793;0.919115;0.400000;1.000000;0.000000;-0.365981;0.100000;
24.952962;0.366131;0.100000;1.000000;0.910928;0.919222;0.400000;1.000000;0.000000;-0.366131;0.100000;
24.971547;0.366282;0.100000;1.000000;0.911064;0.919329;0.400000;1.000000;0.000000;-0.366282;0.100000;
24.990132;0.366433;0.100000;1.000000;0.911200;0.919437;0.400000;1.000000;0.000000;-0.366433;0.100000;
25.008718;0.366584;0.100000;1.000000;0.911336;0.919544;0.400000;1.000000;0.000000;-0.366584;0.100000;
25.027303;0.366735;0.100000;1.000000;0.911473;0.919651;0.400000;1.000000;0.000000;-0.366735;0.100000;
25.045888;0.366887;0.100000;1.000000;0.911609;0.919759;0.400000;1.000000;0.000000;-0.366887;0.100000;
25.064473;0.367038;0.100000;1.000000;0.911745;0.919866;0.400000;1.000000;0.000000;-0.367038;0.100000;
25.083058;0.367190;0.100000;1.000000;0.911882;0.919974;0.400000;1.000000;0.000000;-0.367190;0.100000;
25.101644;0.367341;0.100000;1.000000;0.912018;0.920081;0.400000;1.000000;0.000000;-0.367341;0.100000;
25.120229;0.367493;0.100000;1.000000;0.912155;0.920189;0.400000;1.000000;0.000000;-0.367493;0.100000;
25.138814;0.367645;0.100000;1.000000;0.912292;0.920296;0.400000;1.000000;0.000000;-0.367645;0.100000;
25.157399;0.367797;0.100000;1.000000;0.912429;0.920404;0.400000;1.000000;0.000000;-0.367797;0.100000;
25.175984;0.367950;0.100000;1.000000;0.912566;0.920511;0.400000;1.000000;0.000000;-0.367950;0.100000;
25.194570;0.368102;0.100000;1.000000;0.912703;0.920619;0.400000;1.000000;0.000000;-0.368102;0.100000;
25.213155;0.368254;0.100000;1.000000;0.912840;0.920727;0.400000;1.000000;0.000000;-0.368254;0.100000;
25.231740;0.368407;0.100000;1.000000;0.912977;0.920834;0.400000;1.000000;0.000000;-0.368407;0.100000;
25.250325;0.368560;0.100000;1.000000;0.913114;0.920942;0.400000;1.000000;0.000000;-0.368560;0.100000;
25.268910;0.368712;0.100000;1.000000;0.913251;0.921049;0.400000;1.000000;0.000000;-0.368712;0.100000;
25.287496;0.368865;0.100000;1.000000;0.913389;0.921157;0.400000;1.000000;0.000000;-0.368865;0.100000;
25.306081;0.369018;0.100000;1.000000;0.913526;0.921265;0.400000;1.000000;0.000000;-0.369018;0.100000;
25.324666;0.369171;0.100000;1.000000;0.913663;0.921373;0.400000;1.000000;0.000000;-0.369171;0.100000;
25.343251;0.369324;0.100000;1.000000;0.913801;0.921480;0.400000;1.000000;0.000000;-0.369324;0.100000;
25.361836;0.369478;0.100000;1.000000;0.913938;0.921588;0.400000;1.000000;0.000000;-0.369478;0.100000;
25.380422;0.369631;0.100000;1.000000;0.914076;0.921696;0.400000;1.000000;0.000000;-0.369631;0.100000;
25.399007;0.369784;0.100000;1.000000;0.914214;0.921803;0.400000;1.000000;0.000000;-0.369784;0.100000;
25.417592;0.369938;0.100000;1.000000;0.914351;0.921911;0.400000;1.000000;0.000000;-0.369938;0.100000;
25.436177;0.370091;0.100000;1.000000;0.914489;0.922019;0.400000;1.000000;0.000000;-0.370091;0.100000;
25.454762;0.370245;0.100000;1.000000;0.914627;0.922127;0.400000;1.000000;0.000000;-0.370245;0.100000;
25.473348;0.370399;0.100000;1.000000;0.914765;0.922234;0.400000;1.000000;0.000000;-0.370399;0.100000;
25.491933;0.370552;0.100000;1.000000;0.914902;0.922342;0.400000;1.000000;0.000000;-0.370552;0.100000;
25.510518;0.370706;0.100000;1.000000;0.915040;0.922450;0.400000;1.000000;0.000000;-0.370706;0.100000;
25.529103;0.370860;0.100000;1.000000;0.915178;0.922557;0.400000;1.000000;0.000000;-0.370860;0.100000;
25.547688;0.371014;0.100000;1.000000;0.915316;0.922665;0.400000;1.000000;0.000000;-0.371014;0.100000;
25.566274;0.371168;0.100000;1.000000;0.915454;0.922773;0.400000;1.000000;0.000000;-0.371168;0.100000;
25.584859;0.371322;0.100000;1.000000;0.915592;0.922880;0.400000;1.000000;0.000000;-0.371322;0.100000;
25.603444;0.371476;0.100000;1.000000;0.915730;0.922988;0.400000;1.000000;0.000000;-0.371476;0.100000;
25.622029;0.371630;0.100000;1.000000;0.915868;0.923096;0.400000;1.000000;0.000000;-0.371630;0.100000;
25.640614;0.371784;0.100000;1.000000;0.916006;0.923203;0.400000;1.000000;0.000000;-0.371784;0.100000;
25.659200;0.371939;0.100000;1.000000;0.916144;0.923311;0.400000;1.000000;0.000000;-0.371939;0.100000;
25.677785;0.372093;0.100000;1.000000;0.916282;0.923418;0.400000;1.000000;0.000000;-0.372093;0.100000;
25.696370;0.372247;0.100000;1.000000;0.916420;0.923526;0.400000;1.000000;0.000000;-0.372247;0.100000;
25.714955;0.372401;0.100000;1.000000;0.916558;0.923633;0.400000;1.000000;0.000000;-0.372401;0.100000;
25.733540;0.372556;0.100000;1.000000;0.916696;0.923741;0.400000;1.000000;0.000000;-0.372556;0.100000;
25.752126;0.372710;0.100000;1.000000;0.916835;0.923848;0.400000;1.000000;0.000000;-0.372710;0.100000;
25.770711;0.372865;0.100000;1.000000;0.916973;0.923956;0.400000;1.000000;0.000000;-0.372865;0.100000;
25.789296;0.373019;0.100000;1.000000;0.917111;0.924063;0.400000;1.000000;0.000000;-0.373019;0.100000;
25.807881;0.373173;0.100000;1.000000;0.917249;0.924170;0.400000;1.000000;0.000000;-0.373173;0.100000;
25.826466;0.373328;0.100000;1.000000;0.917387;0.924278;0.400000;1.000000;0.000000;-0.373328;0.100000;
25.845052;0.373482;0.100000;1.000000;0.917525;0.924385;0.400000;1.000000;0.000000;-0.373482;0.100000;
25.863637;0.373637;0.100000;1.000000;0.917663;0.924492;0.400000;1.000000;0.000000;-0.373637;0.100000;
25.882222;0.373791;0.100000;1.000000;0.917801;0.924599;0.400000;1.000000;0.000000;-0.373791;0.100000;
25.900807;0.373946;0.100000;1.000000;0.917939;0.924706;0.400000;1.000000;0.000000;-0.373946;0.100000;
25.919392;0.374100;0.100000;1.000000;0.918077;0.924813;0.400000;1.000000;0.000000;-0.374100;0.100000;
25.937978;0.374255;0.100000;1.000000;0.918215;0.924920;0.400000;1.000000;0.000000;-0.374255;0.100000;
25.956563;0.374409;0.100000;1.000000;0.918353;0.925027;0.400000;1.000000;0.000000;-0.374409;0.100000;
25.975148;0.374564;0.100000;1.000000;0.918491;0.925134;0.400000;1.000000;0.000000;-0.374564;0.100000;
25.993733;0.374718;0.100000;1.000000;0.918629;0.925241;0.400000;1.000000;0.000000;-0.374718;0.100000;
26.012318;0.374873;0.100000;1.000000;0.918766;0.925348;0.400000;1.000000;0.000000;-0.374873;0.100000;
26.030904;0.375027;0.100000;1.000000;0.918904;0.925455;0.400000;1.000000;0.000000;-0.375027;0.100000;
26.049489;0.375182;0.100000;1.000000;0.919042;0.925561;0.400000;1.000000;0.000000;-0.375182;0.100000;
26.068074;0.375336;0.100000;1.000000;0.919180;0.925668;0.400000;1.000000;0.000000;-0.375336;0.100000;
26.086659;0.375491;0.100000;1.000000;0.919317;0.925774;0.400000;1.000000;0.000000;-0.375491;0.100000;
26.105244;0.375645;0.100000;1.000000;0.919455;0.925881;0.400000;1.000000;0.000000;-0.375645;0.100000;
26.123830;0.375799;0.100000;1.000000;0.919593;0.925987;0.400000;1.000000;0.000000;-0.375799;0.100000;
26.142415;0.375954;0.100000;1.000000;0.919730;0.926094;0.400000;1.000000;0.000000;-0.375954;0.100000;
26.161000;0.376108;0.100000;1.000000;0.919868;0.926200;0.400000;1.000000;0.000000;-0.376108;0.100000;
26.179585;0.376262;0.100000;1.000000;0.920005;0.926306;0.400000;1.000000;0.000000;-0.376262;0.100000;
26.198170;0.376417;0.100000;1.000000;0.920143;0.926412;0.400000;1.000000;0.000000;-0.376417;0.100000;
26.216756;0.376571;0.100000;1.000000;0.920280;0.926518;0.400000;1.000000;0.000000;-0.376571;0.100000;
26.235341;0.376725;0.100000;1.000000;0.920417;0.926624;0.400000;1.000000;0.000000;-0.376725;0.100000;
26.253926;0.376879;0.100000;1.000000;0.920555;0.926730;0.400000;1.000000;0.000000;-0.376879;0.100000;
26.272511;0.377033;0.100000;1.000000;0.920692;0.926836;0.400000;1.000000;0.000000;-0.377033;0.100000;
26.291097;0.377187;0.100000;1.000000;0.920829;0.926942;0.400000;1.000000;0.000000;-0.377187;0.100000;
26.309682;0.377341;0.100000;1.000000;0.920966;0.927048;0.400000;1.000000;0.000000;-0.377341;0.100000;
26.328267;0.377495;0.100000;1.000000;0.921103;0.927153;0.400000;1.000000;0.000000;-0.377495;0.100000;
26.346852;0.377649;0.100000;1.000000;0.921240;0.927259;0.400000;1.000000;0.000000;-0.377649;0.100000;
26.365437;0.377803;0.100000;1.000000;0.921377;0.927364;0.400000;1.000000;0.000000;-0.377803;0.100000;
26.384023;0.377956;0.100000;1.000000;0.921514;0.927470;0.400000;1.000000;0.000000;-0.377956;0.100000;
26.402608;0.378110;0.100000;1.000000;0.921650;0.927575;0.400000;1.000000;0.000000;-0.378110;0.100000;
26.421193;0.378264;0.100000;1.000000;0.921787;0.927680;0.400000;1.000000;0.000000;-0.378264;0.100000;
26.439778;0.378417;0.100000;1.000000;0.921923;0.927785;0.400000;1.000000;0.000000;-0.378417;0.100000;
26.458363;0.378571;0.100000;1.000000;0.922060;0.927890;0.400000;1.000000;0.000000;-0.378571;0.100000;
26.476949;0.378724;0.100000;1.000000;0.922196;0.927995;0.400000;1.000000;0.000000;-0.378724;0.100000;
26.495534;0.378877;0.100000;1.000000;0.922333;0.928100;0.400000;1.000000;0.000000;-0.378877;0.100000;
26.514119;0.379031;0.100000;1.000000;0.922469;0.928204;0.400000;1.000000;0.000000;-0.379031;0.100000;
26.532704;0.379184;0.100000;1.000000;0.922605;0.928309;0.400000;1.000000;0.000000;-0.379184;0.100000;
26.551289;0.379337;0.100000;1.000000;0.922741;0.928414;0.400000;1.000000;0.000000;-0.379337;0.100000;
26.569875;0.379490;0.100000;1.000000;0.922877;0.928518;0.400000;1.000000;0.000000;-0.379490;0.100000;
26.588460;0.379643;0.100000;1.000000;0.923013;0.928622;0.400000;1.000000;0.000000;-0.379643;0.100000;
26.607045;0.379796;0.100000;1.000000;0.923148;0.928726;0.400000;1.000000;0.000000;-0.379796;0.100000;
26.625630;0.379948;0.100000;1.000000;0.923284;0.928831;0.400000;1.000000;0.000000;-0.379948;0.100000;
26.644215;0.380101;0.100000;1.000000;0.923419;0.928935;0.400000;1.000000;0.000000;-0.380101;0.100000;
26.662801;0.380254;0.100000;1.000000;0.923555;0.929038;0.400000;1.000000;0.000000;-0.380254;0.100000;
26.681386;0.380406;0.100000;1.000000;0.923690;0.929142;0.400000;1.000000;0.000000;-0.380406;0.100000;
26.699971;0.380558;0.100000;1.000000;0.923825;0.929246;0.400000;1.000000;0.000000;-0.380558;0.100000;
26.718556;0.380711;0.100000;1.000000;0.923960;0.929349;0.400000;1.000000;0.000000;-0.380711;0.100000;
26.737141;0.380863;0.100000;1.000000;0.924095;0.929453;0.400000;1.000000;0.000000;-0.380863;0.100000;
26.755727;0.381015;0.100000;1.000000;0.924230;0.929556;0.400000;1.000000;0.000000;-0.381015;0.100000;
26.774312;0.381167;0.100000;1.000000;0.924365;0.929659;0.400000;1.000000;0.000000;-0.381167;0.100000;
26.792897;0.381319;0.100000;1.000000;0.924500;0.929762;0.400000;1.000000;0.000000;-0.381319;0.100000;
26.811482;0.381470;0.100000;1.000000;0.924634;0.929865;0.400000;1.000000;0.000000;-0.381470;0.100000;
26.830067;0.381622;0.100000;1.000000;0.924768;0.929968;0.400000;1.000000;0.000000;-0.381622;0.100000;
26.848653;0.381773;0.100000;1.000000;0.924903;0.930071;0.400000;1.000000;0.000000;-0.381773;0.100000;
26.867238;0.381925;0.100000;1.000000;0.925037;0.930173;0.400000;1.000000;0.000000;-0.381925;0.100000;
26.885823;0.382076;0.100000;1.000000;0.925171;0.930276;0.400000;1.000000;0.000000;-0.382076;0.100000;
26.904408;0.382227;0.100000;1.000000;0.925305;0.930378;0.400000;1.000000;0.000000;-0.382227;0.100000;
26.922993;0.382378;0.100000;1.000000;0.925438;0.930480;0.400000;1.000000;0.000000;-0.382378;0.100000;
26.941579;0.382529;0.100000;1.000000;0.925572;0.930582;0.400000;1.000000;0.000000;-0.382529;0.100000;
26.960164;0.382679;0.100000;1.000000;0.925705;0.930684;0.400000;1.000000;0.000000;-0.382679;0.100000;
26.978749;0.382830;0.100000;1.000000;0.925839;0.930786;0.400000;1.000000;0.000000;-0.382830;0.100000;
26.997334;0.382980;0.100000;1.000000;0.925972;0.930888;0.400000;1.000000;0.000000;-0.382980;0.100000;
27.015919;0.383131;0.100000;1.000000;0.926105;0.930989;0.400000;1.000000;0.000000;-0.383131;0.100000;
27.034505;0.383281;0.100000;1.000000;0.926238;0.931091;0.400000;1.000000;0.000000;-0.383281;0.100000;
27.053090;0.383431;0.100000;1.000000;0.926371;0.931192;0.400000;1.000000;0.000000;-0.383431;0.100000;
27.071675;0.383581;0.100000;1.000000;0.926503;0.931293;0.400000;1.000000;0.000000;-0.383581;0.100000;
27.090260;0.383730;0.100000;1.000000;0.926636;0.931394;0.400000;1.000000;0.000000;-0.383730;0.100000;
27.108845;0.383880;0.100000;1.000000;0.926768;0.931495;0.400000;1.000000;0.000000;-0.383880;0.100000;
27.127431;0.384029;0.100000;1.000000;0.926900;0.931595;0.400000;1.000000;0.000000;-0.384029;0.100000;
27.146016;0.384179;0.100000;1.000000;0.927032;0.931696;0.400000;1.000000;0.000000;-0.384179;0.100000;
27.164601;0.384328;0.100000;1.000000;0.927164;0.931796;0.400000;1.000000;0.000000;-0.384328;0.100000;
27.183186;0.384477;0.100000;1.000000;0.927296;0.931897;0.400000;1.000000;0.000000;-0.384477;0.100000;
27.201771;0.384625;0.100000;1.000000;0.927427;0.931997;0.400000;1.000000;0.000000;-0.384625;0.100000;
27.220357;0.384774;0.100000;1.000000;0.927559;0.932097;0.400000;1.000000;0.000000;-0.384774;0.100000;
27.238942;0.384922;0.100000;1.000000;0.927690;0.932196;0.400000;1.000000;0.000000;-0.384922;0.100000;
27.257527;0.385071;0.100000;1.000000;0.927821;0.932296;0.400000;1.000000;0.000000;-0.385071;0.100000;
27.276112;0.385219;0.100000;1.000000;0.927952;0.932396;0.400000;1.000000;0.000000;-0.385219;0.100000;
27.294697;0.385367;0.100000;1.000000;0.928082;0.932495;0.400000;1.000000;0.000000;-0.385367;0.100000;
27.313283;0.385514;0.100000;1.000000;0.928213;0.932594;0.400000;1.000000;0.000000;-0.385514;0.100000;
27.331868;0.385662;0.100000;1.000000;0.928343;0.932693;0.400000;1.000000;0.000000;-0.385662;0.100000;
27.350453;0.385809;0.100000;1.000000;0.928473;0.932792;0.400000;1.000000;0.000000;-0.385809;0.100000;
27.369038;0.385957;0.100000;1.000000;0.928603;0.932891;0.400000;1.000000;0.000000;-0.385957;0.100000;
27.387623;0.386104;0.100000;1.000000;0.928733;0.932989;0.400000;1.000000;0.000000;-0.386104;0.100000;
27.406209;0.386251;0.100000;1.000000;0.928863;0.933088;0.400000;1.000000;0.000000;-0.386251;0.100000;
27.424794;0.386397;0.100000;1.000000;0.928992;0.933186;0.400000;1.000000;0.000000;-0.386397;0.100000;
27.443379;0.386544;0.100000;1.000000;0.929122;0.933284;0.400000;1.000000;0.000000;-0.386544;0.100000;
27.461964;0.386690;0.100000;1.000000;0.929251;0.933382;0.400000;1.000000;0.000000;-0.386690;0.100000;
27.480549;0.386836;0.100000;1.000000;0.929380;0.933480;0.400000;1.000000;0.000000;-0.386836;0.100000;
27.499135;0.386982;0.100000;1.000000;0.929509;0.933577;0.400000;1.000000;0.000000;-0.386982;0.100000;
27.517720;0.387128;0.100000;1.000000;0.929637;0.933674;0.400000;1.000000;0.000000;-0.387128;0.100000;
27.536305;0.387273;0.100000;1.000000;0.929765;0.933772;0.400000;1.000000;0.000000;-0.387273;0.100000;
27.554890;0.387419;0.100000;1.000000;0.929894;0.933869;0.400000;1.000000;0.000000;-0.387419;0.100000;
27.573475;0.387564;0.100000;1.000000;0.930022;0.933966;0.400000;1.000000;0.000000;-0.387564;0.100000;
27.592061;0.387709;0.100000;1.000000;0.930149;0.934062;0.400000;1.000000;0.000000;-0.387709;0.100000;
27.610646;0.387854;0.100000;1.000000;0.930277;0.934159;0.400000;1.000000;0.000000;-0.387854;0.100000;
27.629231;0.387998;0.100000;1.000000;0.930404;0.934255;0.400000;1.000000;0.000000;-0.387998;0.100000;
27.647816;0.388142;0.100000;1.000000;0.930531;0.934351;0.400000;1.000000;0.000000;-0.388142;0.100000;
27.666402;0.388287;0.100000;1.000000;0.930658;0.934447;0.400000;1.000000;0.000000;-0.388287;0.100000;
27.684987;0.388430;0.100000;1.000000;0.930785;0.934543;0.400000;1.000000;0.000000;-0.388430;0.100000;
27.703572;0.388574;0.100000;1.000000;0.930912;0.934639;0.400000;1.000000;0.000000;-0.388574;0.100000;
27.722157;0.388718;0.100000;1.000000;0.931038;0.934734;0.400000;1.000000;0.000000;-0.388718;0.100000;
27.740742;0.388861;0.100000;1.000000;0.931164;0.934830;0.400000;1.000000;0.000000;-0.388861;0.100000;
27.759328;0.389004;0.100000;1.000000;0.931290;0.934925;0.400000;1.000000;0.000000;-0.389004;0.100000;
27.777913;0.389147;0.100000;1.000000;0.931416;0.935020;0.400000;1.000000;0.000000;-0.389147;0.100000;
27.796498;0.389289;0.100000;1.000000;0.931542;0.935114;0.400000;1.000000;0.000000;-0.389289;0.100000;
27.815083;0.389432;0.100000;1.000000;0.931667;0.935209;0.400000;1.000000;0.000000;-0.389432;0.100000;
27.833668;0.389574;0.100000;1.000000;0.931792;0.935303;0.400000;1.000000;0.000000;-0.389574;0.100000;
27.852254;0.389716;0.100000;1.000000;0.931917;0.935397;0.400000;1.000000;0.000000;-0.389716;0.100000;
27.870839;0.389857;0.100000;1.000000;0.932042;0.935491;0.400000;1.000000;0.000000;-0.389857;0.100000;
27.889424;0.389999;0.100000;1.000000;0.932166;0.935585;0.400000;1.000000;0.000000;-0.389999;0.100000;
27.908009;0.390140;0.100000;1.000000;0.932290;0.935679;0.400000;1.000000;0.000000;-0.390140;0.100000;
27.926594;0.390281;0.100000;1.000000;0.932414;0.935772;0.400000;1.000000;0.000000;-0.390281;0.100000;
27.945180;0.390422;0.100000;1.000000;0.932538;0.935865;0.400000;1.000000;0.000000;-0.390422;0.100000;
27.963765;0.390562;0.100000;1.000000;0.932662;0.935958;0.400000;1.000000;0.000000;-0.390562;0.100000;
27.982350;0.390703;0.100000;1.000000;0.932785;0.936051;0.400000;1.000000;0.000000;-0.390703;0.100000;
28.000935;0.390843;0.100000;1.000000;0.932908;0.936144;0.400000;1.000000;0.000000;-0.390843;0.100000;
28.019520;0.390982;0.100000;1.000000;0.933031;0.936236;0.400000;1.000000;0.000000;-0.390982;0.100000;
28.038106;0.391122;0.100000;1.000000;0.933153;0.936328;0.400000;1.000000;0.000000;-0.391122;0.100000;
28.056691;0.391261;0.100000;1.000000;0.933276;0.936420;0.400000;1.000000;0.000000;-0.391261;0.100000;
28.075276;0.391400;0.100000;1.000000;0.933398;0.936512;0.400000;1.000000;0.000000;-0.391400;0.100000;
28.093861;0.391539;0.100000;1.000000;0.933520;0.936604;0.400000;1.000000;0.000000;-0.391539;0.100000;
28.112446;0.391678;0.100000;1.000000;0.933642;0.936695;0.400000;1.000000;0.000000;-0.391678;0.100000;
28.131032;0.391816;0.100000;1.000000;0.933763;0.936786;0.400000;1.000000;0.000000;-0.391816;0.100000;
28.149617;0.391954;0.100000;1.000000;0.933884;0.936877;0.400000;1.000000;0.000000;-0.391954;0.100000;
28.168202;0.392092;0.100000;1.000000;0.934005;0.936968;0.400000;1.000000;0.000000;-0.392092;0.100000;
28.186787;0.392229;0.100000;1.000000;0.934126;0.937059;0.400000;1.000000;0.000000;-0.392229;0.100000;
28.205372;0.392366;0.100000;1.000000;0.934247;0.937149;0.400000;1.000000;0.000000;-0.392366;0.100000;
28.223958;0.392503;0.100000;1.000000;0.934367;0.937239;0.400000;1.000000;0.000000;-0.392503;0.100000;
28.242543;0.392640;0.100000;1.000000;0.934487;0.937329;0.400000;1.000000;0.000000;-0.392640;0.100000;
28.261128;0.392777;0.100000;1.000000;0.934607;0.937419;0.400000;1.000000;0.000000;-0.392777;0.100000;
28.279713;0.392913;0.100000;1.000000;0.934726;0.937509;0.400000;1.000000;0.000000;-0.392913;0.100000;
28.298298;0.393049;0.100000;1.000000;0.934845;0.937598;0.400000;1.000000;0.000000;-0.393049;0.100000;
28.316884;0.393185;0.100000;1.000000;0.934964;0.937687;0.400000;1.000000;0.000000;-0.393185;0.100000;
28.335469;0.393320;0.100000;1.000000;0.935083;0.937776;0.400000;1.000000;0.000000;-0.393320;0.100000;
28.354054;0.393455;0.100000;1.000000;0.935201;0.937865;0.400000;1.000000;0.000000;-0.393455;0.100000;
28.372639;0.393590;0.100000;1.000000;0.935320;0.937953;0.400000;1.000000;0.000000;-0.393590;0.100000;
28.391224;0.393724;0.100000;1.000000;0.935438;0.938041;0.400000;1.000000;0.000000;-0.393724;0.100000;
28.409810;0.393859;0.100000;1.000000;0.935555;0.938129;0.400000;1.000000;0.000000;-0.393859;0.100000;
28.428395;0.393993;0.100000;1.000000;0.935673;0.938217;0.400000;1.000000;0.000000;-0.393993;0.100000;
28.446980;0.394127;0.100000;1.000000;0.935790;0.938305;0.400000;1.000000;0.000000;-0.394127;0.100000;
28.465565;0.394260;0.100000;1.000000;0.935907;0.938392;0.400000;1.000000;0.000000;-0.394260;0.100000;
28.484150;0.394393;0.100000;1.000000;0.936024;0.938479;0.400000;1.000000;0.000000;-0.394393;0.100000;
28.502736;0.394526;0.100000;1.000000;0.936140;0.938566;0.400000;1.000000;0.000000;-0.394526;0.100000;
28.521321;0.394659;0.100000;1.000000;0.936256;0.938653;0.400000;1.000000;0.000000;-0.394659;0.100000;
28.539906;0.394791;0.100000;1.000000;0.936372;0.938740;0.400000;1.000000;0.000000;-0.394791;0.100000;
28.558491;0.394923;0.100000;1.000000;0.936488;0.938826;0.400000;1.000000;0.000000;-0.394923;0.100000;
28.577076;0.395055;0.100000;1.000000;0.936603;0.938912;0.400000;1.000000;0.000000;-0.395055;0.100000;
28.595662;0.395186;0.100000;1.000000;0.936718;0.938998;0.400000;1.000000;0.000000;-0.395186;0.100000;
28.614247;0.395317;0.100000;1.000000;0.936833;0.939083;0.400000;1.000000;0.000000;-0.395317;0.100000;
28.632832;0.395448;0.100000;1.000000;0.936947;0.939169;0.400000;1.000000;0.000000;-0.395448;0.100000;
28.651417;0.395579;0.100000;1.000000;0.937062;0.939254;0.400000;1.000000;0.000000;-0.395579;0.100000;
28.670002;0.395709;0.100000;1.000000;0.937176;0.939339;0.400000;1.000000;0.000000;-0.395709;0.100000;
28.688588;0.395839;0.100000;1.000000;0.937289;0.939423;0.400000;1.000000;0.000000;-0.395839;0.100000;
28.707173;0.395969;0.100000;1.000000;0.937403;0.939508;0.400000;1.000000;0.000000;-0.395969;0.100000;
28.725758;0.396098;0.100000;1.000000;0.937516;0.939592;0.400000;1.000000;0.000000;-0.396098;0.100000;
28.744343;0.396227;0.100000;1.000000;0.937629;0.939676;0.400000;1.000000;0.000000;-0.396227;0.100000;
28.762928;0.396356;0.100000;1.000000;0.937741;0.939760;0.400000;1.000000;0.000000;-0.396356;0.100000;
28.781514;0.396484;0.100000;1.000000;0.937854;0.939843;0.400000;1.000000;0.000000;-0.396484;0.100000;
28.800099;0.396613;0.100000;1.000000;0.937966;0.939927;0.400000;1.000000;0.000000;-0.396613;0.100000;
28.818684;0.396740;0.100000;1.000000;0.938078;0.940010;0.400000;1.000000;0.000000;-0.396740;0.100000;
28.837269;0.396868;0.100000;1.000000;0.938189;0.940093;0.400000;1.000000;0.000000;-0.396868;0.100000;
28.855854;0.396995;0.100000;1.000000;0.938300;0.940175;0.400000;1.000000;0.000000;-0.396995;0.100000;
28.873518;0.397116;0.100000;1.000000;0.938406;0.940253;0.400000;1.000000;0.000000;-0.397116;0.100000;
28.873713;0.397117;0.100000;1.000000;0.938407;0.940254;0.400000;1.000000;0.000000;-0.397117;0.100000;
28.874103;0.397120;0.100000;1.000000;0.938409;0.940256;0.400000;1.000000;0.000000;-0.397120;0.100000;
28.874883;0.397125;0.100000;1.000000;0.938414;0.940259;0.400000;1.000000;0.000000;-0.397125;0.100000;
28.876442;0.397136;0.100000;1.000000;0.938423;0.940266;0.400000;1.000000;0.000000;-0.397136;0.100000;
28.879560;0.397157;0.100000;1.000000;0.938442;0.940280;0.400000;1.000000;0.000000;-0.397157;0.100000;
28.885795;0.397200;0.100000;1.000000;0.938479;0.940308;0.400000;1.000000;0.000000;-0.397200;0.100000;
28.898267;0.397285;0.100000;1.000000;0.938553;0.940363;0.400000;1.000000;0.000000;-0.397285;0.100000;
28.910739;0.397369;0.100000;1.000000;0.938627;0.940418;0.400000;1.000000;0.000000;-0.397369;0.100000;
28.935682;0.397538;0.100000;1.000000;0.938775;0.940527;0.400000;1.000000;0.000000;-0.397538;0.100000;
28.958132;0.397690;0.100000;1.000000;0.938907;0.940625;0.400000;1.000000;0.000000;-0.397690;0.100000;
28.980581;0.397841;0.100000;1.000000;0.939039;0.940723;0.400000;1.000000;0.000000;-0.397841;0.100000;
29.003030;0.397992;0.100000;1.000000;0.939170;0.940821;0.400000;1.000000;0.000000;-0.397992;0.100000;
29.025479;0.398142;0.100000;1.000000;0.939301;0.940918;0.400000;1.000000;0.000000;-0.398142;0.100000;
29.047928;0.398292;0.100000;1.000000;0.939432;0.941015;0.400000;1.000000;0.000000;-0.398292;0.100000;
29.070378;0.398441;0.100000;1.000000;0.939562;0.941111;0.400000;1.000000;0.000000;-0.398441;0.100000;
29.092827;0.398590;0.100000;1.000000;0.939692;0.941207;0.400000;1.000000;0.000000;-0.398590;0.100000;
29.115276;0.398738;0.100000;1.000000;0.939821;0.941303;0.400000;1.000000;0.000000;-0.398738;0.100000;
29.137725;0.398886;0.100000;1.000000;0.939950;0.941398;0.400000;1.000000;0.000000;-0.398886;0.100000;
29.160174;0.399033;0.100000;1.000000;0.940079;0.941493;0.400000;1.000000;0.000000;-0.399033;0.100000;
29.182624;0.399180;0.100000;1.000000;0.940207;0.941588;0.400000;1.000000;0.000000;-0.399180;0.100000;
