time;WPP4A_WPP_elecMeasurements_PPu;WPP4A_WPP_elecMeasurements_QPu;WPP4A_WPP_elecMeasurements_UPu;WPP4A_WPP_elecMeasurements_UPhase;Tfo_transformer_P1Pu;Tfo_transformer_Q1Pu;Tfo_transformer_U1Pu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_theta;WPP4A_WPP_wPPControl_measurements_UPu;
20.814798;1.054312;-0.249755;0.984127;-2.320713;-1.054312;0.310361;0.998255;-0.310361;1.054312;-2.374399;0.998255;
20.814971;1.054314;-0.249752;0.984128;-2.321256;-1.054314;0.310358;0.998255;-0.310358;1.054314;-2.374941;0.998255;
20.815143;1.054316;-0.249748;0.984129;-2.321799;-1.054316;0.310355;0.998256;-0.310355;1.054316;-2.375484;0.998256;
20.815316;1.054318;-0.249745;0.984130;-2.322341;-1.054318;0.310352;0.998257;-0.310352;1.054318;-2.376026;0.998257;
20.815489;1.054320;-0.249742;0.984131;-2.322884;-1.054320;0.310349;0.998257;-0.310349;1.054320;-2.376569;0.998257;
20.815662;1.054323;-0.249739;0.984132;-2.323426;-1.054323;0.310346;0.998258;-0.310346;1.054323;-2.377112;0.998258;
20.815835;1.054325;-0.249736;0.984132;-2.323969;-1.054325;0.310343;0.998259;-0.310343;1.054325;-2.377654;0.998259;
20.816007;1.054327;-0.249733;0.984133;-2.324511;-1.054327;0.310339;0.998259;-0.310339;1.054327;-2.378197;0.998259;
20.816180;1.054329;-0.249730;0.984134;-2.325054;-1.054329;0.310336;0.998260;-0.310336;1.054329;-2.378740;0.998260;
20.816353;1.054331;-0.249727;0.984135;-2.325597;-1.054331;0.310333;0.998261;-0.310333;1.054331;-2.379282;0.998261;
20.816526;1.054333;-0.249724;0.984136;-2.326139;-1.054333;0.310330;0.998261;-0.310330;1.054333;-2.379825;0.998261;
20.816699;1.054336;-0.249720;0.984137;-2.326682;-1.054336;0.310327;0.998262;-0.310327;1.054336;-2.380367;0.998262;
20.816871;1.054338;-0.249717;0.984138;-2.327224;-1.054338;0.310324;0.998263;-0.310324;1.054338;-2.380910;0.998263;
20.817044;1.054340;-0.249714;0.984138;-2.327767;-1.054340;0.310321;0.998264;-0.310321;1.054340;-2.381453;0.998264;
20.817217;1.054342;-0.249711;0.984139;-2.328310;-1.054342;0.310318;0.998264;-0.310318;1.054342;-2.381995;0.998264;
20.817390;1.054344;-0.249708;0.984140;-2.328852;-1.054344;0.310315;0.998265;-0.310315;1.054344;-2.382538;0.998265;
20.817563;1.054347;-0.249705;0.984141;-2.329395;-1.054347;0.310312;0.998266;-0.310312;1.054347;-2.383081;0.998266;
20.817735;1.054349;-0.249702;0.984142;-2.329937;-1.054349;0.310309;0.998266;-0.310309;1.054349;-2.383623;0.998266;
20.817908;1.054351;-0.249699;0.984143;-2.330480;-1.054351;0.310306;0.998267;-0.310306;1.054351;-2.384166;0.998267;
20.818081;1.054353;-0.249696;0.984144;-2.331023;-1.054353;0.310303;0.998268;-0.310303;1.054353;-2.384708;0.998268;
20.818254;1.054355;-0.249693;0.984144;-2.331565;-1.054355;0.310300;0.998268;-0.310300;1.054355;-2.385251;0.998268;
20.818427;1.054357;-0.249690;0.984145;-2.332108;-1.054357;0.310297;0.998269;-0.310297;1.054357;-2.385794;0.998269;
20.818599;1.054360;-0.249686;0.984146;-2.332650;-1.054360;0.310294;0.998270;-0.310294;1.054360;-2.386336;0.998270;
20.818772;1.054362;-0.249683;0.984147;-2.333193;-1.054362;0.310291;0.998270;-0.310291;1.054362;-2.386879;0.998270;
20.818945;1.054364;-0.249680;0.984148;-2.333736;-1.054364;0.310288;0.998271;-0.310288;1.054364;-2.387422;0.998271;
20.819118;1.054366;-0.249677;0.984149;-2.334278;-1.054366;0.310285;0.998272;-0.310285;1.054366;-2.387964;0.998272;
20.819291;1.054368;-0.249674;0.984150;-2.334821;-1.054368;0.310282;0.998273;-0.310282;1.054368;-2.388507;0.998273;
20.819463;1.054370;-0.249671;0.984150;-2.335363;-1.054370;0.310279;0.998273;-0.310279;1.054370;-2.389049;0.998273;
20.819636;1.054373;-0.249668;0.984151;-2.335906;-1.054373;0.310276;0.998274;-0.310276;1.054373;-2.389592;0.998274;
20.819809;1.054375;-0.249665;0.984152;-2.336449;-1.054375;0.310273;0.998275;-0.310273;1.054375;-2.390135;0.998275;
20.819982;1.054377;-0.249662;0.984153;-2.336991;-1.054377;0.310270;0.998275;-0.310270;1.054377;-2.390677;0.998275;
20.820155;1.054379;-0.249659;0.984154;-2.337534;-1.054379;0.310267;0.998276;-0.310267;1.054379;-2.391220;0.998276;
20.820327;1.054381;-0.249656;0.984155;-2.338076;-1.054381;0.310264;0.998277;-0.310264;1.054381;-2.391763;0.998277;
20.820500;1.054383;-0.249653;0.984156;-2.338619;-1.054383;0.310261;0.998277;-0.310261;1.054383;-2.392305;0.998277;
20.820673;1.054386;-0.249650;0.984156;-2.339162;-1.054386;0.310258;0.998278;-0.310258;1.054386;-2.392848;0.998278;
20.820846;1.054388;-0.249647;0.984157;-2.339704;-1.054388;0.310255;0.998279;-0.310255;1.054388;-2.393390;0.998279;
20.821019;1.054390;-0.249643;0.984158;-2.340247;-1.054390;0.310252;0.998279;-0.310252;1.054390;-2.393933;0.998279;
20.821191;1.054392;-0.249640;0.984159;-2.340789;-1.054392;0.310249;0.998280;-0.310249;1.054392;-2.394476;0.998280;
20.821364;1.054394;-0.249637;0.984160;-2.341332;-1.054394;0.310246;0.998281;-0.310246;1.054394;-2.395018;0.998281;
20.821537;1.054396;-0.249634;0.984161;-2.341875;-1.054396;0.310243;0.998281;-0.310243;1.054396;-2.395561;0.998281;
20.821710;1.054399;-0.249631;0.984161;-2.342417;-1.054399;0.310239;0.998282;-0.310239;1.054399;-2.396104;0.998282;
20.821883;1.054401;-0.249628;0.984162;-2.342960;-1.054401;0.310236;0.998283;-0.310236;1.054401;-2.396646;0.998283;
20.822055;1.054403;-0.249625;0.984163;-2.343502;-1.054403;0.310233;0.998284;-0.310233;1.054403;-2.397189;0.998284;
20.822228;1.054405;-0.249622;0.984164;-2.344045;-1.054405;0.310230;0.998284;-0.310230;1.054405;-2.397731;0.998284;
20.822401;1.054407;-0.249619;0.984165;-2.344588;-1.054407;0.310227;0.998285;-0.310227;1.054407;-2.398274;0.998285;
20.822574;1.054409;-0.249616;0.984166;-2.345130;-1.054409;0.310224;0.998286;-0.310224;1.054409;-2.398817;0.998286;
20.822747;1.054412;-0.249613;0.984167;-2.345673;-1.054412;0.310221;0.998286;-0.310221;1.054412;-2.399359;0.998286;
20.822919;1.054414;-0.249610;0.984167;-2.346215;-1.054414;0.310218;0.998287;-0.310218;1.054414;-2.399902;0.998287;
20.823092;1.054416;-0.249607;0.984168;-2.346758;-1.054416;0.310215;0.998288;-0.310215;1.054416;-2.400445;0.998288;
20.823265;1.054418;-0.249604;0.984169;-2.347301;-1.054418;0.310212;0.998288;-0.310212;1.054418;-2.400987;0.998288;
20.823438;1.054420;-0.249601;0.984170;-2.347843;-1.054420;0.310209;0.998289;-0.310209;1.054420;-2.401530;0.998289;
20.823611;1.054422;-0.249598;0.984171;-2.348386;-1.054422;0.310206;0.998290;-0.310206;1.054422;-2.402072;0.998290;
20.823783;1.054424;-0.249595;0.984172;-2.348928;-1.054424;0.310203;0.998290;-0.310203;1.054424;-2.402615;0.998290;
20.823956;1.054427;-0.249592;0.984172;-2.349471;-1.054427;0.310200;0.998291;-0.310200;1.054427;-2.403158;0.998291;
20.824129;1.054429;-0.249588;0.984173;-2.350014;-1.054429;0.310197;0.998292;-0.310197;1.054429;-2.403700;0.998292;
20.824302;1.054431;-0.249585;0.984174;-2.350556;-1.054431;0.310194;0.998292;-0.310194;1.054431;-2.404243;0.998292;
20.824475;1.054433;-0.249582;0.984175;-2.351099;-1.054433;0.310191;0.998293;-0.310191;1.054433;-2.404786;0.998293;
20.824647;1.054435;-0.249579;0.984176;-2.351641;-1.054435;0.310189;0.998294;-0.310189;1.054435;-2.405328;0.998294;
20.824820;1.054437;-0.249576;0.984177;-2.352184;-1.054437;0.310186;0.998294;-0.310186;1.054437;-2.405871;0.998294;
20.824993;1.054439;-0.249573;0.984178;-2.352727;-1.054439;0.310183;0.998295;-0.310183;1.054439;-2.406413;0.998295;
20.825166;1.054442;-0.249570;0.984178;-2.353269;-1.054442;0.310180;0.998296;-0.310180;1.054442;-2.406956;0.998296;
20.825339;1.054444;-0.249567;0.984179;-2.353812;-1.054444;0.310177;0.998297;-0.310177;1.054444;-2.407499;0.998297;
20.825511;1.054446;-0.249564;0.984180;-2.354354;-1.054446;0.310174;0.998297;-0.310174;1.054446;-2.408041;0.998297;
20.825684;1.054448;-0.249561;0.984181;-2.354897;-1.054448;0.310171;0.998298;-0.310171;1.054448;-2.408584;0.998298;
20.825857;1.054450;-0.249558;0.984182;-2.355440;-1.054450;0.310168;0.998299;-0.310168;1.054450;-2.409127;0.998299;
20.826030;1.054452;-0.249555;0.984183;-2.355982;-1.054452;0.310165;0.998299;-0.310165;1.054452;-2.409669;0.998299;
20.826203;1.054454;-0.249552;0.984183;-2.356525;-1.054454;0.310162;0.998300;-0.310162;1.054454;-2.410212;0.998300;
20.826375;1.054457;-0.249549;0.984184;-2.357067;-1.054457;0.310159;0.998301;-0.310159;1.054457;-2.410754;0.998301;
20.826548;1.054459;-0.249546;0.984185;-2.357610;-1.054459;0.310156;0.998301;-0.310156;1.054459;-2.411297;0.998301;
20.826721;1.054461;-0.249543;0.984186;-2.358153;-1.054461;0.310153;0.998302;-0.310153;1.054461;-2.411840;0.998302;
20.826894;1.054463;-0.249540;0.984187;-2.358695;-1.054463;0.310150;0.998303;-0.310150;1.054463;-2.412382;0.998303;
20.827067;1.054465;-0.249537;0.984188;-2.359238;-1.054465;0.310147;0.998303;-0.310147;1.054465;-2.412925;0.998303;
20.827239;1.054467;-0.249534;0.984188;-2.359780;-1.054467;0.310144;0.998304;-0.310144;1.054467;-2.413468;0.998304;
20.827412;1.054469;-0.249531;0.984189;-2.360323;-1.054469;0.310141;0.998305;-0.310141;1.054469;-2.414010;0.998305;
20.827585;1.054471;-0.249528;0.984190;-2.360866;-1.054471;0.310138;0.998305;-0.310138;1.054471;-2.414553;0.998305;
20.827758;1.054474;-0.249525;0.984191;-2.361408;-1.054474;0.310135;0.998306;-0.310135;1.054474;-2.415095;0.998306;
20.827931;1.054476;-0.249522;0.984192;-2.361951;-1.054476;0.310132;0.998307;-0.310132;1.054476;-2.415638;0.998307;
20.828103;1.054478;-0.249519;0.984193;-2.362493;-1.054478;0.310129;0.998307;-0.310129;1.054478;-2.416181;0.998307;
20.828276;1.054480;-0.249516;0.984193;-2.363036;-1.054480;0.310126;0.998308;-0.310126;1.054480;-2.416723;0.998308;
20.828449;1.054482;-0.249513;0.984194;-2.363579;-1.054482;0.310123;0.998309;-0.310123;1.054482;-2.417266;0.998309;
20.828622;1.054484;-0.249510;0.984195;-2.364121;-1.054484;0.310120;0.998309;-0.310120;1.054484;-2.417809;0.998309;
20.828795;1.054486;-0.249507;0.984196;-2.364664;-1.054486;0.310117;0.998310;-0.310117;1.054486;-2.418351;0.998310;
20.828967;1.054488;-0.249504;0.984197;-2.365206;-1.054488;0.310114;0.998311;-0.310114;1.054488;-2.418894;0.998311;
20.829140;1.054491;-0.249501;0.984198;-2.365749;-1.054491;0.310111;0.998311;-0.310111;1.054491;-2.419436;0.998311;
20.829313;1.054493;-0.249498;0.984199;-2.366292;-1.054493;0.310108;0.998312;-0.310108;1.054493;-2.419979;0.998312;
20.829486;1.054495;-0.249495;0.984199;-2.366834;-1.054495;0.310105;0.998313;-0.310105;1.054495;-2.420522;0.998313;
20.829659;1.054497;-0.249492;0.984200;-2.367377;-1.054497;0.310102;0.998313;-0.310102;1.054497;-2.421064;0.998313;
20.829831;1.054499;-0.249489;0.984201;-2.367919;-1.054499;0.310099;0.998314;-0.310099;1.054499;-2.421607;0.998314;
20.830004;1.054501;-0.249486;0.984202;-2.368462;-1.054501;0.310096;0.998315;-0.310096;1.054501;-2.422150;0.998315;
20.830177;1.054503;-0.249483;0.984203;-2.369005;-1.054503;0.310093;0.998315;-0.310093;1.054503;-2.422692;0.998315;
20.830350;1.054505;-0.249480;0.984204;-2.369547;-1.054505;0.310090;0.998316;-0.310090;1.054505;-2.423235;0.998316;
20.830523;1.054508;-0.249477;0.984204;-2.370090;-1.054508;0.310088;0.998317;-0.310088;1.054508;-2.423778;0.998317;
20.830695;1.054510;-0.249474;0.984205;-2.370632;-1.054510;0.310085;0.998317;-0.310085;1.054510;-2.424320;0.998317;
20.830868;1.054512;-0.249471;0.984206;-2.371175;-1.054512;0.310082;0.998318;-0.310082;1.054512;-2.424863;0.998318;
20.831041;1.054514;-0.249468;0.984207;-2.371718;-1.054514;0.310079;0.998319;-0.310079;1.054514;-2.425405;0.998319;
20.831214;1.054516;-0.249465;0.984208;-2.372260;-1.054516;0.310076;0.998319;-0.310076;1.054516;-2.425948;0.998319;
20.831387;1.054518;-0.249462;0.984208;-2.372803;-1.054518;0.310073;0.998320;-0.310073;1.054518;-2.426491;0.998320;
20.831559;1.054520;-0.249459;0.984209;-2.373345;-1.054520;0.310070;0.998321;-0.310070;1.054520;-2.427033;0.998321;
20.831732;1.054522;-0.249456;0.984210;-2.373888;-1.054522;0.310067;0.998321;-0.310067;1.054522;-2.427576;0.998321;
20.831905;1.054524;-0.249453;0.984211;-2.374431;-1.054524;0.310064;0.998322;-0.310064;1.054524;-2.428119;0.998322;
20.832078;1.054527;-0.249450;0.984212;-2.374973;-1.054527;0.310061;0.998323;-0.310061;1.054527;-2.428661;0.998323;
20.832251;1.054529;-0.249447;0.984213;-2.375516;-1.054529;0.310058;0.998323;-0.310058;1.054529;-2.429204;0.998323;
20.832423;1.054531;-0.249444;0.984213;-2.376058;-1.054531;0.310055;0.998324;-0.310055;1.054531;-2.429746;0.998324;
20.832596;1.054533;-0.249441;0.984214;-2.376601;-1.054533;0.310052;0.998325;-0.310052;1.054533;-2.430289;0.998325;
20.832769;1.054535;-0.249438;0.984215;-2.377144;-1.054535;0.310049;0.998325;-0.310049;1.054535;-2.430832;0.998325;
20.832942;1.054537;-0.249435;0.984216;-2.377686;-1.054537;0.310046;0.998326;-0.310046;1.054537;-2.431374;0.998326;
20.833115;1.054539;-0.249432;0.984217;-2.378229;-1.054539;0.310043;0.998327;-0.310043;1.054539;-2.431917;0.998327;
20.833287;1.054541;-0.249429;0.984218;-2.378772;-1.054541;0.310041;0.998327;-0.310041;1.054541;-2.432460;0.998327;
20.833460;1.054543;-0.249426;0.984218;-2.379314;-1.054543;0.310038;0.998328;-0.310038;1.054543;-2.433002;0.998328;
20.833633;1.054545;-0.249423;0.984219;-2.379857;-1.054545;0.310035;0.998329;-0.310035;1.054545;-2.433545;0.998329;
20.833806;1.054548;-0.249420;0.984220;-2.380399;-1.054548;0.310032;0.998329;-0.310032;1.054548;-2.434088;0.998329;
20.833979;1.054550;-0.249417;0.984221;-2.380942;-1.054550;0.310029;0.998330;-0.310029;1.054550;-2.434630;0.998330;
20.834151;1.054552;-0.249414;0.984222;-2.381485;-1.054552;0.310026;0.998331;-0.310026;1.054552;-2.435173;0.998331;
20.834324;1.054554;-0.249411;0.984223;-2.382027;-1.054554;0.310023;0.998331;-0.310023;1.054554;-2.435715;0.998331;
20.834497;1.054556;-0.249408;0.984223;-2.382570;-1.054556;0.310020;0.998332;-0.310020;1.054556;-2.436258;0.998332;
20.834670;1.054558;-0.249405;0.984224;-2.383112;-1.054558;0.310017;0.998333;-0.310017;1.054558;-2.436801;0.998333;
20.834843;1.054560;-0.249402;0.984225;-2.383655;-1.054560;0.310014;0.998333;-0.310014;1.054560;-2.437343;0.998333;
20.835015;1.054562;-0.249399;0.984226;-2.384198;-1.054562;0.310011;0.998334;-0.310011;1.054562;-2.437886;0.998334;
20.835188;1.054564;-0.249396;0.984227;-2.384740;-1.054564;0.310008;0.998335;-0.310008;1.054564;-2.438429;0.998335;
20.835361;1.054566;-0.249393;0.984228;-2.385283;-1.054566;0.310005;0.998335;-0.310005;1.054566;-2.438971;0.998335;
20.835534;1.054568;-0.249390;0.984228;-2.385825;-1.054568;0.310003;0.998336;-0.310003;1.054568;-2.439514;0.998336;
20.835707;1.054571;-0.249387;0.984229;-2.386368;-1.054571;0.310000;0.998337;-0.310000;1.054571;-2.440056;0.998337;
20.835879;1.054573;-0.249384;0.984230;-2.386911;-1.054573;0.309997;0.998337;-0.309997;1.054573;-2.440599;0.998337;
20.836052;1.054575;-0.249381;0.984231;-2.387453;-1.054575;0.309994;0.998338;-0.309994;1.054575;-2.441142;0.998338;
20.836225;1.054577;-0.249378;0.984232;-2.387996;-1.054577;0.309991;0.998339;-0.309991;1.054577;-2.441684;0.998339;
20.836398;1.054579;-0.249375;0.984232;-2.388538;-1.054579;0.309988;0.998339;-0.309988;1.054579;-2.442227;0.998339;
20.836571;1.054581;-0.249372;0.984233;-2.389081;-1.054581;0.309985;0.998340;-0.309985;1.054581;-2.442770;0.998340;
20.836743;1.054583;-0.249369;0.984234;-2.389624;-1.054583;0.309982;0.998341;-0.309982;1.054583;-2.443312;0.998341;
20.836916;1.054585;-0.249366;0.984235;-2.390166;-1.054585;0.309979;0.998341;-0.309979;1.054585;-2.443855;0.998341;
20.837089;1.054587;-0.249364;0.984236;-2.390709;-1.054587;0.309976;0.998342;-0.309976;1.054587;-2.444398;0.998342;
20.837262;1.054589;-0.249361;0.984237;-2.391251;-1.054589;0.309973;0.998343;-0.309973;1.054589;-2.444940;0.998343;
20.837435;1.054591;-0.249358;0.984237;-2.391794;-1.054591;0.309971;0.998343;-0.309971;1.054591;-2.445483;0.998343;
20.837607;1.054594;-0.249355;0.984238;-2.392337;-1.054594;0.309968;0.998344;-0.309968;1.054594;-2.446025;0.998344;
20.837780;1.054596;-0.249352;0.984239;-2.392879;-1.054596;0.309965;0.998345;-0.309965;1.054596;-2.446568;0.998345;
20.837953;1.054598;-0.249349;0.984240;-2.393422;-1.054598;0.309962;0.998345;-0.309962;1.054598;-2.447111;0.998345;
20.838126;1.054600;-0.249346;0.984241;-2.393965;-1.054600;0.309959;0.998346;-0.309959;1.054600;-2.447653;0.998346;
20.838299;1.054602;-0.249343;0.984241;-2.394507;-1.054602;0.309956;0.998347;-0.309956;1.054602;-2.448196;0.998347;
20.838471;1.054604;-0.249340;0.984242;-2.395050;-1.054604;0.309953;0.998347;-0.309953;1.054604;-2.448739;0.998347;
20.838644;1.054606;-0.249337;0.984243;-2.395592;-1.054606;0.309950;0.998348;-0.309950;1.054606;-2.449281;0.998348;
20.838817;1.054608;-0.249334;0.984244;-2.396135;-1.054608;0.309947;0.998349;-0.309947;1.054608;-2.449824;0.998349;
20.838990;1.054610;-0.249331;0.984245;-2.396678;-1.054610;0.309944;0.998349;-0.309944;1.054610;-2.450367;0.998349;
20.839163;1.054612;-0.249328;0.984246;-2.397220;-1.054612;0.309942;0.998350;-0.309942;1.054612;-2.450909;0.998350;
20.839335;1.054614;-0.249325;0.984246;-2.397763;-1.054614;0.309939;0.998351;-0.309939;1.054614;-2.451452;0.998351;
20.839508;1.054616;-0.249322;0.984247;-2.398305;-1.054616;0.309936;0.998351;-0.309936;1.054616;-2.451994;0.998351;
20.839681;1.054618;-0.249319;0.984248;-2.398848;-1.054618;0.309933;0.998352;-0.309933;1.054618;-2.452537;0.998352;
20.839854;1.054620;-0.249316;0.984249;-2.399391;-1.054620;0.309930;0.998353;-0.309930;1.054620;-2.453080;0.998353;
20.840027;1.054623;-0.249313;0.984250;-2.399933;-1.054623;0.309927;0.998353;-0.309927;1.054623;-2.453622;0.998353;
20.840199;1.054625;-0.249311;0.984250;-2.400476;-1.054625;0.309924;0.998354;-0.309924;1.054625;-2.454165;0.998354;
20.840372;1.054627;-0.249308;0.984251;-2.401018;-1.054627;0.309921;0.998355;-0.309921;1.054627;-2.454708;0.998355;
20.840545;1.054629;-0.249305;0.984252;-2.401561;-1.054629;0.309918;0.998355;-0.309918;1.054629;-2.455250;0.998355;
20.840718;1.054631;-0.249302;0.984253;-2.402104;-1.054631;0.309916;0.998356;-0.309916;1.054631;-2.455793;0.998356;
20.840891;1.054633;-0.249299;0.984254;-2.402646;-1.054633;0.309913;0.998357;-0.309913;1.054633;-2.456335;0.998357;
20.841063;1.054635;-0.249296;0.984254;-2.403189;-1.054635;0.309910;0.998357;-0.309910;1.054635;-2.456878;0.998357;
20.841236;1.054637;-0.249293;0.984255;-2.403731;-1.054637;0.309907;0.998358;-0.309907;1.054637;-2.457421;0.998358;
20.841409;1.054639;-0.249290;0.984256;-2.404274;-1.054639;0.309904;0.998359;-0.309904;1.054639;-2.457963;0.998359;
20.841582;1.054641;-0.249287;0.984257;-2.404817;-1.054641;0.309901;0.998359;-0.309901;1.054641;-2.458506;0.998359;
20.841755;1.054643;-0.249284;0.984258;-2.405359;-1.054643;0.309898;0.998360;-0.309898;1.054643;-2.459049;0.998360;
20.841927;1.054645;-0.249281;0.984259;-2.405902;-1.054645;0.309895;0.998361;-0.309895;1.054645;-2.459591;0.998361;
20.842100;1.054647;-0.249278;0.984259;-2.406445;-1.054647;0.309893;0.998361;-0.309893;1.054647;-2.460134;0.998361;
20.842273;1.054649;-0.249275;0.984260;-2.406987;-1.054649;0.309890;0.998362;-0.309890;1.054649;-2.460677;0.998362;
20.842446;1.054651;-0.249273;0.984261;-2.407530;-1.054651;0.309887;0.998362;-0.309887;1.054651;-2.461219;0.998362;
20.842619;1.054653;-0.249270;0.984262;-2.408072;-1.054653;0.309884;0.998363;-0.309884;1.054653;-2.461762;0.998363;
20.842791;1.054656;-0.249267;0.984263;-2.408615;-1.054656;0.309881;0.998364;-0.309881;1.054656;-2.462304;0.998364;
20.842964;1.054658;-0.249264;0.984263;-2.409158;-1.054658;0.309878;0.998364;-0.309878;1.054658;-2.462847;0.998364;
20.843137;1.054660;-0.249261;0.984264;-2.409700;-1.054660;0.309875;0.998365;-0.309875;1.054660;-2.463390;0.998365;
20.843310;1.054662;-0.249258;0.984265;-2.410243;-1.054662;0.309873;0.998366;-0.309873;1.054662;-2.463932;0.998366;
20.843483;1.054664;-0.249255;0.984266;-2.410785;-1.054664;0.309870;0.998366;-0.309870;1.054664;-2.464475;0.998366;
20.843655;1.054666;-0.249252;0.984267;-2.411328;-1.054666;0.309867;0.998367;-0.309867;1.054666;-2.465018;0.998367;
20.843828;1.054668;-0.249249;0.984267;-2.411871;-1.054668;0.309864;0.998368;-0.309864;1.054668;-2.465560;0.998368;
20.844001;1.054670;-0.249246;0.984268;-2.412413;-1.054670;0.309861;0.998368;-0.309861;1.054670;-2.466103;0.998368;
20.844174;1.054672;-0.249243;0.984269;-2.412956;-1.054672;0.309858;0.998369;-0.309858;1.054672;-2.466646;0.998369;
20.844347;1.054674;-0.249240;0.984270;-2.413498;-1.054674;0.309855;0.998370;-0.309855;1.054674;-2.467188;0.998370;
20.844519;1.054676;-0.249238;0.984271;-2.414041;-1.054676;0.309852;0.998370;-0.309852;1.054676;-2.467731;0.998370;
20.844692;1.054678;-0.249235;0.984271;-2.414584;-1.054678;0.309850;0.998371;-0.309850;1.054678;-2.468274;0.998371;
20.844865;1.054680;-0.249232;0.984272;-2.415126;-1.054680;0.309847;0.998372;-0.309847;1.054680;-2.468816;0.998372;
20.845038;1.054682;-0.249229;0.984273;-2.415669;-1.054682;0.309844;0.998372;-0.309844;1.054682;-2.469359;0.998372;
20.845211;1.054684;-0.249226;0.984274;-2.416212;-1.054684;0.309841;0.998373;-0.309841;1.054684;-2.469901;0.998373;
20.845383;1.054686;-0.249223;0.984275;-2.416754;-1.054686;0.309838;0.998374;-0.309838;1.054686;-2.470444;0.998374;
20.845556;1.054688;-0.249220;0.984275;-2.417297;-1.054688;0.309835;0.998374;-0.309835;1.054688;-2.470987;0.998374;
20.845729;1.054690;-0.249217;0.984276;-2.417839;-1.054690;0.309833;0.998375;-0.309833;1.054690;-2.471529;0.998375;
20.845902;1.054692;-0.249214;0.984277;-2.418382;-1.054692;0.309830;0.998375;-0.309830;1.054692;-2.472072;0.998375;
20.846075;1.054694;-0.249211;0.984278;-2.418925;-1.054694;0.309827;0.998376;-0.309827;1.054694;-2.472615;0.998376;
20.846247;1.054696;-0.249209;0.984279;-2.419467;-1.054696;0.309824;0.998377;-0.309824;1.054696;-2.473157;0.998377;
20.846420;1.054699;-0.249206;0.984280;-2.420010;-1.054699;0.309821;0.998377;-0.309821;1.054699;-2.473700;0.998377;
20.846593;1.054701;-0.249203;0.984280;-2.420552;-1.054701;0.309818;0.998378;-0.309818;1.054701;-2.474243;0.998378;
20.846766;1.054703;-0.249200;0.984281;-2.421095;-1.054703;0.309815;0.998379;-0.309815;1.054703;-2.474785;0.998379;
20.846939;1.054705;-0.249197;0.984282;-2.421638;-1.054705;0.309813;0.998379;-0.309813;1.054705;-2.475328;0.998379;
20.847111;1.054707;-0.249194;0.984283;-2.422180;-1.054707;0.309810;0.998380;-0.309810;1.054707;-2.475870;0.998380;
20.847284;1.054709;-0.249191;0.984284;-2.422723;-1.054709;0.309807;0.998381;-0.309807;1.054709;-2.476413;0.998381;
20.847457;1.054711;-0.249188;0.984284;-2.423266;-1.054711;0.309804;0.998381;-0.309804;1.054711;-2.476956;0.998381;
20.847630;1.054713;-0.249185;0.984285;-2.423808;-1.054713;0.309801;0.998382;-0.309801;1.054713;-2.477498;0.998382;
20.847803;1.054715;-0.249183;0.984286;-2.424351;-1.054715;0.309798;0.998383;-0.309798;1.054715;-2.478041;0.998383;
20.847975;1.054717;-0.249180;0.984287;-2.424893;-1.054717;0.309796;0.998383;-0.309796;1.054717;-2.478584;0.998383;
20.848148;1.054719;-0.249177;0.984288;-2.425436;-1.054719;0.309793;0.998384;-0.309793;1.054719;-2.479126;0.998384;
20.848321;1.054721;-0.249174;0.984288;-2.425979;-1.054721;0.309790;0.998385;-0.309790;1.054721;-2.479669;0.998385;
20.848494;1.054723;-0.249171;0.984289;-2.426521;-1.054723;0.309787;0.998385;-0.309787;1.054723;-2.480212;0.998385;
20.848667;1.054725;-0.249168;0.984290;-2.427064;-1.054725;0.309784;0.998386;-0.309784;1.054725;-2.480754;0.998386;
20.848839;1.054727;-0.249165;0.984291;-2.427606;-1.054727;0.309781;0.998386;-0.309781;1.054727;-2.481297;0.998386;
20.849012;1.054729;-0.249162;0.984292;-2.428149;-1.054729;0.309779;0.998387;-0.309779;1.054729;-2.481839;0.998387;
20.849185;1.054731;-0.249160;0.984292;-2.428692;-1.054731;0.309776;0.998388;-0.309776;1.054731;-2.482382;0.998388;
20.849358;1.054733;-0.249157;0.984293;-2.429234;-1.054733;0.309773;0.998388;-0.309773;1.054733;-2.482925;0.998388;
20.849531;1.054735;-0.249154;0.984294;-2.429777;-1.054735;0.309770;0.998389;-0.309770;1.054735;-2.483467;0.998389;
20.849703;1.054737;-0.249151;0.984295;-2.430320;-1.054737;0.309767;0.998390;-0.309767;1.054737;-2.484010;0.998390;
20.849876;1.054739;-0.249148;0.984295;-2.430862;-1.054739;0.309765;0.998390;-0.309765;1.054739;-2.484553;0.998390;
20.850049;1.054741;-0.249145;0.984296;-2.431405;-1.054741;0.309762;0.998391;-0.309762;1.054741;-2.485095;0.998391;
20.850222;1.054743;-0.249142;0.984297;-2.431947;-1.054743;0.309759;0.998392;-0.309759;1.054743;-2.485638;0.998392;
20.850395;1.054745;-0.249139;0.984298;-2.432490;-1.054745;0.309756;0.998392;-0.309756;1.054745;-2.486181;0.998392;
20.850567;1.054747;-0.249137;0.984299;-2.433033;-1.054747;0.309753;0.998393;-0.309753;1.054747;-2.486723;0.998393;
