time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;NETWORK_Load1_P;NETWORK_Load1_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load4_P;NETWORK_Load4_Q;NETWORK_Transformer_i1_value;NETWORK_Transformer_i2_value;NETWORK_Transformer_P1_value;NETWORK_Transformer_P2_value;NETWORK_Transformer_Q1_value;NETWORK_Transformer_Q2_value;NETWORK_Transformer_iS1ToS2Side1_value;NETWORK_Transformer_iS2ToS1Side1_value;NETWORK_Transformer_iS1ToS2Side2_value;NETWORK_Transformer_iS2ToS1Side2_value;NETWORK_Transformer_iSide1_value;NETWORK_Transformer_iSide2_value;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
22.2920513521;1.0001917310;6.0608622250;1.0940951854;0.0606086222;0.0109409519;0.0000000000;0.0000000000;0.0404265837;0.0051072146;0.0200038351;0.0050019177;0.0000000000;0.0000000000;0.0410203456;0.0410289573;-0.0404265825;0.0406047877;-0.0051072143;0.0059390344;-2368.3107572051;2368.3107572051;-2368.8079544534;2368.8079544534;2368.3107572051;2368.8079544534;0.9933585378;-32.4115770193;1.0001917310;-31.2749572923;
22.2972244070;1.0001916474;6.0608617562;1.0940949907;0.0606086176;0.0109409499;0.0000000000;0.0000000000;0.0404265824;0.0051072143;0.0200038342;0.0050019173;0.0000000000;0.0000000000;0.0410203458;0.0410289575;-0.0404265794;0.0406047845;-0.0051072133;0.0059390333;-2368.3107679145;2368.3107679145;-2368.8079651311;2368.8079651311;2368.3107679145;2368.8079651311;0.9933584544;-18.4295186392;1.0001916474;-17.2928988060;
22.3075705168;1.0001914790;6.0608606966;1.0940946745;0.0606086070;0.0109409467;0.0000000000;0.0000000000;0.0404265735;0.0051072120;0.0200038301;0.0050019152;0.0000000000;0.0000000000;0.0410203454;0.0410289571;-0.0404265723;0.0406047774;-0.0051072117;0.0059390318;-2368.3107477442;2368.3107477442;-2368.8079448867;2368.8079448867;2368.3107477442;2368.8079448867;0.9933582863;9.5462228897;1.0001914790;10.6828429106;
22.3127435717;1.0001913955;6.0608602292;1.0940944799;0.0606086023;0.0109409448;0.0000000000;0.0000000000;0.0404265722;0.0051072117;0.0200038292;0.0050019148;0.0000000000;0.0000000000;0.0410203456;0.0410289573;-0.0404265692;0.0406047743;-0.0051072107;0.0059390307;-2368.3107585886;2368.3107585886;-2368.8079556996;2368.8079556996;2368.3107585886;2368.8079556996;0.9933582031;23.5399049581;1.0001913955;24.6765250850;
22.3230896814;1.0001912274;6.0608591711;1.0940941646;0.0606085917;0.0109409416;0.0000000000;0.0000000000;0.0404265633;0.0051072094;0.0200038250;0.0050019127;0.0000000000;0.0000000000;0.0410203453;0.0410289570;-0.0404265621;0.0406047672;-0.0051072091;0.0059390292;-2368.3107383006;2368.3107383006;-2368.8079353376;2368.8079353376;2368.3107383006;2368.8079353376;0.9933580353;51.5388829387;1.0001912274;52.6755032529;
22.3282627363;1.0001911441;6.0608587050;1.0940939700;0.0606085871;0.0109409397;0.0000000000;0.0000000000;0.0404265620;0.0051072091;0.0200038242;0.0050019123;0.0000000000;0.0000000000;0.0410203455;0.0410289572;-0.0404265590;0.0406047641;-0.0051072081;0.0059390282;-2368.3107492810;2368.3107492810;-2368.8079462865;2368.8079462865;2368.3107492810;2368.8079462865;0.9933579522;65.5441777700;1.0001911441;66.6807981901;
22.3386088461;1.0001909762;6.0608576484;1.0940936556;0.0606085765;0.0109409366;0.0000000000;0.0000000000;0.0404265531;0.0051072069;0.0200038200;0.0050019102;0.0000000000;0.0000000000;0.0410203451;0.0410289568;-0.0404265519;0.0406047570;-0.0051072066;0.0059390266;-2368.3107288741;2368.3107288741;-2368.8079258058;2368.8079258058;2368.3107288741;2368.8079258058;0.9933577847;93.5663703643;1.0001909762;94.7029909713;
22.3437819010;1.0001908931;6.0608571837;1.0940934611;0.0606085718;0.0109409346;0.0000000000;0.0000000000;0.0404265518;0.0051072065;0.0200038192;0.0050019098;0.0000000000;0.0000000000;0.0410203453;0.0410289570;-0.0404265488;0.0406047539;-0.0051072055;0.0059390256;-2368.3107399915;2368.3107399915;-2368.8079368918;2368.8079368918;2368.3107399915;2368.8079368918;0.9933577019;107.5832670458;1.0001908931;108.7198877586;
22.3541280108;1.0001907255;6.0608561286;1.0940931475;0.0606085613;0.0109409315;0.0000000000;0.0000000000;0.0404265429;0.0051072043;0.0200038150;0.0050019077;0.0000000000;0.0000000000;0.0410203449;0.0410289566;-0.0404265417;0.0406047468;-0.0051072040;0.0059390240;-2368.3107194649;2368.3107194649;-2368.8079162914;2368.8079162914;2368.3107194649;2368.8079162914;0.9933575346;135.6286524410;1.0001907255;136.7652733402;
22.3593010657;1.0001906426;6.0608556652;1.0940929531;0.0606085567;0.0109409295;0.0000000000;0.0000000000;0.0404265417;0.0051072040;0.0200038142;0.0050019073;0.0000000000;0.0000000000;0.0410203451;0.0410289568;-0.0404265386;0.0406047437;-0.0051072029;0.0059390230;-2368.3107307201;2368.3107307201;-2368.8079275154;2368.8079275154;2368.3107307201;2368.8079275154;0.9933574519;149.6571400726;1.0001906426;150.7937610775;
22.3696471755;1.0001904753;6.0608546116;1.0940926404;0.0606085461;0.0109409264;0.0000000000;0.0000000000;0.0404265328;0.0051072017;0.0200038100;0.0050019052;0.0000000000;0.0000000000;0.0410203448;0.0410289565;-0.0404265315;0.0406047366;-0.0051072014;0.0059390215;-2368.3107100728;2368.3107100728;-2368.8079067944;2368.8079067944;2368.3107100728;2368.8079067944;0.9933572850;177.7256964811;1.0001904753;178.8623176720;
22.3748202303;1.0001903925;6.0608541496;1.0940924460;0.0606085415;0.0109409245;0.0000000000;0.0000000000;0.0404265315;0.0051072014;0.0200038092;0.0050019048;0.0000000000;0.0000000000;0.0410203450;0.0410289567;-0.0404265284;0.0406047336;-0.0051072004;0.0059390204;-2368.3107214667;2368.3107214667;-2368.8079181572;2368.8079181572;2368.3107214667;2368.8079181572;0.9933572025;-168.2342358247;1.0001903925;-167.0976145283;
22.3851663401;1.0001902256;6.0608530975;1.0940921343;0.0606085310;0.0109409213;0.0000000000;0.0000000000;0.0404265226;0.0051071992;0.0200038050;0.0050019027;0.0000000000;0.0000000000;0.0410203446;0.0410289563;-0.0404265214;0.0406047265;-0.0051071989;0.0059390189;-2368.3107006978;2368.3107006978;-2368.8078973146;2368.8078973146;2368.3107006978;2368.8078973146;0.9933570359;-140.1425301653;1.0001902256;-139.0059086834;
22.3903393950;1.0001901430;6.0608526368;1.0940919399;0.0606085264;0.0109409194;0.0000000000;0.0000000000;0.0404265214;0.0051071989;0.0200038042;0.0050019023;0.0000000000;0.0000000000;0.0410203448;0.0410289565;-0.0404265183;0.0406047234;-0.0051071978;0.0059390179;-2368.3107122314;2368.3107122314;-2368.8079088172;2368.8079088172;2368.3107122314;2368.8079088172;0.9933569535;-126.0908932835;1.0001901430;-124.9542716961;
22.4006855048;1.0001899763;6.0608515862;1.0940916291;0.0606085159;0.0109409163;0.0000000000;0.0000000000;0.0404265125;0.0051071966;0.0200038001;0.0050019002;0.0000000000;0.0000000000;0.0410203445;0.0410289562;-0.0404265113;0.0406047164;-0.0051071963;0.0059390163;-2368.3106913399;2368.3106913399;-2368.8078878522;2368.8078878522;2368.3106913399;2368.8078878522;0.9933567872;-97.9760601106;1.0001899763;-96.8394383381;
22.4058585597;1.0001898938;6.0608511268;1.0940914348;0.0606085113;0.0109409143;0.0000000000;0.0000000000;0.0404265113;0.0051071963;0.0200037992;0.0050018998;0.0000000000;0.0000000000;0.0410203447;0.0410289564;-0.0404265082;0.0406047133;-0.0051071953;0.0059390153;-2368.3107030141;2368.3107030141;-2368.8078994955;2368.8078994955;2368.3107030141;2368.8078994955;0.9933567050;-83.9128649036;1.0001898938;-82.7762430257;
22.4162046695;1.0001897275;6.0608500776;1.0940911248;0.0606085008;0.0109409112;0.0000000000;0.0000000000;0.0404265024;0.0051071941;0.0200037951;0.0050018977;0.0000000000;0.0000000000;0.0410203443;0.0410289560;-0.0404265012;0.0406047063;-0.0051071938;0.0059390138;-2368.3106819989;2368.3106819989;-2368.8078784069;2368.8078784069;2368.3106819989;2368.8078784069;0.9933565390;-55.7749259295;1.0001897275;-54.6383038669;
22.4213777244;1.0001896452;6.0608496196;1.0940909305;0.0606084962;0.0109409093;0.0000000000;0.0000000000;0.0404265013;0.0051071938;0.0200037942;0.0050018973;0.0000000000;0.0000000000;0.0410203445;0.0410289562;-0.0404264981;0.0406047032;-0.0051071927;0.0059390128;-2368.3106938147;2368.3106938147;-2368.8078901919;2368.8078901919;2368.3106938147;2368.8078901919;0.9933564569;-41.7001832470;1.0001896452;-40.5635610792;
22.4317238341;1.0001894792;6.0608485719;1.0940906214;0.0606084857;0.0109409062;0.0000000000;0.0000000000;0.0404264924;0.0051071915;0.0200037901;0.0050018952;0.0000000000;0.0000000000;0.0410203441;0.0410289558;-0.0404264911;0.0406046962;-0.0051071912;0.0059390112;-2368.3106726749;2368.3106726749;-2368.8078689787;2368.8078689787;2368.3106726749;2368.8078689787;0.9933562912;-13.5391601589;1.0001894792;-12.4025378068;
22.4368968890;1.0001893970;6.0608481153;1.0940904273;0.0606084812;0.0109409043;0.0000000000;0.0000000000;0.0404264912;0.0051071912;0.0200037893;0.0050018948;0.0000000000;0.0000000000;0.0410203443;0.0410289560;-0.0404264880;0.0406046931;-0.0051071902;0.0059390102;-2368.3106846333;2368.3106846333;-2368.8078809064;2368.8078809064;2368.3106846333;2368.8078809064;0.9933562093;0.5471191616;1.0001893970;1.6837416188;
22.4472429988;1.0001892313;6.0608470690;1.0940901190;0.0606084707;0.0109409012;0.0000000000;0.0000000000;0.0404264823;0.0051071890;0.0200037852;0.0050018928;0.0000000000;0.0000000000;0.0410203440;0.0410289557;-0.0404264810;0.0406046861;-0.0051071887;0.0059390087;-2368.3106633679;2368.3106633679;-2368.8078595677;2368.8078595677;2368.3106633679;2368.8078595677;0.9933560439;28.7312047016;1.0001892313;29.8678273426;
22.4524160537;1.0001891493;6.0608466137;1.0940899249;0.0606084661;0.0109408992;0.0000000000;0.0000000000;0.0404264812;0.0051071887;0.0200037843;0.0050018924;0.0000000000;0.0000000000;0.0410203442;0.0410289559;-0.0404264780;0.0406046831;-0.0051071876;0.0059390077;-2368.3106754696;2368.3106754696;-2368.8078716389;2368.8078716389;2368.3106754696;2368.8078716389;0.9933559622;42.8290098351;1.0001891493;43.9656325813;
22.4627621635;1.0001889839;6.0608455689;1.0940896176;0.0606084557;0.0109408962;0.0000000000;0.0000000000;0.0404264723;0.0051071864;0.0200037802;0.0050018903;0.0000000000;0.0000000000;0.0410203438;0.0410289555;-0.0404264710;0.0406046760;-0.0051071861;0.0059390062;-2368.3106540777;2368.3106540777;-2368.8078501738;2368.8078501738;2368.3106540777;2368.8078501738;0.9933557971;71.0361361897;1.0001889839;72.1727591192;
22.4679352184;1.0001889020;6.0608451149;1.0940894235;0.0606084511;0.0109408942;0.0000000000;0.0000000000;0.0404264712;0.0051071862;0.0200037794;0.0050018899;0.0000000000;0.0000000000;0.0410203440;0.0410289557;-0.0404264679;0.0406046730;-0.0051071851;0.0059390051;-2368.3106663239;2368.3106663239;-2368.8078623895;2368.8078623895;2368.3106663239;2368.8078623895;0.9933557155;85.1454563240;1.0001889020;86.2820793585;
22.4782813282;1.0001887369;6.0608440716;1.0940891171;0.0606084407;0.0109408912;0.0000000000;0.0000000000;0.0404264623;0.0051071839;0.0200037753;0.0050018878;0.0000000000;0.0000000000;0.0410203436;0.0410289553;-0.0404264609;0.0406046660;-0.0051071836;0.0059390036;-2368.3106448044;2368.3106448044;-2368.8078407969;2368.8078407969;2368.3106448044;2368.8078407969;0.9933555507;113.3756018809;1.0001887369;114.5122250982;
22.4834543831;1.0001886552;6.0608436189;1.0940889230;0.0606084362;0.0109408892;0.0000000000;0.0000000000;0.0404264612;0.0051071836;0.0200037745;0.0050018874;0.0000000000;0.0000000000;0.0410203439;0.0410289556;-0.0404264579;0.0406046630;-0.0051071825;0.0059390026;-2368.3106571959;2368.3106571959;-2368.8078531580;2368.8078531580;2368.3106571959;2368.8078531580;0.9933554693;127.4964262160;1.0001886552;128.6330495383;
22.4938004928;1.0001884904;6.0608425770;1.0940886175;0.0606084258;0.0109408862;0.0000000000;0.0000000000;0.0404264523;0.0051071814;0.0200037704;0.0050018854;0.0000000000;0.0000000000;0.0410203435;0.0410289552;-0.0404264509;0.0406046560;-0.0051071811;0.0059390011;-2368.3106355478;2368.3106355478;-2368.8078314369;2368.8078314369;2368.3106355478;2368.8078314369;0.9933553048;155.7495693877;1.0001884904;156.8861928923;
22.4989735477;1.0001884089;6.0608421257;1.0940884234;0.0606084213;0.0109408842;0.0000000000;0.0000000000;0.0404264512;0.0051071811;0.0200037696;0.0050018850;0.0000000000;0.0000000000;0.0410203437;0.0410289554;-0.0404264479;0.0406046530;-0.0051071800;0.0059390001;-2368.3106480857;2368.3106480857;-2368.8078439445;2368.8078439445;2368.3106480857;2368.8078439445;0.9933552235;169.8818871361;1.0001884089;171.0185107456;
22.5093196575;1.0001882444;6.0608410852;1.0940881188;0.0606084109;0.0109408812;0.0000000000;0.0000000000;0.0404264423;0.0051071789;0.0200037654;0.0050018829;0.0000000000;0.0000000000;0.0410203433;0.0410289550;-0.0404264409;0.0406046460;-0.0051071785;0.0059389986;-2368.3106263080;2368.3106263080;-2368.8078220939;2368.8078220939;2368.3106263080;2368.8078220939;0.9933550594;-161.8419936400;1.0001882444;-160.7053698485;
22.5144927124;1.0001881630;6.0608406353;1.0940879248;0.0606084064;0.0109408792;0.0000000000;0.0000000000;0.0404264412;0.0051071786;0.0200037647;0.0050018825;0.0000000000;0.0000000000;0.0410203435;0.0410289552;-0.0404264379;0.0406046430;-0.0051071775;0.0059389975;-2368.3106389932;2368.3106389932;-2368.8078347490;2368.8078347490;2368.3106389932;2368.8078347490;0.9933549782;-147.6981932534;1.0001881630;-146.5615693572;
22.5248388222;1.0001879988;6.0608395962;1.0940876210;0.0606083960;0.0109408762;0.0000000000;0.0000000000;0.0404264323;0.0051071763;0.0200037605;0.0050018804;0.0000000000;0.0000000000;0.0410203432;0.0410289549;-0.0404264310;0.0406046360;-0.0051071760;0.0059389960;-2368.3106170849;2368.3106170849;-2368.8078127678;2368.8078127678;2368.3106170849;2368.8078127678;0.9933548143;-119.3991195150;1.0001879988;-118.2624954373;
22.5300118771;1.0001879176;6.0608391477;1.0940874271;0.0606083915;0.0109408743;0.0000000000;0.0000000000;0.0404264313;0.0051071761;0.0200037598;0.0050018801;0.0000000000;0.0000000000;0.0410203434;0.0410289551;-0.0404264280;0.0406046330;-0.0051071750;0.0059389950;-2368.3106299184;2368.3106299184;-2368.8078255712;2368.8078255712;2368.3106299184;2368.8078255712;0.9933547334;-105.2438472529;1.0001879176;-104.1072230705;
22.5403579869;1.0001877536;6.0608381100;1.0940871242;0.0606083811;0.0109408712;0.0000000000;0.0000000000;0.0404264224;0.0051071738;0.0200037556;0.0050018780;0.0000000000;0.0000000000;0.0410203430;0.0410289547;-0.0404264210;0.0406046261;-0.0051071735;0.0059389935;-2368.3106078785;2368.3106078785;-2368.8078034586;2368.8078034586;2368.3106078785;2368.8078034586;0.9933545698;-76.9218405131;1.0001877536;-75.7852161496;
22.5455310417;1.0001876726;6.0608376628;1.0940869303;0.0606083766;0.0109408693;0.0000000000;0.0000000000;0.0404264214;0.0051071736;0.0200037549;0.0050018776;0.0000000000;0.0000000000;0.0410203432;0.0410289549;-0.0404264180;0.0406046231;-0.0051071725;0.0059389925;-2368.3106208612;2368.3106208612;-2368.8078164114;2368.8078164114;2368.3106208612;2368.8078164114;0.9933544890;-62.7551071258;1.0001876726;-61.6184826577;
22.5558771515;1.0001875090;6.0608366265;1.0940866283;0.0606083663;0.0109408663;0.0000000000;0.0000000000;0.0404264125;0.0051071713;0.0200037508;0.0050018756;0.0000000000;0.0000000000;0.0410203429;0.0410289545;-0.0404264111;0.0406046161;-0.0051071710;0.0059389910;-2368.3105986887;2368.3105986887;-2368.8077941662;2368.8077941662;2368.3105986887;2368.8077941662;0.9933543257;-34.4101888728;1.0001875090;-33.2735642240;
22.5610502064;1.0001874281;6.0608361806;1.0940864344;0.0606083618;0.0109408643;0.0000000000;0.0000000000;0.0404264115;0.0051071711;0.0200037500;0.0050018752;0.0000000000;0.0000000000;0.0410203431;0.0410289548;-0.0404264081;0.0406046131;-0.0051071699;0.0059389900;-2368.3106118217;2368.3106118217;-2368.8078072693;2368.8078072693;2368.3106118217;2368.8078072693;0.9933542451;-20.2320050982;1.0001874281;-19.0953803450;
22.5713963162;1.0001872647;6.0608351458;1.0940861333;0.0606083515;0.0109408613;0.0000000000;0.0000000000;0.0404264026;0.0051071688;0.0200037459;0.0050018731;0.0000000000;0.0000000000;0.0410203427;0.0410289544;-0.0404264012;0.0406046062;-0.0051071685;0.0059389885;-2368.3105895156;2368.3105895156;-2368.8077848906;2368.8077848906;2368.3105895156;2368.8077848906;0.9933540821;8.1358032045;1.0001872647;9.2724281379;
22.5765693711;1.0001871840;6.0608347012;1.0940859395;0.0606083470;0.0109408594;0.0000000000;0.0000000000;0.0404264016;0.0051071686;0.0200037451;0.0050018727;0.0000000000;0.0000000000;0.0410203429;0.0410289546;-0.0404263982;0.0406046032;-0.0051071674;0.0059389875;-2368.3106027997;2368.3106027997;-2368.8077981450;2368.8077981450;2368.3106027997;2368.8077981450;0.9933540016;22.3254266406;1.0001871840;23.4620516784;
22.5869154809;1.0001870210;6.0608336678;1.0940856393;0.0606083367;0.0109408564;0.0000000000;0.0000000000;0.0404263927;0.0051071663;0.0200037410;0.0050018707;0.0000000000;0.0000000000;0.0410203425;0.0410289542;-0.0404263913;0.0406045963;-0.0051071660;0.0059389860;-2368.3105803589;2368.3105803589;-2368.8077756317;2368.8077756317;2368.3105803589;2368.8077756317;0.9933538389;50.7161035540;1.0001870210;51.8527287716;
22.5920885358;1.0001869404;6.0608332246;1.0940854454;0.0606083322;0.0109408545;0.0000000000;0.0000000000;0.0404263917;0.0051071661;0.0200037403;0.0050018703;0.0000000000;0.0000000000;0.0410203428;0.0410289544;-0.0404263883;0.0406045933;-0.0051071649;0.0059389850;-2368.3105937953;2368.3105937953;-2368.8077890384;2368.8077890384;2368.3105937953;2368.8077890384;0.9933537585;64.9171559385;1.0001869404;66.0537812604;
22.6024346455;1.0001867777;6.0608321925;1.0940851461;0.0606083219;0.0109408515;0.0000000000;0.0000000000;0.0404263828;0.0051071638;0.0200037361;0.0050018682;0.0000000000;0.0000000000;0.0410203424;0.0410289540;-0.0404263814;0.0406045864;-0.0051071635;0.0059389835;-2368.3105712188;2368.3105712188;-2368.8077663895;2368.8077663895;2368.3105712188;2368.8077663895;0.9933535961;93.3306800484;1.0001867777;94.4673055496;
22.6076077004;1.0001866972;6.0608317507;1.0940849523;0.0606083175;0.0109408495;0.0000000000;0.0000000000;0.0404263819;0.0051071636;0.0200037354;0.0050018679;0.0000000000;0.0000000000;0.0410203426;0.0410289543;-0.0404263784;0.0406045835;-0.0051071624;0.0059389825;-2368.3105848083;2368.3105848083;-2368.8077799495;2368.8077799495;2368.3105848083;2368.8077799495;0.9933535160;107.5431506802;1.0001866972;108.6797762856;
22.6179538102;1.0001865348;6.0608307200;1.0940846539;0.0606083072;0.0109408465;0.0000000000;0.0000000000;0.0404263730;0.0051071613;0.0200037313;0.0050018658;0.0000000000;0.0000000000;0.0410203422;0.0410289539;-0.0404263715;0.0406045765;-0.0051071610;0.0059389810;-2368.3105620951;2368.3105620951;-2368.8077571640;2368.8077571640;2368.3105620951;2368.8077571640;0.9933533538;135.9795005968;1.0001865348;137.1161263812;
22.6231268651;1.0001864545;6.0608302795;1.0940844601;0.0606083028;0.0109408446;0.0000000000;0.0000000000;0.0404263721;0.0051071611;0.0200037306;0.0050018655;0.0000000000;0.0000000000;0.0410203425;0.0410289541;-0.0404263686;0.0406045736;-0.0051071599;0.0059389800;-2368.3105758388;2368.3105758388;-2368.8077708783;2368.8077708783;2368.3105758388;2368.8077708783;0.9933532738;150.2033787873;1.0001864545;151.3400046757;
22.6334729749;1.0001862924;6.0608292502;1.0940841626;0.0606082925;0.0109408416;0.0000000000;0.0000000000;0.0404263631;0.0051071589;0.0200037264;0.0050018634;0.0000000000;0.0000000000;0.0410203421;0.0410289537;-0.0404263617;0.0406045667;-0.0051071585;0.0059389785;-2368.3105529878;2368.3105529878;-2368.8077479551;2368.8077479551;2368.3105529878;2368.8077479551;0.9933531120;178.6625331455;1.0001862924;179.7991592125;
22.6386460298;1.0001862122;6.0608288111;1.0940839687;0.0606082881;0.0109408397;0.0000000000;0.0000000000;0.0404263623;0.0051071586;0.0200037257;0.0050018630;0.0000000000;0.0000000000;0.0410203423;0.0410289540;-0.0404263588;0.0406045638;-0.0051071575;0.0059389775;-2368.3105668868;2368.3105668868;-2368.8077618247;2368.8077618247;2368.3105668868;2368.8077618247;0.9933530321;-167.1021917819;1.0001862122;-165.9655656109;
22.6489921396;1.0001860504;6.0608277831;1.0940836721;0.0606082778;0.0109408367;0.0000000000;0.0000000000;0.0404263533;0.0051071564;0.0200037216;0.0050018610;0.0000000000;0.0000000000;0.0410203419;0.0410289536;-0.0404263519;0.0406045569;-0.0051071560;0.0059389760;-2368.3105438970;2368.3105438970;-2368.8077387627;2368.8077387627;2368.3105438970;2368.8077387627;0.9933528706;-138.6202543226;1.0001860504;-137.4836279736;
22.6541651944;1.0001859704;6.0608273454;1.0940834783;0.0606082735;0.0109408348;0.0000000000;0.0000000000;0.0404263525;0.0051071562;0.0200037209;0.0050018606;0.0000000000;0.0000000000;0.0410203421;0.0410289538;-0.0404263489;0.0406045539;-0.0051071550;0.0059389750;-2368.3105579521;2368.3105579521;-2368.8077527886;2368.8077527886;2368.3105579521;2368.8077527886;0.9933527909;-124.3735930320;1.0001859704;-123.2369665790;
