time;WTG3_WTG3_injector_PInjPu;WTG3_WTG3_injector_QInjPu;WTG3_WTG3_injector_terminal_V_re;WTG3_WTG3_injector_terminal_i_re;WTG3_WTG3_injector_terminal_V_im;WTG3_WTG3_injector_terminal_i_im;WTG3_WTG3_pll_omegaPLLPu;WTG3_WTG3_wecc_wtgt_PePu;
11.182031;0.700330;0.403564;-0.105051;-0.315100;1.047266;-0.700330;1.000000;0.700330;
11.270297;0.700388;0.403440;-0.105060;-0.314976;1.047247;-0.700388;1.000000;0.700388;
11.349737;0.700402;0.403329;-0.105062;-0.314872;1.047231;-0.700402;1.000000;0.700402;
11.429176;0.700383;0.403219;-0.105059;-0.314775;1.047217;-0.700383;1.000000;0.700383;
11.508615;0.700336;0.403109;-0.105052;-0.314684;1.047203;-0.700336;1.000000;0.700336;
11.588055;0.700267;0.403001;-0.105042;-0.314598;1.047190;-0.700267;1.000000;0.700267;
11.667494;0.700186;0.402894;-0.105029;-0.314515;1.047178;-0.700186;1.000000;0.700186;
11.746934;0.700098;0.402787;-0.105016;-0.314435;1.047166;-0.700098;1.000000;0.700098;
11.905813;0.699943;0.402579;-0.104993;-0.314275;1.047142;-0.699943;1.000000;0.699943;
12.035800;0.699848;0.402412;-0.104979;-0.314140;1.047122;-0.699848;1.000000;0.699848;
12.165788;0.699798;0.402250;-0.104971;-0.314002;1.047101;-0.699798;1.000000;0.699798;
12.278142;0.699791;0.402113;-0.104970;-0.313877;1.047082;-0.699791;1.000000;0.699791;
12.345293;0.699808;0.402033;-0.104973;-0.313801;1.047071;-0.699808;1.000000;0.699808;
12.412443;0.699833;0.401954;-0.104976;-0.313724;1.047059;-0.699833;1.000000;0.699833;
12.479594;0.699864;0.401876;-0.104981;-0.313647;1.047048;-0.699864;1.000000;0.699864;
12.613895;0.699930;0.401724;-0.104991;-0.313495;1.047025;-0.699930;1.000000;0.699930;
12.748196;0.699996;0.401575;-0.105001;-0.313347;1.047003;-0.699996;1.000000;0.699996;
12.882497;0.700051;0.401432;-0.105009;-0.313205;1.046981;-0.700051;1.000000;0.700051;
13.016798;0.700086;0.401293;-0.105014;-0.313071;1.046961;-0.700086;1.000000;0.700086;
13.151099;0.700098;0.401158;-0.105016;-0.312946;1.046943;-0.700098;1.000000;0.700098;
13.285400;0.700089;0.401028;-0.105015;-0.312829;1.046925;-0.700089;1.000000;0.700089;
13.368380;0.700072;0.400951;-0.105012;-0.312762;1.046915;-0.700072;1.000000;0.700072;
13.451360;0.700052;0.400876;-0.105009;-0.312697;1.046905;-0.700052;1.000000;0.700052;
13.534340;0.700032;0.400803;-0.105006;-0.312634;1.046896;-0.700032;1.000000;0.700032;
13.700300;0.699995;0.400660;-0.105001;-0.312510;1.046877;-0.699995;1.000000;0.699995;
13.849664;0.699971;0.400537;-0.104997;-0.312403;1.046861;-0.699971;1.000000;0.699971;
14.064273;0.699965;0.400376;-0.104996;-0.312257;1.046839;-0.699965;1.000000;0.699965;
14.256980;0.699973;0.400241;-0.104997;-0.312131;1.046820;-0.699973;1.000000;0.699973;
14.449687;0.699984;0.400114;-0.104999;-0.312013;1.046803;-0.699984;1.000000;0.699984;
14.623124;0.699995;0.400007;-0.105001;-0.311913;1.046788;-0.699995;1.000000;0.699995;
14.796560;0.700002;0.399906;-0.105002;-0.311820;1.046774;-0.700002;1.000000;0.700002;
14.969997;0.700006;0.399812;-0.105002;-0.311733;1.046761;-0.700006;1.000000;0.700006;
15.316870;0.700005;0.399648;-0.105002;-0.311583;1.046738;-0.700005;1.000000;0.700005;
15.663742;0.700002;0.399505;-0.105002;-0.311453;1.046719;-0.700002;1.000000;0.700002;
16.010615;0.700000;0.399383;-0.105001;-0.311341;1.046702;-0.700000;1.000000;0.700000;
16.357488;0.699999;0.399278;-0.105001;-0.311246;1.046688;-0.699999;1.000000;0.699999;
17.051234;0.700000;0.399129;-0.105001;-0.311109;1.046667;-0.700000;1.000000;0.700000;
17.744979;0.700000;0.399026;-0.105001;-0.311015;1.046653;-0.700000;1.000000;0.700000;
19.132471;0.700000;0.398936;-0.105001;-0.310933;1.046641;-0.700000;1.000000;0.700000;
20.000000;0.700000;0.398911;-0.105001;-0.310910;1.046637;-0.700000;1.000000;0.700000;
