time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;Load_load_running;Load_load_switchOffSignal2;Load_load_PPu;Load_load_QPu;Load_load_UPu;Load2_load_running;Load2_load_switchOffSignal2;Load2_load_PPu;Load2_load_QPu;Load2_load_UPu;
164.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199980;0.099980;1.001395;
165.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199980;0.099980;1.001395;
166.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199981;0.099981;1.001395;
167.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199981;0.099981;1.001395;
168.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199981;0.099981;1.001395;
169.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199981;0.099981;1.001395;
170.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199981;0.099981;1.001395;
171.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199982;0.099982;1.001395;
172.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199982;0.099982;1.001395;
173.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199982;0.099982;1.001395;
174.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199982;0.099982;1.001395;
175.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199982;0.099982;1.001395;
176.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199983;0.099983;1.001395;
177.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199983;0.099983;1.001395;
178.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199983;0.099983;1.001395;
179.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199983;0.099983;1.001395;
180.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199983;0.099983;1.001395;
181.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199984;0.099984;1.001395;
182.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199984;0.099984;1.001395;
183.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199984;0.099984;1.001395;
184.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199984;0.099984;1.001395;
185.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199984;0.099984;1.001395;
186.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199984;0.099984;1.001395;
187.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199985;0.099985;1.001395;
188.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199985;0.099985;1.001395;
189.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199985;0.099985;1.001395;
190.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199985;0.099985;1.001395;
191.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199985;0.099985;1.001395;
192.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199985;0.099985;1.001395;
193.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199986;0.099986;1.001395;
194.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199986;0.099986;1.001395;
195.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199986;0.099986;1.001395;
196.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199986;0.099986;1.001395;
197.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199986;0.099986;1.001395;
198.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199986;0.099986;1.001395;
199.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099986;1.001395;
200.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099987;1.001395;
201.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099987;1.001395;
202.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099987;1.001395;
203.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099987;1.001395;
204.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099987;1.001395;
205.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199987;0.099987;1.001395;
206.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099987;1.001395;
207.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
208.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
209.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
210.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
211.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
212.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
213.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199988;0.099988;1.001395;
214.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
215.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
216.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
217.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
218.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
219.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
220.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
221.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199989;0.099989;1.001395;
222.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
223.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
224.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
225.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
226.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
227.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
228.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
229.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
230.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199990;0.099990;1.001395;
231.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099990;1.001395;
232.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
233.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
234.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
235.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
236.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
237.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
238.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
239.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
240.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
241.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199991;0.099991;1.001395;
242.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
243.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
244.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
245.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
246.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
247.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
248.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
249.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
250.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
251.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
252.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199992;0.099992;1.001395;
253.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
254.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
255.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
256.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
257.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
258.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
259.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
260.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
261.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
262.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
263.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
264.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
265.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199993;0.099993;1.001395;
266.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
267.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
268.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
269.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
270.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
271.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
272.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
273.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
274.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
275.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
276.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
277.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
278.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
279.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
280.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199994;0.099994;1.001395;
281.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
282.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
283.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
284.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
285.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
286.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
287.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
288.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
289.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
290.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
291.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
292.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
293.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
294.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
295.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
296.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
297.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
298.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199995;0.099995;1.001395;
299.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199996;0.099995;1.001395;
300.000000;1.001395;1.000000;0.300000;0.800000;1.000000;1.000000;-1.000000;0.399758;0.149819;1.001395;1.000000;-1.000000;0.199996;0.099996;1.001395;
