time;WTG4B_WTG4B_injector_PInjPu;WTG4B_WTG4B_injector_QInjPu;WTG4B_WTG4B_injector_terminal_V_re;WTG4B_WTG4B_injector_terminal_i_re;WTG4B_WTG4B_injector_terminal_V_im;WTG4B_WTG4B_injector_terminal_i_im;WTG4B_WTG4B_pll_omegaPLLPu;
7.654162;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
7.785234;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.047378;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.571666;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702123;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702124;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702125;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702127;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702131;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702139;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702155;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702187;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702251;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702379;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.702635;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.703147;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.704171;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705839;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705840;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705841;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705843;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705847;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705855;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705871;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705903;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.705967;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.706095;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.706351;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.706863;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.707887;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.709935;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.714031;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.722223;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.738607;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.754991;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.787759;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.853295;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
8.918831;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
9.049903;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
9.312047;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
9.574191;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
9.836335;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
10.360623;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
10.884911;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
11.409199;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
11.933487;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.457775;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553518;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553519;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553520;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553522;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553526;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553534;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553550;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553582;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553646;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.553774;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.554030;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.554542;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.555566;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.557614;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.561710;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.569902;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.586286;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.602670;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.619054;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.635438;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.668206;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.733742;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.799278;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
12.930350;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
13.061422;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
13.192494;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
13.454638;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
13.716782;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
14.241070;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
14.712930;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
15.184789;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
15.656648;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
16.128507;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
16.600366;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
17.072226;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
18.015944;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
18.959662;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
19.903381;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
20.000000;0.000000;-0.000000;-0.000000;0.000000;1.000000;0.000000;1.000000;
