time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;SM_overExcitationLimiter_inputPu;SM_overExcitationLimiter_Input0Pu;SM_overExcitationLimiter_add3_u1;SM_overExcitationLimiter_add3_u2;SM_overExcitationLimiter_add3_u3;SM_overExcitationLimiter_or1_u1;SM_overExcitationLimiter_or1_u2;SM_overExcitationLimiter_or1_y;SM_overExcitationLimiter_K;SM_overExcitationLimiter_KScale1;SM_overExcitationLimiter_KScale2;SM_overExcitationLimiter_greaterThreshold1_y;SM_overExcitationLimiter_power1_u;SM_overExcitationLimiter_limIntegrator_u;SM_overExcitationLimiter_limIntegrator_y;SM_overExcitationLimiter_limitedPI_u;SM_overExcitationLimiter_limitedPI1_u;
5.103387;2.125304;3.945557;0.998874;3.904114;-0.237269;1.196259;0.991322;4.632233;0.892857;0.000000;2.125304;2.678811;-0.000000;0.777815;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.777815;-0.242185;-0.000000;0.000000;0.206628;
5.105952;2.128387;3.950150;0.998879;3.909577;-0.230832;1.195353;0.991452;4.629703;0.892857;0.000000;2.128387;2.678811;-0.000000;0.778943;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.778943;-0.241057;-0.000000;0.000000;0.205478;
5.111083;2.134564;3.959327;0.998886;3.920464;-0.217955;1.193552;0.991714;4.624900;0.892857;0.000000;2.134564;2.678811;-0.000000;0.781204;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.781204;-0.238796;-0.000000;0.000000;0.203172;
5.121344;2.146947;3.977585;0.998898;3.942020;-0.192190;1.189979;0.992236;4.616187;0.892857;0.000000;2.146947;2.678811;-0.000000;0.785736;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.785736;-0.234264;-0.000000;0.000000;0.198549;
5.141867;2.171650;4.013210;0.998912;3.983774;-0.140562;1.182907;0.993283;4.602037;0.892857;0.000000;2.171650;2.678811;-0.000000;0.794777;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.794777;-0.225223;-0.000000;0.000000;0.189328;
5.162389;2.196060;4.047048;0.998911;4.023145;-0.088760;1.175868;0.994335;4.592471;0.892857;0.000000;2.196060;2.678811;-0.000000;0.803711;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.803711;-0.216289;-0.000000;0.000000;0.180215;
5.182912;2.219917;4.078339;0.998896;4.059399;-0.036696;1.168777;0.995397;4.588056;0.892857;0.000000;2.219917;2.678811;-0.000000;0.812442;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.812442;-0.207558;-0.000000;0.000000;0.171309;
5.199032;2.238115;4.100666;0.998876;4.085241;0.004456;1.163114;0.996239;4.588623;0.892857;0.000000;2.238115;2.678811;-0.000000;0.819102;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.819102;-0.200898;-0.000000;0.000000;0.164516;
5.199032;2.238118;4.100657;0.998876;4.085233;0.004474;1.163114;0.996239;4.588625;0.892857;0.000000;2.238118;2.678811;-0.000000;0.819102;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.819102;-0.200898;-0.000000;0.000000;0.164516;
5.199420;2.238550;4.101171;0.998876;4.085828;0.005467;1.162977;0.996260;4.588681;0.892857;0.000000;2.238550;2.678811;-0.000000;0.819261;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.819261;-0.200739;-0.000000;0.000000;0.164353;
5.199808;2.238983;4.101684;0.998875;4.086421;0.006459;1.162840;0.996280;4.588740;0.892857;0.000000;2.238983;2.678811;-0.000000;0.819420;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.819420;-0.200580;-0.000000;0.000000;0.164192;
5.200584;2.239847;4.102707;0.998874;4.087604;0.008445;1.162566;0.996321;4.588863;0.892857;0.000000;2.239847;2.678811;-0.000000;0.819736;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.819736;-0.200264;-0.000000;0.000000;0.163869;
5.202136;2.241571;4.104737;0.998871;4.089951;0.012420;1.162016;0.996402;4.589135;0.892857;0.000000;2.241571;2.678811;-0.000000;0.820367;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.820367;-0.199633;-0.000000;0.000000;0.163226;
5.205240;2.245002;4.108733;0.998866;4.094571;0.020377;1.160913;0.996566;4.589791;0.892857;0.000000;2.245002;2.678811;-0.000000;0.821623;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.821623;-0.198377;-0.000000;0.000000;0.161945;
5.206575;2.246471;4.110423;0.998864;4.096526;0.023802;1.160437;0.996636;4.590118;0.892857;0.000000;2.246471;2.678811;-0.000000;0.822160;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.822160;-0.197840;-0.000000;0.000000;0.161397;
5.206575;2.246471;4.110423;0.998864;4.096526;0.023802;1.160437;0.996636;4.590118;0.892857;0.000000;2.246471;2.678811;-0.000000;0.822160;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.822160;-0.197840;-0.000000;0.000000;0.161397;
5.206575;2.246471;4.110423;0.998864;4.096526;0.023802;1.160437;0.996636;4.590118;0.892857;0.000000;2.246471;2.678811;-0.000000;0.822160;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.822160;-0.197840;-0.000000;0.000000;0.161397;
5.206575;2.246471;4.110423;0.998864;4.096526;0.023802;1.160437;0.996636;4.590118;0.892857;0.000000;2.246471;2.678811;-0.000000;0.822160;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.822160;-0.197840;-0.000000;0.000000;0.161397;
5.207407;2.247384;4.111467;0.998863;4.097734;0.025938;1.160140;0.996680;4.590341;0.892857;0.000000;2.247384;2.678811;-0.000000;0.822494;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.822494;-0.197506;-0.000000;0.000000;0.161056;
5.208240;2.248295;4.112503;0.998861;4.098934;0.028075;1.159842;0.996724;4.590574;0.892857;0.000000;2.248295;2.678811;-0.000000;0.822828;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.822828;-0.197172;-0.000000;0.000000;0.160716;
5.209904;2.250114;4.114561;0.998858;4.101315;0.032353;1.159245;0.996812;4.591067;0.892857;0.000000;2.250114;2.678811;-0.000000;0.823494;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.823494;-0.196506;-0.000000;0.000000;0.160037;
5.213234;2.253732;4.118600;0.998852;4.105990;0.040919;1.158048;0.996988;4.592177;0.892857;0.000000;2.253732;2.678811;-0.000000;0.824818;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.824818;-0.195182;-0.000000;0.000000;0.158686;
5.219894;2.260885;4.126359;0.998840;4.114980;0.058095;1.155633;0.997342;4.594896;0.892857;0.000000;2.260885;2.678811;-0.000000;0.827436;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.827436;-0.192564;-0.000000;0.000000;0.156016;
5.233213;2.274846;4.140552;0.998811;4.131463;0.092634;1.150715;0.998056;4.602319;0.892857;0.000000;2.274846;2.678811;-0.000000;0.832545;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.832545;-0.187455;-0.000000;0.000000;0.150804;
5.259851;2.301320;4.163445;0.998744;4.158230;0.162578;1.140468;0.999510;4.624718;0.892857;0.000000;2.301320;2.678811;-0.000000;0.842234;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.842234;-0.177766;-0.000000;0.000000;0.140921;
5.286488;2.325830;4.178945;0.998667;4.176604;0.233805;1.129614;1.001005;4.656606;0.892857;0.000000;2.325830;2.678811;-0.000000;0.851205;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.851205;-0.168795;-0.000000;0.000000;0.131771;
5.313126;2.348408;4.187182;0.998583;4.186619;0.306496;1.118092;1.002541;4.697023;0.892857;0.000000;2.348408;2.678811;-0.000000;0.859468;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.859468;-0.160532;-0.000000;0.000000;0.123342;
5.330759;2.362358;4.188870;0.998526;4.188822;0.355507;1.110077;1.003584;4.727802;0.892857;0.000000;2.362358;2.678811;-0.000000;0.864574;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.864574;-0.155426;-0.000000;0.000000;0.118135;
5.330759;2.362360;4.188876;0.998526;4.188829;0.355533;1.110077;1.003584;4.727797;0.892857;0.000000;2.362360;2.678811;-0.000000;0.864574;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.864574;-0.155426;-0.000000;0.000000;0.118135;
5.331272;2.362753;4.188877;0.998525;4.188836;0.356971;1.109839;1.003615;4.728749;0.892857;0.000000;2.362753;2.678811;-0.000000;0.864719;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.864719;-0.155281;-0.000000;0.000000;0.117987;
5.331786;2.363146;4.188875;0.998523;4.188840;0.358410;1.109601;1.003646;4.729704;0.892857;0.000000;2.363146;2.678811;-0.000000;0.864862;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.864862;-0.155138;-0.000000;0.000000;0.117840;
5.332813;2.363931;4.188866;0.998520;4.188842;0.361290;1.109124;1.003707;4.731619;0.892857;0.000000;2.363931;2.678811;-0.000000;0.865149;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.865149;-0.154851;-0.000000;0.000000;0.117548;
5.334868;2.365492;4.188819;0.998513;4.188811;0.367058;1.108166;1.003830;4.735476;0.892857;0.000000;2.365492;2.678811;-0.000000;0.865721;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.865721;-0.154279;-0.000000;0.000000;0.116965;
5.338977;2.368586;4.188613;0.998499;4.188612;0.378625;1.106237;1.004077;4.743302;0.892857;0.000000;2.368586;2.678811;-0.000000;0.866853;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.866853;-0.153147;-0.000000;0.000000;0.115810;
5.341260;2.370288;4.188435;0.998492;4.188424;0.385071;1.105158;1.004215;4.747712;0.892857;0.000000;2.370288;2.678811;-0.000000;0.867476;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.867476;-0.152524;-0.000000;0.000000;0.115174;
5.341260;2.370288;4.188435;0.998492;4.188424;0.385071;1.105158;1.004215;4.747712;0.892857;0.000000;2.370288;2.678811;-0.000000;0.867476;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.867476;-0.152524;-0.000000;0.000000;0.115174;
5.341260;2.370288;4.188435;0.998492;4.188424;0.385071;1.105158;1.004215;4.747712;0.892857;0.000000;2.370288;2.678811;-0.000000;0.867476;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.867476;-0.152524;-0.000000;0.000000;0.115174;
5.341260;2.370288;4.188435;0.998492;4.188424;0.385071;1.105158;1.004215;4.747712;0.892857;0.000000;2.370288;2.678811;-0.000000;0.867476;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.867476;-0.152524;-0.000000;0.000000;0.115174;
5.342163;2.370957;4.188348;0.998489;4.188330;0.387623;1.104729;1.004269;4.749474;0.892857;0.000000;2.370957;2.678811;-0.000000;0.867721;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.867721;-0.152279;-0.000000;0.000000;0.114925;
5.343066;2.371624;4.188254;0.998486;4.188227;0.390178;1.104299;1.004324;4.751242;0.892857;0.000000;2.371624;2.678811;-0.000000;0.867965;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.867965;-0.152035;-0.000000;0.000000;0.114676;
5.344872;2.372953;4.188049;0.998480;4.188001;0.395294;1.103438;1.004433;4.754794;0.892857;0.000000;2.372953;2.678811;-0.000000;0.868452;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.868452;-0.151548;-0.000000;0.000000;0.114179;
5.348485;2.375591;4.187556;0.998468;4.187447;0.405551;1.101706;1.004653;4.761978;0.892857;0.000000;2.375591;2.678811;-0.000000;0.869417;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.869417;-0.150583;-0.000000;0.000000;0.113195;
5.355710;2.380783;4.186253;0.998444;4.185940;0.426164;1.098201;1.005094;4.776643;0.892857;0.000000;2.380783;2.678811;-0.000000;0.871317;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.871317;-0.148683;-0.000000;0.000000;0.111256;
5.367464;2.389008;4.183276;0.998407;4.182401;0.459986;1.092387;1.005819;4.801231;0.892857;0.000000;2.389008;2.678811;-0.000000;0.874327;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.874327;-0.145673;-0.000000;0.000000;0.108186;
5.367464;2.389008;4.183276;0.998407;4.182401;0.459986;1.092387;1.005819;4.801231;0.892857;0.000000;2.389008;2.678811;-0.000000;0.874327;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.874327;-0.145673;-0.000000;0.000000;0.108186;
5.368331;2.389603;4.183010;0.998404;4.182082;0.462496;1.091952;1.005873;4.803017;0.892857;0.000000;2.389603;2.678811;-0.000000;0.874545;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.874545;-0.145455;-0.000000;0.000000;0.107964;
5.369199;2.390196;4.182738;0.998401;4.181756;0.465009;1.091516;1.005927;4.804740;0.892857;0.000000;2.390196;2.678811;-0.000000;0.874762;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.874762;-0.145238;-0.000000;0.000000;0.107742;
5.370934;2.391379;4.182182;0.998396;4.181084;0.470040;1.090643;1.006035;4.808045;0.892857;0.000000;2.391379;2.678811;-0.000000;0.875195;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.875195;-0.144805;-0.000000;0.000000;0.107301;
5.374405;2.393722;4.181000;0.998385;4.179654;0.480122;1.088887;1.006252;4.814018;0.892857;0.000000;2.393722;2.678811;-0.000000;0.876053;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.876053;-0.143947;-0.000000;0.000000;0.106426;
5.379585;2.397155;4.179063;0.998368;4.177295;0.495211;1.086245;1.006576;4.821654;0.892857;0.000000;2.397155;2.678811;-0.000000;0.877309;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.877309;-0.142691;-0.000000;0.000000;0.105144;
5.379585;2.397155;4.179063;0.998368;4.177295;0.495211;1.086245;1.006576;4.821654;0.892857;0.000000;2.397155;2.678811;-0.000000;0.877309;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.877309;-0.142691;-0.000000;0.000000;0.105144;
5.380521;2.397767;4.178687;0.998366;4.176838;0.497943;1.085765;1.006635;4.822829;0.892857;0.000000;2.397767;2.678811;-0.000000;0.877533;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.877533;-0.142467;-0.000000;0.000000;0.104916;
5.381456;2.398375;4.178305;0.998363;4.176371;0.500676;1.085283;1.006694;4.823964;0.892857;0.000000;2.398375;2.678811;-0.000000;0.877756;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.877756;-0.142244;-0.000000;0.000000;0.104689;
5.383328;2.399586;4.177524;0.998357;4.175415;0.506147;1.084318;1.006812;4.826147;0.892857;0.000000;2.399586;2.678811;-0.000000;0.878199;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.878199;-0.141801;-0.000000;0.000000;0.104237;
5.387072;2.401971;4.175878;0.998345;4.173395;0.517105;1.082379;1.007048;4.830117;0.892857;0.000000;2.401971;2.678811;-0.000000;0.879072;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.879072;-0.140928;-0.000000;0.000000;0.103347;
5.394559;2.406597;4.172252;0.998323;4.168925;0.539070;1.078461;1.007521;4.836799;0.892857;0.000000;2.406597;2.678811;-0.000000;0.880765;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.880765;-0.139235;-0.000000;0.000000;0.101620;
5.395236;2.407006;4.171902;0.998321;4.168492;0.541058;1.078104;1.007564;4.837337;0.892857;0.000000;2.407006;2.678811;-0.000000;0.880915;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.880915;-0.139085;-0.000000;0.000000;0.101467;
5.395236;2.407006;4.171902;0.998321;4.168492;0.541058;1.078104;1.007564;4.837337;0.892857;0.000000;2.407006;2.678811;-0.000000;0.880915;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.880915;-0.139085;-0.000000;0.000000;0.101467;
5.396363;2.407680;4.171306;0.998318;4.167756;0.544370;1.077508;1.007636;4.838082;0.892857;0.000000;2.407680;2.678811;-0.000000;0.881162;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.881162;-0.138838;-0.000000;0.000000;0.101215;
5.397491;2.408350;4.170700;0.998315;4.167006;0.547684;1.076911;1.007707;4.838728;0.892857;0.000000;2.408350;2.678811;-0.000000;0.881407;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.881407;-0.138593;-0.000000;0.000000;0.100965;
5.399746;2.409677;4.169462;0.998308;4.165473;0.554315;1.075714;1.007850;4.839811;0.892857;0.000000;2.409677;2.678811;-0.000000;0.881892;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.881892;-0.138108;-0.000000;0.000000;0.100470;
5.404256;2.412270;4.166861;0.998295;4.162245;0.567584;1.073307;1.008137;4.841124;0.892857;0.000000;2.412270;2.678811;-0.000000;0.882842;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.882842;-0.137158;-0.000000;0.000000;0.099502;
5.413275;2.417201;4.161155;0.998270;4.155142;0.594123;1.068441;1.008711;4.841719;0.892857;0.000000;2.417201;2.678811;-0.000000;0.884646;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.884646;-0.135354;-0.000000;0.000000;0.097661;
5.422295;2.421794;4.154788;0.998246;4.147182;0.620646;1.063505;1.009285;4.840867;0.892857;0.000000;2.421794;2.678811;-0.000000;0.886327;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.886327;-0.133673;-0.000000;0.000000;0.095946;
5.431315;2.426068;4.147791;0.998224;4.138396;0.647132;1.058505;1.009860;4.839827;0.892857;0.000000;2.426068;2.678811;-0.000000;0.887892;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.887892;-0.132108;-0.000000;0.000000;0.094351;
5.440334;2.430054;4.140218;0.998203;4.128835;0.673572;1.053443;1.010434;4.839268;0.892857;0.000000;2.430054;2.678811;-0.000000;0.889351;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.889351;-0.130649;-0.000000;0.000000;0.092862;
5.458374;2.437351;4.123694;0.998166;4.107736;0.726293;1.043157;1.011581;4.840017;0.892857;0.000000;2.437351;2.678811;-0.000000;0.892021;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.892021;-0.127979;-0.000000;0.000000;0.090138;
5.476413;2.443927;4.105734;0.998135;4.084388;0.778806;1.032684;1.012724;4.842424;0.892857;0.000000;2.443927;2.678811;-0.000000;0.894428;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.894428;-0.125572;-0.000000;0.000000;0.087684;
5.494453;2.450013;4.086910;0.998113;4.059363;0.831109;1.022063;1.013864;4.845517;0.892857;0.000000;2.450013;2.678811;-0.000000;0.896656;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.896656;-0.123344;-0.000000;0.000000;0.085411;
5.512492;2.455826;4.067815;0.998098;4.033252;0.883204;1.011338;1.014998;4.848631;0.892857;0.000000;2.455826;2.678811;-0.000000;0.898783;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.898783;-0.121217;-0.000000;0.000000;0.083242;
5.530531;2.461566;4.049032;0.998092;4.006651;0.935097;1.000555;1.016125;4.851521;0.892857;0.000000;2.461566;2.678811;-0.000000;0.900884;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.900884;-0.119116;-0.000000;0.000000;0.081099;
5.548571;2.467431;4.031130;0.998094;3.980146;0.986805;0.989760;1.017246;4.854202;0.892857;0.000000;2.467431;2.678811;-0.000000;0.903030;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.903030;-0.116970;-0.000000;0.000000;0.078909;
5.566610;2.473607;4.014649;0.998105;3.954299;1.038353;0.979000;1.018360;4.856773;0.892857;0.000000;2.473607;2.678811;-0.000000;0.905290;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.905290;-0.114710;-0.000000;0.000000;0.076604;
5.598890;2.486175;3.990755;0.998142;3.911861;1.130371;0.960028;1.020334;4.861335;0.892857;0.000000;2.486175;2.678811;-0.000000;0.909890;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.909890;-0.110110;-0.000000;0.000000;0.071913;
5.598890;2.486174;3.990750;0.998142;3.911857;1.130366;0.960028;1.020334;4.861335;0.892857;0.000000;2.486174;2.678811;-0.000000;0.909890;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.909890;-0.110110;-0.000000;0.000000;0.071913;
5.599619;2.486477;3.990283;0.998143;3.910945;1.132442;0.959602;1.020378;4.861436;0.892857;0.000000;2.486477;2.678811;-0.000000;0.910000;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.910000;-0.110000;-0.000000;0.000000;0.071800;
5.600349;2.486781;3.989820;0.998144;3.910036;1.134517;0.959177;1.020423;4.861538;0.892857;0.000000;2.486781;2.678811;-0.000000;0.910112;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.910112;-0.109888;-0.000000;0.000000;0.071686;
5.601808;2.487392;3.988907;0.998146;3.908226;1.138668;0.958326;1.020511;4.861741;0.892857;0.000000;2.487392;2.678811;-0.000000;0.910335;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.910335;-0.109665;-0.000000;0.000000;0.071458;
5.604727;2.488631;3.987133;0.998151;3.904648;1.146972;0.956629;1.020689;4.862148;0.892857;0.000000;2.488631;2.678811;-0.000000;0.910789;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.910789;-0.109211;-0.000000;0.000000;0.070996;
5.610564;2.491174;3.983810;0.998161;3.897664;1.163579;0.953248;1.021043;4.862967;0.892857;0.000000;2.491174;2.678811;-0.000000;0.911719;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.911719;-0.108281;-0.000000;0.000000;0.070046;
5.616208;2.493723;3.980898;0.998172;3.891148;1.179639;0.949998;1.021384;4.863760;0.892857;0.000000;2.493723;2.678811;-0.000000;0.912652;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.912652;-0.107348;-0.000000;0.000000;0.069095;
5.616208;2.493723;3.980898;0.998172;3.891147;1.179639;0.949998;1.021384;4.863760;0.892857;0.000000;2.493723;2.678811;-0.000000;0.912652;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.912652;-0.107348;-0.000000;0.000000;0.069095;
5.616208;2.493723;3.980898;0.998172;3.891147;1.179639;0.949998;1.021384;4.863760;0.892857;0.000000;2.493723;2.678811;-0.000000;0.912652;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.912652;-0.107348;-0.000000;0.000000;0.069095;
5.616208;2.493723;3.980898;0.998172;3.891147;1.179639;0.949998;1.021384;4.863760;0.892857;0.000000;2.493723;2.678811;-0.000000;0.912652;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.912652;-0.107348;-0.000000;0.000000;0.069095;
5.617252;2.494205;3.980394;0.998174;3.889971;1.182607;0.949399;1.021447;4.863908;0.892857;0.000000;2.494205;2.678811;-0.000000;0.912828;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.912828;-0.107172;-0.000000;0.000000;0.068915;
5.618296;2.494689;3.979900;0.998176;3.888802;1.185576;0.948801;1.021511;4.864055;0.892857;0.000000;2.494689;2.678811;-0.000000;0.913006;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.913006;-0.106994;-0.000000;0.000000;0.068734;
5.620385;2.495666;3.978938;0.998180;3.886483;1.191516;0.947605;1.021637;4.864350;0.892857;0.000000;2.495666;2.678811;-0.000000;0.913363;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.913363;-0.106637;-0.000000;0.000000;0.068370;
5.624561;2.497658;3.977140;0.998188;3.881946;1.203399;0.945223;1.021889;4.864939;0.892857;0.000000;2.497658;2.678811;-0.000000;0.914092;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.914092;-0.105908;-0.000000;0.000000;0.067626;
5.632913;2.501798;3.974057;0.998206;3.873288;1.227178;0.940493;1.022392;4.866118;0.892857;0.000000;2.501798;2.678811;-0.000000;0.915607;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.915607;-0.104393;-0.000000;0.000000;0.066081;
5.649619;2.510751;3.970062;0.998245;3.857770;1.274799;0.931185;1.023395;4.868469;0.892857;0.000000;2.510751;2.678811;-0.000000;0.918883;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.918883;-0.101117;-0.000000;0.000000;0.062739;
5.683029;2.531564;3.971203;0.998334;3.834481;1.370498;0.913257;1.025392;4.873141;0.892857;0.000000;2.531564;2.678811;-0.000000;0.926500;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;-1.000000;0.926500;-0.093500;-0.000000;0.000000;0.054970;
