time;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;
924.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
924.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
924.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
924.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
924.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
924.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
924.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
925.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
926.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
927.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
928.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
929.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
930.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
931.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
932.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
933.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
934.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
935.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
936.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
937.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
938.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
939.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
940.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
941.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
942.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
943.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
944.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
945.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
946.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
947.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
948.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
949.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
950.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
951.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
952.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.500000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.600000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.700000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.800000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
953.900000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
954.000000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
954.100000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
954.200000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
954.300000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
954.400000;0.000000;0.000000;0.019479;0.009710;0.973307;0.947311;0.973307;0.947311;
