time;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Vs;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Ws;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i3;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v3;
0.0199024;207340;309.939;-372.716;-28.6673;401.383;82019.1;-45889;-36130.1;
0.0199898;207340;309.973;-365.728;-40.7062;406.434;82133.4;-43993.6;-38139.9;
0.0200772;207340;310.011;-358.484;-52.7105;411.194;82185.7;-42065.1;-40120.6;
0.0201646;207340;310.053;-350.988;-64.6718;415.659;82175.9;-40105;-42070.9;
0.020252;207340;310.097;-343.245;-76.5823;419.827;82104;-38114.9;-43989.2;
0.0203394;207340;310.145;-335.26;-88.4338;423.694;81970.2;-36096.1;-45874.1;
0.0204268;207340;310.196;-327.039;-100.218;427.258;81774.4;-34050.2;-47724.2;
0.0205142;207340;310.25;-318.587;-111.928;430.515;81516.8;-31978.7;-49538.1;
0.0206016;207340;310.307;-309.909;-123.555;433.464;81197.6;-29883.3;-51314.3;
0.020689;207340;310.366;-301.012;-135.089;436.101;80817.1;-27765.5;-53051.6;
0.0207765;207340;310.428;-291.901;-146.524;438.425;80375.5;-25626.9;-54748.6;
0.0208639;207340;310.492;-282.583;-157.852;440.435;79873.2;-23469.2;-56404;
0.0209513;207340;310.559;-273.062;-169.066;442.128;79310.6;-21294;-58016.7;
0.0211261;207340;310.695;-253.446;-191.112;444.558;78006.3;-16898.3;-61108;
0.0212834;207340;310.826;-235.166;-210.485;445.65;76630.6;-12898.3;-63732.3;
0.0214407;207340;310.964;-216.333;-229.368;445.701;75067.2;-8867.21;-66200;
0.0215981;207340;311.109;-196.988;-247.718;444.706;73320.1;-4814.93;-68505.2;
0.0217554;207340;311.258;-177.175;-265.491;442.667;71393.5;-751.464;-70642;
0.0218519;207340;311.355;-164.808;-276.092;440.9;70124.9;1742.21;-71867.1;
0.0219484;207340;311.453;-152.29;-286.451;438.741;68791.8;4233.91;-73025.7;
0.0220448;207340;311.551;-139.633;-296.559;436.191;67395.4;6721.36;-74116.8;
0.0221413;207340;311.65;-126.847;-306.406;433.253;65936.9;9202.28;-75139.2;
0.0222378;207340;311.749;-113.944;-315.984;429.927;64417.8;11674.4;-76092.2;
0.0223343;207340;311.849;-100.934;-325.283;426.217;62839.3;14135.4;-76974.8;
0.0224308;207340;311.949;-87.8296;-334.295;422.125;61203.1;16583.1;-77786.2;
0.0225272;207340;312.05;-74.6408;-343.012;417.653;59510.4;19015.2;-78525.6;
0.0226237;207340;312.151;-61.3794;-351.426;412.805;57763;21429.5;-79192.5;
0.0227202;207340;312.252;-48.0569;-359.528;407.585;55962.4;23823.7;-79786.1;
0.0228167;207340;312.353;-34.685;-367.311;401.996;54110.3;26195.7;-80306;
0.0229035;207340;312.444;-22.6172;-374.037;396.654;52400.7;28309.7;-80710.4;
0.0229903;207340;312.534;-10.5277;-380.494;391.021;50652;30402.4;-81054.4;
0.0230772;207340;312.625;1.57507;-386.675;385.1;48865.6;32472;-81337.7;
0.023164;207340;312.715;13.6828;-392.578;378.895;47042.8;34517.3;-81560.1;
0.0232422;207340;312.797;24.5773;-397.647;373.07;45372.2;36335.8;-81708;
0.0233125;207340;312.87;34.3745;-402.01;367.636;43845.2;37953.6;-81798.8;
0.0233828;207340;312.943;44.1592;-406.182;362.023;42296.7;39552.7;-81849.4;
0.0235235;207340;313.084;63.6665;-413.939;350.273;39139;42691;-81830;
0.0236642;207340;313.223;83.066;-420.905;337.839;35904.8;45745;-81649.8;
0.0237908;207340;313.348;100.405;-426.485;326.08;32933.6;48416.9;-81350.5;
0.0239174;207340;313.472;117.601;-431.402;313.8;29910.2;51011.6;-80921.8;
0.0240298;207340;313.581;132.732;-435.206;302.473;27185.3;53247.8;-80433;
0.0241422;207340;313.689;147.71;-438.473;290.763;24426.4;55417;-79843.4;
0.0242547;207340;313.794;162.516;-441.2;278.684;21637;57516.4;-79153.5;
0.0243671;207340;313.898;177.131;-443.381;266.249;18820.7;59543.6;-78364.3;
0.0244795;207340;313.999;191.538;-445.012;253.474;15980.9;61495.9;-77476.8;
0.0245919;207340;314.099;205.717;-446.092;240.375;13121.2;63370.8;-76492;
0.0247044;207340;314.196;219.651;-446.616;226.965;10245.2;65166.1;-75411.3;
0.0248168;207340;314.29;233.321;-446.584;213.263;7356.43;66879.5;-74236;
0.0249292;207340;314.383;246.711;-445.995;199.284;4458.53;68508.9;-72967.5;
0.0250417;207340;314.472;259.802;-444.848;185.045;1555.14;70052.2;-71607.4;
0.0251541;207340;314.559;272.579;-443.144;170.565;-1350.13;71507.6;-70157.5;
0.0252665;207340;314.643;285.024;-440.884;155.859;-4253.64;72873.2;-68619.5;
0.0253789;207340;314.724;297.122;-438.07;140.948;-7151.77;74147.2;-66995.4;
0.0254914;207340;314.803;308.855;-434.704;125.849;-10040.9;75328.2;-65287.3;
0.0256038;207340;314.878;320.21;-430.791;110.581;-12917.4;76414.6;-63497.2;
0.0257162;207340;314.951;331.171;-426.334;95.1629;-15777.7;77405.2;-61627.5;
0.0258287;207340;315.02;341.724;-421.338;79.6143;-18618.2;78298.6;-59680.4;
0.0259252;207340;315.075;350.452;-416.62;66.1686;-21039.6;78987.6;-57947.9;
0.0260218;207340;315.13;358.86;-411.514;52.6534;-23441.6;79603.5;-56161.9;
0.0261184;207340;315.182;366.94;-406.021;39.0809;-25821.9;80145.7;-54323.8;
0.0262149;207340;315.232;374.684;-400.148;25.4642;-28178.3;80613.7;-52435.4;
0.0263115;207340;315.28;382.084;-393.9;11.8159;-30508.7;81007.1;-50498.5;
0.0264081;207340;315.325;389.132;-387.281;-1.8511;-32810.9;81325.6;-48514.7;
0.0265046;207340;315.367;395.822;-380.298;-15.524;-35082.8;81568.8;-46486;
0.026589;207340;315.402;401.367;-373.904;-27.4628;-37041;81719.5;-44678.6;
0.0266733;207340;315.436;406.63;-367.242;-39.3878;-38973.1;81812.6;-42839.5;
0.0267577;207340;315.466;411.606;-360.316;-51.2897;-40877.7;81847.9;-40970.2;
0.026842;207340;315.496;416.291;-353.13;-63.1609;-42753.5;81825.4;-39071.8;
0.0270107;207340;315.544;424.771;-338.007;-86.7646;-46412.8;81607.2;-35194.4;
0.0271626;207340;315.582;431.376;-323.561;-107.815;-49595.1;81214;-31618.8;
0.0273144;207340;315.612;436.991;-308.36;-128.631;-52664.6;80635.1;-27970.5;
0.0274511;207340;315.64;441.186;-294.058;-147.128;-55324.8;79956.5;-24631.7;
0.0275741;207340;315.66;444.26;-280.705;-163.554;-57632.1;79219.1;-21587;
0.027697;207340;315.676;446.662;-266.92;-179.742;-59853.2;78362.9;-18509.7;
0.02782;207340;315.688;448.388;-252.723;-195.665;-61984.9;77389.2;-15404.3;
0.027943;207340;315.696;449.435;-238.136;-211.299;-64023.9;76299.5;-12275.5;
0.028066;207340;315.699;449.801;-223.18;-226.621;-65967.3;75095.3;-9128.03;
0.028189;207340;315.699;449.484;-207.88;-241.605;-67812.1;73778.6;-5966.5;
0.028312;207340;315.694;448.486;-192.258;-256.228;-69555.5;72351.2;-2795.65;
0.028435;207340;315.686;446.807;-176.338;-270.469;-71195.1;70815.3;379.794;
0.028558;207340;315.674;444.449;-160.144;-284.305;-72728.3;69173.2;3555.09;
0.0286809;207340;315.659;441.416;-143.703;-297.714;-74152.9;67427.4;6725.51;
0.0288039;207340;315.64;437.713;-127.038;-310.675;-75466.8;65580.5;9886.32;
0.0289269;207340;315.617;433.344;-110.175;-323.169;-76668;63635.2;13032.8;
0.0290499;207340;315.592;428.317;-93.1408;-335.177;-77754.8;61594.5;16160.3;
0.0291729;207340;315.562;422.639;-75.9612;-346.678;-78725.5;59461.4;19264.1;
0.0292959;207340;315.53;416.319;-58.6626;-357.657;-79578.6;57239;22339.6;
0.0293699;207340;315.508;412.211;-48.2073;-364.004;-80034.8;55860.3;24174.5;
0.0294438;207340;315.487;407.876;-37.724;-370.152;-80447.8;54451.3;25996.5;
0.0295178;207340;315.465;403.317;-27.2187;-376.098;-80817.2;53012.7;27804.5;
0.0295918;207340;315.441;398.536;-16.6976;-381.839;-81143;51545.3;29597.7;
0.0296658;207340;315.416;393.536;-6.16645;-387.37;-81424.9;50050;31375;
0.0297398;207340;315.39;388.32;4.36878;-392.689;-81662.9;48527.4;33135.5;
0.0298138;207340;315.363;382.89;14.9022;-397.793;-81856.7;46978.5;34878.2;
0.0298878;207340;315.335;377.251;25.4281;-402.679;-82006.4;45404.1;36602.3;
0.0299618;207340;315.306;371.404;35.9404;-407.344;-82111.7;43804.9;38306.7;
0.0300357;207340;315.276;365.353;46.4334;-411.786;-82172.7;42182;39990.7;
0.0301097;207340;315.244;359.102;56.9011;-416.003;-82189.2;40536.1;41653.1;
0.0301837;207340;315.212;352.654;67.3379;-419.992;-82161.5;38868.2;43293.3;
0.0302577;207340;315.179;346.013;77.7379;-423.751;-82089.3;37179.1;44910.2;
0.0303317;207340;315.146;339.182;88.0953;-427.277;-81972.8;35469.7;46503.1;
0.0304057;207340;315.111;332.166;98.4044;-430.57;-81812.1;33741;48071;
0.0304797;207340;315.076;324.968;108.66;-433.627;-81607.1;31994;49613.2;
0.0305536;207340;315.04;317.592;118.855;-436.447;-81358.2;30229.4;51128.7;
0.0306276;207340;315.003;310.043;128.985;-439.028;-81065.2;28448.4;52616.8;
0.0307756;207340;314.924;294.446;149.02;-443.466;-80348.4;24841.4;55507;
0.0309236;207340;314.843;278.21;168.725;-446.935;-79458.1;21179.9;58278.1;
0.0310716;207340;314.76;261.369;188.058;-449.428;-78396.2;17471.9;60924.2;
0.0312195;207340;314.677;243.961;206.979;-450.94;-77165;13725.3;63439.7;
0.0313675;207340;314.593;226.023;225.445;-451.468;-75767.2;9948.27;65818.9;
0.0314652;207340;314.539;213.908;237.37;-451.278;-74754.5;7441.78;67312.8;
0.0315629;207340;314.484;201.591;249.069;-450.66;-73671.5;4928.05;68743.5;
0.0316605;207340;314.428;189.084;260.53;-449.614;-72519.2;2409.41;70109.8;
0.0317582;207340;314.371;176.4;271.742;-448.142;-71298.7;-111.775;71410.4;
0.0319536;207340;314.249;150.564;293.363;-443.928;-68658.2;-5150.93;73809.2;
0.0321294;207340;314.141;126.832;311.868;-438.7;-66060.5;-9671.66;75732.2;
0.0323052;207340;314.033;102.718;329.411;-432.13;-63261.3;-14164.2;77425.5;
0.0324811;207340;313.927;78.3001;345.939;-424.239;-60269.3;-18614.8;78884.1;
0.0326569;207340;313.821;53.6517;361.403;-415.055;-57093.4;-23010;80103.4;
0.0327579;207340;313.765;39.4065;369.794;-409.2;-55188.6;-25505.8;80694.4;
0.0328589;207340;313.709;25.1239;377.81;-402.934;-53228.4;-27976.2;81204.6;
0.03296;207340;313.652;10.8194;385.443;-396.262;-51214.7;-30418.6;81633.3;
0.033061;207340;313.595;-3.49219;392.684;-389.192;-49149.4;-32830.8;81980.2;
0.0331519;207340;313.544;-16.3673;398.862;-382.495;-47248.3;-34973.8;82222.1;
0.0332428;207340;313.492;-29.2252;404.712;-375.487;-45308.8;-37088.5;82397.3;
0.0333338;207340;313.441;-42.0558;410.231;-368.175;-43332.3;-39173.2;82505.5;
0.0334247;207340;313.391;-54.8486;415.413;-360.565;-41320.5;-41226.2;82546.7;
0.0335156;207340;313.341;-67.5932;420.255;-352.662;-39275;-43245.9;82521;
0.0336065;207340;313.291;-80.2792;424.754;-344.474;-37197.5;-45230.6;82428.2;
0.0336975;207340;313.242;-92.8962;428.905;-336.009;-35089.7;-47178.8;82268.5;
0.0337884;207340;313.194;-105.434;432.705;-327.271;-32953.2;-49088.7;82042;
0.0338793;207340;313.147;-117.883;436.153;-318.27;-30789.9;-50959;81748.8;
0.0339702;207340;313.1;-130.231;439.244;-309.013;-28601.4;-52787.9;81389.4;
0.0340612;207340;313.054;-142.471;441.978;-299.507;-26389.6;-54574.2;80963.8;
0.0341521;207340;313.009;-154.592;444.352;-289.76;-24156.2;-56316.3;80472.5;
0.0343339;207340;312.916;-178.424;448.011;-269.587;-19633.3;-59661.3;79294.6;
0.0345158;207340;312.828;-201.66;450.215;-248.555;-15046;-62813.3;77859.3;
0.0346976;207340;312.747;-224.23;450.959;-226.73;-10409.4;-65761.8;76171.2;
0.0347925;207340;312.712;-235.721;450.768;-215.047;-7975.28;-67216.5;75191.8;
0.0348873;207340;312.677;-247.003;450.179;-203.176;-5534.22;-68611.8;74146;
0.0349822;207340;312.643;-258.063;449.193;-191.13;-3088.31;-69946.5;73034.8;
0.0350771;207340;312.611;-268.893;447.812;-178.919;-639.692;-71219.3;71859;
0.0352668;207340;312.541;-289.813;443.872;-154.059;4255.71;-73574.5;69318.8;
0.0354375;207340;312.485;-307.761;438.993;-131.232;8649.57;-75472.4;66822.8;
0.0356083;207340;312.431;-324.821;432.867;-108.046;13018.9;-77154.4;64135.5;
0.0357576;207340;312.397;-338.988;426.498;-87.5105;16811.4;-78445.1;61633.7;
0.0358223;207340;312.385;-344.897;423.45;-78.5531;18443.4;-78951.1;60507.8;
0.035887;207340;312.373;-350.664;420.229;-69.5647;20067.7;-79424.7;59357;
0.0359517;207340;312.362;-356.288;416.837;-60.5492;21683.6;-79865.5;58181.9;
0.036081;207340;312.338;-367.09;409.547;-42.4572;24887.4;-80648.4;55761;
0.0362104;207340;312.315;-377.288;401.591;-24.3034;28050.1;-81298.6;53248.6;
0.0363398;207340;312.296;-386.866;392.982;-6.11632;31166.4;-81815.2;50648.8;
0.0364562;207340;312.282;-394.945;384.687;10.2578;33927.4;-82165.2;48237.7;
0.036561;207340;312.272;-401.769;376.788;24.9808;36373.8;-82386.6;46012.8;
0.0366553;207340;312.266;-407.542;369.335;38.207;38542;-82509.9;43967.9;
0.0367496;207340;312.26;-412.961;361.563;51.3975;40676.4;-82561.1;41884.7;
0.036844;207340;312.255;-418.019;353.48;64.5391;42775;-82540.1;39765.1;
0.0369383;207340;312.254;-422.715;345.092;77.6234;44836.1;-82447;37610.9;
0.0370326;207340;312.253;-427.044;336.406;90.6386;46857.9;-82281.9;35423.9;
0.0371269;207340;312.254;-431.002;327.429;103.573;48838.7;-82044.8;33206.1;
0.0372212;207340;312.255;-434.586;318.172;116.414;50776.5;-81736;30959.4;
0.0373155;207340;312.259;-437.792;308.64;129.151;52669.8;-81355.7;28685.9;
0.0374098;207340;312.265;-440.618;298.844;141.775;54516.9;-80904.4;26387.5;
0.0375041;207340;312.273;-443.063;288.789;154.273;56316.1;-80382.4;24066.3;
0.0375984;207340;312.282;-445.123;278.486;166.637;58066;-79790;21724.1;
0.0376928;207340;312.293;-446.797;267.943;178.854;59764.9;-79128;19363.1;
0.0378814;207340;312.314;-448.984;246.184;202.799;63003.2;-77597.4;14594.2;
0.03807;207340;312.343;-449.616;223.581;226.035;66020.6;-75795.6;9774.92;
0.0382586;207340;312.38;-448.692;200.208;248.484;68806.7;-73728.7;4922.08;
0.0384472;207340;312.425;-446.216;176.146;270.071;71351.4;-71404.2;52.781;
0.0385454;207340;312.457;-444.317;163.376;280.941;72577.2;-70095.5;-2481.65;
0.0386435;207340;312.49;-442.001;150.453;291.548;73733.9;-68720.6;-5013.22;
0.0387416;207340;312.523;-439.27;137.388;301.882;74820.4;-67280.8;-7539.59;
0.0388397;207340;312.557;-436.128;124.195;311.933;75835.8;-65777.4;-10058.4;
0.0389378;207340;312.592;-432.576;110.885;321.691;76779.1;-64211.9;-12567.2;
0.0390359;207340;312.628;-428.619;97.4716;331.147;77649.4;-62585.7;-15063.8;
0.039134;207340;312.665;-424.259;83.9662;340.293;78445.9;-60900.3;-17545.6;
0.0392321;207340;312.704;-419.501;70.3818;349.119;79167.9;-59157.5;-20010.4;
0.0393302;207340;312.744;-414.349;56.7308;357.618;79814.6;-57358.7;-22455.9;
0.0394283;207340;312.784;-408.808;43.0261;365.782;80385.5;-55505.8;-24879.7;
0.0395264;207340;312.827;-402.883;29.2804;373.602;80880;-53600.4;-27279.6;
0.0396245;207340;312.87;-396.578;15.5063;381.072;81297.6;-51644.4;-29653.2;
0.0397226;207340;312.915;-389.901;1.71679;388.184;81638;-49639.7;-31998.3;
0.0398207;207340;312.96;-382.857;-12.0755;394.933;81900.8;-47588.1;-34312.7;
0.039906;207340;313.001;-376.441;-24.0568;400.498;82066.1;-45768.3;-36297.8;
0.0399913;207340;313.043;-369.757;-36.0222;405.779;82172.4;-43915.8;-38256.6;
0.0400765;207340;313.085;-362.809;-47.9629;410.772;82219.7;-42032;-40187.7;
0.0401618;207340;313.129;-355.604;-59.87;415.474;82208;-40118.4;-42089.7;
0.0402471;207340;313.173;-348.144;-71.7365;419.881;82137.2;-38176;-43961.2;
0.0403324;207340;313.217;-340.435;-83.553;423.988;82007.3;-36206.6;-45800.7;
0.0404176;207340;313.262;-332.486;-95.3086;427.794;81818.9;-34211.8;-47607.1;
0.0405029;207340;313.308;-324.302;-107;431.302;81572;-32192.2;-49379.8;
0.0405882;207340;313.355;-315.877;-118.627;434.504;81265.1;-30148.6;-51116.5;
0.0406735;207340;313.404;-307.228;-130.165;437.393;80901;-28085.5;-52815.6;
0.0407587;207340;313.45;-298.362;-141.61;439.972;80478.9;-26002.1;-54476.8;
0.040844;207340;313.498;-289.28;-152.955;442.236;79998.6;-23900;-56098.6;
0.0409293;207340;313.547;-279.992;-164.193;444.185;79461.1;-21781;-57680.1;
0.0410146;207340;313.596;-270.503;-175.316;445.818;78866.4;-19646.5;-59219.9;
0.0410998;207340;313.646;-260.819;-186.315;447.134;78215.1;-17498.2;-60716.8;
0.0411851;207340;313.696;-250.947;-197.183;448.131;77507.7;-15337.7;-62170;
0.0413557;207340;313.792;-230.678;-218.487;449.165;75926.6;-10986.6;-64940;
0.0415091;207340;313.881;-211.865;-237.135;449;74317.1;-7043.93;-67273.1;
0.0416626;207340;313.972;-192.555;-255.242;447.798;72534.6;-3085.49;-69449.1;
0.0418161;207340;314.065;-172.792;-272.766;445.559;70583.3;879.458;-71462.8;
0.0418891;207340;314.112;-163.245;-280.886;444.131;69597.4;2764.84;-72362.3;
0.0419621;207340;314.159;-153.609;-288.861;442.47;68574.9;4648.48;-73223.4;
0.0420351;207340;314.205;-143.891;-296.687;440.577;67516.4;6529.43;-74045.8;
0.0421081;207340;314.251;-134.095;-304.358;438.453;66422.4;8406.7;-74829.1;
0.042181;207340;314.297;-124.227;-311.871;436.098;65293.4;10279.3;-75572.7;
0.042254;207340;314.343;-114.291;-319.222;433.514;64130.2;12146.3;-76276.4;
0.0424;207340;314.429;-94.2463;-333.417;427.664;61703.5;15858.8;-77562.3;
0.042546;207340;314.516;-73.9967;-346.917;420.914;59147.1;19537.1;-78684.2;
0.0426416;207340;314.574;-60.6274;-355.378;416.006;57403.1;21926.5;-79329.7;
0.0427373;207340;314.632;-47.1987;-363.521;410.72;55607.4;24295.8;-79903.1;
0.042833;207340;314.69;-33.7231;-371.338;405.061;53761.3;26642.7;-80404;
0.0429287;207340;314.747;-20.2129;-378.822;399.035;51866.7;28965.1;-80831.8;
0.0430244;207340;314.803;-6.68017;-385.965;392.645;49925.2;31261;-81186.3;
0.04312;207340;314.858;6.86275;-392.761;385.898;47938.7;33528.3;-81467;
0.0432157;207340;314.913;20.4037;-399.203;378.799;45908.8;35765;-81673.8;
0.0433114;207340;314.967;33.9303;-405.285;371.355;43837.4;37968.9;-81806.3;
0.0433949;207340;315.014;45.713;-410.295;364.582;41997.5;39863.9;-81861.4;
0.0434784;207340;315.061;57.4676;-415.023;357.555;40128.7;41731.1;-81859.8;
0.0435619;207340;315.106;69.1857;-419.465;350.28;38232.3;43569.3;-81801.6;
0.0437289;207340;315.191;92.4696;-427.477;335.008;34362.8;47153;-81515.7;
0.0438791;207340;315.266;113.219;-433.683;320.464;30798.9;50266.9;-81065.7;
0.0440294;207340;315.337;133.723;-438.919;305.196;27166.2;53268;-80434.2;
0.0441363;207340;315.392;148.142;-442.049;293.907;24544.2;55331;-79875.2;
0.0442433;207340;315.444;162.4;-444.679;282.279;21894.4;57331.1;-79225.5;
0.0443502;207340;315.494;176.478;-446.805;270.326;19220;59266.2;-78486.1;
0.0444571;207340;315.542;190.361;-448.423;258.062;16523.9;61133.8;-77657.7;
0.044564;207340;315.589;204.033;-449.533;245.5;13809.3;62932;-76741.3;
0.0446709;207340;315.634;217.477;-450.131;232.654;11079.2;64658.7;-75737.9;
0.0447778;207340;315.677;230.679;-450.218;219.539;8336.6;66312;-74648.6;
0.0448848;207340;315.719;243.622;-449.792;206.17;5584.72;67890;-73474.7;
0.0449917;207340;315.758;256.293;-448.854;192.561;2826.6;69391;-72217.6;
0.0450986;207340;315.796;268.675;-447.403;178.728;65.3482;70813.2;-70878.5;
0.0452055;207340;315.832;280.756;-445.443;164.687;-2695.91;72155;-69459.1;
0.0453124;207340;315.866;292.52;-442.974;150.454;-5454.05;73415;-67961;
0.0454193;207340;315.898;303.955;-440;136.045;-8205.98;74591.7;-66385.8;
0.0455263;207340;315.928;315.046;-436.522;121.476;-10948.6;75683.9;-64735.3;
0.0456332;207340;315.956;325.781;-432.545;106.764;-13678.8;76690.1;-63011.4;
0.0457294;207340;315.978;335.129;-428.543;93.4141;-16122.9;77521.6;-61398.7;
0.0458256;207340;316;344.169;-424.143;79.9739;-18552.2;78281.7;-59729.5;
0.045906;207340;316.017;351.481;-420.166;68.6848;-20568.8;78861.8;-58292.9;
0.0459864;207340;316.033;358.567;-415.917;57.35;-22572.4;79391.3;-56818.9;
0.0460668;207340;316.048;365.423;-411.398;45.975;-24561.3;79869.8;-55308.4;
0.0462276;207340;316.069;378.421;-401.566;23.1454;-28490.3;80672.9;-52182.7;
0.0463618;207340;316.085;388.529;-392.559;4.03063;-31715.2;81185.2;-49470.1;
0.0464528;207340;316.096;394.991;-386.044;-8.94701;-33870.9;81450.2;-47579.3;
0.0465439;207340;316.105;401.127;-379.207;-21.9205;-35998.9;81648.4;-45649.4;
0.0466232;207340;316.112;406.207;-372.989;-33.218;-37830;81766.3;-43936.4;
0.0467026;207340;316.117;411.031;-366.535;-44.4962;-39637.4;81833.3;-42195.8;
0.046782;207340;316.12;415.597;-359.849;-55.748;-41420.2;81849.1;-40428.9;
0.0469407;207340;316.121;423.939;-345.803;-78.136;-44906.5;81727.5;-36821;
0.0470994;207340;316.116;431.214;-330.883;-100.331;-48281.1;81401.9;-33120.8;
0.0472581;207340;316.106;437.405;-315.126;-122.278;-51535.7;80873.1;-29337.4;
0.0472707;207340;316.107;437.847;-313.835;-124.012;-51789.1;80821.9;-29032.8;
0.047296;207340;316.107;438.704;-311.231;-127.473;-52292.9;80714.9;-28422;
0.0473465;207340;316.107;440.307;-305.947;-134.359;-53289.1;80483.6;-27194.5;
0.047397;207340;316.104;441.798;-300.586;-141.211;-54272.5;80233.2;-25960.6;
0.0474475;207340;316.101;443.177;-295.151;-148.026;-55242.7;79963.1;-24720.5;
0.0475485;207340;316.096;445.67;-284.107;-161.564;-57146.2;79371;-22224.8;
0.0476495;207340;316.084;447.735;-272.79;-174.945;-58992.7;78699.7;-19707;
0.0477505;207340;316.069;449.351;-261.199;-188.152;-60779.7;77948.7;-17169;
0.0478515;207340;316.052;450.511;-249.342;-201.169;-62505.2;77118.5;-14613.3;
0.0480535;207340;316.003;451.451;-224.888;-226.562;-65763.9;75224.4;-9460.59;
0.0482555;207340;315.948;450.55;-199.518;-251.032;-68757.1;73025;-4267.88;
0.0484575;207340;315.89;447.811;-173.329;-274.481;-71473.2;70529.3;943.911;
0.0486595;207340;315.827;443.245;-146.43;-296.815;-73901.6;67747.9;6153.64;
0.0488615;207340;315.76;436.872;-118.93;-317.942;-76032.4;64692.3;11340.2;
0.0490635;207340;315.688;428.718;-90.9432;-337.774;-77857.2;61374.7;16482.4;
0.0492453;207340;315.617;419.884;-65.4289;-354.455;-79232.1;58176;21056.1;
0.0493395;207340;315.585;414.754;-52.1011;-362.652;-79843.6;56441.2;23402.4;
0.0494338;207340;315.549;409.254;-38.7261;-370.528;-80385.1;54656.8;25728.2;
0.049528;207340;315.511;403.392;-25.3168;-378.075;-80856;52824.4;28031.6;
0.0496223;207340;315.472;397.171;-11.8856;-385.285;-81255.9;50945.5;30310.5;
0.0497165;207340;315.43;390.598;1.55539;-392.153;-81584.6;49021.7;32563;
0.0498108;207340;315.387;383.679;14.994;-398.673;-81841.8;47054.7;34787.1;
0.0498923;207340;315.348;377.424;26.599;-404.023;-82006.3;45321;36685.2;
0.0499737;207340;315.309;370.919;38.1855;-409.105;-82117;43557.5;38559.5;
0.0500552;207340;315.269;364.169;49.7457;-413.915;-82174;41765.3;40408.7;
0.0501367;207340;315.227;357.178;61.2718;-418.45;-82177.1;39945.5;42231.6;
0.0502181;207340;315.185;349.952;72.7561;-422.708;-82126.5;38099.5;44027;
0.0502996;207340;315.142;342.494;84.1908;-426.685;-82022.1;36228.2;45793.8;
0.0503811;207340;315.098;334.811;95.5684;-430.379;-81863.9;34333.1;47530.8;
