time;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_PInjPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_QInjPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
10.105498;0.000000;1.020000;0.800000;0.353665;0.962276;0.516214;0.910127;0.522523;1.050692;
10.105514;0.000000;1.020000;0.800000;0.353714;0.962349;0.516781;0.910576;0.522205;1.050778;
10.105521;0.000000;1.020000;0.800000;0.353739;0.962386;0.517064;0.910801;0.522045;1.050820;
10.105537;0.000000;1.020000;0.800000;0.353787;0.962459;0.517631;0.911249;0.521726;1.050905;
10.105545;0.000000;1.020000;0.800000;0.353811;0.962495;0.517914;0.911473;0.521566;1.050948;
10.105560;0.000000;1.020000;0.800000;0.353858;0.962568;0.518481;0.911920;0.521246;1.051032;
10.105568;0.000000;1.020000;0.800000;0.353881;0.962604;0.518764;0.912143;0.521086;1.051074;
10.105583;0.000000;1.020000;0.800000;0.353928;0.962677;0.519330;0.912589;0.520766;1.051159;
10.105591;0.000000;1.020000;0.800000;0.353951;0.962713;0.519613;0.912811;0.520606;1.051201;
10.105607;0.000000;1.020000;0.800000;0.353996;0.962785;0.520179;0.913256;0.520286;1.051284;
10.105614;0.000000;1.020000;0.800000;0.354018;0.962821;0.520462;0.913478;0.520125;1.051326;
10.105630;0.000000;1.020000;0.800000;0.354062;0.962894;0.521027;0.913921;0.519804;1.051409;
10.105638;0.000000;1.020000;0.800000;0.354084;0.962930;0.521310;0.914143;0.519644;1.051451;
10.105653;0.000000;1.020000;0.800000;0.354127;0.963002;0.521875;0.914585;0.519323;1.051534;
10.105661;0.000000;1.020000;0.800000;0.354149;0.963038;0.522158;0.914806;0.519162;1.051575;
10.105676;0.000000;1.020000;0.800000;0.354191;0.963110;0.522723;0.915247;0.518840;1.051657;
10.105684;0.000000;1.020000;0.800000;0.354212;0.963145;0.523005;0.915467;0.518679;1.051698;
10.105699;0.000000;1.020000;0.800000;0.354253;0.963217;0.523570;0.915907;0.518357;1.051780;
10.105707;0.000000;1.020000;0.800000;0.354273;0.963253;0.523852;0.916127;0.518196;1.051821;
10.105723;0.000000;1.020000;0.800000;0.354314;0.963324;0.524416;0.916566;0.517873;1.051903;
10.105730;0.000000;1.020000;0.800000;0.354333;0.963360;0.524698;0.916785;0.517712;1.051943;
10.105746;0.000000;1.020000;0.800000;0.354373;0.963431;0.525262;0.917223;0.517389;1.052024;
10.105754;0.000000;1.020000;0.800000;0.354392;0.963467;0.525544;0.917441;0.517228;1.052065;
10.105769;0.000000;1.020000;0.800000;0.354430;0.963538;0.526108;0.917878;0.516905;1.052145;
10.105777;0.000000;1.020000;0.800000;0.354449;0.963573;0.526390;0.918096;0.516743;1.052186;
10.105792;0.000000;1.020000;0.800000;0.354486;0.963644;0.526953;0.918531;0.516419;1.052266;
10.105800;0.000000;1.020000;0.800000;0.354505;0.963680;0.527234;0.918748;0.516257;1.052306;
10.105816;0.000000;1.020000;0.800000;0.354541;0.963750;0.527797;0.919183;0.515933;1.052386;
10.105823;0.000000;1.020000;0.800000;0.354559;0.963786;0.528079;0.919399;0.515771;1.052425;
10.105839;0.000000;1.020000;0.800000;0.354594;0.963856;0.528641;0.919832;0.515447;1.052505;
10.105846;0.000000;1.020000;0.800000;0.354611;0.963891;0.528923;0.920048;0.515284;1.052544;
10.105862;0.000000;1.020000;0.800000;0.354645;0.963962;0.529485;0.920480;0.514960;1.052623;
10.105870;0.000000;1.020000;0.800000;0.354662;0.963997;0.529766;0.920696;0.514797;1.052662;
10.105885;0.000000;1.020000;0.800000;0.354695;0.964067;0.530328;0.921126;0.514472;1.052741;
10.105893;0.000000;1.020000;0.800000;0.354712;0.964102;0.530609;0.921341;0.514309;1.052780;
10.105908;0.000000;1.020000;0.800000;0.354744;0.964172;0.531170;0.921771;0.513984;1.052858;
10.105916;0.000000;1.020000;0.800000;0.354760;0.964207;0.531451;0.921985;0.513821;1.052897;
10.105932;0.000000;1.020000;0.800000;0.354791;0.964277;0.532012;0.922413;0.513495;1.052974;
10.105939;0.000000;1.020000;0.800000;0.354806;0.964311;0.532293;0.922627;0.513332;1.053013;
10.105955;0.000000;1.020000;0.800000;0.354837;0.964381;0.532854;0.923054;0.513005;1.053090;
10.105963;0.000000;1.020000;0.800000;0.354852;0.964416;0.533134;0.923268;0.512842;1.053129;
10.105978;0.000000;1.020000;0.800000;0.354881;0.964485;0.533695;0.923693;0.512516;1.053205;
10.105986;0.000000;1.020000;0.800000;0.354895;0.964520;0.533975;0.923906;0.512352;1.053244;
10.106001;0.000000;1.020000;0.800000;0.354923;0.964589;0.534535;0.924331;0.512025;1.053320;
10.106009;0.000000;1.020000;0.800000;0.354937;0.964624;0.534815;0.924543;0.511861;1.053358;
10.106024;0.000000;1.020000;0.800000;0.354965;0.964693;0.535375;0.924966;0.511534;1.053434;
10.106032;0.000000;1.020000;0.800000;0.354978;0.964727;0.535655;0.925178;0.511370;1.053472;
10.106048;0.000000;1.020000;0.800000;0.355004;0.964796;0.536215;0.925600;0.511042;1.053547;
10.106055;0.000000;1.020000;0.800000;0.355017;0.964830;0.536494;0.925811;0.510878;1.053585;
10.106071;0.000000;1.020000;0.800000;0.355043;0.964899;0.537054;0.926232;0.510550;1.053660;
10.106079;0.000000;1.020000;0.800000;0.355055;0.964933;0.537333;0.926442;0.510386;1.053697;
10.106094;0.000000;1.020000;0.800000;0.355079;0.965002;0.537892;0.926862;0.510057;1.053772;
10.106102;0.000000;1.020000;0.800000;0.355091;0.965036;0.538171;0.927071;0.509893;1.053809;
10.106117;0.000000;1.020000;0.800000;0.355115;0.965104;0.538730;0.927490;0.509564;1.053883;
10.106125;0.000000;1.020000;0.800000;0.355126;0.965138;0.539009;0.927699;0.509399;1.053920;
10.106140;0.000000;1.020000;0.800000;0.355149;0.965207;0.539567;0.928117;0.509070;1.053994;
10.106148;0.000000;1.020000;0.800000;0.355160;0.965241;0.539846;0.928325;0.508905;1.054031;
10.106164;0.000000;1.020000;0.800000;0.355181;0.965309;0.540404;0.928741;0.508575;1.054104;
10.106171;0.000000;1.020000;0.800000;0.355192;0.965342;0.540683;0.928949;0.508410;1.054140;
10.106187;0.000000;1.020000;0.800000;0.355212;0.965410;0.541240;0.929364;0.508080;1.054213;
10.106195;0.000000;1.020000;0.800000;0.355222;0.965444;0.541519;0.929571;0.507915;1.054250;
10.106210;0.000000;1.020000;0.800000;0.355242;0.965512;0.542076;0.929985;0.507585;1.054322;
10.106218;0.000000;1.020000;0.800000;0.355251;0.965545;0.542354;0.930192;0.507419;1.054358;
10.106233;0.000000;1.020000;0.800000;0.355270;0.965613;0.542911;0.930604;0.507088;1.054430;
10.106241;0.000000;1.020000;0.800000;0.355279;0.965646;0.543189;0.930810;0.506923;1.054466;
10.106257;0.000000;1.020000;0.800000;0.355296;0.965714;0.543745;0.931222;0.506592;1.054538;
10.106264;0.000000;1.020000;0.800000;0.355305;0.965747;0.544024;0.931427;0.506426;1.054573;
10.106280;0.000000;1.020000;0.800000;0.355321;0.965814;0.544579;0.931837;0.506094;1.054645;
10.106288;0.000000;1.020000;0.800000;0.355330;0.965848;0.544857;0.932042;0.505928;1.054680;
10.106303;0.000000;1.020000;0.800000;0.355345;0.965915;0.545413;0.932451;0.505597;1.054751;
10.106311;0.000000;1.020000;0.800000;0.355353;0.965948;0.545691;0.932655;0.505430;1.054786;
10.106326;0.000000;1.020000;0.800000;0.355367;0.966015;0.546246;0.933063;0.505098;1.054857;
10.106334;0.000000;1.020000;0.800000;0.355375;0.966048;0.546523;0.933267;0.504932;1.054892;
10.106349;0.000000;1.020000;0.800000;0.355388;0.966115;0.547078;0.933673;0.504599;1.054962;
10.106357;0.000000;1.020000;0.800000;0.355395;0.966148;0.547356;0.933876;0.504432;1.054996;
10.106373;0.000000;1.020000;0.800000;0.355408;0.966214;0.547910;0.934281;0.504099;1.055066;
10.106380;0.000000;1.020000;0.800000;0.355414;0.966247;0.548187;0.934484;0.503933;1.055101;
10.106396;0.000000;1.020000;0.800000;0.355426;0.966313;0.548741;0.934888;0.503599;1.055170;
10.106404;0.000000;1.020000;0.800000;0.355432;0.966346;0.549018;0.935090;0.503432;1.055204;
10.106419;0.000000;1.020000;0.800000;0.355442;0.966412;0.549572;0.935492;0.503099;1.055273;
10.106427;0.000000;1.020000;0.800000;0.355448;0.966445;0.549849;0.935694;0.502932;1.055307;
10.106442;0.000000;1.020000;0.800000;0.355458;0.966511;0.550402;0.936095;0.502598;1.055375;
10.106450;0.000000;1.020000;0.800000;0.355462;0.966544;0.550679;0.936296;0.502430;1.055410;
10.106465;0.000000;1.020000;0.800000;0.355471;0.966610;0.551231;0.936696;0.502096;1.055477;
10.106473;0.000000;1.020000;0.800000;0.355476;0.966642;0.551508;0.936896;0.501928;1.055511;
10.106489;0.000000;1.020000;0.800000;0.355484;0.966708;0.552060;0.937295;0.501594;1.055579;
10.106496;0.000000;1.020000;0.800000;0.355487;0.966741;0.552337;0.937494;0.501426;1.055612;
10.106512;0.000000;1.020000;0.800000;0.355495;0.966806;0.552889;0.937892;0.501091;1.055679;
10.106514;0.000000;1.020000;0.800000;0.355495;0.966814;0.552958;0.937942;0.501049;1.055688;
10.106518;0.000000;1.020000;0.800000;0.355497;0.966830;0.553096;0.938041;0.500965;1.055705;
10.106525;0.000000;1.020000;0.800000;0.355500;0.966863;0.553372;0.938240;0.500797;1.055738;
10.106529;0.000000;1.020000;0.800000;0.355502;0.966879;0.553510;0.938339;0.500713;1.055755;
10.106537;0.000000;1.020000;0.800000;0.355505;0.966912;0.553786;0.938538;0.500545;1.055788;
10.106541;0.000000;1.020000;0.800000;0.355506;0.966928;0.553923;0.938637;0.500462;1.055805;
10.106549;0.000000;1.020000;0.800000;0.355509;0.966960;0.554199;0.938835;0.500294;1.055838;
10.106553;0.000000;1.020000;0.800000;0.355511;0.966977;0.554337;0.938934;0.500210;1.055854;
10.106560;0.000000;1.020000;0.800000;0.355513;0.967009;0.554613;0.939131;0.500042;1.055887;
10.106564;0.000000;1.020000;0.800000;0.355514;0.967025;0.554751;0.939230;0.499958;1.055904;
10.106572;0.000000;1.020000;0.800000;0.355517;0.967058;0.555026;0.939427;0.499790;1.055937;
10.106576;0.000000;1.020000;0.800000;0.355518;0.967074;0.555164;0.939526;0.499706;1.055953;
10.106583;0.000000;1.020000;0.800000;0.355520;0.967106;0.555439;0.939723;0.499537;1.055986;
10.106587;0.000000;1.020000;0.800000;0.355521;0.967122;0.555577;0.939821;0.499453;1.056003;
10.106595;0.000000;1.020000;0.800000;0.355523;0.967155;0.555852;0.940018;0.499285;1.056035;
10.106599;0.000000;1.020000;0.800000;0.355524;0.967171;0.555990;0.940116;0.499201;1.056052;
10.106607;0.000000;1.020000;0.800000;0.355525;0.967203;0.556265;0.940313;0.499032;1.056085;
10.106611;0.000000;1.020000;0.800000;0.355526;0.967219;0.556403;0.940411;0.498948;1.056101;
10.106618;0.000000;1.020000;0.800000;0.355527;0.967252;0.556678;0.940607;0.498780;1.056133;
10.106622;0.000000;1.020000;0.800000;0.355528;0.967268;0.556816;0.940705;0.498696;1.056150;
10.106630;0.000000;1.020000;0.800000;0.355529;0.967300;0.557091;0.940901;0.498527;1.056182;
10.106634;0.000000;1.020000;0.800000;0.355530;0.967316;0.557228;0.940999;0.498443;1.056198;
10.106642;0.000000;1.020000;0.800000;0.355531;0.967348;0.557503;0.941194;0.498274;1.056231;
10.106645;0.000000;1.020000;0.800000;0.355531;0.967364;0.557641;0.941292;0.498190;1.056247;
10.106653;0.000000;1.020000;0.800000;0.355532;0.967396;0.557916;0.941487;0.498021;1.056279;
10.106657;0.000000;1.020000;0.800000;0.355532;0.967412;0.558053;0.941585;0.497937;1.056295;
10.106665;0.000000;1.020000;0.800000;0.355533;0.967444;0.558328;0.941780;0.497768;1.056328;
10.106669;0.000000;1.020000;0.800000;0.355533;0.967460;0.558465;0.941877;0.497684;1.056344;
10.106676;0.000000;1.020000;0.800000;0.355533;0.967492;0.558740;0.942071;0.497515;1.056376;
10.106680;0.000000;1.020000;0.800000;0.355533;0.967508;0.558877;0.942169;0.497430;1.056392;
10.106688;0.000000;1.020000;0.800000;0.355533;0.967540;0.559152;0.942363;0.497261;1.056424;
10.106692;0.000000;1.020000;0.800000;0.355533;0.967556;0.559289;0.942460;0.497177;1.056440;
10.106700;0.000000;1.020000;0.800000;0.355533;0.967588;0.559564;0.942654;0.497008;1.056472;
10.106703;0.000000;1.020000;0.800000;0.355533;0.967604;0.559701;0.942751;0.496923;1.056487;
10.106711;0.000000;1.020000;0.800000;0.355532;0.967636;0.559975;0.942944;0.496754;1.056519;
10.106715;0.000000;1.020000;0.800000;0.355532;0.967652;0.560112;0.943041;0.496669;1.056535;
10.106723;0.000000;1.020000;0.800000;0.355531;0.967684;0.560387;0.943235;0.496500;1.056567;
10.106727;0.000000;1.020000;0.800000;0.355531;0.967700;0.560524;0.943331;0.496415;1.056583;
10.106734;0.000000;1.020000;0.800000;0.355530;0.967732;0.560798;0.943524;0.496246;1.056614;
10.106738;0.000000;1.020000;0.800000;0.355529;0.967748;0.560935;0.943621;0.496161;1.056630;
10.106746;0.000000;1.020000;0.800000;0.355528;0.967779;0.561209;0.943813;0.495992;1.056661;
10.106750;0.000000;1.020000;0.800000;0.355527;0.967795;0.561346;0.943910;0.495907;1.056677;
10.106758;0.000000;1.020000;0.800000;0.355526;0.967827;0.561620;0.944102;0.495738;1.056708;
10.106761;0.000000;1.020000;0.800000;0.355525;0.967843;0.561757;0.944198;0.495653;1.056724;
10.106769;0.000000;1.020000;0.800000;0.355524;0.967875;0.562031;0.944390;0.495483;1.056755;
10.106773;0.000000;1.020000;0.800000;0.355523;0.967890;0.562168;0.944486;0.495399;1.056771;
10.106781;0.000000;1.020000;0.800000;0.355521;0.967922;0.562442;0.944678;0.495229;1.056802;
10.106785;0.000000;1.020000;0.800000;0.355520;0.967938;0.562578;0.944774;0.495144;1.056818;
10.106792;0.000000;1.020000;0.800000;0.355518;0.967969;0.562852;0.944965;0.494974;1.056849;
10.106796;0.000000;1.020000;0.800000;0.355517;0.967985;0.562989;0.945061;0.494890;1.056864;
10.106804;0.000000;1.020000;0.800000;0.355514;0.968017;0.563262;0.945252;0.494720;1.056895;
10.106808;0.000000;1.020000;0.800000;0.355513;0.968032;0.563399;0.945347;0.494635;1.056911;
10.106816;0.000000;1.020000;0.800000;0.355511;0.968064;0.563673;0.945538;0.494465;1.056942;
10.106819;0.000000;1.020000;0.800000;0.355509;0.968080;0.563809;0.945634;0.494380;1.056957;
10.106827;0.000000;1.020000;0.800000;0.355507;0.968111;0.564083;0.945824;0.494210;1.056988;
10.106831;0.000000;1.020000;0.800000;0.355505;0.968127;0.564219;0.945919;0.494125;1.057003;
10.106839;0.000000;1.020000;0.800000;0.355502;0.968158;0.564493;0.946110;0.493955;1.057034;
10.106843;0.000000;1.020000;0.800000;0.355501;0.968174;0.564629;0.946205;0.493870;1.057049;
10.106850;0.000000;1.020000;0.800000;0.355497;0.968205;0.564902;0.946394;0.493700;1.057080;
10.106854;0.000000;1.020000;0.800000;0.355496;0.968221;0.565039;0.946489;0.493614;1.057095;
10.106862;0.000000;1.020000;0.800000;0.355492;0.968252;0.565312;0.946679;0.493444;1.057126;
10.106866;0.000000;1.020000;0.800000;0.355490;0.968268;0.565448;0.946774;0.493359;1.057141;
10.106874;0.000000;1.020000;0.800000;0.355487;0.968299;0.565721;0.946963;0.493189;1.057171;
10.106877;0.000000;1.020000;0.800000;0.355485;0.968315;0.565858;0.947058;0.493103;1.057186;
10.106885;0.000000;1.020000;0.800000;0.355481;0.968346;0.566131;0.947246;0.492933;1.057217;
10.106889;0.000000;1.020000;0.800000;0.355479;0.968362;0.566267;0.947341;0.492848;1.057232;
10.106897;0.000000;1.020000;0.800000;0.355475;0.968393;0.566540;0.947529;0.492677;1.057262;
10.106901;0.000000;1.020000;0.800000;0.355473;0.968409;0.566676;0.947624;0.492592;1.057277;
10.106908;0.000000;1.020000;0.800000;0.355468;0.968440;0.566949;0.947812;0.492421;1.057307;
10.106912;0.000000;1.020000;0.800000;0.355466;0.968455;0.567085;0.947906;0.492336;1.057322;
10.106920;0.000000;1.020000;0.800000;0.355461;0.968487;0.567358;0.948094;0.492165;1.057352;
10.106924;0.000000;1.020000;0.800000;0.355459;0.968502;0.567494;0.948188;0.492080;1.057367;
10.106932;0.000000;1.020000;0.800000;0.355454;0.968533;0.567766;0.948376;0.491909;1.057397;
10.106936;0.000000;1.020000;0.800000;0.355452;0.968549;0.567902;0.948470;0.491824;1.057412;
10.106943;0.000000;1.020000;0.800000;0.355447;0.968580;0.568175;0.948657;0.491653;1.057442;
10.106947;0.000000;1.020000;0.800000;0.355444;0.968595;0.568311;0.948751;0.491567;1.057456;
10.106955;0.000000;1.020000;0.800000;0.355439;0.968626;0.568583;0.948938;0.491396;1.057486;
10.106959;0.000000;1.020000;0.800000;0.355436;0.968642;0.568719;0.949031;0.491311;1.057501;
10.106966;0.000000;1.020000;0.800000;0.355431;0.968673;0.568991;0.949218;0.491140;1.057530;
10.106970;0.000000;1.020000;0.800000;0.355428;0.968688;0.569127;0.949311;0.491054;1.057545;
10.106978;0.000000;1.020000;0.800000;0.355422;0.968719;0.569399;0.949498;0.490883;1.057575;
10.106982;0.000000;1.020000;0.800000;0.355419;0.968735;0.569535;0.949591;0.490798;1.057589;
10.106990;0.000000;1.020000;0.800000;0.355413;0.968766;0.569807;0.949777;0.490627;1.057619;
10.106994;0.000000;1.020000;0.800000;0.355410;0.968781;0.569943;0.949870;0.490541;1.057634;
10.107001;0.000000;1.020000;0.800000;0.355404;0.968812;0.570215;0.950056;0.490370;1.057663;
10.107005;0.000000;1.020000;0.800000;0.355401;0.968827;0.570351;0.950149;0.490284;1.057677;
10.107013;0.000000;1.020000;0.800000;0.355394;0.968858;0.570622;0.950334;0.490113;1.057707;
10.107017;0.000000;1.020000;0.800000;0.355391;0.968873;0.570758;0.950427;0.490027;1.057721;
10.107025;0.000000;1.020000;0.800000;0.355385;0.968904;0.571030;0.950612;0.489856;1.057750;
10.107028;0.000000;1.020000;0.800000;0.355381;0.968920;0.571165;0.950704;0.489770;1.057765;
10.107036;0.000000;1.020000;0.800000;0.355374;0.968950;0.571437;0.950889;0.489598;1.057794;
10.107040;0.000000;1.020000;0.800000;0.355371;0.968966;0.571573;0.950982;0.489512;1.057808;
10.107048;0.000000;1.020000;0.800000;0.355364;0.968996;0.571844;0.951166;0.489341;1.057837;
10.107052;0.000000;1.020000;0.800000;0.355360;0.969012;0.571980;0.951258;0.489255;1.057852;
10.107059;0.000000;1.020000;0.800000;0.355353;0.969042;0.572251;0.951443;0.489083;1.057880;
10.107063;0.000000;1.020000;0.800000;0.355349;0.969058;0.572387;0.951535;0.488997;1.057895;
10.107071;0.000000;1.020000;0.800000;0.355342;0.969088;0.572658;0.951719;0.488826;1.057924;
10.107075;0.000000;1.020000;0.800000;0.355338;0.969103;0.572793;0.951811;0.488740;1.057938;
10.107083;0.000000;1.020000;0.800000;0.355330;0.969134;0.573064;0.951994;0.488568;1.057966;
10.107086;0.000000;1.020000;0.800000;0.355326;0.969149;0.573200;0.952086;0.488482;1.057981;
10.107094;0.000000;1.020000;0.800000;0.355318;0.969180;0.573471;0.952269;0.488310;1.058009;
10.107098;0.000000;1.020000;0.800000;0.355314;0.969195;0.573606;0.952361;0.488224;1.058023;
10.107106;0.000000;1.020000;0.800000;0.355306;0.969225;0.573877;0.952544;0.488052;1.058052;
10.107110;0.000000;1.020000;0.800000;0.355302;0.969241;0.574012;0.952635;0.487966;1.058066;
10.107117;0.000000;1.020000;0.800000;0.355293;0.969271;0.574283;0.952818;0.487794;1.058094;
10.107121;0.000000;1.020000;0.800000;0.355289;0.969286;0.574418;0.952909;0.487708;1.058109;
10.107129;0.000000;1.020000;0.800000;0.355280;0.969317;0.574689;0.953091;0.487536;1.058137;
10.107133;0.000000;1.020000;0.800000;0.355276;0.969332;0.574824;0.953183;0.487450;1.058151;
10.107141;0.000000;1.020000;0.800000;0.355267;0.969362;0.575095;0.953365;0.487277;1.058179;
10.107144;0.000000;1.020000;0.800000;0.355263;0.969377;0.575230;0.953455;0.487191;1.058193;
10.107152;0.000000;1.020000;0.800000;0.355253;0.969408;0.575500;0.953637;0.487019;1.058221;
10.107156;0.000000;1.020000;0.800000;0.355249;0.969423;0.575635;0.953728;0.486933;1.058235;
10.107164;0.000000;1.020000;0.800000;0.355239;0.969453;0.575906;0.953909;0.486760;1.058263;
10.107168;0.000000;1.020000;0.800000;0.355235;0.969468;0.576041;0.954000;0.486674;1.058277;
10.107175;0.000000;1.020000;0.800000;0.355225;0.969498;0.576311;0.954181;0.486502;1.058305;
10.107179;0.000000;1.020000;0.800000;0.355220;0.969513;0.576446;0.954272;0.486415;1.058319;
10.107187;0.000000;1.020000;0.800000;0.355211;0.969544;0.576716;0.954452;0.486243;1.058346;
10.107191;0.000000;1.020000;0.800000;0.355206;0.969559;0.576851;0.954543;0.486156;1.058360;
10.107199;0.000000;1.020000;0.800000;0.355196;0.969589;0.577121;0.954723;0.485984;1.058388;
10.107202;0.000000;1.020000;0.800000;0.355191;0.969604;0.577256;0.954813;0.485897;1.058402;
10.107210;0.000000;1.020000;0.800000;0.355180;0.969634;0.577526;0.954993;0.485725;1.058429;
10.107214;0.000000;1.020000;0.800000;0.355175;0.969649;0.577661;0.955083;0.485638;1.058443;
10.107222;0.000000;1.020000;0.800000;0.355165;0.969679;0.577930;0.955263;0.485465;1.058470;
10.107226;0.000000;1.020000;0.800000;0.355160;0.969694;0.578065;0.955353;0.485379;1.058484;
10.107233;0.000000;1.020000;0.800000;0.355149;0.969724;0.578335;0.955532;0.485206;1.058511;
10.107237;0.000000;1.020000;0.800000;0.355143;0.969739;0.578469;0.955622;0.485120;1.058525;
10.107245;0.000000;1.020000;0.800000;0.355133;0.969769;0.578739;0.955801;0.484947;1.058552;
10.107249;0.000000;1.020000;0.800000;0.355127;0.969784;0.578874;0.955891;0.484860;1.058566;
10.107257;0.000000;1.020000;0.800000;0.355116;0.969814;0.579143;0.956070;0.484687;1.058593;
10.107261;0.000000;1.020000;0.800000;0.355110;0.969829;0.579278;0.956159;0.484600;1.058607;
10.107268;0.000000;1.020000;0.800000;0.355099;0.969859;0.579547;0.956338;0.484427;1.058634;
10.107272;0.000000;1.020000;0.800000;0.355093;0.969874;0.579682;0.956427;0.484341;1.058647;
10.107280;0.000000;1.020000;0.800000;0.355082;0.969904;0.579951;0.956605;0.484167;1.058674;
10.107284;0.000000;1.020000;0.800000;0.355076;0.969919;0.580085;0.956694;0.484081;1.058688;
10.107291;0.000000;1.020000;0.800000;0.355064;0.969948;0.580354;0.956872;0.483908;1.058714;
10.107295;0.000000;1.020000;0.800000;0.355058;0.969963;0.580489;0.956961;0.483821;1.058728;
10.107303;0.000000;1.020000;0.800000;0.355046;0.969993;0.580758;0.957138;0.483648;1.058755;
10.107307;0.000000;1.020000;0.800000;0.355040;0.970008;0.580892;0.957227;0.483561;1.058768;
10.107315;0.000000;1.020000;0.800000;0.355028;0.970038;0.581161;0.957404;0.483387;1.058795;
10.107319;0.000000;1.020000;0.800000;0.355022;0.970053;0.581295;0.957493;0.483301;1.058808;
10.107326;0.000000;1.020000;0.800000;0.355009;0.970082;0.581564;0.957670;0.483127;1.058835;
10.107330;0.000000;1.020000;0.800000;0.355003;0.970097;0.581698;0.957758;0.483040;1.058848;
10.107338;0.000000;1.020000;0.800000;0.354991;0.970127;0.581967;0.957935;0.482867;1.058874;
10.107342;0.000000;1.020000;0.800000;0.354984;0.970142;0.582101;0.958023;0.482780;1.058888;
10.107349;0.000000;1.020000;0.800000;0.354971;0.970171;0.582370;0.958200;0.482606;1.058914;
10.107353;0.000000;1.020000;0.800000;0.354965;0.970186;0.582504;0.958288;0.482519;1.058927;
10.107361;0.000000;1.020000;0.800000;0.354952;0.970216;0.582772;0.958464;0.482346;1.058953;
10.107365;0.000000;1.020000;0.800000;0.354945;0.970230;0.582907;0.958552;0.482259;1.058967;
10.107373;0.000000;1.020000;0.800000;0.354932;0.970260;0.583175;0.958727;0.482085;1.058993;
10.107377;0.000000;1.020000;0.800000;0.354925;0.970275;0.583309;0.958815;0.481998;1.059006;
10.107384;0.000000;1.020000;0.800000;0.354912;0.970304;0.583577;0.958990;0.481824;1.059032;
10.107388;0.000000;1.020000;0.800000;0.354905;0.970319;0.583711;0.959078;0.481737;1.059045;
10.107396;0.000000;1.020000;0.800000;0.354891;0.970348;0.583979;0.959253;0.481563;1.059071;
10.107400;0.000000;1.020000;0.800000;0.354884;0.970363;0.584113;0.959341;0.481476;1.059084;
10.107408;0.000000;1.020000;0.800000;0.354870;0.970392;0.584381;0.959515;0.481302;1.059110;
10.107411;0.000000;1.020000;0.800000;0.354863;0.970407;0.584515;0.959603;0.481215;1.059123;
10.107419;0.000000;1.020000;0.800000;0.354849;0.970436;0.584783;0.959777;0.481041;1.059149;
10.107423;0.000000;1.020000;0.800000;0.354842;0.970451;0.584917;0.959864;0.480954;1.059162;
10.107431;0.000000;1.020000;0.800000;0.354827;0.970480;0.585184;0.960038;0.480779;1.059187;
10.107435;0.000000;1.020000;0.800000;0.354820;0.970495;0.585318;0.960125;0.480692;1.059200;
10.107442;0.000000;1.020000;0.800000;0.354806;0.970524;0.585586;0.960299;0.480518;1.059226;
10.107446;0.000000;1.020000;0.800000;0.354798;0.970539;0.585719;0.960386;0.480431;1.059239;
10.107454;0.000000;1.020000;0.800000;0.354783;0.970568;0.585987;0.960559;0.480256;1.059264;
10.107458;0.000000;1.020000;0.800000;0.354776;0.970583;0.586120;0.960646;0.480169;1.059277;
10.107466;0.000000;1.020000;0.800000;0.354761;0.970612;0.586388;0.960819;0.479995;1.059302;
10.107469;0.000000;1.020000;0.800000;0.354753;0.970627;0.586521;0.960906;0.479907;1.059315;
10.107477;0.000000;1.020000;0.800000;0.354738;0.970656;0.586789;0.961078;0.479733;1.059340;
10.107481;0.000000;1.020000;0.800000;0.354730;0.970670;0.586922;0.961165;0.479646;1.059353;
10.107489;0.000000;1.020000;0.800000;0.354715;0.970700;0.587189;0.961337;0.479471;1.059378;
10.107493;0.000000;1.020000;0.800000;0.354707;0.970714;0.587323;0.961423;0.479384;1.059391;
10.107500;0.000000;1.020000;0.800000;0.354691;0.970743;0.587590;0.961596;0.479209;1.059416;
10.107504;0.000000;1.020000;0.800000;0.354683;0.970758;0.587723;0.961682;0.479122;1.059429;
10.107512;0.000000;1.020000;0.800000;0.354668;0.970787;0.587990;0.961853;0.478947;1.059454;
10.107516;0.000000;1.020000;0.800000;0.354660;0.970801;0.588124;0.961939;0.478860;1.059466;
10.107524;0.000000;1.020000;0.800000;0.354643;0.970830;0.588390;0.962111;0.478685;1.059491;
10.107527;0.000000;1.020000;0.800000;0.354635;0.970845;0.588524;0.962197;0.478597;1.059504;
10.107535;0.000000;1.020000;0.800000;0.354619;0.970874;0.588790;0.962368;0.478422;1.059529;
10.107539;0.000000;1.020000;0.800000;0.354611;0.970888;0.588924;0.962453;0.478335;1.059541;
10.107547;0.000000;1.020000;0.800000;0.354594;0.970917;0.589190;0.962624;0.478160;1.059566;
10.107551;0.000000;1.020000;0.800000;0.354586;0.970932;0.589323;0.962710;0.478072;1.059578;
10.107558;0.000000;1.020000;0.800000;0.354569;0.970961;0.589590;0.962880;0.477897;1.059603;
10.107562;0.000000;1.020000;0.800000;0.354561;0.970975;0.589723;0.962965;0.477810;1.059615;
