time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_PmPu;SynchronousGenerator_generator_omegaPu;
12.335332;0.999964;4.037188;0.848173;0.998069;
12.392511;0.999963;4.037194;0.847812;0.998056;
12.449690;0.999962;4.037201;0.847473;0.998041;
12.506869;0.999960;4.037209;0.847154;0.998023;
12.564048;0.999959;4.037217;0.846858;0.998003;
12.621227;0.999957;4.037227;0.846584;0.997982;
12.678406;0.999954;4.037238;0.846331;0.997959;
12.735585;0.999951;4.037249;0.846100;0.997934;
12.792764;0.999947;4.037261;0.845891;0.997907;
12.849943;0.999943;4.037273;0.845702;0.997879;
12.907122;0.999939;4.037286;0.845535;0.997851;
12.964301;0.999934;4.037299;0.845388;0.997821;
13.021480;0.999928;4.037312;0.845261;0.997790;
13.078660;0.999922;4.037325;0.845154;0.997758;
13.135839;0.999916;4.037339;0.845066;0.997726;
13.193018;0.999909;4.037352;0.844997;0.997693;
13.250197;0.999901;4.037365;0.844945;0.997660;
13.307376;0.999894;4.037378;0.844910;0.997627;
13.364555;0.999885;4.037391;0.844892;0.997594;
13.421734;0.999877;4.037403;0.844890;0.997560;
13.478913;0.999868;4.037415;0.844904;0.997527;
13.526001;0.999857;4.037425;0.844925;0.997500;
13.526001;0.999863;4.036395;0.844925;0.997500;
13.526002;0.999863;4.036395;0.844925;0.997500;
13.526003;0.999863;4.036395;0.844925;0.997500;
13.526005;0.999863;4.036395;0.844925;0.997500;
13.526009;0.999863;4.036395;0.844925;0.997500;
13.526017;0.999863;4.036395;0.844925;0.997500;
13.526033;0.999863;4.036395;0.844925;0.997500;
13.526065;0.999863;4.036395;0.844925;0.997500;
13.526129;0.999863;4.036395;0.844925;0.997500;
13.526257;0.999863;4.036395;0.844925;0.997500;
13.526513;0.999863;4.036395;0.844925;0.997500;
13.527025;0.999863;4.036394;0.844926;0.997499;
13.528049;0.999863;4.036393;0.844926;0.997499;
13.529073;0.999863;4.036392;0.844927;0.997498;
13.531121;0.999863;4.036390;0.844928;0.997497;
13.533169;0.999862;4.036388;0.844929;0.997496;
13.535217;0.999862;4.036388;0.844931;0.997495;
13.539313;0.999862;4.036387;0.844933;0.997492;
13.543409;0.999862;4.036389;0.844936;0.997490;
13.550782;0.999864;4.036406;0.844941;0.997486;
13.558155;0.999869;4.036432;0.844946;0.997481;
13.564788;0.999872;4.036464;0.844950;0.997478;
13.570641;0.999876;4.036498;0.844955;0.997474;
13.575908;0.999880;4.036533;0.844959;0.997471;
13.581175;0.999885;4.036572;0.844963;0.997468;
13.586443;0.999890;4.036614;0.844967;0.997465;
13.596977;0.999901;4.036704;0.844976;0.997459;
13.607512;0.999914;4.036803;0.844985;0.997453;
13.618046;0.999926;4.036906;0.844994;0.997447;
13.628580;0.999940;4.037013;0.845003;0.997441;
13.639115;0.999953;4.037118;0.845013;0.997435;
13.649649;0.999965;4.037218;0.845023;0.997428;
13.660184;0.999977;4.037312;0.845034;0.997422;
13.670718;0.999987;4.037398;0.845044;0.997416;
13.681253;0.999997;4.037474;0.845055;0.997410;
13.691787;1.000005;4.037540;0.845065;0.997404;
13.702322;1.000011;4.037593;0.845076;0.997398;
13.712856;1.000017;4.037637;0.845087;0.997391;
13.733925;1.000023;4.037689;0.845110;0.997379;
13.754994;1.000025;4.037705;0.845132;0.997367;
13.776063;1.000024;4.037692;0.845155;0.997354;
13.803243;1.000018;4.037643;0.845183;0.997339;
13.830423;1.000010;4.037579;0.845212;0.997323;
13.857602;1.000002;4.037514;0.845241;0.997307;
13.884782;0.999995;4.037459;0.845269;0.997292;
13.911962;0.999990;4.037422;0.845297;0.997277;
13.939141;0.999989;4.037407;0.845324;0.997262;
13.960470;0.999988;4.037406;0.845345;0.997250;
13.981799;0.999989;4.037412;0.845365;0.997238;
14.003127;0.999990;4.037422;0.845386;0.997227;
14.045784;0.999993;4.037447;0.845427;0.997203;
14.084176;0.999996;4.037470;0.845463;0.997183;
14.122568;0.999999;4.037499;0.845499;0.997162;
14.160959;1.000000;4.037518;0.845534;0.997142;
14.199351;0.999999;4.037529;0.845570;0.997121;
14.237742;0.999998;4.037531;0.845605;0.997101;
14.276134;0.999996;4.037528;0.845641;0.997081;
14.323088;0.999994;4.037454;0.845684;0.997057;
14.361700;0.999995;4.037456;0.845720;0.997037;
14.396450;0.999995;4.037463;0.845753;0.997019;
14.431201;0.999997;4.037486;0.845787;0.997002;
14.465952;0.999999;4.037510;0.845820;0.996985;
14.500703;1.000000;4.037529;0.845854;0.996967;
14.535453;1.000000;4.037541;0.845889;0.996950;
14.570204;0.999999;4.037546;0.845924;0.996933;
14.604955;0.999998;4.037546;0.845959;0.996917;
14.645724;0.999997;4.037474;0.846002;0.996897;
14.680141;0.999997;4.037473;0.846038;0.996881;
14.714559;0.999997;4.037478;0.846075;0.996865;
14.748976;0.999999;4.037491;0.846113;0.996849;
14.783394;1.000001;4.037515;0.846151;0.996833;
14.826624;1.000002;4.037517;0.846200;0.996813;
14.865011;1.000004;4.037524;0.846244;0.996796;
14.903398;1.000003;4.037527;0.846289;0.996779;
14.941785;1.000004;4.037528;0.846334;0.996762;
15.000000;1.000004;4.037528;0.846404;0.996737;
