time;WPP3_WPP3_injector_PInjPu;WPP3_WPP3_injector_QInjPu;WPP3_WPP3_injector_terminal_V_re;WPP3_WPP3_injector_terminal_i_re;WPP3_WPP3_injector_terminal_V_im;WPP3_WPP3_injector_terminal_i_im;WPP3_WPP3_pll_omegaPLLPu;WPP3_WPP3_wecc_wtgt_PePu;
9.576652;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576654;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576658;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576666;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576682;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576714;0.701489;0.405847;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576778;0.701489;0.405847;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576906;0.701489;0.405847;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.577162;0.701489;0.405847;-0.105228;-0.316958;1.047555;-0.701484;1.000000;0.701484;
9.577674;0.701490;0.405846;-0.105228;-0.316958;1.047555;-0.701484;1.000000;0.701484;
9.578698;0.701490;0.405845;-0.105228;-0.316957;1.047554;-0.701484;1.000000;0.701484;
9.580746;0.701490;0.405842;-0.105228;-0.316954;1.047554;-0.701484;1.000000;0.701484;
9.584842;0.701491;0.405837;-0.105228;-0.316949;1.047553;-0.701485;1.000000;0.701485;
9.593034;0.701491;0.405826;-0.105228;-0.316939;1.047552;-0.701485;1.000000;0.701485;
9.609418;0.701487;0.405805;-0.105227;-0.316921;1.047549;-0.701481;1.000000;0.701481;
9.642186;0.701463;0.405762;-0.105224;-0.316886;1.047544;-0.701457;1.000000;0.701457;
9.674954;0.701419;0.405719;-0.105217;-0.316855;1.047539;-0.701413;0.999999;0.701413;
9.740490;0.701279;0.405631;-0.105196;-0.316801;1.047531;-0.701273;0.999999;0.701273;
9.799473;0.701103;0.405550;-0.105170;-0.316762;1.047525;-0.701097;0.999998;0.701097;
9.858455;0.700892;0.405468;-0.105138;-0.316728;1.047520;-0.700886;0.999998;0.700886;
9.917438;0.700659;0.405386;-0.105103;-0.316697;1.047515;-0.700653;0.999998;0.700653;
9.976420;0.700416;0.405302;-0.105067;-0.316667;1.047511;-0.700410;0.999998;0.700410;
10.058067;0.700088;0.405186;-0.105018;-0.316624;1.047504;-0.700082;0.999998;0.700082;
10.139714;0.699791;0.405068;-0.104973;-0.316573;1.047497;-0.699785;0.999998;0.699785;
10.221361;0.699546;0.404950;-0.104936;-0.316512;1.047488;-0.699540;0.999999;0.699540;
10.294844;0.699382;0.404843;-0.104912;-0.316446;1.047478;-0.699376;0.999999;0.699376;
10.368326;0.699276;0.404736;-0.104896;-0.316369;1.047466;-0.699270;1.000000;0.699270;
10.421574;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421575;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421576;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421578;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421582;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421590;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421606;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421638;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421702;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.421830;0.699238;0.404658;-0.104890;-0.316305;1.047457;-0.699232;1.000000;0.699232;
10.422086;0.699238;0.404658;-0.104890;-0.316305;1.047456;-0.699232;1.000000;0.699232;
10.422598;0.699237;0.404657;-0.104890;-0.316304;1.047456;-0.699231;1.000000;0.699231;
10.423622;0.699237;0.404655;-0.104890;-0.316303;1.047456;-0.699231;1.000000;0.699231;
10.425670;0.699236;0.404653;-0.104890;-0.316300;1.047456;-0.699230;1.000000;0.699230;
10.429766;0.699235;0.404647;-0.104890;-0.316295;1.047455;-0.699229;1.000000;0.699229;
10.437958;0.699232;0.404635;-0.104889;-0.316284;1.047453;-0.699226;1.000000;0.699226;
10.454342;0.699230;0.404611;-0.104889;-0.316263;1.047450;-0.699224;1.000000;0.699224;
10.487110;0.699234;0.404563;-0.104889;-0.316219;1.047444;-0.699228;1.000000;0.699228;
10.552646;0.699272;0.404467;-0.104895;-0.316124;1.047429;-0.699266;1.000000;0.699266;
10.618182;0.699348;0.404372;-0.104907;-0.316023;1.047414;-0.699342;1.000001;0.699342;
10.683718;0.699452;0.404277;-0.104922;-0.315916;1.047398;-0.699446;1.000001;0.699446;
10.749254;0.699577;0.404182;-0.104941;-0.315805;1.047382;-0.699571;1.000001;0.699571;
10.814790;0.699714;0.404088;-0.104961;-0.315693;1.047365;-0.699708;1.000001;0.699708;
10.880326;0.699854;0.403993;-0.104982;-0.315580;1.047348;-0.699848;1.000001;0.699848;
10.968213;0.700031;0.403867;-0.105009;-0.315430;1.047325;-0.700025;1.000001;0.700025;
11.056100;0.700184;0.403742;-0.105032;-0.315286;1.047304;-0.700178;1.000001;0.700178;
11.143987;0.700301;0.403617;-0.105050;-0.315150;1.047283;-0.700295;1.000001;0.700295;
11.231873;0.700376;0.403493;-0.105061;-0.315022;1.047264;-0.700371;1.000000;0.700371;
11.319760;0.700407;0.403370;-0.105066;-0.314904;1.047246;-0.700401;1.000000;0.700401;
11.349481;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349482;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349483;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349485;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349489;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349497;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349513;0.700408;0.403329;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349545;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349552;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349553;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349554;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349556;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349560;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349568;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349584;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349616;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349680;0.700408;0.403328;-0.105066;-0.314866;1.047241;-0.700402;1.000000;0.700402;
11.349808;0.700408;0.403328;-0.105066;-0.314865;1.047241;-0.700402;1.000000;0.700402;
11.350064;0.700408;0.403328;-0.105066;-0.314865;1.047241;-0.700402;1.000000;0.700402;
11.350576;0.700408;0.403327;-0.105066;-0.314864;1.047240;-0.700402;1.000000;0.700402;
11.351600;0.700408;0.403326;-0.105066;-0.314863;1.047240;-0.700402;1.000000;0.700402;
11.353648;0.700408;0.403323;-0.105066;-0.314861;1.047240;-0.700402;1.000000;0.700402;
11.357744;0.700408;0.403317;-0.105066;-0.314855;1.047239;-0.700402;1.000000;0.700402;
11.365936;0.700406;0.403306;-0.105065;-0.314845;1.047238;-0.700401;1.000000;0.700401;
11.382320;0.700403;0.403283;-0.105065;-0.314825;1.047235;-0.700397;1.000000;0.700397;
11.415088;0.700393;0.403237;-0.105063;-0.314786;1.047229;-0.700387;1.000000;0.700387;
11.480624;0.700357;0.403147;-0.105058;-0.314710;1.047217;-0.700352;1.000000;0.700352;
11.546160;0.700306;0.403057;-0.105050;-0.314638;1.047206;-0.700300;1.000000;0.700300;
11.611696;0.700243;0.402968;-0.105041;-0.314568;1.047196;-0.700237;1.000000;0.700237;
11.677232;0.700173;0.402880;-0.105030;-0.314501;1.047186;-0.700167;1.000000;0.700167;
11.808304;0.700033;0.402706;-0.105009;-0.314369;1.047166;-0.700027;1.000000;0.700027;
11.939376;0.699913;0.402535;-0.104991;-0.314236;1.047146;-0.699907;1.000000;0.699907;
12.070448;0.699831;0.402368;-0.104979;-0.314099;1.047126;-0.699825;1.000000;0.699825;
12.148006;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148007;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148008;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148010;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148014;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148022;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148038;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148070;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148134;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148213;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148214;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148215;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148217;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148221;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148229;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148245;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148277;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148341;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148469;0.699805;0.402271;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.148725;0.699805;0.402270;-0.104975;-0.314015;1.047113;-0.699799;1.000000;0.699799;
12.149237;0.699805;0.402270;-0.104975;-0.314014;1.047113;-0.699799;1.000000;0.699799;
12.150261;0.699804;0.402268;-0.104975;-0.314013;1.047113;-0.699798;1.000000;0.699798;
12.152309;0.699804;0.402266;-0.104975;-0.314011;1.047112;-0.699798;1.000000;0.699798;
12.156405;0.699803;0.402261;-0.104975;-0.314006;1.047112;-0.699797;1.000000;0.699797;
12.164597;0.699801;0.402251;-0.104975;-0.313997;1.047110;-0.699795;1.000000;0.699795;
12.180981;0.699798;0.402230;-0.104974;-0.313979;1.047108;-0.699793;1.000000;0.699793;
12.213749;0.699795;0.402190;-0.104974;-0.313943;1.047102;-0.699789;1.000000;0.699789;
12.279285;0.699798;0.402111;-0.104974;-0.313870;1.047091;-0.699793;1.000000;0.699793;
12.344821;0.699813;0.402032;-0.104976;-0.313795;1.047080;-0.699807;1.000000;0.699807;
12.410357;0.699836;0.401955;-0.104980;-0.313720;1.047069;-0.699830;1.000000;0.699830;
12.475893;0.699867;0.401878;-0.104984;-0.313644;1.047057;-0.699861;1.000000;0.699861;
12.606965;0.699937;0.401729;-0.104995;-0.313494;1.047035;-0.699932;1.000000;0.699932;
12.738037;0.700009;0.401584;-0.105006;-0.313348;1.047013;-0.700003;1.000000;0.700003;
12.869109;0.700067;0.401443;-0.105015;-0.313208;1.046992;-0.700061;1.000000;0.700061;
13.000181;0.700104;0.401307;-0.105020;-0.313077;1.046972;-0.700098;1.000000;0.700098;
13.131253;0.700117;0.401175;-0.105022;-0.312954;1.046954;-0.700111;1.000000;0.700111;
13.251602;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251603;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251604;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251606;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251610;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251618;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251634;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251666;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251730;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.251858;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252070;0.700108;0.401058;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252071;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252072;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252074;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252078;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252086;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252102;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252134;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252198;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252326;0.700108;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.252582;0.700107;0.401057;-0.105021;-0.312848;1.046938;-0.700102;1.000000;0.700102;
13.253094;0.700107;0.401057;-0.105021;-0.312847;1.046938;-0.700102;1.000000;0.700102;
13.254118;0.700107;0.401056;-0.105021;-0.312846;1.046938;-0.700101;1.000000;0.700101;
13.256166;0.700107;0.401054;-0.105020;-0.312845;1.046937;-0.700101;1.000000;0.700101;
13.260262;0.700106;0.401050;-0.105020;-0.312841;1.046937;-0.700100;1.000000;0.700100;
13.268454;0.700105;0.401042;-0.105020;-0.312834;1.046936;-0.700099;1.000000;0.700099;
13.284838;0.700102;0.401026;-0.105020;-0.312821;1.046934;-0.700096;1.000000;0.700096;
13.317606;0.700095;0.400995;-0.105019;-0.312794;1.046930;-0.700089;1.000000;0.700089;
13.383142;0.700079;0.400934;-0.105016;-0.312741;1.046922;-0.700073;1.000000;0.700073;
13.514214;0.700042;0.400815;-0.105011;-0.312639;1.046907;-0.700036;1.000000;0.700036;
13.645286;0.700004;0.400701;-0.105005;-0.312542;1.046892;-0.699998;1.000000;0.699998;
13.795525;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795526;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795527;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795529;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795533;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795541;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795557;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795589;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795653;0.699971;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.795781;0.699970;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.796037;0.699970;0.400575;-0.105000;-0.312433;1.046876;-0.699965;1.000000;0.699965;
13.796549;0.699970;0.400574;-0.105000;-0.312433;1.046876;-0.699964;1.000000;0.699964;
13.797573;0.699970;0.400573;-0.105000;-0.312432;1.046876;-0.699964;1.000000;0.699964;
13.799621;0.699970;0.400572;-0.105000;-0.312430;1.046875;-0.699964;1.000000;0.699964;
13.803717;0.699969;0.400568;-0.105000;-0.312427;1.046875;-0.699963;1.000000;0.699963;
13.811909;0.699967;0.400562;-0.105000;-0.312422;1.046874;-0.699962;1.000000;0.699962;
13.828293;0.699964;0.400549;-0.104999;-0.312410;1.046872;-0.699959;1.000000;0.699959;
13.861061;0.699959;0.400522;-0.104998;-0.312387;1.046869;-0.699953;1.000000;0.699953;
13.926597;0.699952;0.400470;-0.104997;-0.312341;1.046862;-0.699946;1.000000;0.699946;
14.057669;0.699948;0.400370;-0.104997;-0.312250;1.046848;-0.699942;1.000000;0.699942;
14.174564;0.699958;0.400285;-0.104998;-0.312171;1.046836;-0.699952;1.000000;0.699952;
14.291459;0.699972;0.400205;-0.105000;-0.312094;1.046825;-0.699966;1.000000;0.699966;
14.408355;0.699987;0.400127;-0.105002;-0.312020;1.046814;-0.699981;1.000000;0.699981;
14.642145;0.700012;0.399979;-0.105006;-0.311880;1.046793;-0.700006;1.000000;0.700006;
14.852557;0.700026;0.399856;-0.105008;-0.311765;1.046775;-0.700020;1.000000;0.700020;
15.062969;0.700028;0.399742;-0.105009;-0.311660;1.046760;-0.700023;1.000000;0.700023;
15.273380;0.700020;0.399641;-0.105007;-0.311570;1.046746;-0.700014;1.000000;0.700014;
15.483792;0.700011;0.399550;-0.105006;-0.311488;1.046734;-0.700005;1.000000;0.700005;
15.694204;0.700005;0.399466;-0.105005;-0.311412;1.046723;-0.699999;1.000000;0.699999;
15.904615;0.700002;0.399390;-0.105005;-0.311343;1.046712;-0.699996;1.000000;0.699996;
16.325439;0.700003;0.399264;-0.105005;-0.311228;1.046695;-0.699997;1.000000;0.699997;
16.746262;0.700005;0.399162;-0.105005;-0.311135;1.046681;-0.699999;1.000000;0.699999;
17.167085;0.700006;0.399081;-0.105005;-0.311060;1.046670;-0.700000;1.000000;0.700000;
18.008732;0.700006;0.398981;-0.105005;-0.310968;1.046656;-0.700000;1.000000;0.700000;
18.850378;0.700006;0.398925;-0.105005;-0.310917;1.046648;-0.700000;1.000000;0.700000;
20.000000;0.700006;0.398900;-0.105005;-0.310894;1.046645;-0.700000;1.000000;0.700000;
