time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
20.648689;0.492608;-0.275323;0.999100;-0.367932;-0.928885;-0.074631;0.559883;
20.649354;0.492608;-0.275319;0.999101;-0.369874;-0.928115;-0.073457;0.560036;
20.649687;0.492608;-0.275317;0.999102;-0.370844;-0.927728;-0.072870;0.560112;
20.650352;0.492609;-0.275314;0.999103;-0.372783;-0.926952;-0.071695;0.560261;
20.650685;0.492609;-0.275312;0.999103;-0.373752;-0.926562;-0.071107;0.560335;
20.651350;0.492609;-0.275308;0.999105;-0.375689;-0.925780;-0.069932;0.560481;
20.651683;0.492609;-0.275306;0.999105;-0.376656;-0.925387;-0.069345;0.560553;
20.652348;0.492610;-0.275303;0.999106;-0.378591;-0.924598;-0.068169;0.560695;
20.652681;0.492610;-0.275301;0.999107;-0.379557;-0.924203;-0.067581;0.560765;
20.653347;0.492610;-0.275297;0.999108;-0.381489;-0.923408;-0.066405;0.560903;
20.653679;0.492610;-0.275295;0.999108;-0.382454;-0.923009;-0.065817;0.560972;
20.654345;0.492610;-0.275292;0.999109;-0.384383;-0.922209;-0.064640;0.561106;
20.654677;0.492611;-0.275290;0.999110;-0.385347;-0.921807;-0.064052;0.561173;
20.655343;0.492611;-0.275286;0.999111;-0.387274;-0.921000;-0.062875;0.561304;
20.655676;0.492611;-0.275285;0.999112;-0.388237;-0.920596;-0.062287;0.561368;
20.656341;0.492611;-0.275281;0.999113;-0.390161;-0.919783;-0.061109;0.561495;
20.656674;0.492612;-0.275279;0.999113;-0.391122;-0.919375;-0.060521;0.561558;
20.657339;0.492612;-0.275276;0.999114;-0.393044;-0.918556;-0.059343;0.561682;
20.657672;0.492612;-0.275274;0.999115;-0.394004;-0.918145;-0.058754;0.561743;
20.658337;0.492612;-0.275270;0.999116;-0.395923;-0.917321;-0.057576;0.561862;
20.658670;0.492612;-0.275268;0.999116;-0.396882;-0.916907;-0.056987;0.561921;
20.659335;0.492613;-0.275265;0.999117;-0.398799;-0.916076;-0.055809;0.562038;
20.659668;0.492613;-0.275263;0.999118;-0.399756;-0.915659;-0.055219;0.562095;
20.660334;0.492613;-0.275259;0.999119;-0.401670;-0.914822;-0.054041;0.562207;
20.660666;0.492613;-0.275258;0.999120;-0.402626;-0.914403;-0.053451;0.562263;
20.661332;0.492614;-0.275254;0.999121;-0.404538;-0.913560;-0.052272;0.562371;
20.661664;0.492614;-0.275252;0.999121;-0.405493;-0.913137;-0.051682;0.562425;
20.662330;0.492614;-0.275249;0.999122;-0.407401;-0.912288;-0.050503;0.562530;
20.662663;0.492614;-0.275247;0.999123;-0.408355;-0.911862;-0.049913;0.562581;
20.663328;0.492615;-0.275243;0.999124;-0.410261;-0.911007;-0.048734;0.562683;
20.663661;0.492615;-0.275242;0.999124;-0.411213;-0.910579;-0.048144;0.562732;
20.664326;0.492615;-0.275238;0.999125;-0.413116;-0.909718;-0.046964;0.562830;
20.664659;0.492615;-0.275236;0.999126;-0.414067;-0.909286;-0.046374;0.562878;
20.665324;0.492616;-0.275233;0.999127;-0.415968;-0.908419;-0.045193;0.562972;
20.665657;0.492616;-0.275231;0.999128;-0.416917;-0.907984;-0.044603;0.563018;
20.666322;0.492616;-0.275227;0.999129;-0.418815;-0.907112;-0.043423;0.563108;
20.666655;0.492616;-0.275226;0.999129;-0.419763;-0.906674;-0.042832;0.563152;
20.667321;0.492616;-0.275222;0.999130;-0.421658;-0.905795;-0.041651;0.563239;
20.667653;0.492617;-0.275220;0.999131;-0.422605;-0.905355;-0.041061;0.563281;
20.668319;0.492617;-0.275217;0.999132;-0.424498;-0.904470;-0.039880;0.563364;
20.668651;0.492617;-0.275215;0.999132;-0.425443;-0.904026;-0.039289;0.563404;
20.669317;0.492617;-0.275211;0.999133;-0.427332;-0.903136;-0.038108;0.563483;
20.669650;0.492617;-0.275210;0.999134;-0.428277;-0.902689;-0.037517;0.563522;
20.670315;0.492618;-0.275206;0.999135;-0.430163;-0.901793;-0.036336;0.563597;
20.670648;0.492618;-0.275204;0.999135;-0.431106;-0.901343;-0.035745;0.563634;
20.671313;0.492618;-0.275201;0.999136;-0.432990;-0.900441;-0.034563;0.563706;
20.671646;0.492618;-0.275199;0.999137;-0.433931;-0.899988;-0.033972;0.563741;
20.672311;0.492619;-0.275196;0.999138;-0.435812;-0.899080;-0.032790;0.563809;
20.672644;0.492619;-0.275194;0.999139;-0.436752;-0.898624;-0.032199;0.563842;
20.673309;0.492619;-0.275190;0.999140;-0.438630;-0.897710;-0.031017;0.563906;
20.673642;0.492619;-0.275189;0.999140;-0.439568;-0.897252;-0.030426;0.563937;
20.674308;0.492620;-0.275185;0.999141;-0.441444;-0.896332;-0.029244;0.563998;
20.674640;0.492620;-0.275183;0.999142;-0.442381;-0.895870;-0.028652;0.564027;
20.675306;0.492620;-0.275180;0.999143;-0.444253;-0.894944;-0.027470;0.564084;
20.675638;0.492620;-0.275178;0.999143;-0.445189;-0.894480;-0.026879;0.564111;
20.676304;0.492620;-0.275175;0.999144;-0.447058;-0.893548;-0.025696;0.564164;
20.676637;0.492621;-0.275173;0.999145;-0.447992;-0.893081;-0.025104;0.564190;
20.677302;0.492621;-0.275170;0.999146;-0.449859;-0.892143;-0.023922;0.564239;
20.677635;0.492621;-0.275168;0.999146;-0.450791;-0.891673;-0.023330;0.564263;
20.678300;0.492621;-0.275164;0.999147;-0.452655;-0.890729;-0.022147;0.564309;
20.678633;0.492622;-0.275163;0.999148;-0.453586;-0.890256;-0.021556;0.564331;
20.679298;0.492622;-0.275159;0.999149;-0.455447;-0.889307;-0.020373;0.564373;
20.679631;0.492622;-0.275157;0.999149;-0.456376;-0.888831;-0.019781;0.564393;
20.680296;0.492622;-0.275154;0.999150;-0.458234;-0.887876;-0.018598;0.564431;
20.680629;0.492622;-0.275152;0.999151;-0.459162;-0.887397;-0.018006;0.564449;
20.681295;0.492623;-0.275149;0.999152;-0.461017;-0.886436;-0.016823;0.564483;
20.681627;0.492623;-0.275147;0.999153;-0.461943;-0.885954;-0.016231;0.564500;
20.682293;0.492623;-0.275144;0.999154;-0.463795;-0.884987;-0.015048;0.564531;
20.682625;0.492623;-0.275142;0.999154;-0.464720;-0.884502;-0.014456;0.564545;
20.683291;0.492624;-0.275138;0.999155;-0.466569;-0.883530;-0.013273;0.564572;
20.683624;0.492624;-0.275137;0.999156;-0.467492;-0.883042;-0.012681;0.564585;
20.684289;0.492624;-0.275133;0.999157;-0.469338;-0.882063;-0.011497;0.564608;
20.684622;0.492624;-0.275132;0.999157;-0.470260;-0.881573;-0.010906;0.564619;
20.685287;0.492624;-0.275128;0.999158;-0.472102;-0.880589;-0.009722;0.564638;
20.685620;0.492625;-0.275126;0.999159;-0.473023;-0.880095;-0.009130;0.564647;
20.686285;0.492625;-0.275123;0.999160;-0.474862;-0.879105;-0.007946;0.564663;
20.686618;0.492625;-0.275121;0.999160;-0.475781;-0.878609;-0.007355;0.564670;
20.687283;0.492625;-0.275118;0.999161;-0.477617;-0.877613;-0.006171;0.564682;
20.687616;0.492625;-0.275116;0.999162;-0.478535;-0.877114;-0.005579;0.564688;
20.688282;0.492626;-0.275113;0.999163;-0.480368;-0.876112;-0.004395;0.564696;
20.688614;0.492626;-0.275111;0.999163;-0.481284;-0.875610;-0.003804;0.564699;
20.689280;0.492626;-0.275108;0.999164;-0.483114;-0.874603;-0.002620;0.564704;
20.689612;0.492626;-0.275106;0.999165;-0.484028;-0.874098;-0.002028;0.564706;
20.690278;0.492627;-0.275103;0.999166;-0.485855;-0.873085;-0.000844;0.564707;
20.690611;0.492627;-0.275101;0.999166;-0.486768;-0.872577;-0.000252;0.564706;
20.691276;0.492627;-0.275098;0.999167;-0.488591;-0.871558;0.000931;0.564704;
20.691609;0.492627;-0.275096;0.999168;-0.489502;-0.871048;0.001523;0.564701;
20.692274;0.492628;-0.275092;0.999169;-0.491323;-0.870023;0.002707;0.564695;
20.692607;0.492628;-0.275091;0.999169;-0.492232;-0.869510;0.003299;0.564691;
20.693272;0.492628;-0.275087;0.999170;-0.494049;-0.868479;0.004482;0.564681;
20.693605;0.492628;-0.275086;0.999171;-0.494957;-0.867963;0.005074;0.564675;
20.694270;0.492628;-0.275082;0.999172;-0.496771;-0.866927;0.006258;0.564661;
20.694603;0.492629;-0.275081;0.999172;-0.497677;-0.866408;0.006849;0.564653;
20.695269;0.492629;-0.275077;0.999173;-0.499488;-0.865366;0.008033;0.564635;
20.695601;0.492629;-0.275076;0.999174;-0.500393;-0.864844;0.008625;0.564626;
20.696267;0.492629;-0.275072;0.999175;-0.502200;-0.863797;0.009808;0.564604;
20.696599;0.492629;-0.275071;0.999175;-0.503103;-0.863272;0.010400;0.564593;
20.697265;0.492630;-0.275067;0.999176;-0.504907;-0.862219;0.011583;0.564568;
20.697598;0.492630;-0.275066;0.999177;-0.505808;-0.861691;0.012175;0.564554;
20.698263;0.492630;-0.275062;0.999178;-0.507609;-0.860633;0.013358;0.564526;
20.698596;0.492630;-0.275061;0.999178;-0.508509;-0.860102;0.013950;0.564510;
20.699261;0.492631;-0.275057;0.999179;-0.510307;-0.859038;0.015133;0.564478;
20.699594;0.492631;-0.275056;0.999180;-0.511204;-0.858505;0.015724;0.564461;
20.700259;0.492631;-0.275052;0.999181;-0.512999;-0.857435;0.016907;0.564425;
20.700592;0.492631;-0.275051;0.999181;-0.513895;-0.856899;0.017499;0.564406;
20.701257;0.492631;-0.275047;0.999182;-0.515686;-0.855823;0.018682;0.564366;
20.701590;0.492632;-0.275046;0.999183;-0.516580;-0.855284;0.019273;0.564345;
20.702256;0.492632;-0.275042;0.999184;-0.518368;-0.854203;0.020456;0.564302;
20.702588;0.492632;-0.275041;0.999184;-0.519261;-0.853661;0.021047;0.564279;
20.703254;0.492632;-0.275037;0.999185;-0.521045;-0.852575;0.022230;0.564232;
20.703586;0.492632;-0.275036;0.999186;-0.521936;-0.852030;0.022821;0.564207;
20.704252;0.492633;-0.275032;0.999187;-0.523717;-0.850938;0.024004;0.564156;
20.704585;0.492633;-0.275031;0.999187;-0.524606;-0.850390;0.024595;0.564130;
20.705250;0.492633;-0.275027;0.999188;-0.526383;-0.849292;0.025777;0.564075;
20.705583;0.492633;-0.275026;0.999189;-0.527271;-0.848742;0.026368;0.564047;
20.706248;0.492634;-0.275022;0.999190;-0.529045;-0.847639;0.027550;0.563988;
20.706581;0.492634;-0.275021;0.999190;-0.529931;-0.847086;0.028141;0.563958;
20.707246;0.492634;-0.275017;0.999191;-0.531701;-0.845977;0.029323;0.563896;
20.707579;0.492634;-0.275016;0.999192;-0.532585;-0.845421;0.029914;0.563864;
20.708244;0.492634;-0.275013;0.999193;-0.534352;-0.844307;0.031096;0.563798;
20.708577;0.492635;-0.275011;0.999193;-0.535235;-0.843748;0.031686;0.563764;
20.709243;0.492635;-0.275008;0.999194;-0.536998;-0.842628;0.032868;0.563695;
20.709575;0.492635;-0.275006;0.999195;-0.537879;-0.842067;0.033458;0.563659;
20.710241;0.492635;-0.275003;0.999195;-0.539639;-0.840941;0.034640;0.563586;
20.710573;0.492635;-0.275001;0.999196;-0.540518;-0.840377;0.035230;0.563548;
20.711239;0.492636;-0.274998;0.999197;-0.542274;-0.839246;0.036411;0.563471;
20.711572;0.492636;-0.274996;0.999197;-0.543151;-0.838679;0.037002;0.563432;
20.712237;0.492636;-0.274993;0.999198;-0.544904;-0.837542;0.038182;0.563351;
20.712570;0.492636;-0.274991;0.999199;-0.545779;-0.836973;0.038773;0.563310;
20.713235;0.492636;-0.274988;0.999200;-0.547528;-0.835831;0.039953;0.563225;
20.713568;0.492637;-0.274986;0.999200;-0.548402;-0.835258;0.040543;0.563182;
20.714233;0.492637;-0.274983;0.999201;-0.550148;-0.834111;0.041723;0.563094;
20.714566;0.492637;-0.274982;0.999202;-0.551020;-0.833536;0.042313;0.563049;
20.715231;0.492637;-0.274978;0.999203;-0.552761;-0.832383;0.043493;0.562957;
20.715564;0.492637;-0.274977;0.999203;-0.553632;-0.831805;0.044083;0.562911;
20.716230;0.492638;-0.274973;0.999204;-0.555370;-0.830646;0.045262;0.562815;
20.716562;0.492638;-0.274972;0.999205;-0.556238;-0.830066;0.045852;0.562766;
20.717228;0.492638;-0.274969;0.999206;-0.557973;-0.828902;0.047031;0.562667;
20.717560;0.492638;-0.274967;0.999206;-0.558839;-0.828319;0.047621;0.562617;
20.718226;0.492639;-0.274964;0.999207;-0.560570;-0.827149;0.048800;0.562514;
20.718559;0.492639;-0.274962;0.999208;-0.561435;-0.826563;0.049389;0.562461;
20.719224;0.492639;-0.274959;0.999209;-0.563162;-0.825388;0.050568;0.562355;
20.719557;0.492639;-0.274957;0.999209;-0.564025;-0.824800;0.051157;0.562301;
20.720222;0.492639;-0.274954;0.999210;-0.565749;-0.823620;0.052335;0.562190;
20.720555;0.492640;-0.274953;0.999210;-0.566609;-0.823028;0.052924;0.562134;
20.721220;0.492640;-0.274949;0.999211;-0.568329;-0.821843;0.054102;0.562020;
20.721553;0.492640;-0.274948;0.999212;-0.569188;-0.821248;0.054691;0.561962;
20.722218;0.492640;-0.274945;0.999213;-0.570905;-0.820057;0.055868;0.561845;
20.722551;0.492640;-0.274943;0.999213;-0.571762;-0.819461;0.056457;0.561785;
20.723217;0.492641;-0.274940;0.999214;-0.573474;-0.818264;0.057634;0.561663;
20.723549;0.492641;-0.274938;0.999215;-0.574330;-0.817665;0.058222;0.561602;
20.724215;0.492641;-0.274935;0.999216;-0.576038;-0.816463;0.059399;0.561477;
20.724547;0.492641;-0.274933;0.999216;-0.576892;-0.815861;0.059987;0.561413;
20.725213;0.492642;-0.274930;0.999217;-0.578597;-0.814654;0.061164;0.561284;
20.725546;0.492642;-0.274929;0.999218;-0.579448;-0.814049;0.061752;0.561219;
20.726211;0.492642;-0.274925;0.999219;-0.581149;-0.812836;0.062927;0.561087;
20.726544;0.492642;-0.274924;0.999219;-0.581999;-0.812229;0.063515;0.561019;
20.727209;0.492642;-0.274921;0.999220;-0.583696;-0.811011;0.064691;0.560883;
20.727542;0.492642;-0.274919;0.999220;-0.584544;-0.810401;0.065278;0.560814;
20.728207;0.492643;-0.274916;0.999221;-0.586238;-0.809178;0.066453;0.560674;
20.728540;0.492643;-0.274914;0.999222;-0.587083;-0.808565;0.067041;0.560604;
20.729205;0.492643;-0.274911;0.999223;-0.588773;-0.807337;0.068215;0.560460;
20.729538;0.492643;-0.274910;0.999223;-0.589617;-0.806721;0.068802;0.560387;
20.730204;0.492644;-0.274906;0.999224;-0.591303;-0.805487;0.069976;0.560240;
20.730536;0.492644;-0.274905;0.999225;-0.592145;-0.804869;0.070563;0.560166;
20.731202;0.492644;-0.274902;0.999226;-0.593827;-0.803630;0.071737;0.560015;
20.731534;0.492644;-0.274900;0.999226;-0.594667;-0.803010;0.072324;0.559938;
20.732200;0.492644;-0.274897;0.999227;-0.596345;-0.801765;0.073497;0.559784;
20.732533;0.492645;-0.274895;0.999227;-0.597183;-0.801142;0.074083;0.559705;
20.733198;0.492645;-0.274892;0.999228;-0.598857;-0.799892;0.075256;0.559547;
20.733531;0.492645;-0.274891;0.999229;-0.599693;-0.799266;0.075842;0.559467;
20.734196;0.492645;-0.274888;0.999230;-0.601363;-0.798012;0.077014;0.559305;
20.734529;0.492645;-0.274886;0.999230;-0.602197;-0.797383;0.077600;0.559223;
20.735194;0.492646;-0.274883;0.999231;-0.603863;-0.796123;0.078771;0.559058;
20.735527;0.492646;-0.274881;0.999232;-0.604696;-0.795492;0.079357;0.558974;
20.736192;0.492646;-0.274878;0.999233;-0.606358;-0.794227;0.080528;0.558804;
20.736525;0.492646;-0.274877;0.999233;-0.607188;-0.793593;0.081113;0.558719;
20.737191;0.492646;-0.274873;0.999234;-0.608846;-0.792322;0.082284;0.558546;
20.737523;0.492647;-0.274872;0.999234;-0.609675;-0.791686;0.082869;0.558458;
20.738189;0.492647;-0.274869;0.999235;-0.611329;-0.790410;0.084039;0.558282;
20.738521;0.492647;-0.274867;0.999236;-0.612155;-0.789771;0.084623;0.558193;
20.739187;0.492647;-0.274864;0.999237;-0.613805;-0.788490;0.085793;0.558012;
20.739520;0.492647;-0.274863;0.999237;-0.614630;-0.787849;0.086377;0.557921;
20.740185;0.492648;-0.274859;0.999238;-0.616276;-0.786563;0.087546;0.557737;
20.740518;0.492648;-0.274858;0.999239;-0.617098;-0.785918;0.088130;0.557644;
20.741183;0.492648;-0.274855;0.999239;-0.618740;-0.784627;0.089298;0.557456;
20.741516;0.492648;-0.274853;0.999240;-0.619560;-0.783980;0.089882;0.557362;
20.742181;0.492649;-0.274850;0.999241;-0.621199;-0.782684;0.091050;0.557170;
20.742514;0.492649;-0.274849;0.999241;-0.622017;-0.782035;0.091634;0.557074;
20.743179;0.492649;-0.274846;0.999242;-0.623651;-0.780733;0.092800;0.556879;
20.743512;0.492649;-0.274844;0.999243;-0.624467;-0.780081;0.093384;0.556780;
20.744178;0.492649;-0.274841;0.999244;-0.626097;-0.778775;0.094550;0.556582;
20.744510;0.492649;-0.274839;0.999244;-0.626911;-0.778120;0.095133;0.556481;
20.745176;0.492650;-0.274836;0.999245;-0.628537;-0.776809;0.096299;0.556279;
20.745508;0.492650;-0.274835;0.999245;-0.629349;-0.776152;0.096881;0.556177;
20.746174;0.492650;-0.274832;0.999246;-0.630971;-0.774835;0.098046;0.555971;
20.746507;0.492650;-0.274830;0.999247;-0.631781;-0.774175;0.098629;0.555867;
20.747172;0.492651;-0.274827;0.999248;-0.633398;-0.772853;0.099793;0.555657;
20.747505;0.492651;-0.274826;0.999248;-0.634206;-0.772191;0.100375;0.555552;
20.748170;0.492651;-0.274823;0.999249;-0.635820;-0.770864;0.101539;0.555338;
20.748503;0.492651;-0.274821;0.999250;-0.636625;-0.770200;0.102120;0.555231;
20.749168;0.492651;-0.274818;0.999250;-0.638235;-0.768868;0.103283;0.555014;
20.749501;0.492651;-0.274817;0.999251;-0.639039;-0.768201;0.103865;0.554905;
20.750166;0.492652;-0.274813;0.999252;-0.640644;-0.766864;0.105027;0.554684;
20.750499;0.492652;-0.274812;0.999252;-0.641445;-0.766194;0.105608;0.554573;
20.751165;0.492652;-0.274809;0.999253;-0.643046;-0.764852;0.106769;0.554348;
20.751497;0.492652;-0.274807;0.999254;-0.643846;-0.764180;0.107350;0.554235;
20.752163;0.492653;-0.274804;0.999255;-0.645442;-0.762833;0.108511;0.554008;
20.752495;0.492653;-0.274803;0.999255;-0.646240;-0.762158;0.109091;0.553893;
20.753161;0.492653;-0.274800;0.999256;-0.647832;-0.760806;0.110251;0.553661;
20.753494;0.492653;-0.274798;0.999256;-0.648628;-0.760129;0.110831;0.553544;
20.754159;0.492653;-0.274795;0.999257;-0.650216;-0.758772;0.111991;0.553309;
20.754492;0.492654;-0.274794;0.999258;-0.651009;-0.758092;0.112570;0.553191;
20.755157;0.492654;-0.274791;0.999259;-0.652593;-0.756730;0.113729;0.552952;
20.755490;0.492654;-0.274789;0.999259;-0.653384;-0.756048;0.114308;0.552832;
20.756155;0.492654;-0.274786;0.999260;-0.654964;-0.754681;0.115466;0.552589;
20.756488;0.492654;-0.274785;0.999260;-0.655753;-0.753996;0.116044;0.552467;
20.757153;0.492655;-0.274782;0.999261;-0.657328;-0.752624;0.117201;0.552221;
20.757486;0.492655;-0.274780;0.999262;-0.658115;-0.751937;0.117780;0.552097;
20.758152;0.492655;-0.274777;0.999263;-0.659686;-0.750560;0.118936;0.551847;
20.758484;0.492655;-0.274776;0.999263;-0.660470;-0.749870;0.119514;0.551722;
20.759150;0.492655;-0.274773;0.999264;-0.662037;-0.748489;0.120669;0.551468;
20.759482;0.492656;-0.274771;0.999264;-0.662819;-0.747797;0.121247;0.551341;
20.760148;0.492656;-0.274768;0.999265;-0.664382;-0.746410;0.122402;0.551084;
20.760481;0.492656;-0.274767;0.999266;-0.665162;-0.745715;0.122979;0.550954;
20.761146;0.492656;-0.274764;0.999267;-0.666720;-0.744324;0.124133;0.550694;
20.761479;0.492656;-0.274762;0.999267;-0.667498;-0.743627;0.124709;0.550563;
20.762144;0.492657;-0.274759;0.999268;-0.669052;-0.742230;0.125862;0.550298;
20.762477;0.492657;-0.274758;0.999268;-0.669828;-0.741531;0.126439;0.550165;
20.763142;0.492657;-0.274755;0.999269;-0.671377;-0.740130;0.127591;0.549898;
20.763475;0.492657;-0.274753;0.999270;-0.672151;-0.739428;0.128167;0.549763;
20.764140;0.492657;-0.274750;0.999271;-0.673696;-0.738022;0.129318;0.549491;
20.764473;0.492658;-0.274749;0.999271;-0.674467;-0.737317;0.129894;0.549355;
20.765139;0.492658;-0.274746;0.999272;-0.676008;-0.735906;0.131044;0.549080;
20.765471;0.492658;-0.274744;0.999272;-0.676777;-0.735199;0.131619;0.548941;
20.766137;0.492658;-0.274742;0.999273;-0.678313;-0.733784;0.132769;0.548663;
20.766469;0.492658;-0.274740;0.999274;-0.679080;-0.733075;0.133343;0.548522;
20.767135;0.492659;-0.274737;0.999275;-0.680612;-0.731654;0.134492;0.548240;
20.767468;0.492659;-0.274736;0.999275;-0.681376;-0.730942;0.135066;0.548098;
20.768133;0.492659;-0.274733;0.999276;-0.682904;-0.729517;0.136214;0.547812;
20.768466;0.492659;-0.274731;0.999276;-0.683666;-0.728803;0.136787;0.547668;
20.769131;0.492659;-0.274728;0.999277;-0.685189;-0.727373;0.137934;0.547379;
20.769464;0.492660;-0.274727;0.999278;-0.685949;-0.726656;0.138507;0.547233;
20.770129;0.492660;-0.274724;0.999278;-0.687467;-0.725221;0.139653;0.546940;
20.770462;0.492660;-0.274722;0.999279;-0.688225;-0.724503;0.140226;0.546793;
20.771127;0.492660;-0.274719;0.999280;-0.689739;-0.723063;0.141371;0.546496;
20.771460;0.492660;-0.274718;0.999280;-0.690495;-0.722342;0.141943;0.546347;
20.772126;0.492661;-0.274715;0.999281;-0.692004;-0.720897;0.143087;0.546047;
20.772458;0.492661;-0.274714;0.999282;-0.692758;-0.720174;0.143659;0.545896;
20.773124;0.492661;-0.274711;0.999282;-0.694262;-0.718725;0.144802;0.545592;
20.773456;0.492661;-0.274709;0.999283;-0.695013;-0.717999;0.145374;0.545439;
20.774122;0.492661;-0.274706;0.999284;-0.696514;-0.716545;0.146516;0.545131;
20.774455;0.492662;-0.274705;0.999284;-0.697263;-0.715817;0.147087;0.544977;
20.775120;0.492662;-0.274702;0.999285;-0.698758;-0.714358;0.148228;0.544666;
20.775453;0.492662;-0.274700;0.999285;-0.699505;-0.713628;0.148798;0.544509;
20.776118;0.492662;-0.274698;0.999286;-0.700996;-0.712164;0.149938;0.544195;
20.776451;0.492662;-0.274696;0.999287;-0.701740;-0.711432;0.150508;0.544037;
20.777116;0.492663;-0.274693;0.999288;-0.703226;-0.709964;0.151647;0.543718;
20.777449;0.492663;-0.274692;0.999288;-0.703968;-0.709228;0.152217;0.543559;
20.778115;0.492663;-0.274689;0.999289;-0.705450;-0.707756;0.153355;0.543237;
20.778447;0.492663;-0.274687;0.999289;-0.706190;-0.707018;0.153924;0.543075;
20.779113;0.492663;-0.274685;0.999290;-0.707667;-0.705541;0.155061;0.542750;
20.779445;0.492664;-0.274683;0.999291;-0.708405;-0.704801;0.155629;0.542586;
20.780111;0.492664;-0.274680;0.999291;-0.709877;-0.703319;0.156765;0.542257;
20.780444;0.492664;-0.274679;0.999292;-0.710612;-0.702577;0.157333;0.542092;
20.781109;0.492664;-0.274676;0.999293;-0.712080;-0.701091;0.158468;0.541760;
20.781442;0.492664;-0.274674;0.999293;-0.712813;-0.700346;0.159035;0.541592;
20.782107;0.492665;-0.274672;0.999294;-0.714276;-0.698855;0.160169;0.541256;
20.782440;0.492665;-0.274670;0.999294;-0.715006;-0.698108;0.160736;0.541088;
20.783105;0.492665;-0.274667;0.999295;-0.716465;-0.696612;0.161869;0.540748;
20.783438;0.492665;-0.274666;0.999296;-0.717193;-0.695863;0.162435;0.540577;
20.784103;0.492665;-0.274663;0.999297;-0.718647;-0.694363;0.163567;0.540234;
20.784436;0.492666;-0.274662;0.999297;-0.719373;-0.693612;0.164132;0.540062;
20.785102;0.492666;-0.274659;0.999298;-0.720822;-0.692107;0.165263;0.539715;
20.785434;0.492666;-0.274657;0.999298;-0.721545;-0.691353;0.165828;0.539541;
20.786100;0.492666;-0.274654;0.999299;-0.722990;-0.689844;0.166958;0.539191;
20.786432;0.492666;-0.274653;0.999300;-0.723711;-0.689088;0.167522;0.539015;
20.787098;0.492667;-0.274650;0.999300;-0.725150;-0.687574;0.168651;0.538661;
20.787431;0.492667;-0.274649;0.999301;-0.725869;-0.686816;0.169215;0.538483;
20.788096;0.492667;-0.274646;0.999302;-0.727304;-0.685298;0.170342;0.538126;
20.788429;0.492667;-0.274644;0.999302;-0.728020;-0.684538;0.170906;0.537946;
20.789094;0.492667;-0.274642;0.999303;-0.729450;-0.683015;0.172032;0.537586;
20.789427;0.492668;-0.274640;0.999303;-0.730164;-0.682252;0.172595;0.537404;
20.790092;0.492668;-0.274637;0.999304;-0.731589;-0.680725;0.173720;0.537040;
20.790425;0.492668;-0.274636;0.999305;-0.732301;-0.679960;0.174282;0.536857;
20.791090;0.492668;-0.274633;0.999305;-0.733721;-0.678428;0.175406;0.536489;
20.791423;0.492668;-0.274632;0.999306;-0.734430;-0.677661;0.175968;0.536304;
20.792089;0.492669;-0.274629;0.999307;-0.735846;-0.676125;0.177090;0.535933;
20.792421;0.492669;-0.274628;0.999307;-0.736553;-0.675355;0.177651;0.535746;
20.793087;0.492669;-0.274625;0.999308;-0.737964;-0.673815;0.178773;0.535371;
20.793419;0.492669;-0.274623;0.999308;-0.738668;-0.673043;0.179334;0.535183;
20.794085;0.492669;-0.274620;0.999309;-0.740074;-0.671498;0.180454;0.534805;
20.794418;0.492670;-0.274619;0.999310;-0.740776;-0.670724;0.181014;0.534614;
20.795083;0.492670;-0.274616;0.999310;-0.742177;-0.669175;0.182133;0.534233;
20.795416;0.492670;-0.274615;0.999311;-0.742876;-0.668399;0.182692;0.534041;
20.796081;0.492670;-0.274612;0.999312;-0.744273;-0.666845;0.183810;0.533655;
20.796414;0.492670;-0.274611;0.999312;-0.744970;-0.666067;0.184369;0.533462;
20.797079;0.492671;-0.274608;0.999313;-0.746361;-0.664508;0.185486;0.533073;
20.797412;0.492671;-0.274606;0.999313;-0.747056;-0.663728;0.186044;0.532877;
20.798077;0.492671;-0.274604;0.999314;-0.748442;-0.662165;0.187159;0.532485;
20.798410;0.492671;-0.274602;0.999315;-0.749134;-0.661383;0.187717;0.532288;
20.799076;0.492671;-0.274600;0.999315;-0.750516;-0.659816;0.188831;0.531892;
20.799408;0.492672;-0.274598;0.999316;-0.751206;-0.659031;0.189388;0.531693;
20.800074;0.492672;-0.274595;0.999317;-0.752582;-0.657460;0.190501;0.531293;
20.800406;0.492672;-0.274594;0.999317;-0.753269;-0.656673;0.191057;0.531093;
20.801072;0.492672;-0.274591;0.999318;-0.754641;-0.655098;0.192169;0.530690;
20.801405;0.492672;-0.274590;0.999318;-0.755326;-0.654309;0.192724;0.530488;
20.802070;0.492673;-0.274587;0.999319;-0.756693;-0.652729;0.193835;0.530081;
20.802403;0.492673;-0.274586;0.999320;-0.757375;-0.651938;0.194390;0.529877;
20.803068;0.492673;-0.274583;0.999320;-0.758737;-0.650353;0.195499;0.529467;
20.803401;0.492673;-0.274582;0.999321;-0.759417;-0.649560;0.196053;0.529261;
20.804066;0.492673;-0.274579;0.999322;-0.760774;-0.647972;0.197161;0.528848;
20.804399;0.492674;-0.274577;0.999322;-0.761451;-0.647176;0.197715;0.528640;
