time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;Load_load_PPu;Load_load_QPu;Transformer_transformer_terminal1_V_re;Transformer_transformer_terminal1_V_im;Transformer_transformer_terminal2_V_re;Transformer_transformer_terminal2_V_im;Transformer_transformer_terminal1_i_re;Transformer_transformer_terminal1_i_im;Transformer_transformer_terminal2_i_re;Transformer_transformer_terminal2_i_im;Transformer_transformer_P1Pu;Transformer_transformer_Q1Pu;Transformer_transformer_P2Pu;Transformer_transformer_Q2Pu;Transformer_transformer_U1Pu;Transformer_transformer_U2Pu;Bus1_bus_U;Bus1_bus_UPhaseDeg;Bus2_bus_U;Bus2_bus_UPhaseDeg;
21.1000000000;0.9999996394;9.0849087194;1.5087755007;0.0908490872;0.0150877550;0.0900000000;0.0100000000;0.7136584742;-0.6764272191;0.7618097335;-0.6478002846;-0.0594345197;0.0703461511;0.0594359098;-0.0703461139;-0.0900000000;-0.0100000000;0.0908490872;0.0150877550;0.9832915135;0.9999996394;0.9832915135;-43.4657896064;0.9999996394;-40.3759749114;
21.2000000000;0.9999996416;9.0849087190;1.5087754983;0.0908490872;0.0150877550;0.0900000000;0.0100000000;0.7099217442;-0.6803479420;0.7582299562;-0.6519866692;-0.0590461363;0.0706724618;0.0590475266;-0.0706724322;-0.0900000000;-0.0100000000;0.0908490872;0.0150877550;0.9832915158;0.9999996416;0.9832915158;-43.7813885629;0.9999996416;-40.6915738819;
21.3000000000;0.9999996438;9.0849087186;1.5087754960;0.0908490872;0.0150877550;0.0900000000;0.0100000000;0.7061548670;-0.6842569059;0.7546189194;-0.6561627650;-0.0586550684;0.0709973661;0.0586564588;-0.0709973442;-0.0900000000;-0.0100000000;0.0908490872;0.0150877550;0.9832915180;0.9999996438;0.9832915180;-44.0977082795;0.9999996438;-41.0078936124;
21.4000000000;0.9999996460;9.0849087183;1.5087754937;0.0908490872;0.0150877549;0.0900000000;0.0100000000;0.7023578630;-0.6881537953;0.7509766266;-0.6603282505;-0.0582613209;0.0713208348;0.0582627114;-0.0713208206;-0.0900000000;-0.0100000000;0.0908490872;0.0150877549;0.9832915203;0.9999996460;0.9832915203;-44.4147443332;0.9999996460;-41.3249296798;
21.5000000000;0.9999996482;9.0849087179;1.5087754914;0.0908490872;0.0150877549;0.0900000000;0.0100000000;0.6985307556;-0.6920382950;0.7473030840;-0.6644828042;-0.0578648995;0.0716428389;0.0578662900;-0.0716428324;-0.0900000000;-0.0100000000;0.0908490872;0.0150877549;0.9832915225;0.9999996482;0.9832915225;-44.7324923285;0.9999996482;-41.6426776888;
21.6000000000;0.9999996504;9.0849087176;1.5087754892;0.0908490872;0.0150877549;0.0900000000;0.0100000000;0.6946735705;-0.6959100897;0.7435983008;-0.6686261046;-0.0574658097;0.0719633493;0.0574672003;-0.0719633505;-0.0900000000;-0.0100000000;0.0908490872;0.0150877549;0.9832915247;0.9999996504;0.9832915247;-45.0509478965;0.9999996504;-41.9611332704;
21.7000000000;0.9999996525;9.0849087172;1.5087754869;0.0908490872;0.0150877549;0.0900000000;0.0100000000;0.6907863366;-0.6997688647;0.7398622889;-0.6727578305;-0.0570640575;0.0722823369;0.0570654480;-0.0722823459;-0.0900000000;-0.0100000000;0.0908490872;0.0150877549;0.9832915269;0.9999996525;0.9832915269;-45.3701066954;0.9999996525;-42.2802920828;
21.8000000000;0.9999996546;9.0849087168;1.5087754847;0.0908490872;0.0150877548;0.0900000000;0.0100000000;0.6868690854;-0.7036143053;0.7360950631;-0.6768776606;-0.0566596490;0.0725997728;0.0566610395;-0.0725997896;-0.0900000000;-0.0100000000;0.0908490872;0.0150877548;0.9832915290;0.9999996546;0.9832915290;-45.6899644100;0.9999996546;-42.6001498108;
21.9000000000;0.9999996567;9.0849087165;1.5087754824;0.0908490872;0.0150877548;0.0900000000;0.0100000000;0.6829218511;-0.7074460973;0.7322966409;-0.6809852739;-0.0562525908;0.0729156282;0.0562539811;-0.0729156527;-0.0900000000;-0.0100000000;0.0908490872;0.0150877548;0.9832915312;0.9999996567;0.9832915312;-46.0105167514;0.9999996567;-42.9207021655;
22.0000000000;0.9999996589;9.0849087161;1.5087754802;0.0908490872;0.0150877548;0.0900000000;0.0100000000;0.6789446710;-0.7112639266;0.7284670429;-0.6850803494;-0.0558428894;0.0732298741;0.0558442796;-0.0732299065;-0.0900000000;-0.0100000000;0.0908490872;0.0150877548;0.9832915333;0.9999996589;0.9832915333;-46.3317594571;0.9999996589;-43.2419448846;
22.1000000000;0.9999996609;9.0849087158;1.5087754780;0.0908490872;0.0150877548;0.0900000000;0.0100000000;0.6749375849;-0.7150674795;0.7246062923;-0.6891625665;-0.0554305520;0.0735424819;0.0554319420;-0.0735425220;-0.0900000000;-0.0100000000;0.0908490872;0.0150877548;0.9832915355;0.9999996609;0.9832915355;-46.6536882910;0.9999996609;-43.5638737316;
22.2000000000;0.9999996630;9.0849087154;1.5087754758;0.0908490872;0.0150877548;0.0900000000;0.0100000000;0.6709006355;-0.7188564427;0.7207144154;-0.6932316046;-0.0550155856;0.0738534226;0.0550169754;-0.0738534706;-0.0900000000;-0.0100000000;0.0908490872;0.0150877548;0.9832915376;0.9999996630;0.9832915376;-46.9762990426;0.9999996630;-43.8864844963;
22.3000000000;0.9999996651;9.0849087151;1.5087754736;0.0908490872;0.0150877547;0.0900000000;0.0100000000;0.6668338682;-0.7226305033;0.7167914411;-0.6972871433;-0.0545979978;0.0741626678;0.0545993873;-0.0741627236;-0.0900000000;-0.0100000000;0.0908490872;0.0150877547;0.9832915397;0.9999996651;0.9832915397;-47.2995875274;0.9999996651;-44.2097729941;
22.4000000000;0.9999996671;9.0849087148;1.5087754715;0.0908490871;0.0150877547;0.0900000000;0.0100000000;0.6627373313;-0.7263893486;0.7128374013;-0.7013288626;-0.0541777963;0.0744701887;0.0541791854;-0.0744702524;-0.0900000000;-0.0100000000;0.0908490871;0.0150877547;0.9832915418;0.9999996671;0.9832915418;-47.6235495867;0.9999996671;-44.5337350664;
22.5000000000;0.9999996692;9.0849087144;1.5087754693;0.0908490871;0.0150877547;0.0900000000;0.0100000000;0.6586110760;-0.7301326666;0.7088523309;-0.7053564428;-0.0537549890;0.0747759570;0.0537563778;-0.0747760285;-0.0900000000;-0.0100000000;0.0908490871;0.0150877547;0.9832915439;0.9999996692;0.9832915439;-47.9481810871;0.9999996692;-44.8583665796;
22.6000000000;0.9999996712;9.0849087141;1.5087754672;0.0908490871;0.0150877547;0.0900000000;0.0100000000;0.6544551561;-0.7338601454;0.7048362674;-0.7093695642;-0.0533295843;0.0750799440;0.0533309726;-0.0750800234;-0.0900000000;-0.0100000000;0.0908490871;0.0150877547;0.9832915460;0.9999996712;0.9832915460;-48.2734779207;0.9999996712;-45.1836634260;
22.7000000000;0.9999996732;9.0849087138;1.5087754650;0.0908490871;0.0150877547;0.0900000000;0.0100000000;0.6502696281;-0.7375714739;0.7007892512;-0.7133679078;-0.0529015905;0.0753821215;0.0529029784;-0.0753822088;-0.0900000000;-0.0100000000;0.0908490871;0.0150877547;0.9832915480;0.9999996732;0.9832915480;-48.5994360048;0.9999996732;-45.5096215228;
22.8000000000;0.9999996752;9.0849087134;1.5087754629;0.0908490871;0.0150877546;0.0900000000;0.0100000000;0.6460545517;-0.7412663412;0.6967113259;-0.7173511545;-0.0524710165;0.0756824610;0.0524724038;-0.0756825562;-0.0900000000;-0.0100000000;0.0908490871;0.0150877546;0.9832915501;0.9999996752;0.9832915501;-48.9260512817;0.9999996752;-45.8362368123;
22.9000000000;0.9999996772;9.0849087131;1.5087754608;0.0908490871;0.0150877546;0.0900000000;0.0100000000;0.6418099891;-0.7449444370;0.6926025375;-0.7213189860;-0.0520378713;0.0759809344;0.0520392580;-0.0759810376;-0.0900000000;-0.0100000000;0.0908490871;0.0150877546;0.9832915521;0.9999996772;0.9832915521;-49.2533197185;0.9999996772;-46.1635052617;
23.0000000000;0.9999996792;9.0849087128;1.5087754587;0.0908490871;0.0150877546;0.0900000000;0.0100000000;0.6375360053;-0.7486054517;0.6884629352;-0.7252710840;-0.0516021640;0.0762775136;0.0516035502;-0.0762776247;-0.0900000000;-0.0100000000;0.0908490871;0.0150877546;0.9832915541;0.9999996792;0.9832915541;-49.5812373073;0.9999996792;-46.4914228630;
23.1000000000;0.9999996812;9.0849087124;1.5087754567;0.0908490871;0.0150877546;0.0900000000;0.0100000000;0.6332326683;-0.7522490759;0.6842925709;-0.7292071309;-0.0511639043;0.0765721703;0.0511652898;-0.0765722894;-0.0900000000;-0.0100000000;0.0908490871;0.0150877546;0.9832915561;0.9999996812;0.9832915561;-49.9098000646;0.9999996812;-46.8199856327;
23.2000000000;0.9999996831;9.0849087121;1.5087754546;0.0908490871;0.0150877545;0.0900000000;0.0100000000;0.6289000486;-0.7558750010;0.6800914994;-0.7331268094;-0.0507231019;0.0768648767;0.0507244867;-0.0768650037;-0.0900000000;-0.0100000000;0.0908490871;0.0150877545;0.9832915581;0.9999996831;0.9832915581;-50.2390040314;0.9999996831;-47.1491896118;
23.3000000000;0.9999996851;9.0849087118;1.5087754526;0.0908490871;0.0150877545;0.0900000000;0.0100000000;0.6245382197;-0.7594829191;0.6758597786;-0.7370298025;-0.0502797668;0.0771556048;0.0502811508;-0.0771557398;-0.0900000000;-0.0100000000;0.0908490871;0.0150877545;0.9832915601;0.9999996851;0.9832915601;-50.5688452730;0.9999996851;-47.4790308656;
23.4000000000;0.9999996870;9.0849087115;1.5087754505;0.0908490871;0.0150877545;0.0900000000;0.0100000000;0.6201472578;-0.7630725225;0.6715974689;-0.7409157940;-0.0498339093;0.0774443268;0.0498352925;-0.0774444697;-0.0900000000;-0.0100000000;0.0908490871;0.0150877545;0.9832915621;0.9999996870;0.9832915621;-50.8993198788;0.9999996870;-47.8095054836;
23.5000000000;0.9999996889;9.0849087111;1.5087754485;0.0908490871;0.0150877545;0.0900000000;0.0100000000;0.6157272421;-0.7666435046;0.6673046339;-0.7447844678;-0.0493855400;0.0777310149;0.0493869223;-0.0777311658;-0.0900000000;-0.0100000000;0.0908490871;0.0150877545;0.9832915640;0.9999996889;0.9832915640;-51.2304239622;0.9999996889;-48.1406095791;
23.6000000000;0.9999996908;9.0849087108;1.5087754465;0.0908490871;0.0150877545;0.0900000000;0.0100000000;0.6112782544;-0.7701955592;0.6629813397;-0.7486355087;-0.0489346695;0.0780156415;0.0489360510;-0.0780158004;-0.0900000000;-0.0100000000;0.0908490871;0.0150877545;0.9832915660;0.9999996908;0.9832915660;-51.5621536605;0.9999996908;-48.4723392894;
23.7000000000;0.9999996927;9.0849087105;1.5087754445;0.0908490871;0.0150877544;0.0900000000;0.0100000000;0.6068003792;-0.7737283809;0.6586276557;-0.7524686017;-0.0484813090;0.0782981791;0.0484826896;-0.0782983460;-0.0900000000;-0.0100000000;0.0908490871;0.0150877544;0.9832915679;0.9999996927;0.9832915679;-51.8945051347;0.9999996927;-48.8046907755;
23.8000000000;0.9999996946;9.0849087102;1.5087754425;0.0908490871;0.0150877544;0.0900000000;0.0100000000;0.6022937040;-0.7772416648;0.6542436539;-0.7562834327;-0.0480254698;0.0785786001;0.0480268493;-0.0785787750;-0.0900000000;-0.0100000000;0.0908490871;0.0150877544;0.9832915698;0.9999996946;0.9832915698;-52.2274745692;0.9999996946;-49.1376602219;
23.9000000000;0.9999996965;9.0849087099;1.5087754405;0.0908490871;0.0150877544;0.0900000000;0.0100000000;0.5977583190;-0.7807351069;0.6498294092;-0.7600796878;-0.0475671633;0.0788568772;0.0475685418;-0.0788570602;-0.0900000000;-0.0100000000;0.0908490871;0.0150877544;0.9832915717;0.9999996965;0.9832915717;-52.5610581720;0.9999996965;-49.4712438365;
24.0000000000;0.9999996984;9.0849087096;1.5087754386;0.0908490871;0.0150877544;0.0900000000;0.0100000000;0.5931943171;-0.7842084040;0.6453849995;-0.7638570541;-0.0471064014;0.0791329831;0.0471077788;-0.0791331741;-0.0900000000;-0.0100000000;0.0908490871;0.0150877544;0.9832915736;0.9999996984;0.9832915736;-52.8952521743;0.9999996984;-49.8054378506;
24.1000000000;0.9999997002;9.0849087093;1.5087754366;0.0908490871;0.0150877544;0.0900000000;0.0100000000;0.5886017942;-0.7876612536;0.6409105053;-0.7676152191;-0.0466431961;0.0794068907;0.0466445724;-0.0794070898;-0.0900000000;-0.0100000000;0.0908490871;0.0150877544;0.9832915755;0.9999997002;0.9832915755;-53.2300528305;0.9999997002;-50.1402385184;
24.2000000000;0.9999997020;9.0849087090;1.5087754347;0.0908490871;0.0150877543;0.0900000000;0.0100000000;0.5839808488;-0.7910933538;0.6364060103;-0.7713538709;-0.0461775598;0.0796785729;0.0461789349;-0.0796787800;-0.0900000000;-0.0100000000;0.0908490871;0.0150877543;0.9832915774;0.9999997020;0.9832915774;-53.5654564178;0.9999997020;-50.4756421173;
24.3000000000;0.9999997039;9.0849087087;1.5087754328;0.0908490871;0.0150877543;0.0900000000;0.0100000000;0.5793315821;-0.7945044039;0.6318716007;-0.7750726985;-0.0457095049;0.0799480027;0.0457108787;-0.0799482179;-0.0900000000;-0.0100000000;0.0908490871;0.0150877543;0.9832915793;0.9999997039;0.9832915793;-53.9014592365;0.9999997039;-50.8116449474;
24.4000000000;0.9999997057;9.0849087084;1.5087754308;0.0908490871;0.0150877543;0.0900000000;0.0100000000;0.5746540983;-0.7978941038;0.6273073659;-0.7787713914;-0.0452390442;0.0802151533;0.0452404167;-0.0802153766;-0.0900000000;-0.0100000000;0.0908490871;0.0150877543;0.9832915811;0.9999997057;0.9832915811;-54.2380576092;0.9999997057;-51.1482433316;
24.5000000000;0.9999997075;9.0849087081;1.5087754289;0.0908490871;0.0150877543;0.0900000000;0.0100000000;0.5699485041;-0.8012621542;0.6227133979;-0.7824496399;-0.0447661908;0.0804799980;0.0447675620;-0.0804802293;-0.0900000000;-0.0100000000;0.0908490871;0.0150877543;0.9832915830;0.9999997075;0.9832915830;-54.5752478815;0.9999997075;-51.4854336153;
24.6000000000;0.9999997093;9.0849087078;1.5087754270;0.0908490871;0.0150877543;0.0900000000;0.0100000000;0.5652149093;-0.8046082569;0.6180897917;-0.7861071352;-0.0442909580;0.0807425100;0.0442923278;-0.0807427494;-0.0900000000;-0.0100000000;0.0908490871;0.0150877543;0.9832915848;0.9999997093;0.9832915848;-54.9130264212;0.9999997093;-51.8232121663;
24.7000000000;0.9999997111;9.0849087075;1.5087754252;0.0908490871;0.0150877543;0.0900000000;0.0100000000;0.5604534261;-0.8079321144;0.6134366451;-0.7897435689;-0.0438133592;0.0810026629;0.0438147276;-0.0810029104;-0.0900000000;-0.0100000000;0.0908490871;0.0150877543;0.9832915866;0.9999997111;0.9832915866;-55.2513896185;0.9999997111;-52.1615753748;
24.8000000000;0.9999997128;9.0849087072;1.5087754233;0.0908490871;0.0150877542;0.0900000000;0.0100000000;0.5556641697;-0.8112334303;0.6087540587;-0.7933586337;-0.0433334084;0.0812604303;0.0433347753;-0.0812606859;-0.0900000000;-0.0100000000;0.0908490871;0.0150877542;0.9832915884;0.9999997128;0.9832915884;-55.5903338855;0.9999997128;-52.5005196529;
24.9000000000;0.9999997146;9.0849087069;1.5087754214;0.0908490871;0.0150877542;0.0900000000;0.0100000000;0.5508472578;-0.8145119090;0.6040421361;-0.7969520231;-0.0428511195;0.0815157859;0.0428524848;-0.0815160495;-0.0900000000;-0.0100000000;0.0908490871;0.0150877542;0.9832915902;0.9999997146;0.9832915902;-55.9298556566;0.9999997146;-52.8400414351;
25.0000000000;0.9999997164;9.0849087066;1.5087754196;0.0908490871;0.0150877542;0.0900000000;0.0100000000;0.5460028112;-0.8177672560;0.5993009834;-0.8005234313;-0.0423665067;0.0817687035;0.0423678705;-0.0817689752;-0.0900000000;-0.0100000000;0.0908490871;0.0150877542;0.9832915920;0.9999997164;0.9832915920;-56.2699513879;0.9999997164;-53.1801371775;
25.1000000000;0.9999997181;9.0849087063;1.5087754178;0.0908490871;0.0150877542;0.0900000000;0.0100000000;0.5411309531;-0.8209991778;0.5945307099;-0.8040725534;-0.0418795847;0.0820191570;0.0418809468;-0.0820194369;-0.0900000000;-0.0100000000;0.0908490871;0.0150877542;0.9832915938;0.9999997181;0.9832915938;-56.6106175574;0.9999997181;-53.5208033580;
25.2000000000;0.9999997198;9.0849087060;1.5087754159;0.0908490871;0.0150877542;0.0900000000;0.0100000000;0.5362318096;-0.8242073818;0.5897314275;-0.8075990856;-0.0413903681;0.0822671206;0.0413917285;-0.0822674085;-0.0900000000;-0.0100000000;0.0908490871;0.0150877542;0.9832915955;0.9999997198;0.9832915955;-56.9518506646;0.9999997198;-53.8620364760;
25.3000000000;0.9999997215;9.0849087058;1.5087754141;0.0908490871;0.0150877541;0.0900000000;0.0100000000;0.5313055094;-0.8273915766;0.5849032511;-0.8111027246;-0.0408988720;0.0825125684;0.0409002307;-0.0825128644;-0.0900000000;-0.0100000000;0.0908490871;0.0150877541;0.9832915973;0.9999997215;0.9832915973;-57.2936472305;0.9999997215;-54.2038330527;
25.4000000000;0.9999997233;9.0849087055;1.5087754123;0.0908490871;0.0150877541;0.0900000000;0.0100000000;0.5263521841;-0.8305514717;0.5800462983;-0.8145831685;-0.0404051115;0.0827554747;0.0404064685;-0.0827557789;-0.0900000000;-0.0100000000;0.0908490871;0.0150877541;0.9832915990;0.9999997233;0.9832915990;-57.6360037973;0.9999997233;-54.5461896304;
25.5000000000;0.9999997249;9.0849087052;1.5087754105;0.0908490871;0.0150877541;0.0900000000;0.0100000000;0.5213719678;-0.8336867777;0.5751606894;-0.8180401159;-0.0399091023;0.0829958141;0.0399104574;-0.0829961264;-0.0900000000;-0.0100000000;0.0908490871;0.0150877541;0.9832916008;0.9999997249;0.9832916008;-57.9789169288;0.9999997249;-54.8891027725;
25.6000000000;0.9999997266;9.0849087049;1.5087754088;0.0908490870;0.0150877541;0.0900000000;0.0100000000;0.5163649975;-0.8367972066;0.5702465477;-0.8214732668;-0.0394108600;0.0832335611;0.0394122132;-0.0832338815;-0.0900000000;-0.0100000000;0.0908490870;0.0150877541;0.9832916025;0.9999997266;0.9832916025;-58.3223832095;0.9999997266;-55.2325690638;
25.7000000000;0.9999997283;9.0849087046;1.5087754070;0.0908490870;0.0150877541;0.0900000000;0.0100000000;0.5113314127;-0.8398824711;0.5653039992;-0.8248823219;-0.0389104006;0.0834686904;0.0389117518;-0.0834690189;-0.0900000000;-0.0100000000;0.0908490870;0.0150877541;0.9832916042;0.9999997283;0.9832916042;-58.6663992450;0.9999997283;-55.5765851099;
25.8000000000;0.9999997300;9.0849087044;1.5087754052;0.0908490870;0.0150877541;0.0900000000;0.0100000000;0.5062713558;-0.8429422854;0.5603331729;-0.8282669831;-0.0384077402;0.0837011769;0.0384090894;-0.0837015135;-0.0900000000;-0.0100000000;0.0908490870;0.0150877541;0.9832916059;0.9999997300;0.9832916059;-59.0109616619;0.9999997300;-55.9211475372;
25.9000000000;0.9999997316;9.0849087041;1.5087754035;0.0908490870;0.0150877540;0.0900000000;0.0100000000;0.5011849717;-0.8459763648;0.5553342001;-0.8316269533;-0.0379028953;0.0839309955;0.0379042425;-0.0839313403;-0.0900000000;-0.0100000000;0.0908490870;0.0150877540;0.9832916076;0.9999997316;0.9832916076;-59.3560671071;0.9999997316;-56.2662529929;
26.0000000000;0.9999997333;9.0849087038;1.5087754018;0.0908490870;0.0150877540;0.0900000000;0.0100000000;0.4960724080;-0.8489844256;0.5503072154;-0.8349619364;-0.0373958827;0.0841581215;0.0373972278;-0.0841584744;-0.0900000000;-0.0100000000;0.0908490870;0.0150877540;0.9832916093;0.9999997333;0.9832916093;-59.7017122484;0.9999997333;-56.6118981446;
26.1000000000;0.9999997349;9.0849087036;1.5087754000;0.0908490870;0.0150877540;0.0900000000;0.0100000000;0.4909338151;-0.8519661856;0.5452523560;-0.8382716375;-0.0368867191;0.0843825301;0.0368880620;-0.0843828911;-0.0900000000;-0.0100000000;0.0908490870;0.0150877540;0.9832916109;0.9999997349;0.9832916109;-60.0478937740;0.9999997349;-56.9580796805;
26.2000000000;0.9999997365;9.0849087033;1.5087753983;0.0908490870;0.0150877540;0.0900000000;0.0100000000;0.4857693459;-0.8549213636;0.5401697616;-0.8415557627;-0.0363754219;0.0846041966;0.0363767625;-0.0846045658;-0.0900000000;-0.0100000000;0.0908490870;0.0150877540;0.9832916126;0.9999997365;0.9832916126;-60.3946083923;0.9999997365;-57.3047943090;
26.3000000000;0.9999997382;9.0849087030;1.5087753966;0.0908490870;0.0150877540;0.0900000000;0.0100000000;0.4805791560;-0.8578496800;0.5350595751;-0.8448140194;-0.0358620082;0.0848230968;0.0358633466;-0.0848234740;-0.0900000000;-0.0100000000;0.0908490870;0.0150877540;0.9832916143;0.9999997382;0.9832916143;-60.7418528320;0.9999997382;-57.6520387589;
26.4000000000;0.9999997398;9.0849087028;1.5087753949;0.0908490870;0.0150877539;0.0900000000;0.0100000000;0.4753634037;-0.8607508561;0.5299219418;-0.8480461161;-0.0353464958;0.0850392062;0.0353478319;-0.0850395915;-0.0900000000;-0.0100000000;0.0908490870;0.0150877539;0.9832916159;0.9999997398;0.9832916159;-61.0896238419;0.9999997398;-57.9998097789;
26.5000000000;0.9999997414;9.0849087025;1.5087753932;0.0908490870;0.0150877539;0.0900000000;0.0100000000;0.4701222499;-0.8636246148;0.5247570100;-0.8512517625;-0.0348289024;0.0852525007;0.0348302362;-0.0852528942;-0.0900000000;-0.0100000000;0.0908490870;0.0150877539;0.9832916175;0.9999997414;0.9832916175;-61.4379181906;0.9999997414;-58.3481041377;
26.6000000000;0.9999997429;9.0849087022;1.5087753916;0.0908490870;0.0150877539;0.0900000000;0.0100000000;0.4648558580;-0.8664706802;0.5195649305;-0.8544306694;-0.0343092462;0.0854629564;0.0343105775;-0.0854633580;-0.0900000000;-0.0100000000;0.0908490870;0.0150877539;0.9832916191;0.9999997429;0.9832916191;-61.7867326666;0.9999997429;-58.6969186237;
26.7000000000;0.9999997445;9.0849087020;1.5087753899;0.0908490870;0.0150877539;0.0900000000;0.0100000000;0.4595643941;-0.8692887777;0.5143458570;-0.8575825491;-0.0337875455;0.0856705494;0.0337888743;-0.0856709591;-0.0900000000;-0.0100000000;0.0908490870;0.0150877539;0.9832916208;0.9999997445;0.9832916208;-62.1360640783;0.9999997445;-59.0462500453;
26.8000000000;0.9999997461;9.0849087017;1.5087753883;0.0908490870;0.0150877539;0.0900000000;0.0100000000;0.4542480270;-0.8720786344;0.5090999458;-0.8607071147;-0.0332638187;0.0858752560;0.0332651451;-0.0858756739;-0.0900000000;-0.0100000000;0.0908490870;0.0150877539;0.9832916223;0.9999997461;0.9832916223;-62.4859092533;0.9999997461;-59.3960952302;
26.9000000000;0.9999997477;9.0849087015;1.5087753866;0.0908490870;0.0150877539;0.0900000000;0.0100000000;0.4489069279;-0.8748399784;0.5038273560;-0.8638040812;-0.0327380847;0.0860770528;0.0327394085;-0.0860774787;-0.0900000000;-0.0100000000;0.0908490870;0.0150877539;0.9832916239;0.9999997477;0.9832916239;-62.8362650390;0.9999997477;-59.7464510257;
27.0000000000;0.9999997492;9.0849087012;1.5087753850;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4435412708;-0.8775725394;0.4985282494;-0.8668731643;-0.0322103624;0.0862759163;0.0322116835;-0.0862763503;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916255;0.9999997492;0.9832916255;-63.1871283020;0.9999997492;-60.0973142985;
27.1000000000;0.9999997507;9.0849087010;1.5087753834;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4381512321;-0.8802760486;0.4932027903;-0.8699140814;-0.0316806711;0.0864718233;0.0316819895;-0.0864722655;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916271;0.9999997507;0.9832916271;-63.5384959282;0.9999997507;-60.4486819343;
27.2000000000;0.9999997523;9.0849087007;1.5087753818;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4327369908;-0.8829502386;0.4878511460;-0.8729265512;-0.0311490301;0.0866647509;0.0311503457;-0.0866652011;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916286;0.9999997523;0.9832916286;-63.8903648224;0.9999997523;-60.8005508381;
27.3000000000;0.9999997538;9.0849087005;1.5087753802;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4272987284;-0.8855948434;0.4824734863;-0.8759102937;-0.0306154590;0.0868546761;0.0306167719;-0.0868551344;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916302;0.9999997538;0.9832916302;-64.2427319086;0.9999997538;-61.1529179340;
27.4000000000;0.9999997553;9.0849087002;1.5087753786;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4218366291;-0.8882095988;0.4770699835;-0.8788650303;-0.0300799779;0.0870415763;0.0300812880;-0.0870420426;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916317;0.9999997553;0.9832916317;-64.5955941297;0.9999997553;-61.5057801646;
27.5000000000;0.9999997568;9.0849087000;1.5087753770;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4163508794;-0.8907942418;0.4716408128;-0.8817904838;-0.0295426068;0.0872254288;0.0295439139;-0.0872259033;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916333;0.9999997568;0.9832916333;-64.9489484473;0.9999997568;-61.8591344916;
27.6000000000;0.9999997583;9.0849086997;1.5087753754;0.0908490870;0.0150877538;0.0900000000;0.0100000000;0.4108416686;-0.8933485112;0.4661861519;-0.8846863785;-0.0290033659;0.0874062114;0.0290046701;-0.0874066939;-0.0900000000;-0.0100000000;0.0908490870;0.0150877538;0.9832916348;0.9999997583;0.9832916348;-65.3027918415;0.9999997583;-62.2129778951;
27.7000000000;0.9999997598;9.0849086995;1.5087753739;0.0908490870;0.0150877537;0.0900000000;0.0100000000;0.4053091882;-0.8958721471;0.4607061813;-0.8875524402;-0.0284622758;0.0875839018;0.0284635770;-0.0875843923;-0.0900000000;-0.0100000000;0.0908490870;0.0150877537;0.9832916363;0.9999997598;0.9832916363;-65.6571213111;0.9999997598;-62.5673073741;
27.8000000000;0.9999997612;9.0849086992;1.5087753723;0.0908490870;0.0150877537;0.0900000000;0.0100000000;0.3997536323;-0.8983648916;0.4552010838;-0.8903883960;-0.0279193572;0.0877584780;0.0279206554;-0.0877589766;-0.0900000000;-0.0100000000;0.0908490870;0.0150877537;0.9832916378;0.9999997612;0.9832916378;-66.0119338732;0.9999997612;-62.9221199455;
27.9000000000;0.9999997627;9.0849086990;1.5087753708;0.0908490870;0.0150877537;0.0900000000;0.0100000000;0.3941751977;-0.9008264880;0.4496710452;-0.8931939748;-0.0273746312;0.0879299182;0.0273759262;-0.0879304248;-0.0900000000;-0.0100000000;0.0908490870;0.0150877537;0.9832916393;0.9999997627;0.9832916393;-66.3672265634;0.9999997627;-63.2774126450;
28.0000000000;0.9999997642;9.0849086988;1.5087753692;0.0908490870;0.0150877537;0.0900000000;0.0100000000;0.3885740833;-0.9032566815;0.4441162535;-0.8959689067;-0.0268281188;0.0880982007;0.0268294106;-0.0880987153;-0.0900000000;-0.0100000000;0.0908490870;0.0150877537;0.9832916408;0.9999997642;0.9832916408;-66.7229964354;0.9999997642;-63.6331825261;
28.1000000000;0.9999997656;9.0849086985;1.5087753677;0.0908490870;0.0150877537;0.0900000000;0.0100000000;0.3829504906;-0.9056552189;0.4385368996;-0.8987129235;-0.0262798414;0.0882633040;0.0262811300;-0.0882638267;-0.0900000000;-0.0100000000;0.0908490870;0.0150877537;0.9832916423;0.9999997656;0.9832916423;-67.0792405608;0.9999997656;-63.9894266606;
