"time","bus_1041.U","bus_1042.U","bus_4012.U","bus_4032.U","bus_4062.U","line_4032_4044.P1Pu"
62.56,0.9559593559261675,0.9942009951343967,1.013239254884198,0.99273581120904,1.031570314548911,0
62.57000000000001,0.9559606527469453,0.9942030734824591,1.013237848891605,0.9927317026764432,1.031571384644049,0
62.58,0.9559619495677231,0.9942051519012944,1.013236442899011,0.9927275941448153,1.031572454808078,0
62.59,0.9559632463885008,0.9942072303909023,1.013235036906418,0.9927234856141562,1.031573525040999,0
62.60000000000001,0.9559645432092786,0.9942093089512823,1.013233630913825,0.992719377084466,1.031574595342811,0
62.61,0.9559658400300565,0.9942113875824341,1.013232224921231,0.9927152685557447,1.031575665713514,0
62.62,0.9559671368508342,0.994213466284357,1.013230818928637,0.9927111600279924,1.031576736153106,0
62.63,0.955968433671612,0.9942155450570509,1.013229412936044,0.9927070515012089,1.031577806661589,0
62.64000000000001,0.9559697304923898,0.9942176239005152,1.01322800694345,0.9927029429753943,1.031578877238963,0
62.65000000000001,0.9559710273131675,0.9942197028147493,1.013226600950857,0.9926988344505487,1.031579947885226,0
62.66,0.9559724536553972,0.9942214459481353,1.013225957013701,0.9926965195634292,1.031581725500164,0
62.67000000000001,0.9559739408940923,0.9942230312050847,1.013225671368409,0.9926950479826618,1.031583835516133,0
62.68,0.9559754281327874,0.9942246164834049,1.013225385723118,0.9926935764028546,1.031585945568304,0
62.69,0.9559769153714824,0.9942262017830957,1.013225100077827,0.9926921048240075,1.031588055656678,0
62.70000000000001,0.9559784026101774,0.994227787104157,1.013224814432535,0.9926906332461205,1.031590165781254,0
62.71,0.9559798898488725,0.994229372446589,1.013224528787244,0.9926891616691936,1.031592275942031,0
62.72000000000001,0.9559813770875676,0.9942309578103915,1.013224243141952,0.992687690093227,1.03159438613901,0
62.73,0.9559828643262626,0.9942325431955642,1.013223957496661,0.9926862185182204,1.031596496372191,0
62.74,0.9559843515649576,0.9942341286021071,1.013223671851369,0.992684746944174,1.031598606641572,0
62.75000000000001,0.9559858388036527,0.9942357140300201,1.013223386206078,0.9926832753710876,1.031600716947155,0
62.76000000000001,0.9559873260423478,0.9942372994793032,1.013223100560786,0.9926818037989613,1.031602827288938,0
62.77,0.9559888132810428,0.994238884949956,1.013222814915495,0.9926803322277954,1.031604937666921,0
62.78,0.9559903005197379,0.9942404704419787,1.013222529270204,0.9926788606575896,1.031607048081105,0
62.79000000000001,0.955991787758433,0.9942420559553711,1.013222243624912,0.9926773890883438,1.031609158531489,0
62.8,0.9559932749971279,0.994243641490133,1.013221957979621,0.9926759175200583,1.031611269018072,0
62.81,0.955994762235823,0.9942452270462645,1.013221672334329,0.9926744459527329,1.031613379540855,0
62.82000000000001,0.9559962494745181,0.9942468126237652,1.013221386689038,0.9926729743863678,1.031615490099838,0
62.83,0.9559977367132132,0.9942483982226353,1.013221101043746,0.9926715028209628,1.031617600695019,0
62.84,0.9559992239519082,0.9942499838428747,1.013220815398455,0.992670031256518,1.0316197113264,0
62.85000000000001,0.9560007111906033,0.994251569484483,1.013220529753163,0.9926685596930334,1.031621821993979,0
62.86,0.9560021984292983,0.9942531551474604,1.013220244107872,0.9926670881305089,1.031623932697756,0
62.87,0.9560036856679933,0.9942547408318066,1.013219958462581,0.9926656165689446,1.031626043437732,0
62.88000000000001,0.9560051729066884,0.9942563265375216,1.013219672817289,0.9926641450083407,1.031628154213906,0
62.89000000000001,0.9560066601453835,0.9942579122646052,1.013219387171998,0.9926626734486967,1.031630265026277,0
62.9,0.9560081473840786,0.9942594980130575,1.013219101526706,0.9926612018900132,1.031632375874846,0
62.91,0.9560096346227736,0.9942610837828781,1.013218815881415,0.9926597303322896,1.031634486759613,0
62.92000000000001,0.9560111218614686,0.9942626695740672,1.013218530236123,0.9926582587755264,1.031636597680576,0
62.93000000000001,0.9560126091001637,0.9942642553866246,1.013218244590832,0.9926567872197235,1.031638708637737,0
62.94000000000001,0.9560140963388587,0.99426584122055,1.01321795894554,0.9926553156648807,1.031640819631094,0
62.95,0.9560155835775538,0.9942674270758434,1.013217673300249,0.9926538441109982,1.031642930660647,0
62.96,0.9560170708162489,0.9942690129525048,1.013217387654958,0.9926523725580758,1.031645041726397,0
62.97000000000001,0.956018558054944,0.9942705988505341,1.013217102009666,0.9926509010061138,1.031647152828343,0
62.98000000000001,0.9560200452936389,0.9942721847699312,1.013216816364375,0.9926494294551119,1.031649263966484,0
62.99000000000001,0.956021532532334,0.9942737707106959,1.013216530719083,0.9926479579050705,1.031651375140821,0
63,0.9560230197710291,0.9942753566728282,1.013216245073792,0.9926464863559892,1.031653486351354,0
63.00003400001834,0.9560230248276433,0.9942753620651388,1.013216244102597,0.9926464813527213,1.031653493529535,0
63.00003400001834,0.954741806995806,0.9936573697435878,1.0131279852999,0.992113057830819,1.031165388766426,0
63.01000000000001,0.954680962578161,0.9936095230799304,1.013119999462848,0.9920730615756672,1.031124900660176,-1.469224479304681e-22
63.02,0.954630786966537,0.9935707414898578,1.013114283333977,0.9920397933198667,1.031092266340942,-3.343077938885749e-22
63.03000000000001,0.9545935080113958,0.9935423717523856,1.013111083988023,0.992013941934844,1.031068620886057,-5.216771669565056e-22
63.04000000000001,0.9545568192692003,0.9935144789681379,1.013107999763303,0.9919884300494344,1.031045386911654,-7.090297098537241e-22
63.05,0.9545365244628954,0.9935001883781315,1.013107604322432,0.9919717947107565,1.031033550802454,-5.625888435642305e-22
63.06,0.9545177618689104,0.9934871692755419,1.013107460181051,0.9919559892007476,1.031022779965578,-3.84963968598018e-22
63.07000000000001,0.9544989992749252,0.9934741503966635,1.013107316039671,0.9919401839192905,1.031012009133675,-2.07351815221725e-22
63.08000000000001,0.9544802366809402,0.9934611317415055,1.01310717189829,0.9919243788663963,1.031001238306744,-2.975238343547784e-23
63.09000000000001,0.9544762612983163,0.9934607660369073,1.01310822938077,0.9919156368392592,1.031000412022822,-3.016730649646954e-25
63.1,0.9544752621272269,0.9934629471180858,1.01310952871323,0.9919083165488648,1.0310015872697,-6.672382166916605e-25
63.11,0.9544742629561374,0.9934651283757325,1.013110828045691,0.9919009964695779,1.031002762516872,-1.032784000557848e-24
63.12,0.9544732637850478,0.9934673098098462,1.013112127378152,0.9918936766014029,1.031003937764339,-1.398310416563259e-24
63.13000000000001,0.9544722646139583,0.9934694914204257,1.013113426710612,0.9918863569443448,1.031005113012101,-1.763817464707632e-24
63.14000000000001,0.9544712654428688,0.99347167320747,1.013114726043073,0.991879037498408,1.031006288260159,-2.12930514499071e-24
63.15,0.9544702662717792,0.9934738551709779,1.013116025375533,0.9918717182635974,1.031007463508511,-2.494773457412489e-24
63.16,0.9544692671006898,0.9934760373109479,1.013117324707994,0.9918643992399176,1.031008638757159,-2.860222401973751e-24
63.17000000000001,0.9544733465072026,0.993482665184785,1.013117296367835,0.9918582953076498,1.031012724310868,-3.358101418682486e-24
63.18000000000001,0.9544799465203607,0.9934914997454372,1.013116609075368,0.9918527944528216,1.03101825433718,-3.921698054107412e-24
63.19000000000001,0.9544865465335189,0.9935003345846433,1.013115921782902,0.9918472936835516,1.031023784394752,-4.485274719508467e-24
63.2,0.9544931465466771,0.9935091697023959,1.013115234490435,0.9918417929998413,1.031029314483582,-5.048831414884453e-24
63.21,0.9544997465598352,0.9935180050986875,1.013114547197969,0.9918362924016921,1.031034844603672,-5.612368140236566e-24
63.22000000000001,0.9545063465729933,0.9935268407735106,1.013113859905502,0.9918307918891056,1.031040374755019,-6.175884895564811e-24
63.23000000000001,0.9545129465861514,0.9935356767268579,1.013113172613036,0.991825291462083,1.031045904937624,-6.739381680868785e-24
63.24000000000001,0.9545195465993095,0.993544512958722,1.013112485320569,0.9918197911206257,1.031051435151486,-7.302858496148086e-24
63.25,0.9545261466124676,0.9935533494690953,1.013111798028103,0.9918142908647353,1.031056965396604,-7.866315341402719e-24
63.26000000000001,0.9545327466256258,0.9935621862579707,1.013111110735636,0.9918087906944131,1.031062495672979,-8.429752216633882e-24
63.27,0.9545393466387839,0.9935710233253403,1.01311042344317,0.9918032906096605,1.031068025980609,-8.993169121840374e-24
63.28000000000001,0.954545946651942,0.993579860671197,1.013109736150703,0.991797790610479,1.031073556319494,-9.556566057022997e-24
63.29000000000001,0.9545525466651001,0.9935886982955332,1.013109048858237,0.99179229069687,1.031079086689634,-1.011994302218135e-23
63.3,0.9545591466782583,0.9935975361983417,1.013108361565771,0.9917867908688351,1.031084617091027,-1.068330001731423e-23
63.31,0.9545657466914164,0.9936063743796147,1.013107674273304,0.9917812911263754,1.031090147523674,-1.124663704242404e-23
63.32000000000001,0.9545723467045745,0.9936152128393452,1.013106986980838,0.9917757914694925,1.031095677987575,-1.180995409750958e-23
63.33000000000001,0.9545781824648581,0.9936230777571735,1.013105730728042,0.9917700966312958,1.031100655681428,-1.161681136116047e-23
63.34000000000001,0.9545825347498721,0.993629052677969,1.013103370078251,0.9917640227977323,1.031104560446973,-9.955374053715891e-24
63.35,0.954586887034886,0.9936350278575624,1.01310100942846,0.9917579489714418,1.031108465350454,-8.29396888731273e-24
63.36,0.9545912393199,0.9936410032959491,1.01309864877867,0.9917518751524241,1.03111237039187,-6.632595861947455e-24
63.37,0.9545955916049139,0.9936469789931243,1.013096288128879,0.9917458013406796,1.031116275571218,-4.971254977620061e-24
63.38000000000001,0.954599943889928,0.9936529549490833,1.013093927479089,0.9917397275362083,1.031120180888498,-3.309946234331728e-24
63.39000000000001,0.9546042961749419,0.9936589311638218,1.013091566829298,0.9917336537390106,1.031124086343707,-1.648669632083631e-24
63.4,0.9546086484599559,0.9936649076373346,1.013089206179508,0.9917275799490861,1.031127991936844,1.25748291242177e-26
63.41,0.9546130007449698,0.9936708843696174,1.013086845529717,0.9917215061664355,1.031131897667908,1.673787149295367e-24
63.42000000000001,0.9546173530299837,0.9936768613606654,1.013084484879927,0.9917154323910585,1.031135803536897,3.334967328427455e-24
63.43000000000001,0.9546217053149977,0.9936828386104739,1.013082124230136,0.9917093586229556,1.031139709543809,4.996115366519308e-24
63.44000000000001,0.9546260576000116,0.9936888161190383,1.013079763580345,0.9917032848621266,1.031143615688643,6.657231263573272e-24
63.45,0.9546304098850256,0.993694793886354,1.013077402930555,0.9916972111085717,1.031147521971398,8.318315019585816e-24
63.46,0.9546347621700395,0.9937007719124161,1.013075042280764,0.9916911373622913,1.031151428392071,9.979366634560484e-24
63.47000000000001,0.9546391144550535,0.99370675019722,1.013072681630974,0.9916850636232852,1.031155334950661,1.164038610849726e-23
63.48000000000001,0.9546434667400675,0.9937127287407613,1.013070320981183,0.9916789898915538,1.031159241647167,1.330137344139499e-23
63.49000000000001,0.9546478190250814,0.9937187075430352,1.013067960331392,0.9916729161670971,1.031163148481587,1.496232863325247e-23
63.5,0.9546521713100954,0.9937246866040367,1.013065599681602,0.9916668424499152,1.031167055453919,1.66232516840697e-23
63.51000000000001,0.9546565235951093,0.9937306659237615,1.013063239031811,0.9916607687400084,1.031170962564162,1.828414259385025e-23
63.52,0.9546608758801233,0.9937366455022048,1.013060878382021,0.9916546950373765,1.031174869812315,1.994500136259054e-23
63.53000000000001,0.9546652281651372,0.9937426253393621,1.01305851773223,0.99164862134202,1.031178777198375,2.160582799029296e-23
63.54000000000001,0.9546695804501512,0.9937486054352282,1.013056157082439,0.9916425476539388,1.031182684722341,2.326662247695631e-23
63.55,0.9546739327351651,0.9937545857897991,1.013053796432649,0.9916364739731333,1.031186592384212,2.492738482257706e-23
63.56,0.954678285020179,0.9937605664030699,1.013051435782858,0.9916304002996033,1.031190500183986,2.65881150271623e-23
63.57000000000001,0.954682637305193,0.9937665472750357,1.013049075133068,0.9916243266333491,1.031194408121662,2.824881309070847e-23
63.58000000000001,0.954686989590207,0.9937725284056921,1.013046714483277,0.9916182529743708,1.031198316197237,2.99094790132144e-23
63.59000000000001,0.954691341875221,0.9937785097950342,1.013044353833487,0.9916121793226685,1.031202224410711,3.157011279468244e-23
63.6,0.9546956941602349,0.9937844914430576,1.013041993183696,0.9916061056782425,1.031206132762082,3.323071443510907e-23
63.61,0.9547000464452489,0.9937904733497575,1.013039632533905,0.9916000320410927,1.031210041251347,3.489128393449782e-23
63.62,0.9547043987302628,0.993796455515129,1.013037271884115,0.9915939584112194,1.031213949878506,3.655182129284869e-23
63.63000000000001,0.9547087510152767,0.9938024379391678,1.013034911234324,0.9915878847886228,1.031217858643558,3.821232651016048e-23
63.64000000000001,0.9547131033002907,0.9938084206218689,1.013032550584534,0.9915818111733029,1.0312217675465,3.987279958643205e-23
63.65,0.9547174555853046,0.9938144035632279,1.013030189934743,0.9915757375652597,1.03122567658733,4.153324052166337e-23
63.66,0.9547207672531404,0.9938181935165895,1.013029053252921,0.9915727155111769,1.031229056340915,5.152279354634829e-23
63.67000000000001,0.954723596882476,0.9938209675698795,1.013028483542024,0.9915711070079161,1.031232190909785,6.537052623540106e-23
63.68000000000001,0.9547264265118115,0.993823741650176,1.013027913831127,0.9915694985058919,1.031235325521079,7.92181734550855e-23
63.69000000000001,0.9547292561411471,0.9938265157574792,1.01302734412023,0.9915678900051044,1.031238460174796,9.306573520542134e-23
63.7,0.9547320857704827,0.9938292898917886,1.013026774409332,0.9915662815055535,1.031241594870936,1.06913211486379e-22
63.71,0.9547349153998183,0.9938320640531042,1.013026204698435,0.9915646730072389,1.031244729609499,1.20760602297988e-22
63.72000000000001,0.9547377450291539,0.9938348382414257,1.013025634987538,0.9915630645101612,1.031247864390483,1.346079076402484e-22
63.73000000000001,0.9547405746584894,0.993837612456753,1.013025065276641,0.9915614560143199,1.03125099921389,1.484551275131503e-22
63.74000000000001,0.954743404287825,0.9938403866990855,1.013024495565744,0.9915598475197154,1.031254134079718,1.62302261916684e-22
63.75,0.9547462339171605,0.9938431609684234,1.013023925854847,0.9915582390263475,1.031257268987967,1.761493108508494e-22
63.76000000000001,0.9547490635464961,0.9938459352647662,1.013023356143949,0.9915566305342162,1.031260403938637,1.899962743156759e-22
63.77,0.9547518931758318,0.9938487095881138,1.013022786433052,0.9915550220433215,1.031263538931726,2.03843152311134e-22
63.78000000000001,0.9547547228051673,0.9938514839384658,1.013022216722155,0.9915534135536634,1.031266673967236,2.176899448372436e-22
63.79000000000001,0.9547575524345029,0.9938542583158222,1.013021647011258,0.991551805065242,1.031269809045165,2.315366518939946e-22
63.8,0.9547603820638384,0.9938570327201827,1.013021077300361,0.9915501965780573,1.031272944165514,2.453832734813578e-22
63.81,0.954763211693174,0.9938598071515469,1.013020507589464,0.9915485880921092,1.031276079328281,2.592298095993919e-22
63.82000000000001,0.9547660413225096,0.9938625816099149,1.013019937878567,0.9915469796073978,1.031279214533466,2.730762602480675e-22
63.82108420373901,0.9547663481119801,0.9938628824193512,1.013019876110298,0.9915468052149583,1.031279554456133,2.745774924689259e-22
63.82108420373901,0.9547663623391074,0.9938628824193512,1.013019876110298,0.9915468052149583,1.031279554456133,2.745774924689259e-22
63.83000000000001,0.9547698422777188,0.993867442758026,1.01301818441836,0.9915424466744194,1.031282857993476,1.479676401045871e-24
63.83988713267029,0.9547736286814651,0.9938723718622687,1.013016250741366,0.9915375771403379,1.031286437127337,-1.149169049365489e-22
63.83988713267029,0.9547742762200638,0.993871226353246,1.01299955127968,0.9915158805182973,1.031282617854175,-1.149277366430265e-22
63.84000000000001,0.9547743117775199,0.9938712838126499,1.012999514761789,0.9915158261508822,1.031282656163877,-3.952883114979167e-26
63.85,0.9547786795713022,0.9938763233395013,1.012996287214998,0.9915112234114449,1.031286057469008,3.908094351472916e-23
63.86,0.9547826746822795,0.9938810325194082,1.01299285155577,0.991506215300575,1.031289171231184,8.491501119046047e-23
63.87,0.9547864787049509,0.9938855599227068,1.012989310895174,0.9915010470527746,1.031292128291295,1.036111993420571e-22
63.88000000000001,0.9547898535995876,0.9938895900772545,1.012985573241264,0.9914958315237136,1.031294705316863,-3.671050998824242e-22
63.88571456908366,0.9547917822064427,0.9938918932232561,1.012983437333117,0.9914928510941495,1.03129617805387,-6.361007211522797e-22
63.88571456908366,0.954791796433949,0.9938918932232561,1.012983437333117,0.9914928510941495,1.03129617805387,-6.361007211522797e-22
63.89000000000001,0.9547694784102634,0.993880681223316,1.012977927130257,0.991467958229174,1.031286896103959,0
63.9,0.9544865002319933,0.9937256118064356,1.012926947622401,0.9911933548905016,1.031161222219954,0
63.90146524081609,0.9544320008787472,0.9936955441141228,1.01291733558779,0.9911409865155233,1.031136865495846,0
63.90146524081609,0.9544319866566021,0.9936955441141228,1.01291733558779,0.9911409865155233,1.031136865495846,0
63.90259300469241,0.9543926560181758,0.9936738715258294,1.012910364112439,0.9911030976752924,1.031119307191961,7.161344928273411e-22
63.90259300469241,0.954392641796617,0.9936738715258294,1.012910364112439,0.9911030976752924,1.031119307191961,7.161344928273411e-22
63.90267856983785,0.9543895940497888,0.9936721838412341,1.012909822642358,0.991100151565679,1.0311179400703,1.010210075419843e-22
63.90267856983785,0.9543895798282757,0.9936721838412341,1.012909822642358,0.991100151565679,1.0311179400703,1.010210075419843e-22
63.91,0.9541048803849624,0.9935142072276028,1.012859828886554,0.9908278822882656,1.030989833609195,0
63.92000000000001,0.9536540930326596,0.993260891060873,1.012782033384649,0.9904020735376609,1.030784061365683,0
63.92364761218042,0.9534750501513645,0.9931594817244414,1.012751624031094,0.9902343940602892,1.03070163395134,0
63.92364761218042,0.953475035943479,0.9931594817244414,1.012751624031094,0.9902343940602892,1.03070163395134,0
63.93000000000001,0.9531373311047648,0.9929670437830974,1.012694786422932,0.989920036851067,1.03054509411051,0
63.94000000000001,0.952551441367599,0.9926298379955548,1.012599728716632,0.9893820816280278,1.030270951287995,0
63.94075873900346,0.9525047229353251,0.9926028129546735,1.01259235501192,0.9893395466235465,1.030249002419295,0
63.94075873900346,0.9525047087418986,0.9926028129546735,1.01259235501192,0.9893395466235465,1.030249002419295,0
63.95,0.9519425913663777,0.9922780675479411,1.012502779556163,0.9888264392507337,1.02998511785689,-6.598392910390624e-21
63.96,0.9512970402312989,0.9919029418115453,1.012404501720383,0.9882442472307345,1.029680979389917,-5.02338239817613e-21
63.97000000000001,0.9506192672823511,0.9915078313747527,1.012309495143463,0.9876426853723004,1.02936245879839,-2.321219542794853e-21
63.98000000000001,0.9499394122842404,0.9911121075723984,1.012217138710662,0.9870417897765843,1.029044334017379,-2.849034781357184e-24
63.99000000000001,0.9492466503843022,0.99071226518334,1.012141210876468,0.9864450263920544,1.028728611604189,-4.470526659068468e-23
64,0.9485538884843646,0.9903124867811468,1.012065283042275,0.9858482664654777,1.028412897887562,-8.650436032960181e-23
64.00930762297574,0.9479090918267064,0.9899404456798314,1.011994612276871,0.9852928279377422,1.028119051284544,-1.253580399913346e-22
64.00930762297574,0.9479090777017601,0.9899404456798314,1.011994612276871,0.9852928279377422,1.028119051284544,-1.253580399913346e-22
64.01000000000001,0.9478615208819438,0.9899130449867316,1.011989213754019,0.9852517776260052,1.028097334242602,-1.834034780406071e-23
64.02000000000001,0.9471679186757845,0.9895127866456528,1.011913404698532,0.9846543542508697,1.02778124428028,9.214671844608378e-23
64.03000000000002,0.9464739350132161,0.9891145835640855,1.011845931006601,0.9840631170411598,1.027469582213588,-8.41077777788926e-22
64.04000000000001,0.9457909778757634,0.9887276984628485,1.011792057111313,0.9834896711852019,1.027171542875788,-6.727707048550841e-22
64.05,0.945110756997312,0.9883436431933221,1.011741460800925,0.9829205780928837,1.026876835813155,-2.306566024970371e-22
64.05112420061042,0.9450342865246344,0.9883004716207876,1.011735772760622,0.9828566015899731,1.026843705277228,-1.809952177959299e-22
64.05112420061042,0.9450342724425261,0.9883004716207876,1.011735772760622,0.9828566015899731,1.026843705277228,-1.809952177959299e-22
64.06,0.9444340218597627,0.9879621409396336,1.011692707952129,0.9823554393250302,1.02658464332215,0
64.06996954876875,0.9437865262382549,0.9876011485809788,1.011656594128022,0.9818219379373703,1.026312190649355,0
64.06996954876875,0.9437865121747397,0.9876011485809788,1.011656594128022,0.9818219379373703,1.026312190649355,0
64.07000000000001,0.9437845525187865,0.9876000515730849,1.011656489335661,0.9818203213255445,1.026311364833545,-2.343975560224573e-25
64.07349156540505,0.9435602992223446,0.9874753590466181,1.011644836256457,0.9816361093587394,1.026217580622331,-2.40210197851516e-21
64.07349156540505,0.9435602851622005,0.9874753590466181,1.011644836256457,0.9816361093587394,1.026217580622331,-2.40210197851516e-21
64.08000000000001,0.943153032491702,0.987250243198398,1.011627092090387,0.9813039141946482,1.026049602622172,0
64.09000000000002,0.9425815035061014,0.9869404055729654,1.011616841514998,0.9808476065714187,1.025824353032036,0
64.09827520424294,0.9421453468451144,0.9867083172979199,1.011619007285885,0.980505969336127,1.025659852466226,0
64.09827520424294,0.9421453328060547,0.9867083172979199,1.011619007285885,0.980505969336127,1.025659852466226,0
64.09999999999999,0.9420538345568097,0.9866595481551076,1.011619285629138,0.980434177689912,1.025625206970024,-1.839756062626301e-23
64.11,0.9415675555320288,0.9864059721901299,1.011633096025111,0.9800605019857741,1.025450469791132,2.825873661917296e-20
64.12,0.9411662362211011,0.9862087671048397,1.011669110531669,0.979767334712415,1.025326096223439,1.661905510828498e-20
64.13000000000001,0.940836107552057,0.9860597188920237,1.011722561248431,0.9795398856543028,1.025244846813849,6.544370508401177e-24
64.14000000000001,0.9406037053396022,0.9859771832435036,1.011799496683129,0.9794019200044596,1.02522324007807,3.765928955571089e-24
64.15000000000001,0.9403713031271478,0.9858946579398796,1.011876432117827,0.9792640571779965,1.025201633514255,9.906365263347015e-25
64.16,0.9402036761386769,0.9858574842849926,1.011967768533574,0.979183540270958,1.025221026512635,-1.781568611871357e-24
64.16538667740986,0.9401455029902672,0.9858599471234528,1.012024109976208,0.9791686045464688,1.025251804560542,-3.273697135646814e-24
64.16538667740986,0.9401454889810076,0.9858599471234528,1.012024109976208,0.9791686045464688,1.025251804560542,-3.273697135646814e-24
64.1692578627183,0.9400787307720183,0.9858442302039027,1.012059240879711,0.9791361494488453,1.025258170562222,1.047611769045695e-21
64.1692578627183,0.9400787167637537,0.9858442302039027,1.012059240879711,0.9791361494488453,1.025258170562222,1.047611769045695e-21
64.17,0.9400664734647399,0.9858415841274469,1.012066064074497,0.9791303383245746,1.025259704751827,0
64.18000000000001,0.9399363454363748,0.9858303287213683,1.012166018275501,0.9790834215747086,1.025302427323995,0
64.19000000000001,0.9398663857583658,0.9858616622523345,1.012279201833422,0.9790895113950526,1.025383863492654,0
64.2,0.9398517949692123,0.9859334378512715,1.012403233586125,0.9791423556574569,1.02550254466816,0
64.21000000000001,0.9398641801357642,0.9860249894788521,1.012532469821105,0.9792179368545406,1.025639467157107,0
64.22,0.9398947784000783,0.9861302911661911,1.012663585828762,0.9793070606449071,1.02578935488241,0
64.23,0.9399936689916881,0.9862871504415277,1.012801750283229,0.9794465567063406,1.0259878567839,0
64.23015515558023,0.9399952033344001,0.9862895842073195,1.012803893981839,0.9794487222341351,1.025990936654142,0
64.23015515558023,0.9399952173414202,0.9862895842073195,1.012803893981839,0.9794487222341351,1.025990936654142,0
64.24000000000001,0.9400463004579755,0.9864088336714097,1.012936383958489,0.9795537827127775,1.02615302459755,-5.297414540889825e-21
64.25,0.9401254569071557,0.9865507031138798,1.013074612943159,0.9796808345722089,1.026337118943724,-3.693669165338945e-21
64.26000000000001,0.9402354354555343,0.9867163422411371,1.013215292572539,0.9798297327257864,1.026543863124006,-1.88568727835261e-21
64.27000000000001,0.9403464081829905,0.9868827493156797,1.013356050281216,0.9799794807074675,1.026751338556107,-8.459421592219039e-23
64.28000000000002,0.9404919891708508,0.9870749208908238,1.013492727598519,0.9801472282016581,1.026983744830217,1.757634659282675e-24
64.29000000000001,0.9406393137319664,0.9872683937530086,1.013629199344632,0.9803160095621045,1.027217407279905,1.755484022341309e-24
64.3,0.9407866382930821,0.987461869987195,1.013765671090745,0.9804849251087926,1.027451069895867,1.753334403267678e-24
64.30649819884358,0.9408823727223495,0.9875875964979196,1.013854353145023,0.9805947616865576,1.027602908599027,1.751938083670591e-24
64.30649819884358,0.9408823867425894,0.9875875964979196,1.013854353145023,0.9805947616865576,1.027602908599027,1.751938083670591e-24
64.31,0.9409334441840999,0.9876549628938546,1.013902252164847,0.9806537876368849,1.02768435989868,0
64.31242906401717,0.940969578665239,0.9877022281350464,1.013935217264308,0.9806947618225075,1.027741365423597,0
64.31242906401717,0.9407578535298237,0.987591016507161,1.013899390461176,0.9805183705925612,1.026997071501557,0
64.32000000000001,0.940852004894141,0.9877267843781277,1.013998193076567,0.9806313296752046,1.027135460922522,0
64.33000000000001,0.9409882006287982,0.9879141047443372,1.014126719611218,0.9807857201406388,1.027332569725957,0
64.34000000000002,0.9411330022979898,0.9881069069472375,1.014252646657099,0.9809427914007909,1.027539704804834,0
64.34382647784568,0.9411889580506623,0.9881809382785164,1.014300472089421,0.9810029207002056,1.027619541342345,0
64.34382647784568,0.9411889720754707,0.9881809382785164,1.014300472089421,0.9810029207002056,1.027619541342345,0
64.34999999999999,0.9412799692682535,0.9883009323190853,1.014377467846589,0.9811000784402839,1.027749300622486,0
64.36,0.9414341983037232,0.988499079308962,1.014498704623284,0.9812582573401734,1.027967100071491,0
64.37,0.9415930016241179,0.9886992991924735,1.014616692721323,0.9814162705376274,1.028189722968394,0
64.38000000000001,0.9417595214162725,0.9889014879148027,1.014726640547273,0.9815718813272859,1.028419391343346,0
64.39000000000001,0.941926041208427,0.9891036859125424,1.014836588373224,0.9817275724977038,1.028649060772568,0
64.40000000000001,0.9420967473705413,0.9893023912013432,1.01493537205266,0.9818768601461257,1.028879264566629,0
64.41,0.9422707427850705,0.9894983583110999,1.015025384004744,0.9820211057014088,1.029109889213862,0
64.42,0.9424447381996001,0.9896943399069217,1.015115395956828,0.9821653956519236,1.029340515906134,0
64.43000000000001,0.9426187336141296,0.9898903359802039,1.015205407908911,0.9823097299781067,1.029571144642069,0
64.44000000000001,0.9427927290286592,0.9900863465223491,1.015295419860996,0.9824541086604001,1.029801775420295,0
64.45,0.9429661741768195,0.990274930861779,1.015375069536679,0.9825903298820735,1.030027085897535,0
64.46000000000001,0.943139074868345,0.9904561711969576,1.015444466341284,0.9827184605751269,1.030247133240077,0
64.47,0.9433119755598702,0.9906374308292849,1.015513863145889,0.9828466094311388,1.030467183916747,0
64.48,0.9434848762513958,0.9908187097481703,1.015583259950493,0.9829747764430057,1.030687237925412,0
64.49000000000001,0.9436577769429213,0.99100000794303,1.015652656755098,0.9831029616036269,1.030907295263938,0
64.5,0.9438181728565149,0.9911596324731092,1.015706416407663,0.9832133239836297,1.031106976852431,0
64.51000000000001,0.9439629921178577,0.9912922565046286,1.015740697547224,0.9833014678719832,1.031281277748235,0
64.52000000000001,0.9441078113792006,0.9914249027932456,1.015774978686786,0.9833896119409381,1.031455583770431,0
64.52733320290838,0.9442140102820472,0.9915221891482842,1.01580011774202,0.9834542498899709,1.031583409169841,0
64.52733320290838,0.9442140243519324,0.9915221891482842,1.01580011774202,0.9834542498899709,1.031583409169841,0
64.53000000000002,0.9442506502952905,0.9915640880545503,1.01581563444468,0.983483380945841,1.031637004103104,-7.132329840957287e-22
64.54000000000001,0.9442910211116424,0.9916933892153732,1.015866451930915,0.9835713436424789,1.031818980521405,-6.692835407463998e-25
64.55,0.9442025859366433,0.991782464475914,1.015909559011775,0.9836291826598456,1.031974644097846,1.784913407557395e-21
64.56,0.9440133340732754,0.9918385182329028,1.015946332378077,0.983662571963712,1.032108369695752,2.359810693789328e-20
64.57000000000001,0.9437353748713584,0.991863763506625,1.015977010915238,0.9836734075830705,1.032221271257637,-1.109074392054495e-19
64.577571035114,0.9435005053889481,0.9918733520296176,1.015998161357738,0.9836747727192677,1.032300096829967,-1.517496066448559e-19
