time;WPP3A_WPP_wT3ACurrentSource_controlMeasurements_PPuSnRef;WPP3A_WPP_wT3ACurrentSource_controlMeasurements_QPuSnRef;WPP3A_WPP_wT3ACurrentSource_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WPP3A_WPP_terminal_V_re;WPP3A_WPP_terminal_V_im;WPP3A_WPP_terminal_i_re;WPP3A_WPP_terminal_i_im;
1.162130;0.552408;0.430062;1.000000;0.552408;0.430062;1.000000;1.000000;0.000000;-0.552408;0.430062;
1.162132;0.552408;0.430047;1.000000;0.552408;0.430047;1.000000;1.000000;0.000000;-0.552408;0.430047;
1.162133;0.552407;0.430032;1.000000;0.552407;0.430032;1.000000;1.000000;0.000000;-0.552407;0.430032;
1.162135;0.552406;0.430017;1.000000;0.552406;0.430017;1.000000;1.000000;0.000000;-0.552406;0.430017;
1.162137;0.552405;0.430002;1.000000;0.552405;0.430002;1.000000;1.000000;0.000000;-0.552405;0.430002;
1.162138;0.552405;0.429987;1.000000;0.552405;0.429987;1.000000;1.000000;0.000000;-0.552405;0.429987;
1.162142;0.552403;0.429957;1.000000;0.552403;0.429957;1.000000;1.000000;0.000000;-0.552403;0.429957;
1.162145;0.552402;0.429930;1.000000;0.552402;0.429930;1.000000;1.000000;0.000000;-0.552402;0.429930;
1.162147;0.552400;0.429903;1.000000;0.552400;0.429903;1.000000;1.000000;0.000000;-0.552400;0.429903;
1.162150;0.552399;0.429876;1.000000;0.552399;0.429876;1.000000;1.000000;0.000000;-0.552399;0.429876;
1.162153;0.552398;0.429849;1.000000;0.552398;0.429849;1.000000;1.000000;0.000000;-0.552398;0.429849;
1.162156;0.552396;0.429822;1.000000;0.552396;0.429822;1.000000;1.000000;0.000000;-0.552396;0.429822;
1.162159;0.552395;0.429795;1.000000;0.552395;0.429795;1.000000;1.000000;0.000000;-0.552395;0.429795;
1.162162;0.552394;0.429769;1.000000;0.552394;0.429769;1.000000;1.000000;0.000000;-0.552394;0.429769;
1.162165;0.552392;0.429742;1.000000;0.552392;0.429742;1.000000;1.000000;0.000000;-0.552392;0.429742;
1.162168;0.552391;0.429715;1.000000;0.552391;0.429715;1.000000;1.000000;0.000000;-0.552391;0.429715;
1.162171;0.552390;0.429688;1.000000;0.552390;0.429688;1.000000;1.000000;0.000000;-0.552390;0.429688;
1.162174;0.552389;0.429661;1.000000;0.552389;0.429661;1.000000;1.000000;0.000000;-0.552389;0.429661;
1.162177;0.552387;0.429634;1.000000;0.552387;0.429634;1.000000;1.000000;0.000000;-0.552387;0.429634;
1.162180;0.552386;0.429607;1.000000;0.552386;0.429607;1.000000;1.000000;0.000000;-0.552386;0.429607;
1.162183;0.552385;0.429580;1.000000;0.552385;0.429580;1.000000;1.000000;0.000000;-0.552385;0.429580;
1.162186;0.552383;0.429553;1.000000;0.552383;0.429553;1.000000;1.000000;0.000000;-0.552383;0.429553;
1.162188;0.552382;0.429526;1.000000;0.552382;0.429526;1.000000;1.000000;0.000000;-0.552382;0.429526;
1.162191;0.552381;0.429499;1.000000;0.552381;0.429499;1.000000;1.000000;0.000000;-0.552381;0.429499;
1.162194;0.552379;0.429472;1.000000;0.552379;0.429472;1.000000;1.000000;0.000000;-0.552379;0.429472;
1.162197;0.552378;0.429445;1.000000;0.552378;0.429445;1.000000;1.000000;0.000000;-0.552378;0.429445;
1.162200;0.552377;0.429418;1.000000;0.552377;0.429418;1.000000;1.000000;0.000000;-0.552377;0.429418;
1.162203;0.552375;0.429391;1.000000;0.552375;0.429391;1.000000;1.000000;0.000000;-0.552375;0.429391;
1.162206;0.552374;0.429364;1.000000;0.552374;0.429364;1.000000;1.000000;0.000000;-0.552374;0.429364;
1.162209;0.552373;0.429337;1.000000;0.552373;0.429337;1.000000;1.000000;0.000000;-0.552373;0.429337;
1.162212;0.552371;0.429310;1.000000;0.552371;0.429310;1.000000;1.000000;0.000000;-0.552371;0.429310;
1.162215;0.552370;0.429283;1.000000;0.552370;0.429283;1.000000;1.000000;0.000000;-0.552370;0.429283;
1.162218;0.552369;0.429256;1.000000;0.552369;0.429256;1.000000;1.000000;0.000000;-0.552369;0.429256;
1.162221;0.552367;0.429229;1.000000;0.552367;0.429229;1.000000;1.000000;0.000000;-0.552367;0.429229;
1.162224;0.552366;0.429202;1.000000;0.552366;0.429202;1.000000;1.000000;0.000000;-0.552366;0.429202;
1.162227;0.552365;0.429175;1.000000;0.552365;0.429175;1.000000;1.000000;0.000000;-0.552365;0.429175;
1.162230;0.552364;0.429148;1.000000;0.552364;0.429148;1.000000;1.000000;0.000000;-0.552364;0.429148;
1.162232;0.552362;0.429121;1.000000;0.552362;0.429121;1.000000;1.000000;0.000000;-0.552362;0.429121;
1.162235;0.552361;0.429094;1.000000;0.552361;0.429094;1.000000;1.000000;0.000000;-0.552361;0.429094;
1.162238;0.552360;0.429067;1.000000;0.552360;0.429067;1.000000;1.000000;0.000000;-0.552360;0.429067;
1.162241;0.552358;0.429040;1.000000;0.552358;0.429040;1.000000;1.000000;0.000000;-0.552358;0.429040;
1.162244;0.552357;0.429013;1.000000;0.552357;0.429013;1.000000;1.000000;0.000000;-0.552357;0.429013;
1.162247;0.552356;0.428986;1.000000;0.552356;0.428986;1.000000;1.000000;0.000000;-0.552356;0.428986;
1.162250;0.552355;0.428958;1.000000;0.552355;0.428958;1.000000;1.000000;0.000000;-0.552355;0.428958;
1.162253;0.552353;0.428931;1.000000;0.552353;0.428931;1.000000;1.000000;0.000000;-0.552353;0.428931;
1.162256;0.552352;0.428904;1.000000;0.552352;0.428904;1.000000;1.000000;0.000000;-0.552352;0.428904;
1.162259;0.552351;0.428877;1.000000;0.552351;0.428877;1.000000;1.000000;0.000000;-0.552351;0.428877;
1.162262;0.552349;0.428850;1.000000;0.552349;0.428850;1.000000;1.000000;0.000000;-0.552349;0.428850;
1.162265;0.552348;0.428823;1.000000;0.552348;0.428823;1.000000;1.000000;0.000000;-0.552348;0.428823;
1.162268;0.552347;0.428795;1.000000;0.552347;0.428795;1.000000;1.000000;0.000000;-0.552347;0.428795;
1.162271;0.552346;0.428768;1.000000;0.552346;0.428768;1.000000;1.000000;0.000000;-0.552346;0.428768;
1.162273;0.552344;0.428741;1.000000;0.552344;0.428741;1.000000;1.000000;0.000000;-0.552344;0.428741;
1.162276;0.552343;0.428714;1.000000;0.552343;0.428714;1.000000;1.000000;0.000000;-0.552343;0.428714;
1.162279;0.552342;0.428686;1.000000;0.552342;0.428686;1.000000;1.000000;0.000000;-0.552342;0.428686;
1.162282;0.552340;0.428659;1.000000;0.552340;0.428659;1.000000;1.000000;0.000000;-0.552340;0.428659;
1.162285;0.552339;0.428632;1.000000;0.552339;0.428632;1.000000;1.000000;0.000000;-0.552339;0.428632;
1.162288;0.552338;0.428605;1.000000;0.552338;0.428605;1.000000;1.000000;0.000000;-0.552338;0.428605;
1.162291;0.552337;0.428577;1.000000;0.552337;0.428577;1.000000;1.000000;0.000000;-0.552337;0.428577;
1.162294;0.552335;0.428550;1.000000;0.552335;0.428550;1.000000;1.000000;0.000000;-0.552335;0.428550;
1.162297;0.552334;0.428523;1.000000;0.552334;0.428523;1.000000;1.000000;0.000000;-0.552334;0.428523;
1.162300;0.552333;0.428495;1.000000;0.552333;0.428495;1.000000;1.000000;0.000000;-0.552333;0.428495;
1.162306;0.552330;0.428441;1.000000;0.552330;0.428441;1.000000;1.000000;0.000000;-0.552330;0.428441;
1.162311;0.552328;0.428392;1.000000;0.552328;0.428392;1.000000;1.000000;0.000000;-0.552328;0.428392;
1.162316;0.552326;0.428344;1.000000;0.552326;0.428344;1.000000;1.000000;0.000000;-0.552326;0.428344;
1.162321;0.552324;0.428296;1.000000;0.552324;0.428296;1.000000;1.000000;0.000000;-0.552324;0.428296;
1.162326;0.552321;0.428248;1.000000;0.552321;0.428248;1.000000;1.000000;0.000000;-0.552321;0.428248;
1.162332;0.552319;0.428199;1.000000;0.552319;0.428199;1.000000;1.000000;0.000000;-0.552319;0.428199;
1.162337;0.552317;0.428151;1.000000;0.552317;0.428151;1.000000;1.000000;0.000000;-0.552317;0.428151;
1.162342;0.552315;0.428102;1.000000;0.552315;0.428102;1.000000;1.000000;0.000000;-0.552315;0.428102;
1.162347;0.552313;0.428054;1.000000;0.552313;0.428054;1.000000;1.000000;0.000000;-0.552313;0.428054;
1.162352;0.552310;0.428005;1.000000;0.552310;0.428005;1.000000;1.000000;0.000000;-0.552310;0.428005;
1.162357;0.552308;0.427957;1.000000;0.552308;0.427957;1.000000;1.000000;0.000000;-0.552308;0.427957;
1.162363;0.552306;0.427908;1.000000;0.552306;0.427908;1.000000;1.000000;0.000000;-0.552306;0.427908;
1.162368;0.552304;0.427859;1.000000;0.552304;0.427859;1.000000;1.000000;0.000000;-0.552304;0.427859;
1.162373;0.552302;0.427811;1.000000;0.552302;0.427811;1.000000;1.000000;0.000000;-0.552302;0.427811;
1.162378;0.552300;0.427762;1.000000;0.552300;0.427762;1.000000;1.000000;0.000000;-0.552300;0.427762;
1.162383;0.552297;0.427713;1.000000;0.552297;0.427713;1.000000;1.000000;0.000000;-0.552297;0.427713;
1.162388;0.552295;0.427664;1.000000;0.552295;0.427664;1.000000;1.000000;0.000000;-0.552295;0.427664;
1.162393;0.552293;0.427615;1.000000;0.552293;0.427615;1.000000;1.000000;0.000000;-0.552293;0.427615;
1.162399;0.552291;0.427566;1.000000;0.552291;0.427566;1.000000;1.000000;0.000000;-0.552291;0.427566;
1.162404;0.552289;0.427517;1.000000;0.552289;0.427517;1.000000;1.000000;0.000000;-0.552289;0.427517;
1.162409;0.552287;0.427468;1.000000;0.552287;0.427468;1.000000;1.000000;0.000000;-0.552287;0.427468;
1.162414;0.552285;0.427419;1.000000;0.552285;0.427419;1.000000;1.000000;0.000000;-0.552285;0.427419;
1.162419;0.552282;0.427370;1.000000;0.552282;0.427370;1.000000;1.000000;0.000000;-0.552282;0.427370;
1.162424;0.552280;0.427321;1.000000;0.552280;0.427321;1.000000;1.000000;0.000000;-0.552280;0.427321;
1.162430;0.552278;0.427272;1.000000;0.552278;0.427272;1.000000;1.000000;0.000000;-0.552278;0.427272;
1.162435;0.552276;0.427223;1.000000;0.552276;0.427223;1.000000;1.000000;0.000000;-0.552276;0.427223;
1.162440;0.552274;0.427174;1.000000;0.552274;0.427174;1.000000;1.000000;0.000000;-0.552274;0.427174;
1.162445;0.552272;0.427124;1.000000;0.552272;0.427124;1.000000;1.000000;0.000000;-0.552272;0.427124;
1.162450;0.552270;0.427075;1.000000;0.552270;0.427075;1.000000;1.000000;0.000000;-0.552270;0.427075;
1.162455;0.552268;0.427025;1.000000;0.552268;0.427025;1.000000;1.000000;0.000000;-0.552268;0.427025;
1.162461;0.552266;0.426976;1.000000;0.552266;0.426976;1.000000;1.000000;0.000000;-0.552266;0.426976;
1.162466;0.552264;0.426927;1.000000;0.552264;0.426927;1.000000;1.000000;0.000000;-0.552264;0.426927;
1.162471;0.552261;0.426877;1.000000;0.552261;0.426877;1.000000;1.000000;0.000000;-0.552261;0.426877;
1.162476;0.552259;0.426828;1.000000;0.552259;0.426828;1.000000;1.000000;0.000000;-0.552259;0.426828;
1.162481;0.552257;0.426778;1.000000;0.552257;0.426778;1.000000;1.000000;0.000000;-0.552257;0.426778;
1.162486;0.552255;0.426728;1.000000;0.552255;0.426728;1.000000;1.000000;0.000000;-0.552255;0.426728;
1.162497;0.552251;0.426629;1.000000;0.552251;0.426629;1.000000;1.000000;0.000000;-0.552251;0.426629;
1.162506;0.552247;0.426539;1.000000;0.552247;0.426539;1.000000;1.000000;0.000000;-0.552247;0.426539;
1.162515;0.552244;0.426449;1.000000;0.552244;0.426449;1.000000;1.000000;0.000000;-0.552244;0.426449;
1.162525;0.552240;0.426359;1.000000;0.552240;0.426359;1.000000;1.000000;0.000000;-0.552240;0.426359;
1.162534;0.552236;0.426269;1.000000;0.552236;0.426269;1.000000;1.000000;0.000000;-0.552236;0.426269;
1.162543;0.552233;0.426179;1.000000;0.552233;0.426179;1.000000;1.000000;0.000000;-0.552233;0.426179;
1.162553;0.552229;0.426089;1.000000;0.552229;0.426089;1.000000;1.000000;0.000000;-0.552229;0.426089;
1.162562;0.552226;0.425998;1.000000;0.552226;0.425998;1.000000;1.000000;0.000000;-0.552226;0.425998;
1.162571;0.552222;0.425908;1.000000;0.552222;0.425908;1.000000;1.000000;0.000000;-0.552222;0.425908;
1.162580;0.552218;0.425817;1.000000;0.552218;0.425817;1.000000;1.000000;0.000000;-0.552218;0.425817;
1.162590;0.552215;0.425726;1.000000;0.552215;0.425726;1.000000;1.000000;0.000000;-0.552215;0.425726;
1.162599;0.552211;0.425635;1.000000;0.552211;0.425635;1.000000;1.000000;0.000000;-0.552211;0.425635;
1.162608;0.552208;0.425544;1.000000;0.552208;0.425544;1.000000;1.000000;0.000000;-0.552208;0.425544;
1.162618;0.552204;0.425453;1.000000;0.552204;0.425453;1.000000;1.000000;0.000000;-0.552204;0.425453;
1.162627;0.552201;0.425361;1.000000;0.552201;0.425361;1.000000;1.000000;0.000000;-0.552201;0.425361;
1.162636;0.552197;0.425270;1.000000;0.552197;0.425270;1.000000;1.000000;0.000000;-0.552197;0.425270;
1.162645;0.552194;0.425178;1.000000;0.552194;0.425178;1.000000;1.000000;0.000000;-0.552194;0.425178;
1.162655;0.552190;0.425086;1.000000;0.552190;0.425086;1.000000;1.000000;0.000000;-0.552190;0.425086;
1.162673;0.552183;0.424902;1.000000;0.552183;0.424902;1.000000;1.000000;0.000000;-0.552183;0.424902;
1.162690;0.552177;0.424736;1.000000;0.552177;0.424736;1.000000;1.000000;0.000000;-0.552177;0.424736;
1.162707;0.552171;0.424570;1.000000;0.552171;0.424570;1.000000;1.000000;0.000000;-0.552171;0.424570;
1.162724;0.552165;0.424403;1.000000;0.552165;0.424403;1.000000;1.000000;0.000000;-0.552165;0.424403;
1.162740;0.552159;0.424235;1.000000;0.552159;0.424235;1.000000;1.000000;0.000000;-0.552159;0.424235;
1.162757;0.552153;0.424067;1.000000;0.552153;0.424067;1.000000;1.000000;0.000000;-0.552153;0.424067;
1.162774;0.552147;0.423899;1.000000;0.552147;0.423899;1.000000;1.000000;0.000000;-0.552147;0.423899;
1.162790;0.552141;0.423731;1.000000;0.552141;0.423731;1.000000;1.000000;0.000000;-0.552141;0.423731;
1.162807;0.552135;0.423562;1.000000;0.552135;0.423562;1.000000;1.000000;0.000000;-0.552135;0.423562;
1.162824;0.552130;0.423392;1.000000;0.552130;0.423392;1.000000;1.000000;0.000000;-0.552130;0.423392;
1.162841;0.552124;0.423223;1.000000;0.552124;0.423223;1.000000;1.000000;0.000000;-0.552124;0.423223;
1.162857;0.552118;0.423053;1.000000;0.552118;0.423053;1.000000;1.000000;0.000000;-0.552118;0.423053;
1.162874;0.552112;0.422882;1.000000;0.552112;0.422882;1.000000;1.000000;0.000000;-0.552112;0.422882;
1.162891;0.552107;0.422711;1.000000;0.552107;0.422711;1.000000;1.000000;0.000000;-0.552107;0.422711;
1.162908;0.552101;0.422540;1.000000;0.552101;0.422540;1.000000;1.000000;0.000000;-0.552101;0.422540;
1.162924;0.552096;0.422369;1.000000;0.552096;0.422369;1.000000;1.000000;0.000000;-0.552096;0.422369;
1.162958;0.552085;0.422024;1.000000;0.552085;0.422024;1.000000;1.000000;0.000000;-0.552085;0.422024;
1.162988;0.552075;0.421717;1.000000;0.552075;0.421717;1.000000;1.000000;0.000000;-0.552075;0.421717;
1.163017;0.552066;0.421408;1.000000;0.552066;0.421408;1.000000;1.000000;0.000000;-0.552066;0.421408;
1.163047;0.552057;0.421099;1.000000;0.552057;0.421099;1.000000;1.000000;0.000000;-0.552057;0.421099;
1.163077;0.552048;0.420788;1.000000;0.552048;0.420788;1.000000;1.000000;0.000000;-0.552048;0.420788;
1.163107;0.552039;0.420476;1.000000;0.552039;0.420476;1.000000;1.000000;0.000000;-0.552039;0.420476;
1.163136;0.552030;0.420164;1.000000;0.552030;0.420164;1.000000;1.000000;0.000000;-0.552030;0.420164;
1.163166;0.552021;0.419850;1.000000;0.552021;0.419850;1.000000;1.000000;0.000000;-0.552021;0.419850;
1.163196;0.552013;0.419536;1.000000;0.552013;0.419536;1.000000;1.000000;0.000000;-0.552013;0.419536;
1.163226;0.552004;0.419220;1.000000;0.552004;0.419220;1.000000;1.000000;0.000000;-0.552004;0.419220;
1.163255;0.551996;0.418904;1.000000;0.551996;0.418904;1.000000;1.000000;0.000000;-0.551996;0.418904;
1.163285;0.551988;0.418586;1.000000;0.551988;0.418586;1.000000;1.000000;0.000000;-0.551988;0.418586;
1.163315;0.551980;0.418268;1.000000;0.551980;0.418268;1.000000;1.000000;0.000000;-0.551980;0.418268;
1.163344;0.551972;0.417949;1.000000;0.551972;0.417949;1.000000;1.000000;0.000000;-0.551972;0.417949;
1.163374;0.551965;0.417629;1.000000;0.551965;0.417629;1.000000;1.000000;0.000000;-0.551965;0.417629;
1.163404;0.551957;0.417308;1.000000;0.551957;0.417308;1.000000;1.000000;0.000000;-0.551957;0.417308;
1.163434;0.551950;0.416986;1.000000;0.551950;0.416986;1.000000;1.000000;0.000000;-0.551950;0.416986;
1.163463;0.551943;0.416663;1.000000;0.551943;0.416663;1.000000;1.000000;0.000000;-0.551943;0.416663;
1.163493;0.551935;0.416340;1.000000;0.551935;0.416340;1.000000;1.000000;0.000000;-0.551935;0.416340;
1.163523;0.551928;0.416016;1.000000;0.551928;0.416016;1.000000;1.000000;0.000000;-0.551928;0.416016;
1.163553;0.551922;0.415691;1.000000;0.551922;0.415691;1.000000;1.000000;0.000000;-0.551922;0.415691;
1.163582;0.551915;0.415365;1.000000;0.551915;0.415365;1.000000;1.000000;0.000000;-0.551915;0.415365;
1.163612;0.551908;0.415038;1.000000;0.551908;0.415038;1.000000;1.000000;0.000000;-0.551908;0.415038;
1.163642;0.551902;0.414711;1.000000;0.551902;0.414711;1.000000;1.000000;0.000000;-0.551902;0.414711;
1.163672;0.551896;0.414383;1.000000;0.551896;0.414383;1.000000;1.000000;0.000000;-0.551896;0.414383;
1.163701;0.551890;0.414054;1.000000;0.551890;0.414054;1.000000;1.000000;0.000000;-0.551890;0.414054;
1.163731;0.551884;0.413724;1.000000;0.551884;0.413724;1.000000;1.000000;0.000000;-0.551884;0.413724;
1.163761;0.551878;0.413394;1.000000;0.551878;0.413394;1.000000;1.000000;0.000000;-0.551878;0.413394;
1.163791;0.551872;0.413063;1.000000;0.551872;0.413063;1.000000;1.000000;0.000000;-0.551872;0.413063;
1.163820;0.551866;0.412731;1.000000;0.551866;0.412731;1.000000;1.000000;0.000000;-0.551866;0.412731;
1.163850;0.551861;0.412399;1.000000;0.551861;0.412399;1.000000;1.000000;0.000000;-0.551861;0.412399;
1.163880;0.551856;0.412066;1.000000;0.551856;0.412066;1.000000;1.000000;0.000000;-0.551856;0.412066;
1.163910;0.551851;0.411732;1.000000;0.551851;0.411732;1.000000;1.000000;0.000000;-0.551851;0.411732;
1.163939;0.551845;0.411398;1.000000;0.551845;0.411398;1.000000;1.000000;0.000000;-0.551845;0.411398;
1.163969;0.551841;0.411063;1.000000;0.551841;0.411063;1.000000;1.000000;0.000000;-0.551841;0.411063;
1.163999;0.551836;0.410727;1.000000;0.551836;0.410727;1.000000;1.000000;0.000000;-0.551836;0.410727;
1.164029;0.551831;0.410391;1.000000;0.551831;0.410391;1.000000;1.000000;0.000000;-0.551831;0.410391;
1.164058;0.551827;0.410054;1.000000;0.551827;0.410054;1.000000;1.000000;0.000000;-0.551827;0.410054;
1.164088;0.551822;0.409716;1.000000;0.551822;0.409716;1.000000;1.000000;0.000000;-0.551822;0.409716;
1.164118;0.551818;0.409378;1.000000;0.551818;0.409378;1.000000;1.000000;0.000000;-0.551818;0.409378;
1.164177;0.551810;0.408700;1.000000;0.551810;0.408700;1.000000;1.000000;0.000000;-0.551810;0.408700;
1.164231;0.551804;0.408090;1.000000;0.551804;0.408090;1.000000;1.000000;0.000000;-0.551804;0.408090;
1.164284;0.551798;0.407478;1.000000;0.551798;0.407478;1.000000;1.000000;0.000000;-0.551798;0.407478;
1.164337;0.551792;0.406864;1.000000;0.551792;0.406864;1.000000;1.000000;0.000000;-0.551792;0.406864;
1.164391;0.551787;0.406249;1.000000;0.551787;0.406249;1.000000;1.000000;0.000000;-0.551787;0.406249;
1.164444;0.551782;0.405632;1.000000;0.551782;0.405632;1.000000;1.000000;0.000000;-0.551782;0.405632;
1.164497;0.551777;0.405013;1.000000;0.551777;0.405013;1.000000;1.000000;0.000000;-0.551777;0.405013;
1.164551;0.551773;0.404393;1.000000;0.551773;0.404393;1.000000;1.000000;0.000000;-0.551773;0.404393;
1.164604;0.551770;0.403770;1.000000;0.551770;0.403770;1.000000;1.000000;0.000000;-0.551770;0.403770;
1.164657;0.551767;0.403147;1.000000;0.551767;0.403147;1.000000;1.000000;0.000000;-0.551767;0.403147;
1.164711;0.551764;0.402521;1.000000;0.551764;0.402521;1.000000;1.000000;0.000000;-0.551764;0.402521;
1.164764;0.551762;0.401895;1.000000;0.551762;0.401895;1.000000;1.000000;0.000000;-0.551762;0.401895;
1.164817;0.551760;0.401266;1.000000;0.551760;0.401266;1.000000;1.000000;0.000000;-0.551760;0.401266;
1.164870;0.551758;0.400636;1.000000;0.551758;0.400636;1.000000;1.000000;0.000000;-0.551758;0.400636;
1.164924;0.551757;0.400005;1.000000;0.551757;0.400005;1.000000;1.000000;0.000000;-0.551757;0.400005;
1.164977;0.551757;0.399372;1.000000;0.551757;0.399372;1.000000;1.000000;0.000000;-0.551757;0.399372;
1.165030;0.551757;0.398738;1.000000;0.551757;0.398738;1.000000;1.000000;0.000000;-0.551757;0.398738;
1.165084;0.551757;0.398102;1.000000;0.551757;0.398102;1.000000;1.000000;0.000000;-0.551757;0.398102;
1.165137;0.551758;0.397465;1.000000;0.551758;0.397465;1.000000;1.000000;0.000000;-0.551758;0.397465;
1.165190;0.551759;0.396826;1.000000;0.551759;0.396826;1.000000;1.000000;0.000000;-0.551759;0.396826;
1.165244;0.551760;0.396186;1.000000;0.551760;0.396186;1.000000;1.000000;0.000000;-0.551760;0.396186;
1.165297;0.551762;0.395545;1.000000;0.551762;0.395545;1.000000;1.000000;0.000000;-0.551762;0.395545;
1.165350;0.551765;0.394903;1.000000;0.551765;0.394903;1.000000;1.000000;0.000000;-0.551765;0.394903;
1.165403;0.551768;0.394259;1.000000;0.551768;0.394259;1.000000;1.000000;0.000000;-0.551768;0.394259;
1.165457;0.551771;0.393614;1.000000;0.551771;0.393614;1.000000;1.000000;0.000000;-0.551771;0.393614;
1.165510;0.551774;0.392967;1.000000;0.551774;0.392967;1.000000;1.000000;0.000000;-0.551774;0.392967;
1.165617;0.551783;0.391669;1.000000;0.551783;0.391669;1.000000;1.000000;0.000000;-0.551783;0.391669;
1.165713;0.551793;0.390497;1.000000;0.551793;0.390497;1.000000;1.000000;0.000000;-0.551793;0.390497;
1.165809;0.551804;0.389321;1.000000;0.551804;0.389321;1.000000;1.000000;0.000000;-0.551804;0.389321;
1.165905;0.551816;0.388141;1.000000;0.551816;0.388141;1.000000;1.000000;0.000000;-0.551816;0.388141;
1.166000;0.551829;0.386957;1.000000;0.551829;0.386957;1.000000;1.000000;0.000000;-0.551829;0.386957;
1.166096;0.551844;0.385770;1.000000;0.551844;0.385770;1.000000;1.000000;0.000000;-0.551844;0.385770;
1.166192;0.551860;0.384579;1.000000;0.551860;0.384579;1.000000;1.000000;0.000000;-0.551860;0.384579;
1.166288;0.551877;0.383385;1.000000;0.551877;0.383385;1.000000;1.000000;0.000000;-0.551877;0.383385;
1.166384;0.551896;0.382186;1.000000;0.551896;0.382186;1.000000;1.000000;0.000000;-0.551896;0.382186;
1.166480;0.551916;0.380985;1.000000;0.551916;0.380985;1.000000;1.000000;0.000000;-0.551916;0.380985;
1.166576;0.551937;0.379780;1.000000;0.551937;0.379780;1.000000;1.000000;0.000000;-0.551937;0.379780;
1.166672;0.551959;0.378572;1.000000;0.551959;0.378572;1.000000;1.000000;0.000000;-0.551959;0.378572;
1.166768;0.551983;0.377360;1.000000;0.551983;0.377360;1.000000;1.000000;0.000000;-0.551983;0.377360;
1.166864;0.552008;0.376145;1.000000;0.552008;0.376145;1.000000;1.000000;0.000000;-0.552008;0.376145;
1.166960;0.552035;0.374927;1.000000;0.552035;0.374927;1.000000;1.000000;0.000000;-0.552035;0.374927;
1.167056;0.552062;0.373706;1.000000;0.552062;0.373706;1.000000;1.000000;0.000000;-0.552062;0.373706;
1.167152;0.552091;0.372482;1.000000;0.552091;0.372482;1.000000;1.000000;0.000000;-0.552091;0.372482;
1.167248;0.552121;0.371254;1.000000;0.552121;0.371254;1.000000;1.000000;0.000000;-0.552121;0.371254;
1.167344;0.552153;0.370024;1.000000;0.552153;0.370024;1.000000;1.000000;0.000000;-0.552153;0.370024;
1.167440;0.552185;0.368790;1.000000;0.552185;0.368790;1.000000;1.000000;0.000000;-0.552185;0.368790;
1.167536;0.552219;0.367554;1.000000;0.552219;0.367554;1.000000;1.000000;0.000000;-0.552219;0.367554;
1.167632;0.552254;0.366315;1.000000;0.552254;0.366315;1.000000;1.000000;0.000000;-0.552254;0.366315;
1.167728;0.552291;0.365073;1.000000;0.552291;0.365073;1.000000;1.000000;0.000000;-0.552291;0.365073;
1.167823;0.552328;0.363828;1.000000;0.552328;0.363828;1.000000;1.000000;0.000000;-0.552328;0.363828;
1.167919;0.552367;0.362580;1.000000;0.552367;0.362580;1.000000;1.000000;0.000000;-0.552367;0.362580;
1.168015;0.552407;0.361330;1.000000;0.552407;0.361330;1.000000;1.000000;0.000000;-0.552407;0.361330;
1.168111;0.552448;0.360076;1.000000;0.552448;0.360076;1.000000;1.000000;0.000000;-0.552448;0.360076;
1.168207;0.552491;0.358820;1.000000;0.552491;0.358820;1.000000;1.000000;0.000000;-0.552491;0.358820;
1.168303;0.552534;0.357562;1.000000;0.552534;0.357562;1.000000;1.000000;0.000000;-0.552534;0.357562;
1.168399;0.552579;0.356301;1.000000;0.552579;0.356301;1.000000;1.000000;0.000000;-0.552579;0.356301;
1.168495;0.552625;0.355037;1.000000;0.552625;0.355037;1.000000;1.000000;0.000000;-0.552625;0.355037;
1.168591;0.552672;0.353771;1.000000;0.552672;0.353771;1.000000;1.000000;0.000000;-0.552672;0.353771;
1.168687;0.552721;0.352502;1.000000;0.552721;0.352502;1.000000;1.000000;0.000000;-0.552721;0.352502;
1.168783;0.552770;0.351231;1.000000;0.552770;0.351231;1.000000;1.000000;0.000000;-0.552770;0.351231;
1.168879;0.552821;0.349958;1.000000;0.552821;0.349958;1.000000;1.000000;0.000000;-0.552821;0.349958;
1.168975;0.552873;0.348682;1.000000;0.552873;0.348682;1.000000;1.000000;0.000000;-0.552873;0.348682;
1.169071;0.552926;0.347403;1.000000;0.552926;0.347403;1.000000;1.000000;0.000000;-0.552926;0.347403;
1.169167;0.552980;0.346122;1.000000;0.552980;0.346122;1.000000;1.000000;0.000000;-0.552980;0.346122;
1.169263;0.553036;0.344839;1.000000;0.553036;0.344839;1.000000;1.000000;0.000000;-0.553036;0.344839;
1.169359;0.553092;0.343554;1.000000;0.553092;0.343554;1.000000;1.000000;0.000000;-0.553092;0.343554;
1.169455;0.553150;0.342267;1.000000;0.553150;0.342267;1.000000;1.000000;0.000000;-0.553150;0.342267;
1.169551;0.553209;0.340977;1.000000;0.553209;0.340977;1.000000;1.000000;0.000000;-0.553209;0.340977;
1.169646;0.553269;0.339685;1.000000;0.553269;0.339685;1.000000;1.000000;0.000000;-0.553269;0.339685;
1.169742;0.553330;0.338391;1.000000;0.553330;0.338391;1.000000;1.000000;0.000000;-0.553330;0.338391;
