time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_zP;NETWORK_Load2_zQ;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
444.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210009;0.110239;1.023289;1.047075;-0.531718;0.092976;0.589991;0.489761;1.420532;49.614995;
445.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210009;0.110240;1.023292;1.047081;-0.531717;0.092975;0.589991;0.489760;1.420532;49.614945;
446.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210010;0.110240;1.023294;1.047086;-0.531717;0.092975;0.589990;0.489760;1.420532;49.614896;
447.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210010;0.110241;1.023297;1.047092;-0.531717;0.092974;0.589990;0.489759;1.420532;49.614848;
448.000000;1.420532;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210011;0.110242;1.023299;1.047097;-0.531716;0.092974;0.589989;0.489758;1.420532;49.614800;
449.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210011;0.110242;1.023302;1.047103;-0.531716;0.092973;0.589989;0.489758;1.420531;49.614753;
450.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210012;0.110243;1.023304;1.047108;-0.531715;0.092973;0.589988;0.489757;1.420531;49.614706;
451.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210012;0.110243;1.023307;1.047113;-0.531715;0.092973;0.589988;0.489757;1.420531;49.614659;
452.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210013;0.110244;1.023309;1.047119;-0.531715;0.092972;0.589987;0.489756;1.420531;49.614613;
453.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210013;0.110244;1.023312;1.047124;-0.531714;0.092972;0.589987;0.489756;1.420531;49.614568;
454.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210014;0.110245;1.023314;1.047129;-0.531714;0.092971;0.589986;0.489755;1.420531;49.614523;
455.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210014;0.110245;1.023316;1.047134;-0.531713;0.092971;0.589986;0.489755;1.420531;49.614478;
456.000000;1.420531;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210014;0.110246;1.023319;1.047139;-0.531713;0.092971;0.589986;0.489754;1.420531;49.614434;
457.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210015;0.110246;1.023321;1.047144;-0.531713;0.092970;0.589985;0.489754;1.420530;49.614391;
458.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210015;0.110247;1.023323;1.047149;-0.531712;0.092970;0.589985;0.489753;1.420530;49.614348;
459.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210016;0.110247;1.023325;1.047154;-0.531712;0.092969;0.589984;0.489753;1.420530;49.614305;
460.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210016;0.110248;1.023328;1.047159;-0.531712;0.092969;0.589984;0.489752;1.420530;49.614263;
461.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210017;0.110248;1.023330;1.047164;-0.531711;0.092969;0.589983;0.489752;1.420530;49.614221;
462.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210017;0.110249;1.023332;1.047168;-0.531711;0.092968;0.589983;0.489751;1.420530;49.614180;
463.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210017;0.110249;1.023334;1.047173;-0.531711;0.092968;0.589983;0.489751;1.420530;49.614139;
464.000000;1.420530;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210018;0.110250;1.023336;1.047178;-0.531710;0.092967;0.589982;0.489750;1.420530;49.614099;
465.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210018;0.110250;1.023338;1.047182;-0.531710;0.092967;0.589982;0.489750;1.420529;49.614059;
466.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210019;0.110251;1.023340;1.047187;-0.531710;0.092967;0.589981;0.489749;1.420529;49.614019;
467.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210019;0.110251;1.023342;1.047191;-0.531709;0.092966;0.589981;0.489749;1.420529;49.613980;
468.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023344;1.047196;-0.531709;0.092966;0.589980;0.489748;1.420529;49.613941;
469.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023346;1.047200;-0.531709;0.092966;0.589980;0.489748;1.420529;49.613903;
470.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210020;0.110252;1.023348;1.047205;-0.531708;0.092965;0.589980;0.489748;1.420529;49.613865;
471.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023350;1.047209;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613828;
472.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110253;1.023352;1.047213;-0.531708;0.092965;0.589979;0.489747;1.420529;49.613790;
473.000000;1.420529;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210021;0.110254;1.023354;1.047218;-0.531708;0.092964;0.589979;0.489746;1.420529;49.613754;
474.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110254;1.023356;1.047222;-0.531707;0.092964;0.589978;0.489746;1.420528;49.613717;
475.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210022;0.110255;1.023358;1.047226;-0.531707;0.092964;0.589978;0.489745;1.420528;49.613681;
476.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023360;1.047230;-0.531707;0.092963;0.589977;0.489745;1.420528;49.613646;
477.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110255;1.023362;1.047234;-0.531706;0.092963;0.589977;0.489745;1.420528;49.613611;
478.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210023;0.110256;1.023364;1.047238;-0.531706;0.092963;0.589977;0.489744;1.420528;49.613576;
479.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110256;1.023366;1.047242;-0.531706;0.092962;0.589976;0.489744;1.420528;49.613541;
480.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023367;1.047246;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613507;
481.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210024;0.110257;1.023369;1.047250;-0.531705;0.092962;0.589976;0.489743;1.420528;49.613474;
482.000000;1.420528;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110257;1.023371;1.047254;-0.531705;0.092961;0.589975;0.489743;1.420528;49.613440;
483.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110258;1.023373;1.047258;-0.531705;0.092961;0.589975;0.489742;1.420527;49.613407;
484.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210025;0.110258;1.023374;1.047262;-0.531704;0.092961;0.589975;0.489742;1.420527;49.613375;
485.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210026;0.110259;1.023376;1.047265;-0.531704;0.092960;0.589974;0.489741;1.420527;49.613342;
486.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210026;0.110259;1.023378;1.047269;-0.531704;0.092960;0.589974;0.489741;1.420527;49.613310;
487.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210026;0.110259;1.023379;1.047273;-0.531704;0.092960;0.589974;0.489741;1.420527;49.613279;
488.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210027;0.110260;1.023381;1.047277;-0.531703;0.092960;0.589973;0.489740;1.420527;49.613247;
489.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210027;0.110260;1.023383;1.047280;-0.531703;0.092959;0.589973;0.489740;1.420527;49.613216;
490.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210027;0.110260;1.023384;1.047284;-0.531703;0.092959;0.589973;0.489740;1.420527;49.613186;
491.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210028;0.110261;1.023386;1.047287;-0.531703;0.092959;0.589972;0.489739;1.420527;49.613155;
492.000000;1.420527;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210028;0.110261;1.023388;1.047291;-0.531702;0.092958;0.589972;0.489739;1.420527;49.613125;
493.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210028;0.110262;1.023389;1.047294;-0.531702;0.092958;0.589972;0.489738;1.420526;49.613096;
494.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210029;0.110262;1.023391;1.047298;-0.531702;0.092958;0.589971;0.489738;1.420526;49.613066;
495.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210029;0.110262;1.023392;1.047301;-0.531702;0.092958;0.589971;0.489738;1.420526;49.613037;
496.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210029;0.110263;1.023394;1.047304;-0.531701;0.092957;0.589971;0.489737;1.420526;49.613009;
497.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210029;0.110263;1.023395;1.047308;-0.531701;0.092957;0.589971;0.489737;1.420526;49.612980;
498.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210030;0.110263;1.023397;1.047311;-0.531701;0.092957;0.589970;0.489737;1.420526;49.612952;
499.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210030;0.110264;1.023398;1.047314;-0.531701;0.092957;0.589970;0.489736;1.420526;49.612924;
500.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210030;0.110264;1.023400;1.047318;-0.531700;0.092956;0.589970;0.489736;1.420526;49.612897;
501.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210031;0.110264;1.023401;1.047321;-0.531700;0.092956;0.589969;0.489736;1.420526;49.612869;
502.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210031;0.110265;1.023403;1.047324;-0.531700;0.092956;0.589969;0.489735;1.420526;49.612842;
503.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210031;0.110265;1.023404;1.047327;-0.531700;0.092956;0.589969;0.489735;1.420526;49.612816;
504.000000;1.420526;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210031;0.110265;1.023405;1.047330;-0.531700;0.092955;0.589969;0.489735;1.420526;49.612789;
505.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210032;0.110265;1.023407;1.047333;-0.531699;0.092955;0.589968;0.489735;1.420525;49.612763;
506.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210032;0.110266;1.023408;1.047336;-0.531699;0.092955;0.589968;0.489734;1.420525;49.612737;
507.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210032;0.110266;1.023409;1.047339;-0.531699;0.092955;0.589968;0.489734;1.420525;49.612712;
508.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210033;0.110266;1.023411;1.047342;-0.531699;0.092954;0.589967;0.489734;1.420525;49.612687;
509.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210033;0.110267;1.023412;1.047345;-0.531698;0.092954;0.589967;0.489733;1.420525;49.612662;
510.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210033;0.110267;1.023413;1.047348;-0.531698;0.092954;0.589967;0.489733;1.420525;49.612637;
511.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210033;0.110267;1.023415;1.047351;-0.531698;0.092954;0.589967;0.489733;1.420525;49.612612;
512.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210034;0.110268;1.023416;1.047354;-0.531698;0.092953;0.589966;0.489732;1.420525;49.612588;
513.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210034;0.110268;1.023417;1.047357;-0.531698;0.092953;0.589966;0.489732;1.420525;49.612564;
514.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210034;0.110268;1.023419;1.047360;-0.531697;0.092953;0.589966;0.489732;1.420525;49.612540;
515.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210034;0.110268;1.023420;1.047362;-0.531697;0.092953;0.589966;0.489732;1.420525;49.612517;
516.000000;1.420525;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210035;0.110269;1.023421;1.047365;-0.531697;0.092953;0.589965;0.489731;1.420525;49.612494;
517.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210035;0.110269;1.023422;1.047368;-0.531697;0.092952;0.589965;0.489731;1.420524;49.612471;
518.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210035;0.110269;1.023424;1.047371;-0.531697;0.092952;0.589965;0.489731;1.420524;49.612448;
519.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210035;0.110270;1.023425;1.047373;-0.531696;0.092952;0.589965;0.489730;1.420524;49.612425;
520.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210036;0.110270;1.023426;1.047376;-0.531696;0.092952;0.589964;0.489730;1.420524;49.612403;
521.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210036;0.110270;1.023427;1.047378;-0.531696;0.092952;0.589964;0.489730;1.420524;49.612381;
522.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210036;0.110270;1.023428;1.047381;-0.531696;0.092951;0.589964;0.489730;1.420524;49.612359;
523.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210036;0.110271;1.023429;1.047384;-0.531696;0.092951;0.589964;0.489729;1.420524;49.612338;
524.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210036;0.110271;1.023431;1.047386;-0.531696;0.092951;0.589964;0.489729;1.420524;49.612316;
525.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210037;0.110271;1.023432;1.047389;-0.531695;0.092951;0.589963;0.489729;1.420524;49.612295;
526.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210037;0.110271;1.023433;1.047391;-0.531695;0.092951;0.589963;0.489729;1.420524;49.612274;
527.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210037;0.110272;1.023434;1.047394;-0.531695;0.092950;0.589963;0.489728;1.420524;49.612254;
528.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210037;0.110272;1.023435;1.047396;-0.531695;0.092950;0.589963;0.489728;1.420524;49.612233;
529.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210038;0.110272;1.023436;1.047398;-0.531695;0.092950;0.589962;0.489728;1.420524;49.612213;
530.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210038;0.110272;1.023437;1.047401;-0.531695;0.092950;0.589962;0.489728;1.420524;49.612193;
531.000000;1.420524;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210038;0.110273;1.023438;1.047403;-0.531694;0.092950;0.589962;0.489727;1.420524;49.612173;
532.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210038;0.110273;1.023439;1.047406;-0.531694;0.092949;0.589962;0.489727;1.420523;49.612153;
533.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210038;0.110273;1.023440;1.047408;-0.531694;0.092949;0.589962;0.489727;1.420523;49.612134;
534.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210039;0.110273;1.023441;1.047410;-0.531694;0.092949;0.589961;0.489727;1.420523;49.612115;
535.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210039;0.110273;1.023442;1.047412;-0.531694;0.092949;0.589961;0.489727;1.420523;49.612096;
536.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210039;0.110274;1.023443;1.047415;-0.531694;0.092949;0.589961;0.489726;1.420523;49.612077;
537.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210039;0.110274;1.023444;1.047417;-0.531693;0.092949;0.589961;0.489726;1.420523;49.612059;
538.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210039;0.110274;1.023445;1.047419;-0.531693;0.092948;0.589961;0.489726;1.420523;49.612040;
539.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210040;0.110274;1.023446;1.047421;-0.531693;0.092948;0.589960;0.489726;1.420523;49.612022;
540.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210040;0.110275;1.023447;1.047423;-0.531693;0.092948;0.589960;0.489725;1.420523;49.612004;
541.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210040;0.110275;1.023448;1.047426;-0.531693;0.092948;0.589960;0.489725;1.420523;49.611986;
542.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210040;0.110275;1.023449;1.047428;-0.531693;0.092948;0.589960;0.489725;1.420523;49.611968;
543.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210040;0.110275;1.023450;1.047430;-0.531693;0.092948;0.589960;0.489725;1.420523;49.611951;
544.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210040;0.110275;1.023451;1.047432;-0.531692;0.092947;0.589960;0.489725;1.420523;49.611934;
545.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210041;0.110276;1.023452;1.047434;-0.531692;0.092947;0.589959;0.489724;1.420523;49.611917;
546.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210041;0.110276;1.023453;1.047436;-0.531692;0.092947;0.589959;0.489724;1.420523;49.611900;
547.000000;1.420523;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210041;0.110276;1.023454;1.047438;-0.531692;0.092947;0.589959;0.489724;1.420523;49.611883;
548.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210041;0.110276;1.023455;1.047440;-0.531692;0.092947;0.589959;0.489724;1.420522;49.611867;
549.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210041;0.110276;1.023456;1.047442;-0.531692;0.092947;0.589959;0.489724;1.420522;49.611850;
550.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210041;0.110277;1.023456;1.047444;-0.531692;0.092946;0.589959;0.489723;1.420522;49.611834;
551.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210042;0.110277;1.023457;1.047446;-0.531691;0.092946;0.589958;0.489723;1.420522;49.611818;
552.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210042;0.110277;1.023458;1.047448;-0.531691;0.092946;0.589958;0.489723;1.420522;49.611802;
553.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210042;0.110277;1.023459;1.047450;-0.531691;0.092946;0.589958;0.489723;1.420522;49.611786;
554.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210042;0.110277;1.023460;1.047451;-0.531691;0.092946;0.589958;0.489723;1.420522;49.611771;
555.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210042;0.110278;1.023461;1.047453;-0.531691;0.092946;0.589958;0.489722;1.420522;49.611755;
556.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210042;0.110278;1.023462;1.047455;-0.531691;0.092946;0.589958;0.489722;1.420522;49.611740;
557.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210043;0.110278;1.023462;1.047457;-0.531691;0.092945;0.589957;0.489722;1.420522;49.611725;
558.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210043;0.110278;1.023463;1.047459;-0.531690;0.092945;0.589957;0.489722;1.420522;49.611710;
559.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210043;0.110278;1.023464;1.047461;-0.531690;0.092945;0.589957;0.489722;1.420522;49.611696;
560.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210043;0.110279;1.023465;1.047462;-0.531690;0.092945;0.589957;0.489722;1.420522;49.611681;
561.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210043;0.110279;1.023465;1.047464;-0.531690;0.092945;0.589957;0.489721;1.420522;49.611667;
562.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210043;0.110279;1.023466;1.047466;-0.531690;0.092945;0.589957;0.489721;1.420522;49.611652;
563.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110279;1.023467;1.047467;-0.531690;0.092945;0.589956;0.489721;1.420522;49.611638;
564.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110279;1.023468;1.047469;-0.531690;0.092945;0.589956;0.489721;1.420522;49.611624;
565.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110279;1.023469;1.047471;-0.531690;0.092944;0.589956;0.489721;1.420522;49.611611;
566.000000;1.420522;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110280;1.023469;1.047473;-0.531690;0.092944;0.589956;0.489720;1.420522;49.611597;
567.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110280;1.023470;1.047474;-0.531689;0.092944;0.589956;0.489720;1.420521;49.611583;
568.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110280;1.023471;1.047476;-0.531689;0.092944;0.589956;0.489720;1.420521;49.611570;
569.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210044;0.110280;1.023471;1.047477;-0.531689;0.092944;0.589956;0.489720;1.420521;49.611557;
570.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110280;1.023472;1.047479;-0.531689;0.092944;0.589955;0.489720;1.420521;49.611544;
571.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110280;1.023473;1.047481;-0.531689;0.092944;0.589955;0.489720;1.420521;49.611531;
572.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110281;1.023474;1.047482;-0.531689;0.092944;0.589955;0.489720;1.420521;49.611518;
573.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110281;1.023474;1.047484;-0.531689;0.092943;0.589955;0.489719;1.420521;49.611505;
574.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110281;1.023475;1.047485;-0.531689;0.092943;0.589955;0.489719;1.420521;49.611493;
575.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110281;1.023476;1.047487;-0.531689;0.092943;0.589955;0.489719;1.420521;49.611480;
576.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210045;0.110281;1.023476;1.047488;-0.531688;0.092943;0.589955;0.489719;1.420521;49.611468;
577.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110281;1.023477;1.047490;-0.531688;0.092943;0.589954;0.489719;1.420521;49.611456;
578.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110281;1.023478;1.047491;-0.531688;0.092943;0.589954;0.489719;1.420521;49.611444;
579.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023478;1.047493;-0.531688;0.092943;0.589954;0.489718;1.420521;49.611432;
580.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023479;1.047494;-0.531688;0.092943;0.589954;0.489718;1.420521;49.611420;
581.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023480;1.047495;-0.531688;0.092943;0.589954;0.489718;1.420521;49.611408;
582.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023480;1.047497;-0.531688;0.092942;0.589954;0.489718;1.420521;49.611397;
583.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023481;1.047498;-0.531688;0.092942;0.589954;0.489718;1.420521;49.611385;
584.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023481;1.047500;-0.531688;0.092942;0.589954;0.489718;1.420521;49.611374;
585.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210046;0.110282;1.023482;1.047501;-0.531688;0.092942;0.589954;0.489718;1.420521;49.611363;
586.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023483;1.047502;-0.531687;0.092942;0.589953;0.489717;1.420521;49.611352;
587.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023483;1.047504;-0.531687;0.092942;0.589953;0.489717;1.420521;49.611341;
588.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023484;1.047505;-0.531687;0.092942;0.589953;0.489717;1.420521;49.611330;
589.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023484;1.047506;-0.531687;0.092942;0.589953;0.489717;1.420521;49.611319;
590.000000;1.420521;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023485;1.047508;-0.531687;0.092942;0.589953;0.489717;1.420521;49.611309;
591.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023486;1.047509;-0.531687;0.092942;0.589953;0.489717;1.420520;49.611298;
592.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023486;1.047510;-0.531687;0.092941;0.589953;0.489717;1.420520;49.611288;
