"time","infiniteBusWithVariations.QPu","infiniteBusWithVariations.PPu","infiniteBusWithVariations.UPu"
8.764,2.796931479127433e-08,0.5917146900057108,1
8.765,2.792154662810868e-08,0.5917205675890531,1
8.766,2.78738954807098e-08,0.5917264445049363,1
8.767,2.78263613490776e-08,0.5917323207533602,1
8.768,2.777894423321202e-08,0.591738196334325,1
8.769,2.773164413311321e-08,0.5917440712478306,1
8.77,2.768446104878109e-08,0.5917499454938769,1
8.771,2.763739498021558e-08,0.5917558190724641,1
8.772,2.759044592741684e-08,0.5917616919835921,1
8.773,2.754361389038479e-08,0.5917675642272607,1
8.774,2.749508101901174e-08,0.5917734162676506,1
8.775,2.744645921825482e-08,0.5917792654273584,1
8.776,2.73979287239411e-08,0.5917851136433175,1
8.777,2.73494895360705e-08,0.5917909609155281,1
8.778,2.730114165464293e-08,0.5917968072439901,1
8.779,2.725288507965856e-08,0.5918026526287036,1
8.78,2.720471981111732e-08,0.5918084970696683,1
8.781,2.715664584901911e-08,0.5918143405668844,1
8.782,2.710866319336411e-08,0.5918201831203521,1
8.783,2.706077184415223e-08,0.5918260247300711,1
8.784,2.701297180138338e-08,0.5918318653960415,1
8.785,2.696526306505773e-08,0.5918377051182632,1
8.786,2.691764563517521e-08,0.5918435438967364,1
8.787,2.687011951173572e-08,0.5918493817314611,1
8.788,2.682268469473943e-08,0.591855218622437,1
8.789,2.677534118418627e-08,0.5918610545696643,1
8.79,2.672808898007622e-08,0.5918668895731432,1
8.791,2.668092808240921e-08,0.5918727236328734,1
8.792,2.663385849118541e-08,0.5918785567488549,1
8.793,2.658688020640472e-08,0.5918843889210879,1
8.794,2.653999322806707e-08,0.5918902201495723,1
8.795,2.649319755617262e-08,0.591896050434308,1
8.796,2.64464931907213e-08,0.5919018797752953,1
8.797,2.6399880131713e-08,0.5919077081725338,1
8.798,2.635335837914791e-08,0.5919135356260239,1
8.799,2.630692793302595e-08,0.5919193621357651,1
8.8,2.626058879334701e-08,0.5919251877017579,1
8.801,2.621434096011128e-08,0.5919310123240022,1
8.802,2.616818443331867e-08,0.5919368360024977,1
8.803,2.61221192129691e-08,0.5919426587372447,1
8.804,2.607614529906273e-08,0.5919484805282431,1
8.805,2.603026269159947e-08,0.591954301375493,1
8.806,2.598447139057934e-08,0.591960121278994,1
8.807,2.593877139600225e-08,0.5919659402387466,1
8.808,2.589316270786836e-08,0.5919717582547507,1
8.809,2.584764532617758e-08,0.5919775753270061,1
8.81,2.580221925092985e-08,0.5919833914555128,1
8.811,2.575688448212532e-08,0.591989206640271,1
8.812,2.57116410197639e-08,0.5919950208812806,1
8.813,2.566648886384553e-08,0.5920008341785415,1
8.814,2.562142801437035e-08,0.5920066465320539,1
8.815,2.55764584713383e-08,0.5920124579418177,1
8.816,2.553158023474928e-08,0.5920182684078329,1
8.817,2.548679330460347e-08,0.5920240779300994,1
8.818,2.544209768090077e-08,0.5920298865086174,1
8.819,2.539749336364111e-08,0.5920356941433869,1
8.82,2.535298035282466e-08,0.5920415008344075,1
8.821,2.530855864845132e-08,0.5920473065816797,1
8.822,2.526422825052111e-08,0.5920531113852033,1
8.823,2.521998915903393e-08,0.5920589152449783,1
8.824,2.517584137398995e-08,0.5920647181610047,1
8.825,2.513178489538909e-08,0.5920705201332824,1
8.826,2.508781972323127e-08,0.5920763211618116,1
8.827,2.504394585751666e-08,0.5920821212465923,1
8.828,2.500016329824516e-08,0.5920879203876241,1
8.829,2.49564720454167e-08,0.5920937185849076,1
8.83,2.491287209903144e-08,0.5920995158384424,1
8.831,2.48693634590893e-08,0.5921053121482285,1
8.832,2.48259461255902e-08,0.5921111075142661,1
8.833,2.47826200985343e-08,0.5921169019365551,1
8.834,2.473938537792152e-08,0.5921226954150955,1
8.835,2.469624196375178e-08,0.5921284879498873,1
8.836,2.465318985602523e-08,0.5921342795409305,1
8.837,2.461022905474181e-08,0.592140070188225,1
8.838,2.456735955990151e-08,0.5921458598917709,1
8.839,2.452458137150425e-08,0.5921516486515683,1
8.84,2.448189448955019e-08,0.5921574364676171,1
8.841,2.443929891403924e-08,0.5921632233399173,1
8.842,2.439679464497134e-08,0.5921690092684688,1
8.843,2.435438168234664e-08,0.5921747942532718,1
8.844,2.431206002616506e-08,0.5921805782943262,1
8.845,2.426982967642651e-08,0.5921863613916321,1
8.846,2.422769063313117e-08,0.5921921435451891,1
8.847,2.418564289627894e-08,0.5921979247549978,1
8.848,2.414368646586976e-08,0.5922037050210578,1
8.849,2.410182134190377e-08,0.5922094843433691,1
8.85,2.40600475243809e-08,0.5922152627219318,1
8.851,2.401836501330108e-08,0.592221040156746,1
8.852,2.397677380866445e-08,0.5922268166478116,1
8.853,2.393527391047094e-08,0.5922325921951286,1
8.854,2.389386531872055e-08,0.5922383667986969,1
8.855,2.385254803341321e-08,0.5922441404585167,1
8.856,2.381132205454906e-08,0.5922499131745879,1
8.857,2.377018738212804e-08,0.5922556849469104,1
8.858,2.372914401615006e-08,0.5922614557754844,1
8.859,2.368819195661527e-08,0.5922672256603099,1
8.86,2.364733120352359e-08,0.5922729946013865,1
8.861,2.360656175687497e-08,0.5922787625987147,1
8.862,2.356588361666954e-08,0.5922845296522943,1
8.863,2.352529678290722e-08,0.5922902957621252,1
8.864,2.348480125558796e-08,0.5922960609282076,1
8.865,2.344439703471189e-08,0.5923018251505414,1
8.866,2.340408412027893e-08,0.5923075884291266,1
8.867,2.336386251228903e-08,0.5923133507639631,1
8.868,2.332373221074231e-08,0.5923191121550511,1
8.869,2.328369321563872e-08,0.5923248726023905,1
8.87,2.324374552697825e-08,0.5923306321059811,1
8.871,2.320388914476082e-08,0.5923363906658234,1
8.872,2.316412406898659e-08,0.592342148281917,1
8.873,2.312445029965547e-08,0.592347904954262,1
8.874,2.308486783676741e-08,0.5923536606828582,1
8.875,2.304537668032253e-08,0.5923594154677061,1
8.876,2.300597683032077e-08,0.5923651693088052,1
8.877,2.296666828676207e-08,0.5923709222061558,1
8.878,2.292745104964655e-08,0.5923766741597577,1
8.879,2.288832511897415e-08,0.5923824251696111,1
8.88,2.28492904947448e-08,0.592388175235716,1
8.881,2.281034717695864e-08,0.592393924358072,1
8.882,2.277149516561561e-08,0.5923996725366796,1
8.883,2.273273446071569e-08,0.5924054197715386,1
8.884,2.269406506225882e-08,0.592411166062649,1
8.885,2.265548697024514e-08,0.5924169114100107,1
8.886,2.261700018467458e-08,0.5924226558136239,1
8.887,2.257860470554707e-08,0.5924283992734884,1
8.888,2.254030053286275e-08,0.5924341417896044,1
8.889,2.250208766662155e-08,0.5924398833619717,1
8.89,2.24639661068234e-08,0.5924456239905905,1
8.891,2.242593585346844e-08,0.5924513636754608,1
8.892,2.238799690655659e-08,0.5924571024165822,1
8.893,2.235014926608781e-08,0.5924628402139552,1
8.894,2.23123929320622e-08,0.5924685770675796,1
8.895,2.227472790447972e-08,0.5924743129774553,1
8.896,2.223715418334029e-08,0.5924800479435826,1
8.897,2.219967176864404e-08,0.5924857819659611,1
8.898,2.216228066039092e-08,0.5924915150445911,1
8.899,2.212498085858092e-08,0.5924972471794724,1
8.9,2.208777236321396e-08,0.5925029783706052,1
8.901,2.20506551742902e-08,0.5925087086179893,1
8.902,2.201362929180956e-08,0.5925144379216249,1
8.903,2.197669471577196e-08,0.5925201662815118,1
8.904,2.193985144617756e-08,0.5925258936976502,1
8.905,2.190309948302627e-08,0.59253162017004,1
8.906,2.186643882631804e-08,0.5925373456986811,1
8.907,2.182986947605299e-08,0.5925430702835737,1
8.908,2.179339143223106e-08,0.5925487939247177,1
8.909,2.175700469485219e-08,0.5925545166221131,1
8.91,2.17207092639165e-08,0.5925602383757598,1
8.911,2.168450513942393e-08,0.5925659591856579,1
8.912,2.164839232137442e-08,0.5925716790518075,1
8.913,2.161237080976809e-08,0.5925773979742084,1
8.914,2.157644060460488e-08,0.5925831159528608,1
8.915,2.154060170588479e-08,0.5925888329877647,1
8.916,2.150485411360776e-08,0.5925945490789198,1
8.917,2.14691978277739e-08,0.5926002642263263,1
8.918,2.143363284838317e-08,0.5926059784299843,1
8.919,2.13981591754355e-08,0.5926116916898937,1
8.92,2.136277680893101e-08,0.5926174040060544,1
8.921,2.132748574886963e-08,0.5926231153784666,1
8.922,2.129228599525132e-08,0.5926288258071302,1
8.923,2.125717754807618e-08,0.5926345352920451,1
8.924,2.122216040734417e-08,0.5926402438332113,1
8.925,2.118723457305522e-08,0.5926459514306291,1
8.926,2.115240004520944e-08,0.5926516580842983,1
8.927,2.111765682380679e-08,0.592657363794219,1
8.928,2.108249796209533e-08,0.5926630630906519,1
8.929,2.104618144985295e-08,0.5926687479676235,1
8.93,2.100993376134638e-08,0.5926744316582676,1
8.931,2.09737548965756e-08,0.5926801141625845,1
8.932,2.093764485554058e-08,0.5926857954805739,1
8.933,2.090160363824142e-08,0.5926914756122359,1
8.934,2.086563124467806e-08,0.5926971545575704,1
8.935,2.082972767485045e-08,0.5927028323165776,1
8.936,2.079389292875871e-08,0.5927085088892573,1
8.937,2.075812700640277e-08,0.5927141842756096,1
8.938,2.072242990778258e-08,0.5927198584756346,1
8.939,2.068680163289825e-08,0.592725531489332,1
8.94,2.065124218174974e-08,0.5927312033167021,1
8.941,2.061575155433695e-08,0.5927368739577449,1
8.942,2.058032975066005e-08,0.59274254341246,1
8.943,2.054497677071894e-08,0.5927482116808479,1
8.944,2.050969261451358e-08,0.5927538787629083,1
8.945,2.047447728204409e-08,0.5927595446586413,1
8.946,2.043933077331041e-08,0.5927652093680469,1
8.947,2.040425308831253e-08,0.592770872891125,1
8.948,2.036924422705039e-08,0.5927765352278758,1
8.949,2.033430418952412e-08,0.5927821963782991,1
8.95,2.029943297573366e-08,0.5927878563423951,1
8.951,2.026463058567894e-08,0.5927935151201635,1
8.952,2.022989701936009e-08,0.5927991727116046,1
8.953,2.019523227677704e-08,0.5928048291167183,1
8.954,2.016063635792974e-08,0.5928104843355045,1
8.955,2.01261092628183e-08,0.5928161383679634,1
8.956,2.009165099144267e-08,0.5928217912140948,1
8.957,2.005726154380279e-08,0.5928274428738989,1
8.958,2.002294091989877e-08,0.5928330933473754,1
8.959,1.998868911973056e-08,0.5928387426345246,1
8.96,1.995450614329809e-08,0.5928443907353463,1
8.961,1.992039199060149e-08,0.5928500376498408,1
8.962,1.988634666164069e-08,0.5928556833780076,1
8.963,1.98523701564157e-08,0.5928613279198472,1
8.964,1.981846247492646e-08,0.5928669712753594,1
8.965,1.978462361717308e-08,0.5928726134445439,1
8.966,1.975085358315551e-08,0.5928782544274013,1
8.967,1.971715237287368e-08,0.5928838942239311,1
8.968,1.968351998632772e-08,0.5928895328341336,1
8.969,1.964995642351756e-08,0.5928951702580086,1
8.97,1.961646168444315e-08,0.5929008064955562,1
8.971,1.958303576910461e-08,0.5929064415467763,1
8.972,1.954967867750187e-08,0.5929120754116691,1
8.973,1.951639040963488e-08,0.5929177080902345,1
8.974,1.948317096550375e-08,0.5929233395824725,1
8.975,1.945002034510843e-08,0.5929289698883831,1
8.976,1.941693854844885e-08,0.5929345990079662,1
8.977,1.938392557552514e-08,0.5929402269412218,1
8.978,1.935098142633724e-08,0.5929458536881501,1
8.979,1.931810610088514e-08,0.592951479248751,1
8.98,1.928529959916879e-08,0.5929571036230245,1
8.981,1.92525619211883e-08,0.5929627268109705,1
8.982,1.921989306694361e-08,0.5929683488125891,1
8.983,1.918729303643468e-08,0.5929739696278803,1
8.984,1.915476182966161e-08,0.5929795892568441,1
8.985,1.912229944662434e-08,0.5929852076994805,1
8.986,1.908990588732283e-08,0.5929908249557895,1
8.987,1.905758115175717e-08,0.592996441025771,1
8.988,1.902532523992733e-08,0.593002055909425,1
8.989,1.899313815183322e-08,0.5930076696067518,1
8.99,1.896101988747499e-08,0.5930132821177511,1
8.991,1.892897044685256e-08,0.593018893442423,1
8.992,1.889698982996588e-08,0.5930245035807675,1
8.993,1.886507803681505e-08,0.5930301125327846,1
8.994,1.883323506740004e-08,0.5930357202984741,1
8.995,1.880146092172083e-08,0.5930413268778364,1
8.996,1.876975559977737e-08,0.5930469322708711,1
8.997,1.873811910156977e-08,0.5930525364775786,1
8.998,1.870655142709798e-08,0.5930581394979586,1
8.999,1.867505257636194e-08,0.5930637413320111,1
9,1.864362254936176e-08,0.5930693419797363,1
9,1.864362254936176e-08,0.5930693419797363,1
9.001,1.861274675088836e-08,0.5930749459355175,1
9.002,1.858195784838078e-08,0.5930805481618988,1
9.003,1.855128061689936e-08,0.5930861478461394,1
9.004,1.852060894583365e-08,0.5930917474037926,1
9.005,1.849014629398792e-08,0.5930973421413572,1
9.006,1.84597058388736e-08,0.593102936367054,1
9.007,1.842926538375928e-08,0.5931085305927509,1
9.008,1.839882492864496e-08,0.5931141248184477,1
9.009,1.836875515036426e-08,0.5931197103073791,1
9.01,1.833877345370743e-08,0.5931252937202475,1
9.011,1.830879175705061e-08,0.5931308771331157,1
9.012,1.827881006039373e-08,0.593136460545984,1
9.013,1.824882836373691e-08,0.5931420439588524,1
9.014,1.821884666708009e-08,0.5931476273717207,1
9.015,1.818886497042321e-08,0.5931532107845889,1
9.016,1.815888327376639e-08,0.5931587941974573,1
9.017,1.812945373508987e-08,0.5931643640600919,1
9.018,1.81003683987906e-08,0.5931699254758277,1
9.019,1.807128306249139e-08,0.5931754868915634,1
9.02,1.804219772619217e-08,0.5931810483072992,1
9.021,1.80131123898929e-08,0.5931866097230349,1
9.022,1.798402705359368e-08,0.5931921711387708,1
9.023,1.795494171729446e-08,0.5931977325545065,1
9.024,1.792585638099525e-08,0.5932032939702423,1
9.025,1.789677104469597e-08,0.593208855385978,1
9.026,1.786768570839676e-08,0.5932144168017138,1
9.027,1.783860037209754e-08,0.5932199782174495,1
9.028,1.780951503579827e-08,0.5932255396331854,1
9.029,1.778042969949905e-08,0.5932311010489211,1
9.03,1.775134436319983e-08,0.5932366624646569,1
9.031,1.772225902690056e-08,0.5932422238803926,1
9.032,1.769317369060134e-08,0.5932477852961284,1
9.033,1.766448204970612e-08,0.593253336214396,1
9.034,1.7637093676355e-08,0.5932588523824237,1
9.035,1.760970530300394e-08,0.5932643685504515,1
9.036,1.758231692965287e-08,0.5932698847184793,1
9.037,1.755492855630176e-08,0.5932754008865071,1
9.038,1.752754018295069e-08,0.5932809170545348,1
9.039,1.750015180959963e-08,0.5932864332225626,1
9.04,1.747276343624856e-08,0.5932919493905904,1
9.041,1.744537506289745e-08,0.5932974655586182,1
9.042,1.741798668954638e-08,0.5933029817266459,1
9.043,1.739059831619532e-08,0.5933084978946737,1
9.044,1.73632099428442e-08,0.5933140140627015,1
9.045,1.733582156949314e-08,0.5933195302307293,1
9.046,1.730843319614207e-08,0.5933250463987569,1
9.047,1.728104482279096e-08,0.5933305625667847,1
9.048,1.725365644943989e-08,0.5933360787348125,1
9.049,1.722626807608883e-08,0.5933415949028403,1
9.05,1.719887970273772e-08,0.593347111070868,1
9.051,1.717149132938665e-08,0.5933526272388958,1
9.052,1.714410295603559e-08,0.5933581434069236,1
9.053,1.711671458268447e-08,0.5933636595749514,1
9.054,1.708932620933341e-08,0.5933691757429791,1
9.055,1.706193783598234e-08,0.5933746919110069,1
9.056,1.703454946263128e-08,0.5933802080790347,1
9.057,1.700716108928016e-08,0.5933857242470625,1
9.058,1.69797727159291e-08,0.5933912404150902,1
9.059,1.695238434257803e-08,0.593396756583118,1
9.06,1.692499596922692e-08,0.5934022727511458,1
9.061,1.689760759587585e-08,0.5934077889191736,1
9.062,1.687021922252479e-08,0.5934133050872012,1
9.063,1.684283084917367e-08,0.593418821255229,1
9.064,1.681544247582261e-08,0.5934243374232568,1
9.065,1.678805410247154e-08,0.5934298535912846,1
9.066,1.676207552852352e-08,0.5934353255694746,1
9.067,1.67377255159547e-08,0.5934407465007832,1
9.068,1.671337550338588e-08,0.5934461674320916,1
9.069,1.668902549081702e-08,0.5934515883634001,1
9.07,1.66646754782482e-08,0.5934570092947086,1
9.071,1.664032546567937e-08,0.593462430226017,1
9.072,1.661597545311055e-08,0.5934678511573255,1
9.073,1.659162544054169e-08,0.593473272088634,1
9.074,1.656727542797287e-08,0.5934786930199424,1
9.075,1.654292541540405e-08,0.5934841139512509,1
9.076,1.651857540283518e-08,0.5934895348825594,1
9.077,1.649422539026636e-08,0.5934949558138678,1
9.078,1.646987537769754e-08,0.5935003767451763,1
9.079,1.644552536512868e-08,0.5935057976764848,1
9.08,1.642117535255986e-08,0.5935112186077932,1
9.081,1.639682533999104e-08,0.5935166395391017,1
9.082,1.637247532742217e-08,0.5935220604704102,1
9.083,1.634812531485335e-08,0.5935274814017186,1
9.084,1.632377530228453e-08,0.5935329023330271,1
9.085,1.629942528971566e-08,0.5935383232643356,1
9.086,1.627507527714684e-08,0.593543744195644,1
9.087,1.625072526457802e-08,0.5935491651269525,1
9.088,1.62263752520092e-08,0.5935545860582611,1
9.089,1.620202523944034e-08,0.5935600069895695,1
9.09,1.617767522687151e-08,0.593565427920878,1
9.091,1.615332521430269e-08,0.5935708488521864,1
9.092,1.612897520173383e-08,0.5935762697834949,1
9.093,1.610462518916501e-08,0.5935816907148034,1
9.094,1.608027517659619e-08,0.5935871116461118,1
9.095,1.605592516402732e-08,0.5935925325774203,1
9.096,1.60315751514585e-08,0.5935979535087288,1
9.097,1.600722513888968e-08,0.5936033744400372,1
9.098,1.598287512632082e-08,0.5936087953713457,1
9.099,1.5958525113752e-08,0.5936142163026542,1
9.1,1.593417510118318e-08,0.5936196372339626,1
9.101,1.590982508861431e-08,0.5936250581652711,1
9.102,1.588547507604549e-08,0.5936304790965796,1
9.103,1.586112506347667e-08,0.593635900027888,1
9.104,1.583677505090785e-08,0.5936413209591965,1
9.105,1.581242503833898e-08,0.593646741890505,1
9.106,1.578807502577016e-08,0.5936521628218134,1
9.107,1.576372501320134e-08,0.5936575837531219,1
9.108,1.573937500063248e-08,0.5936630046844305,1
9.109,1.571502498806365e-08,0.5936684256157388,1
9.11,1.569067497549483e-08,0.5936738465470474,1
9.111,1.566632496292597e-08,0.5936792674783559,1
9.112,1.564197495035715e-08,0.5936846884096643,1
9.113,1.561762493778833e-08,0.5936901093409728,1
9.114,1.559327492521946e-08,0.5936955302722813,1
9.115,1.556892491265064e-08,0.5937009512035897,1
9.116,1.554457490008182e-08,0.5937063721348982,1
9.117,1.552022488751296e-08,0.5937117930662067,1
9.118,1.549587487494414e-08,0.5937172139975151,1
9.119,1.547152486237532e-08,0.5937226349288236,1
9.12,1.54471748498065e-08,0.5937280558601321,1
9.121,1.542282483723763e-08,0.5937334767914405,1
9.122,1.539847482466881e-08,0.593738897722749,1
9.123,1.537412481209999e-08,0.5937443186540574,1
9.124,1.534977479953112e-08,0.5937497395853659,1
9.125,1.53254247869623e-08,0.5937551605166744,1
9.126,1.530107477439348e-08,0.5937605814479828,1
9.127,1.527672476182462e-08,0.5937660023792913,1
9.128,1.525237474925579e-08,0.5937714233105998,1
9.129,1.522802473668697e-08,0.5937768442419082,1
9.13,1.520367472411811e-08,0.5937822651732168,1
9.131,1.517932471154929e-08,0.5937876861045253,1
9.132,1.515749262311184e-08,0.5937930146136247,1
9.133,1.513585589085678e-08,0.5937983359520356,1
9.134,1.511421915860167e-08,0.5938036572904465,1
9.135,1.50925824263466e-08,0.5938089786288573,1
9.136,1.507094569409153e-08,0.5938142999672682,1
9.137,1.504930896183642e-08,0.593819621305679,1
9.138,1.502767222958135e-08,0.5938249426440899,1
9.139,1.500603549732629e-08,0.5938302639825008,1
9.14,1.498439876507118e-08,0.5938355853209116,1
9.141,1.496276203281611e-08,0.5938409066593225,1
9.142,1.494112530056104e-08,0.5938462279977333,1
9.143,1.491948856830594e-08,0.5938515493361443,1
9.144,1.489785183605087e-08,0.5938568706745552,1
9.145,1.48762151037958e-08,0.593862192012966,1
9.146,1.485457837154069e-08,0.5938675133513769,1
9.147,1.483294163928562e-08,0.5938728346897878,1
9.148,1.481130490703055e-08,0.5938781560281986,1
9.149,1.478966817477549e-08,0.5938834773666095,1
9.15,1.476803144252038e-08,0.5938887987050204,1
9.151,1.474639471026531e-08,0.5938941200434312,1
9.152,1.472475797801024e-08,0.5938994413818421,1
9.153,1.470312124575513e-08,0.5939047627202529,1
9.154,1.468148451350007e-08,0.5939100840586639,1
9.155,1.4659847781245e-08,0.5939154053970748,1
9.156,1.463821104898989e-08,0.5939207267354856,1
9.157,1.461657431673482e-08,0.5939260480738965,1
9.158,1.459493758447975e-08,0.5939313694123073,1
9.159,1.457330085222465e-08,0.5939366907507182,1
9.16,1.455166411996958e-08,0.5939420120891291,1
9.161,1.453002738771451e-08,0.5939473334275399,1
9.162,1.45083906554594e-08,0.5939526547659508,1
9.163,1.448675392320433e-08,0.5939579761043617,1
9.164,1.446511719094926e-08,0.5939632974427725,1
9.165,1.44434804586942e-08,0.5939686187811835,1
9.166,1.442184372643909e-08,0.5939739401195943,1
9.167,1.440020699418402e-08,0.5939792614580052,1
9.168,1.437857026192895e-08,0.5939845827964161,1
9.169,1.435693352967384e-08,0.5939899041348269,1
9.17,1.433529679741878e-08,0.5939952254732378,1
9.171,1.431366006516371e-08,0.5940005468116487,1
9.172,1.42920233329086e-08,0.5940058681500595,1
9.173,1.427038660065353e-08,0.5940111894884704,1
9.174,1.424874986839846e-08,0.5940165108268812,1
9.175,1.422711313614336e-08,0.5940218321652921,1
9.176,1.420547640388829e-08,0.5940271535037031,1
9.177,1.418383967163322e-08,0.5940324748421139,1
9.178,1.416220293937811e-08,0.5940377961805248,1
9.179,1.414056620712304e-08,0.5940431175189357,1
9.18,1.411892947486797e-08,0.5940484388573465,1
9.181,1.409729274261291e-08,0.5940537601957574,1
9.182,1.40756560103578e-08,0.5940590815341682,1
9.183,1.405401927810273e-08,0.5940644028725791,1
9.184,1.403238254584766e-08,0.59406972421099,1
9.185,1.401074581359255e-08,0.5940750455494008,1
9.186,1.398910908133749e-08,0.5940803668878117,1
9.187,1.396747234908242e-08,0.5940856882262225,1
9.188,1.394583561682731e-08,0.5940910095646335,1
9.189,1.392419888457224e-08,0.5940963309030444,1
9.19,1.390256215231718e-08,0.5941016522414552,1
9.191,1.388092542006207e-08,0.5941069735798661,1
9.192,1.3859288687807e-08,0.594112294918277,1
9.193,1.383765195555193e-08,0.5941176162566878,1
9.194,1.381601522329682e-08,0.5941229375950987,1
9.195,1.379437849104175e-08,0.5941282589335095,1
9.196,1.377274175878669e-08,0.5941335802719204,1
9.197,1.375282401296747e-08,0.5941388175865265,1
9.198,1.37355724501904e-08,0.594143924578497,1
9.199,1.371832088741336e-08,0.5941490315704673,1
9.2,1.370106932463633e-08,0.5941541385624376,1
9.201,1.368381776185926e-08,0.5941592455544079,1
9.202,1.366656619908222e-08,0.5941643525463782,1
9.203,1.364931463630518e-08,0.5941694595383485,1
9.204,1.363206307352811e-08,0.5941745665303189,1
9.205,1.361481151075108e-08,0.5941796735222893,1
9.206,1.359755994797404e-08,0.5941847805142596,1
9.207,1.358030838519697e-08,0.5941898875062299,1
9.208,1.356305682241993e-08,0.5941949944982002,1
9.209,1.354580525964289e-08,0.5942001014901706,1
9.21,1.352855369686583e-08,0.5942052084821409,1
9.211,1.351130213408879e-08,0.5942103154741113,1
9.212,1.349405057131175e-08,0.5942154224660816,1
9.213,1.347679900853471e-08,0.5942205294580519,1
9.214,1.345954744575764e-08,0.5942256364500222,1
9.215,1.344229588298061e-08,0.5942307434419926,1
9.216,1.342504432020357e-08,0.5942358504339629,1
9.217,1.34077927574265e-08,0.5942409574259332,1
9.218,1.339054119464946e-08,0.5942460644179036,1
9.219,1.337328963187242e-08,0.5942511714098739,1
9.22,1.335603806909536e-08,0.5942562784018443,1
9.221,1.333878650631832e-08,0.5942613853938146,1
9.222,1.332153494354128e-08,0.5942664923857849,1
9.223,1.330428338076421e-08,0.5942715993777552,1
9.224,1.328703181798718e-08,0.5942767063697256,1
9.225,1.326978025521014e-08,0.5942818133616959,1
9.226,1.325252869243307e-08,0.5942869203536663,1
9.227,1.323527712965603e-08,0.5942920273456366,1
9.228,1.321802556687899e-08,0.5942971343376069,1
9.229,1.320077400410195e-08,0.5943022413295772,1
9.23,1.318352244132489e-08,0.5943073483215475,1
9.231,1.316627087854785e-08,0.594312455313518,1
9.232,1.314901931577081e-08,0.5943175623054883,1
9.233,1.313176775299374e-08,0.5943226692974586,1
9.234,1.31145161902167e-08,0.5943277762894289,1
9.235,1.309726462743967e-08,0.5943328832813992,1
9.236,1.30800130646626e-08,0.5943379902733695,1
9.237,1.306276150188556e-08,0.59434309726534,1
9.238,1.304550993910852e-08,0.5943482042573103,1
9.239,1.302825837633145e-08,0.5943533112492806,1
9.24,1.301100681355442e-08,0.5943584182412509,1
9.241,1.299375525077738e-08,0.5943635252332212,1
9.242,1.297650368800031e-08,0.5943686322251915,1
9.243,1.295925212522327e-08,0.5943737392171619,1
9.244,1.294200056244623e-08,0.5943788462091323,1
9.245,1.292474899966919e-08,0.5943839532011026,1
9.246,1.290749743689213e-08,0.5943890601930729,1
9.247,1.289024587411509e-08,0.5943941671850432,1
9.248,1.287299431133805e-08,0.5943992741770135,1
9.249,1.285574274856098e-08,0.5944043811689839,1
9.25,1.283849118578394e-08,0.5944094881609543,1
9.251,1.282123962300691e-08,0.5944145951529246,1
9.252,1.280398806022984e-08,0.5944197021448949,1
9.253,1.27867364974528e-08,0.5944248091368652,1
9.254,1.276948493467576e-08,0.5944299161288356,1
9.255,1.27522333718987e-08,0.5944350231208059,1
9.256,1.273498180912166e-08,0.5944401301127762,1
9.257,1.271773024634462e-08,0.5944452371047466,1
9.258,1.270047868356758e-08,0.5944503440967169,1
9.259,1.268322712079051e-08,0.5944554510886872,1
9.26,1.266597555801347e-08,0.5944605580806576,1
9.261,1.264872399523644e-08,0.5944656650726279,1
9.262,1.263147243245937e-08,0.5944707720645982,1
9.263,1.261422086968233e-08,0.5944758790565686,1
9.264,1.25969693069053e-08,0.5944809860485389,1
9.265,1.257971774412822e-08,0.5944860930405093,1
9.266,1.256246618135119e-08,0.5944912000324796,1
9.267,1.254521461857415e-08,0.5944963070244499,1
9.268,1.252796305579708e-08,0.5945014140164202,1
9.269,1.251071149302004e-08,0.5945065210083905,1
9.27,1.249345993024301e-08,0.5945116280003609,1
9.271,1.247620836746594e-08,0.5945167349923313,1
9.272,1.24589568046889e-08,0.5945218419843016,1
9.273,1.244170524191186e-08,0.5945269489762719,1
9.274,1.242445367913482e-08,0.5945320559682422,1
9.275,1.240720211635775e-08,0.5945371629602125,1
9.276,1.238995055358072e-08,0.5945422699521828,1
9.277,1.237269899080368e-08,0.5945473769441533,1
9.278,1.235544742802661e-08,0.5945524839361236,1
9.279,1.233819586524957e-08,0.5945575909280939,1
9.28,1.232094430247254e-08,0.5945626979200642,1
9.281,1.230369273969547e-08,0.5945678049120345,1
9.282,1.228644117691843e-08,0.5945729119040049,1
9.283,1.226918961414139e-08,0.5945780188959753,1
9.284,1.225193805136432e-08,0.5945831258879456,1
9.285,1.223468648858729e-08,0.5945882328799159,1
9.286,1.221743492581025e-08,0.5945933398718862,1
9.287,1.220018336303318e-08,0.5945984468638565,1
9.288,1.218293180025614e-08,0.5946035538558269,1
9.289,1.216568023747911e-08,0.5946086608477972,1
9.29,1.214842867470207e-08,0.5946137678397676,1
9.291,1.2131177111925e-08,0.5946188748317379,1
9.292,1.211392554914796e-08,0.5946239818237082,1
9.293,1.209667398637092e-08,0.5946290888156786,1
9.294,1.207942242359385e-08,0.5946341958076489,1
9.295,1.206217086081682e-08,0.5946393027996192,1
9.296,1.204491929803978e-08,0.5946444097915896,1
9.297,1.202766773526271e-08,0.5946495167835599,1
9.298,1.201041617248567e-08,0.5946546237755302,1
9.299,1.199316460970863e-08,0.5946597307675006,1
9.3,1.197591304693157e-08,0.5946648377594709,1
