"time","wPP4ACurrentSource.wPPControl.measurements.UPu","wPP4ACurrentSource.wPPControl.measurements.PPu","wPP4ACurrentSource.wPPControl.measurements.QPu"
4.991,1.09614939965887,0.498393216090345,0.08441884100923094
4.992,1.09614939542248,0.4983958727104379,0.08441892996911038
4.993,1.096149391193094,0.4983985248859604,0.08441901878145236
4.994,1.096149386970708,0.498401172616911,0.08441910744624009
4.995,1.096149382755323,0.498403815903289,0.08441919596345698
4.996,1.096149378546934,0.4984064547450927,0.08441928433308626
4.997,1.096149374345539,0.4984090891423207,0.08441937255511127
4.998,1.096149370151138,0.4984117190949725,0.08441946062951547
4.999,1.096149365963728,0.4984143446030461,0.08441954855628217
5,1.096149361783306,0.4984169656665409,0.08441963633539488
5,1.096149361783304,0.4984169656681123,0.08441963633544752
5,1.096149361783304,0.4984169656681123,0.08441963633544752
5.001,1.096149357608466,0.498419579636097,0.08441972385522657
5.002,1.096149353449437,0.4984221877907096,0.08441981120845699
5.003,1.096149349303197,0.4984247874616552,0.08441989827612409
5.004,1.096149345157973,0.4984273867104263,0.08441998533261198
5.005,1.096149341036853,0.4984299701556496,0.08442007185688299
5.006,1.096149336918644,0.4984325519228643,0.08442015832745339
5.007,1.096149332800828,0.4984351336903123,0.0844202448011781
5.008,1.096149328683404,0.4984377154579939,0.08442033127805709
5.009,1.096149324608551,0.4984402693524451,0.08442041681519599
5.01,1.096149320544104,0.4984428166239112,0.08442050213136562
5.011,1.09614931648004,0.4984453638956045,0.08442058745060582
5.012,1.096149312416357,0.4984479111675247,0.08442067277291657
5.013,1.096149308353056,0.4984504584396721,0.08442075809829785
5.014,1.096149304290138,0.4984530057120468,0.08442084342674971
5.015,1.096149300227602,0.4984555529846486,0.08442092875827215
5.016,1.096149296165447,0.4984581002574771,0.08442101409286508
5.017,1.096149292166449,0.4984606061508148,0.08442109803118944
5.018,1.096149288206947,0.4984630862502271,0.08442118110017391
5.019,1.096149284247807,0.4984655663498548,0.08442126417206913
5.02,1.09614928028903,0.4984680464496978,0.08442134724687511
5.021,1.096149276330614,0.498470526549756,0.08442143032459183
5.022,1.096149272372561,0.4984730066500297,0.08442151340521931
5.023,1.09614926841487,0.4984754867505188,0.08442159648875756
5.024,1.096149264457542,0.4984779668512229,0.08442167957520655
5.025,1.096149260500575,0.4984804469521424,0.0844217626645663
5.026,1.096149256543971,0.4984829270532775,0.08442184575683681
5.027,1.096149252587729,0.4984854071546275,0.08442192885201806
5.028,1.096149248631849,0.498487887256193,0.08442201195011007
5.029,1.096149244676332,0.4984903673579738,0.08442209505111284
5.03,1.096149240721177,0.4984928474599699,0.08442217815502634
5.031,1.096149236766384,0.4984953275621814,0.08442226126185062
5.032,1.096149232811953,0.4984978076646082,0.08442234437158566
5.033,1.096149228880481,0.4985002725924202,0.08442242696919963
5.034,1.096149225024151,0.4985026872918953,0.08442250786488058
5.035,1.096149221168165,0.4985051019915747,0.08442258876332082
5.036,1.096149217312523,0.498507516691458,0.08442266966452031
5.037,1.096149213457223,0.4985099313915453,0.08442275056847906
5.038,1.096149209602267,0.4985123460918367,0.08442283147519711
5.039,1.096149205747655,0.4985147607923325,0.08442291238467439
5.04,1.096149201893386,0.4985171754930321,0.08442299329691097
5.041,1.09614919803946,0.4985195901939359,0.08442307421190683
5.042,1.096149194185878,0.4985220048950438,0.08442315512966192
5.043,1.096149190332639,0.4985244195963559,0.08442323605017632
5.044,1.096149186479743,0.4985268342978719,0.08442331697344996
5.045,1.096149182627191,0.4985292489995923,0.0844233978994829
5.046,1.096149178774983,0.4985316637015167,0.08442347882827508
5.047,1.096149174923117,0.498534078403645,0.08442355975982656
5.048,1.096149171071595,0.4985364931059775,0.08442364069413728
5.049,1.096149167220417,0.4985389078085142,0.08442372163120729
5.05,1.096149163450413,0.4985412685100175,0.08442380073942957
5.051,1.096149159695221,0.4985436195344172,0.08442387952204508
5.052,1.096149155940354,0.4985459705590108,0.08442395830727625
5.053,1.096149152185814,0.4985483215837977,0.08442403709512311
5.054,1.096149148431598,0.4985506726087782,0.08442411588558563
5.055,1.096149144677709,0.498553023633952,0.08442419467866383
5.056,1.096149140924144,0.4985553746593195,0.0844242734743577
5.057,1.096149137170906,0.4985577256848804,0.08442435227266723
5.058,1.096149133417993,0.4985600767106347,0.08442443107359243
5.059,1.096149129665405,0.4985624277365826,0.08442450987713331
5.06,1.096149125913143,0.498564778762724,0.08442458868328986
5.061,1.096149122161206,0.4985671297890587,0.08442466749206207
5.062,1.096149118409595,0.4985694808155869,0.08442474630344994
5.063,1.096149114658309,0.4985718318423088,0.08442482511745349
5.064,1.096149110907349,0.498574182869224,0.08442490393407272
5.065,1.096149107156715,0.4985765338963328,0.08442498275330759
5.066,1.096149103423346,0.4985788734490783,0.08442506118490924
5.067,1.096149099713035,0.4985811976002404,0.08442513909527083
5.068,1.096149096007376,0.4985835188162226,0.0844252169083505
5.069,1.096149092306366,0.4985858370970245,0.08442529462413859
5.07,1.096149088610004,0.4985881524426456,0.08442537224262542
5.071,1.09614908491829,0.4985904648530849,0.08442544976380137
5.072,1.096149081231222,0.4985927743283416,0.08442552718765678
5.073,1.096149077548799,0.4985950808684151,0.08442560451418206
5.074,1.096149073871019,0.4985973844733049,0.08442568174336758
5.075,1.096149070197882,0.49859968514301,0.08442575887520373
5.076,1.096149066529386,0.4986019828775298,0.08442583590968092
5.077,1.09614906286553,0.4986042776768636,0.08442591284678962
5.078,1.096149059206313,0.4986065695410106,0.08442598968652021
5.079,1.096149055551734,0.4986088584699702,0.08442606642886316
5.08,1.096149051901791,0.4986111444637418,0.08442614307380897
5.081,1.096149048256484,0.4986134275223243,0.08442621962134805
5.082,1.096149044615811,0.4986157076457176,0.08442629607147095
5.083,1.096149040979771,0.4986179848339205,0.08442637242416813
5.084,1.096149037348363,0.4986202590869324,0.08442644867943008
5.085,1.096149033721585,0.4986225304047526,0.0844265248372474
5.086,1.096149030099437,0.4986247987873805,0.08442660089761055
5.087,1.096149026481917,0.4986270642348154,0.08442667686051011
5.088,1.096149022869024,0.4986293267470566,0.08442675272593664
5.089,1.096149019260757,0.4986315863241033,0.08442682849388071
5.09,1.096149015657115,0.4986338429659549,0.08442690416433291
5.091,1.096149012058096,0.4986360966726106,0.08442697973728383
5.092,1.0961490084637,0.4986383474440698,0.08442705521272406
5.093,1.096149004873925,0.4986405952803317,0.08442713059064426
5.094,1.09614900128877,0.4986428401813957,0.08442720587103503
5.095,1.096148997708234,0.4986450821472611,0.08442728105388704
5.096,1.096148994132315,0.4986473211779273,0.08442735613919096
5.097,1.096148990561014,0.4986495572733936,0.0844274311269374
5.098,1.096148986994328,0.4986517904336591,0.08442750601711713
5.099,1.09614898344056,0.4986540156615404,0.08442758064344848
5.1,1.096148979895634,0.4986562354082769,0.08442765508746966
5.101,1.096148976356031,0.4986584517907365,0.08442772941960282
5.102,1.09614897282175,0.4986606648089181,0.08442780363983737
5.103,1.096148969292789,0.4986628744628214,0.08442787774816277
5.104,1.096148965769147,0.4986650807524453,0.08442795174456844
5.105,1.096148962250822,0.4986672836777891,0.08442802562904383
5.106,1.096148958737815,0.4986694832388519,0.08442809940157844
5.107,1.096148955230122,0.4986716794356332,0.08442817306216177
5.108,1.096148951727742,0.4986738722681318,0.08442824661078331
5.109,1.096148948230675,0.4986760617363474,0.0844283200474326
5.11,1.096148944738919,0.4986782478402788,0.08442839337209918
5.111,1.096148941252473,0.4986804305799255,0.0844284665847726
5.112,1.096148937771336,0.4986826099552866,0.08442853968544245
5.113,1.096148934295505,0.4986847859663616,0.08442861267409832
5.114,1.096148930824981,0.4986869586131493,0.0844286855507298
5.115,1.096148927359761,0.4986891278956492,0.08442875831532654
5.116,1.096148923899845,0.4986912938138605,0.08442883096787815
5.117,1.09614892044523,0.4986934563677825,0.08442890350837431
5.118,1.096148916995917,0.4986956155574141,0.08442897593680468
5.119,1.096148913551902,0.4986977713827548,0.08442904825315892
5.12,1.096148910113186,0.4986999238438041,0.08442912045742682
5.121,1.096148906679767,0.4987020729405608,0.08442919254959799
5.122,1.096148903251644,0.4987042186730242,0.08442926452966225
5.123,1.096148899828815,0.4987063610411938,0.0844293363976093
5.124,1.096148896411279,0.4987085000450687,0.08442940815342895
5.125,1.096148892999035,0.4987106356846481,0.08442947979711093
5.126,1.096148889592081,0.4987127679599313,0.0844295513286451
5.127,1.096148886190417,0.4987148968709175,0.08442962274802124
5.128,1.09614888279404,0.4987170224176061,0.0844296940552292
5.129,1.096148879402951,0.4987191445999962,0.0844297652502588
5.13,1.096148876017147,0.4987212634180869,0.08442983633309993
5.131,1.096148872636627,0.4987233788718776,0.08442990730374247
5.132,1.096148869264393,0.4987254897195665,0.08442997812465075
5.133,1.096148865897859,0.4987275970301573,0.08443004882811592
5.134,1.096148862536797,0.4987297008970276,0.08443011941694936
5.135,1.096148859181205,0.4987318013201772,0.08443018989114079
5.136,1.096148855831083,0.4987338982996047,0.0844302602506799
5.137,1.09614885248643,0.4987359918353096,0.0844303304955565
5.138,1.096148849147243,0.4987380819272911,0.08443040062576029
5.139,1.096148845813523,0.4987401685755485,0.08443047064128111
5.14,1.096148842485267,0.498742251780081,0.08443054054210872
5.141,1.096148839162474,0.4987443315408876,0.08443061032823293
5.142,1.096148835845143,0.498746407857968,0.0844306799996436
5.143,1.096148832533273,0.4987484807313212,0.08443074955633058
5.144,1.096148829226862,0.4987505501609464,0.0844308189982837
5.145,1.096148825925909,0.4987526161468431,0.08443088832549289
5.146,1.096148822630414,0.4987546786890103,0.08443095753794802
5.147,1.096148819340374,0.4987567377874473,0.08443102663563901
5.148,1.096148816055788,0.4987587934421535,0.0844310956185558
5.149,1.096148812776656,0.4987608456531281,0.08443116448668833
5.15,1.096148809502975,0.4987628944203702,0.08443123324002658
5.151,1.096148806234746,0.4987649397438792,0.08443130187856054
5.152,1.096148802971966,0.4987669816236544,0.08443137040228019
5.153,1.096148799714634,0.498769020059695,0.08443143881117554
5.154,1.096148796462748,0.498771055052,0.08443150710523664
5.155,1.096148793216309,0.4987730866005692,0.08443157528445355
5.156,1.096148789975314,0.4987751147054016,0.08443164334881634
5.157,1.096148786739762,0.4987771393664964,0.08443171129831507
5.158,1.096148783509653,0.4987791605838529,0.08443177913293987
5.159,1.096148780284984,0.4987811783574704,0.08443184685268083
5.16,1.096148777065755,0.4987831926873482,0.0844319144575281
5.161,1.096148773851964,0.4987852035734854,0.08443198194747184
5.162,1.09614877064361,0.4987872110158815,0.0844320493225022
5.163,1.096148767440692,0.4987892150145358,0.08443211658260937
5.164,1.096148764242203,0.4987912162588193,0.0844321837513145
5.165,1.096148761043654,0.4987932178276369,0.08443225093370764
5.166,1.096148757850157,0.4987952162142474,0.08443231801008441
5.167,1.09614875466171,0.4987972114186504,0.0844323849804358
5.168,1.096148751478314,0.4987992034408449,0.08443245184475279
5.169,1.096148748299966,0.4988011922808303,0.08443251860302635
5.17,1.096148745126665,0.4988031779386062,0.08443258525524754
5.171,1.096148741958411,0.4988051604141714,0.08443265180140738
5.172,1.096148738795202,0.4988071397075258,0.08443271824149688
5.173,1.096148735637037,0.4988091158186685,0.08443278457550714
5.174,1.096148732483916,0.4988110887475989,0.08443285080342923
5.175,1.096148729335836,0.4988130584943162,0.0844329169252542
5.176,1.096148726192797,0.4988150250588197,0.08443298294097321
5.177,1.096148723054798,0.498816988441109,0.08443304885057729
5.178,1.096148719921837,0.4988189486411832,0.08443311465405764
5.179,1.096148716793914,0.4988209056590418,0.0844331803514054
5.18,1.096148713671028,0.4988228594946842,0.08443324594261171
5.181,1.096148710553176,0.4988248101481096,0.08443331142766775
5.182,1.096148707440359,0.4988267576193174,0.08443337680656471
5.183,1.096148704332575,0.4988287019083068,0.08443344207929374
5.184,1.096148701229823,0.4988306430150776,0.08443350724584615
5.185,1.096148698132102,0.4988325809396287,0.08443357230621312
5.186,1.096148695039411,0.4988345156819595,0.08443363726038589
5.187,1.096148691951749,0.4988364472420696,0.08443370210835574
5.188,1.096148688869114,0.4988383756199579,0.08443376685011389
5.189,1.096148685791506,0.4988403008156244,0.08443383148565173
5.19,1.096148682718923,0.498842222829068,0.08443389601496049
5.191,1.096148679651365,0.4988441416602883,0.08443396043803147
5.192,1.09614867658883,0.4988460573092843,0.08443402475485604
5.193,1.096148673531318,0.4988479697760557,0.08443408896542556
5.194,1.096148670478826,0.4988498790606018,0.08443415306973137
5.195,1.096148667431355,0.4988517851629219,0.0844342170677648
5.196,1.096148664388903,0.4988536880830154,0.08443428095951733
5.197,1.096148661351469,0.4988555878208817,0.08443434474498029
5.198,1.096148658319052,0.4988574843765201,0.08443440842414512
5.199,1.09614865529165,0.4988593777499299,0.08443447199700327
5.2,1.096148652269264,0.4988612679411107,0.08443453546354618
5.201,1.096148649251891,0.4988631549500616,0.08443459882376528
5.202,1.09614864623953,0.4988650387767821,0.08443466207765207
5.203,1.096148643232182,0.4988669194212714,0.08443472522519804
5.204,1.096148640229844,0.4988687968835291,0.08443478826639469
5.205,1.096148637232515,0.4988706711635547,0.08443485120123354
5.206,1.096148634240195,0.4988725422613473,0.08443491402970613
5.207,1.096148631252882,0.4988744101769061,0.08443497675180398
5.208,1.096148628270576,0.4988762749102311,0.08443503936751867
5.209,1.096148625293275,0.498878136461321,0.08443510187684178
5.21,1.096148622320978,0.4988799948301755,0.0844351642797649
5.211,1.096148619353684,0.4988818500167941,0.08443522657627964
5.212,1.096148616391393,0.498883702021176,0.0844352887663776
5.213,1.096148613434103,0.4988855508433205,0.08443535085005041
5.214,1.096148610481812,0.4988873964832271,0.08443541282728974
5.215,1.096148607534521,0.4988892389408955,0.08443547469808724
5.216,1.096148604592228,0.4988910782163245,0.0844355364624346
5.217,1.096148601654931,0.4988929143095138,0.08443559812032347
5.218,1.096148598722631,0.4988947472204627,0.08443565967174563
5.219,1.096148595795325,0.4988965769491706,0.08443572111669272
5.22,1.096148592873014,0.498898403495637,0.08443578245515651
5.221,1.096148589955695,0.4989002268598612,0.08443584368712875
5.222,1.096148587043368,0.4989020470418425,0.08443590481260121
5.223,1.096148584136032,0.4989038640415805,0.08443596583156562
5.224,1.096148581233686,0.4989056778590745,0.08443602674401385
5.225,1.096148578336328,0.4989074884943237,0.08443608754993764
5.226,1.096148575443958,0.4989092959473277,0.08443614824932885
5.227,1.096148572556574,0.498911100218086,0.08443620884217928
5.228,1.096148569674177,0.4989129013065978,0.08443626932848081
5.229,1.096148566796764,0.4989146992128625,0.08443632970822529
5.23,1.096148563918696,0.4989164984876483,0.08443639014091497
5.231,1.096148561041992,0.498918297499706,0.08443645056937454
5.232,1.096148558169999,0.4989200935499296,0.08443651089899154
5.233,1.096148555302715,0.4989218866383183,0.08443657112975844
5.234,1.09614855244014,0.4989236767648721,0.08443663126166773
5.235,1.096148549582271,0.4989254639295898,0.08443669129471182
5.236,1.096148546729109,0.4989272481324713,0.08443675122888325
5.237,1.096148543880653,0.4989290293735157,0.08443681106417446
5.238,1.096148541036901,0.4989308076527227,0.08443687080057802
5.239,1.096148538197853,0.4989325829700918,0.08443693043808642
5.24,1.096148535363507,0.4989343553256222,0.08443698997669222
5.241,1.096148532533863,0.4989361247193135,0.08443704941638792
5.242,1.09614852970892,0.4989378911511652,0.08443710875716613
5.243,1.096148526888676,0.4989396546211764,0.08443716799901939
5.244,1.096148524073132,0.498941415129347,0.08443722714194032
5.245,1.096148521262285,0.4989431726756762,0.08443728618592147
5.246,1.096148518456136,0.4989449272601635,0.08443734513095549
5.247,1.096148515654683,0.4989466788828084,0.08443740397703497
5.248,1.096148512857926,0.4989484275436105,0.08443746272415259
5.249,1.096148510065862,0.4989501732425689,0.08443752137230096
5.25,1.096148507278492,0.4989519159796833,0.08443757992147274
5.251,1.096148504495815,0.498953655754953,0.08443763837166059
5.252,1.096148501717829,0.4989553925683777,0.08443769672285725
5.253,1.096148498944534,0.4989571264199565,0.08443775497505535
5.254,1.096148496175929,0.4989588573096894,0.08443781312824766
5.255,1.096148493412012,0.4989605852375754,0.08443787118242688
5.256,1.096148490652784,0.4989623102036139,0.0844379291375857
5.257,1.096148487898243,0.4989640322078049,0.08443798699371692
5.258,1.096148485148388,0.4989657512501474,0.0844380447508133
5.259,1.096148482403218,0.4989674673306408,0.08443810240886758
5.26,1.096148479662733,0.4989691804492852,0.08443815996787257
5.261,1.096148476926931,0.4989708906060794,0.08443821742782105
5.262,1.096148474195811,0.498972597801023,0.08443827478870583
5.263,1.096148471469374,0.4989743020341157,0.08443833205051976
5.264,1.096148468747617,0.4989760033053567,0.08443838921325564
5.265,1.09614846603054,0.4989777016147456,0.0844384462769063
5.266,1.096148463318143,0.4989793969622821,0.08443850324146465
5.267,1.096148460610423,0.4989810893479653,0.08443856010692355
5.268,1.096148457907381,0.498982778771795,0.08443861687327586
5.269,1.096148455209015,0.4989844652337703,0.0844386735405145
5.27,1.096148452515324,0.4989861487338909,0.08443873010863233
5.271,1.096148449826309,0.4989878292721561,0.08443878657762233
5.272,1.096148447141966,0.4989895068485659,0.08443884294747742
5.273,1.096148444462297,0.4989911814631192,0.08443889921819053
5.274,1.0961484417873,0.4989928531158156,0.08443895538975463
5.275,1.096148439116974,0.4989945218066549,0.08443901146216269
5.276,1.096148436451318,0.4989961875356362,0.08443906743540766
5.277,1.096148433790332,0.4989978503027591,0.08443912330948261
5.278,1.096148431134014,0.4989995101080231,0.08443917908438048
5.279,1.096148428482363,0.4990011669514279,0.08443923476009432
5.28,1.09614842583538,0.4990028208329726,0.08443929033661716
5.281,1.096148423193062,0.4990044717526571,0.08443934581394205
5.282,1.096148420555409,0.4990061197104803,0.08443940119206203
5.283,1.096148417922421,0.4990077647064423,0.0844394564709702
5.284,1.096148415294096,0.4990094067405423,0.08443951165065963
5.285,1.096148412670433,0.4990110458127797,0.08443956673112339
5.286,1.096148410051432,0.4990126819231541,0.08443962171235461
5.287,1.096148407437092,0.4990143150716652,0.08443967659434642
5.288,1.096148404827411,0.4990159452583122,0.08443973137709196
5.289,1.09614840222239,0.4990175724830945,0.08443978606058433
5.29,1.096148399622026,0.499019196746012,0.08443984064481673
5.291,1.09614839702632,0.499020818047064,0.08443989512978232
5.292,1.096148394435271,0.4990224363862497,0.08443994951547426
5.293,1.096148391848877,0.4990240517635692,0.08444000380188579
5.294,1.096148389267138,0.4990256641790214,0.08444005798901008
5.295,1.096148386688897,0.4990272744669056,0.08444011210560942
5.296,1.096148384103138,0.4990288905772314,0.08444016642582436
5.297,1.096148381521634,0.4990305040140506,0.08444022065669038
5.298,1.096148378944384,0.4990321147773625,0.08444027479820132
5.299,1.096148376371386,0.499033722867167,0.08444032885035109
5.3,1.096148373802641,0.4990353282834636,0.08444038281313358
5.301,1.096148371238148,0.4990369310262517,0.08444043668654269
5.302,1.096148368677905,0.4990385310955309,0.08444049047057237
5.303,1.096148366121913,0.4990401284913009,0.08444054416521651
5.304,1.096148363570169,0.4990417232135609,0.08444059777046904
5.305,1.096148361022674,0.4990433152623109,0.08444065128632394
5.306,1.096148358479427,0.4990449046375502,0.08444070471277518
5.307,1.096148355940427,0.4990464913392784,0.0844407580498167
5.308,1.096148353405673,0.499048075367495,0.08444081129744246
5.309,1.096148350875165,0.4990496567221996,0.08444086445564647
5.31,1.096148348348901,0.4990512354033918,0.08444091752442273
5.311,1.096148345826882,0.4990528114110712,0.08444097050376526
5.312,1.096148343309106,0.499054384745237,0.08444102339366803
5.313,1.096148340795572,0.4990559554058893,0.08444107619412514
5.314,1.09614833828628,0.4990575233930274,0.08444112890513059
5.315,1.09614833578123,0.4990590887066507,0.08444118152667837
5.316,1.096148333280419,0.4990606513467589,0.08444123405876264
5.317,1.096148330783848,0.4990622113133517,0.08444128650137742
5.318,1.096148328291516,0.4990637686064284,0.0844413388545168
5.319,1.096148325803422,0.4990653232259887,0.08444139111817485
5.32,1.096148323319565,0.4990668751720322,0.08444144329234569
5.321,1.096148320839945,0.4990684244445585,0.08444149537702342
5.322,1.096148318364561,0.4990699710435669,0.08444154737220216
5.323,1.096148315893412,0.4990715149690573,0.08444159927787606
5.324,1.096148313426498,0.4990730562210292,0.08444165109403923
5.325,1.096148310963817,0.4990745947994819,0.08444170282068583
5.326,1.096148308505369,0.4990761307044153,0.08444175445781005
5.327,1.096148306051154,0.4990776639358288,0.084441806005406
5.328,1.09614830360117,0.4990791944937219,0.08444185746346791
5.329,1.096148301155417,0.4990807223780943,0.08444190883198995
5.33,1.096148298713894,0.4990822475889455,0.08444196011096633
5.331,1.0961482962766,0.4990837701262753,0.08444201130039125
5.332,1.096148293843535,0.4990852899900829,0.08444206240025895
5.333,1.096148291414698,0.4990868071803681,0.08444211341056364
5.334,1.096148288990089,0.4990883216971305,0.08444216433129957
5.335,1.096148286569705,0.4990898335403695,0.08444221516246099
5.336,1.096148284153548,0.4990913427100847,0.08444226590404216
5.337,1.096148281741615,0.4990928492062759,0.08444231655603737
5.338,1.096148279333907,0.4990943530289426,0.08444236711844089
5.339,1.096148276930423,0.4990958541780841,0.08444241759124702
5.34,1.096148274531161,0.4990973526537003,0.08444246797445003
5.341,1.096148272136122,0.4990988484557906,0.08444251826804426
5.342,1.096148269745305,0.4991003415843548,0.08444256847202403
5.343,1.096148267358708,0.4991018320393923,0.08444261858638367
5.344,1.096148264976331,0.4991033198209026,0.08444266861111753
5.345,1.096148262598174,0.4991048049288853,0.08444271854621994
5.346,1.096148260224235,0.4991062873633403,0.0844427683916853
5.347,1.096148257854515,0.4991077671242669,0.08444281814750798
5.348,1.096148255489011,0.4991092442116647,0.08444286781368232
5.349,1.096148253127725,0.4991107186255335,0.08444291739020274
5.35,1.096148250770654,0.4991121903658724,0.08444296687706365
5.351,1.096148248417799,0.4991136594326816,0.08444301627425946
5.352,1.096148246069158,0.4991151258259603,0.0844430655817846
5.353,1.096148243724731,0.499116589545708,0.08444311479963348
5.354,1.096148241384517,0.4991180505919245,0.08444316392780057
5.355,1.096148239048516,0.4991195089646095,0.08444321296628034
5.356,1.096148236716726,0.4991209646637624,0.08444326191506719
5.357,1.096148234389147,0.4991224176893828,0.08444331077415565
5.358,1.096148232065779,0.4991238680414703,0.08444335954354018
5.359,1.096148229746621,0.4991253157200246,0.0844434082232153
5.36,1.096148227431671,0.4991267607250451,0.0844434568131755
5.361,1.096148225113982,0.4991282079785488,0.08444350548273541
5.362,1.096148222794572,0.4991296567590617,0.08444355420708002
5.363,1.096148220478991,0.4991311031357776,0.08444360285098523
5.364,1.096148218167236,0.4991325471086964,0.08444365141444607
5.365,1.096148215859308,0.4991339886778172,0.08444369989745759
5.366,1.096148213555205,0.4991354278431401,0.08444374830001487
5.367,1.096148211254929,0.499136864604665,0.0844437966221131
5.368,1.096148208958477,0.4991382989623909,0.08444384486374724
5.369,1.096148206665849,0.4991397309163177,0.08444389302491249
5.37,1.096148204377044,0.4991411604664451,0.08444394110560391
5.371,1.096148202092063,0.4991425876127728,0.08444398910581666
5.372,1.096148199810904,0.4991440123553002,0.08444403702554584
5.373,1.096148197533566,0.4991454346940271,0.08444408486478661
5.374,1.09614819526005,0.4991468546289531,0.08444413262353409
5.375,1.096148192990354,0.4991482721600782,0.08444418030178347
5.376,1.096148190724478,0.4991496872874012,0.08444422789952988
5.377,1.096148188462422,0.4991511000109227,0.08444427541676849
5.378,1.096148186204184,0.4991525103306415,0.08444432285349451
5.379,1.096148183949764,0.4991539182465577,0.08444437020970311
5.38,1.096148181699162,0.4991553237586711,0.08444441748538947
5.381,1.096148179452377,0.4991567268669809,0.08444446468054884
5.382,1.096148177209407,0.499158127571487,0.08444451179517637
5.383,1.096148174970254,0.4991595258721893,0.08444455882926731
5.384,1.096148172734916,0.4991609217690869,0.0844446057828169
5.385,1.096148170503392,0.4991623152621797,0.08444465265582037
5.386,1.096148168275683,0.4991637063514675,0.08444469944827294
5.387,1.096148166051786,0.4991650950369496,0.08444474616016988
5.388,1.096148163831703,0.4991664813186261,0.08444479279150646
5.389,1.096148161615432,0.4991678651964963,0.08444483934227795
5.39,1.096148159402972,0.49916924667056,0.08444488581247961
5.391,1.096148157194323,0.4991706257408166,0.08444493220210675
5.392,1.096148154989485,0.4991720024072664,0.08444497851115464
5.393,1.096148152788456,0.4991733766699082,0.08444502473961858
5.394,1.096148150591237,0.4991747485287422,0.08444507088749389
5.395,1.096148148397826,0.4991761179837678,0.08444511695477588
5.396,1.096148146208224,0.499177485034985,0.08444516294145991
5.397,1.096148144022429,0.4991788496823932,0.08444520884754128
5.398,1.096148141840441,0.4991802119259919,0.08444525467301534
5.399,1.096148139662259,0.4991815717657811,0.08444530041787744
5.4,1.096148137487883,0.4991829292017604,0.08444534608212297
5.401,1.096148135317312,0.4991842842339291,0.08444539166574724
5.402,1.096148133150546,0.4991856368622872,0.08444543716874567
5.403,1.096148130987584,0.4991869870868343,0.08444548259111362
5.404,1.096148128828426,0.4991883349075702,0.08444552793284651
5.405,1.09614812667307,0.4991896803244941,0.08444557319393969
5.406,1.096148124521517,0.499191023337606,0.08444561837438863
5.407,1.096148122373765,0.4991923639469055,0.08444566347418871
5.408,1.096148120229814,0.4991937021523926,0.08444570849333538
5.409,1.096148118089664,0.4991950379540664,0.08444575343182405
5.41,1.096148115953314,0.4991963713519267,0.08444579828965015
5.411,1.096148113820764,0.4991977023459733,0.08444584306680916
5.412,1.096148111692013,0.499199030936206,0.08444588776329653
5.413,1.09614810956706,0.4992003571226242,0.08444593237910772
5.414,1.096148107445905,0.4992016809052275,0.0844459769142382
5.415,1.096148105328546,0.4992030022840159,0.08444602136868345
5.416,1.096148103214985,0.4992043212589887,0.08444606574243897
5.417,1.09614810110522,0.499205637830146,0.08444611003550029
5.418,1.09614809899925,0.4992069519974872,0.08444615424786285
5.419,1.096148096897075,0.4992082637610117,0.08444619837952221
5.42,1.096148094798695,0.4992095731207197,0.08444624243047388
5.421,1.096148092704109,0.4992108800766106,0.08444628640071342
5.422,1.096148090613316,0.4992121846286842,0.08444633029023632
5.423,1.096148088526316,0.49921348677694,0.08444637409903816
5.424,1.096148086443107,0.4992147865213777,0.08444641782711448
5.425,1.096148084363691,0.4992160838619972,0.08444646147446089
5.426,1.096148082287879,0.499217378929749,0.08444650504557297
5.427,1.096148080204382,0.499218679643695,0.08444654881258694
5.428,1.096148078124326,0.4992199781996133,0.08444659250731455
5.429,1.096148076047711,0.4992212745975037,0.08444663612975178
5.43,1.096148073974536,0.4992225688373657,0.08444667967989472
5.431,1.0961480719048,0.4992238609191991,0.08444672315773935
5.432,1.096148069838503,0.499225150843004,0.08444676656328179
5.433,1.096148067775644,0.4992264386087797,0.08444680989651798
5.434,1.096148065716223,0.4992277242165258,0.08444685315744405
5.435,1.09614806366024,0.4992290076662422,0.08444689634605601
5.436,1.096148061607694,0.4992302889579285,0.08444693946234998
5.437,1.096148059558584,0.499231568091585,0.08444698250632202
5.438,1.096148057512911,0.4992328450672105,0.08444702547796817
5.439,1.096148055470672,0.4992341198848054,0.08444706837728459
5.44,1.096148053431869,0.499235392544369,0.08444711120426732
5.441,1.0961480513965,0.4992366630459013,0.08444715395891247
5.442,1.096148049364566,0.4992379313894018,0.08444719664121614
5.443,1.096148047336065,0.4992391975748702,0.08444723925117448
5.444,1.096148045310997,0.4992404616023066,0.08444728178878358
5.445,1.096148043289361,0.4992417234717102,0.08444732425403959
5.446,1.096148041271158,0.4992429831830807,0.08444736664693861
5.447,1.096148039256386,0.4992442407364184,0.08444740896747679
5.448,1.096148037245046,0.4992454961317223,0.08444745121565031
5.449,1.096148035237136,0.4992467493689929,0.0844474933914553
5.45,1.096148033232657,0.4992480004482292,0.0844475354948879
5.451,1.096148031231606,0.4992492493694313,0.08444757752594431
5.452,1.096148029233986,0.4992504961325987,0.08444761948462071
5.453,1.096148027239794,0.4992517407377315,0.08444766137091324
