time;GFM_GFM_Control_PFilterPu;GFM_GFM_Control_PFilterRefPu;
3.0900;0.7500;0.7500;
3.0910;0.7500;0.7500;
3.0920;0.7500;0.7500;
3.0930;0.7500;0.7500;
3.0940;0.7500;0.7500;
3.0950;0.7500;0.7500;
3.0960;0.7500;0.7500;
3.0970;0.7500;0.7500;
3.0980;0.7500;0.7500;
3.0990;0.7500;0.7500;
3.1000;0.7500;0.7500;
3.1010;0.7500;0.7500;
3.1020;0.7500;0.7500;
3.1030;0.7500;0.7500;
3.1040;0.7500;0.7500;
3.1050;0.7500;0.7500;
3.1060;0.7500;0.7500;
3.1070;0.7500;0.7500;
3.1080;0.7500;0.7500;
3.1090;0.7500;0.7500;
3.1100;0.7500;0.7500;
3.1110;0.7500;0.7500;
3.1120;0.7500;0.7500;
3.1130;0.7500;0.7500;
3.1140;0.7500;0.7500;
3.1150;0.7500;0.7500;
3.1160;0.7500;0.7500;
3.1170;0.7500;0.7500;
3.1180;0.7500;0.7500;
3.1190;0.7500;0.7500;
3.1200;0.7500;0.7500;
3.1210;0.7500;0.7500;
3.1220;0.7500;0.7500;
3.1230;0.7500;0.7500;
3.1240;0.7500;0.7500;
3.1250;0.7500;0.7500;
3.1260;0.7500;0.7500;
3.1270;0.7500;0.7500;
3.1280;0.7500;0.7500;
3.1290;0.7500;0.7500;
3.1300;0.7500;0.7500;
3.1310;0.7500;0.7500;
3.1320;0.7500;0.7500;
3.1330;0.7500;0.7500;
3.1340;0.7500;0.7500;
3.1350;0.7500;0.7500;
3.1360;0.7500;0.7500;
3.1370;0.7500;0.7500;
3.1380;0.7500;0.7500;
3.1390;0.7500;0.7500;
3.1400;0.7500;0.7500;
3.1410;0.7500;0.7500;
3.1420;0.7500;0.7500;
3.1430;0.7500;0.7500;
3.1440;0.7500;0.7500;
3.1450;0.7500;0.7500;
3.1460;0.7500;0.7500;
3.1470;0.7500;0.7500;
3.1480;0.7500;0.7500;
3.1490;0.7500;0.7500;
3.1500;0.7500;0.7500;
3.1510;0.7500;0.7500;
3.1520;0.7500;0.7500;
3.1530;0.7500;0.7500;
3.1540;0.7500;0.7500;
3.1550;0.7500;0.7500;
3.1560;0.7500;0.7500;
3.1570;0.7500;0.7500;
3.1580;0.7500;0.7500;
3.1590;0.7500;0.7500;
3.1600;0.7500;0.7500;
3.1610;0.7500;0.7500;
3.1620;0.7500;0.7500;
3.1630;0.7500;0.7500;
3.1640;0.7500;0.7500;
3.1650;0.7500;0.7500;
3.1660;0.7500;0.7500;
3.1670;0.7500;0.7500;
3.1680;0.7500;0.7500;
3.1690;0.7500;0.7500;
3.1700;0.7500;0.7500;
3.1710;0.7500;0.7500;
3.1720;0.7500;0.7500;
3.1730;0.7500;0.7500;
3.1740;0.7500;0.7500;
3.1750;0.7500;0.7500;
3.1760;0.7500;0.7500;
3.1770;0.7500;0.7500;
3.1780;0.7500;0.7500;
3.1790;0.7500;0.7500;
3.1800;0.7500;0.7500;
3.1810;0.7500;0.7500;
3.1820;0.7500;0.7500;
3.1830;0.7500;0.7500;
3.1840;0.7500;0.7500;
3.1850;0.7500;0.7500;
3.1860;0.7500;0.7500;
3.1870;0.7500;0.7500;
3.1880;0.7500;0.7500;
3.1890;0.7500;0.7500;
3.1900;0.7500;0.7500;
3.1910;0.7500;0.7500;
3.1920;0.7500;0.7500;
3.1930;0.7500;0.7500;
3.1940;0.7500;0.7500;
3.1950;0.7500;0.7500;
3.1960;0.7500;0.7500;
3.1970;0.7500;0.7500;
3.1980;0.7500;0.7500;
3.1990;0.7500;0.7500;
3.2000;0.7500;0.7500;
3.2010;0.7500;0.7500;
3.2020;0.7500;0.7500;
3.2030;0.7500;0.7500;
3.2040;0.7500;0.7500;
3.2050;0.7500;0.7500;
3.2060;0.7500;0.7500;
3.2070;0.7500;0.7500;
3.2080;0.7500;0.7500;
3.2090;0.7500;0.7500;
3.2100;0.7500;0.7500;
3.2110;0.7500;0.7500;
3.2120;0.7500;0.7500;
3.2130;0.7500;0.7500;
3.2140;0.7500;0.7500;
3.2150;0.7500;0.7500;
3.2160;0.7500;0.7500;
3.2170;0.7500;0.7500;
3.2180;0.7500;0.7500;
3.2190;0.7500;0.7500;
3.2200;0.7500;0.7500;
3.2210;0.7500;0.7500;
3.2220;0.7500;0.7500;
3.2230;0.7500;0.7500;
3.2240;0.7500;0.7500;
3.2250;0.7500;0.7500;
3.2260;0.7500;0.7500;
3.2270;0.7500;0.7500;
3.2280;0.7500;0.7500;
3.2290;0.7500;0.7500;
3.2300;0.7500;0.7500;
3.2310;0.7500;0.7500;
3.2320;0.7500;0.7500;
3.2330;0.7500;0.7500;
3.2340;0.7500;0.7500;
3.2350;0.7500;0.7500;
3.2360;0.7500;0.7500;
3.2370;0.7500;0.7500;
3.2380;0.7500;0.7500;
3.2390;0.7500;0.7500;
3.2400;0.7500;0.7500;
3.2410;0.7500;0.7500;
3.2420;0.7500;0.7500;
3.2430;0.7500;0.7500;
3.2440;0.7500;0.7500;
3.2450;0.7500;0.7500;
3.2460;0.7500;0.7500;
3.2470;0.7500;0.7500;
3.2480;0.7500;0.7500;
3.2490;0.7500;0.7500;
3.2500;0.7500;0.7500;
3.2510;0.7500;0.7500;
3.2520;0.7500;0.7500;
3.2530;0.7500;0.7500;
3.2540;0.7500;0.7500;
3.2550;0.7500;0.7500;
3.2560;0.7500;0.7500;
3.2570;0.7500;0.7500;
3.2580;0.7500;0.7500;
3.2590;0.7500;0.7500;
3.2600;0.7500;0.7500;
3.2610;0.7500;0.7500;
3.2620;0.7500;0.7500;
3.2630;0.7500;0.7500;
3.2640;0.7500;0.7500;
3.2650;0.7500;0.7500;
3.2660;0.7500;0.7500;
3.2670;0.7500;0.7500;
3.2680;0.7500;0.7500;
3.2690;0.7500;0.7500;
3.2700;0.7500;0.7500;
3.2710;0.7500;0.7500;
3.2720;0.7500;0.7500;
3.2730;0.7500;0.7500;
3.2740;0.7500;0.7500;
3.2750;0.7500;0.7500;
3.2760;0.7500;0.7500;
3.2770;0.7500;0.7500;
3.2780;0.7500;0.7500;
3.2790;0.7500;0.7500;
3.2800;0.7500;0.7500;
3.2810;0.7500;0.7500;
3.2820;0.7500;0.7500;
3.2830;0.7500;0.7500;
3.2840;0.7500;0.7500;
3.2850;0.7500;0.7500;
3.2860;0.7500;0.7500;
3.2870;0.7500;0.7500;
3.2880;0.7500;0.7500;
3.2890;0.7500;0.7500;
3.2900;0.7500;0.7500;
3.2910;0.7500;0.7500;
3.2920;0.7500;0.7500;
3.2930;0.7500;0.7500;
3.2940;0.7500;0.7500;
3.2950;0.7500;0.7500;
3.2960;0.7500;0.7500;
3.2970;0.7500;0.7500;
3.2980;0.7500;0.7500;
3.2990;0.7500;0.7500;
3.3000;0.7500;0.7500;
3.3010;0.7500;0.7500;
3.3020;0.7500;0.7500;
3.3030;0.7500;0.7500;
3.3040;0.7500;0.7500;
3.3050;0.7500;0.7500;
3.3060;0.7500;0.7500;
3.3070;0.7500;0.7500;
3.3080;0.7500;0.7500;
3.3090;0.7500;0.7500;
3.3100;0.7500;0.7500;
3.3110;0.7500;0.7500;
3.3120;0.7500;0.7500;
3.3130;0.7500;0.7500;
3.3140;0.7500;0.7500;
3.3150;0.7500;0.7500;
3.3160;0.7500;0.7500;
3.3170;0.7500;0.7500;
3.3180;0.7500;0.7500;
3.3190;0.7500;0.7500;
3.3200;0.7500;0.7500;
3.3210;0.7500;0.7500;
3.3220;0.7500;0.7500;
3.3230;0.7500;0.7500;
3.3240;0.7500;0.7500;
3.3250;0.7500;0.7500;
3.3260;0.7500;0.7500;
3.3270;0.7500;0.7500;
3.3280;0.7500;0.7500;
3.3290;0.7500;0.7500;
3.3300;0.7500;0.7500;
3.3310;0.7500;0.7500;
3.3320;0.7500;0.7500;
3.3330;0.7500;0.7500;
3.3340;0.7500;0.7500;
3.3350;0.7500;0.7500;
3.3360;0.7500;0.7500;
3.3370;0.7500;0.7500;
3.3380;0.7500;0.7500;
3.3390;0.7500;0.7500;
3.3400;0.7500;0.7500;
3.3410;0.7500;0.7500;
3.3420;0.7500;0.7500;
3.3430;0.7500;0.7500;
3.3440;0.7500;0.7500;
3.3450;0.7500;0.7500;
3.3460;0.7500;0.7500;
3.3470;0.7500;0.7500;
3.3480;0.7500;0.7500;
3.3490;0.7500;0.7500;
3.3500;0.7500;0.7500;
3.3510;0.7500;0.7500;
3.3520;0.7500;0.7500;
3.3530;0.7500;0.7500;
3.3540;0.7500;0.7500;
3.3550;0.7500;0.7500;
3.3560;0.7500;0.7500;
3.3570;0.7500;0.7500;
3.3580;0.7500;0.7500;
3.3590;0.7500;0.7500;
3.3600;0.7500;0.7500;
3.3610;0.7500;0.7500;
3.3620;0.7500;0.7500;
3.3630;0.7500;0.7500;
3.3640;0.7500;0.7500;
3.3650;0.7500;0.7500;
3.3660;0.7500;0.7500;
3.3670;0.7500;0.7500;
3.3680;0.7500;0.7500;
3.3690;0.7500;0.7500;
3.3700;0.7500;0.7500;
3.3710;0.7500;0.7500;
3.3720;0.7500;0.7500;
3.3730;0.7500;0.7500;
3.3740;0.7500;0.7500;
3.3750;0.7500;0.7500;
3.3760;0.7500;0.7500;
3.3770;0.7500;0.7500;
3.3780;0.7500;0.7500;
3.3790;0.7500;0.7500;
3.3800;0.7500;0.7500;
3.3810;0.7500;0.7500;
3.3820;0.7500;0.7500;
3.3830;0.7500;0.7500;
3.3840;0.7500;0.7500;
3.3850;0.7500;0.7500;
3.3860;0.7500;0.7500;
3.3870;0.7500;0.7500;
3.3880;0.7500;0.7500;
3.3890;0.7500;0.7500;
3.3900;0.7500;0.7500;
3.3910;0.7500;0.7500;
3.3920;0.7500;0.7500;
3.3930;0.7500;0.7500;
3.3940;0.7500;0.7500;
3.3950;0.7500;0.7500;
3.3960;0.7500;0.7500;
3.3970;0.7500;0.7500;
3.3980;0.7500;0.7500;
3.3990;0.7500;0.7500;
3.4000;0.7500;0.7500;
3.4010;0.7500;0.7500;
3.4020;0.7500;0.7500;
3.4030;0.7500;0.7500;
3.4040;0.7500;0.7500;
3.4050;0.7500;0.7500;
3.4060;0.7500;0.7500;
3.4070;0.7500;0.7500;
3.4080;0.7500;0.7500;
3.4090;0.7500;0.7500;
3.4100;0.7500;0.7500;
3.4110;0.7500;0.7500;
3.4120;0.7500;0.7500;
3.4130;0.7500;0.7500;
3.4140;0.7500;0.7500;
3.4150;0.7500;0.7500;
3.4160;0.7500;0.7500;
3.4170;0.7500;0.7500;
3.4180;0.7500;0.7500;
3.4190;0.7500;0.7500;
3.4200;0.7500;0.7500;
3.4210;0.7500;0.7500;
3.4220;0.7500;0.7500;
3.4230;0.7500;0.7500;
3.4240;0.7500;0.7500;
3.4250;0.7500;0.7500;
3.4260;0.7500;0.7500;
3.4270;0.7500;0.7500;
3.4280;0.7500;0.7500;
3.4290;0.7500;0.7500;
3.4300;0.7500;0.7500;
3.4310;0.7500;0.7500;
3.4320;0.7500;0.7500;
3.4330;0.7500;0.7500;
3.4340;0.7500;0.7500;
3.4350;0.7500;0.7500;
3.4360;0.7500;0.7500;
3.4370;0.7500;0.7500;
3.4380;0.7500;0.7500;
3.4390;0.7500;0.7500;
3.4400;0.7500;0.7500;
3.4410;0.7500;0.7500;
3.4420;0.7500;0.7500;
3.4430;0.7500;0.7500;
3.4440;0.7500;0.7500;
3.4450;0.7500;0.7500;
3.4460;0.7500;0.7500;
3.4470;0.7500;0.7500;
3.4480;0.7500;0.7500;
3.4490;0.7500;0.7500;
3.4500;0.7500;0.7500;
3.4510;0.7500;0.7500;
3.4520;0.7500;0.7500;
3.4530;0.7500;0.7500;
3.4540;0.7500;0.7500;
3.4550;0.7500;0.7500;
3.4560;0.7500;0.7500;
3.4570;0.7500;0.7500;
3.4580;0.7500;0.7500;
3.4590;0.7500;0.7500;
3.4600;0.7500;0.7500;
3.4610;0.7500;0.7500;
3.4620;0.7500;0.7500;
3.4630;0.7500;0.7500;
3.4640;0.7500;0.7500;
3.4650;0.7500;0.7500;
3.4660;0.7500;0.7500;
3.4670;0.7500;0.7500;
3.4680;0.7500;0.7500;
3.4690;0.7500;0.7500;
3.4700;0.7500;0.7500;
3.4710;0.7500;0.7500;
3.4720;0.7500;0.7500;
3.4730;0.7500;0.7500;
3.4740;0.7500;0.7500;
3.4750;0.7500;0.7500;
3.4760;0.7500;0.7500;
3.4770;0.7500;0.7500;
3.4780;0.7500;0.7500;
3.4790;0.7500;0.7500;
3.4800;0.7500;0.7500;
3.4810;0.7500;0.7500;
3.4820;0.7500;0.7500;
3.4830;0.7500;0.7500;
3.4840;0.7500;0.7500;
3.4850;0.7500;0.7500;
3.4860;0.7500;0.7500;
3.4870;0.7500;0.7500;
3.4880;0.7500;0.7500;
3.4890;0.7500;0.7500;
3.4900;0.7500;0.7500;
3.4910;0.7500;0.7500;
3.4920;0.7500;0.7500;
3.4930;0.7500;0.7500;
3.4940;0.7500;0.7500;
3.4950;0.7500;0.7500;
3.4960;0.7500;0.7500;
3.4970;0.7500;0.7500;
3.4980;0.7500;0.7500;
3.4990;0.7500;0.7500;
3.5000;0.7500;0.7500;
3.5010;0.7500;0.7500;
3.5020;0.7500;0.7500;
3.5030;0.7500;0.7500;
3.5040;0.7500;0.7500;
3.5050;0.7500;0.7500;
3.5060;0.7500;0.7500;
3.5070;0.7500;0.7500;
3.5080;0.7500;0.7500;
3.5090;0.7500;0.7500;
3.5100;0.7500;0.7500;
3.5110;0.7500;0.7500;
3.5120;0.7500;0.7500;
3.5130;0.7500;0.7500;
3.5140;0.7500;0.7500;
3.5150;0.7500;0.7500;
3.5160;0.7500;0.7500;
3.5170;0.7500;0.7500;
3.5180;0.7500;0.7500;
3.5190;0.7500;0.7500;
3.5200;0.7500;0.7500;
3.5210;0.7500;0.7500;
3.5220;0.7500;0.7500;
3.5230;0.7500;0.7500;
3.5240;0.7500;0.7500;
3.5250;0.7500;0.7500;
3.5260;0.7500;0.7500;
3.5270;0.7500;0.7500;
3.5280;0.7500;0.7500;
3.5290;0.7500;0.7500;
3.5300;0.7500;0.7500;
3.5310;0.7500;0.7500;
3.5320;0.7500;0.7500;
3.5330;0.7500;0.7500;
3.5340;0.7500;0.7500;
3.5350;0.7500;0.7500;
3.5360;0.7500;0.7500;
3.5370;0.7500;0.7500;
3.5380;0.7500;0.7500;
3.5390;0.7500;0.7500;
3.5400;0.7500;0.7500;
3.5410;0.7500;0.7500;
3.5420;0.7500;0.7500;
3.5430;0.7500;0.7500;
3.5440;0.7500;0.7500;
3.5450;0.7500;0.7500;
3.5460;0.7500;0.7500;
3.5470;0.7500;0.7500;
3.5480;0.7500;0.7500;
3.5490;0.7500;0.7500;
3.5500;0.7500;0.7500;
3.5510;0.7500;0.7500;
3.5520;0.7500;0.7500;
3.5530;0.7500;0.7500;
3.5540;0.7500;0.7500;
3.5550;0.7500;0.7500;
3.5560;0.7500;0.7500;
3.5570;0.7500;0.7500;
3.5580;0.7500;0.7500;
3.5590;0.7500;0.7500;
3.5600;0.7500;0.7500;
3.5610;0.7500;0.7500;
3.5620;0.7500;0.7500;
3.5630;0.7500;0.7500;
3.5640;0.7500;0.7500;
3.5650;0.7500;0.7500;
3.5660;0.7500;0.7500;
3.5670;0.7500;0.7500;
3.5680;0.7500;0.7500;
3.5690;0.7500;0.7500;
3.5700;0.7500;0.7500;
3.5710;0.7500;0.7500;
3.5720;0.7500;0.7500;
3.5730;0.7500;0.7500;
3.5740;0.7500;0.7500;
3.5750;0.7500;0.7500;
3.5760;0.7500;0.7500;
3.5770;0.7500;0.7500;
3.5780;0.7500;0.7500;
3.5790;0.7500;0.7500;
3.5800;0.7500;0.7500;
3.5810;0.7500;0.7500;
3.5820;0.7500;0.7500;
3.5830;0.7500;0.7500;
3.5840;0.7500;0.7500;
3.5850;0.7500;0.7500;
3.5860;0.7500;0.7500;
3.5870;0.7500;0.7500;
3.5880;0.7500;0.7500;
3.5890;0.7500;0.7500;
3.5900;0.7500;0.7500;
3.5910;0.7500;0.7500;
3.5920;0.7500;0.7500;
3.5930;0.7500;0.7500;
3.5940;0.7500;0.7500;
3.5950;0.7500;0.7500;
3.5960;0.7500;0.7500;
3.5970;0.7500;0.7500;
3.5980;0.7500;0.7500;
3.5990;0.7500;0.7500;
3.6000;0.7500;0.7500;
3.6010;0.7500;0.7500;
3.6020;0.7500;0.7500;
3.6030;0.7500;0.7500;
3.6040;0.7500;0.7500;
3.6050;0.7500;0.7500;
3.6060;0.7500;0.7500;
3.6070;0.7500;0.7500;
3.6080;0.7500;0.7500;
3.6090;0.7500;0.7500;
3.6100;0.7500;0.7500;
3.6110;0.7500;0.7500;
3.6120;0.7500;0.7500;
3.6130;0.7500;0.7500;
3.6140;0.7500;0.7500;
3.6150;0.7500;0.7500;
3.6160;0.7500;0.7500;
3.6170;0.7500;0.7500;
3.6180;0.7500;0.7500;
3.6190;0.7500;0.7500;
3.6200;0.7500;0.7500;
3.6210;0.7500;0.7500;
3.6220;0.7500;0.7500;
3.6230;0.7500;0.7500;
3.6240;0.7500;0.7500;
3.6250;0.7500;0.7500;
3.6260;0.7500;0.7500;
3.6270;0.7500;0.7500;
3.6280;0.7500;0.7500;
3.6290;0.7500;0.7500;
3.6300;0.7500;0.7500;
3.6310;0.7500;0.7500;
3.6320;0.7500;0.7500;
3.6330;0.7500;0.7500;
3.6340;0.7500;0.7500;
3.6350;0.7500;0.7500;
3.6360;0.7500;0.7500;
3.6370;0.7500;0.7500;
3.6380;0.7500;0.7500;
3.6390;0.7500;0.7500;
3.6400;0.7500;0.7500;
3.6410;0.7500;0.7500;
3.6420;0.7500;0.7500;
3.6430;0.7500;0.7500;
3.6440;0.7500;0.7500;
3.6450;0.7500;0.7500;
3.6460;0.7500;0.7500;
3.6470;0.7500;0.7500;
3.6480;0.7500;0.7500;
3.6490;0.7500;0.7500;
3.6500;0.7500;0.7500;
3.6510;0.7500;0.7500;
3.6520;0.7500;0.7500;
3.6530;0.7500;0.7500;
3.6540;0.7500;0.7500;
3.6550;0.7500;0.7500;
3.6560;0.7500;0.7500;
3.6570;0.7500;0.7500;
3.6580;0.7500;0.7500;
3.6590;0.7500;0.7500;
3.6600;0.7500;0.7500;
3.6610;0.7500;0.7500;
3.6620;0.7500;0.7500;
3.6630;0.7500;0.7500;
3.6640;0.7500;0.7500;
3.6650;0.7500;0.7500;
3.6660;0.7500;0.7500;
3.6670;0.7500;0.7500;
3.6680;0.7500;0.7500;
3.6690;0.7500;0.7500;
3.6700;0.7500;0.7500;
3.6710;0.7500;0.7500;
3.6720;0.7500;0.7500;
3.6730;0.7500;0.7500;
3.6740;0.7500;0.7500;
3.6750;0.7500;0.7500;
3.6760;0.7500;0.7500;
3.6770;0.7500;0.7500;
3.6780;0.7500;0.7500;
3.6790;0.7500;0.7500;
3.6800;0.7500;0.7500;
3.6810;0.7500;0.7500;
3.6820;0.7500;0.7500;
3.6830;0.7500;0.7500;
3.6840;0.7500;0.7500;
3.6850;0.7500;0.7500;
3.6860;0.7500;0.7500;
3.6870;0.7500;0.7500;
3.6880;0.7500;0.7500;
3.6890;0.7500;0.7500;
3.6900;0.7500;0.7500;
3.6910;0.7500;0.7500;
3.6920;0.7500;0.7500;
3.6930;0.7500;0.7500;
3.6940;0.7500;0.7500;
3.6950;0.7500;0.7500;
3.6960;0.7500;0.7500;
3.6970;0.7500;0.7500;
3.6980;0.7500;0.7500;
3.6990;0.7500;0.7500;
3.7000;0.7500;0.7500;
3.7010;0.7500;0.7500;
3.7020;0.7500;0.7500;
3.7030;0.7500;0.7500;
3.7040;0.7500;0.7500;
3.7050;0.7500;0.7500;
3.7060;0.7500;0.7500;
3.7070;0.7500;0.7500;
3.7080;0.7500;0.7500;
3.7090;0.7500;0.7500;
3.7100;0.7500;0.7500;
3.7110;0.7500;0.7500;
3.7120;0.7500;0.7500;
3.7130;0.7500;0.7500;
3.7140;0.7500;0.7500;
3.7150;0.7500;0.7500;
3.7160;0.7500;0.7500;
3.7170;0.7500;0.7500;
3.7180;0.7500;0.7500;
3.7190;0.7500;0.7500;
3.7200;0.7500;0.7500;
3.7210;0.7500;0.7500;
3.7220;0.7500;0.7500;
3.7230;0.7500;0.7500;
3.7240;0.7500;0.7500;
3.7250;0.7500;0.7500;
3.7260;0.7500;0.7500;
3.7270;0.7500;0.7500;
3.7280;0.7500;0.7500;
3.7290;0.7500;0.7500;
3.7300;0.7500;0.7500;
3.7310;0.7500;0.7500;
3.7320;0.7500;0.7500;
3.7330;0.7500;0.7500;
3.7340;0.7500;0.7500;
3.7350;0.7500;0.7500;
3.7360;0.7500;0.7500;
3.7370;0.7500;0.7500;
3.7380;0.7500;0.7500;
3.7390;0.7500;0.7500;
3.7400;0.7500;0.7500;
3.7410;0.7500;0.7500;
3.7420;0.7500;0.7500;
3.7430;0.7500;0.7500;
3.7440;0.7500;0.7500;
3.7450;0.7500;0.7500;
3.7460;0.7500;0.7500;
3.7470;0.7500;0.7500;
3.7480;0.7500;0.7500;
3.7490;0.7500;0.7500;
3.7500;0.7500;0.7500;
3.7510;0.7500;0.7500;
3.7520;0.7500;0.7500;
3.7530;0.7500;0.7500;
3.7540;0.7500;0.7500;
3.7550;0.7500;0.7500;
3.7560;0.7500;0.7500;
3.7570;0.7500;0.7500;
3.7580;0.7500;0.7500;
3.7590;0.7500;0.7500;
3.7600;0.7500;0.7500;
3.7610;0.7500;0.7500;
3.7620;0.7500;0.7500;
3.7630;0.7500;0.7500;
3.7640;0.7500;0.7500;
3.7650;0.7500;0.7500;
3.7660;0.7500;0.7500;
3.7670;0.7500;0.7500;
3.7680;0.7500;0.7500;
3.7690;0.7500;0.7500;
3.7700;0.7500;0.7500;
3.7710;0.7500;0.7500;
3.7720;0.7500;0.7500;
3.7730;0.7500;0.7500;
3.7740;0.7500;0.7500;
3.7750;0.7500;0.7500;
3.7760;0.7500;0.7500;
3.7770;0.7500;0.7500;
3.7780;0.7500;0.7500;
3.7790;0.7500;0.7500;
3.7800;0.7500;0.7500;
3.7810;0.7500;0.7500;
3.7820;0.7500;0.7500;
3.7830;0.7500;0.7500;
3.7840;0.7500;0.7500;
3.7850;0.7500;0.7500;
3.7860;0.7500;0.7500;
3.7870;0.7500;0.7500;
3.7880;0.7500;0.7500;
3.7890;0.7500;0.7500;
3.7900;0.7500;0.7500;
3.7910;0.7500;0.7500;
3.7920;0.7500;0.7500;
3.7930;0.7500;0.7500;
3.7940;0.7500;0.7500;
3.7950;0.7500;0.7500;
3.7960;0.7500;0.7500;
3.7970;0.7500;0.7500;
3.7980;0.7500;0.7500;
3.7990;0.7500;0.7500;
3.8000;0.7500;0.7500;
3.8010;0.7500;0.7500;
3.8020;0.7500;0.7500;
3.8030;0.7500;0.7500;
3.8040;0.7500;0.7500;
3.8050;0.7500;0.7500;
3.8060;0.7500;0.7500;
3.8070;0.7500;0.7500;
3.8080;0.7500;0.7500;
3.8090;0.7500;0.7500;
3.8100;0.7500;0.7500;
3.8110;0.7500;0.7500;
3.8120;0.7500;0.7500;
3.8130;0.7500;0.7500;
3.8140;0.7500;0.7500;
3.8150;0.7500;0.7500;
3.8160;0.7500;0.7500;
3.8170;0.7500;0.7500;
3.8180;0.7500;0.7500;
3.8190;0.7500;0.7500;
3.8200;0.7500;0.7500;
3.8210;0.7500;0.7500;
3.8220;0.7500;0.7500;
3.8230;0.7500;0.7500;
3.8240;0.7500;0.7500;
3.8250;0.7500;0.7500;
3.8260;0.7500;0.7500;
3.8270;0.7500;0.7500;
3.8280;0.7500;0.7500;
3.8290;0.7500;0.7500;
3.8300;0.7500;0.7500;
3.8310;0.7500;0.7500;
3.8320;0.7500;0.7500;
3.8330;0.7500;0.7500;
3.8340;0.7500;0.7500;
3.8350;0.7500;0.7500;
3.8360;0.7500;0.7500;
3.8370;0.7500;0.7500;
3.8380;0.7500;0.7500;
3.8390;0.7500;0.7500;
3.8400;0.7500;0.7500;
3.8410;0.7500;0.7500;
3.8420;0.7500;0.7500;
3.8430;0.7500;0.7500;
3.8440;0.7500;0.7500;
3.8450;0.7500;0.7500;
3.8460;0.7500;0.7500;
3.8470;0.7500;0.7500;
3.8480;0.7500;0.7500;
3.8490;0.7500;0.7500;
3.8500;0.7500;0.7500;
3.8510;0.7500;0.7500;
3.8520;0.7500;0.7500;
3.8530;0.7500;0.7500;
3.8540;0.7500;0.7500;
3.8550;0.7500;0.7500;
3.8560;0.7500;0.7500;
3.8570;0.7500;0.7500;
3.8580;0.7500;0.7500;
3.8590;0.7500;0.7500;
3.8600;0.7500;0.7500;
3.8610;0.7500;0.7500;
3.8620;0.7500;0.7500;
3.8630;0.7500;0.7500;
3.8640;0.7500;0.7500;
3.8650;0.7500;0.7500;
3.8660;0.7500;0.7500;
3.8670;0.7500;0.7500;
3.8680;0.7500;0.7500;
3.8690;0.7500;0.7500;
3.8700;0.7500;0.7500;
3.8710;0.7500;0.7500;
3.8720;0.7500;0.7500;
3.8730;0.7500;0.7500;
3.8740;0.7500;0.7500;
3.8750;0.7500;0.7500;
3.8760;0.7500;0.7500;
3.8770;0.7500;0.7500;
3.8780;0.7500;0.7500;
3.8790;0.7500;0.7500;
3.8800;0.7500;0.7500;
3.8810;0.7500;0.7500;
3.8820;0.7500;0.7500;
3.8830;0.7500;0.7500;
3.8840;0.7500;0.7500;
3.8850;0.7500;0.7500;
3.8860;0.7500;0.7500;
3.8870;0.7500;0.7500;
3.8880;0.7500;0.7500;
3.8890;0.7500;0.7500;
3.8900;0.7500;0.7500;
3.8910;0.7500;0.7500;
3.8920;0.7500;0.7500;
3.8930;0.7500;0.7500;
3.8940;0.7500;0.7500;
3.8950;0.7500;0.7500;
3.8960;0.7500;0.7500;
3.8970;0.7500;0.7500;
3.8980;0.7500;0.7500;
3.8990;0.7500;0.7500;
3.9000;0.7500;0.7500;
3.9010;0.7500;0.7500;
3.9020;0.7500;0.7500;
3.9030;0.7500;0.7500;
3.9040;0.7500;0.7500;
3.9050;0.7500;0.7500;
3.9060;0.7500;0.7500;
3.9070;0.7500;0.7500;
3.9080;0.7500;0.7500;
3.9090;0.7500;0.7500;
3.9100;0.7500;0.7500;
3.9110;0.7500;0.7500;
3.9120;0.7500;0.7500;
3.9130;0.7500;0.7500;
3.9140;0.7500;0.7500;
3.9150;0.7500;0.7500;
3.9160;0.7500;0.7500;
3.9170;0.7500;0.7500;
3.9180;0.7500;0.7500;
3.9190;0.7500;0.7500;
3.9200;0.7500;0.7500;
3.9210;0.7500;0.7500;
3.9220;0.7500;0.7500;
3.9230;0.7500;0.7500;
3.9240;0.7500;0.7500;
3.9250;0.7500;0.7500;
3.9260;0.7500;0.7500;
3.9270;0.7500;0.7500;
3.9280;0.7500;0.7500;
3.9290;0.7500;0.7500;
3.9300;0.7500;0.7500;
3.9310;0.7500;0.7500;
3.9320;0.7500;0.7500;
3.9330;0.7500;0.7500;
3.9340;0.7500;0.7500;
3.9350;0.7500;0.7500;
3.9360;0.7500;0.7500;
3.9370;0.7500;0.7500;
3.9380;0.7500;0.7500;
3.9390;0.7500;0.7500;
3.9400;0.7500;0.7500;
3.9410;0.7500;0.7500;
3.9420;0.7500;0.7500;
3.9430;0.7500;0.7500;
3.9440;0.7500;0.7500;
3.9450;0.7500;0.7500;
3.9460;0.7500;0.7500;
3.9470;0.7500;0.7500;
3.9480;0.7500;0.7500;
3.9490;0.7500;0.7500;
3.9500;0.7500;0.7500;
3.9510;0.7500;0.7500;
3.9520;0.7500;0.7500;
3.9530;0.7500;0.7500;
3.9540;0.7500;0.7500;
3.9550;0.7500;0.7500;
3.9560;0.7500;0.7500;
3.9570;0.7500;0.7500;
3.9580;0.7500;0.7500;
3.9590;0.7500;0.7500;
3.9600;0.7500;0.7500;
3.9610;0.7500;0.7500;
