time;HVDC1_converter_omegaPu;HVDC1_control_PRefPu;HVDC1_converter_PFilterPu;HVDC1_converter_QFilterPu;HVDC1_converter_IConvPu;HVDC1_converter_UPu;HVDC2_converter_omegaPu;HVDC2_converter_PFilterPu;HVDC2_converter_QFilterPu;HVDC2_converter_IConvPu;HVDC2_converter_UPu;INF_converter_omegaPu;INF_converter_PFilterPu;INF_converter_QFilterPu;INF_converter_IConvPu;INF_converter_UPu;WP1_WPP4A_pll_omegaPLLPu;WP1_WPP4A_injector_PInjPuSn;WP1_WPP4A_injector_QInjPuSn;WP1_WPP4A_injector_UPu;WP2_WPP4A_pll_omegaPLLPu;WP2_WPP4A_PRefPu;WP2_WPP4A_injector_PInjPuSn;WP2_WPP4A_injector_QInjPuSn;WP2_WPP4A_injector_UPu;
7.66500;0.99945;0.77000;0.79769;0.08912;0.77905;1.01098;0.99945;0.89463;0.21888;0.86768;1.00870;0.99944;0.04557;0.15911;0.08594;1.05571;0.99945;0.86962;0.10001;1.01554;0.99945;0.77000;0.77006;0.08893;1.01994;
7.66800;0.99945;0.77000;0.79769;0.08913;0.77905;1.01098;0.99945;0.89463;0.21890;0.86768;1.00869;0.99944;0.04557;0.15911;0.08595;1.05571;0.99945;0.86962;0.10001;1.01554;0.99945;0.77000;0.77006;0.08891;1.01993;
7.67100;0.99945;0.77000;0.79769;0.08915;0.77905;1.01098;0.99945;0.89463;0.21891;0.86768;1.00869;0.99944;0.04557;0.15912;0.08595;1.05571;0.99945;0.86962;0.10001;1.01553;0.99945;0.77000;0.77006;0.08890;1.01992;
7.67400;0.99945;0.77000;0.79769;0.08916;0.77905;1.01098;0.99945;0.89463;0.21892;0.86768;1.00869;0.99944;0.04557;0.15912;0.08595;1.05571;0.99945;0.86962;0.10001;1.01552;0.99945;0.77000;0.77006;0.08889;1.01991;
7.67700;0.99945;0.77000;0.79769;0.08918;0.77905;1.01098;0.99945;0.89463;0.21894;0.86769;1.00869;0.99944;0.04556;0.15913;0.08596;1.05571;0.99945;0.86962;0.10001;1.01552;0.99945;0.77000;0.77006;0.08888;1.01990;
7.68000;0.99945;0.77000;0.79769;0.08919;0.77905;1.01097;0.99945;0.89463;0.21895;0.86769;1.00868;0.99944;0.04556;0.15913;0.08596;1.05571;0.99945;0.86962;0.10000;1.01551;0.99945;0.77000;0.77005;0.08887;1.01989;
7.68300;0.99945;0.77000;0.79769;0.08921;0.77905;1.01097;0.99945;0.89463;0.21896;0.86769;1.00868;0.99944;0.04556;0.15914;0.08597;1.05571;0.99945;0.86962;0.10000;1.01551;0.99945;0.77000;0.77005;0.08886;1.01988;
7.68600;0.99945;0.77000;0.79769;0.08922;0.77905;1.01097;0.99945;0.89463;0.21897;0.86769;1.00868;0.99944;0.04556;0.15914;0.08597;1.05571;0.99945;0.86962;0.10000;1.01550;0.99945;0.77000;0.77005;0.08885;1.01987;
7.68900;0.99945;0.77000;0.79769;0.08924;0.77905;1.01097;0.99945;0.89463;0.21899;0.86770;1.00868;0.99944;0.04556;0.15915;0.08597;1.05570;0.99945;0.86962;0.10000;1.01550;0.99945;0.77000;0.77005;0.08883;1.01986;
7.69200;0.99945;0.77000;0.79769;0.08925;0.77905;1.01097;0.99945;0.89464;0.21900;0.86770;1.00867;0.99944;0.04556;0.15915;0.08598;1.05570;0.99945;0.86962;0.09999;1.01549;0.99945;0.77000;0.77005;0.08882;1.01985;
7.69500;0.99945;0.77000;0.79769;0.08927;0.77905;1.01096;0.99945;0.89464;0.21901;0.86770;1.00867;0.99944;0.04556;0.15916;0.08598;1.05570;0.99945;0.86962;0.09999;1.01549;0.99945;0.77000;0.77005;0.08881;1.01984;
7.69800;0.99945;0.77000;0.79769;0.08928;0.77905;1.01096;0.99945;0.89464;0.21902;0.86771;1.00867;0.99944;0.04556;0.15916;0.08598;1.05570;0.99945;0.86962;0.09999;1.01548;0.99945;0.77000;0.77005;0.08880;1.01983;
7.70100;0.99945;0.77000;0.79769;0.08930;0.77905;1.01096;0.99945;0.89464;0.21904;0.86771;1.00867;0.99944;0.04556;0.15917;0.08599;1.05570;0.99945;0.86962;0.09999;1.01548;0.99945;0.77000;0.77005;0.08879;1.01982;
7.70400;0.99945;0.77000;0.79769;0.08931;0.77905;1.01096;0.99945;0.89464;0.21905;0.86771;1.00866;0.99944;0.04556;0.15917;0.08599;1.05570;0.99945;0.86962;0.09999;1.01547;0.99945;0.77000;0.77005;0.08878;1.01981;
7.70700;0.99945;0.77000;0.79769;0.08933;0.77905;1.01096;0.99945;0.89464;0.21906;0.86771;1.00866;0.99944;0.04556;0.15918;0.08599;1.05570;0.99945;0.86962;0.09998;1.01546;0.99945;0.77000;0.77005;0.08876;1.01980;
7.71000;0.99945;0.77000;0.79769;0.08934;0.77905;1.01096;0.99945;0.89464;0.21907;0.86772;1.00866;0.99944;0.04556;0.15918;0.08600;1.05570;0.99945;0.86962;0.09998;1.01546;0.99945;0.77000;0.77004;0.08875;1.01979;
7.71300;0.99945;0.77000;0.79769;0.08936;0.77905;1.01095;0.99945;0.89464;0.21909;0.86772;1.00866;0.99944;0.04556;0.15919;0.08600;1.05570;0.99945;0.86962;0.09998;1.01545;0.99945;0.77000;0.77004;0.08874;1.01978;
7.71600;0.99945;0.77000;0.79769;0.08937;0.77905;1.01095;0.99945;0.89464;0.21910;0.86772;1.00865;0.99944;0.04556;0.15919;0.08600;1.05570;0.99945;0.86962;0.09998;1.01545;0.99945;0.77000;0.77004;0.08873;1.01977;
7.71900;0.99945;0.77000;0.79769;0.08939;0.77905;1.01095;0.99945;0.89464;0.21911;0.86772;1.00865;0.99944;0.04556;0.15920;0.08601;1.05569;0.99945;0.86962;0.09997;1.01544;0.99945;0.77000;0.77004;0.08872;1.01976;
7.72200;0.99945;0.77000;0.79770;0.08940;0.77905;1.01095;0.99945;0.89464;0.21912;0.86773;1.00865;0.99944;0.04556;0.15920;0.08601;1.05569;0.99945;0.86962;0.09997;1.01544;0.99945;0.77000;0.77004;0.08871;1.01975;
7.72500;0.99945;0.77000;0.79770;0.08942;0.77905;1.01095;0.99945;0.89464;0.21913;0.86773;1.00865;0.99944;0.04556;0.15920;0.08602;1.05569;0.99945;0.86962;0.09997;1.01543;0.99945;0.77000;0.77004;0.08870;1.01975;
7.72800;0.99945;0.77000;0.79770;0.08943;0.77905;1.01095;0.99945;0.89464;0.21915;0.86773;1.00864;0.99944;0.04556;0.15921;0.08602;1.05569;0.99945;0.86961;0.09997;1.01543;0.99945;0.77000;0.77004;0.08869;1.01974;
7.73100;0.99945;0.77000;0.79770;0.08945;0.77905;1.01094;0.99945;0.89464;0.21916;0.86773;1.00864;0.99944;0.04556;0.15921;0.08602;1.05569;0.99945;0.86961;0.09996;1.01542;0.99945;0.77000;0.77004;0.08867;1.01973;
7.73400;0.99945;0.77000;0.79770;0.08946;0.77905;1.01094;0.99945;0.89464;0.21917;0.86774;1.00864;0.99944;0.04556;0.15922;0.08603;1.05569;0.99945;0.86961;0.09996;1.01542;0.99945;0.77000;0.77004;0.08866;1.01972;
7.73700;0.99945;0.77000;0.79770;0.08947;0.77905;1.01094;0.99945;0.89465;0.21918;0.86774;1.00864;0.99944;0.04555;0.15922;0.08603;1.05569;0.99945;0.86961;0.09996;1.01541;0.99945;0.77000;0.77004;0.08865;1.01971;
7.74000;0.99945;0.77000;0.79770;0.08949;0.77905;1.01094;0.99945;0.89465;0.21919;0.86774;1.00863;0.99944;0.04555;0.15923;0.08603;1.05569;0.99945;0.86961;0.09996;1.01541;0.99945;0.77000;0.77003;0.08864;1.01970;
7.74300;0.99945;0.77000;0.79770;0.08950;0.77905;1.01094;0.99945;0.89465;0.21920;0.86774;1.00863;0.99944;0.04555;0.15923;0.08604;1.05569;0.99945;0.86961;0.09996;1.01540;0.99945;0.77000;0.77003;0.08863;1.01969;
7.74600;0.99945;0.77000;0.79770;0.08952;0.77905;1.01093;0.99945;0.89465;0.21922;0.86775;1.00863;0.99944;0.04555;0.15924;0.08604;1.05569;0.99945;0.86961;0.09995;1.01540;0.99945;0.77000;0.77003;0.08862;1.01968;
7.74900;0.99945;0.77000;0.79770;0.08953;0.77905;1.01093;0.99945;0.89465;0.21923;0.86775;1.00863;0.99944;0.04555;0.15924;0.08604;1.05568;0.99945;0.86961;0.09995;1.01539;0.99945;0.77000;0.77003;0.08861;1.01967;
7.75200;0.99945;0.77000;0.79770;0.08954;0.77905;1.01093;0.99945;0.89465;0.21924;0.86775;1.00863;0.99944;0.04555;0.15924;0.08605;1.05568;0.99945;0.86961;0.09995;1.01539;0.99945;0.77000;0.77003;0.08860;1.01966;
7.75500;0.99945;0.77000;0.79770;0.08956;0.77905;1.01093;0.99945;0.89465;0.21925;0.86775;1.00862;0.99944;0.04555;0.15925;0.08605;1.05568;0.99945;0.86961;0.09995;1.01538;0.99945;0.77000;0.77003;0.08859;1.01966;
7.75800;0.99945;0.77000;0.79770;0.08957;0.77905;1.01093;0.99945;0.89465;0.21926;0.86776;1.00862;0.99944;0.04555;0.15925;0.08605;1.05568;0.99945;0.86961;0.09994;1.01538;0.99945;0.77000;0.77003;0.08858;1.01965;
7.76100;0.99945;0.77000;0.79770;0.08959;0.77905;1.01093;0.99945;0.89465;0.21927;0.86776;1.00862;0.99944;0.04555;0.15926;0.08606;1.05568;0.99945;0.86961;0.09994;1.01537;0.99945;0.77000;0.77003;0.08856;1.01964;
7.76400;0.99945;0.77000;0.79770;0.08960;0.77905;1.01093;0.99945;0.89465;0.21929;0.86776;1.00862;0.99944;0.04555;0.15926;0.08606;1.05568;0.99945;0.86961;0.09994;1.01537;0.99945;0.77000;0.77003;0.08855;1.01963;
7.76700;0.99945;0.77000;0.79770;0.08961;0.77905;1.01092;0.99945;0.89465;0.21930;0.86776;1.00861;0.99944;0.04555;0.15927;0.08606;1.05568;0.99945;0.86961;0.09994;1.01536;0.99945;0.77000;0.77002;0.08854;1.01962;
7.77000;0.99945;0.77000;0.79770;0.08963;0.77905;1.01092;0.99945;0.89465;0.21931;0.86777;1.00861;0.99944;0.04555;0.15927;0.08607;1.05568;0.99945;0.86961;0.09993;1.01536;0.99945;0.77000;0.77002;0.08853;1.01961;
7.77300;0.99945;0.77000;0.79770;0.08964;0.77905;1.01092;0.99945;0.89465;0.21932;0.86777;1.00861;0.99944;0.04555;0.15927;0.08607;1.05568;0.99945;0.86960;0.09993;1.01535;0.99945;0.77000;0.77002;0.08852;1.01960;
7.77600;0.99945;0.77000;0.79771;0.08965;0.77905;1.01092;0.99945;0.89465;0.21933;0.86777;1.00861;0.99944;0.04555;0.15928;0.08607;1.05568;0.99945;0.86960;0.09993;1.01535;0.99945;0.77000;0.77002;0.08851;1.01959;
7.77900;0.99945;0.77000;0.79771;0.08967;0.77905;1.01092;0.99945;0.89465;0.21934;0.86777;1.00861;0.99944;0.04555;0.15928;0.08608;1.05568;0.99945;0.86960;0.09993;1.01534;0.99945;0.77000;0.77002;0.08850;1.01959;
7.78200;0.99945;0.77000;0.79771;0.08968;0.77905;1.01092;0.99945;0.89465;0.21935;0.86778;1.00860;0.99944;0.04555;0.15929;0.08608;1.05567;0.99945;0.86960;0.09992;1.01534;0.99945;0.77000;0.77002;0.08849;1.01958;
7.78500;0.99945;0.77000;0.79771;0.08969;0.77905;1.01091;0.99945;0.89466;0.21936;0.86778;1.00860;0.99944;0.04555;0.15929;0.08608;1.05567;0.99945;0.86960;0.09992;1.01533;0.99945;0.77000;0.77002;0.08848;1.01957;
7.78800;0.99945;0.77000;0.79771;0.08971;0.77905;1.01091;0.99945;0.89466;0.21937;0.86778;1.00860;0.99944;0.04555;0.15929;0.08608;1.05567;0.99945;0.86960;0.09992;1.01533;0.99945;0.77000;0.77002;0.08847;1.01956;
7.79100;0.99945;0.77000;0.79771;0.08972;0.77905;1.01091;0.99945;0.89466;0.21939;0.86778;1.00860;0.99944;0.04555;0.15930;0.08609;1.05567;0.99945;0.86960;0.09992;1.01532;0.99945;0.77000;0.77002;0.08846;1.01955;
7.79400;0.99945;0.77000;0.79771;0.08973;0.77905;1.01091;0.99945;0.89466;0.21940;0.86779;1.00859;0.99944;0.04555;0.15930;0.08609;1.05567;0.99945;0.86960;0.09992;1.01532;0.99945;0.77000;0.77002;0.08845;1.01954;
7.79400;0.99945;0.77000;0.79771;0.08973;0.77905;1.01091;0.99945;0.89466;0.21940;0.86779;1.00860;0.99944;0.04555;0.15930;0.08609;1.05567;0.99944;0.86960;0.09991;1.01532;0.99944;0.77000;0.77002;0.08845;1.01954;
7.79700;0.99945;0.77000;0.79771;0.08975;0.77905;1.01091;0.99945;0.89466;0.21941;0.86779;1.00859;0.99944;0.04555;0.15931;0.08609;1.05567;0.99945;0.86960;0.09991;1.01531;0.99945;0.77000;0.77002;0.08844;1.01953;
7.80000;0.99945;0.77000;0.79771;0.08976;0.77905;1.01091;0.99945;0.89466;0.21942;0.86779;1.00859;0.99944;0.04555;0.15931;0.08610;1.05567;0.99945;0.86960;0.09991;1.01531;0.99945;0.77000;0.77001;0.08842;1.01953;
7.80300;0.99945;0.77000;0.79771;0.08977;0.77905;1.01090;0.99945;0.89466;0.21943;0.86779;1.00859;0.99944;0.04555;0.15931;0.08610;1.05567;0.99945;0.86960;0.09991;1.01530;0.99945;0.77000;0.77001;0.08841;1.01952;
7.80600;0.99945;0.77000;0.79771;0.08979;0.77905;1.01090;0.99945;0.89466;0.21944;0.86780;1.00859;0.99944;0.04555;0.15932;0.08610;1.05567;0.99945;0.86960;0.09991;1.01530;0.99945;0.77000;0.77001;0.08840;1.01951;
7.80900;0.99945;0.77000;0.79771;0.08980;0.77905;1.01090;0.99945;0.89466;0.21945;0.86780;1.00858;0.99944;0.04555;0.15932;0.08611;1.05567;0.99945;0.86959;0.09990;1.01530;0.99945;0.77000;0.77001;0.08839;1.01950;
7.81200;0.99945;0.77000;0.79771;0.08981;0.77905;1.01090;0.99945;0.89466;0.21946;0.86780;1.00858;0.99944;0.04555;0.15933;0.08611;1.05567;0.99945;0.86959;0.09990;1.01529;0.99945;0.77000;0.77001;0.08838;1.01949;
7.81500;0.99945;0.77000;0.79771;0.08983;0.77905;1.01090;0.99945;0.89466;0.21947;0.86780;1.00858;0.99944;0.04555;0.15933;0.08611;1.05566;0.99945;0.86959;0.09990;1.01529;0.99945;0.77000;0.77001;0.08837;1.01948;
7.81800;0.99945;0.77000;0.79771;0.08984;0.77905;1.01090;0.99945;0.89466;0.21948;0.86780;1.00858;0.99944;0.04555;0.15933;0.08612;1.05566;0.99945;0.86959;0.09990;1.01528;0.99945;0.77000;0.77001;0.08836;1.01947;
7.82100;0.99945;0.77000;0.79771;0.08985;0.77905;1.01090;0.99945;0.89466;0.21949;0.86781;1.00857;0.99944;0.04555;0.15934;0.08612;1.05566;0.99945;0.86959;0.09989;1.01528;0.99945;0.77000;0.77001;0.08835;1.01947;
7.82400;0.99945;0.77000;0.79771;0.08987;0.77905;1.01089;0.99945;0.89466;0.21951;0.86781;1.00857;0.99944;0.04555;0.15934;0.08612;1.05566;0.99945;0.86959;0.09989;1.01527;0.99945;0.77000;0.77001;0.08834;1.01946;
7.82700;0.99945;0.77000;0.79771;0.08988;0.77905;1.01089;0.99945;0.89466;0.21952;0.86781;1.00857;0.99944;0.04554;0.15935;0.08613;1.05566;0.99945;0.86959;0.09989;1.01527;0.99945;0.77000;0.77001;0.08833;1.01945;
7.83000;0.99945;0.77000;0.79771;0.08989;0.77905;1.01089;0.99945;0.89466;0.21953;0.86781;1.00857;0.99944;0.04554;0.15935;0.08613;1.05566;0.99945;0.86959;0.09989;1.01526;0.99945;0.77000;0.77001;0.08832;1.01944;
7.83300;0.99945;0.77000;0.79771;0.08990;0.77905;1.01089;0.99945;0.89466;0.21954;0.86781;1.00857;0.99944;0.04554;0.15935;0.08613;1.05566;0.99945;0.86959;0.09989;1.01526;0.99945;0.77000;0.77001;0.08831;1.01943;
7.83600;0.99945;0.77000;0.79771;0.08992;0.77905;1.01089;0.99945;0.89466;0.21955;0.86782;1.00856;0.99944;0.04554;0.15936;0.08613;1.05566;0.99945;0.86959;0.09988;1.01525;0.99945;0.77000;0.77001;0.08830;1.01942;
7.83900;0.99945;0.77000;0.79771;0.08993;0.77905;1.01089;0.99945;0.89466;0.21956;0.86782;1.00856;0.99944;0.04554;0.15936;0.08614;1.05566;0.99945;0.86958;0.09988;1.01525;0.99945;0.77000;0.77001;0.08829;1.01942;
7.84200;0.99945;0.77000;0.79771;0.08994;0.77905;1.01089;0.99945;0.89466;0.21957;0.86782;1.00856;0.99944;0.04554;0.15937;0.08614;1.05566;0.99945;0.86958;0.09988;1.01524;0.99945;0.77000;0.77000;0.08828;1.01941;
7.84500;0.99945;0.77000;0.79771;0.08995;0.77905;1.01088;0.99945;0.89466;0.21958;0.86782;1.00856;0.99944;0.04554;0.15937;0.08614;1.05566;0.99945;0.86958;0.09988;1.01524;0.99945;0.77000;0.77000;0.08827;1.01940;
7.84800;0.99945;0.77000;0.79771;0.08997;0.77905;1.01088;0.99945;0.89466;0.21959;0.86782;1.00856;0.99944;0.04554;0.15937;0.08615;1.05566;0.99945;0.86958;0.09987;1.01523;0.99945;0.77000;0.77000;0.08826;1.01939;
7.85100;0.99945;0.77000;0.79771;0.08998;0.77905;1.01088;0.99945;0.89466;0.21960;0.86783;1.00855;0.99944;0.04554;0.15938;0.08615;1.05565;0.99945;0.86958;0.09987;1.01523;0.99945;0.77000;0.77000;0.08825;1.01938;
7.85400;0.99945;0.77000;0.79771;0.08999;0.77905;1.01088;0.99945;0.89466;0.21961;0.86783;1.00855;0.99944;0.04554;0.15938;0.08615;1.05565;0.99945;0.86958;0.09987;1.01523;0.99945;0.77000;0.77000;0.08824;1.01937;
7.85700;0.99945;0.77000;0.79771;0.09001;0.77905;1.01088;0.99945;0.89466;0.21962;0.86783;1.00855;0.99944;0.04554;0.15939;0.08616;1.05565;0.99945;0.86958;0.09987;1.01522;0.99945;0.77000;0.77000;0.08823;1.01937;
7.86000;0.99945;0.77000;0.79771;0.09002;0.77905;1.01088;0.99945;0.89466;0.21963;0.86783;1.00855;0.99944;0.04554;0.15939;0.08616;1.05565;0.99945;0.86958;0.09986;1.01522;0.99945;0.77000;0.77000;0.08822;1.01936;
7.86300;0.99945;0.77000;0.79771;0.09003;0.77905;1.01087;0.99945;0.89466;0.21964;0.86783;1.00855;0.99944;0.04554;0.15939;0.08616;1.05565;0.99945;0.86958;0.09986;1.01521;0.99945;0.77000;0.77000;0.08821;1.01935;
7.86600;0.99945;0.77000;0.79771;0.09004;0.77905;1.01087;0.99945;0.89466;0.21966;0.86783;1.00854;0.99944;0.04554;0.15940;0.08617;1.05565;0.99945;0.86958;0.09986;1.01521;0.99945;0.77000;0.77000;0.08820;1.01934;
7.86900;0.99945;0.77000;0.79771;0.09006;0.77905;1.01087;0.99945;0.89466;0.21967;0.86784;1.00854;0.99944;0.04554;0.15940;0.08617;1.05565;0.99945;0.86958;0.09986;1.01520;0.99945;0.77000;0.77000;0.08819;1.01933;
7.87200;0.99945;0.77000;0.79771;0.09007;0.77905;1.01087;0.99945;0.89466;0.21968;0.86784;1.00854;0.99944;0.04554;0.15941;0.08617;1.05565;0.99945;0.86957;0.09986;1.01520;0.99945;0.77000;0.77000;0.08818;1.01932;
7.87500;0.99945;0.77000;0.79771;0.09008;0.77904;1.01087;0.99945;0.89466;0.21969;0.86784;1.00854;0.99944;0.04554;0.15941;0.08617;1.05565;0.99945;0.86957;0.09985;1.01519;0.99945;0.77000;0.77000;0.08817;1.01932;
7.87800;0.99945;0.77000;0.79771;0.09009;0.77904;1.01087;0.99945;0.89466;0.21970;0.86784;1.00853;0.99944;0.04554;0.15941;0.08618;1.05565;0.99945;0.86957;0.09985;1.01519;0.99945;0.77000;0.77000;0.08816;1.01931;
7.88100;0.99945;0.77000;0.79771;0.09011;0.77904;1.01087;0.99945;0.89466;0.21971;0.86784;1.00853;0.99944;0.04554;0.15942;0.08618;1.05565;0.99945;0.86957;0.09985;1.01518;0.99945;0.77000;0.77000;0.08815;1.01930;
7.88400;0.99945;0.77000;0.79771;0.09012;0.77904;1.01086;0.99945;0.89466;0.21972;0.86784;1.00853;0.99944;0.04554;0.15942;0.08618;1.05564;0.99945;0.86957;0.09985;1.01518;0.99945;0.77000;0.77000;0.08814;1.01929;
7.88700;0.99945;0.77000;0.79771;0.09013;0.77904;1.01086;0.99945;0.89466;0.21973;0.86785;1.00853;0.99944;0.04554;0.15942;0.08619;1.05564;0.99945;0.86957;0.09984;1.01518;0.99945;0.77000;0.77000;0.08813;1.01928;
7.89000;0.99945;0.77000;0.79771;0.09014;0.77904;1.01086;0.99945;0.89466;0.21974;0.86785;1.00853;0.99944;0.04554;0.15943;0.08619;1.05564;0.99945;0.86957;0.09984;1.01517;0.99945;0.77000;0.77000;0.08812;1.01927;
7.89300;0.99945;0.77000;0.79771;0.09016;0.77904;1.01086;0.99945;0.89466;0.21975;0.86785;1.00852;0.99944;0.04554;0.15943;0.08619;1.05564;0.99945;0.86957;0.09984;1.01517;0.99945;0.77000;0.77000;0.08811;1.01927;
7.89600;0.99945;0.77000;0.79771;0.09017;0.77904;1.01086;0.99945;0.89466;0.21976;0.86785;1.00852;0.99944;0.04554;0.15944;0.08620;1.05564;0.99945;0.86957;0.09984;1.01516;0.99945;0.77000;0.77000;0.08810;1.01926;
7.89900;0.99945;0.77000;0.79771;0.09018;0.77904;1.01086;0.99945;0.89466;0.21977;0.86785;1.00852;0.99944;0.04554;0.15944;0.08620;1.05564;0.99945;0.86957;0.09984;1.01516;0.99945;0.77000;0.77000;0.08809;1.01925;
7.90200;0.99945;0.77000;0.79771;0.09019;0.77904;1.01086;0.99945;0.89466;0.21978;0.86785;1.00852;0.99944;0.04554;0.15944;0.08620;1.05564;0.99945;0.86957;0.09983;1.01515;0.99945;0.77000;0.77000;0.08808;1.01924;
7.90500;0.99945;0.77000;0.79771;0.09021;0.77904;1.01085;0.99945;0.89466;0.21979;0.86785;1.00852;0.99944;0.04554;0.15945;0.08620;1.05564;0.99945;0.86957;0.09983;1.01515;0.99945;0.77000;0.77000;0.08807;1.01923;
7.90800;0.99945;0.77000;0.79771;0.09022;0.77904;1.01085;0.99945;0.89466;0.21980;0.86786;1.00851;0.99944;0.04554;0.15945;0.08621;1.05564;0.99945;0.86957;0.09983;1.01514;0.99945;0.77000;0.77000;0.08806;1.01923;
7.91100;0.99945;0.77000;0.79771;0.09023;0.77904;1.01085;0.99945;0.89466;0.21981;0.86786;1.00851;0.99944;0.04554;0.15946;0.08621;1.05564;0.99945;0.86957;0.09983;1.01514;0.99945;0.77000;0.77000;0.08805;1.01922;
7.91400;0.99945;0.77000;0.79771;0.09024;0.77904;1.01085;0.99945;0.89466;0.21983;0.86786;1.00851;0.99944;0.04554;0.15946;0.08621;1.05564;0.99945;0.86957;0.09982;1.01513;0.99945;0.77000;0.77000;0.08804;1.01921;
7.91700;0.99945;0.77000;0.79771;0.09026;0.77903;1.01085;0.99945;0.89466;0.21984;0.86786;1.00851;0.99944;0.04554;0.15946;0.08622;1.05564;0.99945;0.86956;0.09982;1.01513;0.99945;0.77000;0.77000;0.08803;1.01920;
7.92000;0.99945;0.77000;0.79771;0.09027;0.77903;1.01085;0.99945;0.89466;0.21985;0.86786;1.00851;0.99944;0.04554;0.15947;0.08622;1.05563;0.99945;0.86956;0.09982;1.01512;0.99945;0.77000;0.77000;0.08802;1.01919;
7.92300;0.99945;0.77000;0.79771;0.09028;0.77903;1.01084;0.99945;0.89466;0.21986;0.86786;1.00850;0.99944;0.04554;0.15947;0.08622;1.05563;0.99945;0.86956;0.09982;1.01512;0.99945;0.77000;0.77000;0.08801;1.01918;
7.92600;0.99945;0.77000;0.79771;0.09029;0.77903;1.01084;0.99945;0.89466;0.21987;0.86786;1.00850;0.99944;0.04553;0.15948;0.08623;1.05563;0.99945;0.86956;0.09982;1.01512;0.99945;0.77000;0.77000;0.08800;1.01918;
7.92900;0.99945;0.77000;0.79771;0.09031;0.77903;1.01084;0.99945;0.89466;0.21988;0.86786;1.00850;0.99944;0.04553;0.15948;0.08623;1.05563;0.99945;0.86956;0.09981;1.01511;0.99945;0.77000;0.77000;0.08799;1.01917;
7.93200;0.99945;0.77000;0.79771;0.09032;0.77903;1.01084;0.99945;0.89466;0.21989;0.86787;1.00850;0.99944;0.04553;0.15948;0.08623;1.05563;0.99945;0.86956;0.09981;1.01511;0.99945;0.77000;0.77000;0.08798;1.01916;
7.93500;0.99945;0.77000;0.79771;0.09033;0.77903;1.01084;0.99945;0.89466;0.21990;0.86787;1.00850;0.99944;0.04553;0.15949;0.08624;1.05563;0.99945;0.86956;0.09981;1.01510;0.99945;0.77000;0.77000;0.08797;1.01915;
7.93800;0.99945;0.77000;0.79771;0.09034;0.77903;1.01084;0.99945;0.89466;0.21991;0.86787;1.00849;0.99944;0.04553;0.15949;0.08624;1.05563;0.99945;0.86956;0.09981;1.01510;0.99945;0.77000;0.77000;0.08796;1.01914;
7.94100;0.99945;0.77000;0.79770;0.09036;0.77903;1.01084;0.99945;0.89466;0.21992;0.86787;1.00849;0.99944;0.04553;0.15950;0.08624;1.05563;0.99945;0.86956;0.09981;1.01509;0.99945;0.77000;0.77001;0.08795;1.01914;
7.94400;0.99945;0.77000;0.79770;0.09037;0.77903;1.01083;0.99945;0.89466;0.21993;0.86787;1.00849;0.99944;0.04553;0.15950;0.08624;1.05563;0.99945;0.86956;0.09980;1.01509;0.99945;0.77000;0.77001;0.08794;1.01913;
7.94700;0.99945;0.77000;0.79770;0.09038;0.77903;1.01083;0.99945;0.89466;0.21994;0.86787;1.00849;0.99944;0.04553;0.15950;0.08625;1.05563;0.99945;0.86956;0.09980;1.01508;0.99945;0.77000;0.77001;0.08793;1.01912;
7.95000;0.99945;0.77000;0.79770;0.09039;0.77902;1.01083;0.99945;0.89465;0.21995;0.86787;1.00849;0.99944;0.04553;0.15951;0.08625;1.05563;0.99945;0.86956;0.09980;1.01508;0.99945;0.77000;0.77001;0.08792;1.01911;
7.95300;0.99945;0.77000;0.79770;0.09041;0.77902;1.01083;0.99945;0.89465;0.21996;0.86787;1.00848;0.99944;0.04553;0.15951;0.08625;1.05563;0.99945;0.86956;0.09980;1.01507;0.99945;0.77000;0.77001;0.08791;1.01910;
7.95600;0.99945;0.77000;0.79770;0.09042;0.77902;1.01083;0.99945;0.89465;0.21997;0.86788;1.00848;0.99944;0.04553;0.15952;0.08626;1.05562;0.99945;0.86956;0.09979;1.01507;0.99945;0.77000;0.77001;0.08790;1.01909;
7.95900;0.99945;0.77000;0.79770;0.09043;0.77902;1.01083;0.99945;0.89465;0.21999;0.86788;1.00848;0.99944;0.04553;0.15952;0.08626;1.05562;0.99945;0.86956;0.09979;1.01506;0.99945;0.77000;0.77001;0.08789;1.01909;
7.96200;0.99945;0.77000;0.79770;0.09044;0.77902;1.01082;0.99945;0.89465;0.22000;0.86788;1.00848;0.99944;0.04553;0.15953;0.08626;1.05562;0.99945;0.86956;0.09979;1.01506;0.99945;0.77000;0.77001;0.08788;1.01908;
7.96500;0.99945;0.77000;0.79770;0.09046;0.77902;1.01082;0.99945;0.89465;0.22001;0.86788;1.00847;0.99944;0.04553;0.15953;0.08627;1.05562;0.99945;0.86956;0.09979;1.01505;0.99945;0.77000;0.77001;0.08787;1.01907;
7.96800;0.99945;0.77000;0.79770;0.09047;0.77902;1.01082;0.99945;0.89465;0.22002;0.86788;1.00847;0.99944;0.04553;0.15953;0.08627;1.05562;0.99945;0.86956;0.09979;1.01505;0.99945;0.77000;0.77001;0.08786;1.01906;
