time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
1.260257;0.652366;-0.017236;1.000000;0.652366;-0.017236;1.000000;1.000000;0.000000;-0.652366;-0.017236;
1.260385;0.652366;-0.016825;1.000000;0.652366;-0.016825;1.000000;1.000000;0.000000;-0.652366;-0.016825;
1.260513;0.652365;-0.016414;1.000000;0.652365;-0.016414;1.000000;1.000000;0.000000;-0.652365;-0.016414;
1.260640;0.652364;-0.016001;1.000000;0.652364;-0.016001;1.000000;1.000000;0.000000;-0.652364;-0.016001;
1.260768;0.652362;-0.015589;1.000000;0.652362;-0.015589;1.000000;1.000000;0.000000;-0.652362;-0.015589;
1.260895;0.652360;-0.015175;1.000000;0.652360;-0.015175;1.000000;1.000000;0.000000;-0.652360;-0.015175;
1.261023;0.652357;-0.014760;1.000000;0.652357;-0.014760;1.000000;1.000000;0.000000;-0.652357;-0.014760;
1.261150;0.652353;-0.014345;1.000000;0.652353;-0.014345;1.000000;1.000000;0.000000;-0.652353;-0.014345;
1.261278;0.652349;-0.013930;1.000000;0.652349;-0.013930;1.000000;1.000000;0.000000;-0.652349;-0.013930;
1.261405;0.652344;-0.013513;1.000000;0.652344;-0.013513;1.000000;1.000000;0.000000;-0.652344;-0.013513;
1.261533;0.652338;-0.013096;1.000000;0.652338;-0.013096;1.000000;1.000000;0.000000;-0.652338;-0.013096;
1.261660;0.652332;-0.012679;1.000000;0.652332;-0.012679;1.000000;1.000000;0.000000;-0.652332;-0.012679;
1.261788;0.652326;-0.012261;1.000000;0.652326;-0.012261;1.000000;1.000000;0.000000;-0.652326;-0.012261;
1.261916;0.652318;-0.011842;1.000000;0.652318;-0.011842;1.000000;1.000000;0.000000;-0.652318;-0.011842;
1.262043;0.652311;-0.011422;1.000000;0.652311;-0.011422;1.000000;1.000000;0.000000;-0.652311;-0.011422;
1.262171;0.652302;-0.011002;1.000000;0.652302;-0.011002;1.000000;1.000000;0.000000;-0.652302;-0.011002;
1.262298;0.652293;-0.010582;1.000000;0.652293;-0.010582;1.000000;1.000000;0.000000;-0.652293;-0.010582;
1.262426;0.652284;-0.010161;1.000000;0.652284;-0.010161;1.000000;1.000000;0.000000;-0.652284;-0.010161;
1.262553;0.652274;-0.009739;1.000000;0.652274;-0.009739;1.000000;1.000000;0.000000;-0.652274;-0.009739;
1.262681;0.652263;-0.009317;1.000000;0.652263;-0.009317;1.000000;1.000000;0.000000;-0.652263;-0.009317;
1.262808;0.652252;-0.008894;1.000000;0.652252;-0.008894;1.000000;1.000000;0.000000;-0.652252;-0.008894;
1.262936;0.652240;-0.008471;1.000000;0.652240;-0.008471;1.000000;1.000000;0.000000;-0.652240;-0.008471;
1.263063;0.652228;-0.008048;1.000000;0.652228;-0.008048;1.000000;1.000000;0.000000;-0.652228;-0.008048;
1.263191;0.652215;-0.007623;1.000000;0.652215;-0.007623;1.000000;1.000000;0.000000;-0.652215;-0.007623;
1.263319;0.652201;-0.007199;1.000000;0.652201;-0.007199;1.000000;1.000000;0.000000;-0.652201;-0.007199;
1.263446;0.652187;-0.006774;1.000000;0.652187;-0.006774;1.000000;1.000000;0.000000;-0.652187;-0.006774;
1.263574;0.652173;-0.006348;1.000000;0.652173;-0.006348;1.000000;1.000000;0.000000;-0.652173;-0.006348;
1.263701;0.652158;-0.005922;1.000000;0.652158;-0.005922;1.000000;1.000000;0.000000;-0.652158;-0.005922;
1.263829;0.652142;-0.005496;1.000000;0.652142;-0.005496;1.000000;1.000000;0.000000;-0.652142;-0.005496;
1.263956;0.652126;-0.005069;1.000000;0.652126;-0.005069;1.000000;1.000000;0.000000;-0.652126;-0.005069;
1.264084;0.652109;-0.004642;1.000000;0.652109;-0.004642;1.000000;1.000000;0.000000;-0.652109;-0.004642;
1.264211;0.652092;-0.004215;1.000000;0.652092;-0.004215;1.000000;1.000000;0.000000;-0.652092;-0.004215;
1.264339;0.652074;-0.003787;1.000000;0.652074;-0.003787;1.000000;1.000000;0.000000;-0.652074;-0.003787;
1.264467;0.652056;-0.003359;1.000000;0.652056;-0.003359;1.000000;1.000000;0.000000;-0.652056;-0.003359;
1.264594;0.652037;-0.002930;1.000000;0.652037;-0.002930;1.000000;1.000000;0.000000;-0.652037;-0.002930;
1.264722;0.652018;-0.002501;1.000000;0.652018;-0.002501;1.000000;1.000000;0.000000;-0.652018;-0.002501;
1.264849;0.651998;-0.002072;1.000000;0.651998;-0.002072;1.000000;1.000000;0.000000;-0.651998;-0.002072;
1.264977;0.651977;-0.001642;1.000000;0.651977;-0.001642;1.000000;1.000000;0.000000;-0.651977;-0.001642;
1.265104;0.651957;-0.001212;1.000000;0.651957;-0.001212;1.000000;1.000000;0.000000;-0.651957;-0.001212;
1.265232;0.651935;-0.000782;1.000000;0.651935;-0.000782;1.000000;1.000000;0.000000;-0.651935;-0.000782;
1.265359;0.651913;-0.000352;1.000000;0.651913;-0.000352;1.000000;1.000000;0.000000;-0.651913;-0.000352;
1.265487;0.651891;0.000079;1.000000;0.651891;0.000079;1.000000;1.000000;0.000000;-0.651891;0.000079;
1.265614;0.651868;0.000510;1.000000;0.651868;0.000510;1.000000;1.000000;0.000000;-0.651868;0.000510;
1.265742;0.651844;0.000941;1.000000;0.651844;0.000941;1.000000;1.000000;0.000000;-0.651844;0.000941;
1.265870;0.651820;0.001372;1.000000;0.651820;0.001372;1.000000;1.000000;0.000000;-0.651820;0.001372;
1.265997;0.651796;0.001804;1.000000;0.651796;0.001804;1.000000;1.000000;0.000000;-0.651796;0.001804;
1.266125;0.651771;0.002236;1.000000;0.651771;0.002236;1.000000;1.000000;0.000000;-0.651771;0.002236;
1.266252;0.651745;0.002668;1.000000;0.651745;0.002668;1.000000;1.000000;0.000000;-0.651745;0.002668;
1.266380;0.651719;0.003100;1.000000;0.651719;0.003100;1.000000;1.000000;0.000000;-0.651719;0.003100;
1.266507;0.651693;0.003532;1.000000;0.651693;0.003532;1.000000;1.000000;0.000000;-0.651693;0.003532;
1.266635;0.651666;0.003965;1.000000;0.651666;0.003965;1.000000;1.000000;0.000000;-0.651666;0.003965;
1.266762;0.651639;0.004397;1.000000;0.651639;0.004397;1.000000;1.000000;0.000000;-0.651639;0.004397;
1.266890;0.651611;0.004830;1.000000;0.651611;0.004830;1.000000;1.000000;0.000000;-0.651611;0.004830;
1.267017;0.651582;0.005263;1.000000;0.651582;0.005263;1.000000;1.000000;0.000000;-0.651582;0.005263;
1.267145;0.651554;0.005696;1.000000;0.651554;0.005696;1.000000;1.000000;0.000000;-0.651554;0.005696;
1.267273;0.651524;0.006129;1.000000;0.651524;0.006129;1.000000;1.000000;0.000000;-0.651524;0.006129;
1.267400;0.651495;0.006563;1.000000;0.651495;0.006563;1.000000;1.000000;0.000000;-0.651495;0.006563;
1.267528;0.651464;0.006996;1.000000;0.651464;0.006996;1.000000;1.000000;0.000000;-0.651464;0.006996;
1.267655;0.651434;0.007429;1.000000;0.651434;0.007429;1.000000;1.000000;0.000000;-0.651434;0.007429;
1.267783;0.651402;0.007863;1.000000;0.651402;0.007863;1.000000;1.000000;0.000000;-0.651402;0.007863;
1.267910;0.651371;0.008296;1.000000;0.651371;0.008296;1.000000;1.000000;0.000000;-0.651371;0.008296;
1.268038;0.651339;0.008730;1.000000;0.651339;0.008730;1.000000;1.000000;0.000000;-0.651339;0.008730;
1.268165;0.651306;0.009163;1.000000;0.651306;0.009163;1.000000;1.000000;0.000000;-0.651306;0.009163;
1.268293;0.651273;0.009597;1.000000;0.651273;0.009597;1.000000;1.000000;0.000000;-0.651273;0.009597;
1.268421;0.651240;0.010031;1.000000;0.651240;0.010031;1.000000;1.000000;0.000000;-0.651240;0.010031;
1.268548;0.651206;0.010464;1.000000;0.651206;0.010464;1.000000;1.000000;0.000000;-0.651206;0.010464;
1.268676;0.651172;0.010898;1.000000;0.651172;0.010898;1.000000;1.000000;0.000000;-0.651172;0.010898;
1.268803;0.651137;0.011331;1.000000;0.651137;0.011331;1.000000;1.000000;0.000000;-0.651137;0.011331;
1.268931;0.651102;0.011765;1.000000;0.651102;0.011765;1.000000;1.000000;0.000000;-0.651102;0.011765;
1.269058;0.651066;0.012198;1.000000;0.651066;0.012198;1.000000;1.000000;0.000000;-0.651066;0.012198;
1.269186;0.651030;0.012632;1.000000;0.651030;0.012632;1.000000;1.000000;0.000000;-0.651030;0.012632;
1.269313;0.650993;0.013065;1.000000;0.650993;0.013065;1.000000;1.000000;0.000000;-0.650993;0.013065;
1.269441;0.650956;0.013498;1.000000;0.650956;0.013498;1.000000;1.000000;0.000000;-0.650956;0.013498;
1.269568;0.650919;0.013932;1.000000;0.650919;0.013932;1.000000;1.000000;0.000000;-0.650919;0.013932;
1.269696;0.650881;0.014365;1.000000;0.650881;0.014365;1.000000;1.000000;0.000000;-0.650881;0.014365;
1.269824;0.650843;0.014798;1.000000;0.650843;0.014798;1.000000;1.000000;0.000000;-0.650843;0.014798;
1.269951;0.650805;0.015231;1.000000;0.650805;0.015231;1.000000;1.000000;0.000000;-0.650805;0.015231;
1.270079;0.650766;0.015663;1.000000;0.650766;0.015663;1.000000;1.000000;0.000000;-0.650766;0.015663;
1.270334;0.650686;0.016528;1.000000;0.650686;0.016528;1.000000;1.000000;0.000000;-0.650686;0.016528;
1.270561;0.650614;0.017299;1.000000;0.650614;0.017299;1.000000;1.000000;0.000000;-0.650614;0.017299;
1.270789;0.650540;0.018070;1.000000;0.650540;0.018070;1.000000;1.000000;0.000000;-0.650540;0.018070;
1.271017;0.650465;0.018840;1.000000;0.650465;0.018840;1.000000;1.000000;0.000000;-0.650465;0.018840;
1.271244;0.650389;0.019609;1.000000;0.650389;0.019609;1.000000;1.000000;0.000000;-0.650389;0.019609;
1.271472;0.650312;0.020377;1.000000;0.650312;0.020377;1.000000;1.000000;0.000000;-0.650312;0.020377;
1.271699;0.650233;0.021145;1.000000;0.650233;0.021145;1.000000;1.000000;0.000000;-0.650233;0.021145;
1.271927;0.650153;0.021912;1.000000;0.650153;0.021912;1.000000;1.000000;0.000000;-0.650153;0.021912;
1.272155;0.650072;0.022677;1.000000;0.650072;0.022677;1.000000;1.000000;0.000000;-0.650072;0.022677;
1.272382;0.649990;0.023442;1.000000;0.649990;0.023442;1.000000;1.000000;0.000000;-0.649990;0.023442;
1.272610;0.649907;0.024206;1.000000;0.649907;0.024206;1.000000;1.000000;0.000000;-0.649907;0.024206;
1.272837;0.649823;0.024969;1.000000;0.649823;0.024969;1.000000;1.000000;0.000000;-0.649823;0.024969;
1.273065;0.649737;0.025730;1.000000;0.649737;0.025730;1.000000;1.000000;0.000000;-0.649737;0.025730;
1.273293;0.649651;0.026491;1.000000;0.649651;0.026491;1.000000;1.000000;0.000000;-0.649651;0.026491;
1.273520;0.649563;0.027250;1.000000;0.649563;0.027250;1.000000;1.000000;0.000000;-0.649563;0.027250;
1.273748;0.649474;0.028008;1.000000;0.649474;0.028008;1.000000;1.000000;0.000000;-0.649474;0.028008;
1.273976;0.649385;0.028764;1.000000;0.649385;0.028764;1.000000;1.000000;0.000000;-0.649385;0.028764;
1.274203;0.649294;0.029519;1.000000;0.649294;0.029519;1.000000;1.000000;0.000000;-0.649294;0.029519;
1.274431;0.649202;0.030273;1.000000;0.649202;0.030273;1.000000;1.000000;0.000000;-0.649202;0.030273;
1.274658;0.649109;0.031025;1.000000;0.649109;0.031025;1.000000;1.000000;0.000000;-0.649109;0.031025;
1.274886;0.649015;0.031775;1.000000;0.649015;0.031775;1.000000;1.000000;0.000000;-0.649015;0.031775;
1.275114;0.648920;0.032524;1.000000;0.648920;0.032524;1.000000;1.000000;0.000000;-0.648920;0.032524;
1.275341;0.648825;0.033272;1.000000;0.648825;0.033272;1.000000;1.000000;0.000000;-0.648825;0.033272;
1.275569;0.648728;0.034017;1.000000;0.648728;0.034017;1.000000;1.000000;0.000000;-0.648728;0.034017;
1.275796;0.648630;0.034761;1.000000;0.648630;0.034761;1.000000;1.000000;0.000000;-0.648630;0.034761;
1.276024;0.648532;0.035503;1.000000;0.648532;0.035503;1.000000;1.000000;0.000000;-0.648532;0.035503;
1.276252;0.648432;0.036243;1.000000;0.648432;0.036243;1.000000;1.000000;0.000000;-0.648432;0.036243;
1.276479;0.648332;0.036982;1.000000;0.648332;0.036982;1.000000;1.000000;0.000000;-0.648332;0.036982;
1.276707;0.648230;0.037718;1.000000;0.648230;0.037718;1.000000;1.000000;0.000000;-0.648230;0.037718;
1.276935;0.648128;0.038453;1.000000;0.648128;0.038453;1.000000;1.000000;0.000000;-0.648128;0.038453;
1.277162;0.648025;0.039185;1.000000;0.648025;0.039185;1.000000;1.000000;0.000000;-0.648025;0.039185;
1.277390;0.647922;0.039915;1.000000;0.647922;0.039915;1.000000;1.000000;0.000000;-0.647922;0.039915;
1.277617;0.647817;0.040643;1.000000;0.647817;0.040643;1.000000;1.000000;0.000000;-0.647817;0.040643;
1.277845;0.647711;0.041370;1.000000;0.647711;0.041370;1.000000;1.000000;0.000000;-0.647711;0.041370;
1.278073;0.647605;0.042093;1.000000;0.647605;0.042093;1.000000;1.000000;0.000000;-0.647605;0.042093;
1.278300;0.647498;0.042815;1.000000;0.647498;0.042815;1.000000;1.000000;0.000000;-0.647498;0.042815;
1.278528;0.647390;0.043534;1.000000;0.647390;0.043534;1.000000;1.000000;0.000000;-0.647390;0.043534;
1.278755;0.647282;0.044251;1.000000;0.647282;0.044251;1.000000;1.000000;0.000000;-0.647282;0.044251;
1.278983;0.647173;0.044966;1.000000;0.647173;0.044966;1.000000;1.000000;0.000000;-0.647173;0.044966;
1.279211;0.647063;0.045678;1.000000;0.647063;0.045678;1.000000;1.000000;0.000000;-0.647063;0.045678;
1.279438;0.646952;0.046388;1.000000;0.646952;0.046388;1.000000;1.000000;0.000000;-0.646952;0.046388;
1.279666;0.646841;0.047095;1.000000;0.646841;0.047095;1.000000;1.000000;0.000000;-0.646841;0.047095;
1.279893;0.646729;0.047800;1.000000;0.646729;0.047800;1.000000;1.000000;0.000000;-0.646729;0.047800;
1.280121;0.646616;0.048502;1.000000;0.646616;0.048502;1.000000;1.000000;0.000000;-0.646616;0.048502;
1.280349;0.646503;0.049202;1.000000;0.646503;0.049202;1.000000;1.000000;0.000000;-0.646503;0.049202;
1.280576;0.646389;0.049899;1.000000;0.646389;0.049899;1.000000;1.000000;0.000000;-0.646389;0.049899;
1.280804;0.646274;0.050593;1.000000;0.646274;0.050593;1.000000;1.000000;0.000000;-0.646274;0.050593;
1.281032;0.646159;0.051284;1.000000;0.646159;0.051284;1.000000;1.000000;0.000000;-0.646159;0.051284;
1.281259;0.646043;0.051973;1.000000;0.646043;0.051973;1.000000;1.000000;0.000000;-0.646043;0.051973;
1.281487;0.645927;0.052659;1.000000;0.645927;0.052659;1.000000;1.000000;0.000000;-0.645927;0.052659;
1.281714;0.645810;0.053342;1.000000;0.645810;0.053342;1.000000;1.000000;0.000000;-0.645810;0.053342;
1.281942;0.645692;0.054023;1.000000;0.645692;0.054023;1.000000;1.000000;0.000000;-0.645692;0.054023;
1.282147;0.645586;0.054632;1.000000;0.645586;0.054632;1.000000;1.000000;0.000000;-0.645586;0.054632;
1.282352;0.645480;0.055240;1.000000;0.645480;0.055240;1.000000;1.000000;0.000000;-0.645480;0.055240;
1.282557;0.645373;0.055845;1.000000;0.645373;0.055845;1.000000;1.000000;0.000000;-0.645373;0.055845;
1.282761;0.645265;0.056448;1.000000;0.645265;0.056448;1.000000;1.000000;0.000000;-0.645265;0.056448;
1.282966;0.645157;0.057048;1.000000;0.645157;0.057048;1.000000;1.000000;0.000000;-0.645157;0.057048;
1.283171;0.645049;0.057646;1.000000;0.645049;0.057646;1.000000;1.000000;0.000000;-0.645049;0.057646;
1.283376;0.644941;0.058241;1.000000;0.644941;0.058241;1.000000;1.000000;0.000000;-0.644941;0.058241;
1.283581;0.644832;0.058834;1.000000;0.644832;0.058834;1.000000;1.000000;0.000000;-0.644832;0.058834;
1.283786;0.644722;0.059424;1.000000;0.644722;0.059424;1.000000;1.000000;0.000000;-0.644722;0.059424;
1.283991;0.644613;0.060012;1.000000;0.644613;0.060012;1.000000;1.000000;0.000000;-0.644613;0.060012;
1.284195;0.644503;0.060597;1.000000;0.644503;0.060597;1.000000;1.000000;0.000000;-0.644503;0.060597;
1.284400;0.644392;0.061179;1.000000;0.644392;0.061179;1.000000;1.000000;0.000000;-0.644392;0.061179;
1.284605;0.644282;0.061759;1.000000;0.644282;0.061759;1.000000;1.000000;0.000000;-0.644282;0.061759;
1.284810;0.644171;0.062336;1.000000;0.644171;0.062336;1.000000;1.000000;0.000000;-0.644171;0.062336;
1.285015;0.644060;0.062911;1.000000;0.644060;0.062911;1.000000;1.000000;0.000000;-0.644060;0.062911;
1.285220;0.643948;0.063482;1.000000;0.643948;0.063482;1.000000;1.000000;0.000000;-0.643948;0.063482;
1.285424;0.643836;0.064052;1.000000;0.643836;0.064052;1.000000;1.000000;0.000000;-0.643836;0.064052;
1.285609;0.643735;0.064561;1.000000;0.643735;0.064561;1.000000;1.000000;0.000000;-0.643735;0.064561;
1.285793;0.643634;0.065069;1.000000;0.643634;0.065069;1.000000;1.000000;0.000000;-0.643634;0.065069;
1.285978;0.643533;0.065575;1.000000;0.643533;0.065575;1.000000;1.000000;0.000000;-0.643533;0.065575;
1.286162;0.643432;0.066078;1.000000;0.643432;0.066078;1.000000;1.000000;0.000000;-0.643432;0.066078;
1.286346;0.643330;0.066579;1.000000;0.643330;0.066579;1.000000;1.000000;0.000000;-0.643330;0.066579;
1.286531;0.643228;0.067078;1.000000;0.643228;0.067078;1.000000;1.000000;0.000000;-0.643228;0.067078;
1.286715;0.643126;0.067574;1.000000;0.643126;0.067574;1.000000;1.000000;0.000000;-0.643126;0.067574;
1.286899;0.643024;0.068068;1.000000;0.643024;0.068068;1.000000;1.000000;0.000000;-0.643024;0.068068;
1.287084;0.642922;0.068560;1.000000;0.642922;0.068560;1.000000;1.000000;0.000000;-0.642922;0.068560;
1.287268;0.642819;0.069049;1.000000;0.642819;0.069049;1.000000;1.000000;0.000000;-0.642819;0.069049;
1.287453;0.642716;0.069536;1.000000;0.642716;0.069536;1.000000;1.000000;0.000000;-0.642716;0.069536;
1.287637;0.642613;0.070021;1.000000;0.642613;0.070021;1.000000;1.000000;0.000000;-0.642613;0.070021;
1.287821;0.642510;0.070503;1.000000;0.642510;0.070503;1.000000;1.000000;0.000000;-0.642510;0.070503;
1.288006;0.642407;0.070983;1.000000;0.642407;0.070983;1.000000;1.000000;0.000000;-0.642407;0.070983;
1.288190;0.642304;0.071460;1.000000;0.642304;0.071460;1.000000;1.000000;0.000000;-0.642304;0.071460;
1.288374;0.642201;0.071935;1.000000;0.642201;0.071935;1.000000;1.000000;0.000000;-0.642201;0.071935;
1.288559;0.642097;0.072408;1.000000;0.642097;0.072408;1.000000;1.000000;0.000000;-0.642097;0.072408;
1.288743;0.641994;0.072878;1.000000;0.641994;0.072878;1.000000;1.000000;0.000000;-0.641994;0.072878;
1.288927;0.641890;0.073345;1.000000;0.641890;0.073345;1.000000;1.000000;0.000000;-0.641890;0.073345;
1.289112;0.641786;0.073811;1.000000;0.641786;0.073811;1.000000;1.000000;0.000000;-0.641786;0.073811;
1.289296;0.641682;0.074273;1.000000;0.641682;0.074273;1.000000;1.000000;0.000000;-0.641682;0.074273;
1.289481;0.641578;0.074733;1.000000;0.641578;0.074733;1.000000;1.000000;0.000000;-0.641578;0.074733;
1.289665;0.641474;0.075191;1.000000;0.641474;0.075191;1.000000;1.000000;0.000000;-0.641474;0.075191;
1.289849;0.641370;0.075646;1.000000;0.641370;0.075646;1.000000;1.000000;0.000000;-0.641370;0.075646;
1.290034;0.641266;0.076099;1.000000;0.641266;0.076099;1.000000;1.000000;0.000000;-0.641266;0.076099;
1.290218;0.641162;0.076549;1.000000;0.641162;0.076549;1.000000;1.000000;0.000000;-0.641162;0.076549;
1.290402;0.641057;0.076997;1.000000;0.641057;0.076997;1.000000;1.000000;0.000000;-0.641057;0.076997;
1.290587;0.640953;0.077442;1.000000;0.640953;0.077442;1.000000;1.000000;0.000000;-0.640953;0.077442;
1.290771;0.640849;0.077884;1.000000;0.640849;0.077884;1.000000;1.000000;0.000000;-0.640849;0.077884;
1.290955;0.640744;0.078324;1.000000;0.640744;0.078324;1.000000;1.000000;0.000000;-0.640744;0.078324;
1.291140;0.640640;0.078762;1.000000;0.640640;0.078762;1.000000;1.000000;0.000000;-0.640640;0.078762;
1.291324;0.640535;0.079196;1.000000;0.640535;0.079196;1.000000;1.000000;0.000000;-0.640535;0.079196;
1.291509;0.640431;0.079628;1.000000;0.640431;0.079628;1.000000;1.000000;0.000000;-0.640431;0.079628;
1.291693;0.640326;0.080058;1.000000;0.640326;0.080058;1.000000;1.000000;0.000000;-0.640326;0.080058;
1.291877;0.640221;0.080485;1.000000;0.640221;0.080485;1.000000;1.000000;0.000000;-0.640221;0.080485;
1.292062;0.640117;0.080909;1.000000;0.640117;0.080909;1.000000;1.000000;0.000000;-0.640117;0.080909;
1.292246;0.640012;0.081331;1.000000;0.640012;0.081331;1.000000;1.000000;0.000000;-0.640012;0.081331;
1.292430;0.639908;0.081750;1.000000;0.639908;0.081750;1.000000;1.000000;0.000000;-0.639908;0.081750;
1.292615;0.639803;0.082166;1.000000;0.639803;0.082166;1.000000;1.000000;0.000000;-0.639803;0.082166;
1.292799;0.639699;0.082580;1.000000;0.639699;0.082580;1.000000;1.000000;0.000000;-0.639699;0.082580;
1.292984;0.639594;0.082991;1.000000;0.639594;0.082991;1.000000;1.000000;0.000000;-0.639594;0.082991;
1.293168;0.639490;0.083399;1.000000;0.639490;0.083399;1.000000;1.000000;0.000000;-0.639490;0.083399;
1.293334;0.639396;0.083764;1.000000;0.639396;0.083764;1.000000;1.000000;0.000000;-0.639396;0.083764;
1.293500;0.639302;0.084127;1.000000;0.639302;0.084127;1.000000;1.000000;0.000000;-0.639302;0.084127;
1.293666;0.639208;0.084488;1.000000;0.639208;0.084488;1.000000;1.000000;0.000000;-0.639208;0.084488;
1.293832;0.639114;0.084847;1.000000;0.639114;0.084847;1.000000;1.000000;0.000000;-0.639114;0.084847;
1.293998;0.639020;0.085204;1.000000;0.639020;0.085204;1.000000;1.000000;0.000000;-0.639020;0.085204;
1.294163;0.638927;0.085558;1.000000;0.638927;0.085558;1.000000;1.000000;0.000000;-0.638927;0.085558;
1.294329;0.638833;0.085910;1.000000;0.638833;0.085910;1.000000;1.000000;0.000000;-0.638833;0.085910;
1.294495;0.638739;0.086260;1.000000;0.638739;0.086260;1.000000;1.000000;0.000000;-0.638739;0.086260;
1.294661;0.638646;0.086608;1.000000;0.638646;0.086608;1.000000;1.000000;0.000000;-0.638646;0.086608;
1.294827;0.638552;0.086953;1.000000;0.638552;0.086953;1.000000;1.000000;0.000000;-0.638552;0.086953;
1.294993;0.638459;0.087296;1.000000;0.638459;0.087296;1.000000;1.000000;0.000000;-0.638459;0.087296;
1.295159;0.638365;0.087637;1.000000;0.638365;0.087637;1.000000;1.000000;0.000000;-0.638365;0.087637;
1.295325;0.638272;0.087976;1.000000;0.638272;0.087976;1.000000;1.000000;0.000000;-0.638272;0.087976;
1.295491;0.638179;0.088313;1.000000;0.638179;0.088313;1.000000;1.000000;0.000000;-0.638179;0.088313;
1.295657;0.638086;0.088647;1.000000;0.638086;0.088647;1.000000;1.000000;0.000000;-0.638086;0.088647;
1.295823;0.637992;0.088979;1.000000;0.637992;0.088979;1.000000;1.000000;0.000000;-0.637992;0.088979;
1.295989;0.637900;0.089309;1.000000;0.637900;0.089309;1.000000;1.000000;0.000000;-0.637900;0.089309;
1.296155;0.637807;0.089637;1.000000;0.637807;0.089637;1.000000;1.000000;0.000000;-0.637807;0.089637;
1.296321;0.637714;0.089962;1.000000;0.637714;0.089962;1.000000;1.000000;0.000000;-0.637714;0.089962;
1.296486;0.637621;0.090285;1.000000;0.637621;0.090285;1.000000;1.000000;0.000000;-0.637621;0.090285;
1.296652;0.637529;0.090606;1.000000;0.637529;0.090606;1.000000;1.000000;0.000000;-0.637529;0.090606;
1.296818;0.637436;0.090925;1.000000;0.637436;0.090925;1.000000;1.000000;0.000000;-0.637436;0.090925;
1.296984;0.637344;0.091241;1.000000;0.637344;0.091241;1.000000;1.000000;0.000000;-0.637344;0.091241;
1.297150;0.637251;0.091555;1.000000;0.637251;0.091555;1.000000;1.000000;0.000000;-0.637251;0.091555;
1.297316;0.637159;0.091867;1.000000;0.637159;0.091867;1.000000;1.000000;0.000000;-0.637159;0.091867;
1.297482;0.637067;0.092176;1.000000;0.637067;0.092176;1.000000;1.000000;0.000000;-0.637067;0.092176;
1.297648;0.636975;0.092484;1.000000;0.636975;0.092484;1.000000;1.000000;0.000000;-0.636975;0.092484;
1.297814;0.636884;0.092789;1.000000;0.636884;0.092789;1.000000;1.000000;0.000000;-0.636884;0.092789;
1.297980;0.636792;0.093091;1.000000;0.636792;0.093091;1.000000;1.000000;0.000000;-0.636792;0.093091;
1.298146;0.636701;0.093392;1.000000;0.636701;0.093392;1.000000;1.000000;0.000000;-0.636701;0.093392;
1.298312;0.636609;0.093690;1.000000;0.636609;0.093690;1.000000;1.000000;0.000000;-0.636609;0.093690;
1.298478;0.636518;0.093986;1.000000;0.636518;0.093986;1.000000;1.000000;0.000000;-0.636518;0.093986;
1.298644;0.636427;0.094280;1.000000;0.636427;0.094280;1.000000;1.000000;0.000000;-0.636427;0.094280;
1.298809;0.636336;0.094571;1.000000;0.636336;0.094571;1.000000;1.000000;0.000000;-0.636336;0.094571;
1.298975;0.636245;0.094860;1.000000;0.636245;0.094860;1.000000;1.000000;0.000000;-0.636245;0.094860;
1.299141;0.636155;0.095147;1.000000;0.636155;0.095147;1.000000;1.000000;0.000000;-0.636155;0.095147;
1.299307;0.636064;0.095431;1.000000;0.636064;0.095431;1.000000;1.000000;0.000000;-0.636064;0.095431;
1.299473;0.635974;0.095714;1.000000;0.635974;0.095714;1.000000;1.000000;0.000000;-0.635974;0.095714;
1.299639;0.635884;0.095993;1.000000;0.635884;0.095993;1.000000;1.000000;0.000000;-0.635884;0.095993;
1.299805;0.635794;0.096271;1.000000;0.635794;0.096271;1.000000;1.000000;0.000000;-0.635794;0.096271;
1.299971;0.635704;0.096546;1.000000;0.635704;0.096546;1.000000;1.000000;0.000000;-0.635704;0.096546;
1.300137;0.635614;0.096819;1.000000;0.635614;0.096819;1.000000;1.000000;0.000000;-0.635614;0.096819;
1.300303;0.635525;0.097090;1.000000;0.635525;0.097090;1.000000;1.000000;0.000000;-0.635525;0.097090;
1.300469;0.635436;0.097359;1.000000;0.635436;0.097359;1.000000;1.000000;0.000000;-0.635436;0.097359;
1.300635;0.635347;0.097625;1.000000;0.635347;0.097625;1.000000;1.000000;0.000000;-0.635347;0.097625;
1.300801;0.635258;0.097889;1.000000;0.635258;0.097889;1.000000;1.000000;0.000000;-0.635258;0.097889;
1.300967;0.635169;0.098150;1.000000;0.635169;0.098150;1.000000;1.000000;0.000000;-0.635169;0.098150;
1.301133;0.635081;0.098410;1.000000;0.635081;0.098410;1.000000;1.000000;0.000000;-0.635081;0.098410;
1.301298;0.634992;0.098667;1.000000;0.634992;0.098667;1.000000;1.000000;0.000000;-0.634992;0.098667;
1.301464;0.634904;0.098921;1.000000;0.634904;0.098921;1.000000;1.000000;0.000000;-0.634904;0.098921;
1.301630;0.634816;0.099174;1.000000;0.634816;0.099174;1.000000;1.000000;0.000000;-0.634816;0.099174;
