time;Measurements_measurements_PPu;WTG4B_WTG4B_HvMeasurements_PPu;Measurements_measurements_QPu;WTG4B_WTG4B_HvMeasurements_QPu;Measurements_measurements_UPu;WTG4B_WTG4B_HvMeasurements_UPu;WTG4B_WTG4B_LvMeasurements_PPu;WTG4B_WTG4B_LvMeasurements_QPu;WTG4B_WTG4B_LvMeasurements_UPu;WTG4B_WTG4B_injector_PInjPuSn;WTG4B_WTG4B_injector_QInjPuSn;WTG4B_WTG4B_injector_UPu;WTG4B_WTG4B_injector_idPu;WTG4B_WTG4B_injector_iqPu;
13.848000;-0.901347;0.455179;-0.086989;0.111078;0.993956;0.987124;0.458714;0.125172;0.980716;0.458717;0.125178;0.980722;0.467734;-0.127637;
13.851000;-0.901336;0.455173;-0.086925;0.111044;0.993953;0.987111;0.458709;0.125137;0.980701;0.458711;0.125144;0.980707;0.467735;-0.127604;
13.854000;-0.901325;0.455168;-0.086862;0.111010;0.993950;0.987098;0.458703;0.125103;0.980686;0.458705;0.125109;0.980692;0.467736;-0.127571;
13.857000;-0.901314;0.455162;-0.086798;0.110977;0.993947;0.987085;0.458697;0.125069;0.980671;0.458700;0.125075;0.980677;0.467737;-0.127538;
13.860000;-0.901303;0.455156;-0.086735;0.110943;0.993943;0.987072;0.458691;0.125034;0.980657;0.458694;0.125041;0.980663;0.467739;-0.127505;
13.863000;-0.901292;0.455151;-0.086672;0.110909;0.993940;0.987059;0.458686;0.125001;0.980642;0.458688;0.125007;0.980648;0.467740;-0.127472;
13.866000;-0.901281;0.455146;-0.086609;0.110876;0.993937;0.987047;0.458680;0.124967;0.980628;0.458683;0.124973;0.980634;0.467741;-0.127439;
13.869000;-0.901271;0.455140;-0.086546;0.110843;0.993934;0.987034;0.458675;0.124933;0.980613;0.458677;0.124939;0.980619;0.467742;-0.127407;
13.872000;-0.901260;0.455135;-0.086484;0.110809;0.993931;0.987021;0.458669;0.124899;0.980599;0.458672;0.124906;0.980605;0.467744;-0.127374;
13.875000;-0.901250;0.455129;-0.086422;0.110776;0.993928;0.987008;0.458664;0.124866;0.980584;0.458667;0.124872;0.980590;0.467745;-0.127342;
13.878000;-0.901240;0.455124;-0.086360;0.110743;0.993925;0.986996;0.458658;0.124832;0.980570;0.458661;0.124839;0.980576;0.467746;-0.127310;
13.881000;-0.901230;0.455119;-0.086298;0.110710;0.993922;0.986983;0.458653;0.124799;0.980556;0.458656;0.124806;0.980562;0.467748;-0.127278;
13.884000;-0.901219;0.455114;-0.086237;0.110678;0.993919;0.986970;0.458648;0.124766;0.980541;0.458651;0.124772;0.980547;0.467749;-0.127246;
13.887000;-0.901209;0.455109;-0.086175;0.110645;0.993916;0.986958;0.458643;0.124733;0.980527;0.458645;0.124739;0.980533;0.467751;-0.127214;
13.890000;-0.901199;0.455103;-0.086114;0.110613;0.993913;0.986945;0.458637;0.124700;0.980513;0.458640;0.124707;0.980519;0.467752;-0.127182;
13.893000;-0.901190;0.455098;-0.086053;0.110580;0.993910;0.986933;0.458632;0.124667;0.980499;0.458635;0.124674;0.980505;0.467754;-0.127151;
13.896000;-0.901180;0.455093;-0.085993;0.110548;0.993907;0.986920;0.458627;0.124635;0.980485;0.458630;0.124641;0.980491;0.467755;-0.127119;
13.899000;-0.901170;0.455088;-0.085932;0.110516;0.993903;0.986908;0.458622;0.124602;0.980471;0.458625;0.124609;0.980477;0.467757;-0.127088;
13.902000;-0.901161;0.455084;-0.085872;0.110484;0.993900;0.986896;0.458617;0.124570;0.980457;0.458620;0.124576;0.980463;0.467758;-0.127057;
13.905000;-0.901151;0.455079;-0.085812;0.110452;0.993897;0.986883;0.458612;0.124538;0.980443;0.458615;0.124544;0.980449;0.467760;-0.127025;
13.908000;-0.901142;0.455074;-0.085752;0.110420;0.993895;0.986871;0.458607;0.124505;0.980429;0.458610;0.124512;0.980435;0.467761;-0.126994;
13.911000;-0.901132;0.455069;-0.085692;0.110389;0.993892;0.986859;0.458602;0.124473;0.980415;0.458605;0.124480;0.980421;0.467763;-0.126964;
13.914000;-0.901123;0.455064;-0.085633;0.110357;0.993889;0.986847;0.458597;0.124441;0.980402;0.458600;0.124448;0.980408;0.467764;-0.126933;
13.917000;-0.901114;0.455059;-0.085573;0.110326;0.993886;0.986835;0.458592;0.124410;0.980388;0.458595;0.124416;0.980394;0.467766;-0.126902;
13.920000;-0.901104;0.455055;-0.085514;0.110294;0.993883;0.986823;0.458588;0.124378;0.980374;0.458590;0.124384;0.980380;0.467768;-0.126871;
13.923000;-0.901095;0.455050;-0.085455;0.110263;0.993880;0.986810;0.458583;0.124346;0.980361;0.458586;0.124353;0.980367;0.467769;-0.126841;
13.926000;-0.901086;0.455045;-0.085397;0.110232;0.993877;0.986798;0.458578;0.124315;0.980347;0.458581;0.124321;0.980353;0.467771;-0.126811;
13.929000;-0.901077;0.455041;-0.085338;0.110201;0.993874;0.986787;0.458574;0.124283;0.980334;0.458576;0.124290;0.980339;0.467773;-0.126780;
13.932000;-0.901069;0.455036;-0.085280;0.110170;0.993871;0.986775;0.458569;0.124252;0.980320;0.458572;0.124258;0.980326;0.467774;-0.126750;
13.935000;-0.901060;0.455032;-0.085222;0.110139;0.993868;0.986763;0.458564;0.124221;0.980307;0.458567;0.124227;0.980313;0.467776;-0.126720;
13.938000;-0.901051;0.455027;-0.085164;0.110109;0.993865;0.986751;0.458560;0.124190;0.980293;0.458562;0.124196;0.980299;0.467778;-0.126690;
13.941000;-0.901043;0.455023;-0.085106;0.110078;0.993862;0.986739;0.458555;0.124159;0.980280;0.458558;0.124165;0.980286;0.467779;-0.126661;
13.944000;-0.901034;0.455019;-0.085049;0.110048;0.993859;0.986727;0.458551;0.124128;0.980267;0.458553;0.124135;0.980273;0.467781;-0.126631;
13.947000;-0.901025;0.455014;-0.084991;0.110017;0.993857;0.986716;0.458546;0.124098;0.980253;0.458549;0.124104;0.980259;0.467783;-0.126601;
13.950000;-0.901017;0.455010;-0.084934;0.109987;0.993854;0.986704;0.458542;0.124067;0.980240;0.458545;0.124073;0.980246;0.467785;-0.126572;
13.953000;-0.901009;0.455006;-0.084877;0.109957;0.993851;0.986692;0.458538;0.124037;0.980227;0.458540;0.124043;0.980233;0.467787;-0.126542;
13.956000;-0.901000;0.455001;-0.084821;0.109927;0.993848;0.986681;0.458533;0.124006;0.980214;0.458536;0.124013;0.980220;0.467788;-0.126513;
13.959000;-0.900992;0.454997;-0.084764;0.109897;0.993845;0.986669;0.458529;0.123976;0.980201;0.458532;0.123982;0.980207;0.467790;-0.126484;
13.962000;-0.900984;0.454993;-0.084708;0.109867;0.993842;0.986658;0.458525;0.123946;0.980188;0.458527;0.123952;0.980194;0.467792;-0.126455;
13.965000;-0.900976;0.454989;-0.084652;0.109838;0.993840;0.986646;0.458520;0.123916;0.980175;0.458523;0.123922;0.980181;0.467794;-0.126426;
13.968000;-0.900968;0.454985;-0.084596;0.109808;0.993837;0.986635;0.458516;0.123886;0.980162;0.458519;0.123892;0.980168;0.467796;-0.126397;
13.971000;-0.900960;0.454981;-0.084540;0.109779;0.993834;0.986624;0.458512;0.123857;0.980149;0.458515;0.123863;0.980155;0.467798;-0.126368;
13.974000;-0.900952;0.454977;-0.084485;0.109749;0.993831;0.986612;0.458508;0.123827;0.980137;0.458511;0.123833;0.980143;0.467800;-0.126340;
13.977000;-0.900944;0.454973;-0.084429;0.109720;0.993829;0.986601;0.458504;0.123797;0.980124;0.458507;0.123803;0.980130;0.467802;-0.126311;
13.980000;-0.900937;0.454969;-0.084374;0.109691;0.993826;0.986590;0.458500;0.123768;0.980111;0.458502;0.123774;0.980117;0.467804;-0.126283;
13.983000;-0.900929;0.454965;-0.084319;0.109662;0.993823;0.986578;0.458496;0.123739;0.980098;0.458498;0.123745;0.980104;0.467805;-0.126255;
13.986000;-0.900921;0.454961;-0.084264;0.109633;0.993820;0.986567;0.458492;0.123709;0.980086;0.458494;0.123715;0.980092;0.467807;-0.126226;
13.989000;-0.900914;0.454957;-0.084210;0.109604;0.993818;0.986556;0.458488;0.123680;0.980073;0.458491;0.123686;0.980079;0.467809;-0.126198;
13.992000;-0.900906;0.454953;-0.084155;0.109576;0.993815;0.986545;0.458484;0.123651;0.980061;0.458487;0.123657;0.980067;0.467811;-0.126170;
13.995000;-0.900899;0.454949;-0.084101;0.109547;0.993812;0.986534;0.458480;0.123622;0.980048;0.458483;0.123628;0.980054;0.467813;-0.126142;
13.998000;-0.900892;0.454945;-0.084047;0.109519;0.993810;0.986523;0.458476;0.123594;0.980036;0.458479;0.123599;0.980042;0.467815;-0.126115;
14.001000;-0.900884;0.454942;-0.083993;0.109490;0.993807;0.986512;0.458472;0.123565;0.980023;0.458475;0.123571;0.980029;0.467817;-0.126087;
14.004000;-0.900877;0.454938;-0.083939;0.109462;0.993804;0.986501;0.458469;0.123536;0.980011;0.458471;0.123542;0.980017;0.467819;-0.126059;
14.007000;-0.900870;0.454934;-0.083886;0.109434;0.993801;0.986490;0.458465;0.123508;0.979999;0.458467;0.123514;0.980005;0.467821;-0.126032;
14.010000;-0.900863;0.454931;-0.083833;0.109406;0.993799;0.986479;0.458461;0.123479;0.979986;0.458464;0.123485;0.979992;0.467824;-0.126005;
14.013000;-0.900856;0.454927;-0.083780;0.109378;0.993796;0.986468;0.458457;0.123451;0.979974;0.458460;0.123457;0.979980;0.467826;-0.125977;
14.016000;-0.900849;0.454923;-0.083727;0.109350;0.993794;0.986458;0.458454;0.123423;0.979962;0.458456;0.123429;0.979968;0.467828;-0.125950;
14.019000;-0.900842;0.454920;-0.083674;0.109322;0.993791;0.986447;0.458450;0.123395;0.979950;0.458453;0.123401;0.979956;0.467830;-0.125923;
14.022000;-0.900835;0.454916;-0.083621;0.109294;0.993788;0.986436;0.458446;0.123367;0.979938;0.458449;0.123373;0.979944;0.467832;-0.125896;
14.025000;-0.900828;0.454913;-0.083569;0.109267;0.993786;0.986426;0.458443;0.123339;0.979926;0.458446;0.123345;0.979932;0.467834;-0.125869;
14.028000;-0.900821;0.454909;-0.083517;0.109239;0.993783;0.986415;0.458439;0.123311;0.979914;0.458442;0.123317;0.979920;0.467836;-0.125842;
14.031000;-0.900814;0.454906;-0.083465;0.109212;0.993780;0.986404;0.458436;0.123284;0.979902;0.458438;0.123290;0.979908;0.467838;-0.125816;
14.034000;-0.900808;0.454903;-0.083413;0.109185;0.993778;0.986394;0.458432;0.123256;0.979890;0.458435;0.123262;0.979896;0.467840;-0.125789;
14.037000;-0.900801;0.454899;-0.083361;0.109158;0.993775;0.986383;0.458429;0.123229;0.979878;0.458432;0.123235;0.979884;0.467842;-0.125763;
14.040000;-0.900795;0.454896;-0.083310;0.109131;0.993773;0.986373;0.458425;0.123201;0.979866;0.458428;0.123207;0.979872;0.467845;-0.125736;
14.043000;-0.900788;0.454892;-0.083258;0.109104;0.993770;0.986362;0.458422;0.123174;0.979854;0.458425;0.123180;0.979860;0.467847;-0.125710;
14.046000;-0.900782;0.454889;-0.083207;0.109077;0.993768;0.986352;0.458419;0.123147;0.979843;0.458421;0.123153;0.979849;0.467849;-0.125684;
14.049000;-0.900775;0.454886;-0.083156;0.109050;0.993765;0.986342;0.458415;0.123120;0.979831;0.458418;0.123126;0.979837;0.467851;-0.125658;
14.052000;-0.900769;0.454883;-0.083106;0.109023;0.993763;0.986331;0.458412;0.123093;0.979819;0.458415;0.123099;0.979825;0.467853;-0.125632;
14.055000;-0.900763;0.454879;-0.083055;0.108997;0.993760;0.986321;0.458409;0.123066;0.979808;0.458411;0.123072;0.979814;0.467855;-0.125606;
14.058000;-0.900756;0.454876;-0.083005;0.108970;0.993757;0.986311;0.458405;0.123039;0.979796;0.458408;0.123045;0.979802;0.467858;-0.125580;
14.061000;-0.900750;0.454873;-0.082954;0.108944;0.993755;0.986300;0.458402;0.123013;0.979785;0.458405;0.123019;0.979790;0.467860;-0.125554;
14.064000;-0.900744;0.454870;-0.082904;0.108918;0.993752;0.986290;0.458399;0.122986;0.979773;0.458402;0.122992;0.979779;0.467862;-0.125528;
14.067000;-0.900738;0.454867;-0.082854;0.108891;0.993750;0.986280;0.458396;0.122960;0.979762;0.458398;0.122966;0.979768;0.467864;-0.125503;
14.070000;-0.900732;0.454864;-0.082805;0.108865;0.993747;0.986270;0.458393;0.122934;0.979750;0.458395;0.122939;0.979756;0.467866;-0.125478;
14.073000;-0.900726;0.454861;-0.082755;0.108839;0.993745;0.986260;0.458390;0.122907;0.979739;0.458392;0.122913;0.979745;0.467869;-0.125452;
14.076000;-0.900720;0.454857;-0.082706;0.108813;0.993743;0.986250;0.458386;0.122881;0.979727;0.458389;0.122887;0.979733;0.467871;-0.125427;
14.079000;-0.900714;0.454854;-0.082656;0.108788;0.993740;0.986240;0.458383;0.122855;0.979716;0.458386;0.122861;0.979722;0.467873;-0.125402;
14.082000;-0.900708;0.454851;-0.082607;0.108762;0.993738;0.986230;0.458380;0.122829;0.979705;0.458383;0.122835;0.979711;0.467875;-0.125377;
14.085000;-0.900703;0.454849;-0.082559;0.108736;0.993735;0.986220;0.458377;0.122803;0.979694;0.458380;0.122809;0.979700;0.467878;-0.125352;
14.088000;-0.900697;0.454846;-0.082510;0.108711;0.993733;0.986210;0.458374;0.122777;0.979683;0.458377;0.122783;0.979688;0.467880;-0.125327;
14.091000;-0.900691;0.454843;-0.082461;0.108685;0.993730;0.986200;0.458371;0.122752;0.979671;0.458374;0.122757;0.979677;0.467882;-0.125302;
14.094000;-0.900686;0.454840;-0.082413;0.108660;0.993728;0.986190;0.458368;0.122726;0.979660;0.458371;0.122732;0.979666;0.467885;-0.125277;
14.097000;-0.900680;0.454837;-0.082365;0.108635;0.993726;0.986181;0.458365;0.122701;0.979649;0.458368;0.122706;0.979655;0.467887;-0.125253;
14.100000;-0.900674;0.454834;-0.082317;0.108610;0.993723;0.986171;0.458362;0.122675;0.979638;0.458365;0.122681;0.979644;0.467889;-0.125228;
14.103000;-0.900669;0.454831;-0.082269;0.108585;0.993721;0.986161;0.458360;0.122650;0.979627;0.458362;0.122656;0.979633;0.467891;-0.125204;
14.106000;-0.900664;0.454828;-0.082221;0.108560;0.993718;0.986151;0.458357;0.122625;0.979616;0.458359;0.122630;0.979622;0.467894;-0.125179;
14.109000;-0.900658;0.454826;-0.082174;0.108535;0.993716;0.986142;0.458354;0.122600;0.979605;0.458356;0.122605;0.979611;0.467896;-0.125155;
14.112000;-0.900653;0.454823;-0.082127;0.108510;0.993714;0.986132;0.458351;0.122575;0.979595;0.458354;0.122580;0.979601;0.467898;-0.125131;
14.115000;-0.900647;0.454820;-0.082079;0.108485;0.993711;0.986123;0.458348;0.122550;0.979584;0.458351;0.122555;0.979590;0.467901;-0.125107;
14.118000;-0.900642;0.454817;-0.082032;0.108461;0.993709;0.986113;0.458345;0.122525;0.979573;0.458348;0.122531;0.979579;0.467903;-0.125083;
14.121000;-0.900637;0.454815;-0.081986;0.108436;0.993707;0.986103;0.458343;0.122500;0.979562;0.458345;0.122506;0.979568;0.467905;-0.125059;
14.124000;-0.900632;0.454812;-0.081939;0.108412;0.993704;0.986094;0.458340;0.122476;0.979552;0.458343;0.122481;0.979558;0.467908;-0.125035;
14.127000;-0.900627;0.454809;-0.081892;0.108387;0.993702;0.986085;0.458337;0.122451;0.979541;0.458340;0.122457;0.979547;0.467910;-0.125012;
14.130000;-0.900621;0.454807;-0.081846;0.108363;0.993700;0.986075;0.458335;0.122427;0.979530;0.458337;0.122432;0.979536;0.467912;-0.124988;
14.133000;-0.900616;0.454804;-0.081800;0.108339;0.993697;0.986066;0.458332;0.122402;0.979520;0.458335;0.122408;0.979526;0.467915;-0.124965;
14.136000;-0.900611;0.454802;-0.081754;0.108315;0.993695;0.986056;0.458329;0.122378;0.979509;0.458332;0.122384;0.979515;0.467917;-0.124941;
14.139000;-0.900606;0.454799;-0.081708;0.108291;0.993693;0.986047;0.458327;0.122354;0.979499;0.458329;0.122359;0.979505;0.467919;-0.124918;
14.142000;-0.900601;0.454797;-0.081662;0.108267;0.993690;0.986038;0.458324;0.122330;0.979488;0.458327;0.122335;0.979494;0.467922;-0.124894;
14.145000;-0.900597;0.454794;-0.081617;0.108243;0.993688;0.986029;0.458322;0.122306;0.979478;0.458324;0.122311;0.979484;0.467924;-0.124871;
14.148000;-0.900592;0.454792;-0.081571;0.108220;0.993686;0.986019;0.458319;0.122282;0.979467;0.458322;0.122287;0.979473;0.467926;-0.124848;
14.151000;-0.900587;0.454789;-0.081526;0.108196;0.993684;0.986010;0.458317;0.122258;0.979457;0.458319;0.122263;0.979463;0.467929;-0.124825;
14.154000;-0.900582;0.454787;-0.081481;0.108173;0.993681;0.986001;0.458314;0.122234;0.979447;0.458317;0.122240;0.979453;0.467931;-0.124802;
14.157000;-0.900577;0.454784;-0.081436;0.108149;0.993679;0.985992;0.458312;0.122211;0.979437;0.458314;0.122216;0.979442;0.467933;-0.124779;
14.160000;-0.900573;0.454782;-0.081391;0.108126;0.993677;0.985983;0.458309;0.122187;0.979426;0.458312;0.122192;0.979432;0.467936;-0.124757;
14.163000;-0.900568;0.454779;-0.081347;0.108102;0.993675;0.985974;0.458307;0.122164;0.979416;0.458309;0.122169;0.979422;0.467938;-0.124734;
14.166000;-0.900563;0.454777;-0.081302;0.108079;0.993672;0.985965;0.458304;0.122140;0.979406;0.458307;0.122146;0.979412;0.467941;-0.124711;
14.169000;-0.900559;0.454775;-0.081258;0.108056;0.993670;0.985956;0.458302;0.122117;0.979396;0.458304;0.122122;0.979402;0.467943;-0.124689;
14.172000;-0.900554;0.454772;-0.081214;0.108033;0.993668;0.985947;0.458299;0.122094;0.979386;0.458302;0.122099;0.979392;0.467945;-0.124666;
14.175000;-0.900550;0.454770;-0.081170;0.108010;0.993666;0.985938;0.458297;0.122071;0.979376;0.458300;0.122076;0.979382;0.467948;-0.124644;
14.178000;-0.900545;0.454768;-0.081126;0.107987;0.993664;0.985929;0.458295;0.122048;0.979366;0.458297;0.122053;0.979372;0.467950;-0.124622;
14.181000;-0.900541;0.454765;-0.081083;0.107965;0.993661;0.985920;0.458292;0.122025;0.979356;0.458295;0.122030;0.979362;0.467953;-0.124600;
14.184000;-0.900537;0.454763;-0.081039;0.107942;0.993659;0.985911;0.458290;0.122002;0.979346;0.458293;0.122007;0.979352;0.467955;-0.124577;
14.187000;-0.900532;0.454761;-0.080996;0.107919;0.993657;0.985903;0.458288;0.121979;0.979336;0.458290;0.121984;0.979342;0.467957;-0.124555;
14.190000;-0.900528;0.454759;-0.080953;0.107897;0.993655;0.985894;0.458285;0.121956;0.979326;0.458288;0.121961;0.979332;0.467960;-0.124534;
14.193000;-0.900524;0.454756;-0.080910;0.107874;0.993653;0.985885;0.458283;0.121934;0.979316;0.458286;0.121939;0.979322;0.467962;-0.124512;
14.196000;-0.900519;0.454754;-0.080867;0.107852;0.993651;0.985876;0.458281;0.121911;0.979306;0.458284;0.121916;0.979312;0.467965;-0.124490;
14.199000;-0.900515;0.454752;-0.080824;0.107830;0.993649;0.985868;0.458279;0.121889;0.979297;0.458281;0.121894;0.979302;0.467967;-0.124468;
14.202000;-0.900511;0.454750;-0.080781;0.107808;0.993646;0.985859;0.458277;0.121866;0.979287;0.458279;0.121871;0.979293;0.467969;-0.124447;
14.205000;-0.900507;0.454748;-0.080739;0.107786;0.993644;0.985850;0.458274;0.121844;0.979277;0.458277;0.121849;0.979283;0.467972;-0.124425;
14.208000;-0.900503;0.454746;-0.080697;0.107764;0.993642;0.985842;0.458272;0.121822;0.979267;0.458275;0.121827;0.979273;0.467974;-0.124404;
14.211000;-0.900499;0.454744;-0.080655;0.107742;0.993640;0.985833;0.458270;0.121800;0.979258;0.458273;0.121805;0.979264;0.467977;-0.124382;
14.214000;-0.900495;0.454742;-0.080613;0.107720;0.993638;0.985825;0.458268;0.121778;0.979248;0.458271;0.121783;0.979254;0.467979;-0.124361;
14.217000;-0.900491;0.454739;-0.080571;0.107698;0.993636;0.985816;0.458266;0.121756;0.979239;0.458268;0.121761;0.979245;0.467981;-0.124340;
14.220000;-0.900487;0.454737;-0.080529;0.107676;0.993634;0.985808;0.458264;0.121734;0.979229;0.458266;0.121739;0.979235;0.467984;-0.124319;
14.223000;-0.900483;0.454735;-0.080488;0.107655;0.993632;0.985799;0.458262;0.121712;0.979220;0.458264;0.121717;0.979226;0.467986;-0.124298;
14.226000;-0.900479;0.454733;-0.080446;0.107633;0.993630;0.985791;0.458260;0.121690;0.979210;0.458262;0.121695;0.979216;0.467989;-0.124277;
14.229000;-0.900475;0.454731;-0.080405;0.107612;0.993628;0.985783;0.458258;0.121669;0.979201;0.458260;0.121674;0.979207;0.467991;-0.124256;
14.232000;-0.900471;0.454729;-0.080364;0.107590;0.993626;0.985774;0.458256;0.121647;0.979191;0.458258;0.121652;0.979197;0.467994;-0.124235;
14.235000;-0.900467;0.454727;-0.080323;0.107569;0.993623;0.985766;0.458254;0.121626;0.979182;0.458256;0.121631;0.979188;0.467996;-0.124214;
14.238000;-0.900463;0.454726;-0.080282;0.107548;0.993621;0.985758;0.458252;0.121604;0.979173;0.458254;0.121609;0.979179;0.467998;-0.124193;
14.241000;-0.900460;0.454724;-0.080242;0.107527;0.993619;0.985750;0.458250;0.121583;0.979164;0.458252;0.121588;0.979169;0.468001;-0.124173;
14.244000;-0.900456;0.454722;-0.080201;0.107506;0.993617;0.985741;0.458248;0.121562;0.979154;0.458250;0.121567;0.979160;0.468003;-0.124152;
14.247000;-0.900452;0.454720;-0.080161;0.107485;0.993615;0.985733;0.458246;0.121541;0.979145;0.458248;0.121546;0.979151;0.468006;-0.124132;
14.250000;-0.900449;0.454718;-0.080120;0.107464;0.993613;0.985725;0.458244;0.121520;0.979136;0.458246;0.121525;0.979142;0.468008;-0.124112;
14.253000;-0.900445;0.454716;-0.080080;0.107443;0.993611;0.985717;0.458242;0.121499;0.979127;0.458244;0.121504;0.979133;0.468010;-0.124091;
14.256000;-0.900441;0.454714;-0.080040;0.107422;0.993609;0.985709;0.458240;0.121478;0.979118;0.458243;0.121483;0.979124;0.468013;-0.124071;
14.259000;-0.900438;0.454712;-0.080001;0.107402;0.993607;0.985701;0.458238;0.121457;0.979109;0.458241;0.121462;0.979115;0.468015;-0.124051;
14.262000;-0.900434;0.454711;-0.079961;0.107381;0.993605;0.985693;0.458236;0.121436;0.979100;0.458239;0.121441;0.979105;0.468018;-0.124031;
14.265000;-0.900431;0.454709;-0.079922;0.107360;0.993603;0.985685;0.458234;0.121415;0.979091;0.458237;0.121420;0.979096;0.468020;-0.124011;
14.268000;-0.900427;0.454707;-0.079882;0.107340;0.993601;0.985677;0.458233;0.121395;0.979082;0.458235;0.121400;0.979087;0.468023;-0.123991;
14.271000;-0.900424;0.454705;-0.079843;0.107320;0.993599;0.985669;0.458231;0.121374;0.979073;0.458233;0.121379;0.979079;0.468025;-0.123971;
14.274000;-0.900420;0.454703;-0.079804;0.107299;0.993598;0.985661;0.458229;0.121354;0.979064;0.458232;0.121359;0.979070;0.468027;-0.123951;
14.277000;-0.900417;0.454702;-0.079765;0.107279;0.993596;0.985653;0.458227;0.121333;0.979055;0.458230;0.121338;0.979061;0.468030;-0.123932;
14.280000;-0.900414;0.454700;-0.079726;0.107259;0.993594;0.985645;0.458225;0.121313;0.979046;0.458228;0.121318;0.979052;0.468032;-0.123912;
14.283000;-0.900410;0.454698;-0.079687;0.107239;0.993592;0.985637;0.458224;0.121293;0.979037;0.458226;0.121298;0.979043;0.468035;-0.123893;
14.286000;-0.900407;0.454696;-0.079649;0.107219;0.993590;0.985630;0.458222;0.121273;0.979028;0.458224;0.121278;0.979034;0.468037;-0.123873;
14.289000;-0.900404;0.454695;-0.079611;0.107199;0.993588;0.985622;0.458220;0.121253;0.979020;0.458223;0.121258;0.979026;0.468039;-0.123854;
14.292000;-0.900400;0.454693;-0.079572;0.107179;0.993586;0.985614;0.458218;0.121233;0.979011;0.458221;0.121238;0.979017;0.468042;-0.123834;
14.295000;-0.900397;0.454691;-0.079534;0.107159;0.993584;0.985606;0.458217;0.121213;0.979002;0.458219;0.121218;0.979008;0.468044;-0.123815;
14.298000;-0.900394;0.454690;-0.079496;0.107140;0.993582;0.985599;0.458215;0.121193;0.978994;0.458218;0.121198;0.978999;0.468047;-0.123796;
14.301000;-0.900391;0.454688;-0.079458;0.107120;0.993580;0.985591;0.458213;0.121173;0.978985;0.458216;0.121178;0.978991;0.468049;-0.123777;
14.304000;-0.900388;0.454687;-0.079421;0.107101;0.993578;0.985583;0.458212;0.121154;0.978976;0.458214;0.121158;0.978982;0.468052;-0.123758;
14.307000;-0.900385;0.454685;-0.079383;0.107081;0.993576;0.985576;0.458210;0.121134;0.978968;0.458213;0.121139;0.978974;0.468054;-0.123739;
14.310000;-0.900381;0.454683;-0.079346;0.107062;0.993575;0.985568;0.458208;0.121114;0.978959;0.458211;0.121119;0.978965;0.468056;-0.123720;
14.313000;-0.900378;0.454682;-0.079308;0.107042;0.993573;0.985561;0.458207;0.121095;0.978951;0.458209;0.121100;0.978957;0.468059;-0.123701;
14.316000;-0.900375;0.454680;-0.079271;0.107023;0.993571;0.985553;0.458205;0.121075;0.978942;0.458208;0.121080;0.978948;0.468061;-0.123682;
14.319000;-0.900372;0.454679;-0.079234;0.107004;0.993569;0.985546;0.458204;0.121056;0.978934;0.458206;0.121061;0.978940;0.468064;-0.123664;
14.322000;-0.900369;0.454677;-0.079197;0.106985;0.993567;0.985538;0.458202;0.121037;0.978925;0.458205;0.121042;0.978931;0.468066;-0.123645;
14.325000;-0.900366;0.454676;-0.079161;0.106966;0.993565;0.985531;0.458201;0.121018;0.978917;0.458203;0.121023;0.978923;0.468068;-0.123626;
14.328000;-0.900363;0.454674;-0.079124;0.106947;0.993564;0.985523;0.458199;0.120999;0.978909;0.458202;0.121003;0.978915;0.468071;-0.123608;
14.331000;-0.900360;0.454673;-0.079087;0.106928;0.993562;0.985516;0.458197;0.120980;0.978900;0.458200;0.120984;0.978906;0.468073;-0.123590;
14.334000;-0.900358;0.454671;-0.079051;0.106909;0.993560;0.985509;0.458196;0.120961;0.978892;0.458198;0.120965;0.978898;0.468076;-0.123571;
14.337000;-0.900355;0.454670;-0.079015;0.106890;0.993558;0.985501;0.458194;0.120942;0.978884;0.458197;0.120947;0.978890;0.468078;-0.123553;
14.340000;-0.900352;0.454668;-0.078979;0.106872;0.993556;0.985494;0.458193;0.120923;0.978876;0.458195;0.120928;0.978882;0.468080;-0.123535;
14.343000;-0.900349;0.454667;-0.078943;0.106853;0.993554;0.985487;0.458191;0.120904;0.978867;0.458194;0.120909;0.978873;0.468083;-0.123517;
14.346000;-0.900346;0.454665;-0.078907;0.106834;0.993553;0.985479;0.458190;0.120885;0.978859;0.458192;0.120890;0.978865;0.468085;-0.123498;
14.349000;-0.900343;0.454664;-0.078871;0.106816;0.993551;0.985472;0.458188;0.120867;0.978851;0.458191;0.120872;0.978857;0.468088;-0.123480;
14.352000;-0.900341;0.454662;-0.078836;0.106797;0.993549;0.985465;0.458187;0.120848;0.978843;0.458190;0.120853;0.978849;0.468090;-0.123463;
14.355000;-0.900338;0.454661;-0.078800;0.106779;0.993547;0.985458;0.458186;0.120830;0.978835;0.458188;0.120835;0.978841;0.468092;-0.123445;
14.358000;-0.900335;0.454660;-0.078765;0.106761;0.993546;0.985451;0.458184;0.120811;0.978827;0.458187;0.120816;0.978833;0.468095;-0.123427;
14.361000;-0.900332;0.454658;-0.078730;0.106743;0.993544;0.985444;0.458183;0.120793;0.978819;0.458185;0.120798;0.978825;0.468097;-0.123409;
14.364000;-0.900330;0.454657;-0.078695;0.106724;0.993542;0.985437;0.458181;0.120775;0.978811;0.458184;0.120779;0.978817;0.468100;-0.123391;
