time;WPP4A_WPP_wPPControl2015_qControl_PWPPu;WPP4A_WPP_wPPControl2015_qControl_QWPPu;WPP4A_WPP_wPPControl2015_qControl_UWPPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
12.422724;0.507724;-0.214467;1.016709;1.012560;0.091758;-0.478304;-0.255151;
12.428923;0.507013;-0.214028;1.016847;1.012717;0.091564;-0.477634;-0.254525;
12.435122;0.506308;-0.213640;1.016971;1.012858;0.091372;-0.476971;-0.253956;
12.441322;0.505615;-0.213295;1.017081;1.012985;0.091185;-0.476320;-0.253437;
12.453720;0.504342;-0.212700;1.017273;1.013209;0.090843;-0.475126;-0.252526;
12.464879;0.503373;-0.212255;1.017416;1.013376;0.090583;-0.474218;-0.251842;
12.476038;0.502603;-0.211879;1.017537;1.013515;0.090375;-0.473494;-0.251275;
12.487197;0.502017;-0.211562;1.017637;1.013630;0.090216;-0.472944;-0.250810;
12.498355;0.501578;-0.211297;1.017720;1.013725;0.090096;-0.472530;-0.250433;
12.520673;0.500940;-0.210887;1.017848;1.013868;0.089921;-0.471927;-0.249858;
12.540759;0.500558;-0.210632;1.017927;1.013957;0.089816;-0.471566;-0.249504;
12.560845;0.500286;-0.210451;1.017983;1.014020;0.089742;-0.471310;-0.249253;
12.579669;0.500106;-0.210330;1.018021;1.014062;0.089692;-0.471140;-0.249085;
12.585866;0.500065;-0.210301;1.018030;1.014073;0.089681;-0.471101;-0.249045;
12.592062;0.500028;-0.210275;1.018039;1.014082;0.089671;-0.471067;-0.249008;
12.604456;0.499968;-0.210225;1.018053;1.014098;0.089654;-0.471009;-0.248943;
12.629243;0.499884;-0.210151;1.018076;1.014123;0.089630;-0.470929;-0.248846;
12.678816;0.499796;-0.210060;1.018104;1.014153;0.089605;-0.470845;-0.248730;
12.728390;0.499773;-0.210020;1.018115;1.014165;0.089598;-0.470822;-0.248682;
12.777964;0.499778;-0.210005;1.018120;1.014170;0.089599;-0.470827;-0.248666;
12.802014;0.499784;-0.210001;1.018121;1.014171;0.089600;-0.470832;-0.248664;
12.814212;0.499789;-0.210001;1.018121;1.014170;0.089601;-0.470837;-0.248665;
12.826410;0.499794;-0.210000;1.018121;1.014170;0.089603;-0.470841;-0.248665;
12.850806;0.499803;-0.210000;1.018121;1.014170;0.089605;-0.470849;-0.248667;
12.899598;0.499819;-0.210000;1.018120;1.014169;0.089609;-0.470864;-0.248670;
12.997182;0.499847;-0.210000;1.018120;1.014168;0.089616;-0.470890;-0.248676;
13.094765;0.499870;-0.210000;1.018120;1.014167;0.089622;-0.470911;-0.248681;
13.262951;0.499902;-0.210000;1.018119;1.014166;0.089630;-0.470941;-0.248687;
13.274688;0.499904;-0.210000;1.018119;1.014166;0.089631;-0.470942;-0.248688;
13.286425;0.499906;-0.210000;1.018119;1.014166;0.089631;-0.470944;-0.248688;
13.309899;0.499909;-0.210000;1.018119;1.014166;0.089632;-0.470947;-0.248689;
13.356847;0.499916;-0.210000;1.018119;1.014166;0.089634;-0.470953;-0.248690;
13.450744;0.499928;-0.210000;1.018119;1.014165;0.089637;-0.470965;-0.248693;
13.469119;0.499930;-0.210000;1.018119;1.014165;0.089637;-0.470967;-0.248693;
13.480650;0.499931;-0.210000;1.018119;1.014165;0.089638;-0.470968;-0.248694;
13.492181;0.499933;-0.210000;1.018119;1.014165;0.089638;-0.470969;-0.248694;
13.515242;0.499935;-0.210000;1.018119;1.014165;0.089639;-0.470971;-0.248694;
13.561366;0.499940;-0.210000;1.018119;1.014165;0.089640;-0.470976;-0.248695;
13.653613;0.499948;-0.210000;1.018118;1.014164;0.089642;-0.470984;-0.248697;
13.726024;0.499954;-0.210000;1.018118;1.014164;0.089643;-0.470989;-0.248698;
13.737298;0.499955;-0.210000;1.018118;1.014164;0.089644;-0.470990;-0.248699;
13.748572;0.499956;-0.210000;1.018118;1.014164;0.089644;-0.470990;-0.248699;
13.771120;0.499958;-0.210000;1.018118;1.014164;0.089644;-0.470992;-0.248699;
13.816216;0.499961;-0.210000;1.018118;1.014164;0.089645;-0.470995;-0.248700;
13.861324;0.499963;-0.210000;1.018118;1.014164;0.089646;-0.470997;-0.248700;
13.872463;0.499964;-0.210000;1.018118;1.014164;0.089646;-0.470998;-0.248701;
13.883602;0.499965;-0.210000;1.018118;1.014164;0.089646;-0.470999;-0.248701;
13.905879;0.499966;-0.210000;1.018118;1.014164;0.089646;-0.471000;-0.248701;
13.950434;0.499968;-0.210000;1.018118;1.014164;0.089647;-0.471002;-0.248701;
14.039543;0.499973;-0.210000;1.018118;1.014164;0.089648;-0.471006;-0.248702;
14.217762;0.499980;-0.210000;1.018118;1.014163;0.089650;-0.471012;-0.248704;
14.574200;0.499989;-0.210000;1.018118;1.014163;0.089652;-0.471021;-0.248706;
15.287075;0.499999;-0.210000;1.018118;1.014162;0.089655;-0.471030;-0.248708;
15.415610;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.420172;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.429752;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.439332;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.451999;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.461547;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.462046;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.471584;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.481122;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.500198;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.538350;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.606678;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.616071;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.625464;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.644251;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.681824;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.756971;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.799271;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.808472;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.817673;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.836074;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.872877;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
15.946483;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
16.093695;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
16.388118;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
16.976965;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
18.154658;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
19.999996;0.500000;-0.210000;1.018118;1.014162;0.089655;-0.471031;-0.248708;
19.999998;0.499998;-0.210003;1.018117;1.014162;0.089649;-0.471031;-0.248708;
20.000057;0.499949;-0.210088;1.018093;1.014155;0.089462;-0.471031;-0.248707;
20.000121;0.499892;-0.210186;1.018066;1.014146;0.089248;-0.471032;-0.248706;
20.000144;0.499872;-0.210221;1.018056;1.014144;0.089171;-0.471032;-0.248706;
20.000189;0.499831;-0.210290;1.018037;1.014138;0.089017;-0.471033;-0.248704;
20.000235;0.499791;-0.210359;1.018018;1.014132;0.088864;-0.471034;-0.248703;
20.000326;0.499711;-0.210497;1.017980;1.014120;0.088558;-0.471036;-0.248699;
20.000508;0.499554;-0.210767;1.017904;1.014098;0.087945;-0.471042;-0.248687;
20.000691;0.499399;-0.211033;1.017831;1.014077;0.087334;-0.471051;-0.248671;
20.000873;0.499247;-0.211293;1.017758;1.014057;0.086723;-0.471062;-0.248650;
20.001055;0.499098;-0.211548;1.017687;1.014037;0.086112;-0.471076;-0.248624;
20.001419;0.498809;-0.212045;1.017549;1.014001;0.084893;-0.471111;-0.248559;
20.001784;0.498530;-0.212522;1.017416;1.013969;0.083677;-0.471156;-0.248476;
20.002148;0.498261;-0.212982;1.017288;1.013940;0.082462;-0.471211;-0.248377;
20.002513;0.498004;-0.213424;1.017165;1.013915;0.081250;-0.471275;-0.248261;
20.002877;0.497756;-0.213849;1.017046;1.013892;0.080040;-0.471347;-0.248129;
20.003241;0.497518;-0.214259;1.016932;1.013872;0.078833;-0.471429;-0.247983;
20.003970;0.497071;-0.215033;1.016717;1.013840;0.076423;-0.471617;-0.247648;
20.004699;0.496660;-0.215749;1.016517;1.013818;0.074022;-0.471838;-0.247259;
20.005428;0.496285;-0.216413;1.016331;1.013804;0.071628;-0.472088;-0.246821;
20.006157;0.495942;-0.217028;1.016159;1.013797;0.069241;-0.472368;-0.246337;
20.007614;0.495346;-0.218131;1.015851;1.013802;0.064487;-0.473003;-0.245248;
20.008731;0.494966;-0.218869;1.015644;1.013819;0.060862;-0.473553;-0.244314;
20.008745;0.494962;-0.218877;1.015641;1.013819;0.060815;-0.473561;-0.244301;
20.008760;0.494958;-0.218886;1.015639;1.013819;0.060768;-0.473568;-0.244288;
20.008789;0.494949;-0.218904;1.015634;1.013820;0.060675;-0.473583;-0.244263;
20.008846;0.494931;-0.218939;1.015624;1.013821;0.060489;-0.473613;-0.244212;
20.008961;0.494896;-0.219009;1.015604;1.013824;0.060116;-0.473674;-0.244110;
20.009138;0.494844;-0.219115;1.015575;1.013828;0.059545;-0.473767;-0.243952;
20.009154;0.494840;-0.219124;1.015572;1.013828;0.059491;-0.473776;-0.243937;
20.009171;0.494835;-0.219134;1.015569;1.013828;0.059437;-0.473785;-0.243922;
20.009204;0.494825;-0.219154;1.015564;1.013829;0.059330;-0.473803;-0.243892;
20.009270;0.494806;-0.219193;1.015553;1.013831;0.059115;-0.473839;-0.243831;
20.009403;0.494769;-0.219270;1.015531;1.013834;0.058686;-0.473911;-0.243710;
20.009669;0.494697;-0.219420;1.015489;1.013841;0.057828;-0.474057;-0.243464;
20.009833;0.494654;-0.219512;1.015463;1.013845;0.057297;-0.474148;-0.243310;
20.009852;0.494649;-0.219522;1.015460;1.013846;0.057235;-0.474159;-0.243292;
20.009871;0.494644;-0.219533;1.015457;1.013846;0.057173;-0.474170;-0.243274;
20.009910;0.494634;-0.219554;1.015451;1.013848;0.057050;-0.474191;-0.243238;
20.009986;0.494615;-0.219595;1.015440;1.013850;0.056802;-0.474234;-0.243165;
20.010140;0.494576;-0.219678;1.015416;1.013854;0.056306;-0.474322;-0.243018;
20.010447;0.494503;-0.219839;1.015371;1.013863;0.055316;-0.474499;-0.242722;
20.011061;0.494368;-0.220146;1.015285;1.013882;0.053339;-0.474862;-0.242113;
20.011675;0.494248;-0.220433;1.015203;1.013903;0.051364;-0.475237;-0.241486;
20.012289;0.494143;-0.220703;1.015127;1.013925;0.049392;-0.475624;-0.240841;
20.012903;0.494051;-0.220955;1.015056;1.013947;0.047424;-0.476022;-0.240180;
20.013517;0.493973;-0.221190;1.014989;1.013970;0.045458;-0.476429;-0.239502;
20.013994;0.493920;-0.221364;1.014940;1.013988;0.043931;-0.476753;-0.238965;
20.014018;0.493917;-0.221372;1.014937;1.013989;0.043855;-0.476769;-0.238938;
20.014042;0.493915;-0.221380;1.014935;1.013990;0.043779;-0.476785;-0.238911;
20.014089;0.493910;-0.221397;1.014930;1.013992;0.043626;-0.476818;-0.238857;
20.014185;0.493901;-0.221430;1.014921;1.013996;0.043322;-0.476883;-0.238748;
20.014375;0.493883;-0.221495;1.014902;1.014003;0.042713;-0.477015;-0.238530;
20.014757;0.493851;-0.221621;1.014866;1.014018;0.041496;-0.477281;-0.238088;
20.015519;0.493800;-0.221857;1.014799;1.014047;0.039064;-0.477822;-0.237191;
20.016513;0.493756;-0.222137;1.014719;1.014084;0.035899;-0.478544;-0.235992;
20.016537;0.493755;-0.222143;1.014717;1.014085;0.035821;-0.478562;-0.235962;
20.016562;0.493755;-0.222149;1.014715;1.014085;0.035743;-0.478581;-0.235932;
20.016611;0.493753;-0.222162;1.014711;1.014087;0.035588;-0.478617;-0.235872;
20.016709;0.493751;-0.222188;1.014704;1.014091;0.035276;-0.478689;-0.235752;
20.016905;0.493747;-0.222238;1.014690;1.014098;0.034653;-0.478835;-0.235510;
20.017297;0.493741;-0.222334;1.014662;1.014112;0.033407;-0.479128;-0.235023;
20.018081;0.493741;-0.222514;1.014610;1.014139;0.030917;-0.479722;-0.234036;
20.019649;0.493781;-0.222826;1.014519;1.014187;0.025946;-0.480938;-0.232013;
20.021217;0.493873;-0.223079;1.014444;1.014227;0.020985;-0.482187;-0.229927;
20.022786;0.494010;-0.223280;1.014384;1.014257;0.016034;-0.483464;-0.227785;
20.024354;0.494188;-0.223436;1.014336;1.014275;0.011091;-0.484765;-0.225593;
20.025922;0.494402;-0.223552;1.014299;1.014281;0.006155;-0.486086;-0.223355;
20.029058;0.494926;-0.223685;1.014253;1.014246;-0.003697;-0.488771;-0.218762;
20.032195;0.495563;-0.223702;1.014237;1.014147;-0.013525;-0.491503;-0.214028;
20.035331;0.496296;-0.223629;1.014247;1.013978;-0.023333;-0.494266;-0.209175;
20.038467;0.497114;-0.223486;1.014276;1.013735;-0.033121;-0.497050;-0.204219;
20.041604;0.498008;-0.223285;1.014320;1.013412;-0.042891;-0.499846;-0.199176;
20.044740;0.498972;-0.223040;1.014375;1.013008;-0.052644;-0.502648;-0.194055;
20.047876;0.500000;-0.222760;1.014440;1.012520;-0.062378;-0.505452;-0.188866;
20.051013;0.501090;-0.222455;1.014511;1.011946;-0.072094;-0.508255;-0.183618;
20.057285;0.503439;-0.221797;1.014663;1.010532;-0.091470;-0.513849;-0.172973;
20.063558;0.506006;-0.221106;1.014823;1.008760;-0.110765;-0.519417;-0.162148;
20.069831;0.508781;-0.220404;1.014981;1.006624;-0.129973;-0.524951;-0.151166;
20.076103;0.511752;-0.219711;1.015132;1.004124;-0.149088;-0.530444;-0.140043;
20.082376;0.514912;-0.219042;1.015272;1.001257;-0.168105;-0.535888;-0.128788;
20.094922;0.521750;-0.217811;1.015507;0.994431;-0.205819;-0.546591;-0.105902;
20.107467;0.529222;-0.216788;1.015683;0.986167;-0.243074;-0.556989;-0.082498;
20.120012;0.537294;-0.215849;1.015793;0.976490;-0.279826;-0.567012;-0.058561;
20.132558;0.545879;-0.215107;1.015845;0.965433;-0.316039;-0.576575;-0.034064;
20.134126;0.546987;-0.215025;1.015848;0.963955;-0.320525;-0.577736;-0.030962;
20.137262;0.549226;-0.214867;1.015850;0.960937;-0.329470;-0.580032;-0.024731;
20.143535;0.553785;-0.214578;1.015844;0.954650;-0.347249;-0.584514;-0.012157;
20.143731;0.553929;-0.214569;1.015843;0.954448;-0.347803;-0.584652;-0.011761;
20.144123;0.554218;-0.214552;1.015843;0.954043;-0.348909;-0.584926;-0.010970;
20.144907;0.554796;-0.214518;1.015841;0.953230;-0.351119;-0.585474;-0.009387;
20.146475;0.555958;-0.214453;1.015837;0.951589;-0.355532;-0.586563;-0.006212;
20.149611;0.558301;-0.214327;1.015826;0.948244;-0.364329;-0.588710;0.000166;
20.150004;0.558595;-0.214312;1.015824;0.947820;-0.365425;-0.588975;0.000965;
20.150788;0.559186;-0.214281;1.015821;0.946969;-0.367617;-0.589504;0.002567;
20.152356;0.560371;-0.214222;1.015814;0.945251;-0.371994;-0.590554;0.005777;
20.155492;0.562759;-0.214109;1.015798;0.941754;-0.380718;-0.592622;0.012225;
20.155884;0.563059;-0.214096;1.015796;0.941311;-0.381805;-0.592878;0.013033;
20.156668;0.563660;-0.214069;1.015792;0.940422;-0.383979;-0.593387;0.014652;
20.158236;0.564867;-0.214016;1.015782;0.938628;-0.388318;-0.594396;0.017897;
20.161373;0.567297;-0.213915;1.015761;0.934980;-0.396967;-0.596381;0.024416;
20.161765;0.567602;-0.213903;1.015758;0.934518;-0.398045;-0.596626;0.025234;
20.162549;0.568214;-0.213878;1.015752;0.933592;-0.400199;-0.597114;0.026871;
20.164117;0.569441;-0.213831;1.015740;0.931723;-0.404500;-0.598080;0.030151;
20.167253;0.571912;-0.213741;1.015714;0.927926;-0.413072;-0.599978;0.036741;
20.167645;0.572222;-0.213730;1.015711;0.927446;-0.414140;-0.600211;0.037567;
20.168430;0.572843;-0.213708;1.015704;0.926482;-0.416275;-0.600677;0.039222;
20.169998;0.574090;-0.213666;1.015690;0.924540;-0.420537;-0.601598;0.042538;
20.173134;0.576598;-0.213585;1.015659;0.920596;-0.429029;-0.603403;0.049199;
20.173526;0.576913;-0.213576;1.015655;0.920098;-0.430088;-0.603625;0.050034;
20.174310;0.577544;-0.213557;1.015647;0.919097;-0.432203;-0.604067;0.051706;
20.175878;0.578809;-0.213519;1.015631;0.917082;-0.436425;-0.604941;0.055058;
20.176662;0.579443;-0.213501;1.015622;0.916066;-0.438532;-0.605373;0.056737;
20.178231;0.580715;-0.213465;1.015605;0.914022;-0.442738;-0.606228;0.060102;
20.179015;0.581353;-0.213447;1.015596;0.912993;-0.444836;-0.606650;0.061789;
20.180583;0.582631;-0.213413;1.015578;0.910919;-0.449026;-0.607484;0.065168;
20.181367;0.583273;-0.213397;1.015568;0.909875;-0.451116;-0.607897;0.066861;
20.182935;0.584558;-0.213364;1.015549;0.907773;-0.455289;-0.608711;0.070255;
20.183719;0.585202;-0.213348;1.015540;0.906715;-0.457371;-0.609113;0.071955;
20.185287;0.586495;-0.213317;1.015520;0.904585;-0.461527;-0.609907;0.075362;
20.186071;0.587142;-0.213302;1.015510;0.903512;-0.463601;-0.610299;0.077070;
20.187640;0.588441;-0.213272;1.015489;0.901353;-0.467740;-0.611072;0.080491;
20.188424;0.589091;-0.213258;1.015479;0.900267;-0.469805;-0.611453;0.082205;
20.189992;0.590396;-0.213230;1.015458;0.898080;-0.473927;-0.612205;0.085640;
20.190776;0.591050;-0.213216;1.015447;0.896979;-0.475984;-0.612576;0.087360;
20.192344;0.592361;-0.213189;1.015425;0.894764;-0.480089;-0.613306;0.090809;
20.193128;0.593017;-0.213176;1.015414;0.893649;-0.482137;-0.613666;0.092536;
20.194696;0.594334;-0.213151;1.015391;0.891406;-0.486225;-0.614375;0.095998;
20.195480;0.594994;-0.213138;1.015380;0.890277;-0.488264;-0.614724;0.097733;
20.197049;0.596316;-0.213114;1.015356;0.888006;-0.492334;-0.615410;0.101208;
20.197833;0.596979;-0.213102;1.015344;0.886864;-0.494365;-0.615748;0.102949;
20.199401;0.598307;-0.213079;1.015320;0.884565;-0.498417;-0.616412;0.106438;
20.200185;0.598973;-0.213068;1.015308;0.883409;-0.500439;-0.616739;0.108186;
20.201753;0.600306;-0.213046;1.015283;0.881083;-0.504474;-0.617380;0.111688;
20.202537;0.600975;-0.213035;1.015271;0.879913;-0.506486;-0.617695;0.113442;
20.204105;0.602314;-0.213014;1.015246;0.877559;-0.510503;-0.618314;0.116957;
20.204890;0.602985;-0.213004;1.015233;0.876375;-0.512507;-0.618617;0.118718;
20.206458;0.604329;-0.212984;1.015207;0.873995;-0.516506;-0.619212;0.122246;
20.207242;0.605003;-0.212975;1.015193;0.872797;-0.518500;-0.619504;0.124013;
20.208810;0.606352;-0.212956;1.015167;0.870389;-0.522481;-0.620076;0.127554;
20.209594;0.607028;-0.212947;1.015153;0.869178;-0.524467;-0.620356;0.129328;
20.211162;0.608383;-0.212929;1.015126;0.866743;-0.528429;-0.620904;0.132882;
20.211946;0.609061;-0.212920;1.015112;0.865519;-0.530405;-0.621172;0.134662;
20.213514;0.610421;-0.212904;1.015085;0.863057;-0.534349;-0.621696;0.138228;
20.214299;0.611102;-0.212895;1.015070;0.861820;-0.536316;-0.621951;0.140014;
20.215867;0.612466;-0.212880;1.015042;0.859331;-0.540241;-0.622451;0.143593;
20.216651;0.613150;-0.212872;1.015028;0.858080;-0.542198;-0.622694;0.145385;
20.218219;0.614519;-0.212857;1.014999;0.855565;-0.546104;-0.623169;0.148976;
20.219003;0.615204;-0.212849;1.014984;0.854301;-0.548053;-0.623400;0.150775;
20.220571;0.616578;-0.212835;1.014954;0.851760;-0.551940;-0.623850;0.154378;
20.221355;0.617266;-0.212828;1.014939;0.850483;-0.553879;-0.624069;0.156182;
20.222923;0.618644;-0.212815;1.014909;0.847915;-0.557747;-0.624494;0.159798;
20.223708;0.619334;-0.212808;1.014894;0.846624;-0.559676;-0.624700;0.161608;
20.225276;0.620717;-0.212795;1.014863;0.844031;-0.563525;-0.625099;0.165235;
20.226060;0.621409;-0.212789;1.014848;0.842727;-0.565444;-0.625292;0.167051;
20.227628;0.622796;-0.212777;1.014817;0.840107;-0.569274;-0.625666;0.170690;
20.228412;0.623490;-0.212771;1.014801;0.838791;-0.571183;-0.625846;0.172512;
20.229980;0.624881;-0.212760;1.014769;0.836146;-0.574993;-0.626194;0.176162;
20.230764;0.625578;-0.212754;1.014753;0.834816;-0.576893;-0.626361;0.177990;
20.232333;0.626973;-0.212744;1.014721;0.832145;-0.580683;-0.626683;0.181651;
20.233117;0.627671;-0.212739;1.014705;0.830803;-0.582573;-0.626837;0.183485;
20.234685;0.629070;-0.212729;1.014672;0.828106;-0.586344;-0.627132;0.187157;
20.235469;0.629771;-0.212724;1.014655;0.826752;-0.588224;-0.627273;0.188996;
20.237037;0.631174;-0.212714;1.014622;0.824029;-0.591974;-0.627541;0.192680;
20.237821;0.631876;-0.212710;1.014605;0.822662;-0.593844;-0.627668;0.194524;
20.239389;0.633283;-0.212701;1.014571;0.819915;-0.597574;-0.627910;0.198218;
20.240173;0.633987;-0.212697;1.014554;0.818535;-0.599434;-0.628024;0.200068;
20.241742;0.635397;-0.212688;1.014520;0.815762;-0.603144;-0.628238;0.203773;
20.242526;0.636104;-0.212684;1.014503;0.814370;-0.604994;-0.628339;0.205628;
20.244094;0.637518;-0.212676;1.014468;0.811572;-0.608684;-0.628526;0.209343;
20.244878;0.638225;-0.212673;1.014451;0.810168;-0.610523;-0.628612;0.211203;
20.246446;0.639643;-0.212665;1.014415;0.807345;-0.614192;-0.628772;0.214928;
20.247230;0.640353;-0.212662;1.014398;0.805928;-0.616021;-0.628844;0.216793;
20.248798;0.641774;-0.212655;1.014362;0.803081;-0.619670;-0.628976;0.220528;
20.249582;0.642485;-0.212652;1.014344;0.801652;-0.621488;-0.629035;0.222398;
20.251151;0.643909;-0.212645;1.014308;0.798781;-0.625116;-0.629138;0.226143;
20.251935;0.644622;-0.212642;1.014290;0.797339;-0.626924;-0.629183;0.228018;
20.253503;0.646050;-0.212636;1.014253;0.794443;-0.630531;-0.629259;0.231773;
20.254287;0.646765;-0.212634;1.014234;0.792989;-0.632329;-0.629289;0.233652;
20.255855;0.648196;-0.212628;1.014197;0.790070;-0.635914;-0.629336;0.237416;
20.256639;0.648912;-0.212625;1.014179;0.788604;-0.637701;-0.629353;0.239301;
20.258207;0.650346;-0.212620;1.014141;0.785660;-0.641265;-0.629371;0.243074;
20.258991;0.651064;-0.212618;1.014122;0.784182;-0.643042;-0.629373;0.244962;
20.260560;0.652501;-0.212613;1.014084;0.781214;-0.646584;-0.629362;0.248744;
20.261344;0.653220;-0.212611;1.014065;0.779725;-0.648350;-0.629350;0.250637;
20.262912;0.654660;-0.212607;1.014027;0.776733;-0.651871;-0.629310;0.254428;
20.263696;0.655381;-0.212604;1.014008;0.775232;-0.653626;-0.629283;0.256325;
20.265264;0.656824;-0.212600;1.013969;0.772217;-0.657125;-0.629214;0.260124;
20.266048;0.657547;-0.212599;1.013949;0.770704;-0.658870;-0.629173;0.262026;
20.267616;0.658992;-0.212595;1.013910;0.767665;-0.662347;-0.629075;0.265833;
20.268400;0.659716;-0.212593;1.013890;0.766140;-0.664080;-0.629018;0.267739;
20.269969;0.661165;-0.212590;1.013851;0.763079;-0.667536;-0.628890;0.271554;
20.270753;0.661890;-0.212588;1.013831;0.761542;-0.669258;-0.628819;0.273464;
20.272321;0.663341;-0.212585;1.013791;0.758457;-0.672691;-0.628662;0.277287;
20.273105;0.664068;-0.212584;1.013770;0.756909;-0.674402;-0.628575;0.279200;
20.274673;0.665522;-0.212581;1.013730;0.753802;-0.677814;-0.628388;0.283031;
20.275457;0.666250;-0.212580;1.013710;0.752242;-0.679514;-0.628287;0.284948;
20.277025;0.667706;-0.212577;1.013669;0.749112;-0.682902;-0.628069;0.288786;
20.277809;0.668435;-0.212576;1.013648;0.747541;-0.684591;-0.627953;0.290706;
20.279378;0.669895;-0.212574;1.013607;0.744388;-0.687957;-0.627705;0.294551;
20.280162;0.670625;-0.212572;1.013586;0.742806;-0.689635;-0.627573;0.296475;
20.281730;0.672086;-0.212570;1.013544;0.739630;-0.692978;-0.627295;0.300327;
20.282514;0.672818;-0.212570;1.013523;0.738037;-0.694644;-0.627148;0.302255;
20.284082;0.674282;-0.212568;1.013481;0.734839;-0.697965;-0.626839;0.306113;
20.284866;0.675015;-0.212567;1.013460;0.733235;-0.699620;-0.626677;0.308044;
20.286434;0.676481;-0.212565;1.013418;0.730015;-0.702918;-0.626337;0.311908;
20.287218;0.677215;-0.212565;1.013396;0.728400;-0.704561;-0.626159;0.313842;
20.288787;0.678684;-0.212563;1.013353;0.725158;-0.707835;-0.625788;0.317713;
20.289571;0.679419;-0.212563;1.013332;0.723531;-0.709467;-0.625595;0.319650;
20.291139;0.680890;-0.212561;1.013289;0.720268;-0.712719;-0.625193;0.323526;
20.291923;0.681626;-0.212561;1.013267;0.718631;-0.714339;-0.624985;0.325466;
20.293491;0.683099;-0.212560;1.013223;0.715345;-0.717567;-0.624552;0.329348;
20.294275;0.683837;-0.212560;1.013201;0.713697;-0.719175;-0.624327;0.331291;
20.295843;0.685312;-0.212559;1.013157;0.710390;-0.722380;-0.623863;0.335178;
20.296628;0.686050;-0.212558;1.013135;0.708732;-0.723977;-0.623623;0.337123;
20.298196;0.687528;-0.212558;1.013091;0.705404;-0.727158;-0.623127;0.341016;
20.298980;0.688267;-0.212557;1.013068;0.703734;-0.728742;-0.622871;0.342963;
20.300548;0.689747;-0.212557;1.013024;0.700385;-0.731900;-0.622343;0.346860;
20.301332;0.690487;-0.212557;1.013001;0.698705;-0.733473;-0.622071;0.348810;
20.302900;0.691969;-0.212557;1.012956;0.695335;-0.736606;-0.621512;0.352712;
20.303684;0.692710;-0.212556;1.012933;0.693645;-0.738167;-0.621224;0.354664;
20.305116;0.694065;-0.212556;1.012892;0.690548;-0.741008;-0.620685;0.358231;
20.305152;0.694099;-0.212556;1.012891;0.690471;-0.741078;-0.620671;0.358320;
20.305224;0.694166;-0.212556;1.012889;0.690316;-0.741220;-0.620644;0.358498;
20.305366;0.694301;-0.212556;1.012884;0.690007;-0.741502;-0.620589;0.358854;
20.305438;0.694369;-0.212556;1.012882;0.689852;-0.741643;-0.620561;0.359032;
20.305581;0.694504;-0.212556;1.012878;0.689542;-0.741926;-0.620506;0.359388;
20.305652;0.694572;-0.212556;1.012876;0.689387;-0.742067;-0.620478;0.359566;
20.305795;0.694707;-0.212556;1.012872;0.689078;-0.742349;-0.620423;0.359922;
20.305866;0.694775;-0.212556;1.012870;0.688923;-0.742490;-0.620395;0.360100;
20.306009;0.694910;-0.212556;1.012866;0.688613;-0.742772;-0.620339;0.360456;
20.306081;0.694978;-0.212556;1.012864;0.688457;-0.742912;-0.620312;0.360634;
20.306223;0.695113;-0.212556;1.012859;0.688147;-0.743194;-0.620256;0.360990;
