time;NETWORK_1011_131_Upu_value;NETWORK_4011_401_Upu_value;NETWORK_B11___21_Upu_value;NETWORK_BG09__11_Upu_value;NETWORK_1012_131_Upu_value;NETWORK_4012_401_Upu_value;NETWORK_B12___21_Upu_value;NETWORK_BG01__11_Upu_value;NETWORK_BG10__11_Upu_value;NETWORK_1013_131_Upu_value;NETWORK_B13___21_Upu_value;NETWORK_BG02__11_Upu_value;NETWORK_1014_131_Upu_value;NETWORK_BG03__11_Upu_value;NETWORK_1021_131_Upu_value;NETWORK_BG04__11_Upu_value;NETWORK_1022_131_Upu_value;NETWORK_4022_401_Upu_value;NETWORK_B22___21_Upu_value;NETWORK_BG05__11_Upu_value;NETWORK_1041_131_Upu_value;NETWORK_B01___21_Upu_value;NETWORK_1042_131_Upu_value;NETWORK_B02___21_Upu_value;NETWORK_BG06__11_Upu_value;NETWORK_1043_131_Upu_value;NETWORK_B03___21_Upu_value;NETWORK_BG07__11_Upu_value;NETWORK_1044_131_Upu_value;NETWORK_4044_401_Upu_value;NETWORK_B04___21_Upu_value;NETWORK_1045_131_Upu_value;NETWORK_4045_401_Upu_value;NETWORK_B05___21_Upu_value;NETWORK_2031_221_Upu_value;NETWORK_4031_401_Upu_value;NETWORK_B31___21_Upu_value;NETWORK_BG12__11_Upu_value;NETWORK_2032_221_Upu_value;NETWORK_B32___21_Upu_value;NETWORK_BG08__11_Upu_value;NETWORK_4021_401_Upu_value;NETWORK_BG11__11_Upu_value;NETWORK_4032_401_Upu_value;NETWORK_4041_401_Upu_value;NETWORK_B41___21_Upu_value;NETWORK_BG13__11_Upu_value;NETWORK_4042_401_Upu_value;NETWORK_B42___21_Upu_value;NETWORK_BG14__11_Upu_value;NETWORK_4043_401_Upu_value;NETWORK_B43___21_Upu_value;NETWORK_4046_401_Upu_value;NETWORK_B46___21_Upu_value;NETWORK_4047_401_Upu_value;NETWORK_B47___21_Upu_value;NETWORK_BG15__11_Upu_value;NETWORK_4051_401_Upu_value;NETWORK_B51___21_Upu_value;NETWORK_BG16__11_Upu_value;NETWORK_4061_401_Upu_value;NETWORK_B61___21_Upu_value;NETWORK_4062_401_Upu_value;NETWORK_B62___21_Upu_value;NETWORK_BG17__11_Upu_value;NETWORK_4063_401_Upu_value;NETWORK_B63___21_Upu_value;NETWORK_BG18__11_Upu_value;NETWORK_4071_401_Upu_value;NETWORK_B71___21_Upu_value;NETWORK_BG19__11_Upu_value;NETWORK_4072_401_Upu_value;NETWORK_B72___21_Upu_value;NETWORK_BG20__11_Upu_value;
142.000000;1.042777;1.001531;0.984582;0.997211;1.052193;1.007371;0.986980;1.067671;1.014540;1.048056;0.989331;1.056174;1.056385;1.059456;1.021330;1.033587;1.003171;0.939302;0.977880;1.025053;0.844509;0.935980;0.925694;0.941627;0.946413;0.865299;0.921945;0.883295;0.862614;0.895635;0.963649;0.882352;0.925271;0.955152;0.935992;0.930068;0.961937;0.946979;1.039435;0.988371;1.047296;0.935915;0.956933;0.927962;0.927843;0.963586;0.985826;0.884051;0.944427;0.903424;0.906950;0.950144;0.924333;0.967397;0.981657;0.978677;1.038579;0.989042;0.981861;1.046058;0.968295;0.984790;1.013875;0.988788;1.006646;1.032424;0.988737;1.029527;1.042164;0.996737;1.029505;1.057731;0.996199;1.018474;
144.000000;1.042254;1.000866;0.984087;0.997558;1.052093;1.006964;0.986886;1.068137;1.014941;1.048229;0.989494;1.056700;1.056673;1.060014;1.021824;1.034642;1.001172;0.936814;0.975925;1.025113;0.832834;0.933526;0.916772;0.932520;0.937863;0.854102;0.909971;0.871711;0.853666;0.887108;0.964619;0.874377;0.917390;0.946494;0.931342;0.924601;0.957145;0.942447;1.038175;0.987171;1.047502;0.929729;0.951892;0.921552;0.921564;0.957050;0.982702;0.875228;0.945279;0.894591;0.899359;0.952330;0.917935;0.960683;0.977028;0.974050;1.037769;0.983545;0.986379;1.044985;0.965161;0.981593;1.012188;0.987134;1.006976;1.032014;0.988340;1.030229;1.041996;0.996576;1.029502;1.057712;0.996182;1.018494;
144.000000;1.042254;1.000866;0.984087;0.997558;1.052093;1.006964;0.986886;1.068137;1.014941;1.048229;0.989494;1.056700;1.056673;1.060014;1.021824;1.034642;1.001172;0.936814;0.975925;1.025113;0.832834;0.933526;0.916772;0.932520;0.937863;0.854102;0.909971;0.871711;0.853666;0.887108;0.964619;0.874377;0.917390;0.946494;0.931342;0.924601;0.957145;0.942447;1.038175;0.987171;1.047502;0.929729;0.951892;0.921552;0.921564;0.957050;0.982702;0.875228;0.945279;0.894591;0.899359;0.952330;0.917935;0.960683;0.977028;0.974050;1.037769;0.983545;0.986379;1.044985;0.965161;0.981593;1.012188;0.987134;1.006976;1.032014;0.988340;1.030229;1.041996;0.996576;1.029502;1.057712;0.996182;1.018494;
146.000000;1.041928;1.000477;0.983778;0.997726;1.051973;1.006692;0.986773;1.068316;1.015111;1.048237;0.989502;1.056883;1.056736;1.060205;1.021873;1.035006;0.999913;0.935448;0.984467;1.025190;0.827251;0.927249;0.909183;0.934444;0.930073;0.848134;0.913557;0.864832;0.849314;0.882967;0.959687;0.870110;0.913405;0.952358;0.929108;0.922018;0.964920;0.940195;1.037626;0.986647;1.047679;0.926732;0.949335;0.918510;0.918827;0.954200;0.982019;0.870945;0.940641;0.889794;0.895703;0.948447;0.914558;0.967459;0.974909;0.971932;1.037926;0.981522;0.984345;1.045272;0.963912;0.980319;1.011617;0.986577;1.007532;1.032048;0.988373;1.030786;1.041883;0.996468;1.029496;1.057689;0.996159;1.018492;
146.000000;1.041928;1.000477;0.983778;0.997726;1.051973;1.006692;0.986773;1.068316;1.015111;1.048237;0.989502;1.056883;1.056736;1.060205;1.021873;1.035006;0.999913;0.935448;0.984467;1.025190;0.827251;0.927249;0.909183;0.934444;0.930073;0.848134;0.913557;0.864832;0.849314;0.882967;0.959687;0.870110;0.913405;0.952358;0.929108;0.922018;0.964920;0.940195;1.037626;0.986647;1.047679;0.926732;0.949335;0.918510;0.918827;0.954200;0.982019;0.870945;0.940641;0.889794;0.895703;0.948447;0.914558;0.967459;0.974909;0.971932;1.037926;0.981522;0.984345;1.045272;0.963912;0.980319;1.011617;0.986577;1.007532;1.032048;0.988373;1.030786;1.041883;0.996468;1.029496;1.057689;0.996159;1.018492;
148.000000;1.041669;1.000223;0.983534;0.997576;1.051745;1.006454;0.986559;1.068138;1.014950;1.048019;0.989295;1.056689;1.056523;1.060005;1.021479;1.034638;0.999468;0.934977;0.984028;1.025104;0.826613;0.926530;0.907587;0.932796;0.928128;0.847414;0.912777;0.863629;0.848795;0.882499;0.959097;0.869695;0.913018;0.951901;0.928510;0.921346;0.964297;0.939586;1.037351;0.986385;1.047555;0.926129;0.948791;0.917855;0.918165;0.963681;0.982487;0.870352;0.939998;0.888876;0.895332;0.948053;0.914301;0.967186;0.974822;0.971846;1.038189;0.981453;0.984275;1.045562;0.963514;0.979913;1.011314;0.986280;1.007422;1.031766;0.988103;1.030545;1.041793;0.996382;1.029485;1.057663;0.996135;1.018483;
148.000000;1.041669;1.000223;0.983534;0.997576;1.051746;1.006454;0.986559;1.068139;1.014950;1.048019;0.989295;1.056689;1.056523;1.060006;1.021479;1.034638;0.999468;0.934977;0.984028;1.025104;0.826612;0.926528;0.907581;0.932788;0.928118;0.847413;0.912775;0.863628;0.848794;0.882497;0.959095;0.869694;0.913016;0.951900;0.928508;0.921344;0.964296;0.939585;1.037351;0.986384;1.047555;0.926128;0.948790;0.917853;0.918163;0.963679;0.982486;0.870350;0.939997;0.888875;0.895330;0.948051;0.914299;0.967184;0.974821;0.971844;1.038189;0.981452;0.984274;1.045562;0.963513;0.979912;1.011313;0.986280;1.007422;1.031766;0.988102;1.030544;1.041794;0.996382;1.029486;1.057664;0.996135;1.018483;
150.000000;1.055047;1.013327;0.996196;1.006911;1.063379;1.018549;0.997499;1.077215;1.024037;1.058567;0.999277;1.065436;1.066577;1.068692;1.039720;1.051208;1.019207;0.953939;1.003510;1.036105;0.809135;0.906882;0.893972;0.918753;0.916609;0.828588;0.892422;0.845979;0.829703;0.862643;0.937461;0.856626;0.899880;0.937555;0.943982;0.936799;0.980408;0.953710;1.049336;0.997810;1.056803;0.940639;0.961809;0.929620;0.924499;0.970347;0.987018;0.854788;0.923142;0.875118;0.857892;0.908299;0.862761;0.912519;0.902376;0.899428;0.931548;0.976905;0.979702;1.050936;0.974317;0.990928;1.024438;0.999112;1.023644;1.047350;1.003063;1.047297;1.046614;1.001004;1.030830;1.059033;0.997428;1.019008;
150.000000;1.055047;1.013327;0.996196;1.006911;1.063379;1.018549;0.997499;1.077215;1.024037;1.058567;0.999277;1.065436;1.066577;1.068692;1.039720;1.051208;1.019207;0.953939;1.003510;1.036105;0.809135;0.906882;0.893972;0.918753;0.916609;0.828588;0.892422;0.845979;0.829703;0.862643;0.937461;0.856626;0.899880;0.937555;0.943982;0.936799;0.980408;0.953710;1.049336;0.997810;1.056803;0.940639;0.961809;0.929620;0.924499;0.970347;0.987018;0.854788;0.923142;0.875118;0.857892;0.908299;0.862761;0.912519;0.902376;0.899428;0.931548;0.976905;0.979702;1.050936;0.974317;0.990928;1.024438;0.999112;1.023644;1.047350;1.003063;1.047297;1.046614;1.001004;1.030830;1.059033;0.997428;1.019008;
152.000000;1.059395;1.017673;1.000312;1.009431;1.066955;1.022441;1.000862;1.079683;1.026536;1.061728;1.002268;1.067886;1.069546;1.071163;1.045536;1.056290;1.026609;0.961513;1.010816;1.038804;0.813021;0.911250;0.894547;0.919345;0.915953;0.832169;0.896294;0.847889;0.833329;0.866490;0.941570;0.860695;0.904174;0.942022;0.952788;0.946391;0.989576;0.962291;1.054016;1.002271;1.059372;0.950436;0.970358;0.939107;0.932804;0.979087;0.991740;0.860010;0.928798;0.878976;0.858695;0.909151;0.860833;0.910474;0.896468;0.893522;0.918832;0.981202;0.984022;1.054989;0.981227;0.997974;1.030654;1.005188;1.029336;1.053187;1.008667;1.052580;1.047966;1.002300;1.030794;1.059257;0.997640;1.018963;
152.000000;1.059395;1.017673;1.000312;1.009431;1.066955;1.022441;1.000862;1.079683;1.026536;1.061728;1.002268;1.067886;1.069546;1.071163;1.045536;1.056290;1.026609;0.961513;1.010816;1.038804;0.813021;0.911250;0.894547;0.919345;0.915953;0.832169;0.896294;0.847889;0.833329;0.866490;0.941570;0.860695;0.904174;0.942022;0.952788;0.946391;0.989576;0.962291;1.054016;1.002271;1.059372;0.950436;0.970358;0.939107;0.932804;0.979087;0.991740;0.860010;0.928798;0.878976;0.858695;0.909151;0.860833;0.910474;0.896468;0.893522;0.918832;0.981202;0.984022;1.054989;0.981227;0.997974;1.030654;1.005188;1.029336;1.053187;1.008667;1.052580;1.047966;1.002300;1.030794;1.059257;0.997640;1.018963;
154.000000;1.059814;1.018183;1.000708;1.008948;1.066991;1.022736;1.000895;1.079158;1.026059;1.061542;1.002093;1.067357;1.069259;1.070635;1.045163;1.055408;1.028115;0.963411;1.012303;1.038231;0.814739;0.913182;0.894397;0.919191;0.915086;0.833922;0.898189;0.848924;0.835268;0.868584;0.943767;0.862172;0.905715;0.943643;0.955555;0.949640;0.992457;0.965345;1.054529;1.002760;1.058880;0.954072;0.973651;0.942568;0.935574;0.982002;0.992606;0.862889;0.931916;0.881351;0.860515;0.911084;0.862167;0.911888;0.897091;0.894144;0.918084;0.982006;0.984831;1.054910;0.981919;0.998680;1.030301;1.004843;1.028290;1.052314;1.007829;1.051351;1.048014;1.002347;1.030601;1.059191;0.997577;1.018875;
154.000000;1.059814;1.018183;1.000708;1.008948;1.066991;1.022736;1.000895;1.079158;1.026059;1.061542;1.002093;1.067357;1.069259;1.070635;1.045163;1.055408;1.028115;0.963411;1.012303;1.038231;0.814739;0.913182;0.894397;0.919191;0.915086;0.833922;0.898189;0.848924;0.835268;0.868584;0.943767;0.862172;0.905715;0.943643;0.955555;0.949640;0.992457;0.965345;1.054529;1.002760;1.058880;0.954072;0.973651;0.942568;0.935574;0.982002;0.992606;0.862889;0.931916;0.881351;0.860515;0.911084;0.862167;0.911888;0.897091;0.894144;0.918084;0.982006;0.984831;1.054910;0.981919;0.998680;1.030301;1.004843;1.028290;1.052314;1.007829;1.051351;1.048014;1.002347;1.030601;1.059191;0.997577;1.018875;
156.000000;1.059114;1.017607;1.000045;1.007560;1.065993;1.021998;0.999957;1.077717;1.024669;1.060355;1.000969;1.065904;1.067985;1.069165;1.042810;1.052551;1.027933;0.963683;1.012123;1.036788;0.814734;0.913177;0.893423;0.918187;0.913726;0.833996;0.898270;0.848577;0.835622;0.869031;0.944168;0.862011;0.905553;0.943466;0.956375;0.950820;0.993311;0.966542;1.053752;1.002019;1.057466;0.955670;0.975155;0.943935;0.936311;0.982777;0.992329;0.864010;0.933129;0.882225;0.861048;0.911650;0.862531;0.912274;0.897209;0.894263;0.917753;0.981277;0.984097;1.053576;0.980515;0.997248;1.027845;1.002442;1.025185;1.049375;1.005007;1.048166;1.047740;1.002083;1.030470;1.059092;0.997484;1.018827;
156.000000;1.059113;1.017606;1.000044;1.007559;1.065992;1.021996;0.999956;1.077716;1.024668;1.060354;1.000968;1.065903;1.067984;1.069164;1.042809;1.052550;1.027932;0.963682;1.012122;1.036787;0.814733;0.913175;0.893422;0.918185;0.913725;0.833995;0.898268;0.848577;0.835620;0.869030;0.944166;0.862009;0.905552;0.943465;0.956374;0.950819;0.993310;0.966541;1.053751;1.002018;1.057465;0.955669;0.975154;0.943933;0.936310;0.982775;0.992328;0.864008;0.933128;0.882224;0.861046;0.911648;0.862529;0.912273;0.897207;0.894261;0.917751;0.981276;0.984096;1.053575;0.980514;0.997247;1.027844;1.002441;1.025185;1.049374;1.005006;1.048166;1.047739;1.002082;1.030469;1.059091;0.997483;1.018826;
158.000000;1.065147;1.023762;1.005755;1.010251;1.070547;1.027297;1.004239;1.080135;1.027191;1.063963;1.004383;1.068097;1.071173;1.071282;1.048513;1.056486;1.038828;0.975135;1.022876;1.040536;0.804156;0.901285;0.887533;0.912112;0.908547;0.826516;0.890182;0.841388;0.832657;0.866650;0.940808;0.846476;0.888892;0.926413;0.969043;0.964681;1.006501;0.978606;1.059879;1.007860;1.060270;0.970716;0.987940;0.957800;0.945655;0.992609;0.997222;0.871203;0.940920;0.890645;0.863415;0.914164;0.865351;0.915266;0.900664;0.897716;0.921953;0.928053;0.930583;0.962419;0.985394;1.002222;1.030615;1.005150;1.028763;1.052820;1.008315;1.051969;1.049885;1.004140;1.031032;1.059675;0.998034;1.019036;
158.000000;1.065147;1.023762;1.005755;1.010251;1.070547;1.027297;1.004239;1.080135;1.027191;1.063963;1.004383;1.068097;1.071173;1.071282;1.048513;1.056486;1.038828;0.975135;1.022876;1.040536;0.804156;0.901285;0.887533;0.912112;0.908547;0.826516;0.890182;0.841388;0.832657;0.866650;0.940808;0.846476;0.888892;0.926413;0.969043;0.964681;1.006501;0.978606;1.059879;1.007860;1.060270;0.970716;0.987940;0.957800;0.945655;0.992609;0.997222;0.871203;0.940920;0.890645;0.863415;0.914164;0.865351;0.915266;0.900664;0.897716;0.921953;0.928053;0.930583;0.962419;0.985394;1.002222;1.030615;1.005150;1.028763;1.052820;1.008315;1.051969;1.049885;1.004140;1.031032;1.059675;0.998034;1.019036;
160.000000;1.065659;1.024383;1.006240;1.009561;1.070568;1.027642;1.004259;1.079442;1.026521;1.063728;1.004161;1.067439;1.070812;1.070628;1.047960;1.055287;1.040641;0.977454;1.024666;1.039684;0.804987;0.902219;0.886851;0.911409;0.907142;0.827712;0.891475;0.841631;0.834614;0.868855;0.943027;0.846514;0.888883;0.926455;0.972334;0.968594;1.009927;0.982244;1.060341;1.008300;1.059493;0.975311;0.992054;0.962079;0.948804;0.995923;0.997835;0.875162;0.945207;0.894534;0.866357;0.917288;0.868237;0.918328;0.903473;0.900525;0.924415;0.923265;0.925769;0.952601;0.985987;1.002827;1.029956;1.004505;1.027425;1.051647;1.007188;1.050448;1.049974;1.004226;1.030869;1.059635;0.997997;1.018974;
160.000000;1.065659;1.024383;1.006240;1.009561;1.070568;1.027642;1.004259;1.079442;1.026521;1.063728;1.004161;1.067439;1.070812;1.070628;1.047960;1.055287;1.040641;0.977454;1.024666;1.039684;0.804987;0.902219;0.886851;0.911409;0.907142;0.827712;0.891475;0.841631;0.834614;0.868855;0.943027;0.846514;0.888883;0.926455;0.972334;0.968594;1.009927;0.982244;1.060341;1.008300;1.059493;0.975311;0.992054;0.962079;0.948804;0.995923;0.997835;0.875162;0.945207;0.894534;0.866357;0.917288;0.868237;0.918328;0.903473;0.900525;0.924415;0.923265;0.925769;0.952601;0.985987;1.002827;1.029956;1.004505;1.027425;1.051647;1.007188;1.050448;1.049974;1.004226;1.030869;1.059635;0.997997;1.018974;
162.000000;1.064798;1.023634;1.005425;1.008055;1.069444;1.026752;1.003202;1.077922;1.025030;1.062453;1.002954;1.065933;1.069462;1.069116;1.045479;1.052346;1.040125;0.977371;1.024156;1.038025;0.804182;0.901314;0.885149;0.909653;0.905089;0.826991;0.890695;0.840466;0.834280;0.868611;0.942647;0.845628;0.887977;0.925482;0.972612;0.969165;1.010217;0.982941;1.059298;1.007306;1.057939;0.976333;0.993091;0.962810;0.948807;0.995926;0.996728;0.875634;0.945718;0.894887;0.866320;0.917248;0.868114;0.918196;0.903230;0.900282;0.923999;0.921672;0.924167;0.950340;0.984172;1.000977;1.027253;1.001864;1.024254;1.048576;1.004240;1.047231;1.049633;1.003898;1.030719;1.059518;0.997886;1.018921;
162.000000;1.064798;1.023634;1.005425;1.008055;1.069444;1.026752;1.003202;1.077922;1.025030;1.062453;1.002954;1.065933;1.069462;1.069116;1.045479;1.052346;1.040125;0.977371;1.024156;1.038025;0.804182;0.901314;0.885149;0.909653;0.905089;0.826991;0.890695;0.840466;0.834280;0.868611;0.942647;0.845628;0.887977;0.925482;0.972612;0.969165;1.010217;0.982941;1.059298;1.007306;1.057939;0.976333;0.993091;0.962810;0.948807;0.995926;0.996728;0.875634;0.945718;0.894887;0.866320;0.917248;0.868114;0.918196;0.903230;0.900282;0.923999;0.921672;0.924167;0.950340;0.984172;1.000977;1.027253;1.001864;1.024254;1.048576;1.004240;1.047231;1.049633;1.003898;1.030719;1.059518;0.997886;1.018921;
164.000000;1.063698;1.022648;1.004384;1.006412;1.068118;1.025648;1.001955;1.076253;1.023393;1.060985;1.001565;1.064264;1.067927;1.067435;1.042605;1.049029;1.039217;0.976881;1.023260;1.036300;0.802987;0.899971;0.883294;0.907740;0.902984;0.825847;0.889459;0.838945;0.833494;0.867889;0.941757;0.844457;0.886784;0.924198;0.972378;0.969169;1.009973;0.983090;1.058005;1.006074;1.056265;0.976715;0.993531;0.962925;0.948335;0.995429;0.995655;0.875466;0.945537;0.894577;0.865719;0.916610;0.867421;0.917462;0.902406;0.899458;0.923024;0.920240;0.922726;0.948729;0.981971;0.998733;1.024218;0.998896;1.020779;1.045193;1.000993;1.043730;1.049234;1.003516;1.030614;1.059406;0.997781;1.018887;
164.000000;1.063698;1.022648;1.004384;1.006412;1.068118;1.025648;1.001955;1.076253;1.023393;1.060985;1.001565;1.064264;1.067927;1.067435;1.042605;1.049029;1.039217;0.976881;1.023260;1.036300;0.802987;0.899971;0.883294;0.907740;0.902984;0.825847;0.889459;0.838945;0.833494;0.867889;0.941757;0.844457;0.886784;0.924198;0.972378;0.969169;1.009973;0.983090;1.058005;1.006074;1.056265;0.976715;0.993531;0.962925;0.948335;0.995429;0.995655;0.875466;0.945537;0.894577;0.865719;0.916610;0.867421;0.917462;0.902406;0.899458;0.923024;0.920240;0.922726;0.948729;0.981971;0.998733;1.024218;0.998896;1.020779;1.045193;1.000993;1.043730;1.049234;1.003516;1.030614;1.059406;0.997781;1.018887;
166.000000;1.062579;1.021636;1.003325;1.004826;1.066806;1.024535;1.000721;1.074644;1.021811;1.059551;1.000208;1.062658;1.066434;1.065817;1.039798;1.045823;1.038213;0.976259;1.022269;1.034648;0.801689;0.898512;0.881488;0.905877;0.900986;0.824593;0.888103;0.837370;0.832576;0.867021;0.940716;0.843210;0.885510;0.922828;0.971958;0.968951;1.009536;0.983027;1.056699;1.004828;1.054653;0.976821;0.993718;0.962794;0.947723;0.994786;0.994737;0.875074;0.945112;0.894083;0.864956;0.915800;0.866581;0.916570;0.901456;0.898508;0.921966;0.918815;0.921294;0.947227;0.979780;0.996499;1.021270;0.996014;1.017442;1.041936;0.997865;1.040377;1.048838;1.003136;1.030528;1.059302;0.997682;1.018861;
168.000000;1.061532;1.020682;1.002334;1.003378;1.065594;1.023498;0.999581;1.073179;1.020366;1.058236;0.998964;1.061197;1.065068;1.064345;1.037228;1.042901;1.037238;0.975622;1.021307;1.033142;0.800434;0.897101;0.879820;0.904157;0.899162;0.823377;0.886788;0.835877;0.831663;0.866150;0.939682;0.842012;0.884287;0.921513;0.971491;0.968654;1.009049;0.982878;1.055481;1.003668;1.053183;0.976796;0.993780;0.962565;0.947105;0.994135;0.993989;0.874612;0.944612;0.893547;0.864177;0.914973;0.865737;0.915675;0.900520;0.897573;0.920952;0.917480;0.919951;0.945852;0.977762;0.994441;1.018585;0.993389;1.014419;1.038982;0.995030;1.037347;1.048471;1.002784;1.030458;1.059207;0.997593;1.018840;
170.000000;1.060591;1.019823;1.001443;1.002092;1.064512;1.022566;0.998564;1.071881;1.019084;1.057066;0.997857;1.059902;1.063856;1.063043;1.034946;1.040313;1.036348;0.975027;1.020428;1.031807;0.799289;0.895814;0.878320;0.902611;0.897531;0.822265;0.885586;0.834524;0.830822;0.865343;0.938728;0.840924;0.883176;0.920318;0.971042;0.968350;1.008582;0.982707;1.054392;1.002630;1.051881;0.976718;0.993784;0.962316;0.946540;0.993540;0.993399;0.874156;0.944118;0.893031;0.863449;0.914200;0.864953;0.914844;0.899658;0.896711;0.920027;0.916279;0.918743;0.944626;0.975973;0.992617;1.016214;0.991071;1.011758;1.036380;0.992531;1.034682;1.048142;1.002469;1.030400;1.059123;0.997514;1.018821;
172.000000;1.059763;1.019065;1.000660;1.000969;1.063565;1.021749;0.997674;1.070750;1.017964;1.056045;0.996891;1.058776;1.062799;1.061910;1.032957;1.038061;1.035558;0.974491;1.019649;1.030642;0.798273;0.894672;0.876994;0.901242;0.896089;0.821276;0.884517;0.833326;0.830070;0.864622;0.937876;0.839960;0.882192;0.919261;0.970635;0.968065;1.008158;0.982539;1.053439;1.001721;1.050746;0.976620;0.993761;0.962075;0.946044;0.993019;0.992942;0.873733;0.943660;0.892559;0.862794;0.913504;0.864250;0.914098;0.898887;0.895941;0.919204;0.915219;0.917678;0.943550;0.974419;0.991032;1.014157;0.989060;1.009455;1.034126;0.990368;1.032377;1.047853;1.002192;1.030352;1.059050;0.997445;1.018805;
174.000000;1.059047;1.018408;0.999981;1.000002;1.062749;1.021041;0.996907;1.069778;1.017000;1.055167;0.996059;1.057808;1.061891;1.060938;1.031248;1.036126;1.034871;0.974019;1.018970;1.029640;0.797385;0.893673;0.875833;0.900045;0.894828;0.820411;0.883581;0.832279;0.829410;0.863989;0.937128;0.839121;0.881335;0.918339;0.970275;0.967807;1.007783;0.982382;1.052617;1.000937;1.049771;0.976515;0.993721;0.961852;0.945618;0.992570;0.992591;0.873353;0.943248;0.892137;0.862215;0.912889;0.863630;0.913441;0.898209;0.895262;0.918482;0.914298;0.916751;0.942615;0.973088;0.989675;1.012399;0.987341;1.007488;1.032201;0.988520;1.030410;1.047604;1.001953;1.030314;1.058988;0.997385;1.018791;
176.000000;1.058435;1.017845;0.999402;0.999179;1.062054;1.020437;0.996253;1.068953;1.016181;1.054421;0.995354;1.056987;1.061120;1.060115;1.029800;1.034488;1.034281;0.973610;1.018388;1.028787;0.796618;0.892811;0.874828;0.899009;0.893737;0.819663;0.882773;0.831375;0.828838;0.863439;0.936480;0.838397;0.880597;0.917545;0.969962;0.967579;1.007457;0.982240;1.051918;1.000271;1.048943;0.976410;0.993672;0.961651;0.945255;0.992189;0.992326;0.873014;0.942881;0.891764;0.861709;0.912353;0.863090;0.912868;0.897619;0.894672;0.917855;0.913506;0.915955;0.941813;0.971963;0.988529;1.010915;0.985890;1.005831;1.030579;0.986962;1.028755;1.047392;1.001750;1.030283;1.058934;0.997335;1.018779;
178.000000;1.057920;1.017370;0.998915;0.998489;1.061472;1.019928;0.995705;1.068264;1.015494;1.053797;0.994763;1.056302;1.060476;1.059429;1.028591;1.033121;1.033781;0.973259;1.017895;1.028072;0.795963;0.892074;0.873969;0.898123;0.892804;0.819024;0.882081;0.830604;0.828347;0.862967;0.935924;0.837782;0.879969;0.916869;0.969694;0.967379;1.007178;0.982112;1.051332;0.999712;1.048251;0.976306;0.993618;0.961471;0.944950;0.991867;0.992127;0.872717;0.942559;0.891438;0.861273;0.911889;0.862624;0.912373;0.897110;0.894164;0.917316;0.912832;0.915277;0.941131;0.971027;0.987574;1.009681;0.984684;1.004457;1.029232;0.985669;1.027382;1.047214;1.001579;1.030259;1.058889;0.997292;1.018769;
180.000000;1.057493;1.016975;0.998510;0.997920;1.060991;1.019507;0.995253;1.067696;1.014927;1.053283;0.994277;1.055739;1.059946;1.058865;1.027599;1.031998;1.033365;0.972963;1.017484;1.027480;0.795410;0.891453;0.873244;0.897375;0.892016;0.818484;0.881497;0.829954;0.827931;0.862567;0.935452;0.837264;0.879441;0.916301;0.969467;0.967205;1.006942;0.981999;1.050848;0.999251;1.047680;0.976206;0.993560;0.961311;0.944695;0.991599;0.991980;0.872457;0.942278;0.891155;0.860900;0.911493;0.862226;0.911951;0.896677;0.893731;0.916858;0.912267;0.914709;0.940559;0.970260;0.986792;1.008673;0.983698;1.003336;1.028133;0.984615;1.026263;1.047067;1.001438;1.030240;1.058852;0.997257;1.018760;
182.000000;1.057145;1.016652;0.998181;0.997458;1.060601;1.019163;0.994887;1.067238;1.014469;1.052868;0.993884;1.055285;1.059519;1.058412;1.026801;1.031095;1.033023;0.972717;1.017147;1.027001;0.794951;0.890937;0.872641;0.896753;0.891362;0.818033;0.881010;0.829414;0.827582;0.862231;0.935057;0.836835;0.879004;0.915830;0.969277;0.967056;1.006744;0.981899;1.050457;0.998878;1.047220;0.976112;0.993500;0.961172;0.944485;0.991378;0.991875;0.872234;0.942036;0.890912;0.860585;0.911159;0.861890;0.911595;0.896312;0.893366;0.916473;0.911798;0.914238;0.940086;0.969643;0.986163;1.007866;0.982909;1.002441;1.027256;0.983772;1.025372;1.046947;1.001323;1.030226;1.058821;0.997228;1.018752;
184.000000;1.056868;1.016394;0.997920;0.997093;1.060293;1.018890;0.994597;1.066878;1.014107;1.052541;0.993575;1.054929;1.059183;1.058057;1.026176;1.030388;1.032749;0.972515;1.016877;1.026620;0.794575;0.890514;0.872149;0.896246;0.890829;0.817664;0.880611;0.828973;0.827294;0.861953;0.934731;0.836486;0.878648;0.915447;0.969121;0.966929;1.006582;0.981813;1.050147;0.998583;1.046857;0.976022;0.993440;0.961050;0.944314;0.991198;0.991802;0.872042;0.941829;0.890706;0.860322;0.910879;0.861611;0.911299;0.896009;0.893063;0.916153;0.911417;0.913854;0.939701;0.969161;0.985672;1.007238;0.982295;1.001748;1.026575;0.983119;1.024681;1.046852;1.001232;1.030216;1.058797;0.997206;1.018746;
