time;Generator1_generator_UPu;Generator1_generator_UStatorPu;Generator1_generator_UStatorRefPu;Generator1_generator_PGenPu;Generator1_generator_QGenPu;Generator1_generator_QMaxPu;Generator1_generator_QMinPu;Generator1_reactivePowerControlLoop_level;Generator1_reactivePowerControlLoop_QStatorPu;Generator1_reactivePowerControlLoop_UStatorRefPu;Generator2_generator_UPu;Generator2_generator_UStatorPu;Generator2_generator_UStatorRefPu;Generator2_generator_PGenPu;Generator2_generator_QGenPu;Generator2_generator_QMaxPu;Generator2_generator_QMinPu;Generator2_reactivePowerControlLoop_level;Generator2_reactivePowerControlLoop_QStatorPu;Generator2_reactivePowerControlLoop_UStatorRefPu;SVC_UpPu;SVC_UpRefPu;SVC_level;Generator3_generator_UPu;Generator3_generator_UStatorPu;Generator3_generator_UStatorRefPu;Generator3_generator_PGenPu;Generator3_generator_QGenPu;Generator3_generator_QMaxPu;Generator3_generator_QMinPu;Generator3_reactivePowerControlLoop_level;Generator3_reactivePowerControlLoop_QStatorPu;Generator3_reactivePowerControlLoop_UStatorRefPu;Generator4_generator_UPu;Generator4_generator_UStatorPu;Generator4_generator_UStatorRefPu;Generator4_generator_PGenPu;Generator4_generator_QGenPu;Generator4_generator_QMaxPu;Generator4_generator_QMinPu;Generator4_reactivePowerControlLoop_level;Generator4_reactivePowerControlLoop_QStatorPu;Generator4_reactivePowerControlLoop_UStatorRefPu;SVC2_UpPu;SVC2_UpRefPu;SVC2_level;
1570.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.320304;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.320304;0.068147;1.080000;1.048313;1.050000;0.320825;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.410128;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.410128;0.068415;1.075000;1.045910;1.050000;0.411390;
1580.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.320825;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.320825;0.068147;1.080000;1.048313;1.050000;0.321346;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.411390;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.411390;0.068415;1.075000;1.045910;1.050000;0.412652;
1590.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.321346;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.321346;0.068147;1.080000;1.048313;1.050000;0.321866;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.412652;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.412652;0.068415;1.075000;1.045910;1.050000;0.413915;
1600.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.321866;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.321866;0.068147;1.080000;1.048313;1.050000;0.322387;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.413915;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.413915;0.068415;1.075000;1.045910;1.050000;0.415177;
1610.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.322387;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.322387;0.068147;1.080000;1.048313;1.050000;0.322908;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.415177;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.415177;0.068415;1.075000;1.045910;1.050000;0.416440;
1620.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.322908;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.322908;0.068147;1.080000;1.048313;1.050000;0.323428;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.416440;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.416440;0.068415;1.075000;1.045910;1.050000;0.417702;
1630.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.323428;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.323428;0.068147;1.080000;1.048313;1.050000;0.323949;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.417702;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.417702;0.068415;1.075000;1.045910;1.050000;0.418964;
1640.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.323949;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.323949;0.068147;1.080000;1.048313;1.050000;0.324470;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.418964;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.418964;0.068415;1.075000;1.045910;1.050000;0.420227;
1650.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.324470;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.324470;0.068147;1.080000;1.048313;1.050000;0.324991;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.420227;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.420227;0.068415;1.075000;1.045910;1.050000;0.421489;
1660.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.324991;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.324991;0.068147;1.080000;1.048313;1.050000;0.325511;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.421489;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.421489;0.068415;1.075000;1.045910;1.050000;0.422751;
1670.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.325511;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.325511;0.068147;1.080000;1.048313;1.050000;0.326032;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.422751;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.422751;0.068415;1.075000;1.045910;1.050000;0.424014;
1680.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.326032;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.326032;0.068147;1.080000;1.048313;1.050000;0.326553;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.424014;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.424014;0.068415;1.075000;1.045910;1.050000;0.425276;
1690.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.326553;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.326553;0.068147;1.080000;1.048313;1.050000;0.327073;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.425276;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.425276;0.068415;1.075000;1.045910;1.050000;0.426538;
1700.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.327073;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.327073;0.068147;1.080000;1.048313;1.050000;0.327594;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.426538;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.426538;0.068415;1.075000;1.045910;1.050000;0.427801;
1710.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.327594;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.327594;0.068147;1.080000;1.048313;1.050000;0.328115;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.427801;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.427801;0.068415;1.075000;1.045910;1.050000;0.429063;
1720.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.328115;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.328115;0.068147;1.080000;1.048313;1.050000;0.328636;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.429063;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.429063;0.068415;1.075000;1.045910;1.050000;0.430325;
1730.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.328636;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.328636;0.068147;1.080000;1.048313;1.050000;0.329156;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.430325;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.430325;0.068415;1.075000;1.045910;1.050000;0.431588;
1740.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.329156;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.329156;0.068147;1.080000;1.048313;1.050000;0.329677;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.431588;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.431588;0.068415;1.075000;1.045910;1.050000;0.432850;
1750.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.329677;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.329677;0.068147;1.080000;1.048313;1.050000;0.330198;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.432850;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.432850;0.068415;1.075000;1.045910;1.050000;0.434112;
1760.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.330198;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.330198;0.068147;1.080000;1.048313;1.050000;0.330718;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.434112;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.434112;0.068415;1.075000;1.045910;1.050000;0.435375;
1770.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.330718;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.330718;0.068147;1.080000;1.048313;1.050000;0.331239;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.435375;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.435375;0.068415;1.075000;1.045910;1.050000;0.436637;
1780.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.331239;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.331239;0.068147;1.080000;1.048313;1.050000;0.331760;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.436637;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.436637;0.068415;1.075000;1.045910;1.050000;0.437899;
1790.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.331760;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.331760;0.068147;1.080000;1.048313;1.050000;0.332281;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.437899;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.437899;0.068415;1.075000;1.045910;1.050000;0.439162;
1800.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.332281;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.332281;0.068147;1.080000;1.048313;1.050000;0.332801;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.439162;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.439162;0.068415;1.075000;1.045910;1.050000;0.440424;
1810.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.332801;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.332801;0.068147;1.080000;1.048313;1.050000;0.333322;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.440424;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.440424;0.068415;1.075000;1.045910;1.050000;0.441686;
1820.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.333322;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.333322;0.068147;1.080000;1.048313;1.050000;0.333843;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.441686;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.441686;0.068415;1.075000;1.045910;1.050000;0.442949;
1830.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.333843;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.333843;0.068147;1.080000;1.048313;1.050000;0.334363;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.442949;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.442949;0.068415;1.075000;1.045910;1.050000;0.444211;
1840.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.334363;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.334363;0.068147;1.080000;1.048313;1.050000;0.334884;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.444211;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.444211;0.068415;1.075000;1.045910;1.050000;0.445474;
1850.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.334884;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.334884;0.068147;1.080000;1.048313;1.050000;0.335405;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.445474;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.445474;0.068415;1.075000;1.045910;1.050000;0.446736;
1860.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.335405;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.335405;0.068147;1.080000;1.048313;1.050000;0.335926;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.446736;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.446736;0.068415;1.075000;1.045910;1.050000;0.447998;
1870.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.335926;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.335926;0.068147;1.080000;1.048313;1.050000;0.336446;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.447998;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.447998;0.068415;1.075000;1.045910;1.050000;0.449261;
1880.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.336446;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.336446;0.068147;1.080000;1.048313;1.050000;0.336967;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.449261;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.449261;0.068415;1.075000;1.045910;1.050000;0.450523;
1890.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.336967;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.336967;0.068147;1.080000;1.048313;1.050000;0.337488;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.450523;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.450523;0.068415;1.075000;1.045910;1.050000;0.451785;
1900.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.337488;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.337488;0.068147;1.080000;1.048313;1.050000;0.338008;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.451785;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.451785;0.068415;1.075000;1.045910;1.050000;0.453048;
1910.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.338008;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.338008;0.068147;1.080000;1.048313;1.050000;0.338529;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.453048;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.453048;0.068415;1.075000;1.045910;1.050000;0.454310;
1920.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.338529;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.338529;0.068147;1.080000;1.048313;1.050000;0.339050;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.454310;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.454310;0.068415;1.075000;1.045910;1.050000;0.455572;
1930.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.339050;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.339050;0.068147;1.080000;1.048313;1.050000;0.339571;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.455572;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.455572;0.068415;1.075000;1.045910;1.050000;0.456835;
1940.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.339571;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.339571;0.068147;1.080000;1.048313;1.050000;0.340091;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.456835;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.456835;0.068415;1.075000;1.045910;1.050000;0.458097;
1950.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.340091;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.340091;0.068147;1.080000;1.048313;1.050000;0.340612;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.458097;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.458097;0.068415;1.075000;1.045910;1.050000;0.459359;
1960.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.340612;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.340612;0.068147;1.080000;1.048313;1.050000;0.341133;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.459359;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.459359;0.068415;1.075000;1.045910;1.050000;0.460622;
1970.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.341133;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.341133;0.068147;1.080000;1.048313;1.050000;0.341653;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.460622;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.460622;0.068415;1.075000;1.045910;1.050000;0.461884;
1980.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.341653;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.341653;0.068147;1.080000;1.048313;1.050000;0.342174;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.461884;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.461884;0.068415;1.075000;1.045910;1.050000;0.463146;
1990.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.342174;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.342174;0.068147;1.080000;1.048313;1.050000;0.342695;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.463146;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.463146;0.068415;1.075000;1.045910;1.050000;0.464409;
2000.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.342695;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.342695;0.068147;1.080000;1.048313;1.050000;0.343216;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.464409;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.464409;0.068415;1.075000;1.045910;1.050000;0.465671;
2010.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.343216;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.343216;0.068147;1.080000;1.048313;1.050000;0.343736;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.465671;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.465671;0.068415;1.075000;1.045910;1.050000;0.466933;
2020.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.343736;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.343736;0.068147;1.080000;1.048313;1.050000;0.344257;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.466933;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.466933;0.068415;1.075000;1.045910;1.050000;0.468196;
2030.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.344257;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.344257;0.068147;1.080000;1.048313;1.050000;0.344778;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.468196;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.468196;0.068415;1.075000;1.045910;1.050000;0.469458;
2040.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.344778;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.344778;0.068147;1.080000;1.048313;1.050000;0.345298;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.469458;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.469458;0.068415;1.075000;1.045910;1.050000;0.470720;
2050.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.345298;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.345298;0.068147;1.080000;1.048313;1.050000;0.345819;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.470720;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.470720;0.068415;1.075000;1.045910;1.050000;0.471983;
2060.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.345819;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.345819;0.068147;1.080000;1.048313;1.050000;0.346340;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.471983;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.471983;0.068415;1.075000;1.045910;1.050000;0.473245;
2070.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.346340;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.346340;0.068147;1.080000;1.048313;1.050000;0.346861;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.473245;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.473245;0.068415;1.075000;1.045910;1.050000;0.474507;
2080.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.346861;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.346861;0.068147;1.080000;1.048313;1.050000;0.347381;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.474507;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.474507;0.068415;1.075000;1.045910;1.050000;0.475770;
2090.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.347381;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.347381;0.068147;1.080000;1.048313;1.050000;0.347902;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.475770;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.475770;0.068415;1.075000;1.045910;1.050000;0.477032;
2100.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.347902;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.347902;0.068147;1.080000;1.048313;1.050000;0.348423;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.477032;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.477032;0.068415;1.075000;1.045910;1.050000;0.478295;
2110.000000;1.048313;1.080000;1.080000;1.600000;0.607761;0.620000;-2.000000;0.348423;0.370520;1.080000;1.048313;1.052029;1.080000;1.600000;0.019802;0.019802;-1.200000;0.348423;0.068147;1.080000;1.048313;1.050000;0.348943;1.045910;1.075000;1.075000;1.600000;0.551517;0.620000;-2.000000;0.478295;0.341214;1.075000;1.045910;1.049647;1.075000;1.600000;0.019802;0.019802;-1.200000;0.478295;0.068415;1.075000;1.045910;1.050000;0.479557;
