time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;
6.348733;0.514390;-0.245552;1.007551;1.003118;0.094407;-0.485454;-0.290476;
6.352829;0.512230;-0.245353;1.007647;1.003267;0.093851;-0.483455;-0.289778;
6.356925;0.510190;-0.245206;1.007726;1.003395;0.093326;-0.481568;-0.289167;
6.361021;0.508279;-0.245103;1.007789;1.003504;0.092836;-0.479802;-0.288635;
6.363633;0.507133;-0.245058;1.007822;1.003565;0.092543;-0.478743;-0.288334;
6.363634;0.507132;-0.245058;1.007822;1.003565;0.092543;-0.478742;-0.288334;
6.363635;0.507132;-0.245058;1.007822;1.003565;0.092543;-0.478742;-0.288334;
6.363637;0.507131;-0.245058;1.007822;1.003565;0.092543;-0.478741;-0.288334;
6.363641;0.507129;-0.245058;1.007822;1.003565;0.092542;-0.478740;-0.288333;
6.363649;0.507126;-0.245058;1.007823;1.003565;0.092541;-0.478737;-0.288333;
6.363665;0.507119;-0.245057;1.007823;1.003565;0.092540;-0.478730;-0.288331;
6.363697;0.507105;-0.245057;1.007823;1.003566;0.092536;-0.478718;-0.288327;
6.363761;0.507078;-0.245056;1.007824;1.003567;0.092529;-0.478692;-0.288320;
6.363889;0.507023;-0.245054;1.007825;1.003570;0.092515;-0.478642;-0.288307;
6.364145;0.506914;-0.245051;1.007828;1.003575;0.092487;-0.478541;-0.288279;
6.364657;0.506698;-0.245044;1.007834;1.003586;0.092432;-0.478342;-0.288225;
6.365681;0.506273;-0.245033;1.007844;1.003607;0.092323;-0.477949;-0.288120;
6.367729;0.505450;-0.245017;1.007863;1.003645;0.092113;-0.477189;-0.287923;
6.371825;0.503915;-0.245005;1.007893;1.003711;0.091722;-0.475772;-0.287577;
6.374791;0.502890;-0.245013;1.007908;1.003749;0.091461;-0.474827;-0.287363;
6.374792;0.502890;-0.245013;1.007908;1.003749;0.091461;-0.474827;-0.287363;
6.374793;0.502890;-0.245013;1.007908;1.003749;0.091461;-0.474827;-0.287363;
6.374795;0.502889;-0.245013;1.007908;1.003749;0.091461;-0.474826;-0.287363;
6.374799;0.502888;-0.245013;1.007908;1.003749;0.091460;-0.474825;-0.287363;
6.374807;0.502885;-0.245013;1.007908;1.003750;0.091460;-0.474823;-0.287362;
6.374823;0.502880;-0.245013;1.007908;1.003750;0.091458;-0.474818;-0.287361;
6.374855;0.502869;-0.245013;1.007908;1.003750;0.091456;-0.474808;-0.287359;
6.374919;0.502848;-0.245013;1.007908;1.003751;0.091450;-0.474788;-0.287355;
6.375047;0.502806;-0.245014;1.007909;1.003752;0.091440;-0.474749;-0.287347;
6.375303;0.502722;-0.245016;1.007910;1.003755;0.091418;-0.474672;-0.287330;
6.375815;0.502555;-0.245019;1.007911;1.003761;0.091376;-0.474518;-0.287298;
6.376839;0.502229;-0.245027;1.007915;1.003772;0.091293;-0.474218;-0.287236;
6.378887;0.501602;-0.245047;1.007919;1.003791;0.091134;-0.473640;-0.287124;
6.382983;0.500449;-0.245105;1.007921;1.003819;0.090842;-0.472578;-0.286939;
6.391175;0.498497;-0.245282;1.007902;1.003844;0.090351;-0.470782;-0.286716;
6.399367;0.496958;-0.245534;1.007853;1.003830;0.089966;-0.469370;-0.286663;
6.407559;0.495751;-0.245849;1.007781;1.003783;0.089669;-0.468267;-0.286753;
6.415751;0.494804;-0.246217;1.007688;1.003711;0.089439;-0.467404;-0.286956;
6.423943;0.494056;-0.246628;1.007579;1.003618;0.089261;-0.466727;-0.287249;
6.432135;0.493462;-0.247073;1.007458;1.003509;0.089123;-0.466193;-0.287612;
6.440327;0.492988;-0.247542;1.007328;1.003387;0.089017;-0.465771;-0.288028;
6.456711;0.492299;-0.248525;1.007051;1.003121;0.088872;-0.465167;-0.288963;
6.473095;0.491895;-0.249541;1.006758;1.002835;0.088800;-0.464826;-0.289995;
6.489479;0.491698;-0.250564;1.006460;1.002537;0.088781;-0.464677;-0.291081;
6.505863;0.491647;-0.251579;1.006163;1.002236;0.088799;-0.464662;-0.292187;
6.522247;0.491694;-0.252571;1.005870;1.001938;0.088842;-0.464737;-0.293291;
6.538631;0.491804;-0.253535;1.005584;1.001646;0.088900;-0.464869;-0.294377;
6.571399;0.492107;-0.255354;1.005042;1.001091;0.089033;-0.465206;-0.296449;
6.604167;0.492476;-0.257024;1.004543;1.000577;0.089178;-0.465599;-0.298373;
6.636935;0.492865;-0.258544;1.004087;1.000106;0.089324;-0.466006;-0.300137;
6.669703;0.493249;-0.259918;1.003674;0.999679;0.089464;-0.466404;-0.301741;
6.735239;0.493966;-0.262286;1.002960;0.998939;0.089720;-0.467140;-0.304520;
6.800775;0.494613;-0.264204;1.002380;0.998337;0.089943;-0.467798;-0.306790;
6.866311;0.495190;-0.265750;1.001911;0.997848;0.090138;-0.468378;-0.308633;
6.931847;0.495703;-0.266993;1.001533;0.997453;0.090307;-0.468890;-0.310126;
6.997383;0.496159;-0.267990;1.001229;0.997134;0.090454;-0.469342;-0.311336;
7.062919;0.496566;-0.268789;1.000984;0.996877;0.090582;-0.469743;-0.312314;
7.128455;0.496928;-0.269429;1.000787;0.996669;0.090694;-0.470097;-0.313107;
7.193991;0.497252;-0.269941;1.000629;0.996501;0.090792;-0.470412;-0.313748;
7.259527;0.497540;-0.270350;1.000502;0.996366;0.090879;-0.470691;-0.314268;
7.325063;0.497799;-0.270677;1.000400;0.996257;0.090955;-0.470939;-0.314689;
7.390599;0.498029;-0.270937;1.000318;0.996168;0.091021;-0.471160;-0.315030;
7.521671;0.498423;-0.271321;1.000197;0.996036;0.091133;-0.471535;-0.315544;
7.652743;0.498738;-0.271563;1.000119;0.995950;0.091221;-0.471833;-0.315883;
7.783815;0.498990;-0.271711;1.000071;0.995895;0.091290;-0.472071;-0.316104;
7.914887;0.499192;-0.271800;1.000041;0.995860;0.091344;-0.472259;-0.316247;
8.045959;0.499353;-0.271851;1.000022;0.995838;0.091387;-0.472410;-0.316340;
8.177031;0.499482;-0.271880;1.000012;0.995824;0.091420;-0.472529;-0.316400;
8.439175;0.499673;-0.271908;1.000000;0.995808;0.091470;-0.472707;-0.316473;
8.446019;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446020;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446021;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446023;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446027;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446035;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446051;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446083;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446147;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446275;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.446531;0.499677;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.447043;0.499678;-0.271908;1.000000;0.995808;0.091471;-0.472711;-0.316474;
8.448067;0.499678;-0.271908;1.000000;0.995808;0.091471;-0.472712;-0.316474;
8.450115;0.499679;-0.271908;1.000000;0.995808;0.091472;-0.472713;-0.316475;
8.454211;0.499681;-0.271908;1.000000;0.995807;0.091472;-0.472715;-0.316475;
8.462403;0.499686;-0.271908;1.000000;0.995807;0.091473;-0.472719;-0.316476;
8.478787;0.499694;-0.271908;1.000000;0.995807;0.091475;-0.472726;-0.316478;
8.511555;0.499710;-0.271908;0.999999;0.995806;0.091479;-0.472741;-0.316481;
8.572590;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572591;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572592;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572594;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572598;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572606;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572622;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572654;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572718;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.572846;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.573102;0.499738;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.573614;0.499739;-0.271908;0.999999;0.995805;0.091487;-0.472767;-0.316487;
8.574638;0.499739;-0.271908;0.999999;0.995805;0.091487;-0.472768;-0.316487;
8.576686;0.499740;-0.271908;0.999999;0.995805;0.091487;-0.472769;-0.316487;
8.580782;0.499742;-0.271908;0.999999;0.995805;0.091487;-0.472770;-0.316488;
8.588974;0.499745;-0.271908;0.999999;0.995805;0.091488;-0.472773;-0.316488;
8.605358;0.499752;-0.271907;0.999999;0.995805;0.091490;-0.472780;-0.316490;
8.638126;0.499765;-0.271907;0.999999;0.995804;0.091493;-0.472792;-0.316492;
8.703662;0.499789;-0.271906;0.999998;0.995804;0.091500;-0.472814;-0.316497;
8.834734;0.499831;-0.271904;0.999998;0.995802;0.091510;-0.472852;-0.316504;
9.096878;0.499893;-0.271900;0.999998;0.995801;0.091526;-0.472909;-0.316513;
9.621166;0.499964;-0.271894;0.999999;0.995800;0.091544;-0.472975;-0.316522;
10.145454;0.499992;-0.271891;1.000000;0.995800;0.091551;-0.473001;-0.316524;
10.351006;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351007;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351008;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351010;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351014;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351022;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351038;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351070;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351134;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351262;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.351518;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.352030;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.353054;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.355102;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.359198;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.367390;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.383774;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.416542;0.500000;-0.271890;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.482078;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581456;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581457;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581458;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581460;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581464;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581472;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581488;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581520;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581584;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581712;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.581968;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.582480;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.583504;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.585552;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.589648;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.597840;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.614224;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.646992;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.712528;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
10.843600;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316524;
11.072177;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072178;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072179;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072181;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072185;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072193;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072209;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072241;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072305;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072433;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.072689;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.073201;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.074225;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.076273;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.080369;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.088561;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.104945;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.137713;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.203249;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.334321;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.596465;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.999998;0.500000;-0.271889;1.000000;0.995800;0.091553;-0.473008;-0.316523;
11.999998;0.296307;-0.149489;0.583124;0.578755;0.071247;-0.473008;-0.316523;
11.999999;0.296306;-0.149490;0.583124;0.578755;0.071247;-0.473007;-0.316525;
12.000000;0.296306;-0.149491;0.583123;0.578754;0.071247;-0.473006;-0.316526;
12.000002;0.296304;-0.149493;0.583123;0.578754;0.071246;-0.473004;-0.316529;
12.000006;0.296302;-0.149496;0.583122;0.578753;0.071246;-0.473000;-0.316535;
12.000014;0.296297;-0.149504;0.583120;0.578751;0.071245;-0.472993;-0.316547;
12.000030;0.296288;-0.149518;0.583116;0.578747;0.071242;-0.472978;-0.316570;
12.000062;0.296270;-0.149547;0.583108;0.578740;0.071238;-0.472950;-0.316617;
12.000126;0.296239;-0.149603;0.583092;0.578724;0.071231;-0.472901;-0.316711;
12.000190;0.296213;-0.149658;0.583076;0.578709;0.071225;-0.472860;-0.316805;
12.000318;0.296178;-0.149768;0.583044;0.578678;0.071218;-0.472805;-0.316998;
12.000433;0.296164;-0.149864;0.583016;0.578650;0.071216;-0.472784;-0.317176;
12.000491;0.296164;-0.149913;0.583001;0.578635;0.071216;-0.472784;-0.317268;
12.000492;0.296164;-0.149914;0.583001;0.578635;0.071216;-0.472784;-0.317270;
12.000493;0.296164;-0.149914;0.583001;0.578635;0.071216;-0.472784;-0.317272;
12.000495;0.296164;-0.149916;0.583000;0.578634;0.071217;-0.472784;-0.317275;
12.000499;0.296164;-0.149919;0.582999;0.578633;0.071217;-0.472784;-0.317281;
12.000507;0.296165;-0.149926;0.582997;0.578631;0.071217;-0.472785;-0.317294;
12.000523;0.296165;-0.149939;0.582993;0.578627;0.071217;-0.472786;-0.317320;
12.000555;0.296166;-0.149966;0.582985;0.578619;0.071218;-0.472788;-0.317371;
12.000619;0.296169;-0.150020;0.582969;0.578603;0.071219;-0.472791;-0.317475;
12.000747;0.296173;-0.150131;0.582936;0.578569;0.071222;-0.472799;-0.317688;
12.000875;0.296178;-0.150245;0.582902;0.578534;0.071225;-0.472808;-0.317907;
12.001003;0.296184;-0.150363;0.582866;0.578498;0.071228;-0.472817;-0.318135;
12.001131;0.296189;-0.150486;0.582830;0.578461;0.071231;-0.472826;-0.318372;
12.001259;0.296194;-0.150614;0.582791;0.578422;0.071234;-0.472835;-0.318618;
12.001387;0.296200;-0.150747;0.582752;0.578381;0.071237;-0.472845;-0.318874;
12.001515;0.296206;-0.150885;0.582710;0.578339;0.071240;-0.472854;-0.319141;
12.001643;0.296211;-0.151029;0.582667;0.578295;0.071244;-0.472864;-0.319418;
12.001771;0.296217;-0.151179;0.582622;0.578249;0.071247;-0.472873;-0.319706;
12.001958;0.296224;-0.151408;0.582554;0.578180;0.071252;-0.472886;-0.320146;
12.001959;0.296224;-0.151409;0.582553;0.578179;0.071252;-0.472886;-0.320148;
12.001960;0.296224;-0.151410;0.582553;0.578179;0.071252;-0.472886;-0.320151;
12.001962;0.296225;-0.151413;0.582552;0.578178;0.071252;-0.472887;-0.320156;
12.001966;0.296225;-0.151418;0.582551;0.578177;0.071253;-0.472887;-0.320165;
12.001974;0.296225;-0.151428;0.582548;0.578174;0.071253;-0.472887;-0.320185;
12.001990;0.296226;-0.151448;0.582542;0.578167;0.071253;-0.472888;-0.320224;
12.002022;0.296227;-0.151489;0.582529;0.578155;0.071254;-0.472891;-0.320303;
12.002082;0.296229;-0.151567;0.582506;0.578131;0.071256;-0.472895;-0.320452;
12.002083;0.296229;-0.151568;0.582506;0.578131;0.071256;-0.472895;-0.320455;
12.002084;0.296230;-0.151570;0.582505;0.578131;0.071256;-0.472895;-0.320457;
12.002086;0.296230;-0.151572;0.582504;0.578130;0.071256;-0.472895;-0.320462;
12.002090;0.296230;-0.151577;0.582503;0.578128;0.071256;-0.472896;-0.320472;
12.002098;0.296230;-0.151588;0.582500;0.578125;0.071256;-0.472896;-0.320493;
12.002114;0.296231;-0.151609;0.582493;0.578119;0.071257;-0.472897;-0.320533;
12.002146;0.296232;-0.151651;0.582481;0.578106;0.071258;-0.472899;-0.320614;
12.002210;0.296235;-0.151737;0.582455;0.578079;0.071259;-0.472904;-0.320780;
12.002338;0.296239;-0.151914;0.582402;0.578026;0.071263;-0.472912;-0.321118;
12.002466;0.296244;-0.152096;0.582348;0.577970;0.071267;-0.472921;-0.321469;
12.002722;0.296253;-0.152478;0.582233;0.577854;0.071274;-0.472936;-0.322204;
12.002737;0.296253;-0.152502;0.582226;0.577847;0.071275;-0.472937;-0.322249;
12.002738;0.296254;-0.152503;0.582226;0.577846;0.071275;-0.472937;-0.322251;
12.002739;0.296254;-0.152504;0.582225;0.577846;0.071275;-0.472938;-0.322253;
12.002741;0.296254;-0.152506;0.582225;0.577845;0.071275;-0.472938;-0.322257;
12.002745;0.296254;-0.152510;0.582223;0.577844;0.071275;-0.472938;-0.322265;
12.002745;0.296254;-0.152511;0.582223;0.577844;0.071275;-0.472938;-0.322266;
12.002746;0.296254;-0.152512;0.582223;0.577844;0.071275;-0.472939;-0.322268;
12.002747;0.296254;-0.152513;0.582223;0.577843;0.071275;-0.472939;-0.322270;
12.002749;0.296255;-0.152515;0.582222;0.577843;0.071275;-0.472939;-0.322274;
12.002753;0.296255;-0.152519;0.582221;0.577842;0.071275;-0.472940;-0.322282;
12.002761;0.296256;-0.152527;0.582218;0.577839;0.071276;-0.472941;-0.322298;
12.002777;0.296257;-0.152543;0.582214;0.577834;0.071276;-0.472944;-0.322328;
12.002809;0.296261;-0.152571;0.582205;0.577825;0.071278;-0.472949;-0.322385;
12.002873;0.296269;-0.152620;0.582190;0.577810;0.071280;-0.472963;-0.322481;
12.003001;0.296291;-0.152681;0.582171;0.577790;0.071287;-0.472997;-0.322608;
12.003257;0.296352;-0.152668;0.582174;0.577791;0.071302;-0.473094;-0.322609;
12.003513;0.296437;-0.152480;0.582228;0.577843;0.071321;-0.473227;-0.322287;
12.004025;0.296694;-0.151460;0.582525;0.578137;0.071372;-0.473629;-0.320451;
12.004537;0.297042;-0.149795;0.583013;0.578620;0.071438;-0.474174;-0.317425;
12.005049;0.297490;-0.147430;0.583705;0.579307;0.071519;-0.474871;-0.313119;
12.005561;0.298019;-0.144539;0.584550;0.580146;0.071613;-0.475693;-0.307862;
12.006073;0.298631;-0.141076;0.585558;0.581149;0.071721;-0.476644;-0.301577;
12.006535;0.299241;-0.137596;0.586568;0.582153;0.071828;-0.477591;-0.295284;
12.006535;0.299240;-0.137596;0.586568;0.582153;0.071828;-0.477590;-0.295284;
12.006536;0.299242;-0.137588;0.586570;0.582155;0.071828;-0.477592;-0.295269;
12.006537;0.299243;-0.137580;0.586572;0.582158;0.071829;-0.477594;-0.295255;
12.006539;0.299246;-0.137564;0.586577;0.582162;0.071829;-0.477599;-0.295227;
12.006543;0.299251;-0.137533;0.586586;0.582171;0.071830;-0.477607;-0.295169;
12.006551;0.299262;-0.137469;0.586604;0.582190;0.071832;-0.477624;-0.295055;
12.006567;0.299284;-0.137342;0.586641;0.582226;0.071836;-0.477659;-0.294826;
12.006599;0.299329;-0.137087;0.586715;0.582300;0.071844;-0.477728;-0.294365;
12.006663;0.299419;-0.136570;0.586864;0.582448;0.071860;-0.477867;-0.293432;
12.006791;0.299602;-0.135513;0.587170;0.582752;0.071892;-0.478151;-0.291526;
12.007047;0.299983;-0.133307;0.587807;0.583386;0.071958;-0.478741;-0.287556;
12.007559;0.300780;-0.128690;0.589135;0.584707;0.072097;-0.479975;-0.279276;
12.007972;0.301465;-0.124695;0.590279;0.585845;0.072216;-0.481036;-0.272143;
12.008385;0.302181;-0.120524;0.591468;0.587028;0.072341;-0.482141;-0.264728;
12.008797;0.302925;-0.116182;0.592701;0.588254;0.072471;-0.483290;-0.257043;
12.009573;0.304388;-0.107660;0.595105;0.590644;0.072726;-0.485544;-0.242060;
12.009574;0.304390;-0.107648;0.595108;0.590647;0.072726;-0.485547;-0.242040;
12.009575;0.304392;-0.107637;0.595111;0.590651;0.072727;-0.485550;-0.242020;
12.009577;0.304396;-0.107614;0.595117;0.590657;0.072727;-0.485556;-0.241981;
12.009581;0.304404;-0.107569;0.595130;0.590670;0.072729;-0.485568;-0.241901;
12.009589;0.304419;-0.107478;0.595156;0.590695;0.072731;-0.485592;-0.241743;
12.009605;0.304450;-0.107297;0.595207;0.590745;0.072737;-0.485640;-0.241426;
12.009637;0.304513;-0.106934;0.595308;0.590847;0.072748;-0.485736;-0.240790;
12.009701;0.304638;-0.106205;0.595513;0.591050;0.072769;-0.485929;-0.239516;
12.009829;0.304889;-0.104740;0.595923;0.591458;0.072813;-0.486316;-0.236957;
12.010085;0.305397;-0.101781;0.596751;0.592281;0.072902;-0.487097;-0.231801;
12.010597;0.306432;-0.095766;0.598425;0.593946;0.073083;-0.488687;-0.221368;
12.011621;0.308558;-0.083452;0.601822;0.597322;0.073455;-0.491948;-0.200207;
12.012645;0.310739;-0.070888;0.605246;0.600725;0.073839;-0.495286;-0.178883;
12.013669;0.312949;-0.058241;0.608653;0.604109;0.074229;-0.498658;-0.157680;
12.014693;0.315163;-0.045661;0.612002;0.607436;0.074621;-0.502031;-0.136842;
12.015717;0.317362;-0.033277;0.615262;0.610672;0.075013;-0.505374;-0.116570;
12.016741;0.319529;-0.021198;0.618407;0.613793;0.075401;-0.508662;-0.097022;
12.017765;0.321650;-0.009514;0.621418;0.616780;0.075782;-0.511876;-0.078318;
12.018718;0.323572;0.000936;0.624086;0.619425;0.076130;-0.514784;-0.061759;
12.018718;0.323572;0.000936;0.624086;0.619425;0.076130;-0.514785;-0.061759;
12.018719;0.323574;0.000947;0.624088;0.619428;0.076131;-0.514788;-0.061742;
12.018720;0.323576;0.000957;0.624091;0.619430;0.076131;-0.514791;-0.061725;
12.018722;0.323580;0.000979;0.624097;0.619436;0.076132;-0.514797;-0.061691;
12.018726;0.323588;0.001022;0.624108;0.619446;0.076133;-0.514809;-0.061623;
12.018734;0.323604;0.001108;0.624129;0.619468;0.076136;-0.514833;-0.061488;
12.018750;0.323636;0.001280;0.624173;0.619511;0.076142;-0.514881;-0.061216;
12.018782;0.323700;0.001623;0.624260;0.619598;0.076154;-0.514977;-0.060675;
12.018846;0.323827;0.002309;0.624434;0.619770;0.076177;-0.515170;-0.059595;
12.018974;0.324080;0.003674;0.624781;0.620114;0.076223;-0.515553;-0.057446;
12.019230;0.324584;0.006378;0.625465;0.620792;0.076314;-0.516314;-0.053198;
12.019742;0.325578;0.011682;0.626804;0.622119;0.076496;-0.517818;-0.044893;
12.020766;0.327513;0.021862;0.629357;0.624647;0.076851;-0.520741;-0.029069;
12.021790;0.329374;0.031454;0.631743;0.627009;0.077196;-0.523550;-0.014294;
12.022814;0.331158;0.040444;0.633962;0.629203;0.077529;-0.526244;-0.000565;
12.023838;0.332865;0.048826;0.636016;0.631233;0.077851;-0.528822;0.012129;
12.024862;0.334496;0.056602;0.637909;0.633102;0.078162;-0.531284;0.023812;
12.025886;0.336051;0.063781;0.639645;0.634815;0.078461;-0.533634;0.034516;
12.026910;0.337532;0.070377;0.641231;0.636377;0.078750;-0.535875;0.044277;
12.027934;0.338942;0.076409;0.642674;0.637797;0.079028;-0.538011;0.053139;
12.028958;0.340284;0.081901;0.643981;0.639080;0.079296;-0.540046;0.061146;
12.029982;0.341561;0.086875;0.645158;0.640235;0.079554;-0.541986;0.068347;
12.031006;0.342777;0.091361;0.646215;0.641269;0.079804;-0.543837;0.074791;
12.032030;0.343936;0.095387;0.647160;0.642190;0.080045;-0.545604;0.080528;
12.034078;0.346100;0.102215;0.648751;0.643736;0.080504;-0.548916;0.090139;
12.036126;0.348080;0.107560;0.649984;0.644925;0.080936;-0.551959;0.097509;
12.038174;0.349902;0.111631;0.650914;0.645811;0.081345;-0.554773;0.102976;
12.040222;0.351592;0.114632;0.651590;0.646444;0.081734;-0.557396;0.106852;
12.042270;0.353172;0.116750;0.652058;0.646868;0.082107;-0.559861;0.109422;
12.044318;0.354663;0.118151;0.652357;0.647123;0.082467;-0.562197;0.110934;
12.046092;0.355897;0.118901;0.652507;0.647236;0.082771;-0.564138;0.111561;
12.046093;0.355898;0.118901;0.652507;0.647236;0.082771;-0.564140;0.111561;
12.046094;0.355898;0.118901;0.652507;0.647236;0.082771;-0.564141;0.111561;
12.046096;0.355900;0.118902;0.652507;0.647236;0.082772;-0.564143;0.111562;
12.046100;0.355903;0.118903;0.652508;0.647236;0.082772;-0.564148;0.111562;
12.046108;0.355908;0.118905;0.652508;0.647237;0.082774;-0.564156;0.111564;
12.046124;0.355919;0.118910;0.652509;0.647237;0.082776;-0.564173;0.111566;
