"time","reducedOrderSFR.deltaFrequency"
16.872,-0.8970754076557028
16.876,-0.8970798752326332
16.88,-0.8970843401980223
16.884,-0.897088802538365
16.888,-0.8970932622401997
16.892,-0.8970977192901067
16.896,-0.8971021736747096
16.9,-0.8971066253806738
16.904,-0.8971110743947064
16.908,-0.8971155207035563
16.912,-0.8971199642940134
16.916,-0.8971244051529088
16.92,-0.8971288432671142
16.924,-0.8971332786235416
16.928,-0.8971377112091428
16.932,-0.8971421410109097
16.936,-0.8971465680158736
16.94,-0.8971509922111048
16.944,-0.8971554135837123
16.948,-0.8971598321208438
16.952,-0.8971642478096854
16.956,-0.8971686606374609
16.96,-0.8971730705914317
16.964,-0.8971774776588965
16.968,-0.8971818818271913
16.972,-0.8971862830836888
16.976,-0.8971906814157973
16.98,-0.8971950768109622
16.984,-0.8971994692566647
16.988,-0.8972038587404209
16.992,-0.8972082452497823
16.996,-0.8972126287723354
17,-0.8972170092957015
17.004,-0.8972213868075357
17.008,-0.8972257612955279
17.012,-0.8972301327474006
17.016,-0.8972345011509109
17.02,-0.8972388664938479
17.024,-0.8972432287640343
17.028,-0.8972475879493247
17.032,-0.8972519440376062
17.036,-0.8972562970167983
17.04,-0.8972606468748509
17.044,-0.8972649935997461
17.048,-0.8972693371794965
17.052,-0.8972736776021459
17.056,-0.897278014855768
17.06,-0.8972823489284665
17.064,-0.8972866798083755
17.068,-0.8972910074836579
17.072,-0.8972953319425064
17.076,-0.8972996531731418
17.08,-0.897303971163814
17.084,-0.8973082859028011
17.088,-0.8973125973784093
17.092,-0.897316905578972
17.096,-0.8973212104928502
17.1,-0.8973255121084321
17.104,-0.8973298127316888
17.108,-0.8973341122858187
17.112,-0.8973384086469586
17.116,-0.8973427018057654
17.12,-0.8973469917529395
17.124,-0.8973512784792258
17.128,-0.8973555619754111
17.132,-0.8973598422323263
17.136,-0.8973641192408445
17.14,-0.8973683929918816
17.144,-0.8973726634763958
17.148,-0.8973769306853874
17.152,-0.8973811946098982
17.156,-0.8973854552410123
17.16,-0.8973897125698543
17.164,-0.8973939665875906
17.168,-0.8973982172854282
17.172,-0.8974024646546152
17.176,-0.8974067086864393
17.18,-0.8974109493722294
17.184,-0.8974151867033536
17.188,-0.8974194206712197
17.192,-0.897423651267276
17.196,-0.8974278784830083
17.2,-0.8974321023099432
17.204,-0.8974363227396454
17.208,-0.8974405397637175
17.212,-0.8974447533738015
17.216,-0.8974489635615769
17.22,-0.8974531703187609
17.224,-0.8974573736371088
17.228,-0.8974615735084125
17.232,-0.897465769924502
17.236,-0.8974699628772439
17.24,-0.897474152358541
17.244,-0.8974783383603329
17.248,-0.8974825208745953
17.252,-0.89748669989334
17.256,-0.8974908754086144
17.26,-0.8974950474125015
17.264,-0.8974992158971193
17.268,-0.8975033808546213
17.272,-0.8975075422771952
17.276,-0.8975117001570639
17.28,-0.8975158544864839
17.284,-0.8975200052577462
17.288,-0.897524152463176
17.292,-0.8975282960951309
17.296,-0.8975324361460035
17.3,-0.8975365726082184
17.304,-0.897540705474233
17.308,-0.8975448347365386
17.312,-0.8975489603876575
17.316,-0.8975530824201451
17.32,-0.8975572008265883
17.324,-0.8975613155996061
17.328,-0.8975654267318488
17.332,-0.8975695342159976
17.336,-0.8975736380447658
17.34,-0.8975777382108963
17.344,-0.8975818347071627
17.348,-0.8975859275263701
17.352,-0.8975900166613522
17.356,-0.8975941021049733
17.36,-0.8975981838501274
17.364,-0.8976022618897375
17.368,-0.8976063362167558
17.372,-0.8976104068241637
17.376,-0.8976144737049709
17.38,-0.8976185368522159
17.384,-0.8976225962589652
17.388,-0.8976266519183131
17.392,-0.8976307038233821
17.396,-0.8976347519673217
17.4,-0.8976387963433088
17.404,-0.8976428369445477
17.408,-0.8976468737642691
17.412,-0.89765090679573
17.416,-0.8976549360322141
17.42,-0.8976589614670316
17.424,-0.8976629830935178
17.428,-0.8976670009050336
17.432,-0.8976710148949663
17.436,-0.8976750250567268
17.44,-0.8976790313837523
17.444,-0.897683033869504
17.448,-0.8976870325074673
17.452,-0.8976910272911524
17.456,-0.897695018214093
17.46,-0.8976990052698472
17.464,-0.8977029884519958
17.468,-0.8977069677541432
17.472,-0.8977109431699167
17.476,-0.8977149146929666
17.48,-0.8977188823169657
17.484,-0.8977228460356091
17.488,-0.897726805842614
17.492,-0.8977307617317192
17.496,-0.8977347136966854
17.5,-0.8977386617312948
17.504,-0.8977426058293504
17.508,-0.8977465459846762
17.512,-0.8977504821911167
17.516,-0.8977544144425378
17.52,-0.8977583427328241
17.524,-0.8977622670558814
17.528,-0.8977661874056345
17.532,-0.8977701037760282
17.536,-0.8977740161610261
17.54,-0.8977779245546111
17.544,-0.8977818289507851
17.548,-0.8977857293435679
17.552,-0.8977896257269982
17.556,-0.8977935180951327
17.56,-0.8977974064420458
17.564,-0.8978012907618296
17.568,-0.8978051710485933
17.572,-0.8978090472964639
17.576,-0.8978129194995844
17.58,-0.8978167876521156
17.584,-0.8978206517482337
17.588,-0.8978245117821314
17.592,-0.8978283677480179
17.596,-0.8978322196401176
17.6,-0.8978360674526702
17.604,-0.8978399111799316
17.608,-0.8978437508161714
17.612,-0.8978475863556751
17.616,-0.8978514177927424
17.62,-0.897855245121687
17.624,-0.8978590683368375
17.628,-0.8978628874325353
17.632,-0.897866702403136
17.636,-0.8978705132430086
17.64,-0.8978743199465354
17.644,-0.8978781246693159
17.648,-0.8978819271832311
17.652,-0.8978857256695703
17.656,-0.8978895201247059
17.66,-0.8978933105450391
17.664,-0.8978970969269986
17.668,-0.8979008792670412
17.672,-0.8979046575616519
17.676,-0.8979084318073429
17.68,-0.8979122020006536
17.684,-0.897915968138151
17.688,-0.8979197302164286
17.692,-0.8979234882321073
17.696,-0.8979272421818348
17.7,-0.8979309920622848
17.704,-0.8979347378701575
17.708,-0.8979384796021795
17.712,-0.8979422172551033
17.716,-0.8979459508257067
17.72,-0.8979496803107943
17.724,-0.8979534057071947
17.728,-0.897957127011763
17.732,-0.897960844221379
17.736,-0.8979645573329473
17.74,-0.897968266343397
17.744,-0.8979719712496824
17.748,-0.897975672048782
17.752,-0.8979793687376986
17.756,-0.8979830613134586
17.76,-0.8979867497731129
17.764,-0.8979904341137356
17.768,-0.8979941143324249
17.772,-0.8979977904263017
17.776,-0.8980014623925107
17.78,-0.898005130228219
17.784,-0.8980087939306169
17.788,-0.8980124534969178
17.792,-0.8980161089243566
17.796,-0.898019760210191
17.8,-0.8980234073517011
17.804,-0.8980270503461882
17.808,-0.8980306891909766
17.812,-0.8980343238834108
17.816,-0.8980379544208578
17.82,-0.8980415808007052
17.824,-0.8980452030203619
17.828,-0.8980488210772579
17.832,-0.8980524349688439
17.836,-0.8980560446925907
17.84,-0.8980596502459902
17.844,-0.8980632516265534
17.848,-0.8980668488318126
17.852,-0.8980704418593192
17.856,-0.8980740307066445
17.86,-0.898077615371379
17.864,-0.8980811958511328
17.868,-0.8980847721435355
17.872,-0.898088344246235
17.876,-0.8980919121568982
17.88,-0.8980954758732109
17.884,-0.8980990353928771
17.888,-0.8981025907136188
17.892,-0.8981061418331773
17.896,-0.8981096887493097
17.9,-0.8981132314597933
17.904,-0.8981167699624207
17.908,-0.8981203042550038
17.912,-0.8981238343353704
17.916,-0.898127360201366
17.92,-0.8981308818508525
17.924,-0.8981343992817092
17.928,-0.8981379124918314
17.932,-0.8981414214791307
17.936,-0.898144926241535
17.94,-0.8981484267769883
17.944,-0.8981519230834502
17.948,-0.898155415158896
17.952,-0.8981589030013167
17.956,-0.8981623866087184
17.96,-0.8981658659791222
17.964,-0.8981693411105642
17.968,-0.8981728120010956
17.972,-0.8981762786487817
17.976,-0.8981797410517024
17.98,-0.8981831992079521
17.984,-0.8981866531156387
17.988,-0.8981901027728846
17.992,-0.8981935481778254
17.996,-0.8981969893286105
18,-0.8982004262234029
18.004,-0.8982038588603781
18.008,-0.8982072872377255
18.012,-0.8982107113536461
18.016,-0.8982141312063551
18.02,-0.8982175467940788
18.024,-0.8982209581150566
18.028,-0.8982243651675401
18.032,-0.8982277679497922
18.036,-0.8982311664600882
18.04,-0.8982345606967145
18.044,-0.8982379506579696
18.048,-0.8982413363421625
18.052,-0.8982447177476142
18.056,-0.8982480948726552
18.06,-0.8982514677156281
18.064,-0.8982548362748856
18.068,-0.8982582005487904
18.072,-0.8982615605357159
18.076,-0.8982649162340453
18.08,-0.8982682676421718
18.084,-0.8982716147584979
18.088,-0.8982749575814362
18.092,-0.8982782961094079
18.096,-0.898281630340844
18.1,-0.8982849602741845
18.104,-0.8982882859078772
18.108,-0.8982916072403799
18.112,-0.8982949242701578
18.116,-0.898298236995685
18.12,-0.8983015454154433
18.124,-0.8983048495279227
18.128,-0.8983081493316208
18.132,-0.8983114448250428
18.136,-0.8983147360067011
18.14,-0.8983180228751158
18.144,-0.8983213054288138
18.148,-0.8983245836663286
18.152,-0.8983278575862009
18.156,-0.8983311271869775
18.16,-0.8983343924672116
18.164,-0.8983376534254629
18.168,-0.8983409100602966
18.172,-0.8983441623702842
18.176,-0.8983474103540022
18.18,-0.8983506540100339
18.184,-0.8983538950293349
18.188,-0.8983571331189597
18.192,-0.898360366971367
18.196,-0.8983635965866223
18.2,-0.8983668219648085
18.204,-0.8983700431060246
18.208,-0.898373260010387
18.212,-0.898376472678028
18.216,-0.8983796811090964
18.22,-0.898382885303757
18.224,-0.8983860852621914
18.228,-0.8983892809845966
18.232,-0.8983924724711856
18.236,-0.8983956597221866
18.24,-0.8983988427378446
18.244,-0.898402021518419
18.248,-0.8984051960641847
18.252,-0.8984083663754318
18.256,-0.8984115324524659
18.26,-0.8984146942956069
18.264,-0.8984178519051902
18.268,-0.898421005281565
18.272,-0.8984241544250956
18.276,-0.8984272993361608
18.28,-0.898430440015153
18.284,-0.8984335764624801
18.288,-0.8984367086785621
18.292,-0.8984398366638346
18.296,-0.8984429604187461
18.3,-0.8984460799437586
18.304,-0.8984491952393481
18.308,-0.898452306306004
18.312,-0.8984554131442283
18.316,-0.8984585157545367
18.32,-0.8984616141374575
18.324,-0.8984647082935321
18.328,-0.8984677982233144
18.332,-0.8984708839273711
18.336,-0.8984739654062812
18.34,-0.8984770426606361
18.344,-0.8984801156910392
18.348,-0.8984831844981063
18.352,-0.8984862490824649
18.356,-0.8984893094447541
18.36,-0.8984923655856252
18.364,-0.8984954175057407
18.368,-0.8984984652057743
18.372,-0.8985015086864114
18.376,-0.8985045479483486
18.38,-0.8985075829922928
18.384,-0.8985106138189628
18.388,-0.8985136404290872
18.392,-0.898516662823406
18.396,-0.8985196810026693
18.4,-0.8985226949676375
18.404,-0.8985257047190814
18.408,-0.8985287102577817
18.412,-0.8985317115845298
18.416,-0.8985347087001259
18.42,-0.8985377016053803
18.424,-0.8985406903011133
18.428,-0.8985436747881542
18.432,-0.8985466550673421
18.436,-0.8985496311395245
18.44,-0.8985526030055583
18.444,-0.8985555706663101
18.448,-0.8985585341226542
18.452,-0.8985614933754741
18.456,-0.8985644484256615
18.46,-0.8985673992741174
18.464,-0.89857034592175
18.468,-0.8985732883694764
18.472,-0.8985762266182211
18.476,-0.8985791606689171
18.48,-0.8985820905225047
18.484,-0.8985850161799318
18.488,-0.8985879376421546
18.492,-0.8985908549101355
18.496,-0.8985937679848452
18.5,-0.8985966768672607
18.504,-0.8985995815583664
18.508,-0.8986024820591535
18.512,-0.8986053783706197
18.516,-0.8986082704937697
18.52,-0.8986111584296143
18.524,-0.8986140421791703
18.528,-0.898616921743462
18.532,-0.8986197971235182
18.536,-0.8986226683203749
18.54,-0.8986255353350727
18.544,-0.8986283981686588
18.548,-0.8986312568221858
18.552,-0.8986341112967114
18.556,-0.898636961593299
18.56,-0.8986398077130165
18.564,-0.8986426496569376
18.568,-0.8986454874261404
18.572,-0.898648321021708
18.576,-0.8986511504447275
18.58,-0.8986539756962917
18.584,-0.8986567967774969
18.588,-0.8986596136894436
18.592,-0.8986624264332368
18.596,-0.8986652350099853
18.6,-0.8986680394208019
18.604,-0.8986708396668029
18.608,-0.8986736357491084
18.612,-0.8986764276688414
18.616,-0.8986792154271294
18.62,-0.8986819990251018
18.624,-0.8986847784638919
18.628,-0.8986875537446356
18.632,-0.8986903248684719
18.636,-0.8986930918365419
18.64,-0.89869585464999
18.644,-0.8986986133099623
18.648,-0.8987013678176078
18.652,-0.8987041181740772
18.656,-0.8987068643805235
18.66,-0.8987096064381013
18.664,-0.8987123443479674
18.668,-0.8987150781112802
18.672,-0.8987178077291988
18.676,-0.8987205332028846
18.68,-0.8987232545335001
18.684,-0.8987259717222087
18.688,-0.8987286847701744
18.692,-0.8987313936785631
18.696,-0.8987340984485402
18.7,-0.8987367990812728
18.704,-0.8987394955779276
18.708,-0.8987421879396724
18.712,-0.8987448761676741
18.716,-0.898747560263101
18.72,-0.8987502402271206
18.724,-0.8987529173403848
18.728,-0.8987555913012761
18.732,-0.8987582612033078
18.736,-0.8987609270487125
18.74,-0.8987635888397314
18.744,-0.8987662465786138
18.748,-0.898768900267617
18.752,-0.8987715499090062
18.756,-0.8987741955050548
18.76,-0.8987768370580435
18.764,-0.8987794745702609
18.768,-0.8987821080440029
18.772,-0.8987847374815736
18.776,-0.8987873628852834
18.78,-0.8987899842574514
18.784,-0.8987926016004021
18.788,-0.8987952149164685
18.792,-0.8987978242079901
18.796,-0.8988004294773132
18.8,-0.8988030307267909
18.804,-0.8988056279587832
18.808,-0.8988082211756566
18.812,-0.8988108103797838
18.816,-0.8988133955735444
18.82,-0.8988159767593241
18.824,-0.8988185539395146
18.828,-0.8988211271165137
18.832,-0.898823696292726
18.836,-0.8988262614705606
18.84,-0.8988288226524337
18.844,-0.8988313798407668
18.848,-0.8988339330379864
18.852,-0.8988364822465256
18.856,-0.898839027468822
18.86,-0.8988415687073195
18.864,-0.8988441059644658
18.868,-0.8988466392427152
18.872,-0.8988491685445263
18.876,-0.8988516938723627
18.88,-0.8988542152286928
18.884,-0.8988567326159901
18.888,-0.898859246036732
18.892,-0.8988617554934012
18.896,-0.8988642609884847
18.9,-0.8988667625244735
18.904,-0.8988692601038634
18.908,-0.8988717537291537
18.912,-0.8988742434028482
18.916,-0.8988767291274546
18.92,-0.8988792109054846
18.924,-0.8988816887394533
18.928,-0.8988841626318793
18.932,-0.898886632585286
18.936,-0.8988890986021988
18.94,-0.8988915606851473
18.944,-0.8988940188366642
18.948,-0.8988964730592853
18.952,-0.8988989233555496
18.956,-0.8989013697279988
18.96,-0.8989038121791784
18.964,-0.898906250711635
18.968,-0.8989086853279197
18.972,-0.8989111160305853
18.976,-0.8989135428221869
18.98,-0.8989159657052829
18.984,-0.8989183846824329
18.988,-0.8989207997561994
18.992,-0.898923210929147
18.996,-0.898925618203842
19,-0.8989280215828528
19.004,-0.8989304210687499
19.008,-0.8989328166641047
19.012,-0.898935208371491
19.016,-0.8989375961934843
19.02,-0.8989399801326605
19.024,-0.8989423601915978
19.028,-0.8989447363728751
19.032,-0.8989471086790725
19.036,-0.8989494771127717
19.04,-0.8989518416765546
19.044,-0.8989542023730044
19.048,-0.8989565592047047
19.052,-0.8989589121742401
19.056,-0.8989612612841954
19.06,-0.8989636065371563
19.064,-0.8989659479357085
19.068,-0.8989682854824381
19.072,-0.8989706191799315
19.076,-0.8989729490307746
19.08,-0.898975275037554
19.084,-0.8989775972028557
19.088,-0.8989799155292657
19.092,-0.8989822300193696
19.096,-0.8989845406757524
19.1,-0.8989868475009991
19.104,-0.8989891504976935
19.108,-0.8989914496684188
19.112,-0.8989937450157579
19.116,-0.8989960365422921
19.12,-0.898998324250602
19.124,-0.8990006081432673
19.128,-0.8990028882228662
19.132,-0.8990051644919757
19.136,-0.8990074369531714
19.14,-0.8990097056090273
19.144,-0.899011970462116
19.148,-0.8990142315150084
19.152,-0.8990164887702737
19.156,-0.8990187422304787
19.16,-0.8990209918981888
19.164,-0.8990232377759669
19.168,-0.8990254798663744
19.172,-0.8990277181719696
19.176,-0.8990299526953088
19.18,-0.899032183438946
19.184,-0.8990344104054323
19.188,-0.8990366335973164
19.192,-0.899038853017144
19.196,-0.8990410686674584
19.2,-0.8990432805507994
19.204,-0.8990454886697037
19.208,-0.8990476930267056
19.212,-0.8990498936243356
19.216,-0.8990520904651207
19.22,-0.8990542835515849
19.224,-0.8990564728862483
19.228,-0.8990586584716279
19.232,-0.899060840310236
19.236,-0.8990630184045822
19.24,-0.8990651927571712
19.244,-0.8990673633705044
19.248,-0.8990695302470787
19.252,-0.899071693389387
19.256,-0.8990738527999174
19.26,-0.899076008481154
19.264,-0.8990781615118242
19.268,-0.8990803115751788
19.272,-0.8990824579727511
19.276,-0.8990846007078725
19.28,-0.8990867397838777
19.284,-0.899088875204103
19.288,-0.8990910069718872
19.292,-0.899093135090571
19.296,-0.8990952595634975
19.3,-0.8990973803940119
19.304,-0.8990994975854609
19.308,-0.8991016111411935
19.312,-0.8991037210645602
19.316,-0.8991058273589134
19.32,-0.8991079300276071
19.324,-0.8991100290739973
19.328,-0.8991121245014407
19.332,-0.8991142163132965
19.336,-0.8991163045129241
19.34,-0.8991183891036852
19.344,-0.8991204700889421
19.348,-0.8991225474720588
19.352,-0.8991246212563999
19.356,-0.8991266914453314
19.36,-0.8991287580422204
19.364,-0.8991308210504341
19.368,-0.8991328804733412
19.372,-0.8991349363143111
19.376,-0.8991369885767138
19.38,-0.8991390372639194
19.384,-0.8991410823792996
19.388,-0.8991431239262258
19.392,-0.8991451619080697
19.396,-0.8991471963282039
19.4,-0.8991492271900007
19.404,-0.899151254496833
19.408,-0.8991532782520733
19.412,-0.8991552984590947
19.416,-0.8991573151212702
19.42,-0.8991593282419723
19.424,-0.8991613378245735
19.428,-0.8991633438724461
19.432,-0.8991653463889623
19.436,-0.8991673453774935
19.44,-0.8991693408414112
19.444,-0.8991713327840856
19.448,-0.899173321208887
19.452,-0.8991753061191848
19.456,-0.8991772875183476
19.46,-0.8991792654097429
19.464,-0.899181239796738
19.468,-0.8991832106826987
19.472,-0.8991851780709904
19.476,-0.8991871419649764
19.48,-0.8991891023680196
19.484,-0.8991910592834818
19.488,-0.8991930127147227
19.492,-0.8991949626651016
19.496,-0.8991969091379752
19.5,-0.8991988521367
19.504,-0.89920079166463
19.508,-0.8992027277251178
19.512,-0.8992046603215141
19.516,-0.8992065894571682
19.52,-0.8992085151354271
19.524,-0.8992104373596363
19.528,-0.8992123561331389
19.532,-0.899214271459276
19.536,-0.8992161833413871
19.54,-0.8992180917828083
19.544,-0.8992199967868744
19.548,-0.8992218983569177
19.552,-0.8992237964962675
19.556,-0.8992256912082511
19.56,-0.8992275824961935
19.564,-0.8992294703634165
19.568,-0.8992313548132389
19.572,-0.8992332358489776
19.576,-0.8992351134739462
19.58,-0.8992369876914551
19.584,-0.8992388585048121
19.588,-0.8992407259173218
19.592,-0.8992425899322857
19.596,-0.8992444505530021
19.6,-0.8992463077827656
19.604,-0.899248161624868
19.608,-0.8992500120825976
19.612,-0.8992518591592389
19.616,-0.899253702858073
19.62,-0.8992555431823774
19.624,-0.8992573801354262
19.628,-0.8992592137204888
19.632,-0.8992610439408316
19.636,-0.8992628707997168
19.64,-0.8992646943004026
19.644,-0.8992665144461429
19.648,-0.8992683312401883
19.652,-0.8992701446857844
19.656,-0.8992719547861723
19.66,-0.8992737615445896
19.664,-0.899275564964269
19.668,-0.8992773650484387
19.672,-0.8992791618003224
19.676,-0.8992809552231396
19.68,-0.8992827453201041
19.684,-0.8992845320944262
19.688,-0.8992863155493102
19.692,-0.8992880956879559
19.696,-0.8992898725135587
19.7,-0.8992916460293082
19.704,-0.8992934162383888
19.708,-0.8992951831439804
19.712,-0.8992969467492574
19.716,-0.8992987070573885
19.72,-0.8993004640715372
19.724,-0.8993022177948615
19.728,-0.899303968230514
19.732,-0.8993057153816415
19.736,-0.8993074592513853
19.74,-0.8993091998428808
19.744,-0.8993109371592577
19.748,-0.8993126712036393
19.752,-0.8993144019791438
19.756,-0.8993161294888826
19.76,-0.8993178537359615
19.764,-0.8993195747234795
19.768,-0.89932129245453
19.772,-0.8993230069321999
19.776,-0.8993247181595696
19.78,-0.8993264261397125
19.784,-0.8993281308756966
19.788,-0.8993298323705825
19.792,-0.8993315306274243
19.796,-0.8993332256492693
19.8,-0.8993349174391583
19.804,-0.8993366073682805
19.808,-0.89933829495726
19.812,-0.8993399793922977
19.816,-0.8993416606774705
19.82,-0.899343338816858
19.824,-0.8993450138145405
19.828,-0.8993466856746006
19.832,-0.8993483544011226
19.836,-0.8993500199981922
19.84,-0.8993516824698969
19.844,-0.8993533418203251
19.848,-0.8993549980535676
19.852,-0.899356651173716
19.856,-0.8993583011848638
19.86,-0.8993599480911053
19.864,-0.899361591896537
19.868,-0.8993632326052557
19.872,-0.8993648702213602
19.876,-0.8993665047489505
19.88,-0.8993681361921274
19.884,-0.8993697645549932
19.888,-0.899371389841651
19.892,-0.8993730120562053
19.896,-0.8993746312027615
19.9,-0.8993762472854263
19.904,-0.8993778603083068
19.908,-0.8993794702755114
19.912,-0.8993810771911492
19.916,-0.8993826810593307
19.92,-0.8993842818841665
19.924,-0.8993858796697682
19.928,-0.8993874744202486
19.932,-0.8993890661397206
19.936,-0.8993906548322977
19.94,-0.8993922405020951
19.944,-0.8993938231532271
19.948,-0.8993954027898098
19.952,-0.899396979415959
19.956,-0.8993985530357911
19.96,-0.8994001236534235
19.964,-0.8994016912729734
19.968,-0.8994032558985587
19.972,-0.8994048175342972
19.976,-0.8994063761843079
19.98,-0.8994079318527087
19.984,-0.8994094845436188
19.988,-0.8994110342611573
19.992,-0.8994125810094433
19.996,-0.8994141247925959
20,-0.8994156656147344
20,-0.8994156656147344
