"time","gridFollowingPlantPropInt.URefPu","gridFollowingPlantPropInt.URef0Pu","gridFollowingPlantPropInt.injector.QInjPu"
21.228,1.50229742,1.00229742,0.5654596508001133
21.229,1.50229742,1.00229742,0.5654596508001133
21.23,1.50229742,1.00229742,0.5654596508001133
21.231,1.50229742,1.00229742,0.5654596508001133
21.232,1.50229742,1.00229742,0.5654596508001133
21.233,1.50229742,1.00229742,0.5654596508001133
21.234,1.50229742,1.00229742,0.5654596508001133
21.235,1.50229742,1.00229742,0.5654596508001133
21.236,1.50229742,1.00229742,0.5654596508001133
21.237,1.50229742,1.00229742,0.5654596508001133
21.238,1.50229742,1.00229742,0.5654596508001133
21.239,1.50229742,1.00229742,0.5654596508001133
21.24,1.50229742,1.00229742,0.5654596508001133
21.241,1.50229742,1.00229742,0.5654596508001133
21.242,1.50229742,1.00229742,0.5654596508001133
21.243,1.50229742,1.00229742,0.5654596508001133
21.244,1.50229742,1.00229742,0.5654596508001133
21.245,1.50229742,1.00229742,0.5654596508001133
21.246,1.50229742,1.00229742,0.5654596508001133
21.247,1.50229742,1.00229742,0.5654596508001133
21.248,1.50229742,1.00229742,0.5654596508001133
21.249,1.50229742,1.00229742,0.5654596508001133
21.25,1.50229742,1.00229742,0.5654596508001133
21.251,1.50229742,1.00229742,0.5654596508001133
21.252,1.50229742,1.00229742,0.5654596508001133
21.253,1.50229742,1.00229742,0.5654596508001133
21.254,1.50229742,1.00229742,0.5654596508001133
21.255,1.50229742,1.00229742,0.5654596508001133
21.256,1.50229742,1.00229742,0.5654596508001133
21.257,1.50229742,1.00229742,0.5654596508001133
21.258,1.50229742,1.00229742,0.5654596508001133
21.259,1.50229742,1.00229742,0.5654596508001133
21.26,1.50229742,1.00229742,0.5654596508001133
21.261,1.50229742,1.00229742,0.5654596508001133
21.262,1.50229742,1.00229742,0.5654596508001133
21.263,1.50229742,1.00229742,0.5654596508001133
21.264,1.50229742,1.00229742,0.5654596508001133
21.265,1.50229742,1.00229742,0.5654596508001133
21.266,1.50229742,1.00229742,0.5654596508001133
21.267,1.50229742,1.00229742,0.5654596508001133
21.268,1.50229742,1.00229742,0.5654596508001133
21.269,1.50229742,1.00229742,0.5654596508001133
21.27,1.50229742,1.00229742,0.5654596508001133
21.271,1.50229742,1.00229742,0.5654596508001133
21.272,1.50229742,1.00229742,0.5654596508001133
21.273,1.50229742,1.00229742,0.5654596508001133
21.274,1.50229742,1.00229742,0.5654596508001133
21.275,1.50229742,1.00229742,0.5654596508001133
21.276,1.50229742,1.00229742,0.5654596508001133
21.277,1.50229742,1.00229742,0.5654596508001133
21.278,1.50229742,1.00229742,0.5654596508001133
21.279,1.50229742,1.00229742,0.5654596508001133
21.28,1.50229742,1.00229742,0.5654596508001133
21.281,1.50229742,1.00229742,0.5654596508001133
21.282,1.50229742,1.00229742,0.5654596508001133
21.283,1.50229742,1.00229742,0.5654596508001133
21.284,1.50229742,1.00229742,0.5654596508001133
21.285,1.50229742,1.00229742,0.5654596508001133
21.286,1.50229742,1.00229742,0.5654596508001133
21.287,1.50229742,1.00229742,0.5654596508001133
21.288,1.50229742,1.00229742,0.5654596508001133
21.289,1.50229742,1.00229742,0.5654596508001133
21.29,1.50229742,1.00229742,0.5654596508001133
21.291,1.50229742,1.00229742,0.5654596508001133
21.292,1.50229742,1.00229742,0.5654596508001133
21.293,1.50229742,1.00229742,0.5654596508001133
21.294,1.50229742,1.00229742,0.5654596508001133
21.295,1.50229742,1.00229742,0.5654596508001133
21.296,1.50229742,1.00229742,0.5654596508001133
21.297,1.50229742,1.00229742,0.5654596508001133
21.298,1.50229742,1.00229742,0.5654596508001133
21.299,1.50229742,1.00229742,0.5654596508001133
21.3,1.50229742,1.00229742,0.5654596508001133
21.301,1.50229742,1.00229742,0.5654596508001133
21.302,1.50229742,1.00229742,0.5654596508001133
21.303,1.50229742,1.00229742,0.5654596508001133
21.304,1.50229742,1.00229742,0.5654596508001133
21.305,1.50229742,1.00229742,0.5654596508001133
21.306,1.50229742,1.00229742,0.5654596508001133
21.307,1.50229742,1.00229742,0.5654596508001133
21.308,1.50229742,1.00229742,0.5654596508001133
21.309,1.50229742,1.00229742,0.5654596508001133
21.31,1.50229742,1.00229742,0.5654596508001133
21.311,1.50229742,1.00229742,0.5654596508001133
21.312,1.50229742,1.00229742,0.5654596508001133
21.313,1.50229742,1.00229742,0.5654596508001133
21.314,1.50229742,1.00229742,0.5654596508001133
21.315,1.50229742,1.00229742,0.5654596508001133
21.316,1.50229742,1.00229742,0.5654596508001133
21.317,1.50229742,1.00229742,0.5654596508001133
21.318,1.50229742,1.00229742,0.5654596508001133
21.319,1.50229742,1.00229742,0.5654596508001133
21.32,1.50229742,1.00229742,0.5654596508001133
21.321,1.50229742,1.00229742,0.5654596508001133
21.322,1.50229742,1.00229742,0.5654596508001133
21.323,1.50229742,1.00229742,0.5654596508001133
21.324,1.50229742,1.00229742,0.5654596508001133
21.325,1.50229742,1.00229742,0.5654596508001133
21.326,1.50229742,1.00229742,0.5654596508001133
21.327,1.50229742,1.00229742,0.5654596508001133
21.328,1.50229742,1.00229742,0.5654596508001133
21.329,1.50229742,1.00229742,0.5654596508001133
21.33,1.50229742,1.00229742,0.5654596508001133
21.331,1.50229742,1.00229742,0.5654596508001133
21.332,1.50229742,1.00229742,0.5654596508001133
21.333,1.50229742,1.00229742,0.5654596508001133
21.334,1.50229742,1.00229742,0.5654596508001133
21.335,1.50229742,1.00229742,0.5654596508001133
21.336,1.50229742,1.00229742,0.5654596508001133
21.337,1.50229742,1.00229742,0.5654596508001133
21.338,1.50229742,1.00229742,0.5654596508001133
21.339,1.50229742,1.00229742,0.5654596508001133
21.34,1.50229742,1.00229742,0.5654596508001133
21.341,1.50229742,1.00229742,0.5654596508001133
21.342,1.50229742,1.00229742,0.5654596508001133
21.343,1.50229742,1.00229742,0.5654596508001133
21.344,1.50229742,1.00229742,0.5654596508001133
21.345,1.50229742,1.00229742,0.5654596508001133
21.346,1.50229742,1.00229742,0.5654596508001133
21.347,1.50229742,1.00229742,0.5654596508001133
21.348,1.50229742,1.00229742,0.5654596508001133
21.349,1.50229742,1.00229742,0.5654596508001133
21.35,1.50229742,1.00229742,0.5654596508001133
21.351,1.50229742,1.00229742,0.5654596508001133
21.352,1.50229742,1.00229742,0.5654596508001133
21.353,1.50229742,1.00229742,0.5654596508001133
21.354,1.50229742,1.00229742,0.5654596508001133
21.355,1.50229742,1.00229742,0.5654596508001133
21.356,1.50229742,1.00229742,0.5654596508001133
21.357,1.50229742,1.00229742,0.5654596508001133
21.358,1.50229742,1.00229742,0.5654596508001133
21.359,1.50229742,1.00229742,0.5654596508001133
21.36,1.50229742,1.00229742,0.5654596508001133
21.361,1.50229742,1.00229742,0.5654596508001133
21.362,1.50229742,1.00229742,0.5654596508001133
21.363,1.50229742,1.00229742,0.5654596508001133
21.364,1.50229742,1.00229742,0.5654596508001133
21.365,1.50229742,1.00229742,0.5654596508001133
21.366,1.50229742,1.00229742,0.5654596508001133
21.367,1.50229742,1.00229742,0.5654596508001133
21.368,1.50229742,1.00229742,0.5654596508001133
21.369,1.50229742,1.00229742,0.5654596508001133
21.37,1.50229742,1.00229742,0.5654596508001133
21.371,1.50229742,1.00229742,0.5654596508001133
21.372,1.50229742,1.00229742,0.5654596508001133
21.373,1.50229742,1.00229742,0.5654596508001133
21.374,1.50229742,1.00229742,0.5654596508001133
21.375,1.50229742,1.00229742,0.5654596508001133
21.376,1.50229742,1.00229742,0.5654596508001133
21.377,1.50229742,1.00229742,0.5654596508001133
21.378,1.50229742,1.00229742,0.5654596508001133
21.379,1.50229742,1.00229742,0.5654596508001133
21.38,1.50229742,1.00229742,0.5654596508001133
21.381,1.50229742,1.00229742,0.5654596508001133
21.382,1.50229742,1.00229742,0.5654596508001133
21.383,1.50229742,1.00229742,0.5654596508001133
21.384,1.50229742,1.00229742,0.5654596508001133
21.385,1.50229742,1.00229742,0.5654596508001133
21.386,1.50229742,1.00229742,0.5654596508001133
21.387,1.50229742,1.00229742,0.5654596508001133
21.388,1.50229742,1.00229742,0.5654596508001133
21.389,1.50229742,1.00229742,0.5654596508001133
21.39,1.50229742,1.00229742,0.5654596508001133
21.391,1.50229742,1.00229742,0.5654596508001133
21.392,1.50229742,1.00229742,0.5654596508001133
21.393,1.50229742,1.00229742,0.5654596508001133
21.394,1.50229742,1.00229742,0.5654596508001133
21.395,1.50229742,1.00229742,0.5654596508001133
21.396,1.50229742,1.00229742,0.5654596508001133
21.397,1.50229742,1.00229742,0.5654596508001133
21.398,1.50229742,1.00229742,0.5654596508001133
21.399,1.50229742,1.00229742,0.5654596508001133
21.4,1.50229742,1.00229742,0.5654596508001133
21.401,1.50229742,1.00229742,0.5654596508001133
21.402,1.50229742,1.00229742,0.5654596508001133
21.403,1.50229742,1.00229742,0.5654596508001133
21.404,1.50229742,1.00229742,0.5654596508001133
21.405,1.50229742,1.00229742,0.5654596508001133
21.406,1.50229742,1.00229742,0.5654596508001133
21.407,1.50229742,1.00229742,0.5654596508001133
21.408,1.50229742,1.00229742,0.5654596508001133
21.409,1.50229742,1.00229742,0.5654596508001133
21.41,1.50229742,1.00229742,0.5654596508001133
21.411,1.50229742,1.00229742,0.5654596508001133
21.412,1.50229742,1.00229742,0.5654596508001133
21.413,1.50229742,1.00229742,0.5654596508001133
21.414,1.50229742,1.00229742,0.5654596508001133
21.415,1.50229742,1.00229742,0.5654596508001133
21.416,1.50229742,1.00229742,0.5654596508001133
21.417,1.50229742,1.00229742,0.5654596508001133
21.418,1.50229742,1.00229742,0.5654596508001133
21.419,1.50229742,1.00229742,0.5654596508001133
21.42,1.50229742,1.00229742,0.5654596508001133
21.421,1.50229742,1.00229742,0.5654596508001133
21.422,1.50229742,1.00229742,0.5654596508001133
21.423,1.50229742,1.00229742,0.5654596508001133
21.424,1.50229742,1.00229742,0.5654596508001133
21.425,1.50229742,1.00229742,0.5654596508001133
21.426,1.50229742,1.00229742,0.5654596508001133
21.427,1.50229742,1.00229742,0.5654596508001133
21.428,1.50229742,1.00229742,0.5654596508001133
21.429,1.50229742,1.00229742,0.5654596508001133
21.43,1.50229742,1.00229742,0.5654596508001133
21.431,1.50229742,1.00229742,0.5654596508001133
21.432,1.50229742,1.00229742,0.5654596508001133
21.433,1.50229742,1.00229742,0.5654596508001133
21.434,1.50229742,1.00229742,0.5654596508001133
21.435,1.50229742,1.00229742,0.5654596508001133
21.436,1.50229742,1.00229742,0.5654596508001133
21.437,1.50229742,1.00229742,0.5654596508001133
21.438,1.50229742,1.00229742,0.5654596508001133
21.439,1.50229742,1.00229742,0.5654596508001133
21.44,1.50229742,1.00229742,0.5654596508001133
21.441,1.50229742,1.00229742,0.5654596508001133
21.442,1.50229742,1.00229742,0.5654596508001133
21.443,1.50229742,1.00229742,0.5654596508001133
21.444,1.50229742,1.00229742,0.5654596508001133
21.445,1.50229742,1.00229742,0.5654596508001133
21.446,1.50229742,1.00229742,0.5654596508001133
21.447,1.50229742,1.00229742,0.5654596508001133
21.448,1.50229742,1.00229742,0.5654596508001133
21.449,1.50229742,1.00229742,0.5654596508001133
21.45,1.50229742,1.00229742,0.5654596508001133
21.451,1.50229742,1.00229742,0.5654596508001133
21.452,1.50229742,1.00229742,0.5654596508001133
21.453,1.50229742,1.00229742,0.5654596508001133
21.454,1.50229742,1.00229742,0.5654596508001133
21.455,1.50229742,1.00229742,0.5654596508001133
21.456,1.50229742,1.00229742,0.5654596508001133
21.457,1.50229742,1.00229742,0.5654596508001133
21.458,1.50229742,1.00229742,0.5654596508001133
21.459,1.50229742,1.00229742,0.5654596508001133
21.46,1.50229742,1.00229742,0.5654596508001133
21.461,1.50229742,1.00229742,0.5654596508001133
21.462,1.50229742,1.00229742,0.5654596508001133
21.463,1.50229742,1.00229742,0.5654596508001133
21.464,1.50229742,1.00229742,0.5654596508001133
21.465,1.50229742,1.00229742,0.5654596508001133
21.466,1.50229742,1.00229742,0.5654596508001133
21.467,1.50229742,1.00229742,0.5654596508001133
21.468,1.50229742,1.00229742,0.5654596508001133
21.469,1.50229742,1.00229742,0.5654596508001133
21.47,1.50229742,1.00229742,0.5654596508001133
21.471,1.50229742,1.00229742,0.5654596508001133
21.472,1.50229742,1.00229742,0.5654596508001133
21.473,1.50229742,1.00229742,0.5654596508001133
21.474,1.50229742,1.00229742,0.5654596508001133
21.475,1.50229742,1.00229742,0.5654596508001133
21.476,1.50229742,1.00229742,0.5654596508001133
21.477,1.50229742,1.00229742,0.5654596508001133
21.478,1.50229742,1.00229742,0.5654596508001133
21.479,1.50229742,1.00229742,0.5654596508001133
21.48,1.50229742,1.00229742,0.5654596508001133
21.481,1.50229742,1.00229742,0.5654596508001133
21.482,1.50229742,1.00229742,0.5654596508001133
21.483,1.50229742,1.00229742,0.5654596508001133
21.484,1.50229742,1.00229742,0.5654596508001133
21.485,1.50229742,1.00229742,0.5654596508001133
21.486,1.50229742,1.00229742,0.5654596508001133
21.487,1.50229742,1.00229742,0.5654596508001133
21.488,1.50229742,1.00229742,0.5654596508001133
21.489,1.50229742,1.00229742,0.5654596508001133
21.49,1.50229742,1.00229742,0.5654596508001133
21.491,1.50229742,1.00229742,0.5654596508001133
21.492,1.50229742,1.00229742,0.5654596508001133
21.493,1.50229742,1.00229742,0.5654596508001133
21.494,1.50229742,1.00229742,0.5654596508001133
21.495,1.50229742,1.00229742,0.5654596508001133
21.496,1.50229742,1.00229742,0.5654596508001133
21.497,1.50229742,1.00229742,0.5654596508001133
21.498,1.50229742,1.00229742,0.5654596508001133
21.499,1.50229742,1.00229742,0.5654596508001133
21.5,1.50229742,1.00229742,0.5654596508001133
21.501,1.50229742,1.00229742,0.5654596508001133
21.502,1.50229742,1.00229742,0.5654596508001133
21.503,1.50229742,1.00229742,0.5654596508001133
21.504,1.50229742,1.00229742,0.5654596508001133
21.505,1.50229742,1.00229742,0.5654596508001133
21.506,1.50229742,1.00229742,0.5654596508001133
21.507,1.50229742,1.00229742,0.5654596508001133
21.508,1.50229742,1.00229742,0.5654596508001133
21.509,1.50229742,1.00229742,0.5654596508001133
21.51,1.50229742,1.00229742,0.5654596508001133
21.511,1.50229742,1.00229742,0.5654596508001133
21.512,1.50229742,1.00229742,0.5654596508001133
21.513,1.50229742,1.00229742,0.5654596508001133
21.514,1.50229742,1.00229742,0.5654596508001133
21.515,1.50229742,1.00229742,0.5654596508001133
21.516,1.50229742,1.00229742,0.5654596508001133
21.517,1.50229742,1.00229742,0.5654596508001133
21.518,1.50229742,1.00229742,0.5654596508001133
21.519,1.50229742,1.00229742,0.5654596508001133
21.52,1.50229742,1.00229742,0.5654596508001133
21.521,1.50229742,1.00229742,0.5654596508001133
21.522,1.50229742,1.00229742,0.5654596508001133
21.523,1.50229742,1.00229742,0.5654596508001133
21.524,1.50229742,1.00229742,0.5654596508001133
21.525,1.50229742,1.00229742,0.5654596508001133
21.526,1.50229742,1.00229742,0.5654596508001133
21.527,1.50229742,1.00229742,0.5654596508001133
21.528,1.50229742,1.00229742,0.5654596508001133
21.529,1.50229742,1.00229742,0.5654596508001133
21.53,1.50229742,1.00229742,0.5654596508001133
21.531,1.50229742,1.00229742,0.5654596508001133
21.532,1.50229742,1.00229742,0.5654596508001133
21.533,1.50229742,1.00229742,0.5654596508001133
21.534,1.50229742,1.00229742,0.5654596508001133
21.535,1.50229742,1.00229742,0.5654596508001133
21.536,1.50229742,1.00229742,0.5654596508001133
21.537,1.50229742,1.00229742,0.5654596508001133
21.538,1.50229742,1.00229742,0.5654596508001133
21.539,1.50229742,1.00229742,0.5654596508001133
21.54,1.50229742,1.00229742,0.5654596508001133
21.541,1.50229742,1.00229742,0.5654596508001133
21.542,1.50229742,1.00229742,0.5654596508001133
21.543,1.50229742,1.00229742,0.5654596508001133
21.544,1.50229742,1.00229742,0.5654596508001133
21.545,1.50229742,1.00229742,0.5654596508001133
21.546,1.50229742,1.00229742,0.5654596508001133
21.547,1.50229742,1.00229742,0.5654596508001133
21.548,1.50229742,1.00229742,0.5654596508001133
21.549,1.50229742,1.00229742,0.5654596508001133
21.55,1.50229742,1.00229742,0.5654596508001133
21.551,1.50229742,1.00229742,0.5654596508001133
21.552,1.50229742,1.00229742,0.5654596508001133
21.553,1.50229742,1.00229742,0.5654596508001133
21.554,1.50229742,1.00229742,0.5654596508001133
21.555,1.50229742,1.00229742,0.5654596508001133
21.556,1.50229742,1.00229742,0.5654596508001133
21.557,1.50229742,1.00229742,0.5654596508001133
21.558,1.50229742,1.00229742,0.5654596508001133
21.559,1.50229742,1.00229742,0.5654596508001133
21.56,1.50229742,1.00229742,0.5654596508001133
21.561,1.50229742,1.00229742,0.5654596508001133
21.562,1.50229742,1.00229742,0.5654596508001133
21.563,1.50229742,1.00229742,0.5654596508001133
21.564,1.50229742,1.00229742,0.5654596508001133
21.565,1.50229742,1.00229742,0.5654596508001133
21.566,1.50229742,1.00229742,0.5654596508001133
21.567,1.50229742,1.00229742,0.5654596508001133
21.568,1.50229742,1.00229742,0.5654596508001133
21.569,1.50229742,1.00229742,0.5654596508001133
21.57,1.50229742,1.00229742,0.5654596508001133
21.571,1.50229742,1.00229742,0.5654596508001133
21.572,1.50229742,1.00229742,0.5654596508001133
21.573,1.50229742,1.00229742,0.5654596508001133
21.574,1.50229742,1.00229742,0.5654596508001133
21.575,1.50229742,1.00229742,0.5654596508001133
21.576,1.50229742,1.00229742,0.5654596508001133
21.577,1.50229742,1.00229742,0.5654596508001133
21.578,1.50229742,1.00229742,0.5654596508001133
21.579,1.50229742,1.00229742,0.5654596508001133
21.58,1.50229742,1.00229742,0.5654596508001133
21.581,1.50229742,1.00229742,0.5654596508001133
21.582,1.50229742,1.00229742,0.5654596508001133
21.583,1.50229742,1.00229742,0.5654596508001133
21.584,1.50229742,1.00229742,0.5654596508001133
21.585,1.50229742,1.00229742,0.5654596508001133
21.586,1.50229742,1.00229742,0.5654596508001133
21.587,1.50229742,1.00229742,0.5654596508001133
21.588,1.50229742,1.00229742,0.5654596508001133
21.589,1.50229742,1.00229742,0.5654596508001133
21.59,1.50229742,1.00229742,0.5654596508001133
21.591,1.50229742,1.00229742,0.5654596508001133
21.592,1.50229742,1.00229742,0.5654596508001133
21.593,1.50229742,1.00229742,0.5654596508001133
21.594,1.50229742,1.00229742,0.5654596508001133
21.595,1.50229742,1.00229742,0.5654596508001133
21.596,1.50229742,1.00229742,0.5654596508001133
21.597,1.50229742,1.00229742,0.5654596508001133
21.598,1.50229742,1.00229742,0.5654596508001133
21.599,1.50229742,1.00229742,0.5654596508001133
21.6,1.50229742,1.00229742,0.5654596508001133
21.601,1.50229742,1.00229742,0.5654596508001133
21.602,1.50229742,1.00229742,0.5654596508001133
21.603,1.50229742,1.00229742,0.5654596508001133
21.604,1.50229742,1.00229742,0.5654596508001133
21.605,1.50229742,1.00229742,0.5654596508001133
21.606,1.50229742,1.00229742,0.5654596508001133
21.607,1.50229742,1.00229742,0.5654596508001133
21.608,1.50229742,1.00229742,0.5654596508001133
21.609,1.50229742,1.00229742,0.5654596508001133
21.61,1.50229742,1.00229742,0.5654596508001133
21.611,1.50229742,1.00229742,0.5654596508001133
21.612,1.50229742,1.00229742,0.5654596508001133
21.613,1.50229742,1.00229742,0.5654596508001133
21.614,1.50229742,1.00229742,0.5654596508001133
21.615,1.50229742,1.00229742,0.5654596508001133
21.616,1.50229742,1.00229742,0.5654596508001133
21.617,1.50229742,1.00229742,0.5654596508001133
21.618,1.50229742,1.00229742,0.5654596508001133
21.619,1.50229742,1.00229742,0.5654596508001133
21.62,1.50229742,1.00229742,0.5654596508001133
21.621,1.50229742,1.00229742,0.5654596508001133
21.622,1.50229742,1.00229742,0.5654596508001133
21.623,1.50229742,1.00229742,0.5654596508001133
21.624,1.50229742,1.00229742,0.5654596508001133
21.625,1.50229742,1.00229742,0.5654596508001133
21.626,1.50229742,1.00229742,0.5654596508001133
21.627,1.50229742,1.00229742,0.5654596508001133
21.628,1.50229742,1.00229742,0.5654596508001133
21.629,1.50229742,1.00229742,0.5654596508001133
21.63,1.50229742,1.00229742,0.5654596508001133
21.631,1.50229742,1.00229742,0.5654596508001133
21.632,1.50229742,1.00229742,0.5654596508001133
21.633,1.50229742,1.00229742,0.5654596508001133
21.634,1.50229742,1.00229742,0.5654596508001133
21.635,1.50229742,1.00229742,0.5654596508001133
21.636,1.50229742,1.00229742,0.5654596508001133
21.637,1.50229742,1.00229742,0.5654596508001133
21.638,1.50229742,1.00229742,0.5654596508001133
21.639,1.50229742,1.00229742,0.5654596508001133
21.64,1.50229742,1.00229742,0.5654596508001133
21.641,1.50229742,1.00229742,0.5654596508001133
21.642,1.50229742,1.00229742,0.5654596508001133
21.643,1.50229742,1.00229742,0.5654596508001133
21.644,1.50229742,1.00229742,0.5654596508001133
21.645,1.50229742,1.00229742,0.5654596508001133
21.646,1.50229742,1.00229742,0.5654596508001133
21.647,1.50229742,1.00229742,0.5654596508001133
21.648,1.50229742,1.00229742,0.5654596508001133
21.649,1.50229742,1.00229742,0.5654596508001133
21.65,1.50229742,1.00229742,0.5654596508001133
21.651,1.50229742,1.00229742,0.5654596508001133
21.652,1.50229742,1.00229742,0.5654596508001133
21.653,1.50229742,1.00229742,0.5654596508001133
21.654,1.50229742,1.00229742,0.5654596508001133
21.655,1.50229742,1.00229742,0.5654596508001133
21.656,1.50229742,1.00229742,0.5654596508001133
21.657,1.50229742,1.00229742,0.5654596508001133
21.658,1.50229742,1.00229742,0.5654596508001133
21.659,1.50229742,1.00229742,0.5654596508001133
21.66,1.50229742,1.00229742,0.5654596508001133
21.661,1.50229742,1.00229742,0.5654596508001133
21.662,1.50229742,1.00229742,0.5654596508001133
21.663,1.50229742,1.00229742,0.5654596508001133
21.664,1.50229742,1.00229742,0.5654596508001133
21.665,1.50229742,1.00229742,0.5654596508001133
21.666,1.50229742,1.00229742,0.5654596508001133
21.667,1.50229742,1.00229742,0.5654596508001133
21.668,1.50229742,1.00229742,0.5654596508001133
21.669,1.50229742,1.00229742,0.5654596508001133
21.67,1.50229742,1.00229742,0.5654596508001133
21.671,1.50229742,1.00229742,0.5654596508001133
21.672,1.50229742,1.00229742,0.5654596508001133
21.673,1.50229742,1.00229742,0.5654596508001133
21.674,1.50229742,1.00229742,0.5654596508001133
21.675,1.50229742,1.00229742,0.5654596508001133
21.676,1.50229742,1.00229742,0.5654596508001133
21.677,1.50229742,1.00229742,0.5654596508001133
21.678,1.50229742,1.00229742,0.5654596508001133
21.679,1.50229742,1.00229742,0.5654596508001133
21.68,1.50229742,1.00229742,0.5654596508001133
21.681,1.50229742,1.00229742,0.5654596508001133
21.682,1.50229742,1.00229742,0.5654596508001133
21.683,1.50229742,1.00229742,0.5654596508001133
21.684,1.50229742,1.00229742,0.5654596508001133
21.685,1.50229742,1.00229742,0.5654596508001133
21.686,1.50229742,1.00229742,0.5654596508001133
21.687,1.50229742,1.00229742,0.5654596508001133
21.688,1.50229742,1.00229742,0.5654596508001133
21.689,1.50229742,1.00229742,0.5654596508001133
21.69,1.50229742,1.00229742,0.5654596508001133
21.691,1.50229742,1.00229742,0.5654596508001133
21.692,1.50229742,1.00229742,0.5654596508001133
21.693,1.50229742,1.00229742,0.5654596508001133
21.694,1.50229742,1.00229742,0.5654596508001133
21.695,1.50229742,1.00229742,0.5654596508001133
21.696,1.50229742,1.00229742,0.5654596508001133
21.697,1.50229742,1.00229742,0.5654596508001133
21.698,1.50229742,1.00229742,0.5654596508001133
21.699,1.50229742,1.00229742,0.5654596508001133
21.7,1.50229742,1.00229742,0.5654596508001133
21.701,1.50229742,1.00229742,0.5654596508001133
21.702,1.50229742,1.00229742,0.5654596508001133
21.703,1.50229742,1.00229742,0.5654596508001133
21.704,1.50229742,1.00229742,0.5654596508001133
21.705,1.50229742,1.00229742,0.5654596508001133
21.706,1.50229742,1.00229742,0.5654596508001133
21.707,1.50229742,1.00229742,0.5654596508001133
21.708,1.50229742,1.00229742,0.5654596508001133
21.709,1.50229742,1.00229742,0.5654596508001133
21.71,1.50229742,1.00229742,0.5654596508001133
21.711,1.50229742,1.00229742,0.5654596508001133
21.712,1.50229742,1.00229742,0.5654596508001133
21.713,1.50229742,1.00229742,0.5654596508001133
21.714,1.50229742,1.00229742,0.5654596508001133
21.715,1.50229742,1.00229742,0.5654596508001133
21.716,1.50229742,1.00229742,0.5654596508001133
21.717,1.50229742,1.00229742,0.5654596508001133
21.718,1.50229742,1.00229742,0.5654596508001133
21.719,1.50229742,1.00229742,0.5654596508001133
21.72,1.50229742,1.00229742,0.5654596508001133
21.721,1.50229742,1.00229742,0.5654596508001133
21.722,1.50229742,1.00229742,0.5654596508001133
21.723,1.50229742,1.00229742,0.5654596508001133
21.724,1.50229742,1.00229742,0.5654596508001133
21.725,1.50229742,1.00229742,0.5654596508001133
21.726,1.50229742,1.00229742,0.5654596508001133
21.727,1.50229742,1.00229742,0.5654596508001133
21.728,1.50229742,1.00229742,0.5654596508001133
21.729,1.50229742,1.00229742,0.5654596508001133
21.73,1.50229742,1.00229742,0.5654596508001133
21.731,1.50229742,1.00229742,0.5654596508001133
21.732,1.50229742,1.00229742,0.5654596508001133
21.733,1.50229742,1.00229742,0.5654596508001133
21.734,1.50229742,1.00229742,0.5654596508001133
21.735,1.50229742,1.00229742,0.5654596508001133
21.736,1.50229742,1.00229742,0.5654596508001133
21.737,1.50229742,1.00229742,0.5654596508001133
21.738,1.50229742,1.00229742,0.5654596508001133
21.739,1.50229742,1.00229742,0.5654596508001133
21.74,1.50229742,1.00229742,0.5654596508001133
21.741,1.50229742,1.00229742,0.5654596508001133
21.742,1.50229742,1.00229742,0.5654596508001133
21.743,1.50229742,1.00229742,0.5654596508001133
21.744,1.50229742,1.00229742,0.5654596508001133
21.745,1.50229742,1.00229742,0.5654596508001133
21.746,1.50229742,1.00229742,0.5654596508001133
21.747,1.50229742,1.00229742,0.5654596508001133
21.748,1.50229742,1.00229742,0.5654596508001133
21.749,1.50229742,1.00229742,0.5654596508001133
21.75,1.50229742,1.00229742,0.5654596508001133
21.751,1.50229742,1.00229742,0.5654596508001133
21.752,1.50229742,1.00229742,0.5654596508001133
21.753,1.50229742,1.00229742,0.5654596508001133
21.754,1.50229742,1.00229742,0.5654596508001133
21.755,1.50229742,1.00229742,0.5654596508001133
21.756,1.50229742,1.00229742,0.5654596508001133
21.757,1.50229742,1.00229742,0.5654596508001133
21.758,1.50229742,1.00229742,0.5654596508001133
21.759,1.50229742,1.00229742,0.5654596508001133
21.76,1.50229742,1.00229742,0.5654596508001133
21.761,1.50229742,1.00229742,0.5654596508001133
21.762,1.50229742,1.00229742,0.5654596508001133
21.763,1.50229742,1.00229742,0.5654596508001133
21.764,1.50229742,1.00229742,0.5654596508001133
21.765,1.50229742,1.00229742,0.5654596508001133
21.766,1.50229742,1.00229742,0.5654596508001133
21.767,1.50229742,1.00229742,0.5654596508001133
21.768,1.50229742,1.00229742,0.5654596508001133
21.769,1.50229742,1.00229742,0.5654596508001133
21.77,1.50229742,1.00229742,0.5654596508001133
21.771,1.50229742,1.00229742,0.5654596508001133
21.772,1.50229742,1.00229742,0.5654596508001133
21.773,1.50229742,1.00229742,0.5654596508001133
21.774,1.50229742,1.00229742,0.5654596508001133
21.775,1.50229742,1.00229742,0.5654596508001133
21.776,1.50229742,1.00229742,0.5654596508001133
21.777,1.50229742,1.00229742,0.5654596508001133
21.778,1.50229742,1.00229742,0.5654596508001133
21.779,1.50229742,1.00229742,0.5654596508001133
21.78,1.50229742,1.00229742,0.5654596508001133
21.781,1.50229742,1.00229742,0.5654596508001133
21.782,1.50229742,1.00229742,0.5654596508001133
21.783,1.50229742,1.00229742,0.5654596508001133
21.784,1.50229742,1.00229742,0.5654596508001133
