"time","PV.measurements.PPuSnRef","PV.measurements.QPuSnRef","PV.measurements.UPu"
10.068,0.6984604144655784,0.2528727419756419,1.0520725901933834
10.069,0.6984670726143705,0.25287792869564457,1.0520736514223805
10.07,0.6984737152176832,0.25288311648015416,1.05207471381565
10.071,0.6984803339767693,0.25288830264675694,1.052075777097561
10.072,0.6984869359628093,0.2528934894810765,1.0520768415030142
10.073,0.6984935220310036,0.25289867725954457,1.0520779070604351
10.074,0.6985000921813184,0.25290386598215187,1.0520789737698413
10.075,0.6985066464137192,0.25290905564889254,1.0520800416312508
10.076,0.6985131847281717,0.2529142462597592,1.052081110644681
10.077,0.6985197071246414,0.25291943781474546,1.0520821808101501
10.078,0.6985262136030932,0.2529246303138438,1.0520832521276755
10.079,0.6985327041634919,0.2529298237570465,1.0520843245972742
10.08,0.6985391788058024,0.25293501814434777,1.0520853982189644
10.081,0.6985456375299894,0.2529402134757392,1.0520864729927628
10.082,0.698552080336017,0.25294540975121604,1.0520875489186878
10.083,0.6985585072238493,0.25295060697077065,1.0520886259967561
10.084,0.6985649181934506,0.25295580513439553,1.0520897042269848
10.085,0.6985713132447839,0.2529610042420845,1.0520907836093916
10.086,0.6985776923778134,0.25296620429383176,1.0520918641439931
10.087,0.6985840555925025,0.25297140528962936,1.052092945830807
10.088,0.6985904028888139,0.2529766072294719,1.0520940286698504
10.089,0.6985967342667104,0.25298181011335236,1.0520951126611398
10.09,0.6986030497261555,0.2529870139412644,1.0520961978046925
10.091,0.6986093492671112,0.25299221871320243,1.0520972841005256
10.092,0.6986156328895397,0.2529974244291585,1.0520983715486554
10.093,0.6986219005934033,0.25300263108912735,1.0520994601490992
10.094,0.6986281523786643,0.25300783869310284,1.0521005499018734
10.095,0.6986343882452841,0.25301304724107904,1.0521016408069952
10.096,0.6986406081932244,0.25301825673304973,1.052102732864481
10.097,0.698646812222446,0.2530234671690084,1.0521038260743476
10.098,0.6986530003329108,0.2530286785489492,1.0521049204366109
10.099,0.6986591725245791,0.25303389087286643,1.052106015951288
10.1,0.6986653287974122,0.25303910414075426,1.0521071126183954
10.101,0.6986714691513702,0.25304431835260655,1.0521082104379493
10.102,0.6986775935864136,0.2530495335084166,1.0521093094099656
10.103,0.698683702102503,0.25305474960818175,1.0521104095344618
10.104,0.6986897946995971,0.253059966651893,1.052111510811453
10.105,0.6986958713776571,0.253065184639547,1.052112613240956
10.106,0.6987019321366417,0.25307040357113586,1.0521137168229866
10.107,0.6987079769765108,0.25307562344665724,1.0521148215575613
10.108,0.6987140058972225,0.253080844266102,1.0521159274446954
10.109,0.6987200188987369,0.25308606602946754,1.0521170344844057
10.11,0.6987260159810121,0.2530912887367477,1.0521181426767077
10.111,0.698731997144007,0.25309651238793696,1.0521192520216174
10.112,0.6987379623876795,0.2531017369830286,1.0521203625191504
10.113,0.6987439117119882,0.25310696252202075,1.052121474169323
10.114,0.698749845116891,0.2531121890049052,1.0521225869721504
10.115,0.6987557626023453,0.2531174164316792,1.052123700927649
10.116,0.698761664168309,0.2531226448023371,1.0521248160358336
10.117,0.6987675498147392,0.25312787411687154,1.05212593229672
10.118,0.6987734195415933,0.2531331043752803,1.052127049710324
10.119,0.6987792817755205,0.2531383314653653,1.0521281666641213
10.12,0.6987851360025872,0.2531435556378793,1.0521292832564584
10.121,0.6987909749578795,0.2531487804380394,1.0521304008775607
10.122,0.6987967986413554,0.25315400586583836,1.0521315195274425
10.123,0.6988026070529718,0.25315923192127054,1.0521326392061188
10.124,0.6988084001926861,0.253164458604328,1.0521337599136038
10.125,0.6988141780604545,0.2531696859150061,1.0521348816499128
10.126,0.6988199406562342,0.25317491385329755,1.0521360044150594
10.127,0.6988256879799812,0.2531801424191962,1.0521371282090586
10.128,0.6988314200316527,0.2531853716126949,1.0521382530319243
10.129,0.6988371368112037,0.2531906014337884,1.0521393788836713
10.13,0.6988428383185908,0.2531958318824703,1.0521405057643138
10.131,0.6988485245537699,0.25320106295873407,1.052141633673866
10.132,0.6988541955166967,0.2532062946625748,1.0521427626123423
10.133,0.6988598512073263,0.2532115269939851,1.0521438925797566
10.134,0.6988654916256143,0.25321675995295945,1.052145023576123
10.135,0.6988711167715155,0.25322199353949215,1.0521461556014557
10.136,0.6988767266449851,0.2532272277535769,1.0521472886557688
10.137,0.6988823212459778,0.25323246259520804,1.0521484227390763
10.138,0.6988879005744483,0.25323769806438023,1.052149557851392
10.139,0.6988934646303508,0.2532429341610871,1.0521506939927296
10.14,0.6988990134136397,0.2532481708853224,1.052151831163103
10.141,0.6989045469242691,0.25325340823708226,1.0521529693625267
10.142,0.6989100651621926,0.2532586462163583,1.0521541085910133
10.143,0.6989155681273646,0.25326388482314816,1.0521552488485775
10.144,0.6989210558197381,0.2532691240574435,1.052156390135232
10.145,0.6989265282392666,0.25327436391924124,1.0521575324509913
10.146,0.6989319853859037,0.25327960440853403,1.0521586757958683
10.147,0.6989374272596018,0.2532848455253179,1.052159820169877
10.148,0.6989428538603142,0.2532900872695863,1.0521609655730304
10.149,0.6989482651879938,0.25329532964133483,1.0521621120053422
10.15,0.6989536612425925,0.2533005726405577,1.0521632594668255
10.151,0.6989590420240629,0.2533058162672494,1.0521644079574939
10.152,0.6989644075323578,0.2533110605214063,1.0521655574773607
10.153,0.6989697577674282,0.2533163054030228,1.052166708026439
10.154,0.6989750927292265,0.25332155091209185,1.0521678596047417
10.155,0.6989804124177045,0.25332679704861083,1.0521690122122822
10.156,0.6989857168328135,0.2533320438125741,1.0521701658490736
10.157,0.6989910059745046,0.2533372912039758,1.0521713205151288
10.158,0.6989962798427293,0.25334253922281286,1.0521724762104612
10.159,0.6990015384374385,0.25334778786907786,1.0521736329350828
10.16,0.6990067817585829,0.25335303714276863,1.0521747906890075
10.161,0.6990120098061129,0.25335828704387847,1.0521759494722476
10.162,0.6990172225799793,0.25336353757240465,1.0521771092848162
10.163,0.6990224200801325,0.2533687887283407,1.0521782701267257
10.164,0.6990276023065225,0.25337404051168355,1.0521794319979891
10.165,0.6990327692590989,0.253379292922427,1.0521805948986185
10.166,0.6990379209378119,0.25338454596056814,1.0521817588286273
10.167,0.6990430573426106,0.2533897996261014,1.0521829237880274
10.168,0.699048178473445,0.25339505391902334,1.0521840897768318
10.169,0.699053284330264,0.2534003088393292,1.0521852567950527
10.17,0.6990583749130168,0.2534055643870139,1.0521864248427026
10.171,0.6990634502216522,0.25341082056207365,1.0521875939197936
10.172,0.6990685102561192,0.25341607736450517,1.0521887640263383
10.173,0.6990735550163659,0.2534213347943036,1.0521899351623494
10.174,0.6990785845023411,0.2534265928514644,1.052191107327838
10.175,0.6990835987139926,0.2534318515359836,1.0521922805228172
10.176,0.699088597651269,0.25343711084785875,1.052193454747299
10.177,0.6990935813141175,0.2534423707870831,1.052194630001295
10.178,0.6990985497024863,0.253447631353655,1.052195806284818
10.179,0.6991035028163226,0.25345289254756936,1.052196983597879
10.18,0.6991084406555743,0.2534581543688238,1.0521981619404912
10.181,0.6991133632201878,0.2534634168174116,1.0521993413126651
10.182,0.6991182705101108,0.25346867989333216,1.0522005217144137
10.183,0.6991231625252895,0.2534739435965796,1.052201703145748
10.184,0.6991280392656708,0.2534792079271524,1.0522028856066805
10.185,0.6991329007312015,0.25348447288504505,1.0522040690972223
10.186,0.6991377469218276,0.25348973847025447,1.0522052536173854
10.187,0.6991425778374951,0.2534950046827781,1.0522064391671813
10.188,0.6991473934781505,0.2535002715226117,1.0522076257466213
10.189,0.6991521938437388,0.2535055389897516,1.0522088133557175
10.19,0.6991569789342065,0.2535108070841939,1.0522100019944804
10.191,0.6991617487494983,0.2535160758059367,1.0522111916629224
10.192,0.69916650328956,0.2535213451549766,1.0522123823610547
10.193,0.6991712425543364,0.2535266151313089,1.0522135740888883
10.194,0.6991759665437722,0.25353188573493235,1.0522147668464346
10.195,0.699180675257813,0.25353715696584184,1.0522159606337047
10.196,0.6991853686964027,0.25354242882403605,1.0522171554507103
10.197,0.6991900468594859,0.2535477013095122,1.052218351297462
10.198,0.6991947097470067,0.25355297442226443,1.0522195481739711
10.199,0.6991993573589091,0.2535582481622931,1.0522207460802488
10.2,0.6992039896951374,0.2535635225295933,1.0522219450163057
10.201,0.6992086067556349,0.25356879752416217,1.0522231449821529
10.202,0.6992132085403453,0.2535740731459981,1.0522243459778016
10.203,0.6992177950492121,0.25357934939509685,1.0522255480032618
10.204,0.6992223662821784,0.2535846262714584,1.0522267510585457
10.205,0.699226922239187,0.25358990377507673,1.0522279551436629
10.206,0.6992314629201812,0.2535951819059513,1.0522291602586247
10.207,0.6992359883251034,0.2536004606640786,1.0522303664034411
10.208,0.6992404984538962,0.2536057400494573,1.0522315735781238
10.209,0.6992449933065015,0.25361102006208297,1.0522327817826822
10.21,0.6992494728828622,0.2536163007019547,1.0522339910171277
10.211,0.6992539371829196,0.25362158196907025,1.0522352012814704
10.212,0.6992583862066163,0.25362686386342553,1.0522364125757206
10.213,0.6992628199538932,0.25363214638502124,1.0522376248998893
10.214,0.6992672384246921,0.2536374295338521,1.052238838253986
10.215,0.6992716416189544,0.25364271330991806,1.0522400526380216
10.216,0.6992760704176985,0.2536479879636162,1.0522412630519136
10.217,0.6992804960228977,0.25365326036286573,1.0522424730178919
10.218,0.6992849074180632,0.2536585331349385,1.0522436838833658
10.219,0.6992893046031396,0.253663806279829,1.0522448956483446
10.22,0.6992936875780724,0.25366907979753534,1.052246108312838
10.221,0.6992980563428062,0.25367435368805263,1.0522473218768553
10.222,0.6993024108972852,0.25367962795137805,1.0522485363404062
10.223,0.6993067512414541,0.2536849025875077,1.0522497517034994
10.224,0.6993110773752573,0.25369017759643864,1.0522509679661447
10.225,0.6993153892986393,0.25369545297816765,1.0522521851283513
10.226,0.6993196870115435,0.25370072873269167,1.0522534031901285
10.227,0.6993239705139144,0.25370600486000827,1.0522546221514857
10.228,0.6993282398056951,0.25371128136011123,1.0522558420124313
10.229,0.69933249488683,0.2537165582330005,1.0522570627729753
10.23,0.6993367357572621,0.2537218354786713,1.0522582844331259
10.231,0.6993409624169347,0.25372711309712176,1.0522595069928928
10.232,0.6993451748657913,0.25373239108834816,1.0522607304522853
10.233,0.6993493731037743,0.253737669452346,1.052261954811311
10.234,0.6993535571308275,0.2537429481891148,1.0522631800699802
10.235,0.6993577269468932,0.2537482272986509,1.0522644062283009
10.236,0.6993618825519138,0.25375350678095016,1.0522656332862823
10.237,0.6993660239458324,0.25375878663601237,1.0522668612439334
10.238,0.6993701511285911,0.25376406686383285,1.0522680901012629
10.239,0.6993742641001315,0.2537693474644082,1.0522693198582789
10.24,0.6993783628603965,0.253774628437738,1.0522705505149907
10.241,0.6993824474093276,0.2537799097838169,1.0522717820714065
10.242,0.6993865177468664,0.2537851915026438,1.052273014527535
10.243,0.6993905738729551,0.2537904735942167,1.0522742478833849
10.244,0.6993946157875348,0.253795756058532,1.0522754821389648
10.245,0.6993986434905469,0.2538010388955861,1.0522767172942826
10.246,0.6994026569819327,0.25380632210537946,1.0522779533493478
10.247,0.6994066562616331,0.25381160568790734,1.0522791903041675
10.248,0.6994106413295892,0.25381688964316795,1.052280428158751
10.249,0.699414612185742,0.25382217397115986,1.0522816669131063
10.25,0.6994185688300312,0.2538274586718784,1.052282906567241
10.251,0.6994225112623983,0.2538327437453247,1.0522841471211648
10.252,0.6994264394827835,0.25383802919149345,1.0522853885748844
10.253,0.6994303534911266,0.25384331501038304,1.0522866309284085
10.254,0.6994342532873679,0.2538486012019937,1.0522878741817456
10.255,0.6994381388714473,0.25385388776632,1.052289118334903
10.256,0.6994420102433047,0.25385917470336195,1.0522903633878893
10.257,0.6994458674028796,0.253864462013118,1.0522916093407129
10.258,0.6994497103501115,0.2538697496955835,1.0522928561933802
10.259,0.6994535390849401,0.25387503775075926,1.0522941039459006
10.26,0.6994573536073042,0.25388032617864115,1.052295352598281
10.261,0.6994611539171429,0.2538856149792283,1.0522966021505296
10.262,0.6994649400143956,0.25389090415252014,1.0522978526026545
10.263,0.6994687118990003,0.25389619369851285,1.052299103954663
10.264,0.6994724695708966,0.2539014836172054,1.0523003562065627
10.265,0.6994762130300223,0.25390677390859706,1.0523016093583617
10.266,0.6994799422763158,0.25391206457268467,1.052302863410067
10.267,0.6994836573097158,0.2539173556094665,1.0523041183616866
10.268,0.6994873581301603,0.25392264701894235,1.0523053742132282
10.269,0.6994910447375868,0.2539279388011093,1.0523066309646987
10.27,0.6994947171319335,0.2539332309559674,1.0523078886161064
10.271,0.699498375313138,0.2539385234835138,1.0523091471674577
10.272,0.6995020192811374,0.2539438163837473,1.0523104066187605
10.273,0.6995056490358695,0.2539491096566676,1.0523116669700223
10.274,0.6995092645772717,0.2539544033022713,1.05231292822125
10.275,0.6995128659052808,0.2539596973205585,1.0523141903724509
10.276,0.6995164530198339,0.2539649917115275,1.0523154534236323
10.277,0.6995200259208673,0.2539702864751772,1.0523167173748014
10.278,0.6995235846083184,0.25397558161150713,1.0523179822259656
10.279,0.6995271290821232,0.25398087712051537,1.0523192479771315
10.28,0.6995306593422187,0.2539861730022003,1.0523205146283063
10.281,0.6995341753885405,0.2539914692565616,1.0523217821794968
10.282,0.6995376772210247,0.2539967658835974,1.0523230506307102
10.283,0.6995411648396079,0.2540020628833078,1.0523243199819534
10.284,0.6995446382442252,0.2540073602556914,1.0523255902332336
10.285,0.6995480974348126,0.25401265800074657,1.0523268613845569
10.286,0.6995515424113056,0.25401795611847366,1.0523281334359307
10.287,0.6995549731736398,0.2540232546088718,1.0523294063873616
10.288,0.69955838972175,0.2540285534719387,1.0523306802388561
10.289,0.6995617920555717,0.25403385270767503,1.052331954990421
10.29,0.6995651801750397,0.25403915231607943,1.0523332306420632
10.291,0.6995685540800887,0.2540444522971516,1.052334507193789
10.292,0.6995719137706539,0.25404975265089025,1.052335784645605
10.293,0.6995752592466691,0.25405505337729567,1.0523370629975177
10.294,0.6995785905080689,0.2540603544763664,1.0523383422495336
10.295,0.699581907554788,0.25406565594810226,1.0523396224016592
10.296,0.6995852103867602,0.2540709577925031,1.0523409034539006
10.297,0.6995884990039194,0.2540762600095686,1.0523421854062647
10.298,0.6995917734061993,0.254081562599298,1.0523434682587576
10.299,0.6995950335935343,0.25408686556169,1.0523447520113849
10.3,0.6995982795658569,0.2540921688967453,1.0523460366641535
10.301,0.6996015113231013,0.25409747260446436,1.0523473222170698
10.302,0.6996047288652009,0.25410277668484615,1.0523486086701395
10.303,0.6996079951371116,0.25410806828880717,1.0523498889230976
10.304,0.6996112740405537,0.25411335478512354,1.052351167047873
10.305,0.6996145407354288,0.2541186412444336,1.0523524458464573
10.306,0.6996177952216802,0.2541239276667331,1.0523537253188555
10.307,0.6996210374992503,0.25412921405202027,1.052355005465073
10.308,0.6996242675680823,0.25413450040029295,1.0523562862851152
10.309,0.6996274854281185,0.2541397867115469,1.0523575677789874
10.31,0.6996306910793012,0.25414507298577965,1.0523588499466945
10.311,0.6996338845215739,0.25415035922298834,1.0523601327882421
10.312,0.6996370657548775,0.2541556454231708,1.052361416303635
10.313,0.6996402347791557,0.25416093158632347,1.0523627004928782
10.314,0.6996433915943502,0.25416621771244474,1.0523639853559772
10.315,0.6996465362004024,0.2541715038015311,1.052365270892937
10.316,0.6996496685972547,0.25417678985358017,1.0523665571037624
10.317,0.6996527887848497,0.25418207586859004,1.052367843988459
10.318,0.6996558967631288,0.2541873618465572,1.0523691315470307
10.319,0.6996589925320333,0.2541926477874792,1.0523704197794836
10.32,0.6996620760915052,0.2541979336913539,1.0523717086858217
10.321,0.6996651474414859,0.25420321955817815,1.0523729982660504
10.322,0.6996682065819171,0.25420850538795103,1.0523742885201746
10.323,0.6996712535127398,0.2542137911806681,1.0523755794481988
10.324,0.6996742882338954,0.25421907693632834,1.052376871050128
10.325,0.6996773107453252,0.2542243626549295,1.052378163325967
10.326,0.6996803210469704,0.25422964833646955,1.052379456275721
10.327,0.6996833191387716,0.2542349339809435,1.0523807498993933
10.328,0.6996863050206694,0.25424021958835136,1.0523820441969898
10.329,0.6996892786926051,0.25424550515869115,1.0523833391685151
10.33,0.6996922401545197,0.25425079069195977,1.0523846348139732
10.331,0.6996951894063531,0.25425607618815543,1.0523859311333692
10.332,0.6996981264480462,0.2542613616472763,1.0523872281267077
10.333,0.6997010512795393,0.25426664706931906,1.0523885257939931
10.334,0.6997039639007726,0.25427193245428226,1.0523898241352296
10.335,0.6997068643116867,0.2542772178021639,1.052391123150422
10.336,0.6997097525122213,0.2542825031129622,1.0523924228395747
10.337,0.6997126285023164,0.25428778838667343,1.0523937232026919
10.338,0.6997154922819127,0.25429307362329895,1.0523950242397786
10.339,0.6997183438509491,0.2542983588228337,1.0523963259508382
10.34,0.6997211832093659,0.2543036439852772,1.0523976283358758
10.341,0.6997240103571027,0.2543089291106275,1.0523989313948956
10.342,0.6997268252940991,0.25431421419888217,1.0524002351279016
10.343,0.6997296280202945,0.25431949925003977,1.0524015395348982
10.344,0.6997324185356282,0.25432478426409766,1.0524028446158893
10.345,0.6997351968400395,0.2543300692410558,1.0524041503708796
10.346,0.6997379629334677,0.25433535418091113,1.052405456799873
10.347,0.6997407168158517,0.2543406390836619,1.0524067639028738
10.348,0.699743458487131,0.25434592394930655,1.0524080716798856
10.349,0.699746187947244,0.2543512087778436,1.052409380130913
10.35,0.6997489051961301,0.2543564935692716,1.0524106892559595
10.351,0.6997516102337271,0.254361778323589,1.0524119990550298
10.352,0.6997543030599743,0.2543670630407927,1.0524133095281267
10.353,0.6997569836748104,0.25437234772088324,1.0524146206752556
10.354,0.6997596520781737,0.25437763236385813,1.0524159324964195
10.355,0.699762308270002,0.25438291696971516,1.0524172449916225
10.356,0.6997649522502346,0.25438820153845365,1.0524185581608683
10.357,0.6997675840188083,0.2543934860700724,1.052419872004161
10.358,0.6997702035756623,0.25439877056456983,1.0524211865215045
10.359,0.6997728109207343,0.2544040550219439,1.0524225017129019
10.36,0.6997754060539622,0.25440933944219324,1.0524238175783573
10.361,0.6997779889752836,0.25441462382531804,1.0524251341178747
10.362,0.6997805596846364,0.2544199081713167,1.0524264513314578
10.363,0.6997831181819578,0.254425192480186,1.0524277692191097
10.364,0.6997856644671859,0.2544304767519257,1.0524290877808342
10.365,0.6997881985402579,0.25443576098653553,1.0524304070166353
10.366,0.6997907204011108,0.25444104518401317,1.052431726926516
10.367,0.6997932300496824,0.25444632934435757,1.05243304751048
10.368,0.6997957274859095,0.25445161346756784,1.052434368768531
10.369,0.699798212709729,0.2544568975536439,1.0524356907006722
10.37,0.6998006857210785,0.2544621816025834,1.0524370133069074
10.371,0.6998031465198937,0.25446746561438427,1.0524383365872392
10.372,0.6998055951061126,0.2544727495890484,1.0524396605416724
10.373,0.6998080314796712,0.2544780335265724,1.0524409851702088
10.374,0.6998104556405064,0.25448331742695673,1.0524423104728529
10.375,0.6998128675885542,0.2544886012901986,1.0524436364496068
10.376,0.6998152673237513,0.2544938851162992,1.052444963100475
10.377,0.6998176548460344,0.2544991689052571,1.0524462904254601
10.378,0.6998200301553391,0.25450445265707067,1.0524476184245655
10.379,0.6998223932516016,0.2545097363717396,1.0524489470977942
10.38,0.699824744134758,0.25451502004926324,1.0524502764451493
10.381,0.6998270828047443,0.25452030368964096,1.0524516064666343
10.382,0.6998294092614963,0.2545255872928702,1.0524529371622513
10.383,0.6998317235049498,0.25453087085895326,1.0524542685320046
10.384,0.6998340255350403,0.25453615438788796,1.0524556005758965
10.385,0.6998363153517034,0.25454143787967337,1.0524569332939302
10.386,0.6998385929548745,0.25454672133430944,1.0524582666861086
10.387,0.6998408583444891,0.25455200475179496,1.0524596007524347
10.388,0.6998431115204824,0.2545572881321295,1.0524609354929113
10.389,0.6998453524827898,0.2545625714753135,1.0524622709075413
10.39,0.6998476370186822,0.25456784516547953,1.0524636011941944
10.391,0.6998499418836954,0.25457311320916615,1.0524649287704095
10.392,0.6998522365121407,0.25457838087485857,1.052466256815156
10.393,0.6998545209039635,0.25458364816255385,1.0524675853284364
10.394,0.6998567950591107,0.25458891507224907,1.0524689143102532
10.395,0.6998590589775282,0.25459418160394015,1.0524702437606084
10.396,0.6998613126591616,0.25459944775762583,1.0524715736795052
10.397,0.6998635561039577,0.25460471353330116,1.0524729040669452
10.398,0.6998657893118623,0.25460997893096526,1.052474234922931
10.399,0.6998680122828208,0.2546152439506133,1.0524755662474652
10.4,0.6998702250167799,0.2546205085922434,1.0524768980405501
10.401,0.6998724275136844,0.25462577285585253,1.052478230302188
10.402,0.6998746197734809,0.25463103674143694,1.0524795630323809
10.403,0.6998768017961148,0.2546363002489942,1.0524808962311312
10.404,0.699878973581532,0.25464156337852384,1.0524822298984418
10.405,0.6998811351296774,0.2546468261300181,1.0524835640343135
10.406,0.699883286440497,0.2546520885034786,1.0524848986387498
10.407,0.6998854275139362,0.2546573504989006,1.0524862337117527
10.408,0.6998875583499407,0.2546626121162812,1.0524875692533238
10.409,0.6998896789484556,0.2546678733556176,1.0524889052634654
10.41,0.6998917893094259,0.2546731342169086,1.0524902417421802
10.411,0.6998938894327974,0.2546783947001498,1.05249157868947
10.412,0.6998959793185151,0.2546836548053397,1.0524929161053365
10.413,0.6998980589665239,0.2546889145324738,1.052494253989782
10.414,0.6999001283767687,0.2546941738815518,1.0524955923428088
10.415,0.6999021875491953,0.25469943285256846,1.0524969311644183
10.416,0.6999042364837479,0.25470469144552355,1.0524982704546133
10.417,0.6999062751803721,0.2547099496604137,1.0524996102133957
10.418,0.6999083036390117,0.25471520749723536,1.0525009504407667
10.419,0.6999103218596127,0.25472046495598777,1.052502291136729
10.42,0.6999123298421189,0.2547257220366671,1.0525036323012842
10.421,0.6999143275864755,0.25473097873927036,1.0525049739344343
10.422,0.6999163150926269,0.25473623506379656,1.052506316036181
10.423,0.6999182923605176,0.2547414910102416,1.0525076586065263
10.424,0.6999202593900927,0.2547467465786051,1.0525090016454721
10.425,0.6999222161812958,0.25475200176888285,1.0525103451530202
10.426,0.6999241627340717,0.2547572565810717,1.0525116891291721
10.427,0.6999260990483649,0.2547625110151722,1.0525130335739303
10.428,0.6999280251241193,0.2547677650711798,1.0525143784872957
10.429,0.6999299409612794,0.2547730187490931,1.0525157238692708
10.43,0.6999318465597891,0.2547782720489076,1.0525170697198565
10.431,0.6999337419195928,0.2547835249706242,1.0525184160390555
10.432,0.6999356270406343,0.2547887775142388,1.0525197628268683
10.433,0.6999375019228578,0.25479402967974935,1.0525211100832976
10.434,0.6999393665662071,0.2547992814671531,1.0525224578083445
10.435,0.6999412209706263,0.2548045328764482,1.0525238060020106
10.436,0.699943065136059,0.2548097839076331,1.0525251546642977
10.437,0.699944899062449,0.2548150345607057,1.0525265037952078
10.438,0.6999467227497401,0.25482028483566155,1.052527853394741
10.439,0.6999485361978758,0.2548255347325012,1.0525292034629006
10.44,0.6999503394068001,0.25483078425122074,1.0525305539996868
10.441,0.6999521323764559,0.25483603339182026,1.052531905005102
10.442,0.6999539151067872,0.2548412821542938,1.0525332564791468
10.443,0.699955687597737,0.2548465305386427,1.0525346084218232
10.444,0.6999574498492492,0.2548517785448638,1.0525359608331328
10.445,0.6999592018612664,0.25485702617295464,1.0525373137130765
10.446,0.6999609436337328,0.25486227342291423,1.052538667061656
10.447,0.699962675166591,0.2548675202947391,1.0525400208788724
10.448,0.699964396459784,0.25487276678842885,1.052541375164728
10.449,0.6999661075132554,0.25487801290398,1.0525427299192225
10.45,0.6999678083269475,0.2548832586413918,1.0525440851423584
10.451,0.6999694989008043,0.25488850400066176,1.0525454408341368
10.452,0.6999711792347678,0.254893748981788,1.0525467969945588
10.453,0.6999728493287812,0.25489899358476903,1.0525481536236256
10.454,0.6999745091827875,0.25490423780960214,1.0525495107213385
10.455,0.6999761587967293,0.254909481656286,1.0525508682876987
10.456,0.6999777981705491,0.2549147251248197,1.0525522263227076
10.457,0.6999794273041896,0.25491996821519936,1.0525535848263659
10.458,0.6999810461975935,0.25492521092742526,1.052554943798675
10.459,0.6999826548507031,0.25493045326149366,1.0525563032396361
10.46,0.6999842532634613,0.25493569521740544,1.0525576631492504
10.461,0.6999858414358103,0.2549409367951557,1.0525590235275184
10.462,0.6999874193676923,0.2549461779947455,1.052560384374442
10.463,0.6999889870590495,0.2549514188161711,1.0525617456900216
10.464,0.6999905445098245,0.2549566592594326,1.0525631074742583
10.465,0.6999920917199594,0.2549618993245267,1.0525644697271532
10.466,0.6999936286893962,0.2549671390114526,1.0525658324487075
10.467,0.6999951554180764,0.2549723783202091,1.052567195638922
10.468,0.6999966719059434,0.254977617250794,1.0525685592977974
10.469,0.699998178152938,0.2549828558032051,1.0525699234253347
10.47,0.6999996741590023,0.2549880939774428,1.0525712880215352
10.471,0.7000011599240787,0.2549933317735037,1.0525726530863992
10.472,0.7000026354481083,0.254998569191387,1.052574018619928
10.473,0.7000041007310331,0.2550038062310916,1.0525753846221224
10.474,0.7000055557727948,0.25500904289261567,1.0525767510929829
10.475,0.7000070005733348,0.2550142791759572,1.0525781180325107
10.476,0.700008435132595,0.25501951508111603,1.0525794854407062
10.477,0.7000099116414077,0.25502474263257385,1.0525808481725054
10.478,0.7000114185785293,0.2550299635909147,1.0525822073637112
10.479,0.7000129173562795,0.2550351838528747,1.0525835668183634
10.48,0.7000144079746129,0.25504040341844875,1.052584926536463
10.481,0.7000158904334837,0.2550456222876335,1.052586286518011
10.482,0.7000173647328461,0.25505084046042525,1.0525876467630075
10.483,0.7000188308726546,0.2550560579368179,1.0525890072714534
10.484,0.7000202888528634,0.2550612747168097,1.0525903680433495
10.485,0.7000217386734268,0.2550664908003949,1.052591729078696
10.486,0.7000231803342988,0.2550717061875709,1.052593090377494
10.487,0.7000246138354338,0.2550769208783322,1.0525944519397437
10.488,0.7000260391767859,0.25508213487267667,1.0525958137654463
10.489,0.7000274563583091,0.2550873481705974,1.0525971758546013
10.49,0.7000288653799578,0.2550925607720925,1.05259853820721
10.491,0.700030266241686,0.2550977726771584,1.0525999008232734
10.492,0.7000316589434477,0.2551029838857894,1.052601263702791
10.493,0.7000330434851965,0.2551081943979839,1.0526026268457644
10.494,0.7000344198668869,0.2551134042137349,1.052603990252193
10.495,0.7000357880884727,0.25511861333304175,1.0526053539220783
10.496,0.7000371481499077,0.2551238217558977,1.0526067178554201
10.497,0.7000385000511462,0.25512902948230154,1.0526080820522195
10.498,0.7000398437921416,0.255134236512246,1.052609446512476
10.499,0.7000411793728482,0.2551394428457301,1.0526108112361912
10.5,0.7000425067932193,0.2551446484827491,1.0526121762233647
10.501,0.7000438260532091,0.25514985342329843,1.0526135414739972
10.502,0.7000451371527712,0.2551550576673759,1.0526149069880895
10.503,0.7000464400918596,0.2551602612149765,1.0526162727656414
10.504,0.7000477348704277,0.2551654640660967,1.0526176388066537
10.505,0.7000490214884293,0.25517066622073153,1.0526190051111264
10.506,0.7000502999458178,0.25517586767887845,1.0526203716790599
10.507,0.7000515702425473,0.25518106844053456,1.0526217385104553
10.508,0.700052832378571,0.25518626850569354,1.0526231056053117
10.509,0.7000540863538426,0.25519146787435426,1.0526244729636305
10.51,0.7000553321683157,0.25519666654651146,1.0526258405854114
10.511,0.7000565698219435,0.2552018645221626,1.0526272084706554
10.512,0.7000577993146803,0.25520706180130215,1.0526285766193617
10.513,0.7000590206464788,0.2552122583839276,1.0526299450315313
10.514,0.7000602338172925,0.25521745427003567,1.0526313137071646
10.515,0.7000614388270748,0.2552226494596222,1.0526326826462613
10.516,0.7000626356757794,0.25522784395268266,1.052634051848822
10.517,0.7000638243633592,0.2552330377492143,1.0526354213148466
10.518,0.7000650048897683,0.25523823084921315,1.0526367910443355
10.519,0.7000661772549591,0.2552434232526758,1.052638161037289
10.52,0.7000673414588852,0.2552486149596007,1.0526395312937078
10.521,0.7000684975015,0.2552538059699803,1.0526409018135912
