time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;WPP4A_WPP_wT4ACurrentSource_gridProtection_fOCB;
3.161782;0.470169;-0.210010;1.018550;1.015238;0.082062;-0.443494;-0.242706;-1.000000;
3.162050;0.470183;-0.210010;1.018549;1.015238;0.082066;-0.443506;-0.242709;-1.000000;
3.162185;0.470189;-0.210010;1.018549;1.015238;0.082067;-0.443512;-0.242710;-1.000000;
3.162453;0.470202;-0.210010;1.018549;1.015237;0.082071;-0.443525;-0.242712;-1.000000;
3.162588;0.470209;-0.210010;1.018549;1.015237;0.082072;-0.443531;-0.242714;-1.000000;
3.162856;0.470222;-0.210010;1.018549;1.015237;0.082076;-0.443543;-0.242716;-1.000000;
3.162991;0.470229;-0.210010;1.018549;1.015236;0.082078;-0.443549;-0.242718;-1.000000;
3.163259;0.470242;-0.210010;1.018549;1.015236;0.082081;-0.443561;-0.242720;-1.000000;
3.163394;0.470249;-0.210010;1.018549;1.015236;0.082083;-0.443567;-0.242721;-1.000000;
3.163662;0.470262;-0.210010;1.018548;1.015235;0.082086;-0.443580;-0.242724;-1.000000;
3.163797;0.470268;-0.210010;1.018548;1.015235;0.082088;-0.443586;-0.242725;-1.000000;
3.164065;0.470282;-0.210010;1.018548;1.015235;0.082091;-0.443598;-0.242728;-1.000000;
3.164199;0.470288;-0.210010;1.018548;1.015234;0.082093;-0.443604;-0.242729;-1.000000;
3.164468;0.470301;-0.210010;1.018548;1.015234;0.082096;-0.443616;-0.242732;-1.000000;
3.164602;0.470308;-0.210010;1.018548;1.015234;0.082098;-0.443622;-0.242733;-1.000000;
3.164871;0.470321;-0.210010;1.018548;1.015233;0.082101;-0.443634;-0.242735;-1.000000;
3.165005;0.470328;-0.210010;1.018547;1.015233;0.082103;-0.443640;-0.242737;-1.000000;
3.165274;0.470341;-0.210010;1.018547;1.015233;0.082106;-0.443653;-0.242739;-1.000000;
3.165408;0.470348;-0.210010;1.018547;1.015232;0.082108;-0.443659;-0.242741;-1.000000;
3.165677;0.470361;-0.210010;1.018547;1.015232;0.082111;-0.443671;-0.242743;-1.000000;
3.165811;0.470367;-0.210010;1.018547;1.015232;0.082113;-0.443677;-0.242744;-1.000000;
3.166080;0.470380;-0.210010;1.018547;1.015231;0.082116;-0.443689;-0.242747;-1.000000;
3.166214;0.470387;-0.210010;1.018547;1.015231;0.082118;-0.443695;-0.242748;-1.000000;
3.166483;0.470400;-0.210010;1.018546;1.015231;0.082121;-0.443707;-0.242751;-1.000000;
3.166617;0.470407;-0.210010;1.018546;1.015230;0.082123;-0.443713;-0.242752;-1.000000;
3.166886;0.470420;-0.210010;1.018546;1.015230;0.082126;-0.443726;-0.242755;-1.000000;
3.167020;0.470426;-0.210010;1.018546;1.015230;0.082128;-0.443732;-0.242756;-1.000000;
3.167289;0.470440;-0.210010;1.018546;1.015229;0.082131;-0.443744;-0.242758;-1.000000;
3.167423;0.470446;-0.210010;1.018546;1.015229;0.082133;-0.443750;-0.242760;-1.000000;
3.167692;0.470459;-0.210010;1.018546;1.015229;0.082136;-0.443762;-0.242762;-1.000000;
3.167826;0.470466;-0.210010;1.018546;1.015228;0.082138;-0.443768;-0.242763;-1.000000;
3.168095;0.470479;-0.210010;1.018545;1.015228;0.082141;-0.443780;-0.242766;-1.000000;
3.168229;0.470486;-0.210010;1.018545;1.015228;0.082143;-0.443786;-0.242767;-1.000000;
3.168498;0.470499;-0.210010;1.018545;1.015227;0.082146;-0.443798;-0.242770;-1.000000;
3.168632;0.470505;-0.210010;1.018545;1.015227;0.082148;-0.443804;-0.242771;-1.000000;
3.168901;0.470518;-0.210010;1.018545;1.015227;0.082151;-0.443816;-0.242774;-1.000000;
3.169035;0.470525;-0.210010;1.018545;1.015226;0.082153;-0.443822;-0.242775;-1.000000;
3.169304;0.470538;-0.210010;1.018545;1.015226;0.082156;-0.443834;-0.242777;-1.000000;
3.169438;0.470544;-0.210010;1.018545;1.015226;0.082158;-0.443841;-0.242779;-1.000000;
3.169707;0.470558;-0.210010;1.018544;1.015225;0.082161;-0.443853;-0.242781;-1.000000;
3.169841;0.470564;-0.210010;1.018544;1.015225;0.082163;-0.443859;-0.242783;-1.000000;
3.170110;0.470577;-0.210010;1.018544;1.015225;0.082166;-0.443871;-0.242785;-1.000000;
3.170244;0.470584;-0.210010;1.018544;1.015224;0.082168;-0.443877;-0.242786;-1.000000;
3.170513;0.470597;-0.210010;1.018544;1.015224;0.082171;-0.443889;-0.242789;-1.000000;
3.170647;0.470603;-0.210010;1.018544;1.015224;0.082173;-0.443895;-0.242790;-1.000000;
3.170916;0.470616;-0.210010;1.018544;1.015223;0.082176;-0.443907;-0.242793;-1.000000;
3.171050;0.470623;-0.210010;1.018543;1.015223;0.082178;-0.443913;-0.242794;-1.000000;
3.171319;0.470636;-0.210010;1.018543;1.015223;0.082181;-0.443925;-0.242796;-1.000000;
3.171453;0.470642;-0.210010;1.018543;1.015222;0.082183;-0.443931;-0.242798;-1.000000;
3.171722;0.470655;-0.210010;1.018543;1.015222;0.082186;-0.443943;-0.242800;-1.000000;
3.171856;0.470662;-0.210010;1.018543;1.015222;0.082188;-0.443949;-0.242802;-1.000000;
3.172125;0.470675;-0.210010;1.018543;1.015221;0.082191;-0.443961;-0.242804;-1.000000;
3.172259;0.470681;-0.210010;1.018543;1.015221;0.082193;-0.443967;-0.242805;-1.000000;
3.172528;0.470694;-0.210010;1.018543;1.015221;0.082196;-0.443979;-0.242808;-1.000000;
3.172662;0.470701;-0.210010;1.018542;1.015220;0.082198;-0.443985;-0.242809;-1.000000;
3.172931;0.470714;-0.210010;1.018542;1.015220;0.082201;-0.443997;-0.242812;-1.000000;
3.173065;0.470721;-0.210010;1.018542;1.015220;0.082203;-0.444003;-0.242813;-1.000000;
3.173334;0.470734;-0.210010;1.018542;1.015219;0.082206;-0.444015;-0.242815;-1.000000;
3.173468;0.470740;-0.210010;1.018542;1.015219;0.082208;-0.444021;-0.242817;-1.000000;
3.173737;0.470753;-0.210010;1.018542;1.015219;0.082211;-0.444033;-0.242819;-1.000000;
3.173871;0.470759;-0.210010;1.018542;1.015218;0.082213;-0.444039;-0.242820;-1.000000;
3.174140;0.470772;-0.210010;1.018541;1.015218;0.082216;-0.444051;-0.242823;-1.000000;
3.174274;0.470779;-0.210010;1.018541;1.015218;0.082217;-0.444057;-0.242824;-1.000000;
3.174543;0.470792;-0.210010;1.018541;1.015217;0.082221;-0.444069;-0.242827;-1.000000;
3.174677;0.470798;-0.210010;1.018541;1.015217;0.082222;-0.444075;-0.242828;-1.000000;
3.174946;0.470811;-0.210010;1.018541;1.015217;0.082226;-0.444087;-0.242831;-1.000000;
3.175080;0.470818;-0.210010;1.018541;1.015216;0.082227;-0.444093;-0.242832;-1.000000;
3.175349;0.470831;-0.210010;1.018541;1.015216;0.082231;-0.444105;-0.242834;-1.000000;
3.175483;0.470837;-0.210010;1.018541;1.015216;0.082232;-0.444111;-0.242836;-1.000000;
3.175752;0.470850;-0.210010;1.018540;1.015215;0.082236;-0.444123;-0.242838;-1.000000;
3.175886;0.470857;-0.210010;1.018540;1.015215;0.082237;-0.444129;-0.242839;-1.000000;
3.176155;0.470870;-0.210010;1.018540;1.015215;0.082241;-0.444141;-0.242842;-1.000000;
3.176289;0.470876;-0.210010;1.018540;1.015214;0.082242;-0.444147;-0.242843;-1.000000;
3.176558;0.470889;-0.210010;1.018540;1.015214;0.082246;-0.444159;-0.242846;-1.000000;
3.176692;0.470896;-0.210010;1.018540;1.015214;0.082247;-0.444165;-0.242847;-1.000000;
3.176961;0.470908;-0.210010;1.018540;1.015213;0.082250;-0.444177;-0.242849;-1.000000;
3.177095;0.470915;-0.210010;1.018540;1.015213;0.082252;-0.444183;-0.242851;-1.000000;
3.177364;0.470928;-0.210010;1.018539;1.015213;0.082255;-0.444195;-0.242853;-1.000000;
3.177498;0.470934;-0.210010;1.018539;1.015212;0.082257;-0.444200;-0.242854;-1.000000;
3.177767;0.470947;-0.210010;1.018539;1.015212;0.082260;-0.444212;-0.242857;-1.000000;
3.177901;0.470954;-0.210010;1.018539;1.015212;0.082262;-0.444218;-0.242858;-1.000000;
3.178170;0.470967;-0.210010;1.018539;1.015211;0.082265;-0.444230;-0.242861;-1.000000;
3.178304;0.470973;-0.210010;1.018539;1.015211;0.082267;-0.444236;-0.242862;-1.000000;
3.178573;0.470986;-0.210010;1.018539;1.015211;0.082270;-0.444248;-0.242864;-1.000000;
3.178707;0.470992;-0.210010;1.018539;1.015210;0.082272;-0.444254;-0.242866;-1.000000;
3.178976;0.471005;-0.210010;1.018538;1.015210;0.082275;-0.444266;-0.242868;-1.000000;
3.179110;0.471012;-0.210010;1.018538;1.015210;0.082277;-0.444272;-0.242869;-1.000000;
3.179379;0.471024;-0.210010;1.018538;1.015209;0.082280;-0.444284;-0.242872;-1.000000;
3.179513;0.471031;-0.210010;1.018538;1.015209;0.082282;-0.444290;-0.242873;-1.000000;
3.179782;0.471044;-0.210010;1.018538;1.015209;0.082285;-0.444302;-0.242876;-1.000000;
3.179916;0.471050;-0.210010;1.018538;1.015208;0.082287;-0.444308;-0.242877;-1.000000;
3.180185;0.471063;-0.210010;1.018538;1.015208;0.082290;-0.444319;-0.242879;-1.000000;
3.180319;0.471069;-0.210010;1.018537;1.015208;0.082291;-0.444325;-0.242881;-1.000000;
3.180587;0.471082;-0.210010;1.018537;1.015207;0.082295;-0.444337;-0.242883;-1.000000;
3.180722;0.471089;-0.210010;1.018537;1.015207;0.082296;-0.444343;-0.242884;-1.000000;
3.180990;0.471102;-0.210010;1.018537;1.015207;0.082300;-0.444355;-0.242887;-1.000000;
3.181125;0.471108;-0.210010;1.018537;1.015206;0.082301;-0.444361;-0.242888;-1.000000;
3.181393;0.471121;-0.210010;1.018537;1.015206;0.082304;-0.444373;-0.242891;-1.000000;
3.181528;0.471127;-0.210010;1.018537;1.015206;0.082306;-0.444379;-0.242892;-1.000000;
3.181796;0.471140;-0.210010;1.018537;1.015205;0.082309;-0.444390;-0.242894;-1.000000;
3.181931;0.471146;-0.210010;1.018536;1.015205;0.082311;-0.444396;-0.242896;-1.000000;
3.182199;0.471159;-0.210010;1.018536;1.015205;0.082314;-0.444408;-0.242898;-1.000000;
3.182334;0.471166;-0.210010;1.018536;1.015204;0.082316;-0.444414;-0.242899;-1.000000;
3.182602;0.471178;-0.210010;1.018536;1.015204;0.082319;-0.444426;-0.242902;-1.000000;
3.182737;0.471185;-0.210010;1.018536;1.015204;0.082321;-0.444432;-0.242903;-1.000000;
3.183005;0.471198;-0.210010;1.018536;1.015203;0.082324;-0.444444;-0.242906;-1.000000;
3.183140;0.471204;-0.210010;1.018536;1.015203;0.082326;-0.444450;-0.242907;-1.000000;
3.183408;0.471217;-0.210010;1.018535;1.015203;0.082329;-0.444461;-0.242909;-1.000000;
3.183543;0.471223;-0.210010;1.018535;1.015202;0.082331;-0.444467;-0.242910;-1.000000;
3.183811;0.471236;-0.210010;1.018535;1.015202;0.082334;-0.444479;-0.242913;-1.000000;
3.183946;0.471242;-0.210010;1.018535;1.015202;0.082335;-0.444485;-0.242914;-1.000000;
3.184214;0.471255;-0.210010;1.018535;1.015201;0.082339;-0.444497;-0.242917;-1.000000;
3.184349;0.471262;-0.210010;1.018535;1.015201;0.082340;-0.444503;-0.242918;-1.000000;
3.184617;0.471274;-0.210010;1.018535;1.015201;0.082344;-0.444514;-0.242920;-1.000000;
3.184752;0.471281;-0.210010;1.018535;1.015201;0.082345;-0.444520;-0.242922;-1.000000;
3.185020;0.471293;-0.210010;1.018534;1.015200;0.082348;-0.444532;-0.242924;-1.000000;
3.185155;0.471300;-0.210010;1.018534;1.015200;0.082350;-0.444538;-0.242925;-1.000000;
3.185423;0.471313;-0.210010;1.018534;1.015199;0.082353;-0.444550;-0.242928;-1.000000;
3.185558;0.471319;-0.210010;1.018534;1.015199;0.082355;-0.444556;-0.242929;-1.000000;
3.185826;0.471332;-0.210010;1.018534;1.015199;0.082358;-0.444567;-0.242932;-1.000000;
3.185961;0.471338;-0.210010;1.018534;1.015199;0.082360;-0.444573;-0.242933;-1.000000;
3.186229;0.471351;-0.210010;1.018534;1.015198;0.082363;-0.444585;-0.242935;-1.000000;
3.186364;0.471357;-0.210010;1.018534;1.015198;0.082365;-0.444591;-0.242936;-1.000000;
3.186632;0.471370;-0.210010;1.018533;1.015197;0.082368;-0.444603;-0.242939;-1.000000;
3.186767;0.471376;-0.210010;1.018533;1.015197;0.082369;-0.444609;-0.242940;-1.000000;
3.187035;0.471389;-0.210010;1.018533;1.015197;0.082373;-0.444620;-0.242943;-1.000000;
3.187170;0.471395;-0.210010;1.018533;1.015197;0.082374;-0.444626;-0.242944;-1.000000;
3.187438;0.471408;-0.210010;1.018533;1.015196;0.082378;-0.444638;-0.242946;-1.000000;
3.187573;0.471414;-0.210010;1.018533;1.015196;0.082379;-0.444644;-0.242948;-1.000000;
3.187841;0.471427;-0.210010;1.018533;1.015196;0.082382;-0.444655;-0.242950;-1.000000;
3.187976;0.471433;-0.210010;1.018533;1.015195;0.082384;-0.444661;-0.242951;-1.000000;
3.188244;0.471446;-0.210010;1.018532;1.015195;0.082387;-0.444673;-0.242954;-1.000000;
3.188379;0.471452;-0.210010;1.018532;1.015195;0.082389;-0.444679;-0.242955;-1.000000;
3.188647;0.471465;-0.210010;1.018532;1.015194;0.082392;-0.444691;-0.242957;-1.000000;
3.188781;0.471471;-0.210010;1.018532;1.015194;0.082394;-0.444696;-0.242959;-1.000000;
3.189050;0.471484;-0.210010;1.018532;1.015194;0.082397;-0.444708;-0.242961;-1.000000;
3.189184;0.471490;-0.210010;1.018532;1.015193;0.082399;-0.444714;-0.242962;-1.000000;
3.189453;0.471503;-0.210010;1.018532;1.015193;0.082402;-0.444726;-0.242965;-1.000000;
3.189587;0.471509;-0.210010;1.018532;1.015193;0.082403;-0.444731;-0.242966;-1.000000;
3.189856;0.471522;-0.210010;1.018531;1.015192;0.082407;-0.444743;-0.242969;-1.000000;
3.189990;0.471528;-0.210010;1.018531;1.015192;0.082408;-0.444749;-0.242970;-1.000000;
3.190259;0.471541;-0.210010;1.018531;1.015192;0.082411;-0.444761;-0.242972;-1.000000;
3.190393;0.471547;-0.210010;1.018531;1.015191;0.082413;-0.444767;-0.242973;-1.000000;
3.190662;0.471560;-0.210010;1.018531;1.015191;0.082416;-0.444778;-0.242976;-1.000000;
3.190796;0.471566;-0.210010;1.018531;1.015191;0.082418;-0.444784;-0.242977;-1.000000;
3.191065;0.471579;-0.210010;1.018531;1.015190;0.082421;-0.444796;-0.242980;-1.000000;
3.191199;0.471585;-0.210010;1.018531;1.015190;0.082423;-0.444801;-0.242981;-1.000000;
3.191468;0.471598;-0.210010;1.018530;1.015190;0.082426;-0.444813;-0.242983;-1.000000;
3.191602;0.471604;-0.210010;1.018530;1.015189;0.082427;-0.444819;-0.242984;-1.000000;
3.191871;0.471617;-0.210010;1.018530;1.015189;0.082431;-0.444831;-0.242987;-1.000000;
3.192005;0.471623;-0.210010;1.018530;1.015189;0.082432;-0.444836;-0.242988;-1.000000;
3.192274;0.471636;-0.210010;1.018530;1.015188;0.082435;-0.444848;-0.242991;-1.000000;
3.192408;0.471642;-0.210010;1.018530;1.015188;0.082437;-0.444854;-0.242992;-1.000000;
3.192677;0.471655;-0.210010;1.018530;1.015188;0.082440;-0.444866;-0.242994;-1.000000;
3.192811;0.471661;-0.210010;1.018529;1.015188;0.082442;-0.444871;-0.242996;-1.000000;
3.193080;0.471673;-0.210010;1.018529;1.015187;0.082445;-0.444883;-0.242998;-1.000000;
3.193214;0.471680;-0.210010;1.018529;1.015187;0.082447;-0.444889;-0.242999;-1.000000;
3.193483;0.471692;-0.210010;1.018529;1.015186;0.082450;-0.444900;-0.243002;-1.000000;
3.193617;0.471699;-0.210010;1.018529;1.015186;0.082451;-0.444906;-0.243003;-1.000000;
3.193886;0.471711;-0.210010;1.018529;1.015186;0.082455;-0.444918;-0.243005;-1.000000;
3.194020;0.471717;-0.210010;1.018529;1.015186;0.082456;-0.444924;-0.243007;-1.000000;
3.194289;0.471730;-0.210010;1.018529;1.015185;0.082459;-0.444935;-0.243009;-1.000000;
3.194423;0.471736;-0.210010;1.018528;1.015185;0.082461;-0.444941;-0.243010;-1.000000;
3.194692;0.471749;-0.210010;1.018528;1.015184;0.082464;-0.444953;-0.243013;-1.000000;
3.194826;0.471755;-0.210010;1.018528;1.015184;0.082466;-0.444958;-0.243014;-1.000000;
3.195095;0.471768;-0.210010;1.018528;1.015184;0.082469;-0.444970;-0.243016;-1.000000;
3.195229;0.471774;-0.210010;1.018528;1.015184;0.082471;-0.444976;-0.243018;-1.000000;
3.195498;0.471786;-0.210010;1.018528;1.015183;0.082474;-0.444987;-0.243020;-1.000000;
3.195632;0.471793;-0.210010;1.018528;1.015183;0.082475;-0.444993;-0.243021;-1.000000;
3.195901;0.471805;-0.210010;1.018528;1.015183;0.082479;-0.445005;-0.243024;-1.000000;
3.196035;0.471811;-0.210010;1.018527;1.015182;0.082480;-0.445010;-0.243025;-1.000000;
3.196304;0.471824;-0.210010;1.018527;1.015182;0.082483;-0.445022;-0.243027;-1.000000;
3.196438;0.471830;-0.210010;1.018527;1.015182;0.082485;-0.445028;-0.243028;-1.000000;
3.196707;0.471843;-0.210010;1.018527;1.015181;0.082488;-0.445039;-0.243031;-1.000000;
3.196841;0.471849;-0.210010;1.018527;1.015181;0.082490;-0.445045;-0.243032;-1.000000;
3.197110;0.471861;-0.210010;1.018527;1.015181;0.082493;-0.445057;-0.243035;-1.000000;
3.197244;0.471868;-0.210010;1.018527;1.015180;0.082495;-0.445062;-0.243036;-1.000000;
3.197513;0.471880;-0.210010;1.018527;1.015180;0.082498;-0.445074;-0.243038;-1.000000;
3.197647;0.471886;-0.210010;1.018526;1.015180;0.082499;-0.445080;-0.243039;-1.000000;
3.197916;0.471899;-0.210010;1.018526;1.015179;0.082502;-0.445091;-0.243042;-1.000000;
3.198050;0.471905;-0.210010;1.018526;1.015179;0.082504;-0.445097;-0.243043;-1.000000;
3.198319;0.471918;-0.210010;1.018526;1.015179;0.082507;-0.445108;-0.243045;-1.000000;
3.198453;0.471924;-0.210010;1.018526;1.015178;0.082509;-0.445114;-0.243047;-1.000000;
3.198722;0.471936;-0.210010;1.018526;1.015178;0.082512;-0.445126;-0.243049;-1.000000;
3.198856;0.471943;-0.210010;1.018526;1.015178;0.082514;-0.445131;-0.243050;-1.000000;
3.199125;0.471955;-0.210010;1.018526;1.015177;0.082517;-0.445143;-0.243053;-1.000000;
3.199259;0.471961;-0.210010;1.018525;1.015177;0.082518;-0.445149;-0.243054;-1.000000;
3.199528;0.471974;-0.210010;1.018525;1.015177;0.082521;-0.445160;-0.243056;-1.000000;
3.199662;0.471980;-0.210010;1.018525;1.015177;0.082523;-0.445166;-0.243058;-1.000000;
3.199931;0.471992;-0.210010;1.018525;1.015176;0.082526;-0.445177;-0.243060;-1.000000;
3.200065;0.471999;-0.210010;1.018525;1.015176;0.082528;-0.445183;-0.243061;-1.000000;
3.200334;0.472011;-0.210010;1.018525;1.015176;0.082531;-0.445195;-0.243064;-1.000000;
3.200468;0.472017;-0.210010;1.018525;1.015175;0.082533;-0.445200;-0.243065;-1.000000;
3.200737;0.472030;-0.210010;1.018524;1.015175;0.082536;-0.445212;-0.243067;-1.000000;
3.200871;0.472036;-0.210010;1.018524;1.015175;0.082537;-0.445218;-0.243068;-1.000000;
3.201140;0.472048;-0.210010;1.018524;1.015174;0.082540;-0.445229;-0.243071;-1.000000;
3.201274;0.472054;-0.210010;1.018524;1.015174;0.082542;-0.445235;-0.243072;-1.000000;
3.201543;0.472067;-0.210010;1.018524;1.015174;0.082545;-0.445246;-0.243075;-1.000000;
3.201677;0.472073;-0.210010;1.018524;1.015173;0.082547;-0.445252;-0.243076;-1.000000;
3.201946;0.472085;-0.210010;1.018524;1.015173;0.082550;-0.445263;-0.243078;-1.000000;
3.202080;0.472092;-0.210010;1.018524;1.015173;0.082552;-0.445269;-0.243079;-1.000000;
3.202349;0.472104;-0.210010;1.018523;1.015172;0.082555;-0.445281;-0.243082;-1.000000;
3.202483;0.472110;-0.210010;1.018523;1.015172;0.082556;-0.445286;-0.243083;-1.000000;
3.202752;0.472123;-0.210010;1.018523;1.015172;0.082559;-0.445298;-0.243085;-1.000000;
3.202886;0.472129;-0.210010;1.018523;1.015171;0.082561;-0.445303;-0.243087;-1.000000;
3.203155;0.472141;-0.210010;1.018523;1.015171;0.082564;-0.445315;-0.243089;-1.000000;
3.203289;0.472147;-0.210010;1.018523;1.015171;0.082566;-0.445321;-0.243090;-1.000000;
3.203558;0.472160;-0.210010;1.018523;1.015170;0.082569;-0.445332;-0.243093;-1.000000;
3.203692;0.472166;-0.210010;1.018523;1.015170;0.082570;-0.445338;-0.243094;-1.000000;
3.203961;0.472178;-0.210010;1.018522;1.015170;0.082574;-0.445349;-0.243096;-1.000000;
3.204095;0.472184;-0.210010;1.018522;1.015170;0.082575;-0.445355;-0.243097;-1.000000;
3.204364;0.472197;-0.210010;1.018522;1.015169;0.082578;-0.445366;-0.243100;-1.000000;
3.204498;0.472203;-0.210010;1.018522;1.015169;0.082580;-0.445372;-0.243101;-1.000000;
3.204767;0.472215;-0.210010;1.018522;1.015168;0.082583;-0.445383;-0.243103;-1.000000;
3.204901;0.472222;-0.210010;1.018522;1.015168;0.082585;-0.445389;-0.243105;-1.000000;
3.205169;0.472234;-0.210010;1.018522;1.015168;0.082588;-0.445400;-0.243107;-1.000000;
3.205304;0.472240;-0.210010;1.018522;1.015168;0.082589;-0.445406;-0.243108;-1.000000;
3.205572;0.472252;-0.210010;1.018521;1.015167;0.082592;-0.445418;-0.243111;-1.000000;
3.205707;0.472259;-0.210010;1.018521;1.015167;0.082594;-0.445423;-0.243112;-1.000000;
3.205975;0.472271;-0.210010;1.018521;1.015167;0.082597;-0.445435;-0.243114;-1.000000;
3.206110;0.472277;-0.210010;1.018521;1.015166;0.082599;-0.445440;-0.243115;-1.000000;
3.206378;0.472289;-0.210010;1.018521;1.015166;0.082602;-0.445452;-0.243118;-1.000000;
3.206513;0.472295;-0.210010;1.018521;1.015166;0.082603;-0.445457;-0.243119;-1.000000;
3.206781;0.472308;-0.210010;1.018521;1.015165;0.082606;-0.445469;-0.243121;-1.000000;
3.206916;0.472314;-0.210010;1.018521;1.015165;0.082608;-0.445474;-0.243123;-1.000000;
3.207184;0.472326;-0.210010;1.018520;1.015165;0.082611;-0.445486;-0.243125;-1.000000;
3.207319;0.472332;-0.210010;1.018520;1.015164;0.082613;-0.445491;-0.243126;-1.000000;
3.207587;0.472345;-0.210010;1.018520;1.015164;0.082616;-0.445503;-0.243129;-1.000000;
3.207722;0.472351;-0.210010;1.018520;1.015164;0.082617;-0.445508;-0.243130;-1.000000;
3.207990;0.472363;-0.210010;1.018520;1.015163;0.082621;-0.445520;-0.243132;-1.000000;
3.208125;0.472369;-0.210010;1.018520;1.015163;0.082622;-0.445525;-0.243133;-1.000000;
3.208393;0.472381;-0.210010;1.018520;1.015163;0.082625;-0.445537;-0.243136;-1.000000;
3.208528;0.472388;-0.210010;1.018520;1.015163;0.082627;-0.445542;-0.243137;-1.000000;
3.208796;0.472400;-0.210010;1.018519;1.015162;0.082630;-0.445554;-0.243139;-1.000000;
3.208931;0.472406;-0.210010;1.018519;1.015162;0.082631;-0.445559;-0.243141;-1.000000;
3.209199;0.472418;-0.210010;1.018519;1.015162;0.082635;-0.445571;-0.243143;-1.000000;
3.209334;0.472424;-0.210010;1.018519;1.015161;0.082636;-0.445576;-0.243144;-1.000000;
3.209602;0.472437;-0.210010;1.018519;1.015161;0.082639;-0.445588;-0.243147;-1.000000;
3.209737;0.472443;-0.210010;1.018519;1.015161;0.082641;-0.445593;-0.243148;-1.000000;
3.210005;0.472455;-0.210010;1.018519;1.015160;0.082644;-0.445605;-0.243150;-1.000000;
3.210140;0.472461;-0.210010;1.018519;1.015160;0.082646;-0.445610;-0.243151;-1.000000;
3.210408;0.472473;-0.210010;1.018518;1.015160;0.082649;-0.445621;-0.243154;-1.000000;
3.210543;0.472479;-0.210010;1.018518;1.015159;0.082650;-0.445627;-0.243155;-1.000000;
3.210811;0.472492;-0.210010;1.018518;1.015159;0.082653;-0.445638;-0.243157;-1.000000;
3.210946;0.472498;-0.210010;1.018518;1.015159;0.082655;-0.445644;-0.243158;-1.000000;
3.211214;0.472510;-0.210010;1.018518;1.015158;0.082658;-0.445655;-0.243161;-1.000000;
3.211349;0.472516;-0.210010;1.018518;1.015158;0.082659;-0.445661;-0.243162;-1.000000;
3.211617;0.472528;-0.210010;1.018518;1.015158;0.082663;-0.445672;-0.243164;-1.000000;
