time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_VPssPu;
5.735352;1.007768;3.275497;5.613120;1.995402;1.000000;0.042874;
5.735352;1.007768;3.275497;5.613120;1.995402;1.000000;0.042874;
5.735367;1.007769;3.275507;5.613122;1.995408;0.999999;0.042868;
5.735382;1.007769;3.275516;5.613125;1.995414;0.999999;0.042861;
5.735412;1.007770;3.275536;5.613129;1.995427;0.999998;0.042847;
5.735473;1.007771;3.275574;5.613139;1.995451;0.999997;0.042820;
5.735594;1.007774;3.275650;5.613157;1.995500;0.999995;0.042766;
5.735836;1.007780;3.275802;5.613191;1.995598;0.999989;0.042657;
5.736321;1.007792;3.276101;5.613248;1.995796;0.999979;0.042438;
5.737291;1.007817;3.276683;5.613322;1.996192;0.999958;0.042000;
5.738260;1.007842;3.277250;5.613355;1.996592;0.999936;0.041560;
5.739230;1.007869;3.277800;5.613347;1.996994;0.999915;0.041118;
5.741169;1.007924;3.278864;5.613236;1.997803;0.999873;0.040230;
5.743108;1.007982;3.279868;5.612973;1.998622;0.999831;0.039337;
5.745048;1.008043;3.280810;5.612551;1.999451;0.999789;0.038437;
5.748926;1.008175;3.282497;5.611218;2.001140;0.999704;0.036619;
5.752805;1.008321;3.283921;5.609238;2.002870;0.999620;0.034779;
5.760562;1.008651;3.285968;5.603344;2.006454;0.999453;0.031036;
5.768318;1.009034;3.286930;5.594881;2.010204;0.999287;0.027220;
5.776075;1.009467;3.286790;5.583871;2.014122;0.999122;0.023341;
5.783832;1.009950;3.285533;5.570341;2.018207;0.998960;0.019412;
5.791589;1.010482;3.283148;5.554324;2.022459;0.998801;0.015445;
5.799346;1.011060;3.279628;5.535859;2.026877;0.998646;0.011452;
5.807103;1.011683;3.274970;5.514990;2.031458;0.998494;0.007445;
5.814860;1.012349;3.269174;5.491769;2.036199;0.998346;0.003437;
5.821404;1.012941;3.263403;5.470393;2.040318;0.998225;0.000063;
5.821404;1.012941;3.263403;5.470393;2.040318;0.998225;0.000063;
5.821412;1.012942;3.263395;5.470368;2.040327;0.998225;0.000059;
5.821420;1.012943;3.263387;5.470340;2.040332;0.998225;0.000055;
5.821437;1.012944;3.263372;5.470284;2.040342;0.998225;0.000046;
5.821469;1.012947;3.263341;5.470174;2.040363;0.998224;0.000030;
5.821534;1.012953;3.263279;5.469952;2.040405;0.998223;-0.000004;
5.821665;1.012966;3.263156;5.469509;2.040488;0.998220;-0.000071;
5.821926;1.012990;3.262907;5.468619;2.040655;0.998216;-0.000205;
5.822447;1.013039;3.262405;5.466829;2.040990;0.998206;-0.000474;
5.823490;1.013137;3.261380;5.463210;2.041661;0.998187;-0.001011;
5.824534;1.013236;3.260335;5.459550;2.042335;0.998169;-0.001547;
5.825577;1.013335;3.259269;5.455851;2.043012;0.998150;-0.002082;
5.827663;1.013535;3.257090;5.448357;2.044372;0.998113;-0.003153;
5.829750;1.013738;3.254836;5.440715;2.045742;0.998076;-0.004220;
5.831836;1.013943;3.252502;5.432919;2.047122;0.998040;-0.005286;
5.836009;1.014361;3.247595;5.416865;2.049914;0.997969;-0.007409;
5.840182;1.014788;3.242369;5.400201;2.052745;0.997899;-0.009519;
5.848527;1.015668;3.230978;5.365119;2.058523;0.997765;-0.013692;
5.855725;1.016453;3.220161;5.333023;2.063626;0.997656;-0.017236;
5.862924;1.017258;3.208445;5.299306;2.068830;0.997553;-0.020717;
5.870122;1.018082;3.195855;5.264046;2.074128;0.997456;-0.024128;
5.877320;1.018921;3.182416;5.227327;2.079513;0.997365;-0.027460;
5.884519;1.019773;3.168156;5.189240;2.084974;0.997281;-0.030704;
5.891717;1.020635;3.153105;5.149878;2.090502;0.997204;-0.033852;
5.898915;1.021504;3.137296;5.109340;2.096087;0.997134;-0.036897;
5.905394;1.022290;3.122448;5.071931;2.101154;0.997078;-0.039543;
5.911872;1.023078;3.107040;5.033730;2.106251;0.997028;-0.042094;
5.918351;1.023866;3.091101;4.994821;2.111368;0.996984;-0.044544;
5.924829;1.024651;3.074660;4.955288;2.116498;0.996946;-0.046889;
5.931308;1.025432;3.057747;4.915216;2.121632;0.996915;-0.049123;
5.937786;1.026207;3.040394;4.874697;2.126759;0.996890;-0.051242;
5.944264;1.026975;3.022631;4.833820;2.131872;0.996872;-0.053243;
5.950743;1.027733;3.004492;4.792679;2.136961;0.996861;-0.055120;
5.957221;1.028480;2.986010;4.751368;2.142017;0.996856;-0.056870;
5.963700;1.029214;2.967218;4.709985;2.147028;0.996858;-0.058490;
5.970178;1.029934;2.948150;4.668625;2.151988;0.996867;-0.059975;
5.976657;1.030639;2.928841;4.627388;2.156886;0.996882;-0.061324;
5.983135;1.031327;2.909325;4.586370;2.161712;0.996904;-0.062533;
5.989614;1.031998;2.889636;4.545670;2.166458;0.996933;-0.063600;
5.996092;1.032649;2.869808;4.505387;2.171114;0.996969;-0.064523;
6.002571;1.033281;2.849877;4.465619;2.175671;0.997011;-0.065299;
6.009049;1.033891;2.829876;4.426463;2.180120;0.997059;-0.065927;
6.015528;1.034480;2.809838;4.388016;2.184453;0.997113;-0.066406;
6.022006;1.035047;2.789798;4.350372;2.188661;0.997174;-0.066735;
6.028485;1.035590;2.769789;4.313625;2.192737;0.997241;-0.066912;
6.034963;1.036110;2.749843;4.277865;2.196673;0.997314;-0.066939;
6.041442;1.036606;2.729991;4.243182;2.200461;0.997392;-0.066814;
6.047920;1.037077;2.710266;4.209661;2.204094;0.997476;-0.066537;
6.054399;1.037524;2.690697;4.177386;2.207567;0.997565;-0.066110;
6.060877;1.037946;2.671315;4.146437;2.210872;0.997659;-0.065533;
6.067356;1.038342;2.652148;4.116889;2.214005;0.997759;-0.064808;
6.073834;1.038713;2.633226;4.088817;2.216959;0.997863;-0.063936;
6.080312;1.039059;2.614574;4.062288;2.219730;0.997971;-0.062919;
6.086791;1.039379;2.596220;4.037367;2.222315;0.998083;-0.061758;
6.093269;1.039674;2.578189;4.014114;2.224709;0.998200;-0.060458;
6.099748;1.039944;2.560506;3.992584;2.226908;0.998320;-0.059020;
6.106226;1.040188;2.543193;3.972828;2.228911;0.998443;-0.057447;
6.112705;1.040408;2.526274;3.954892;2.230715;0.998570;-0.055743;
6.119183;1.040602;2.509771;3.938816;2.232318;0.998699;-0.053913;
6.125662;1.040772;2.493704;3.924637;2.233719;0.998830;-0.051959;
6.132140;1.040917;2.478093;3.912385;2.234916;0.998964;-0.049886;
6.138619;1.041038;2.462955;3.902085;2.235910;0.999100;-0.047700;
6.145097;1.041134;2.448310;3.893755;2.236701;0.999237;-0.045404;
6.151576;1.041206;2.434172;3.887411;2.237289;0.999375;-0.043004;
6.158054;1.041255;2.420558;3.883060;2.237675;0.999514;-0.040506;
6.164533;1.041280;2.407482;3.880708;2.237860;0.999654;-0.037914;
6.171011;1.041281;2.394957;3.880350;2.237846;0.999793;-0.035236;
6.177490;1.041259;2.382995;3.881980;2.237636;0.999933;-0.032476;
6.180598;1.041240;2.377460;3.883463;2.237466;1.000000;-0.031126;
6.180598;1.041240;2.377460;3.883463;2.237466;1.000000;-0.031126;
6.180609;1.041240;2.377441;3.883469;2.237466;1.000000;-0.031121;
6.180609;1.041240;2.377441;3.883469;2.237466;1.000000;-0.031121;
6.180616;1.041240;2.377427;3.883473;2.237465;1.000000;-0.031118;
6.180616;1.041240;2.377427;3.883473;2.237465;1.000000;-0.031118;
6.180616;1.041240;2.377427;3.883473;2.237465;1.000000;-0.031118;
6.180628;1.041240;2.377407;3.883480;2.237464;1.000000;-0.031113;
6.180639;1.041240;2.377387;3.883486;2.237464;1.000001;-0.031108;
6.180663;1.041240;2.377346;3.883499;2.237462;1.000001;-0.031098;
6.180709;1.041240;2.377264;3.883525;2.237459;1.000002;-0.031077;
6.180802;1.041239;2.377101;3.883577;2.237454;1.000004;-0.031037;
6.180988;1.041238;2.376774;3.883683;2.237442;1.000008;-0.030955;
6.181360;1.041235;2.376124;3.883901;2.237417;1.000016;-0.030792;
6.182103;1.041229;2.374830;3.884363;2.237366;1.000032;-0.030465;
6.182847;1.041223;2.373544;3.884851;2.237312;1.000048;-0.030137;
6.183591;1.041217;2.372266;3.885365;2.237256;1.000064;-0.029807;
6.185078;1.041203;2.369728;3.886454;2.237137;1.000096;-0.029147;
6.186565;1.041189;2.367219;3.887637;2.237009;1.000128;-0.028484;
6.188053;1.041173;2.364740;3.888921;2.236872;1.000160;-0.027817;
6.191027;1.041138;2.359876;3.891799;2.236566;1.000223;-0.026473;
6.196976;1.041053;2.350526;3.898771;2.235836;1.000349;-0.023748;
6.202925;1.040950;2.341684;3.907350;2.234951;1.000474;-0.020978;
6.208874;1.040827;2.333355;3.917511;2.233912;1.000598;-0.018167;
6.214823;1.040686;2.325543;3.929225;2.232722;1.000720;-0.015321;
6.220773;1.040525;2.318251;3.942459;2.231384;1.000840;-0.012445;
6.226722;1.040346;2.311482;3.957179;2.229902;1.000958;-0.009545;
6.232671;1.040148;2.305238;3.973347;2.228280;1.001073;-0.006627;
6.238620;1.039932;2.299521;3.990921;2.226519;1.001186;-0.003695;
6.244569;1.039697;2.294332;4.009856;2.224624;1.001297;-0.000757;
6.250518;1.039445;2.289668;4.030107;2.222599;1.001404;0.002183;
6.256467;1.039174;2.285531;4.051624;2.220447;1.001508;0.005118;
6.262416;1.038885;2.281917;4.074355;2.218173;1.001610;0.008043;
6.268365;1.038578;2.278824;4.098246;2.215779;1.001707;0.010953;
6.274314;1.038254;2.276248;4.123242;2.213269;1.001801;0.013841;
6.280264;1.037912;2.274185;4.149285;2.210648;1.001891;0.016703;
6.286213;1.037553;2.272630;4.176314;2.207920;1.001977;0.019532;
6.292162;1.037177;2.271577;4.204268;2.205088;1.002060;0.022323;
6.298111;1.036784;2.271018;4.233085;2.202157;1.002137;0.025071;
6.304060;1.036375;2.270947;4.262702;2.199130;1.002211;0.027770;
6.310009;1.035950;2.271355;4.293051;2.196012;1.002280;0.030416;
6.315958;1.035509;2.272233;4.324069;2.192806;1.002345;0.033003;
6.321907;1.035053;2.273571;4.355688;2.189517;1.002405;0.035527;
6.327856;1.034582;2.275358;4.387841;2.186149;1.002460;0.037982;
6.333805;1.034097;2.277582;4.420460;2.182705;1.002510;0.040365;
6.339755;1.033598;2.280233;4.453477;2.179189;1.002556;0.042670;
6.345704;1.033086;2.283296;4.486825;2.175606;1.002596;0.044893;
6.351653;1.032562;2.286759;4.520435;2.171960;1.002632;0.047031;
6.357602;1.032025;2.290606;4.554241;2.168255;1.002662;0.049080;
6.363551;1.031477;2.294823;4.588174;2.164494;1.002688;0.051035;
6.369500;1.030919;2.299395;4.622168;2.160681;1.002708;0.052894;
6.375449;1.030351;2.304305;4.656157;2.156822;1.002724;0.054653;
6.381398;1.029774;2.309536;4.690077;2.152919;1.002734;0.056308;
6.387347;1.029189;2.315072;4.723863;2.148976;1.002740;0.057858;
6.393296;1.028597;2.320893;4.757452;2.144998;1.002740;0.059299;
6.399246;1.027998;2.326983;4.790783;2.140989;1.002736;0.060630;
6.405195;1.027395;2.333320;4.823794;2.136952;1.002726;0.061847;
6.411144;1.026787;2.339888;4.856428;2.132891;1.002712;0.062950;
6.417093;1.026176;2.346665;4.888626;2.128811;1.002693;0.063936;
6.423042;1.025563;2.353631;4.920333;2.124716;1.002669;0.064804;
6.428991;1.024949;2.360766;4.951494;2.120608;1.002640;0.065553;
6.434940;1.024335;2.368049;4.982058;2.116493;1.002607;0.066182;
6.440889;1.023722;2.375459;5.011974;2.112374;1.002570;0.066691;
6.446838;1.023111;2.382975;5.041193;2.108255;1.002528;0.067078;
6.452787;1.022504;2.390574;5.069669;2.104140;1.002481;0.067344;
6.458737;1.021902;2.398236;5.097356;2.100033;1.002431;0.067489;
6.464686;1.021305;2.405939;5.124213;2.095937;1.002376;0.067512;
6.470635;1.020716;2.413660;5.150198;2.091857;1.002318;0.067416;
6.474076;1.020378;2.418126;5.164816;2.089507;1.002282;0.067305;
6.476584;1.020134;2.421378;5.175274;2.087797;1.002256;0.067200;
6.482533;1.019562;2.429071;5.199404;2.083759;1.002190;0.066865;
6.488482;1.019000;2.436718;5.222553;2.079749;1.002120;0.066413;
6.494431;1.018450;2.444295;5.244689;2.075769;1.002048;0.065845;
6.500380;1.017912;2.451782;5.265782;2.071823;1.001972;0.065163;
6.506329;1.017388;2.459158;5.285803;2.067915;1.001893;0.064368;
6.512278;1.016879;2.466402;5.304728;2.064048;1.001811;0.063464;
6.518228;1.016385;2.473492;5.322532;2.060226;1.001726;0.062451;
6.524177;1.015908;2.480408;5.339193;2.056452;1.001639;0.061333;
6.530126;1.015449;2.487130;5.354690;2.052729;1.001549;0.060113;
6.536075;1.015008;2.493639;5.369007;2.049061;1.001457;0.058792;
6.542024;1.014587;2.499915;5.382127;2.045451;1.001363;0.057375;
6.547973;1.014185;2.505939;5.394036;2.041902;1.001268;0.055864;
6.553922;1.013804;2.511693;5.404723;2.038416;1.001170;0.054263;
6.559871;1.013445;2.517160;5.414176;2.034996;1.001071;0.052575;
6.565820;1.013107;2.522323;5.422388;2.031646;1.000971;0.050804;
6.571769;1.012792;2.527165;5.429351;2.028367;1.000869;0.048953;
6.577719;1.012500;2.531671;5.435062;2.025161;1.000767;0.047027;
6.583668;1.012232;2.535826;5.439517;2.022032;1.000664;0.045030;
6.589617;1.011987;2.539616;5.442716;2.018981;1.000560;0.042965;
6.595566;1.011766;2.543027;5.444658;2.016010;1.000456;0.040837;
6.601515;1.011569;2.546047;5.445346;2.013120;1.000351;0.038650;
6.607464;1.011396;2.548664;5.444785;2.010314;1.000247;0.036409;
6.613413;1.011248;2.550868;5.442980;2.007591;1.000143;0.034117;
6.619362;1.011124;2.552649;5.439938;2.004955;1.000039;0.031780;
6.621594;1.011084;2.553205;5.438480;2.003988;1.000000;0.030893;
6.621594;1.011084;2.553205;5.438480;2.003988;1.000000;0.030893;
6.621610;1.011083;2.553208;5.438468;2.003979;1.000000;0.030887;
6.621617;1.011083;2.553210;5.438463;2.003976;1.000000;0.030884;
6.621617;1.011083;2.553210;5.438463;2.003976;1.000000;0.030884;
6.621633;1.011083;2.553214;5.438452;2.003969;1.000000;0.030877;
6.621649;1.011083;2.553218;5.438441;2.003962;0.999999;0.030871;
6.621681;1.011082;2.553225;5.438419;2.003948;0.999999;0.030858;
6.621745;1.011081;2.553240;5.438374;2.003921;0.999998;0.030832;
6.621874;1.011079;2.553270;5.438283;2.003865;0.999995;0.030781;
6.622132;1.011074;2.553330;5.438100;2.003755;0.999991;0.030678;
6.622648;1.011066;2.553445;5.437724;2.003534;0.999982;0.030471;
6.623679;1.011050;2.553662;5.436935;2.003095;0.999964;0.030057;
6.624710;1.011034;2.553866;5.436110;2.002659;0.999946;0.029642;
6.625741;1.011019;2.554056;5.435249;2.002225;0.999928;0.029226;
6.627803;1.010991;2.554406;5.433440;2.001364;0.999893;0.028391;
6.629865;1.010965;2.554706;5.431494;2.000513;0.999857;0.027553;
6.631927;1.010943;2.554954;5.429407;1.999673;0.999822;0.026710;
6.636052;1.010906;2.555286;5.424799;1.998023;0.999751;0.025014;
6.640176;1.010880;2.555402;5.419618;1.996415;0.999681;0.023305;
6.648425;1.010862;2.554971;5.407564;1.993327;0.999543;0.019854;
6.656673;1.010888;2.553652;5.393287;1.990408;0.999407;0.016368;
6.664922;1.010955;2.551437;5.376836;1.987656;0.999275;0.012860;
6.673170;1.011063;2.548324;5.358266;1.985069;0.999146;0.009340;
6.681419;1.011209;2.544311;5.337642;1.982645;0.999021;0.005823;
6.689667;1.011392;2.539401;5.315032;1.980379;0.998901;0.002318;
6.697916;1.011609;2.533602;5.290511;1.978269;0.998785;-0.001160;
6.706165;1.011858;2.526924;5.264161;1.976307;0.998675;-0.004601;
6.712568;1.012072;2.521144;5.242502;1.974880;0.998593;-0.007239;
6.712568;1.012072;2.521144;5.242502;1.974880;0.998593;-0.007239;
6.712577;1.012073;2.521135;5.242473;1.974883;0.998593;-0.007242;
6.712586;1.012073;2.521127;5.242443;1.974881;0.998593;-0.007246;
6.712603;1.012073;2.521111;5.242383;1.974877;0.998593;-0.007253;
6.712638;1.012075;2.521078;5.242262;1.974870;0.998592;-0.007267;
6.712708;1.012077;2.521012;5.242021;1.974855;0.998592;-0.007296;
6.712847;1.012082;2.520880;5.241537;1.974825;0.998590;-0.007353;
6.713125;1.012092;2.520615;5.240568;1.974765;0.998586;-0.007467;
6.713682;1.012111;2.520082;5.238622;1.974646;0.998579;-0.007695;
6.714796;1.012151;2.519000;5.234701;1.974411;0.998566;-0.008149;
6.715910;1.012191;2.517902;5.230749;1.974179;0.998552;-0.008602;
6.717024;1.012232;2.516789;5.226769;1.973949;0.998539;-0.009054;
6.719251;1.012315;2.514528;5.218738;1.973494;0.998512;-0.009956;
6.721479;1.012399;2.512209;5.210598;1.973049;0.998486;-0.010852;
6.723707;1.012485;2.509830;5.202346;1.972612;0.998460;-0.011744;
6.728162;1.012662;2.504894;5.185509;1.971767;0.998410;-0.013510;
6.732617;1.012845;2.499722;5.168241;1.970958;0.998361;-0.015254;
6.737073;1.013035;2.494316;5.150557;1.970183;0.998315;-0.016973;
6.741528;1.013230;2.488683;5.132474;1.969440;0.998270;-0.018666;
6.745983;1.013430;2.482825;5.114009;1.968729;0.998228;-0.020331;
6.750439;1.013634;2.476748;5.095181;1.968048;0.998188;-0.021966;
6.754894;1.013843;2.470457;5.076009;1.967395;0.998149;-0.023571;
6.759349;1.014056;2.463957;5.056510;1.966768;0.998113;-0.025143;
6.763805;1.014272;2.457254;5.036705;1.966166;0.998079;-0.026681;
6.768260;1.014491;2.450353;5.016614;1.965587;0.998048;-0.028183;
6.772715;1.014712;2.443261;4.996256;1.965029;0.998018;-0.029649;
6.777171;1.014934;2.435983;4.975652;1.964490;0.997991;-0.031077;
6.781626;1.015159;2.428526;4.954824;1.963968;0.997967;-0.032465;
6.786081;1.015384;2.420896;4.933791;1.963461;0.997944;-0.033812;
6.790537;1.015609;2.413099;4.912576;1.962968;0.997924;-0.035118;
6.794992;1.015835;2.405144;4.891201;1.962486;0.997906;-0.036380;
6.799447;1.016060;2.397036;4.869686;1.962013;0.997891;-0.037598;
6.803903;1.016285;2.388783;4.848056;1.961547;0.997878;-0.038771;
6.808358;1.016508;2.380393;4.826332;1.961087;0.997868;-0.039897;
6.812813;1.016730;2.371871;4.804536;1.960629;0.997860;-0.040976;
6.817269;1.016949;2.363227;4.782693;1.960172;0.997854;-0.042007;
6.821724;1.017166;2.354466;4.760823;1.959714;0.997851;-0.042988;
6.826179;1.017380;2.345598;4.738952;1.959252;0.997850;-0.043919;
6.830635;1.017591;2.336630;4.717101;1.958784;0.997852;-0.044799;
6.835090;1.017799;2.327569;4.695294;1.958309;0.997856;-0.045627;
6.839545;1.018002;2.318424;4.673554;1.957824;0.997863;-0.046403;
6.844001;1.018202;2.309202;4.651905;1.957327;0.997872;-0.047126;
6.848456;1.018396;2.299912;4.630369;1.956816;0.997883;-0.047795;
6.852912;1.018586;2.290561;4.608970;1.956288;0.997897;-0.048410;
6.857367;1.018771;2.281157;4.587731;1.955743;0.997913;-0.048970;
6.861822;1.018950;2.271708;4.566674;1.955177;0.997932;-0.049475;
6.866278;1.019123;2.262223;4.545823;1.954588;0.997953;-0.049924;
6.870733;1.019290;2.252708;4.525199;1.953975;0.997976;-0.050318;
6.875188;1.019451;2.243173;4.504825;1.953336;0.998001;-0.050655;
6.879644;1.019606;2.233625;4.484724;1.952669;0.998029;-0.050936;
6.884099;1.019754;2.224073;4.464916;1.951971;0.998059;-0.051160;
6.888554;1.019894;2.214523;4.445423;1.951242;0.998091;-0.051328;
6.893010;1.020028;2.204983;4.426267;1.950478;0.998126;-0.051438;
6.897465;1.020154;2.195463;4.407469;1.949680;0.998162;-0.051492;
6.901920;1.020273;2.185968;4.389047;1.948844;0.998201;-0.051490;
6.906376;1.020384;2.176508;4.371023;1.947969;0.998241;-0.051430;
6.910831;1.020488;2.167088;4.353416;1.947053;0.998284;-0.051314;
6.915286;1.020583;2.157718;4.336245;1.946096;0.998328;-0.051142;
6.919742;1.020670;2.148404;4.319527;1.945095;0.998375;-0.050914;
6.924197;1.020749;2.139153;4.303282;1.944050;0.998423;-0.050631;
6.928652;1.020820;2.129973;4.287526;1.942958;0.998473;-0.050292;
6.933108;1.020882;2.120870;4.272276;1.941819;0.998525;-0.049898;
6.937563;1.020936;2.111852;4.257548;1.940631;0.998578;-0.049450;
6.942018;1.020981;2.102926;4.243358;1.939393;0.998633;-0.048949;
6.946474;1.021018;2.094098;4.229720;1.938105;0.998690;-0.048394;
6.950929;1.021045;2.085375;4.216649;1.936765;0.998748;-0.047786;
6.955384;1.021064;2.076762;4.204157;1.935371;0.998807;-0.047127;
6.959840;1.021075;2.068268;4.192259;1.933925;0.998868;-0.046417;
6.964295;1.021076;2.059897;4.180965;1.932423;0.998930;-0.045657;
6.968750;1.021068;2.051656;4.170286;1.930867;0.998993;-0.044848;
6.977661;1.021026;2.035594;4.150830;1.927588;0.999123;-0.043086;
6.985681;1.020958;2.021641;4.135521;1.924441;0.999244;-0.041341;
6.993700;1.020860;2.008194;4.122343;1.921108;0.999367;-0.039453;
7.001720;1.020733;1.995284;4.111334;1.917587;0.999493;-0.037428;
7.009739;1.020578;1.982939;4.102521;1.913878;0.999621;-0.035272;
7.017759;1.020393;1.971184;4.095924;1.909980;0.999750;-0.032995;
7.025779;1.020179;1.960044;4.091554;1.905894;0.999880;-0.030604;
7.033116;1.019959;1.950411;4.089509;1.901993;1.000000;-0.028323;
7.033116;1.019959;1.950411;4.089509;1.901993;1.000000;-0.028323;
7.033131;1.019958;1.950391;4.089507;1.901984;1.000000;-0.028318;
7.033131;1.019958;1.950391;4.089507;1.901984;1.000000;-0.028318;
7.033140;1.019958;1.950379;4.089506;1.901979;1.000000;-0.028315;
7.033140;1.019958;1.950379;4.089506;1.901979;1.000000;-0.028315;
7.033140;1.019958;1.950379;4.089506;1.901979;1.000000;-0.028315;
7.033156;1.019957;1.950359;4.089503;1.901971;1.000000;-0.028310;
7.033172;1.019957;1.950339;4.089501;1.901962;1.000001;-0.028305;
7.033204;1.019956;1.950298;4.089496;1.901945;1.000001;-0.028295;
7.033267;1.019954;1.950217;4.089487;1.901910;1.000002;-0.028275;
7.033394;1.019950;1.950056;4.089469;1.901841;1.000004;-0.028235;
7.033648;1.019942;1.949733;4.089435;1.901703;1.000009;-0.028154;
7.034157;1.019925;1.949089;4.089376;1.901426;1.000017;-0.027992;
7.035173;1.019892;1.947813;4.089295;1.900869;1.000033;-0.027667;
7.036189;1.019859;1.946547;4.089249;1.900308;1.000050;-0.027340;
7.037206;1.019825;1.945293;4.089238;1.899745;1.000067;-0.027012;
7.039238;1.019755;1.942808;4.089302;1.898611;1.000100;-0.026352;
7.041271;1.019684;1.940365;4.089499;1.897467;1.000133;-0.025687;
7.043303;1.019612;1.937964;4.089835;1.896311;1.000167;-0.025016;
7.047369;1.019461;1.933294;4.090933;1.893964;1.000233;-0.023658;
7.051434;1.019302;1.928802;4.092594;1.891570;1.000299;-0.022279;
7.059565;1.018964;1.920360;4.097591;1.886646;1.000431;-0.019464;
7.067695;1.018597;1.912653;4.104794;1.881542;1.000561;-0.016582;
7.075826;1.018201;1.905691;4.114160;1.876262;1.000690;-0.013642;
7.083956;1.017777;1.899487;4.125638;1.870810;1.000817;-0.010655;
7.092087;1.017325;1.894048;4.139171;1.865192;1.000941;-0.007630;
7.100217;1.016846;1.889383;4.154692;1.859413;1.001062;-0.004579;
7.108348;1.016339;1.885495;4.172130;1.853479;1.001180;-0.001513;
7.116478;1.015804;1.882389;4.191404;1.847397;1.001294;0.001558;
7.124609;1.015244;1.880063;4.212429;1.841172;1.001404;0.004623;
7.132740;1.014657;1.878518;4.235115;1.834811;1.001510;0.007671;
7.140057;1.014107;1.877792;4.256877;1.828978;1.001601;0.010391;
7.147375;1.013536;1.877691;4.279833;1.823043;1.001687;0.013082;
7.154692;1.012946;1.878209;4.303906;1.817014;1.001770;0.015735;
7.162010;1.012336;1.879340;4.329017;1.810897;1.001848;0.018343;
7.169327;1.011707;1.881076;4.355086;1.804696;1.001921;0.020898;
7.176645;1.011060;1.883407;4.382029;1.798416;1.001990;0.023395;
7.183962;1.010396;1.886322;4.409762;1.792065;1.002053;0.025825;
7.191280;1.009715;1.889809;4.438199;1.785646;1.002112;0.028183;
7.198597;1.009017;1.893855;4.467253;1.779165;1.002165;0.030462;
7.205915;1.008305;1.898444;4.496838;1.772629;1.002213;0.032655;
7.213232;1.007578;1.903560;4.526864;1.766043;1.002255;0.034757;
7.220550;1.006838;1.909187;4.557246;1.759412;1.002292;0.036763;
7.227867;1.006085;1.915306;4.587894;1.752743;1.002323;0.038666;
7.235185;1.005321;1.921898;4.618723;1.746040;1.002349;0.040463;
7.242502;1.004547;1.928941;4.649646;1.739310;1.002369;0.042149;
7.249820;1.003763;1.936414;4.680578;1.732558;1.002383;0.043719;
7.257137;1.002972;1.944294;4.711436;1.725790;1.002392;0.045170;
7.264455;1.002175;1.952558;4.742137;1.719012;1.002395;0.046498;
7.271772;1.001372;1.961181;4.772601;1.712229;1.002393;0.047701;
7.279090;1.000566;1.970138;4.802749;1.705448;1.002385;0.048775;
7.286407;0.999757;1.979403;4.832506;1.698674;1.002371;0.049718;
7.293725;0.998948;1.988948;4.861796;1.691912;1.002352;0.050528;
7.301042;0.998139;1.998747;4.890550;1.685169;1.002328;0.051204;
7.308360;0.997333;2.008771;4.918698;1.678450;1.002299;0.051745;
7.315677;0.996531;2.018992;4.946173;1.671760;1.002264;0.052150;
7.322995;0.995733;2.029380;4.972914;1.665106;1.002225;0.052418;
7.330312;0.994943;2.039907;4.998859;1.658493;1.002181;0.052550;
7.337630;0.994162;2.050544;5.023951;1.651927;1.002132;0.052546;
7.344947;0.993391;2.061259;5.048136;1.645412;1.002079;0.052407;
7.350212;0.992843;2.068999;5.064943;1.640762;1.002038;0.052225;
7.352265;0.992632;2.072025;5.071363;1.638955;1.002021;0.052135;
7.359582;0.991886;2.082810;5.093585;1.632561;1.001959;0.051730;
7.366900;0.991154;2.093585;5.114756;1.626235;1.001893;0.051195;
7.374217;0.990440;2.104320;5.134836;1.619983;1.001824;0.050533;
7.381535;0.989743;2.114987;5.153786;1.613809;1.001750;0.049745;
7.388852;0.989065;2.125556;5.171571;1.607719;1.001674;0.048834;
7.396170;0.988408;2.135998;5.188159;1.601717;1.001594;0.047805;
7.403487;0.987773;2.146286;5.203521;1.595808;1.001512;0.046660;
7.410805;0.987162;2.156392;5.217633;1.589997;1.001426;0.045403;
7.418122;0.986574;2.166290;5.230472;1.584288;1.001339;0.044039;
7.425440;0.986012;2.175952;5.242017;1.578686;1.001249;0.042572;
7.432757;0.985477;2.185354;5.252253;1.573195;1.001157;0.041007;
7.440075;0.984969;2.194471;5.261167;1.567818;1.001063;0.039347;
7.447392;0.984489;2.203280;5.268748;1.562558;1.000968;0.037599;
7.454710;0.984038;2.211758;5.274988;1.557421;1.000871;0.035768;
7.462027;0.983617;2.219885;5.279882;1.552408;1.000773;0.033858;
7.469345;0.983225;2.227639;5.283428;1.547522;1.000675;0.031876;
7.476662;0.982864;2.235002;5.285627;1.542766;1.000576;0.029828;
7.483980;0.982534;2.241954;5.286483;1.538144;1.000477;0.027719;
7.491297;0.982235;2.248482;5.286004;1.533657;1.000378;0.025554;
7.498615;0.981967;2.254569;5.284195;1.529307;1.000279;0.023341;
7.505932;0.981729;2.260202;5.281070;1.525093;1.000180;0.021085;
7.513250;0.981523;2.265369;5.276641;1.521019;1.000082;0.018791;
7.519427;0.981373;2.269359;5.271901;1.517689;1.000000;0.016832;
