time;BESS_BESS_HvMeasurements_PPu;BESS_BESS_HvMeasurements_QPu;BESS_BESS_HvMeasurements_UPu;BESS_BESS_LvMeasurements_PPu;BESS_BESS_LvMeasurements_QPu;BESS_BESS_LvMeasurements_UPu;BESS_BESS_injector_PInjPu;BESS_BESS_injector_PInjPuSn;BESS_BESS_injector_QInjPu;BESS_BESS_injector_QInjPuSn;BESS_BESS_injector_terminal_V_re;BESS_BESS_injector_terminal_i_re;BESS_BESS_injector_terminal_V_im;BESS_BESS_injector_terminal_i_im;BESS_BESS_injector_UPu;BESS_BESS_injector_idPu;BESS_BESS_injector_iqPu;BESS_BESS_pll_omegaPLLPu;BESS_BESS_reecC_idCmdPu;BESS_BESS_reecC_iqCmdPu;BESS_BESS_LvTfo_RPu;BESS_BESS_LvTfo_XPu;BESS_BESS_HvTfo_RPu;BESS_BESS_HvTfo_XPu;
1.6438420;0.4804878;0.0004021;1.0000000;0.4804878;0.0004023;1.0000000;0.0288294;0.4804901;0.0000243;0.0004046;1.0000048;-0.0288293;0.0000053;0.0000241;1.0000048;0.4804878;-0.0004023;1.0000000;0.4773705;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6438740;0.4804820;0.0004013;1.0000000;0.4804820;0.0004015;1.0000000;0.0288291;0.4804843;0.0000242;0.0004038;1.0000048;-0.0288289;0.0000053;0.0000241;1.0000048;0.4804820;-0.0004015;1.0000000;0.4773699;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6438900;0.4804790;0.0004009;1.0000000;0.4804790;0.0004012;1.0000000;0.0288289;0.4804813;0.0000242;0.0004035;1.0000048;-0.0288287;0.0000053;0.0000241;1.0000048;0.4804790;-0.0004012;1.0000000;0.4773697;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6439220;0.4804732;0.0004002;1.0000000;0.4804732;0.0004004;1.0000000;0.0288285;0.4804755;0.0000242;0.0004027;1.0000048;-0.0288284;0.0000053;0.0000240;1.0000048;0.4804732;-0.0004004;1.0000000;0.4773692;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6439380;0.4804703;0.0003998;1.0000000;0.4804703;0.0004000;1.0000000;0.0288284;0.4804726;0.0000241;0.0004023;1.0000048;-0.0288282;0.0000053;0.0000240;1.0000048;0.4804703;-0.0004000;1.0000000;0.4773689;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6439700;0.4804644;0.0003990;1.0000000;0.4804644;0.0003993;1.0000000;0.0288280;0.4804667;0.0000241;0.0004016;1.0000048;-0.0288279;0.0000053;0.0000239;1.0000048;0.4804644;-0.0003993;1.0000000;0.4773684;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6439860;0.4804615;0.0003987;1.0000000;0.4804615;0.0003989;1.0000000;0.0288278;0.4804638;0.0000241;0.0004012;1.0000048;-0.0288277;0.0000053;0.0000239;1.0000048;0.4804615;-0.0003989;1.0000000;0.4773681;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6440180;0.4804557;0.0003979;1.0000000;0.4804557;0.0003982;1.0000000;0.0288275;0.4804580;0.0000240;0.0004005;1.0000048;-0.0288273;0.0000053;0.0000239;1.0000048;0.4804557;-0.0003982;1.0000000;0.4773676;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6440340;0.4804528;0.0003975;1.0000000;0.4804528;0.0003978;1.0000000;0.0288273;0.4804551;0.0000240;0.0004001;1.0000048;-0.0288272;0.0000053;0.0000239;1.0000048;0.4804528;-0.0003978;1.0000000;0.4773674;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6440660;0.4804470;0.0003968;1.0000000;0.4804470;0.0003970;1.0000000;0.0288270;0.4804493;0.0000240;0.0003993;1.0000048;-0.0288268;0.0000053;0.0000238;1.0000048;0.4804470;-0.0003970;1.0000000;0.4773669;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6440820;0.4804441;0.0003964;1.0000000;0.4804441;0.0003967;1.0000000;0.0288268;0.4804464;0.0000239;0.0003990;1.0000048;-0.0288266;0.0000053;0.0000238;1.0000048;0.4804441;-0.0003967;1.0000000;0.4773667;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6441140;0.4804383;0.0003957;1.0000000;0.4804383;0.0003959;1.0000000;0.0288264;0.4804406;0.0000239;0.0003982;1.0000048;-0.0288263;0.0000053;0.0000237;1.0000048;0.4804383;-0.0003959;1.0000000;0.4773662;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6441300;0.4804354;0.0003953;1.0000000;0.4804354;0.0003955;1.0000000;0.0288263;0.4804378;0.0000239;0.0003979;1.0000048;-0.0288261;0.0000053;0.0000237;1.0000048;0.4804354;-0.0003955;1.0000000;0.4773660;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6441620;0.4804297;0.0003946;1.0000000;0.4804297;0.0003948;1.0000000;0.0288259;0.4804320;0.0000238;0.0003971;1.0000048;-0.0288258;0.0000053;0.0000237;1.0000048;0.4804297;-0.0003948;1.0000000;0.4773655;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6441780;0.4804268;0.0003942;1.0000000;0.4804268;0.0003944;1.0000000;0.0288257;0.4804291;0.0000238;0.0003967;1.0000048;-0.0288256;0.0000053;0.0000237;1.0000048;0.4804268;-0.0003944;1.0000000;0.4773653;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6442100;0.4804210;0.0003935;1.0000000;0.4804210;0.0003937;1.0000000;0.0288254;0.4804233;0.0000238;0.0003960;1.0000048;-0.0288253;0.0000053;0.0000236;1.0000048;0.4804210;-0.0003937;1.0000000;0.4773648;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6442740;0.4804096;0.0003920;1.0000000;0.4804096;0.0003922;1.0000000;0.0288247;0.4804119;0.0000237;0.0003945;1.0000048;-0.0288246;0.0000053;0.0000235;1.0000048;0.4804096;-0.0003922;1.0000000;0.4773639;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6443060;0.4804039;0.0003912;1.0000000;0.4804039;0.0003915;1.0000000;0.0288244;0.4804062;0.0000236;0.0003938;1.0000048;-0.0288242;0.0000053;0.0000235;1.0000048;0.4804039;-0.0003915;1.0000000;0.4773635;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6443700;0.4803924;0.0003898;1.0000000;0.4803924;0.0003900;1.0000000;0.0288237;0.4803948;0.0000235;0.0003923;1.0000048;-0.0288235;0.0000053;0.0000234;1.0000048;0.4803924;-0.0003900;1.0000000;0.4773627;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6444020;0.4803868;0.0003890;1.0000000;0.4803868;0.0003893;1.0000000;0.0288233;0.4803891;0.0000235;0.0003916;1.0000048;-0.0288232;0.0000053;0.0000233;1.0000048;0.4803868;-0.0003893;1.0000000;0.4773623;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6444660;0.4803754;0.0003876;1.0000000;0.4803754;0.0003878;1.0000000;0.0288227;0.4803777;0.0000234;0.0003901;1.0000048;-0.0288225;0.0000053;0.0000233;1.0000048;0.4803754;-0.0003878;1.0000000;0.4773615;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6444980;0.4803697;0.0003869;1.0000000;0.4803697;0.0003871;1.0000000;0.0288223;0.4803720;0.0000234;0.0003894;1.0000048;-0.0288222;0.0000053;0.0000232;1.0000048;0.4803697;-0.0003871;1.0000000;0.4773611;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6445620;0.4803585;0.0003854;1.0000000;0.4803585;0.0003856;1.0000000;0.0288216;0.4803608;0.0000233;0.0003879;1.0000048;-0.0288215;0.0000053;0.0000231;1.0000048;0.4803585;-0.0003856;1.0000000;0.4773604;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6445940;0.4803528;0.0003847;1.0000000;0.4803528;0.0003849;1.0000000;0.0288213;0.4803551;0.0000232;0.0003872;1.0000048;-0.0288212;0.0000053;0.0000231;1.0000048;0.4803528;-0.0003849;1.0000000;0.4773600;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6446580;0.4803416;0.0003832;1.0000000;0.4803416;0.0003835;1.0000000;0.0288206;0.4803439;0.0000231;0.0003858;1.0000048;-0.0288205;0.0000053;0.0000230;1.0000048;0.4803416;-0.0003835;1.0000000;0.4773593;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6446900;0.4803360;0.0003825;1.0000000;0.4803360;0.0003828;1.0000000;0.0288203;0.4803383;0.0000231;0.0003851;1.0000048;-0.0288202;0.0000053;0.0000229;1.0000048;0.4803360;-0.0003828;1.0000000;0.4773590;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6447540;0.4803248;0.0003811;1.0000000;0.4803248;0.0003813;1.0000000;0.0288196;0.4803271;0.0000230;0.0003836;1.0000048;-0.0288195;0.0000053;0.0000229;1.0000048;0.4803248;-0.0003813;1.0000000;0.4773584;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6447860;0.4803192;0.0003804;1.0000000;0.4803192;0.0003806;1.0000000;0.0288193;0.4803216;0.0000230;0.0003829;1.0000048;-0.0288192;0.0000053;0.0000228;1.0000048;0.4803192;-0.0003806;1.0000000;0.4773580;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6448500;0.4803081;0.0003789;1.0000000;0.4803081;0.0003792;1.0000000;0.0288186;0.4803104;0.0000229;0.0003815;1.0000048;-0.0288185;0.0000053;0.0000227;1.0000048;0.4803081;-0.0003792;1.0000000;0.4773574;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6448820;0.4803026;0.0003782;1.0000000;0.4803026;0.0003785;1.0000000;0.0288183;0.4803049;0.0000228;0.0003808;1.0000048;-0.0288182;0.0000053;0.0000227;1.0000048;0.4803026;-0.0003785;1.0000000;0.4773572;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6449460;0.4802915;0.0003768;1.0000000;0.4802915;0.0003770;1.0000000;0.0288176;0.4802939;0.0000228;0.0003794;1.0000048;-0.0288175;0.0000053;0.0000226;1.0000048;0.4802915;-0.0003770;1.0000000;0.4773566;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6449780;0.4802860;0.0003761;1.0000000;0.4802860;0.0003763;1.0000000;0.0288173;0.4802883;0.0000227;0.0003786;1.0000048;-0.0288172;0.0000053;0.0000226;1.0000048;0.4802860;-0.0003763;1.0000000;0.4773563;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6450420;0.4802750;0.0003747;1.0000000;0.4802750;0.0003749;1.0000000;0.0288166;0.4802773;0.0000226;0.0003772;1.0000048;-0.0288165;0.0000053;0.0000225;1.0000048;0.4802750;-0.0003749;1.0000000;0.4773558;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6450740;0.4802696;0.0003740;1.0000000;0.4802696;0.0003742;1.0000000;0.0288163;0.4802719;0.0000226;0.0003765;1.0000048;-0.0288162;0.0000053;0.0000224;1.0000048;0.4802696;-0.0003742;1.0000000;0.4773556;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6451380;0.4802586;0.0003726;1.0000000;0.4802586;0.0003728;1.0000000;0.0288157;0.4802609;0.0000225;0.0003751;1.0000048;-0.0288155;0.0000053;0.0000224;1.0000048;0.4802586;-0.0003728;1.0000000;0.4773551;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6451700;0.4802532;0.0003719;1.0000000;0.4802532;0.0003721;1.0000000;0.0288153;0.4802555;0.0000225;0.0003744;1.0000048;-0.0288152;0.0000053;0.0000223;1.0000048;0.4802532;-0.0003721;1.0000000;0.4773549;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6452340;0.4802423;0.0003705;1.0000000;0.4802423;0.0003707;1.0000000;0.0288147;0.4802446;0.0000224;0.0003730;1.0000048;-0.0288145;0.0000053;0.0000222;1.0000048;0.4802423;-0.0003707;1.0000000;0.4773545;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6452660;0.4802369;0.0003698;1.0000000;0.4802369;0.0003700;1.0000000;0.0288144;0.4802392;0.0000223;0.0003723;1.0000048;-0.0288142;0.0000053;0.0000222;1.0000048;0.4802369;-0.0003700;1.0000000;0.4773543;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6453300;0.4802261;0.0003684;1.0000000;0.4802261;0.0003686;1.0000000;0.0288137;0.4802284;0.0000223;0.0003710;1.0000048;-0.0288136;0.0000053;0.0000221;1.0000048;0.4802261;-0.0003686;1.0000000;0.4773539;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6453620;0.4802207;0.0003677;1.0000000;0.4802207;0.0003680;1.0000000;0.0288134;0.4802230;0.0000222;0.0003703;1.0000048;-0.0288132;0.0000053;0.0000221;1.0000048;0.4802207;-0.0003680;1.0000000;0.4773537;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6454260;0.4802099;0.0003663;1.0000000;0.4802099;0.0003666;1.0000000;0.0288127;0.4802122;0.0000221;0.0003689;1.0000048;-0.0288126;0.0000053;0.0000220;1.0000048;0.4802099;-0.0003666;1.0000000;0.4773534;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6454580;0.4802045;0.0003657;1.0000000;0.4802045;0.0003659;1.0000000;0.0288124;0.4802068;0.0000221;0.0003682;1.0000048;-0.0288123;0.0000053;0.0000219;1.0000048;0.4802045;-0.0003659;1.0000000;0.4773532;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6455220;0.4801938;0.0003643;1.0000000;0.4801938;0.0003645;1.0000000;0.0288118;0.4801962;0.0000220;0.0003668;1.0000048;-0.0288116;0.0000053;0.0000219;1.0000048;0.4801938;-0.0003645;1.0000000;0.4773529;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6455540;0.4801885;0.0003636;1.0000000;0.4801885;0.0003638;1.0000000;0.0288114;0.4801908;0.0000220;0.0003661;1.0000048;-0.0288113;0.0000053;0.0000218;1.0000048;0.4801885;-0.0003638;1.0000000;0.4773528;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6456180;0.4801779;0.0003622;1.0000000;0.4801779;0.0003625;1.0000000;0.0288108;0.4801802;0.0000219;0.0003648;1.0000048;-0.0288107;0.0000053;0.0000217;1.0000048;0.4801779;-0.0003625;1.0000000;0.4773526;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6456500;0.4801726;0.0003616;1.0000000;0.4801726;0.0003618;1.0000000;0.0288105;0.4801749;0.0000218;0.0003641;1.0000048;-0.0288104;0.0000053;0.0000217;1.0000048;0.4801726;-0.0003618;1.0000000;0.4773525;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6457140;0.4801620;0.0003602;1.0000000;0.4801620;0.0003604;1.0000000;0.0288099;0.4801643;0.0000218;0.0003627;1.0000048;-0.0288097;0.0000053;0.0000216;1.0000048;0.4801620;-0.0003604;1.0000000;0.4773523;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6457460;0.4801567;0.0003595;1.0000000;0.4801567;0.0003598;1.0000000;0.0288095;0.4801590;0.0000217;0.0003621;1.0000048;-0.0288094;0.0000053;0.0000216;1.0000048;0.4801567;-0.0003598;1.0000000;0.4773522;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6458100;0.4801462;0.0003582;1.0000000;0.4801462;0.0003584;1.0000000;0.0288089;0.4801485;0.0000216;0.0003607;1.0000048;-0.0288088;0.0000053;0.0000215;1.0000048;0.4801462;-0.0003584;1.0000000;0.4773520;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6458420;0.4801409;0.0003575;1.0000000;0.4801409;0.0003577;1.0000000;0.0288086;0.4801432;0.0000216;0.0003600;1.0000048;-0.0288085;0.0000053;0.0000214;1.0000048;0.4801409;-0.0003577;1.0000000;0.4773520;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6459060;0.4801305;0.0003562;1.0000000;0.4801305;0.0003564;1.0000000;0.0288080;0.4801328;0.0000215;0.0003587;1.0000048;-0.0288078;0.0000053;0.0000214;1.0000048;0.4801305;-0.0003564;1.0000000;0.4773518;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6459380;0.4801253;0.0003555;1.0000000;0.4801253;0.0003557;1.0000000;0.0288077;0.4801276;0.0000215;0.0003580;1.0000048;-0.0288075;0.0000053;0.0000213;1.0000048;0.4801253;-0.0003557;1.0000000;0.4773518;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6460020;0.4801149;0.0003542;1.0000000;0.4801149;0.0003544;1.0000000;0.0288070;0.4801172;0.0000214;0.0003567;1.0000048;-0.0288069;0.0000053;0.0000212;1.0000048;0.4801149;-0.0003544;1.0000000;0.4773517;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6460340;0.4801097;0.0003535;1.0000000;0.4801097;0.0003537;1.0000000;0.0288067;0.4801120;0.0000214;0.0003560;1.0000048;-0.0288066;0.0000053;0.0000212;1.0000048;0.4801097;-0.0003537;1.0000000;0.4773517;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6460980;0.4800993;0.0003522;1.0000000;0.4800993;0.0003524;1.0000000;0.0288061;0.4801016;0.0000213;0.0003547;1.0000048;-0.0288060;0.0000053;0.0000211;1.0000048;0.4800993;-0.0003524;1.0000000;0.4773517;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6461300;0.4800942;0.0003515;1.0000000;0.4800942;0.0003517;1.0000000;0.0288058;0.4800965;0.0000212;0.0003540;1.0000048;-0.0288056;0.0000053;0.0000211;1.0000048;0.4800942;-0.0003517;1.0000000;0.4773517;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6461940;0.4800839;0.0003502;1.0000000;0.4800839;0.0003504;1.0000000;0.0288052;0.4800862;0.0000212;0.0003527;1.0000048;-0.0288050;0.0000053;0.0000210;1.0000048;0.4800839;-0.0003504;1.0000000;0.4773517;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6462260;0.4800787;0.0003495;1.0000000;0.4800787;0.0003498;1.0000000;0.0288049;0.4800810;0.0000211;0.0003521;1.0000048;-0.0288047;0.0000053;0.0000210;1.0000048;0.4800787;-0.0003498;1.0000000;0.4773517;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6462900;0.4800685;0.0003482;1.0000000;0.4800685;0.0003485;1.0000000;0.0288042;0.4800708;0.0000210;0.0003508;1.0000048;-0.0288041;0.0000053;0.0000209;1.0000048;0.4800685;-0.0003485;1.0000000;0.4773518;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6463220;0.4800634;0.0003476;1.0000000;0.4800634;0.0003478;1.0000000;0.0288039;0.4800657;0.0000210;0.0003501;1.0000048;-0.0288038;0.0000053;0.0000209;1.0000048;0.4800634;-0.0003478;1.0000000;0.4773519;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6463860;0.4800532;0.0003463;1.0000000;0.4800532;0.0003465;1.0000000;0.0288033;0.4800555;0.0000209;0.0003488;1.0000048;-0.0288032;0.0000053;0.0000208;1.0000048;0.4800532;-0.0003465;1.0000000;0.4773520;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6464180;0.4800482;0.0003456;1.0000000;0.4800482;0.0003458;1.0000000;0.0288030;0.4800505;0.0000209;0.0003482;1.0000048;-0.0288029;0.0000053;0.0000207;1.0000048;0.4800482;-0.0003458;1.0000000;0.4773520;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6464820;0.4800381;0.0003443;1.0000000;0.4800381;0.0003446;1.0000000;0.0288024;0.4800404;0.0000208;0.0003469;1.0000048;-0.0288023;0.0000053;0.0000207;1.0000048;0.4800380;-0.0003445;1.0000000;0.4773522;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6465140;0.4800330;0.0003437;1.0000000;0.4800330;0.0003439;1.0000000;0.0288021;0.4800353;0.0000208;0.0003462;1.0000048;-0.0288020;0.0000053;0.0000206;1.0000048;0.4800330;-0.0003439;1.0000000;0.4773523;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6465780;0.4800230;0.0003424;1.0000000;0.4800230;0.0003426;1.0000000;0.0288015;0.4800253;0.0000207;0.0003449;1.0000048;-0.0288014;0.0000053;0.0000205;1.0000048;0.4800230;-0.0003426;1.0000000;0.4773525;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6466100;0.4800179;0.0003417;1.0000000;0.4800179;0.0003420;1.0000000;0.0288012;0.4800202;0.0000207;0.0003443;1.0000048;-0.0288011;0.0000053;0.0000205;1.0000048;0.4800179;-0.0003420;1.0000000;0.4773526;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6466740;0.4800079;0.0003405;1.0000000;0.4800079;0.0003407;1.0000000;0.0288006;0.4800102;0.0000206;0.0003430;1.0000048;-0.0288005;0.0000053;0.0000204;1.0000048;0.4800079;-0.0003407;1.0000000;0.4773528;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6467060;0.4800029;0.0003398;1.0000000;0.4800029;0.0003401;1.0000000;0.0288003;0.4800053;0.0000205;0.0003424;1.0000048;-0.0288002;0.0000053;0.0000204;1.0000048;0.4800029;-0.0003401;1.0000000;0.4773530;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6467700;0.4799930;0.0003385;1.0000000;0.4799930;0.0003388;1.0000000;0.0287997;0.4799953;0.0000205;0.0003411;1.0000048;-0.0287996;0.0000053;0.0000203;1.0000048;0.4799930;-0.0003388;1.0000000;0.4773532;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6468020;0.4799881;0.0003379;1.0000000;0.4799881;0.0003381;1.0000000;0.0287994;0.4799904;0.0000204;0.0003404;1.0000048;-0.0287993;0.0000053;0.0000203;1.0000048;0.4799881;-0.0003381;1.0000000;0.4773534;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6468660;0.4799782;0.0003366;1.0000000;0.4799782;0.0003369;1.0000000;0.0287988;0.4799805;0.0000204;0.0003392;1.0000048;-0.0287987;0.0000053;0.0000202;1.0000048;0.4799782;-0.0003369;1.0000000;0.4773537;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6468980;0.4799732;0.0003360;1.0000000;0.4799732;0.0003362;1.0000000;0.0287985;0.4799755;0.0000203;0.0003385;1.0000048;-0.0287984;0.0000053;0.0000202;1.0000048;0.4799732;-0.0003362;1.0000000;0.4773539;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6469620;0.4799634;0.0003348;1.0000000;0.4799634;0.0003350;1.0000000;0.0287979;0.4799657;0.0000202;0.0003373;1.0000048;-0.0287978;0.0000053;0.0000201;1.0000048;0.4799634;-0.0003350;1.0000000;0.4773543;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6469940;0.4799585;0.0003341;1.0000000;0.4799585;0.0003344;1.0000000;0.0287976;0.4799608;0.0000202;0.0003367;1.0000048;-0.0287975;0.0000053;0.0000200;1.0000048;0.4799585;-0.0003344;1.0000000;0.4773545;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6470580;0.4799488;0.0003329;1.0000000;0.4799488;0.0003331;1.0000000;0.0287971;0.4799511;0.0000201;0.0003354;1.0000048;-0.0287969;0.0000053;0.0000200;1.0000048;0.4799488;-0.0003331;1.0000000;0.4773549;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6470900;0.4799439;0.0003322;1.0000000;0.4799439;0.0003325;1.0000000;0.0287968;0.4799462;0.0000201;0.0003348;1.0000048;-0.0287966;0.0000053;0.0000199;1.0000048;0.4799439;-0.0003325;1.0000000;0.4773551;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6471540;0.4799342;0.0003310;1.0000000;0.4799342;0.0003312;1.0000000;0.0287962;0.4799365;0.0000200;0.0003335;1.0000048;-0.0287961;0.0000053;0.0000199;1.0000048;0.4799342;-0.0003312;1.0000000;0.4773556;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6471860;0.4799293;0.0003304;1.0000000;0.4799293;0.0003306;1.0000000;0.0287959;0.4799316;0.0000200;0.0003329;1.0000048;-0.0287958;0.0000053;0.0000198;1.0000048;0.4799293;-0.0003306;1.0000000;0.4773558;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6472500;0.4799197;0.0003291;1.0000000;0.4799197;0.0003294;1.0000000;0.0287953;0.4799220;0.0000199;0.0003317;1.0000048;-0.0287952;0.0000053;0.0000197;1.0000048;0.4799197;-0.0003294;1.0000000;0.4773563;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6472820;0.4799149;0.0003285;1.0000000;0.4799149;0.0003288;1.0000000;0.0287950;0.4799172;0.0000199;0.0003311;1.0000048;-0.0287949;0.0000053;0.0000197;1.0000048;0.4799149;-0.0003287;1.0000000;0.4773566;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6473460;0.4799053;0.0003273;1.0000000;0.4799053;0.0003275;1.0000000;0.0287945;0.4799076;0.0000198;0.0003298;1.0000048;-0.0287943;0.0000053;0.0000196;1.0000048;0.4799053;-0.0003275;1.0000000;0.4773571;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6473780;0.4799005;0.0003267;1.0000000;0.4799005;0.0003269;1.0000000;0.0287942;0.4799028;0.0000198;0.0003292;1.0000048;-0.0287940;0.0000053;0.0000196;1.0000048;0.4799005;-0.0003269;1.0000000;0.4773574;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6474420;0.4798909;0.0003254;1.0000000;0.4798909;0.0003257;1.0000000;0.0287936;0.4798932;0.0000197;0.0003280;1.0000048;-0.0287935;0.0000053;0.0000195;1.0000048;0.4798909;-0.0003257;1.0000000;0.4773580;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6474740;0.4798862;0.0003248;1.0000000;0.4798862;0.0003251;1.0000000;0.0287933;0.4798885;0.0000196;0.0003274;1.0000048;-0.0287932;0.0000053;0.0000195;1.0000048;0.4798862;-0.0003251;1.0000000;0.4773583;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6475380;0.4798767;0.0003236;1.0000000;0.4798767;0.0003239;1.0000000;0.0287927;0.4798790;0.0000196;0.0003262;1.0000048;-0.0287926;0.0000053;0.0000194;1.0000048;0.4798767;-0.0003238;1.0000000;0.4773589;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6475700;0.4798720;0.0003230;1.0000000;0.4798720;0.0003232;1.0000000;0.0287925;0.4798743;0.0000195;0.0003255;1.0000048;-0.0287923;0.0000053;0.0000194;1.0000048;0.4798720;-0.0003232;1.0000000;0.4773593;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6476340;0.4798626;0.0003218;1.0000000;0.4798626;0.0003220;1.0000000;0.0287919;0.4798649;0.0000195;0.0003243;1.0000048;-0.0287918;0.0000053;0.0000193;1.0000048;0.4798626;-0.0003220;1.0000000;0.4773599;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
1.6476660;0.4798579;0.0003212;1.0000000;0.4798579;0.0003214;1.0000000;0.0287916;0.4798602;0.0000194;0.0003237;1.0000048;-0.0287915;0.0000053;0.0000193;1.0000048;0.4798579;-0.0003214;1.0000000;0.4773603;0.0000003;0.0000100;0.0000100;0.0000000;0.0000167;
