time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
20.608920;0.494660;-0.209665;1.018296;-0.257231;-0.985272;-0.076510;0.522030;
20.609426;0.494660;-0.209664;1.018297;-0.258796;-0.984862;-0.075679;0.522150;
20.609679;0.494660;-0.209664;1.018297;-0.259579;-0.984656;-0.075264;0.522210;
20.610185;0.494660;-0.209663;1.018297;-0.261143;-0.984242;-0.074433;0.522329;
20.610438;0.494661;-0.209663;1.018297;-0.261925;-0.984035;-0.074018;0.522388;
20.610944;0.494661;-0.209662;1.018297;-0.263488;-0.983617;-0.073187;0.522505;
20.611197;0.494661;-0.209662;1.018297;-0.264270;-0.983408;-0.072771;0.522562;
20.611702;0.494661;-0.209661;1.018298;-0.265832;-0.982987;-0.071940;0.522677;
20.611955;0.494661;-0.209660;1.018298;-0.266613;-0.982775;-0.071524;0.522734;
20.612461;0.494661;-0.209660;1.018298;-0.268175;-0.982351;-0.070693;0.522847;
20.612714;0.494661;-0.209659;1.018298;-0.268955;-0.982137;-0.070277;0.522903;
20.613220;0.494661;-0.209658;1.018298;-0.270516;-0.981709;-0.069445;0.523014;
20.613473;0.494661;-0.209658;1.018298;-0.271296;-0.981494;-0.069029;0.523069;
20.613979;0.494661;-0.209657;1.018299;-0.272855;-0.981062;-0.068197;0.523177;
20.614232;0.494662;-0.209657;1.018299;-0.273635;-0.980845;-0.067781;0.523231;
20.614737;0.494662;-0.209656;1.018299;-0.275193;-0.980409;-0.066949;0.523338;
20.614990;0.494662;-0.209656;1.018299;-0.275972;-0.980190;-0.066533;0.523391;
20.615496;0.494662;-0.209655;1.018299;-0.277529;-0.979750;-0.065700;0.523496;
20.615749;0.494662;-0.209655;1.018299;-0.278308;-0.979530;-0.065284;0.523548;
20.616255;0.494662;-0.209654;1.018300;-0.279864;-0.979086;-0.064451;0.523651;
20.616508;0.494662;-0.209654;1.018300;-0.280642;-0.978864;-0.064034;0.523702;
20.617014;0.494662;-0.209653;1.018300;-0.282197;-0.978417;-0.063201;0.523803;
20.617267;0.494662;-0.209652;1.018300;-0.282974;-0.978192;-0.062785;0.523853;
20.617772;0.494662;-0.209652;1.018300;-0.284528;-0.977742;-0.061951;0.523952;
20.618025;0.494662;-0.209651;1.018300;-0.285305;-0.977515;-0.061535;0.524001;
20.618531;0.494663;-0.209651;1.018301;-0.286858;-0.977061;-0.060701;0.524098;
20.618784;0.494663;-0.209650;1.018301;-0.287635;-0.976833;-0.060284;0.524145;
20.619290;0.494663;-0.209649;1.018301;-0.289187;-0.976375;-0.059451;0.524240;
20.619543;0.494663;-0.209649;1.018301;-0.289962;-0.976145;-0.059034;0.524287;
20.620049;0.494663;-0.209648;1.018301;-0.291513;-0.975683;-0.058200;0.524380;
20.620301;0.494663;-0.209648;1.018301;-0.292288;-0.975451;-0.057783;0.524426;
20.620807;0.494663;-0.209647;1.018302;-0.293838;-0.974986;-0.056949;0.524517;
20.621060;0.494663;-0.209647;1.018302;-0.294613;-0.974752;-0.056531;0.524562;
20.621566;0.494663;-0.209646;1.018302;-0.296161;-0.974283;-0.055697;0.524651;
20.621819;0.494663;-0.209646;1.018302;-0.296935;-0.974047;-0.055280;0.524695;
20.622325;0.494664;-0.209645;1.018302;-0.298483;-0.973574;-0.054445;0.524782;
20.622578;0.494664;-0.209645;1.018302;-0.299256;-0.973337;-0.054028;0.524825;
20.623083;0.494664;-0.209644;1.018302;-0.300803;-0.972860;-0.053193;0.524910;
20.623336;0.494664;-0.209644;1.018303;-0.301576;-0.972621;-0.052776;0.524952;
20.623842;0.494664;-0.209643;1.018303;-0.303121;-0.972141;-0.051941;0.525035;
20.624095;0.494664;-0.209643;1.018303;-0.303893;-0.971900;-0.051523;0.525076;
20.624601;0.494664;-0.209642;1.018303;-0.305438;-0.971416;-0.050688;0.525157;
20.624854;0.494664;-0.209641;1.018303;-0.306209;-0.971173;-0.050270;0.525197;
20.625360;0.494664;-0.209641;1.018303;-0.307752;-0.970685;-0.049435;0.525276;
20.625613;0.494664;-0.209640;1.018303;-0.308523;-0.970441;-0.049017;0.525315;
20.626118;0.494665;-0.209640;1.018304;-0.310065;-0.969949;-0.048182;0.525392;
20.626371;0.494665;-0.209639;1.018304;-0.310836;-0.969703;-0.047764;0.525430;
20.626877;0.494665;-0.209639;1.018304;-0.312376;-0.969208;-0.046928;0.525505;
20.627130;0.494665;-0.209638;1.018304;-0.313146;-0.968959;-0.046510;0.525542;
20.627636;0.494665;-0.209638;1.018304;-0.314686;-0.968461;-0.045674;0.525615;
20.627889;0.494665;-0.209637;1.018304;-0.315455;-0.968211;-0.045256;0.525651;
20.628395;0.494665;-0.209636;1.018305;-0.316994;-0.967708;-0.044420;0.525723;
20.628648;0.494665;-0.209636;1.018305;-0.317762;-0.967456;-0.044002;0.525758;
20.629153;0.494665;-0.209635;1.018305;-0.319299;-0.966950;-0.043166;0.525827;
20.629406;0.494665;-0.209635;1.018305;-0.320068;-0.966696;-0.042748;0.525861;
20.629912;0.494665;-0.209634;1.018305;-0.321603;-0.966187;-0.041911;0.525928;
20.630165;0.494666;-0.209634;1.018305;-0.322371;-0.965931;-0.041493;0.525961;
20.630671;0.494666;-0.209633;1.018305;-0.323906;-0.965418;-0.040657;0.526026;
20.630924;0.494666;-0.209633;1.018306;-0.324673;-0.965160;-0.040238;0.526058;
20.631430;0.494666;-0.209632;1.018306;-0.326206;-0.964643;-0.039402;0.526121;
20.631682;0.494666;-0.209632;1.018306;-0.326972;-0.964384;-0.038983;0.526152;
20.632188;0.494666;-0.209631;1.018306;-0.328505;-0.963863;-0.038146;0.526213;
20.632441;0.494666;-0.209631;1.018306;-0.329270;-0.963602;-0.037728;0.526243;
20.632947;0.494666;-0.209630;1.018306;-0.330801;-0.963077;-0.036891;0.526302;
20.633200;0.494666;-0.209630;1.018306;-0.331566;-0.962814;-0.036472;0.526331;
20.633706;0.494666;-0.209629;1.018307;-0.333096;-0.962287;-0.035635;0.526388;
20.633959;0.494666;-0.209629;1.018307;-0.333861;-0.962022;-0.035217;0.526416;
20.634465;0.494667;-0.209628;1.018307;-0.335389;-0.961490;-0.034379;0.526472;
20.634717;0.494667;-0.209628;1.018307;-0.336153;-0.961223;-0.033961;0.526499;
20.635223;0.494667;-0.209627;1.018307;-0.337680;-0.960688;-0.033123;0.526552;
20.635476;0.494667;-0.209627;1.018307;-0.338443;-0.960420;-0.032705;0.526578;
20.635982;0.494667;-0.209626;1.018307;-0.339969;-0.959881;-0.031867;0.526629;
20.636235;0.494667;-0.209626;1.018308;-0.340732;-0.959610;-0.031449;0.526654;
20.636741;0.494667;-0.209625;1.018308;-0.342256;-0.959068;-0.030611;0.526703;
20.636994;0.494667;-0.209625;1.018308;-0.343018;-0.958796;-0.030192;0.526727;
20.637499;0.494667;-0.209624;1.018308;-0.344541;-0.958250;-0.029354;0.526774;
20.637752;0.494667;-0.209624;1.018308;-0.345303;-0.957976;-0.028935;0.526797;
20.638258;0.494668;-0.209623;1.018308;-0.346825;-0.957426;-0.028098;0.526842;
20.638511;0.494668;-0.209623;1.018308;-0.347585;-0.957150;-0.027679;0.526864;
20.639017;0.494668;-0.209622;1.018309;-0.349106;-0.956597;-0.026841;0.526907;
20.639270;0.494668;-0.209622;1.018309;-0.349866;-0.956319;-0.026422;0.526929;
20.639776;0.494668;-0.209621;1.018309;-0.351385;-0.955762;-0.025584;0.526970;
20.640029;0.494668;-0.209621;1.018309;-0.352144;-0.955483;-0.025165;0.526990;
20.640534;0.494668;-0.209620;1.018309;-0.353662;-0.954922;-0.024327;0.527029;
20.640787;0.494668;-0.209620;1.018309;-0.354421;-0.954641;-0.023908;0.527048;
20.641293;0.494668;-0.209619;1.018309;-0.355938;-0.954077;-0.023069;0.527085;
20.641546;0.494668;-0.209619;1.018309;-0.356696;-0.953794;-0.022650;0.527103;
20.642052;0.494668;-0.209618;1.018310;-0.358211;-0.953226;-0.021812;0.527138;
20.642305;0.494669;-0.209618;1.018310;-0.358968;-0.952941;-0.021393;0.527155;
20.642811;0.494669;-0.209618;1.018310;-0.360482;-0.952370;-0.020554;0.527188;
20.643064;0.494669;-0.209617;1.018310;-0.361239;-0.952083;-0.020135;0.527204;
20.643569;0.494669;-0.209617;1.018310;-0.362751;-0.951508;-0.019297;0.527236;
20.643822;0.494669;-0.209616;1.018310;-0.363507;-0.951219;-0.018878;0.527251;
20.644328;0.494669;-0.209616;1.018310;-0.365019;-0.950641;-0.018039;0.527280;
20.644581;0.494669;-0.209615;1.018311;-0.365774;-0.950350;-0.017620;0.527294;
20.645087;0.494669;-0.209615;1.018311;-0.367284;-0.949768;-0.016781;0.527321;
20.645340;0.494669;-0.209614;1.018311;-0.368038;-0.949476;-0.016362;0.527334;
20.645846;0.494669;-0.209614;1.018311;-0.369547;-0.948890;-0.015523;0.527359;
20.646098;0.494669;-0.209613;1.018311;-0.370300;-0.948596;-0.015104;0.527371;
20.646604;0.494670;-0.209613;1.018311;-0.371807;-0.948007;-0.014265;0.527394;
20.646857;0.494670;-0.209613;1.018311;-0.372561;-0.947711;-0.013846;0.527405;
20.647363;0.494670;-0.209612;1.018312;-0.374066;-0.947118;-0.013007;0.527427;
20.647616;0.494670;-0.209612;1.018312;-0.374819;-0.946821;-0.012588;0.527437;
20.648122;0.494670;-0.209611;1.018312;-0.376323;-0.946224;-0.011749;0.527456;
20.648375;0.494670;-0.209611;1.018312;-0.377074;-0.945925;-0.011330;0.527465;
20.648880;0.494670;-0.209610;1.018312;-0.378577;-0.945325;-0.010491;0.527482;
20.649133;0.494670;-0.209610;1.018312;-0.379328;-0.945024;-0.010072;0.527490;
20.649639;0.494670;-0.209609;1.018312;-0.380830;-0.944420;-0.009233;0.527505;
20.649892;0.494670;-0.209609;1.018312;-0.381580;-0.944117;-0.008813;0.527512;
20.650398;0.494670;-0.209608;1.018313;-0.383080;-0.943510;-0.007974;0.527525;
20.650651;0.494671;-0.209608;1.018313;-0.383829;-0.943205;-0.007555;0.527531;
20.651157;0.494671;-0.209607;1.018313;-0.385328;-0.942594;-0.006716;0.527543;
20.651410;0.494671;-0.209607;1.018313;-0.386077;-0.942288;-0.006297;0.527548;
20.651915;0.494671;-0.209606;1.018313;-0.387574;-0.941673;-0.005458;0.527557;
20.652168;0.494671;-0.209606;1.018313;-0.388322;-0.941365;-0.005038;0.527561;
20.652674;0.494671;-0.209606;1.018313;-0.389817;-0.940747;-0.004199;0.527568;
20.652927;0.494671;-0.209605;1.018313;-0.390565;-0.940437;-0.003780;0.527571;
20.653433;0.494671;-0.209605;1.018314;-0.392059;-0.939815;-0.002941;0.527576;
20.653686;0.494671;-0.209604;1.018314;-0.392805;-0.939504;-0.002521;0.527578;
20.654192;0.494671;-0.209604;1.018314;-0.394298;-0.938878;-0.001683;0.527581;
20.654445;0.494671;-0.209604;1.018314;-0.395044;-0.938565;-0.001263;0.527583;
20.654950;0.494672;-0.209603;1.018314;-0.396535;-0.937936;-0.000424;0.527584;
20.655203;0.494672;-0.209603;1.018314;-0.397280;-0.937621;-0.000005;0.527584;
20.655709;0.494672;-0.209602;1.018314;-0.398769;-0.936988;0.000834;0.527583;
20.655962;0.494672;-0.209602;1.018314;-0.399514;-0.936671;0.001254;0.527582;
20.656468;0.494672;-0.209601;1.018315;-0.401002;-0.936035;0.002093;0.527579;
20.656721;0.494672;-0.209601;1.018315;-0.401745;-0.935717;0.002512;0.527577;
20.657227;0.494672;-0.209600;1.018315;-0.403232;-0.935077;0.003351;0.527572;
20.657479;0.494672;-0.209600;1.018315;-0.403975;-0.934756;0.003771;0.527569;
20.657985;0.494672;-0.209599;1.018315;-0.405460;-0.934114;0.004610;0.527562;
20.658238;0.494672;-0.209599;1.018315;-0.406202;-0.933791;0.005029;0.527559;
20.658744;0.494672;-0.209599;1.018315;-0.407685;-0.933145;0.005868;0.527550;
20.658997;0.494672;-0.209598;1.018315;-0.408426;-0.932820;0.006287;0.527545;
20.659503;0.494673;-0.209598;1.018316;-0.409908;-0.932170;0.007126;0.527534;
20.659756;0.494673;-0.209597;1.018316;-0.410649;-0.931844;0.007546;0.527528;
20.660262;0.494673;-0.209597;1.018316;-0.412129;-0.931191;0.008384;0.527515;
20.660514;0.494673;-0.209597;1.018316;-0.412869;-0.930863;0.008804;0.527508;
20.661020;0.494673;-0.209596;1.018316;-0.414348;-0.930206;0.009643;0.527493;
20.661273;0.494673;-0.209596;1.018316;-0.415087;-0.929877;0.010062;0.527485;
20.661779;0.494673;-0.209595;1.018316;-0.416564;-0.929216;0.010901;0.527469;
20.662032;0.494673;-0.209595;1.018316;-0.417302;-0.928885;0.011320;0.527460;
20.662538;0.494673;-0.209594;1.018316;-0.418778;-0.928221;0.012159;0.527441;
20.662791;0.494673;-0.209594;1.018317;-0.419515;-0.927888;0.012578;0.527431;
20.663296;0.494673;-0.209594;1.018317;-0.420989;-0.927220;0.013417;0.527410;
20.663549;0.494673;-0.209593;1.018317;-0.421726;-0.926885;0.013836;0.527399;
20.664055;0.494674;-0.209593;1.018317;-0.423198;-0.926214;0.014675;0.527376;
20.664308;0.494674;-0.209592;1.018317;-0.423934;-0.925878;0.015094;0.527364;
20.664814;0.494674;-0.209592;1.018317;-0.425405;-0.925203;0.015933;0.527339;
20.665067;0.494674;-0.209592;1.018317;-0.426140;-0.924865;0.016352;0.527326;
20.665573;0.494674;-0.209591;1.018317;-0.427609;-0.924187;0.017190;0.527300;
20.665826;0.494674;-0.209591;1.018318;-0.428343;-0.923847;0.017610;0.527286;
20.666331;0.494674;-0.209590;1.018318;-0.429811;-0.923165;0.018448;0.527257;
20.666584;0.494674;-0.209590;1.018318;-0.430544;-0.922823;0.018867;0.527242;
20.667090;0.494674;-0.209590;1.018318;-0.432010;-0.922138;0.019705;0.527211;
20.667343;0.494674;-0.209589;1.018318;-0.432743;-0.921794;0.020125;0.527195;
20.667849;0.494674;-0.209589;1.018318;-0.434207;-0.921106;0.020963;0.527162;
20.668102;0.494675;-0.209588;1.018318;-0.434939;-0.920761;0.021382;0.527145;
20.668608;0.494675;-0.209588;1.018318;-0.436402;-0.920068;0.022220;0.527111;
20.668860;0.494675;-0.209588;1.018318;-0.437133;-0.919721;0.022639;0.527093;
20.669366;0.494675;-0.209587;1.018319;-0.438594;-0.919026;0.023477;0.527056;
20.669619;0.494675;-0.209587;1.018319;-0.439324;-0.918677;0.023896;0.527037;
20.670125;0.494675;-0.209586;1.018319;-0.440783;-0.917978;0.024734;0.526998;
20.670378;0.494675;-0.209586;1.018319;-0.441512;-0.917627;0.025153;0.526978;
20.670884;0.494675;-0.209586;1.018319;-0.442970;-0.916925;0.025991;0.526937;
20.671137;0.494675;-0.209585;1.018319;-0.443699;-0.916573;0.026410;0.526916;
20.671643;0.494675;-0.209585;1.018319;-0.445155;-0.915866;0.027248;0.526874;
20.671895;0.494675;-0.209585;1.018319;-0.445882;-0.915513;0.027667;0.526852;
20.672401;0.494675;-0.209584;1.018319;-0.447337;-0.914803;0.028504;0.526807;
20.672654;0.494676;-0.209584;1.018320;-0.448063;-0.914447;0.028923;0.526784;
20.673160;0.494676;-0.209583;1.018320;-0.449516;-0.913734;0.029761;0.526737;
20.673413;0.494676;-0.209583;1.018320;-0.450242;-0.913377;0.030180;0.526713;
20.673919;0.494676;-0.209582;1.018320;-0.451693;-0.912660;0.031017;0.526664;
20.674172;0.494676;-0.209582;1.018320;-0.452418;-0.912301;0.031436;0.526639;
20.674677;0.494676;-0.209582;1.018320;-0.453867;-0.911581;0.032273;0.526589;
20.674930;0.494676;-0.209581;1.018320;-0.454591;-0.911221;0.032692;0.526563;
20.675436;0.494676;-0.209581;1.018320;-0.456039;-0.910497;0.033529;0.526510;
20.675689;0.494676;-0.209581;1.018320;-0.456762;-0.910135;0.033947;0.526483;
20.676195;0.494676;-0.209580;1.018321;-0.458208;-0.909408;0.034784;0.526428;
20.676448;0.494676;-0.209580;1.018321;-0.458930;-0.909043;0.035203;0.526400;
20.676954;0.494676;-0.209579;1.018321;-0.460374;-0.908313;0.036040;0.526343;
20.677207;0.494677;-0.209579;1.018321;-0.461096;-0.907947;0.036458;0.526315;
20.677712;0.494677;-0.209579;1.018321;-0.462538;-0.907213;0.037295;0.526256;
20.677965;0.494677;-0.209578;1.018321;-0.463259;-0.906846;0.037713;0.526226;
20.678471;0.494677;-0.209578;1.018321;-0.464699;-0.906108;0.038550;0.526165;
20.678724;0.494677;-0.209578;1.018321;-0.465419;-0.905739;0.038968;0.526134;
20.679230;0.494677;-0.209577;1.018321;-0.466858;-0.904998;0.039805;0.526071;
20.679483;0.494677;-0.209577;1.018321;-0.467577;-0.904627;0.040223;0.526040;
20.679989;0.494677;-0.209577;1.018322;-0.469014;-0.903883;0.041059;0.525975;
20.680242;0.494677;-0.209576;1.018322;-0.469732;-0.903510;0.041478;0.525942;
20.680747;0.494677;-0.209576;1.018322;-0.471167;-0.902763;0.042314;0.525875;
20.681000;0.494677;-0.209576;1.018322;-0.471884;-0.902388;0.042732;0.525841;
20.681506;0.494677;-0.209575;1.018322;-0.473318;-0.901637;0.043568;0.525772;
20.681759;0.494678;-0.209575;1.018322;-0.474034;-0.901261;0.043986;0.525738;
20.682265;0.494678;-0.209574;1.018322;-0.475466;-0.900507;0.044822;0.525667;
20.682518;0.494678;-0.209574;1.018322;-0.476181;-0.900129;0.045240;0.525631;
20.683024;0.494678;-0.209574;1.018322;-0.477611;-0.899371;0.046075;0.525558;
20.683276;0.494678;-0.209573;1.018322;-0.478325;-0.898991;0.046493;0.525521;
20.683782;0.494678;-0.209573;1.018323;-0.479753;-0.898230;0.047328;0.525447;
20.684035;0.494678;-0.209573;1.018323;-0.480467;-0.897849;0.047746;0.525409;
20.684541;0.494678;-0.209572;1.018323;-0.481893;-0.897084;0.048581;0.525332;
20.684794;0.494678;-0.209572;1.018323;-0.482606;-0.896701;0.048999;0.525293;
20.685300;0.494678;-0.209572;1.018323;-0.484030;-0.895933;0.049834;0.525214;
20.685553;0.494678;-0.209571;1.018323;-0.484742;-0.895548;0.050252;0.525175;
20.686058;0.494678;-0.209571;1.018323;-0.486165;-0.894777;0.051087;0.525094;
20.686311;0.494679;-0.209571;1.018323;-0.486875;-0.894391;0.051504;0.525053;
20.686817;0.494679;-0.209570;1.018323;-0.488296;-0.893616;0.052339;0.524970;
20.687070;0.494679;-0.209570;1.018323;-0.489006;-0.893228;0.052756;0.524928;
20.687576;0.494679;-0.209569;1.018324;-0.490425;-0.892450;0.053591;0.524844;
20.687829;0.494679;-0.209569;1.018324;-0.491134;-0.892060;0.054008;0.524801;
20.688335;0.494679;-0.209569;1.018324;-0.492551;-0.891278;0.054842;0.524714;
20.688588;0.494679;-0.209569;1.018324;-0.493259;-0.890887;0.055259;0.524670;
20.689093;0.494679;-0.209568;1.018324;-0.494674;-0.890102;0.056093;0.524582;
20.689346;0.494679;-0.209568;1.018324;-0.495381;-0.889709;0.056510;0.524537;
20.689852;0.494679;-0.209567;1.018324;-0.496794;-0.888920;0.057344;0.524446;
20.690105;0.494679;-0.209567;1.018324;-0.497501;-0.888525;0.057761;0.524400;
20.690611;0.494679;-0.209567;1.018324;-0.498912;-0.887734;0.058595;0.524308;
20.690864;0.494680;-0.209567;1.018324;-0.499617;-0.887337;0.059012;0.524261;
20.691370;0.494680;-0.209566;1.018325;-0.501027;-0.886542;0.059845;0.524166;
20.691623;0.494680;-0.209566;1.018325;-0.501731;-0.886144;0.060262;0.524119;
20.692128;0.494680;-0.209565;1.018325;-0.503138;-0.885346;0.061095;0.524022;
20.692381;0.494680;-0.209565;1.018325;-0.503842;-0.884946;0.061512;0.523973;
20.692887;0.494680;-0.209565;1.018325;-0.505247;-0.884144;0.062345;0.523875;
20.693140;0.494680;-0.209565;1.018325;-0.505950;-0.883742;0.062761;0.523825;
20.693646;0.494680;-0.209564;1.018325;-0.507354;-0.882937;0.063594;0.523724;
20.693899;0.494680;-0.209564;1.018325;-0.508055;-0.882534;0.064010;0.523673;
20.694405;0.494680;-0.209563;1.018325;-0.509457;-0.881726;0.064843;0.523571;
20.694657;0.494680;-0.209563;1.018325;-0.510157;-0.881321;0.065259;0.523519;
20.695163;0.494680;-0.209563;1.018325;-0.511557;-0.880509;0.066091;0.523415;
20.695416;0.494681;-0.209563;1.018326;-0.512257;-0.880102;0.066507;0.523362;
20.695922;0.494681;-0.209562;1.018326;-0.513655;-0.879287;0.067339;0.523255;
20.696175;0.494681;-0.209562;1.018326;-0.514353;-0.878879;0.067755;0.523201;
20.696681;0.494681;-0.209561;1.018326;-0.515749;-0.878061;0.068587;0.523093;
20.696934;0.494681;-0.209561;1.018326;-0.516447;-0.877651;0.069002;0.523038;
20.697440;0.494681;-0.209561;1.018326;-0.517841;-0.876829;0.069834;0.522928;
20.697692;0.494681;-0.209561;1.018326;-0.518537;-0.876417;0.070250;0.522872;
20.698198;0.494681;-0.209560;1.018326;-0.519929;-0.875592;0.071081;0.522759;
20.698451;0.494681;-0.209560;1.018326;-0.520625;-0.875179;0.071496;0.522703;
20.698957;0.494681;-0.209560;1.018326;-0.522015;-0.874351;0.072327;0.522588;
20.699210;0.494681;-0.209559;1.018326;-0.522710;-0.873936;0.072743;0.522531;
20.699716;0.494681;-0.209559;1.018327;-0.524098;-0.873104;0.073573;0.522414;
20.699969;0.494681;-0.209559;1.018327;-0.524791;-0.872687;0.073989;0.522355;
20.700474;0.494682;-0.209558;1.018327;-0.526178;-0.871852;0.074819;0.522237;
20.700727;0.494682;-0.209558;1.018327;-0.526870;-0.871434;0.075234;0.522177;
20.701233;0.494682;-0.209558;1.018327;-0.528254;-0.870596;0.076064;0.522057;
20.701486;0.494682;-0.209558;1.018327;-0.528946;-0.870176;0.076479;0.521996;
20.701992;0.494682;-0.209557;1.018327;-0.530328;-0.869334;0.077309;0.521874;
20.702245;0.494682;-0.209557;1.018327;-0.531019;-0.868913;0.077724;0.521812;
20.702751;0.494682;-0.209556;1.018327;-0.532399;-0.868068;0.078553;0.521688;
20.703004;0.494682;-0.209556;1.018327;-0.533088;-0.867645;0.078968;0.521625;
20.703509;0.494682;-0.209556;1.018327;-0.534467;-0.866796;0.079797;0.521499;
20.703762;0.494682;-0.209556;1.018327;-0.535155;-0.866372;0.080212;0.521435;
20.704268;0.494682;-0.209555;1.018328;-0.536531;-0.865520;0.081040;0.521307;
20.704521;0.494682;-0.209555;1.018328;-0.537219;-0.865094;0.081455;0.521242;
20.705027;0.494683;-0.209555;1.018328;-0.538593;-0.864239;0.082283;0.521112;
20.705280;0.494683;-0.209554;1.018328;-0.539279;-0.863811;0.082698;0.521046;
20.705786;0.494683;-0.209554;1.018328;-0.540652;-0.862953;0.083526;0.520914;
20.706039;0.494683;-0.209554;1.018328;-0.541337;-0.862523;0.083940;0.520847;
20.706544;0.494683;-0.209554;1.018328;-0.542707;-0.861662;0.084768;0.520713;
20.706797;0.494683;-0.209553;1.018328;-0.543392;-0.861230;0.085182;0.520646;
20.707303;0.494683;-0.209553;1.018328;-0.544759;-0.860366;0.086009;0.520509;
20.707556;0.494683;-0.209553;1.018328;-0.545443;-0.859933;0.086423;0.520441;
20.708062;0.494683;-0.209552;1.018328;-0.546809;-0.859065;0.087250;0.520303;
20.708315;0.494683;-0.209552;1.018328;-0.547491;-0.858630;0.087664;0.520233;
20.708821;0.494683;-0.209552;1.018329;-0.548855;-0.857759;0.088491;0.520093;
20.709073;0.494683;-0.209552;1.018329;-0.549536;-0.857323;0.088904;0.520022;
20.709579;0.494684;-0.209551;1.018329;-0.550898;-0.856449;0.089731;0.519880;
20.709832;0.494684;-0.209551;1.018329;-0.551578;-0.856011;0.090144;0.519809;
20.710338;0.494684;-0.209551;1.018329;-0.552938;-0.855133;0.090970;0.519665;
20.710591;0.494684;-0.209550;1.018329;-0.553617;-0.854694;0.091383;0.519592;
20.711097;0.494684;-0.209550;1.018329;-0.554975;-0.853813;0.092209;0.519446;
20.711350;0.494684;-0.209550;1.018329;-0.555653;-0.853372;0.092622;0.519373;
20.711855;0.494684;-0.209549;1.018329;-0.557009;-0.852488;0.093448;0.519225;
20.712108;0.494684;-0.209549;1.018329;-0.557686;-0.852045;0.093860;0.519150;
20.712614;0.494684;-0.209549;1.018329;-0.559039;-0.851158;0.094686;0.519000;
20.712867;0.494684;-0.209549;1.018329;-0.559715;-0.850714;0.095098;0.518925;
20.713373;0.494684;-0.209548;1.018330;-0.561066;-0.849823;0.095923;0.518773;
20.713626;0.494684;-0.209548;1.018330;-0.561742;-0.849377;0.096335;0.518696;
20.714132;0.494684;-0.209548;1.018330;-0.563091;-0.848484;0.097160;0.518542;
20.714385;0.494685;-0.209548;1.018330;-0.563765;-0.848036;0.097572;0.518465;
20.714890;0.494685;-0.209547;1.018330;-0.565112;-0.847139;0.098396;0.518309;
20.715143;0.494685;-0.209547;1.018330;-0.565784;-0.846690;0.098808;0.518231;
20.715649;0.494685;-0.209547;1.018330;-0.567129;-0.845790;0.099632;0.518073;
20.715902;0.494685;-0.209547;1.018330;-0.567801;-0.845339;0.100044;0.517993;
20.716408;0.494685;-0.209546;1.018330;-0.569144;-0.844436;0.100867;0.517834;
20.716661;0.494685;-0.209546;1.018330;-0.569815;-0.843983;0.101279;0.517753;
20.717167;0.494685;-0.209546;1.018330;-0.571155;-0.843077;0.102101;0.517591;
20.718178;0.494685;-0.209545;1.018331;-0.573832;-0.841257;0.103747;0.517264;
20.718684;0.494685;-0.209545;1.018331;-0.575168;-0.840345;0.104569;0.517098;
20.719696;0.494686;-0.209544;1.018331;-0.577836;-0.838513;0.106212;0.516763;
20.720202;0.494686;-0.209544;1.018331;-0.579168;-0.837593;0.107034;0.516594;
20.720454;0.494686;-0.209543;1.018331;-0.579833;-0.837133;0.107444;0.516508;
20.720960;0.494686;-0.209543;1.018331;-0.581163;-0.836211;0.108265;0.516337;
20.721213;0.494686;-0.209543;1.018331;-0.581827;-0.835749;0.108676;0.516250;
20.721719;0.494686;-0.209543;1.018331;-0.583154;-0.834823;0.109496;0.516077;
20.721972;0.494686;-0.209542;1.018331;-0.583817;-0.834359;0.109906;0.515990;
20.722478;0.494686;-0.209542;1.018331;-0.585143;-0.833431;0.110726;0.515814;
20.722731;0.494686;-0.209542;1.018331;-0.585805;-0.832966;0.111136;0.515726;
20.723236;0.494686;-0.209542;1.018331;-0.587128;-0.832034;0.111956;0.515549;
20.723489;0.494686;-0.209541;1.018332;-0.587789;-0.831567;0.112366;0.515459;
20.723995;0.494687;-0.209541;1.018332;-0.589109;-0.830632;0.113185;0.515280;
20.724248;0.494687;-0.209541;1.018332;-0.589769;-0.830164;0.113595;0.515190;
20.724754;0.494687;-0.209541;1.018332;-0.591088;-0.829226;0.114414;0.515009;
20.725766;0.494687;-0.209540;1.018332;-0.593720;-0.827343;0.116050;0.514642;
20.726271;0.494687;-0.209540;1.018332;-0.595034;-0.826399;0.116868;0.514457;
20.727283;0.494687;-0.209539;1.018332;-0.597658;-0.824503;0.118503;0.514083;
20.727789;0.494687;-0.209539;1.018332;-0.598967;-0.823553;0.119320;0.513893;
20.728042;0.494687;-0.209538;1.018332;-0.599621;-0.823077;0.119729;0.513798;
20.728548;0.494687;-0.209538;1.018332;-0.600929;-0.822123;0.120545;0.513607;
20.728801;0.494687;-0.209538;1.018332;-0.601582;-0.821645;0.120954;0.513511;
20.729306;0.494688;-0.209538;1.018333;-0.602887;-0.820688;0.121770;0.513318;
20.729559;0.494688;-0.209538;1.018333;-0.603538;-0.820209;0.122178;0.513221;
20.730065;0.494688;-0.209537;1.018333;-0.604841;-0.819249;0.122993;0.513026;
