time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_UpssPu;
1.000769;1.052766;3.786152;3.821614;2.432760;1.008164;0.034871;
1.001457;1.052751;3.764178;3.836293;2.433897;1.008179;0.033329;
1.002146;1.052735;3.741248;3.850972;2.435015;1.008194;0.031789;
1.002835;1.052716;3.717378;3.865648;2.436113;1.008208;0.030252;
1.003524;1.052695;3.692583;3.880322;2.437190;1.008223;0.028716;
1.004213;1.052673;3.666880;3.894992;2.438246;1.008237;0.027182;
1.004902;1.052648;3.640285;3.909657;2.439279;1.008250;0.025651;
1.005591;1.052621;3.612813;3.924315;2.440290;1.008264;0.024123;
1.006279;1.052592;3.584481;3.938966;2.441277;1.008277;0.022598;
1.006968;1.052561;3.555303;3.953609;2.442240;1.008290;0.021075;
1.007657;1.052527;3.525296;3.968242;2.443178;1.008303;0.019555;
1.008346;1.052492;3.494476;3.982865;2.444090;1.008315;0.018039;
1.009035;1.052453;3.462857;3.997476;2.444975;1.008327;0.016526;
1.009724;1.052413;3.430455;4.012075;2.445834;1.008339;0.015016;
1.010412;1.052370;3.397286;4.026659;2.446664;1.008351;0.013511;
1.011101;1.052325;3.363365;4.041229;2.447466;1.008363;0.012009;
1.011790;1.052277;3.328707;4.055783;2.448240;1.008374;0.010511;
1.012479;1.052227;3.293328;4.070320;2.448983;1.008385;0.009017;
1.013168;1.052174;3.257243;4.084840;2.449696;1.008395;0.007528;
1.013857;1.052119;3.220467;4.099340;2.450377;1.008406;0.006043;
1.014546;1.052061;3.183015;4.113820;2.451027;1.008416;0.004562;
1.015234;1.052001;3.144902;4.128279;2.451645;1.008426;0.003087;
1.015923;1.051937;3.106144;4.142716;2.452230;1.008436;0.001616;
1.016612;1.051872;3.066754;4.157130;2.452781;1.008445;0.000151;
1.017301;1.051803;3.026749;4.171520;2.453298;1.008454;-0.001309;
1.017990;1.051732;2.986142;4.185884;2.453780;1.008463;-0.002764;
1.018679;1.051658;2.944949;4.200223;2.454227;1.008472;-0.004213;
1.019367;1.051582;2.903184;4.214534;2.454639;1.008480;-0.005657;
1.020056;1.051502;2.860863;4.228817;2.455013;1.008488;-0.007094;
1.020745;1.051420;2.817999;4.243071;2.455351;1.008496;-0.008526;
1.021434;1.051335;2.774607;4.257295;2.455651;1.008504;-0.009952;
1.022123;1.051247;2.730702;4.271488;2.455913;1.008512;-0.011371;
1.022812;1.051156;2.686298;4.285649;2.456136;1.008519;-0.012784;
1.023501;1.051062;2.641409;4.299777;2.456321;1.008526;-0.014190;
1.024189;1.050966;2.596050;4.313871;2.456465;1.008532;-0.015590;
1.024878;1.050866;2.550236;4.327930;2.456570;1.008539;-0.016982;
1.025567;1.050763;2.503979;4.341953;2.456634;1.008545;-0.018368;
1.026256;1.050658;2.457295;4.355940;2.456657;1.008551;-0.019747;
1.026945;1.050549;2.410196;4.369889;2.456638;1.008557;-0.021118;
1.027634;1.050438;2.362699;4.383799;2.456578;1.008562;-0.022482;
1.028322;1.050323;2.314815;4.397670;2.456475;1.008567;-0.023839;
1.029011;1.050205;2.266559;4.411501;2.456329;1.008572;-0.025187;
1.029700;1.050085;2.217946;4.425290;2.456140;1.008577;-0.026529;
1.030389;1.049961;2.168987;4.439038;2.455907;1.008582;-0.027862;
1.031078;1.049834;2.119698;4.452742;2.455631;1.008586;-0.029187;
1.031767;1.049704;2.070091;4.466403;2.455309;1.008590;-0.030504;
1.032456;1.049571;2.020181;4.480019;2.454943;1.008594;-0.031813;
1.033144;1.049434;1.969980;4.493590;2.454532;1.008597;-0.033113;
1.033833;1.049295;1.919502;4.507114;2.454076;1.008601;-0.034405;
1.034522;1.049152;1.868759;4.520592;2.453573;1.008604;-0.035689;
1.035211;1.049006;1.817767;4.534021;2.453024;1.008607;-0.036963;
1.035900;1.048857;1.766536;4.547402;2.452429;1.008609;-0.038229;
1.036589;1.048705;1.715080;4.560733;2.451787;1.008612;-0.039486;
1.037277;1.048550;1.663413;4.574014;2.451097;1.008614;-0.040734;
1.037966;1.048391;1.611547;4.587244;2.450361;1.008616;-0.041973;
1.038655;1.048229;1.559494;4.600423;2.449576;1.008617;-0.043203;
1.039344;1.048064;1.507268;4.613548;2.448744;1.008619;-0.044424;
1.040033;1.047896;1.454881;4.626621;2.447863;1.008620;-0.045635;
1.040722;1.047724;1.402345;4.639640;2.446934;1.008621;-0.046836;
1.041411;1.047549;1.349673;4.652604;2.445957;1.008622;-0.048028;
1.042099;1.047371;1.296876;4.665512;2.444930;1.008623;-0.049211;
1.042788;1.047190;1.243969;4.678365;2.443854;1.008623;-0.050383;
1.043477;1.047006;1.190961;4.691161;2.442729;1.008623;-0.051546;
1.044166;1.046818;1.137866;4.703899;2.441555;1.008623;-0.052699;
1.044855;1.046627;1.084694;4.716579;2.440331;1.008623;-0.053842;
1.045544;1.046432;1.031459;4.729201;2.439057;1.008622;-0.054975;
1.046232;1.046235;0.978172;4.741764;2.437733;1.008621;-0.056098;
1.046921;1.046034;0.924844;4.754266;2.436359;1.008620;-0.057210;
1.047610;1.045830;0.871487;4.766708;2.434934;1.008619;-0.058313;
1.048299;1.045622;0.818112;4.779089;2.433460;1.008618;-0.059405;
1.048988;1.045412;0.764730;4.791408;2.431935;1.008616;-0.060487;
1.049677;1.045198;0.711353;4.803665;2.430359;1.008614;-0.061558;
1.050366;1.044981;0.657992;4.815858;2.428733;1.008612;-0.062619;
1.051054;1.044761;0.604658;4.827989;2.427056;1.008610;-0.063669;
1.051743;1.044537;0.551362;4.840056;2.425328;1.008607;-0.064708;
1.052432;1.044310;0.498113;4.852058;2.423549;1.008605;-0.065737;
1.053121;1.044080;0.444924;4.863995;2.421720;1.008602;-0.066756;
1.053810;1.043847;0.391805;4.875866;2.419839;1.008599;-0.067763;
1.054499;1.043610;0.338765;4.887672;2.417908;1.008595;-0.068760;
1.055187;1.043371;0.285816;4.899411;2.415926;1.008592;-0.069746;
1.055876;1.043128;0.232967;4.911083;2.413893;1.008588;-0.070721;
1.056565;1.042882;0.180229;4.922688;2.411809;1.008584;-0.071685;
1.057254;1.042632;0.127611;4.934225;2.409674;1.008580;-0.072638;
1.057943;1.042380;0.075124;4.945694;2.407488;1.008575;-0.073580;
1.058632;1.042124;0.022777;4.957094;2.405251;1.008571;-0.074512;
1.058932;1.042012;-0.000000;4.962043;2.404260;1.008569;-0.074914;
1.058932;1.042012;0.000000;4.962043;2.404260;1.008569;-0.074914;
1.058934;1.042011;0.000000;4.962067;2.404255;1.008569;-0.074916;
1.058935;1.042011;0.000000;4.962092;2.404250;1.008569;-0.074918;
1.058938;1.042009;0.000000;4.962141;2.404240;1.008569;-0.074922;
1.058944;1.042007;0.000000;4.962239;2.404221;1.008569;-0.074930;
1.058956;1.042003;0.000000;4.962436;2.404181;1.008569;-0.074946;
1.058980;1.041994;0.000000;4.962829;2.404102;1.008569;-0.074978;
1.059028;1.041976;0.000000;4.963616;2.403943;1.008568;-0.075042;
1.059123;1.041940;0.000000;4.965188;2.403626;1.008568;-0.075169;
1.059314;1.041868;0.000000;4.968329;2.402989;1.008566;-0.075424;
1.059697;1.041724;0.000000;4.974602;2.401713;1.008564;-0.075930;
1.060462;1.041434;0.000000;4.987109;2.399143;1.008558;-0.076933;
1.061991;1.040849;0.000000;5.011968;2.393938;1.008546;-0.078901;
1.065050;1.039657;0.000000;5.061059;2.383282;1.008519;-0.082702;
1.068109;1.038440;0.000000;5.109309;2.372315;1.008489;-0.086337;
1.071169;1.037198;0.000000;5.156715;2.361060;1.008454;-0.089824;
1.074228;1.035933;0.000000;5.203269;2.349540;1.008417;-0.093177;
1.077287;1.034647;0.000000;5.248968;2.337774;1.008375;-0.096410;
1.080346;1.033342;0.000000;5.293803;2.325784;1.008330;-0.099533;
1.080813;1.033141;0.000000;5.300571;2.323936;1.008323;-0.100000;
1.080813;1.033141;0.000000;5.300571;2.323936;1.008323;-0.100000;
1.080815;1.033140;0.000000;5.300597;2.323929;1.008323;-0.100000;
1.080816;1.033139;0.000000;5.300622;2.323922;1.008323;-0.100000;
1.080820;1.033138;0.000000;5.300672;2.323909;1.008323;-0.100000;
1.080827;1.033135;0.000000;5.300772;2.323881;1.008323;-0.100000;
1.080841;1.033129;0.000000;5.300972;2.323826;1.008322;-0.100000;
1.080868;1.033117;0.000000;5.301373;2.323716;1.008322;-0.100000;
1.080924;1.033093;0.000000;5.302175;2.323496;1.008321;-0.100000;
1.081035;1.033045;0.000000;5.303777;2.323056;1.008319;-0.100000;
1.081256;1.032949;0.000000;5.306976;2.322174;1.008316;-0.100000;
1.081700;1.032758;0.000000;5.313358;2.320407;1.008309;-0.100000;
1.082143;1.032566;0.000000;5.319722;2.318635;1.008302;-0.100000;
1.082586;1.032373;0.000000;5.326068;2.316859;1.008295;-0.100000;
1.083473;1.031988;0.000000;5.338712;2.313298;1.008280;-0.100000;
1.084360;1.031600;0.000000;5.351287;2.309724;1.008266;-0.100000;
1.086133;1.030822;0.000000;5.376215;2.302529;1.008235;-0.100000;
1.087906;1.030039;0.000000;5.400849;2.295275;1.008204;-0.100000;
1.091453;1.028458;0.000000;5.449223;2.280603;1.008138;-0.100000;
1.095000;1.026859;0.000000;5.496402;2.265724;1.008068;-0.100000;
1.098546;1.025244;0.000000;5.542377;2.250658;1.007993;-0.100000;
1.102093;1.023616;0.000000;5.587142;2.235421;1.007914;-0.100000;
1.105640;1.021975;0.000000;5.630687;2.220028;1.007832;-0.100000;
1.109186;1.020323;0.000000;5.673009;2.204494;1.007745;-0.100000;
1.112733;1.018663;0.000000;5.714099;2.188832;1.007655;-0.100000;
1.116280;1.016996;0.000000;5.753955;2.173055;1.007561;-0.100000;
1.119827;1.015324;0.000000;5.792571;2.157173;1.007463;-0.100000;
1.123373;1.013647;0.000000;5.829944;2.141198;1.007362;-0.100000;
1.126920;1.011968;0.000000;5.866071;2.125138;1.007258;-0.100000;
1.130467;1.010288;0.000000;5.900950;2.109003;1.007151;-0.100000;
1.134013;1.008608;0.000000;5.934582;2.092802;1.007040;-0.100000;
1.137560;1.006930;0.000000;5.966964;2.076542;1.006926;-0.100000;
1.141107;1.005256;0.000000;5.998099;2.060230;1.006810;-0.100000;
1.144653;1.003585;0.000000;6.027988;2.043873;1.006691;-0.100000;
1.148200;1.001921;0.000000;6.056632;2.027478;1.006569;-0.100000;
1.151747;1.000264;0.000000;6.084035;2.011051;1.006444;-0.100000;
1.155293;0.998615;0.000000;6.110202;1.994598;1.006317;-0.100000;
1.158840;0.996976;0.000000;6.135136;1.978125;1.006188;-0.100000;
1.162387;0.995347;0.000000;6.158843;1.961636;1.006057;-0.100000;
1.165933;0.993730;0.000000;6.181328;1.945138;1.005923;-0.100000;
1.169480;0.992127;0.000000;6.202600;1.928635;1.005787;-0.100000;
1.173027;0.990537;0.000000;6.222664;1.912131;1.005650;-0.100000;
1.176573;0.988962;0.000000;6.241528;1.895633;1.005511;-0.100000;
1.180120;0.987403;0.000000;6.259202;1.879143;1.005370;-0.100000;
1.183667;0.985862;0.000000;6.275694;1.862666;1.005227;-0.100000;
1.187214;0.984338;0.000000;6.291014;1.846208;1.005083;-0.100000;
1.190760;0.982833;0.000000;6.305171;1.829771;1.004938;-0.100000;
1.194307;0.981348;0.000000;6.318176;1.813360;1.004791;-0.100000;
1.197854;0.979884;0.000000;6.330039;1.796979;1.004643;-0.100000;
1.201400;0.978441;0.000000;6.340772;1.780632;1.004495;-0.100000;
1.204947;0.977020;0.000000;6.350385;1.764323;1.004345;-0.100000;
1.208494;0.975622;0.000000;6.358892;1.748055;1.004194;-0.100000;
1.212040;0.974248;0.000000;6.366303;1.731832;1.004043;-0.100000;
1.215587;0.972898;0.000000;6.372630;1.715659;1.003891;-0.100000;
1.219134;0.971572;0.000000;6.377887;1.699538;1.003738;-0.100000;
1.222680;0.970273;0.000000;6.382085;1.683473;1.003585;-0.100000;
1.226227;0.968999;0.000000;6.385238;1.667467;1.003432;-0.100000;
1.229774;0.967751;0.000000;6.387358;1.651524;1.003278;-0.100000;
1.233320;0.966531;0.000000;6.388458;1.635648;1.003124;-0.100000;
1.236867;0.965338;0.000000;6.388551;1.619841;1.002970;-0.100000;
1.240414;0.964173;0.000000;6.387649;1.604107;1.002817;-0.100000;
1.243960;0.963035;0.000000;6.385767;1.588449;1.002663;-0.100000;
1.247507;0.961926;0.000000;6.382917;1.572870;1.002509;-0.100000;
1.251054;0.960846;0.000000;6.379113;1.557374;1.002356;-0.100000;
1.254601;0.959795;0.000000;6.374367;1.541962;1.002203;-0.100000;
1.258147;0.958773;0.000000;6.368692;1.526639;1.002050;-0.100000;
1.261694;0.957780;0.000000;6.362102;1.511407;1.001898;-0.100000;
1.265241;0.956816;0.000000;6.354609;1.496269;1.001747;-0.100000;
1.268787;0.955881;0.000000;6.346227;1.481227;1.001596;-0.100000;
1.272334;0.954977;0.000000;6.336968;1.466284;1.001447;-0.100000;
1.275881;0.954101;0.000000;6.326846;1.451443;1.001298;-0.100000;
1.279427;0.953255;0.000000;6.315873;1.436707;1.001149;-0.100000;
1.282974;0.952438;0.000000;6.304061;1.422077;1.001002;-0.100000;
1.286521;0.951650;0.000000;6.291425;1.407557;1.000856;-0.100000;
1.290067;0.950892;0.000000;6.277975;1.393148;1.000712;-0.100000;
1.293614;0.950162;0.000000;6.263726;1.378852;1.000568;-0.100000;
1.297161;0.949461;0.000000;6.248689;1.364672;1.000426;-0.100000;
1.300707;0.948789;0.000000;6.232878;1.350610;1.000285;-0.100000;
1.304254;0.948144;0.000000;6.216304;1.336668;1.000146;-0.100000;
1.306268;0.947791;0.000000;6.206561;1.328806;1.000067;-0.100000;
1.306268;0.947791;0.000000;6.206561;1.328806;1.000067;-0.100000;
1.306268;0.947791;0.000000;6.206561;1.328806;1.000067;-0.100000;
1.306268;0.947791;0.000000;6.206561;1.328806;1.000067;-0.100000;
1.306272;0.947790;-0.000000;6.206535;1.328784;1.000067;-0.100000;
1.306277;0.947789;-0.000000;6.206511;1.328765;1.000067;-0.100000;
1.306287;0.947787;-0.000000;6.206462;1.328726;1.000066;-0.100000;
1.306307;0.947784;-0.000000;6.206365;1.328649;1.000066;-0.100000;
1.306347;0.947777;0.000000;6.206171;1.328495;1.000064;-0.100000;
1.306426;0.947763;0.000003;6.205782;1.328187;1.000061;-0.100000;
1.306584;0.947736;0.000012;6.205003;1.327570;1.000055;-0.100000;
1.306743;0.947709;0.000027;6.204223;1.326954;1.000049;-0.100000;
1.306901;0.947681;0.000045;6.203441;1.326338;1.000043;-0.100000;
1.307218;0.947627;0.000094;6.201873;1.325107;1.000030;-0.100000;
1.307535;0.947573;0.000160;6.200300;1.323876;1.000018;-0.100000;
1.307851;0.947519;0.000244;6.198721;1.322647;1.000006;-0.100000;
1.308485;0.947412;0.000466;6.195546;1.320191;0.999981;-0.100000;
1.309752;0.947200;0.001119;6.189126;1.315292;0.999933;-0.100000;
1.311019;0.946992;0.002043;6.182614;1.310410;0.999884;-0.100000;
1.312286;0.946787;0.003226;6.176010;1.305544;0.999836;-0.100000;
1.313554;0.946586;0.004658;6.169316;1.300696;0.999787;-0.100000;
1.314821;0.946389;0.006326;6.162532;1.295866;0.999740;-0.100000;
1.316088;0.946194;0.008219;6.155659;1.291053;0.999692;-0.100000;
1.317355;0.946004;0.010328;6.148698;1.286259;0.999644;-0.100000;
1.318622;0.945817;0.012640;6.141650;1.281483;0.999597;-0.100000;
1.319889;0.945633;0.015147;6.134515;1.276726;0.999550;-0.100000;
1.321157;0.945453;0.017838;6.127295;1.271988;0.999503;-0.100000;
1.322424;0.945276;0.020703;6.119990;1.267270;0.999457;-0.100000;
1.323691;0.945103;0.023733;6.112601;1.262572;0.999411;-0.100000;
1.324958;0.944933;0.026918;6.105129;1.257893;0.999364;-0.100000;
1.326225;0.944767;0.030250;6.097575;1.253234;0.999319;-0.100000;
1.327492;0.944604;0.033720;6.089939;1.248596;0.999273;-0.100000;
1.328759;0.944444;0.037320;6.082223;1.243979;0.999228;-0.100000;
1.330027;0.944288;0.041040;6.074426;1.239382;0.999183;-0.100000;
1.331294;0.944135;0.044874;6.066550;1.234806;0.999138;-0.100000;
1.332561;0.943986;0.048813;6.058596;1.230252;0.999093;-0.100000;
1.333828;0.943840;0.052850;6.050564;1.225719;0.999049;-0.100000;
1.335095;0.943697;0.056978;6.042455;1.221207;0.999005;-0.100000;
1.336362;0.943557;0.061188;6.034270;1.216717;0.998961;-0.100000;
1.337630;0.943421;0.065475;6.026009;1.212250;0.998918;-0.100000;
1.338897;0.943288;0.069831;6.017673;1.207804;0.998874;-0.100000;
1.340164;0.943158;0.074250;6.009264;1.203381;0.998831;-0.100000;
1.341431;0.943032;0.078726;6.000781;1.198979;0.998789;-0.100000;
1.342698;0.942908;0.083253;5.992225;1.194601;0.998746;-0.100000;
1.343965;0.942788;0.087823;5.983597;1.190245;0.998704;-0.100000;
1.345232;0.942671;0.092432;5.974898;1.185911;0.998662;-0.100000;
1.346500;0.942557;0.097075;5.966128;1.181601;0.998621;-0.100000;
1.347017;0.942512;0.098977;5.962530;1.179849;0.998604;-0.100000;
1.347017;0.942512;0.098977;5.962530;1.179849;0.998604;-0.100000;
1.347018;0.942512;0.098982;5.962520;1.179844;0.998604;-0.099999;
1.347020;0.942511;0.098988;5.962509;1.179838;0.998604;-0.099998;
1.347023;0.942511;0.098999;5.962488;1.179828;0.998604;-0.099996;
1.347029;0.942511;0.099021;5.962446;1.179808;0.998603;-0.099991;
1.347041;0.942510;0.099066;5.962361;1.179767;0.998603;-0.099982;
1.347065;0.942507;0.099156;5.962192;1.179685;0.998602;-0.099964;
1.347114;0.942503;0.099338;5.961854;1.179521;0.998601;-0.099928;
1.347211;0.942495;0.099708;5.961178;1.179192;0.998598;-0.099855;
1.347404;0.942478;0.100474;5.959823;1.178537;0.998591;-0.099710;
1.347792;0.942444;0.102108;5.957110;1.177227;0.998579;-0.099419;
1.348568;0.942378;0.105781;5.951664;1.174614;0.998553;-0.098835;
1.349344;0.942313;0.109987;5.946193;1.172011;0.998528;-0.098250;
1.350119;0.942249;0.114721;5.940697;1.169417;0.998504;-0.097663;
1.350895;0.942187;0.119975;5.935178;1.166833;0.998479;-0.097073;
1.351671;0.942125;0.125741;5.929635;1.164259;0.998454;-0.096482;
1.352447;0.942065;0.132013;5.924068;1.161696;0.998429;-0.095889;
1.353222;0.942006;0.138783;5.918480;1.159143;0.998405;-0.095294;
1.353998;0.941948;0.146045;5.912869;1.156602;0.998381;-0.094698;
1.354774;0.941892;0.153791;5.907236;1.154072;0.998356;-0.094100;
1.355549;0.941836;0.162015;5.901583;1.151554;0.998332;-0.093500;
1.356325;0.941782;0.170709;5.895909;1.149048;0.998308;-0.092898;
1.357101;0.941730;0.179866;5.890215;1.146554;0.998284;-0.092295;
1.357876;0.941678;0.189481;5.884501;1.144073;0.998261;-0.091691;
1.358652;0.941628;0.199545;5.878769;1.141605;0.998237;-0.091085;
1.359428;0.941579;0.210053;5.873018;1.139151;0.998213;-0.090478;
1.360204;0.941531;0.220998;5.867248;1.136710;0.998190;-0.089869;
1.360979;0.941485;0.232372;5.861461;1.134283;0.998167;-0.089259;
1.361755;0.941440;0.244170;5.855658;1.131870;0.998143;-0.088648;
1.362531;0.941397;0.256385;5.849837;1.129471;0.998120;-0.088036;
1.363306;0.941354;0.269010;5.844000;1.127088;0.998097;-0.087423;
1.364082;0.941313;0.282039;5.838148;1.124719;0.998074;-0.086809;
1.364858;0.941274;0.295465;5.832281;1.122366;0.998052;-0.086194;
1.365633;0.941236;0.309281;5.826399;1.120028;0.998029;-0.085579;
1.366409;0.941199;0.323483;5.820502;1.117706;0.998006;-0.084962;
1.367185;0.941163;0.338062;5.814592;1.115400;0.997984;-0.084345;
1.367961;0.941129;0.353012;5.808669;1.113111;0.997962;-0.083727;
1.368736;0.941096;0.368328;5.802733;1.110839;0.997940;-0.083109;
1.369512;0.941065;0.384003;5.796785;1.108583;0.997918;-0.082490;
1.370288;0.941035;0.400030;5.790824;1.106345;0.997896;-0.081871;
1.371063;0.941007;0.416403;5.784853;1.104124;0.997874;-0.081251;
1.371839;0.940979;0.433117;5.778870;1.101921;0.997852;-0.080631;
1.372615;0.940954;0.450164;5.772876;1.099736;0.997831;-0.080011;
1.373390;0.940929;0.467539;5.766873;1.097569;0.997809;-0.079391;
1.374166;0.940907;0.485236;5.760860;1.095420;0.997788;-0.078771;
1.374942;0.940885;0.503247;5.754838;1.093291;0.997767;-0.078151;
1.375718;0.940865;0.521568;5.748807;1.091180;0.997745;-0.077530;
1.376493;0.940847;0.540192;5.742768;1.089089;0.997725;-0.076911;
1.377269;0.940830;0.559113;5.736720;1.087016;0.997704;-0.076291;
1.378045;0.940814;0.578325;5.730666;1.084964;0.997683;-0.075671;
1.378820;0.940800;0.597822;5.724604;1.082932;0.997662;-0.075052;
1.379596;0.940787;0.617598;5.718535;1.080919;0.997642;-0.074434;
1.380372;0.940776;0.637647;5.712460;1.078927;0.997622;-0.073815;
1.381147;0.940767;0.657963;5.706380;1.076955;0.997601;-0.073198;
1.381923;0.940758;0.678540;5.700294;1.075005;0.997581;-0.072581;
1.382699;0.940752;0.699372;5.694203;1.073075;0.997561;-0.071964;
1.383475;0.940746;0.720454;5.688107;1.071166;0.997541;-0.071349;
1.384250;0.940743;0.741779;5.682007;1.069278;0.997522;-0.070734;
1.385026;0.940741;0.763342;5.675903;1.067413;0.997502;-0.070120;
1.385802;0.940740;0.785137;5.669796;1.065568;0.997482;-0.069506;
1.386577;0.940741;0.807159;5.663685;1.063746;0.997463;-0.068894;
1.387353;0.940743;0.829401;5.657572;1.061946;0.997444;-0.068283;
1.388129;0.940747;0.851858;5.651457;1.060168;0.997425;-0.067673;
1.388905;0.940752;0.874525;5.645339;1.058413;0.997406;-0.067064;
1.389680;0.940759;0.897395;5.639220;1.056680;0.997387;-0.066456;
1.390456;0.940768;0.920464;5.633099;1.054970;0.997368;-0.065849;
1.391232;0.940777;0.943725;5.626978;1.053283;0.997349;-0.065244;
1.392007;0.940789;0.967174;5.620856;1.051619;0.997331;-0.064640;
1.392783;0.940802;0.990804;5.614734;1.049978;0.997312;-0.064037;
1.393559;0.940817;1.014611;5.608611;1.048361;0.997294;-0.063436;
1.394334;0.940833;1.038589;5.602490;1.046768;0.997276;-0.062836;
1.395110;0.940850;1.062732;5.596369;1.045198;0.997258;-0.062238;
1.395886;0.940870;1.087036;5.590249;1.043652;0.997240;-0.061641;
1.396662;0.940890;1.111495;5.584130;1.042130;0.997222;-0.061046;
1.397437;0.940913;1.136105;5.578014;1.040632;0.997205;-0.060453;
1.398213;0.940936;1.160858;5.571899;1.039158;0.997187;-0.059861;
1.398989;0.940962;1.185752;5.565786;1.037709;0.997170;-0.059271;
1.399764;0.940989;1.210780;5.559677;1.036284;0.997152;-0.058683;
1.400540;0.941017;1.235937;5.553570;1.034884;0.997135;-0.058096;
1.401316;0.941047;1.261220;5.547466;1.033509;0.997118;-0.057511;
1.402091;0.941079;1.286621;5.541366;1.032159;0.997101;-0.056928;
1.402867;0.941112;1.312138;5.535270;1.030833;0.997084;-0.056347;
1.403643;0.941147;1.337764;5.529178;1.029533;0.997068;-0.055768;
1.404419;0.941183;1.363495;5.523090;1.028258;0.997051;-0.055191;
1.405194;0.941221;1.389326;5.517006;1.027008;0.997035;-0.054616;
1.406746;0.941302;1.441264;5.504855;1.024584;0.997002;-0.053471;
1.408142;0.941379;1.488303;5.493938;1.022490;0.996973;-0.052449;
1.409538;0.941462;1.535594;5.483039;1.020480;0.996945;-0.051433;
1.410934;0.941550;1.583111;5.472161;1.018553;0.996917;-0.050424;
1.412331;0.941643;1.630828;5.461305;1.016710;0.996889;-0.049422;
1.413727;0.941741;1.678721;5.450472;1.014952;0.996862;-0.048427;
1.415123;0.941844;1.726765;5.439663;1.013279;0.996835;-0.047439;
1.416520;0.941951;1.774935;5.428880;1.011690;0.996808;-0.046459;
1.417916;0.942064;1.823210;5.418123;1.010187;0.996782;-0.045487;
1.419312;0.942182;1.871564;5.407395;1.008770;0.996757;-0.044521;
1.420708;0.942305;1.919976;5.396696;1.007438;0.996731;-0.043564;
1.422105;0.942433;1.968425;5.386026;1.006192;0.996706;-0.042614;
1.423501;0.942566;2.016887;5.375388;1.005033;0.996682;-0.041672;
1.424897;0.942704;2.065343;5.364782;1.003960;0.996658;-0.040738;
1.426293;0.942846;2.113772;5.354209;1.002973;0.996634;-0.039811;
1.427690;0.942994;2.162154;5.343670;1.002072;0.996611;-0.038892;
1.429086;0.943146;2.210470;5.333166;1.001258;0.996588;-0.037982;
1.430482;0.943304;2.258701;5.322697;1.000530;0.996565;-0.037078;
1.431878;0.943466;2.306829;5.312265;0.999888;0.996543;-0.036183;
1.433275;0.943633;2.354837;5.301870;0.999333;0.996521;-0.035296;
1.434671;0.943805;2.402707;5.291513;0.998864;0.996499;-0.034416;
1.436067;0.943981;2.450423;5.281195;0.998481;0.996478;-0.033544;
1.437463;0.944162;2.497968;5.270916;0.998183;0.996458;-0.032680;
1.438860;0.944348;2.545327;5.260676;0.997972;0.996437;-0.031824;
1.440256;0.944539;2.592485;5.250477;0.997846;0.996417;-0.030975;
1.441652;0.944734;2.639428;5.240319;0.997806;0.996398;-0.030134;
1.443049;0.944934;2.686142;5.230202;0.997850;0.996378;-0.029300;
1.444445;0.945138;2.732612;5.220127;0.997980;0.996359;-0.028474;
1.445841;0.945347;2.778827;5.210094;0.998194;0.996341;-0.027656;
1.447237;0.945561;2.824774;5.200105;0.998492;0.996323;-0.026845;
1.448634;0.945779;2.870441;5.190158;0.998874;0.996305;-0.026041;
1.450030;0.946001;2.915816;5.180255;0.999340;0.996288;-0.025245;
1.451426;0.946228;2.960889;5.170395;0.999889;0.996270;-0.024456;
1.452822;0.946459;3.005649;5.160580;1.000521;0.996254;-0.023674;
1.454219;0.946695;3.050086;5.150809;1.001236;0.996237;-0.022899;
1.455615;0.946935;3.094191;5.141083;1.002032;0.996221;-0.022130;
1.457011;0.947179;3.137954;5.131402;1.002911;0.996206;-0.021369;
1.458407;0.947427;3.181367;5.121766;1.003870;0.996190;-0.020615;
1.459804;0.947679;3.224422;5.112175;1.004911;0.996176;-0.019867;
1.462596;0.948197;3.309418;5.093130;1.007231;0.996147;-0.018391;
1.465110;0.948676;3.384616;5.076146;1.009591;0.996122;-0.017085;
1.467623;0.949169;3.458549;5.059311;1.012204;0.996098;-0.015799;
1.470136;0.949673;3.531181;5.042625;1.015068;0.996076;-0.014532;
1.472649;0.950191;3.602486;5.026089;1.018180;0.996054;-0.013285;
1.475163;0.950720;3.672439;5.009702;1.021536;0.996034;-0.012055;
1.477676;0.951262;3.741018;4.993464;1.025133;0.996015;-0.010844;
1.480189;0.951815;3.808206;4.977376;1.028967;0.995997;-0.009650;
1.482702;0.952379;3.873988;4.961436;1.033035;0.995979;-0.008472;
1.485216;0.952954;3.938354;4.945645;1.037333;0.995963;-0.007311;
1.487677;0.953528;4.000001;4.930327;1.041761;0.995948;-0.006188;
1.487677;0.953528;4.000000;4.930327;1.041761;0.995948;-0.006188;
1.487680;0.953529;4.000000;4.930304;1.041768;0.995948;-0.006186;
1.487684;0.953530;4.000000;4.930281;1.041775;0.995948;-0.006185;
1.487691;0.953532;4.000000;4.930236;1.041788;0.995948;-0.006181;
1.487706;0.953535;4.000000;4.930144;1.041815;0.995948;-0.006175;
1.487736;0.953542;4.000000;4.929962;1.041870;0.995948;-0.006161;
1.487794;0.953556;4.000000;4.929597;1.041978;0.995948;-0.006135;
1.487912;0.953584;4.000000;4.928868;1.042196;0.995947;-0.006081;
